Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Bryce Petty,FA,QB,0.0,4.57,60.71,13.39,118.0,26.33,0.51,619.71,135.67,5.21,1.57,0.32,4.14,0.87,9.43,2.05,6.43,1.49,44.71,10.73,6.7,3.14,0.76,0.0,0.0,0.29,0.05,124.43,27.82,3.14,0.76,0.69,27.37,6.07,7.15,4.09,7.04,4.57,0.0,0.0,0.0,0.0,0.0,0.0,5.76,27.37,6.07,7.15,4.09,7.04,4.57,0.0,0.0,0.0,0.0,0.0,0.0,6.14,27.37,6.07,7.15,4.09,7.04,4.57,0.0,0.0,0.0,0.0,0.0,0.0,5.76,2,0.0,0.0,57.5
Tom Savage,FA,QB,0.0,6.57,102.43,15.54,180.14,26.87,0.58,1140.29,169.98,6.33,3.57,0.44,4.29,0.54,16.43,2.35,4.57,0.93,4.86,1.32,0.93,1.29,0.28,0.0,0.0,5.29,0.72,184.71,27.79,1.29,0.28,0.79,41.24,6.21,5.49,6.37,6.39,5.14,0.71,0.71,0.0,0.0,0.0,0.0,5.89,41.24,6.21,5.49,6.37,6.39,5.14,0.71,0.71,0.0,0.0,0.0,0.0,6.02,41.24,6.21,5.49,6.37,6.39,5.14,0.71,0.71,0.0,0.0,0.0,0.0,5.89,2,0.0,0.0,57.5
Mike Glennon,FA,QB,0.0,3.43,69.29,18.04,103.14,26.57,0.73,616.43,159.46,6.2,3.14,0.86,3.57,0.89,5.71,1.43,2.86,0.71,2.86,0.71,0.71,0.71,0.18,0.0,0.0,2.14,0.54,106.0,27.29,0.71,0.18,0.59,26.57,7.29,7.14,4.32,8.5,3.43,0.0,0.0,0.0,0.0,0.0,0.0,5.57,26.57,7.29,7.14,4.32,8.5,3.43,0.0,0.0,0.0,0.0,0.0,0.0,5.66,26.57,7.29,7.14,4.32,8.5,3.43,0.0,0.0,0.0,0.0,0.0,0.0,5.57,2,0.0,0.0,57.5
T.J. Yates,FA,QB,0.0,4.0,44.38,11.09,91.48,22.87,0.48,501.9,125.47,5.54,3.86,0.97,2.72,0.68,11.9,2.97,5.14,1.28,43.97,10.99,8.79,3.59,0.9,0.0,0.0,1.0,0.25,96.62,24.16,3.59,0.9,0.65,32.47,8.12,5.51,6.54,8.32,3.0,0.14,0.86,0.0,0.0,0.0,0.0,5.15,32.47,8.12,5.51,6.54,8.32,3.0,0.14,0.86,0.0,0.0,0.0,0.0,5.6,32.47,8.12,5.51,6.54,8.32,3.0,0.14,0.86,0.0,0.0,0.0,0.0,5.15,3,0.0,0.0,57.5
Kevin Hogan,FA,QB,0.0,4.0,36.86,9.21,61.0,15.25,0.59,399.0,99.75,6.06,2.86,0.71,4.14,1.04,4.86,1.21,9.43,2.36,80.71,20.18,8.82,4.29,1.07,0.29,0.07,0.0,0.0,70.43,17.61,4.29,1.07,0.65,28.91,7.23,5.19,6.59,7.48,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.42,28.91,7.23,5.19,6.59,7.48,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.95,28.91,7.23,5.19,6.59,7.48,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.42,2,0.0,0.0,57.5
Paxton Lynch,FA,QB,0.0,2.29,35.43,15.38,55.86,23.98,0.65,352.71,152.69,6.4,2.0,0.91,2.43,1.17,9.0,4.07,6.71,2.83,28.57,13.09,4.93,1.71,0.81,0.0,0.0,0.71,0.36,62.57,26.81,1.71,0.81,0.47,18.69,7.99,8.26,7.25,8.22,1.57,0.71,0.0,0.0,0.0,0.0,0.0,4.49,18.69,7.99,8.26,7.25,8.22,1.57,0.71,0.0,0.0,0.0,0.0,0.0,4.89,18.69,7.99,8.26,7.25,8.22,1.57,0.71,0.0,0.0,0.0,0.0,0.0,4.49,2,0.0,0.0,57.5
Nick Foles,FA,QB,0.0,6.38,65.26,10.07,113.41,17.09,0.58,659.82,103.35,5.95,4.69,0.78,2.31,0.28,5.67,0.93,9.82,1.51,2.95,0.12,0.04,1.05,0.13,0.1,0.01,1.49,0.2,123.23,18.6,1.05,0.13,0.78,38.68,6.38,3.45,9.04,6.09,5.28,0.0,0.46,0.0,0.64,0.11,0.11,4.43,38.68,6.38,3.45,9.04,6.09,5.28,0.0,0.46,0.0,0.64,0.11,0.11,4.5,38.68,6.38,3.45,9.04,6.09,5.28,0.0,0.46,0.0,0.64,0.11,0.11,4.43,3,0.0,0.0,57.5
David Fales,FA,QB,0.0,1.71,21.29,10.93,32.14,16.79,0.59,195.57,100.93,5.66,0.71,0.36,0.71,0.36,1.0,0.64,3.14,1.71,5.71,2.86,1.43,0.71,0.36,0.71,0.36,0.0,0.0,35.29,18.5,0.71,0.36,0.39,14.11,7.19,7.19,9.8,5.89,1.0,0.0,0.0,0.71,0.0,0.71,0.0,3.33,14.11,7.19,7.19,9.8,5.89,1.0,0.0,0.0,0.71,0.0,0.71,0.0,3.51,14.11,7.19,7.19,9.8,5.89,1.0,0.0,0.0,0.71,0.0,0.71,0.0,3.33,2,0.0,0.0,57.5
E.J. Manuel,FA,QB,0.0,3.54,23.54,8.92,42.85,16.12,0.53,261.0,98.75,5.93,0.95,0.36,0.95,0.36,3.95,1.5,5.08,1.23,21.82,6.69,5.9,2.44,0.6,0.1,0.01,0.36,0.06,47.92,17.36,2.44,0.6,0.57,14.92,5.4,4.74,5.7,5.58,3.33,0.0,0.1,0.1,0.0,0.02,0.0,2.9,14.92,5.4,4.74,5.7,5.58,3.33,0.0,0.1,0.1,0.0,0.02,0.0,3.2,14.92,5.4,4.74,5.7,5.58,3.33,0.0,0.1,0.1,0.0,0.02,0.0,2.9,3,0.0,0.0,57.5
Nathan Peterman,LV,QB,1.0,4.0,24.0,6.0,49.0,12.25,0.49,252.0,63.0,5.14,2.0,0.5,5.0,1.25,1.0,0.25,7.0,1.75,23.0,5.75,3.29,1.0,0.25,0.0,0.0,0.0,0.0,56.0,14.0,1.0,0.25,0.65,10.4,2.6,5.05,6.72,2.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,10.4,2.6,5.05,6.72,2.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,10.4,2.6,5.05,6.72,2.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1,0.0,0.0,57.5
Cody Kessler,FA,QB,0.0,4.71,44.43,6.68,72.14,11.67,0.53,484.29,73.81,5.94,1.71,0.19,1.29,0.3,10.29,2.09,3.86,0.58,4.43,0.34,-0.25,0.29,0.03,0.0,0.0,0.29,0.03,76.0,12.25,0.29,0.03,0.67,24.04,3.13,2.4,2.91,3.53,4.14,0.29,0.0,0.29,0.0,0.03,0.0,3.0,24.04,3.13,2.4,2.91,3.53,4.14,0.29,0.0,0.29,0.0,0.03,0.0,3.01,24.04,3.13,2.4,2.91,3.53,4.14,0.29,0.0,0.29,0.0,0.03,0.0,3.0,2,0.0,0.0,57.5
Ryan Mallett,FA,QB,0.0,3.77,20.49,3.86,36.82,6.93,0.54,179.59,30.76,3.92,1.79,0.49,0.87,0.14,0.62,0.08,4.36,1.24,-1.92,-0.83,-0.48,0.85,0.24,0.1,0.01,0.0,0.0,41.18,8.17,0.85,0.24,0.62,13.24,2.93,3.94,2.76,3.41,3.56,0.1,0.1,0.0,0.0,0.0,0.0,2.46,13.24,2.93,3.94,2.76,3.41,3.56,0.1,0.1,0.0,0.0,0.0,0.0,2.58,13.24,2.93,3.94,2.76,3.41,3.56,0.1,0.1,0.0,0.0,0.0,0.0,2.46,3,0.0,0.0,57.5
Matt Cassel,FA,QB,0.0,3.23,35.92,11.29,60.92,19.06,0.6,307.54,84.67,4.54,1.67,0.51,2.51,0.85,7.85,3.04,2.56,0.43,8.77,1.08,0.73,0.67,0.11,0.0,0.0,1.28,0.64,63.49,19.48,0.67,0.11,0.54,12.43,2.54,2.51,7.64,2.63,3.13,0.0,0.0,0.1,0.0,0.01,0.0,2.45,12.43,2.54,2.51,7.64,2.63,3.13,0.0,0.0,0.1,0.0,0.01,0.0,2.51,12.43,2.54,2.51,7.64,2.63,3.13,0.0,0.0,0.1,0.0,0.01,0.0,2.45,3,0.0,0.0,57.5
Geno Smith,SEA,QB,1.0,1.92,16.18,9.19,27.51,15.47,0.58,181.22,101.43,7.19,1.08,0.62,0.49,0.29,3.0,1.62,3.02,1.59,12.57,7.67,4.76,1.71,0.9,0.0,0.0,1.02,0.51,30.53,17.06,1.71,0.9,0.43,9.81,5.72,5.72,6.2,4.15,1.84,0.0,0.0,0.08,0.0,0.08,0.0,2.05,9.81,5.72,5.72,6.2,4.15,1.84,0.0,0.0,0.08,0.0,0.08,0.0,2.5,9.81,5.72,5.72,6.2,4.15,1.84,0.0,0.0,0.08,0.0,0.08,0.0,2.05,3,0.0,0.0,57.5
Landry Jones,FA,QB,0.0,4.69,31.62,7.08,45.64,9.54,0.74,348.9,76.47,8.1,1.97,0.38,1.56,0.33,3.15,0.8,7.18,1.98,-7.95,-2.34,-1.08,1.0,0.26,0.0,0.0,0.74,0.23,52.82,11.52,1.0,0.26,0.67,16.47,3.25,0.03,6.11,3.37,4.08,0.36,0.0,0.26,0.0,0.04,0.0,1.75,16.47,3.25,0.03,6.11,3.37,4.08,0.36,0.0,0.26,0.0,0.04,0.0,1.88,16.47,3.25,0.03,6.11,3.37,4.08,0.36,0.0,0.26,0.0,0.04,0.0,1.75,3,0.0,0.0,57.5
Teddy Bridgewater,FA,QB,0.0,3.07,40.28,2.52,63.38,5.58,0.09,445.66,27.85,1.0,1.93,0.12,2.1,0.94,6.07,0.38,8.66,2.97,23.9,-0.93,-0.26,2.34,0.15,0.41,0.03,0.41,0.03,72.03,8.54,2.34,0.15,0.38,25.66,-0.26,-0.34,1.09,1.69,2.24,0.28,0.28,0.14,0.14,0.02,0.01,1.79,25.66,-0.26,-0.34,1.09,1.69,2.24,0.28,0.28,0.14,0.14,0.02,0.01,1.87,25.66,-0.26,-0.34,1.09,1.69,2.24,0.28,0.28,0.14,0.14,0.02,0.01,1.79,3,0.0,0.0,57.5
AJ McCarron,FA,QB,0.0,2.9,12.59,2.65,21.18,4.74,0.39,129.9,26.62,3.76,0.62,0.09,0.21,0.03,1.87,0.39,1.44,0.21,3.18,0.45,0.23,0.31,0.04,0.0,0.0,0.1,0.01,22.62,4.94,0.31,0.04,0.52,7.4,1.39,1.73,1.36,1.76,2.69,0.21,0.0,0.0,0.0,0.0,0.0,1.34,7.4,1.39,1.73,1.36,1.76,2.69,0.21,0.0,0.0,0.0,0.0,0.0,1.36,7.4,1.39,1.73,1.36,1.76,2.69,0.21,0.0,0.0,0.0,0.0,0.0,1.34,3,0.0,0.0,57.5
Sean Mannion,FA,QB,0.0,3.56,15.49,4.21,25.97,7.0,0.59,126.64,31.77,4.47,0.0,0.0,0.26,0.26,1.92,0.38,6.03,1.41,-1.54,-0.51,-0.4,1.92,0.38,0.0,0.0,0.64,0.13,32.0,8.41,1.92,0.38,0.56,3.19,0.47,-0.27,1.49,0.9,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3.19,0.47,-0.27,1.49,0.9,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.86,3.19,0.47,-0.27,1.49,0.9,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.67,3,0.0,0.0,57.5
Austin Davis,FA,QB,0.0,3.0,7.72,2.58,12.97,4.32,0.08,75.45,25.15,0.8,0.14,0.05,0.41,0.14,1.52,0.51,1.83,0.61,3.69,1.23,-0.21,0.55,0.18,0.0,0.0,0.28,0.09,14.79,4.93,0.55,0.18,0.56,2.56,0.86,0.8,0.22,1.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,2.56,0.86,0.8,0.22,1.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,2.56,0.86,0.8,0.22,1.28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,3,0.0,0.0,57.5
Cooper Rush,DAL,QB,2.0,2.0,1.0,0.5,3.0,1.5,0.33,2.0,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,6.5,6.5,1.0,0.5,0.0,0.0,0.0,0.0,5.0,2.5,1.0,0.5,0.44,1.4,0.7,0.7,0.99,1.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.4,0.7,0.7,0.99,1.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,1.4,0.7,0.7,0.99,1.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1,0.0,0.0,57.5
Derek Anderson,FA,QB,0.0,3.77,10.92,2.1,19.33,4.18,0.4,130.74,24.22,4.17,0.51,0.08,1.28,0.21,0.0,0.0,2.26,0.71,-0.46,-0.33,0.35,0.1,0.03,0.0,0.0,0.26,0.04,21.59,4.89,0.1,0.03,0.62,4.67,0.86,0.03,1.8,1.04,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.63,4.67,0.86,0.03,1.8,1.04,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4.67,0.86,0.03,1.8,1.04,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.63,3,0.0,0.0,57.5
Patrick Mahomes II,KC,QB,2.0,1.0,22.0,22.0,35.0,35.0,0.63,284.0,284.0,8.11,0.0,0.0,1.0,1.0,2.0,2.0,7.0,7.0,10.0,10.0,1.43,1.0,1.0,0.0,0.0,0.0,0.0,42.0,42.0,1.0,1.0,0.28,10.4,10.4,10.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,10.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.4,10.4,10.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Nate Sudfeld,DET,QB,2.0,1.0,19.0,19.0,23.0,23.0,0.83,134.0,134.0,5.83,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,22.0,22.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0,1.0,1.0,0.28,7.6,7.6,7.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,7.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.6,7.6,7.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Scott Tolzien,FA,QB,0.0,1.72,11.77,7.77,21.13,14.73,0.58,137.85,100.65,6.47,0.26,0.08,1.79,1.45,3.44,2.85,3.13,1.9,1.74,1.44,0.67,0.26,0.08,0.0,0.0,0.0,0.0,24.26,16.63,0.26,0.08,0.38,3.11,1.59,0.86,1.32,0.82,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.11,1.59,0.86,1.32,0.82,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3.11,1.59,0.86,1.32,0.82,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,0.0,0.0,57.5
Joe Webb III,FA,QB,0.0,15.49,1.28,0.08,4.49,0.28,0.19,22.44,1.4,3.21,0.0,0.0,0.64,0.04,0.0,0.0,5.23,0.33,34.51,2.16,4.22,2.56,0.16,0.0,0.0,0.0,0.0,9.72,0.61,2.56,0.16,1.0,3.14,0.2,0.0,0.55,0.34,15.49,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.14,0.2,0.0,0.55,0.34,15.49,0.0,0.0,0.0,0.0,0.0,0.0,0.28,3.14,0.2,0.0,0.55,0.34,15.49,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3,0.0,0.0,57.5
Colt McCoy,FA,QB,0.0,1.14,0.97,0.48,1.52,0.76,0.09,17.66,8.83,1.61,0.14,0.07,0.0,0.0,0.14,0.07,0.41,0.21,-0.41,-0.21,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.97,0.0,0.0,0.3,1.21,0.61,0.61,0.86,0.63,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.21,0.61,0.61,0.86,0.63,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.21,0.61,0.61,0.86,0.63,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.26,3,0.0,0.0,57.5
Kellen Clemens,FA,QB,0.0,8.41,4.36,0.74,6.0,0.97,0.57,29.54,6.12,3.96,0.1,0.05,0.64,0.08,0.0,0.0,3.82,0.49,-3.56,-0.47,-0.87,0.64,0.08,0.0,0.0,0.0,0.0,9.82,1.46,0.64,0.08,0.87,-0.07,0.24,0.33,1.0,0.2,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.07,0.24,0.33,1.0,0.2,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.22,-0.07,0.24,0.33,1.0,0.2,8.41,0.0,0.0,0.0,0.0,0.0,0.0,0.18,3,0.0,0.0,57.5
Chad Henne,FA,QB,0.0,1.71,0.0,0.0,1.43,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,2.07,-4.14,-2.36,-1.29,0.71,0.36,0.0,0.0,0.0,0.0,5.29,2.79,0.71,0.36,0.39,-0.41,-0.24,-0.24,0.05,-0.56,1.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.41,-0.24,-0.24,0.05,-0.56,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.41,-0.24,-0.24,0.05,-0.56,1.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,2,0.0,0.0,57.5
Chase Daniel,FA,QB,0.0,1.1,0.46,0.36,0.46,0.36,0.36,4.51,4.31,4.31,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.03,-1.49,-1.38,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,2.59,2.38,0.0,0.0,0.3,0.03,0.03,0.03,0.03,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.03,0.03,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.03,0.03,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3,0.0,0.0,57.5
Darius Hillary,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Joe Callahan,FA,QB,0.0,1.0,5.0,5.0,7.0,7.0,0.71,11.0,11.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.28,0.4,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Taysom Hill,NO,QB,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Taylor Heinicke,ATL,QB,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.28,0.6,0.6,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Tyler Bray,FA,QB,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.28,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Jake Rudock,FA,QB,0.0,3.0,3.0,1.0,5.0,1.67,0.6,24.0,8.0,4.8,0.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.67,0.0,0.0,0.56,-1.0,-0.33,0.0,0.58,-0.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-1.0,-0.33,0.0,0.58,-0.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-1.0,-0.33,0.0,0.58,-0.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,1,0.0,0.0,57.5
