Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Tommy DeVito,NYG,QB,1.0,10.0,114.0,11.4,178.0,17.8,0.64,1101.0,110.1,6.19,8.0,0.8,3.0,0.3,37.0,3.7,36.0,3.6,195.0,19.5,5.42,7.0,0.7,1.0,0.1,1.0,0.1,214.0,21.4,7.0,0.7,0.96,96.5,9.65,10.45,7.31,9.61,7.0,1.0,1.0,1.0,0.0,0.11,0.0,9.95,96.5,9.65,10.45,7.31,9.61,7.0,1.0,1.0,1.0,0.0,0.11,0.0,10.3,96.5,9.65,10.45,7.31,9.61,7.0,1.0,1.0,1.0,0.0,0.11,0.0,9.95,1,9.13,155.21,33.0
Carson Wentz,KC,QB,2.0,5.08,88.03,12.9,139.08,19.65,0.68,919.92,129.99,6.69,6.87,1.16,3.67,0.65,11.23,1.67,22.38,6.5,80.0,22.0,3.5,5.74,1.54,1.0,0.36,0.77,0.06,161.46,26.15,5.74,1.54,0.61,75.77,14.19,12.87,15.49,12.06,2.64,0.31,0.41,0.56,1.15,0.82,0.73,8.85,75.77,14.19,12.87,15.49,12.06,2.64,0.31,0.41,0.56,1.15,0.82,0.73,9.62,75.77,14.19,12.87,15.49,12.06,2.64,0.31,0.41,0.56,1.15,0.82,0.73,8.85,3,5.41,92.0,42.0
Nick Mullens,MIN,QB,2.0,4.33,71.54,16.22,104.36,23.65,0.72,909.69,196.87,8.45,4.85,1.06,5.38,1.09,7.69,1.54,7.44,1.54,18.08,3.72,2.12,2.82,0.58,0.0,0.0,0.0,0.0,111.79,25.19,2.82,0.58,0.66,52.12,11.4,14.11,6.04,10.26,2.41,0.0,0.64,1.28,0.0,0.43,0.0,8.6,52.12,11.4,14.11,6.04,10.26,2.41,0.0,0.64,1.28,0.0,0.43,0.0,8.89,52.12,11.4,14.11,6.04,10.26,2.41,0.0,0.64,1.28,0.0,0.43,0.0,8.6,3,0.0,0.0,71.0
Mitchell Trubisky,BUF,QB,2.0,5.51,73.56,13.0,115.56,20.47,0.65,730.56,127.77,6.12,3.59,0.66,4.59,0.84,7.31,1.3,16.46,3.01,46.82,8.81,2.87,5.95,1.09,1.9,0.35,0.64,0.13,132.03,23.49,5.95,1.09,0.75,55.61,9.97,9.17,6.47,10.26,3.72,1.15,0.0,0.64,0.0,0.16,0.0,7.83,55.61,9.97,9.17,6.47,10.26,3.72,1.15,0.0,0.64,0.0,0.16,0.0,8.38,55.61,9.97,9.17,6.47,10.26,3.72,1.15,0.0,0.64,0.0,0.16,0.0,7.83,3,0.0,0.0,71.0
Jarrett Stidham,DEN,QB,2.0,3.0,43.71,14.57,70.86,23.62,0.62,541.71,180.57,7.63,2.57,0.86,1.57,0.52,7.0,2.33,10.43,3.48,29.71,9.91,2.35,2.71,0.9,0.0,0.0,0.29,0.09,81.29,27.09,2.71,0.9,0.56,32.84,10.94,13.94,9.3,10.21,1.71,1.0,0.0,0.0,0.29,0.14,0.14,7.09,32.84,10.94,13.94,9.3,10.21,1.71,1.0,0.0,0.0,0.29,0.14,0.14,7.54,32.84,10.94,13.94,9.3,10.21,1.71,1.0,0.0,0.0,0.29,0.14,0.14,7.09,2,0.0,0.0,71.0
Jacoby Brissett,NE,QB,1.0,6.64,86.51,9.48,132.44,13.77,0.73,943.9,107.6,8.64,5.51,0.91,1.95,0.15,8.1,0.62,16.44,1.72,81.67,9.16,5.71,8.74,0.81,0.62,0.05,1.33,0.1,148.87,15.49,8.74,0.81,0.72,67.31,8.8,10.23,7.29,8.76,3.74,2.03,0.36,0.26,0.26,0.04,0.02,7.09,67.31,8.8,10.23,7.29,8.76,3.74,2.03,0.36,0.26,0.26,0.04,0.02,7.5,67.31,8.8,10.23,7.29,8.76,3.74,2.03,0.36,0.26,0.26,0.04,0.02,7.09,3,0.0,0.0,71.0
Bailey Zappe,CLE,QB,2.0,8.29,109.29,13.71,177.71,21.71,0.63,1131.71,146.64,6.71,5.71,0.79,7.29,0.86,19.57,2.21,15.0,1.93,59.29,5.93,3.49,4.86,0.57,0.71,0.07,1.57,0.29,192.71,23.64,4.86,0.57,0.87,67.77,8.56,6.19,7.0,8.72,5.86,1.43,0.29,0.71,0.0,0.08,0.0,7.17,67.77,8.56,6.19,7.0,8.72,5.86,1.43,0.29,0.71,0.0,0.08,0.0,7.45,67.77,8.56,6.19,7.0,8.72,5.86,1.43,0.29,0.71,0.0,0.08,0.0,7.17,2,4.65,79.05,45.0
Tyrod Taylor,NYJ,QB,1.0,8.21,85.77,9.42,134.42,14.78,0.66,972.86,105.33,7.22,4.07,0.49,2.91,0.39,13.0,1.54,26.79,2.98,158.91,20.52,7.75,7.91,1.07,0.56,0.09,0.23,0.08,161.21,17.77,7.91,1.07,0.86,71.49,8.42,6.4,7.57,8.26,5.72,0.37,1.35,0.77,0.0,0.1,0.0,6.83,71.49,8.42,6.4,7.57,8.26,5.72,0.37,1.35,0.77,0.0,0.1,0.0,7.36,71.49,8.42,6.4,7.57,8.26,5.72,0.37,1.35,0.77,0.0,0.1,0.0,6.83,3,7.92,134.67,37.0
Andy Dalton,CAR,QB,2.0,6.33,101.69,13.79,158.31,22.34,0.61,1122.95,149.14,6.59,6.72,0.86,3.23,0.28,10.18,1.33,11.26,1.39,29.33,4.53,3.51,3.03,0.57,0.0,0.0,0.36,0.03,169.56,23.73,3.03,0.57,0.71,71.68,9.6,4.39,10.99,8.98,4.0,0.92,0.26,0.9,0.26,0.36,0.02,6.51,71.68,9.6,4.39,10.99,8.98,4.0,0.92,0.26,0.9,0.26,0.36,0.02,6.79,71.68,9.6,4.39,10.99,8.98,4.0,0.92,0.26,0.9,0.26,0.36,0.02,6.51,3,6.56,111.45,40.0
Aaron Rodgers,NYJ,QB,2.0,6.64,127.28,7.63,194.08,12.22,0.24,1369.49,82.11,2.54,10.46,0.63,3.49,0.21,11.92,1.32,12.1,0.72,34.46,2.07,1.02,3.33,0.2,0.56,0.03,1.03,0.06,206.18,12.94,3.33,0.2,0.54,98.93,5.95,6.44,1.68,6.65,2.23,1.38,1.95,0.67,0.41,0.12,0.03,6.63,98.93,5.95,6.44,1.68,6.65,2.23,1.38,1.69,0.92,0.41,0.14,0.03,6.76,98.93,5.95,6.44,1.68,6.65,2.23,1.38,1.95,0.67,0.41,0.12,0.03,6.63,3,8.47,144.06,35.0
Mason Rudolph,TEN,QB,3.0,3.72,52.24,14.27,71.79,19.95,0.72,658.03,174.06,9.04,2.72,0.72,0.14,0.07,5.17,1.29,9.31,2.5,14.21,5.38,2.15,3.86,1.07,0.0,0.0,0.86,0.22,81.1,22.45,3.86,1.07,0.62,36.81,9.87,9.74,8.4,9.49,2.72,0.14,0.0,0.86,0.0,0.28,0.0,6.37,36.81,9.87,9.74,8.4,9.49,2.72,0.14,0.86,0.0,0.0,0.0,0.0,6.67,36.81,9.87,9.74,8.4,9.49,2.72,0.14,0.0,0.86,0.0,0.28,0.0,6.37,3,0.0,0.0,71.0
Marcus Mariota,WAS,QB,2.0,5.97,56.9,6.85,91.87,10.86,0.62,674.51,78.87,6.67,4.49,0.51,2.95,0.39,9.1,1.19,28.26,3.58,154.56,21.02,6.17,12.15,1.96,1.13,0.09,1.41,0.27,120.13,14.44,12.15,1.96,0.7,62.41,6.99,5.19,5.75,7.38,3.67,0.51,1.03,0.26,0.51,0.08,0.05,5.67,62.41,6.99,5.19,5.75,7.38,3.67,0.51,1.03,0.26,0.51,0.08,0.05,6.65,62.41,6.99,5.19,5.75,7.38,3.67,0.51,1.03,0.26,0.51,0.08,0.05,5.67,3,0.0,0.0,71.0
Tyler Huntley,MIA,QB,2.0,5.21,45.21,8.33,71.72,13.24,0.6,409.72,75.61,5.62,2.74,0.53,1.18,0.21,6.21,1.14,25.46,4.82,100.54,18.38,3.81,7.26,1.32,0.46,0.08,0.31,0.04,97.18,18.06,7.26,1.32,0.73,38.89,7.27,6.94,5.88,7.69,4.1,0.74,0.26,0.0,0.1,0.02,0.02,5.71,38.89,7.27,6.94,5.88,7.69,4.1,0.74,0.26,0.0,0.1,0.02,0.02,6.37,38.89,7.27,6.94,5.88,7.69,4.1,0.74,0.26,0.0,0.1,0.02,0.02,5.71,3,0.0,0.0,71.0
Davis Mills,HOU,QB,2.0,9.03,113.38,8.99,188.23,15.46,0.52,1183.62,92.8,5.21,7.28,0.63,4.87,0.34,12.41,0.99,11.33,0.9,37.97,3.15,4.0,3.21,0.28,0.51,0.03,0.87,0.06,199.56,16.36,3.21,0.28,0.86,79.01,6.59,4.22,6.62,6.82,5.97,1.13,1.36,0.21,0.36,0.05,0.03,5.88,79.01,6.59,4.22,6.62,6.82,5.97,1.13,1.1,0.46,0.36,0.07,0.03,6.05,79.01,6.59,4.22,6.62,6.82,5.97,1.13,1.1,0.46,0.36,0.07,0.03,5.91,3,7.68,130.57,38.0
Sam Darnold,MIN,QB,3.0,9.18,63.9,7.38,107.03,12.4,0.6,742.64,89.48,6.87,4.0,0.51,2.74,0.3,10.0,1.11,25.05,2.87,59.56,7.39,1.98,6.64,0.8,1.67,0.19,1.56,0.18,132.08,15.27,6.64,0.8,0.92,55.96,6.83,5.21,6.52,6.81,7.15,0.21,1.1,0.51,0.21,0.15,0.02,5.65,55.96,6.83,5.21,6.52,6.81,7.15,0.21,1.1,0.62,0.1,0.15,0.01,6.04,55.96,6.83,5.21,6.52,6.81,7.15,0.21,1.1,0.51,0.21,0.15,0.02,5.65,3,0.0,0.0,71.0
Drew Lock,NYG,QB,2.0,4.28,50.62,11.89,80.83,18.93,0.63,576.66,135.12,7.13,2.86,0.69,2.86,0.69,6.41,1.5,5.69,1.31,19.38,4.24,3.14,1.55,0.33,0.28,0.05,0.14,0.02,86.52,20.24,1.55,0.33,0.67,34.96,8.13,7.62,8.19,7.87,3.28,0.0,0.86,0.14,0.0,0.03,0.0,5.5,34.96,8.13,7.62,8.19,7.87,3.28,0.0,0.86,0.14,0.0,0.03,0.0,5.66,34.96,8.13,7.62,8.19,7.87,3.28,0.0,0.86,0.14,0.0,0.03,0.0,5.5,3,0.0,0.0,71.0
Trevor Siemian,TEN,QB,2.0,4.33,70.05,14.79,124.03,26.16,0.57,629.64,136.14,5.48,2.67,0.57,3.13,0.69,6.56,1.44,9.0,2.08,29.74,6.5,3.07,3.67,0.8,0.1,0.02,2.03,0.4,133.03,28.24,3.67,0.8,0.65,32.24,6.99,4.66,6.78,7.11,3.38,0.74,0.1,0.0,0.1,0.02,0.02,5.14,32.24,6.99,4.66,6.78,7.11,3.38,0.74,0.1,0.0,0.1,0.02,0.02,5.55,32.24,6.99,4.66,6.78,7.11,3.38,0.74,0.1,0.0,0.1,0.02,0.02,5.14,3,0.0,0.0,71.0
Trey Lance,DAL,QB,3.0,3.86,22.43,5.52,42.43,10.76,0.51,310.86,74.91,6.9,1.43,0.24,1.29,0.33,2.57,0.67,22.29,5.62,95.86,23.95,4.26,7.29,2.04,0.29,0.05,0.0,0.0,64.71,16.38,7.29,2.04,0.62,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,4.11,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,5.14,28.79,6.41,4.89,6.59,6.44,3.0,0.29,0.57,0.0,0.0,0.0,0.0,4.11,3,0.0,0.0,71.0
Jameis Winston,CLE,QB,4.0,5.97,44.49,9.92,76.13,16.49,0.56,509.23,114.65,6.26,3.74,0.73,3.51,0.75,5.23,1.29,7.77,1.35,17.28,3.25,0.58,2.64,0.42,0.1,0.01,0.1,0.01,83.9,17.85,2.64,0.42,0.77,34.43,7.31,5.64,4.94,7.74,5.15,0.1,0.26,0.26,0.21,0.17,0.04,4.88,34.43,7.31,5.64,4.94,7.74,5.15,0.1,0.26,0.26,0.21,0.17,0.04,5.1,34.43,7.31,5.64,4.94,7.74,5.15,0.1,0.26,0.26,0.21,0.17,0.04,4.88,3,0.0,0.0,71.0
P.J. Walker,FA,QB,0.0,5.9,54.46,9.2,105.1,17.74,0.52,656.62,110.67,6.22,1.51,0.26,4.28,0.72,9.56,1.62,10.59,1.79,30.56,5.14,3.34,2.9,0.49,0.0,0.0,1.38,0.23,115.69,19.53,2.9,0.49,0.77,28.51,4.81,3.2,5.48,5.12,5.38,0.26,0.26,0.0,0.0,0.0,0.0,4.11,28.51,4.81,3.2,5.48,5.12,5.38,0.26,0.26,0.0,0.0,0.0,0.0,4.35,28.51,4.81,3.2,5.48,5.12,5.38,0.26,0.26,0.0,0.0,0.0,0.0,4.11,3,0.0,0.0,71.0
John Wolford,JAC,QB,3.0,2.0,27.43,13.71,45.43,22.71,0.51,280.0,140.0,4.85,0.71,0.36,2.43,1.21,5.29,2.64,6.29,3.14,22.57,11.29,2.71,1.43,0.71,0.0,0.0,0.71,0.36,51.71,25.86,1.43,0.71,0.44,12.46,6.23,6.23,1.17,9.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,12.46,6.23,6.23,1.17,9.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,12.46,6.23,6.23,1.17,9.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,3,0.0,0.0,71.0
Mike White,BUF,QB,3.0,5.28,38.64,9.39,62.26,15.24,0.75,450.82,108.75,10.39,1.92,0.43,2.49,0.57,2.72,0.68,7.18,1.37,-3.56,-0.41,-0.35,1.62,0.35,0.26,0.06,0.9,0.17,69.44,16.61,1.62,0.35,0.73,22.86,5.55,4.73,5.24,5.34,4.67,0.0,0.0,0.26,0.36,0.29,0.12,4.01,22.86,5.55,4.73,5.24,5.34,4.67,0.0,0.0,0.26,0.36,0.29,0.12,4.18,22.86,5.55,4.73,5.24,5.34,4.67,0.0,0.0,0.26,0.36,0.29,0.12,4.01,3,0.0,0.0,71.0
Teddy Bridgewater,DET,QB,2.0,3.36,41.79,4.6,63.95,7.17,0.23,488.15,57.38,2.95,2.87,0.34,1.74,0.26,4.97,0.59,5.13,1.66,16.51,0.88,2.03,2.15,0.22,0.21,0.01,0.1,0.01,69.08,8.83,2.15,0.22,0.47,32.16,3.56,3.97,2.77,3.7,2.38,0.21,0.31,0.46,0.0,0.08,0.0,3.33,32.16,3.56,3.97,2.77,3.7,2.38,0.21,0.31,0.46,0.0,0.08,0.0,3.43,32.16,3.56,3.97,2.77,3.7,2.38,0.21,0.31,0.46,0.0,0.08,0.0,3.33,3,0.0,0.0,71.0
Dorian Thompson-Robinson,CLE,QB,3.0,8.0,60.0,7.5,112.0,14.0,0.54,440.0,55.0,3.93,1.0,0.12,4.0,0.5,6.0,0.75,14.0,1.75,65.0,8.12,4.64,4.0,0.5,0.0,0.0,0.0,0.0,126.0,15.75,4.0,0.5,0.88,26.1,3.26,1.1,4.24,3.72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,26.1,3.26,1.1,4.24,3.72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,26.1,3.26,1.1,4.24,3.72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1,0.0,0.0,71.0
Tim Boyle,NYG,QB,3.0,2.59,37.54,12.33,61.05,20.92,0.53,293.18,98.87,4.63,0.95,0.29,3.69,1.52,5.77,1.92,3.28,1.42,4.03,0.89,1.21,2.03,0.67,0.0,0.0,0.0,0.0,64.33,22.33,2.03,0.67,0.5,12.44,3.73,3.63,3.8,4.32,2.49,0.0,0.1,0.0,0.0,0.0,0.0,3.0,12.44,3.73,3.63,3.8,4.32,2.49,0.0,0.1,0.0,0.0,0.0,0.0,3.33,12.44,3.73,3.63,3.8,4.32,2.49,0.0,0.1,0.0,0.0,0.0,0.0,3.0,3,0.0,0.0,71.0
Case Keenum,HOU,QB,3.0,2.31,27.13,12.12,43.15,19.36,0.55,235.97,103.77,4.47,0.95,0.38,2.03,0.98,4.36,2.03,3.79,1.53,2.9,0.77,0.51,0.87,0.25,0.0,0.0,0.1,0.02,46.95,20.89,0.87,0.25,0.47,11.32,4.75,4.47,6.05,4.69,2.31,0.0,0.0,0.0,0.0,0.0,0.0,2.7,11.32,4.75,4.47,6.05,4.69,2.31,0.0,0.0,0.0,0.0,0.0,0.0,2.83,11.32,4.75,4.47,6.05,4.69,2.31,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3,0.0,0.0,71.0
Brett Rypien,MIN,QB,4.0,2.41,25.13,9.17,47.13,18.03,0.46,234.1,86.09,4.31,0.51,0.13,1.67,0.58,3.33,1.15,3.46,1.35,13.97,6.54,4.36,1.15,0.45,0.0,0.0,0.9,0.38,50.59,19.37,1.15,0.45,0.48,9.36,3.27,3.44,2.11,4.3,2.41,0.0,0.0,0.0,0.0,0.0,0.0,2.6,9.36,3.27,3.44,2.11,4.3,2.41,0.0,0.0,0.0,0.0,0.0,0.0,2.83,9.36,3.27,3.44,2.11,4.3,2.41,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3,0.0,0.0,71.0
Cooper Rush,DAL,QB,2.0,7.59,38.72,5.22,61.74,8.32,0.7,405.08,56.05,6.43,1.59,0.24,1.51,0.2,2.74,0.38,10.92,1.48,-2.49,-0.41,-0.19,1.0,0.13,0.0,0.0,0.1,0.03,72.67,9.8,1.0,0.13,0.86,20.55,2.89,2.05,3.06,3.16,6.97,0.26,0.36,0.0,0.0,0.0,0.0,2.58,20.55,2.89,2.05,3.06,3.16,6.97,0.26,0.36,0.0,0.0,0.0,0.0,2.65,20.55,2.89,2.05,3.06,3.16,6.97,0.26,0.36,0.0,0.0,0.0,0.0,2.58,3,0.0,0.0,71.0
Anthony Brown Jr.,ARI,QB,2.0,2.0,22.0,11.0,49.0,24.5,0.45,302.0,151.0,6.16,0.0,0.0,2.0,1.0,5.0,2.5,3.0,1.5,-5.0,-2.5,-1.67,0.0,0.0,0.0,0.0,1.0,0.5,52.0,26.0,0.0,0.0,0.44,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,7.5,3.75,3.75,5.16,4.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2,0.0,0.0,71.0
Taysom Hill,NO,QB,2.0,15.59,15.18,1.12,25.67,1.89,0.59,215.05,15.53,8.83,1.56,0.1,0.51,0.04,2.72,0.18,83.72,5.38,442.85,28.48,5.26,28.05,1.8,4.87,0.32,0.64,0.04,109.38,7.27,28.05,1.8,1.0,12.59,1.05,0.96,0.94,0.99,15.18,0.21,0.0,0.1,0.1,0.02,0.01,1.55,12.59,1.05,0.96,0.94,0.99,15.18,0.21,0.0,0.1,0.1,0.02,0.01,2.45,12.59,1.05,0.96,0.94,0.99,15.18,0.21,0.0,0.1,0.1,0.02,0.01,1.55,3,0.0,0.0,71.0
Jeff Driskel,WAS,QB,1.0,2.71,13.29,9.86,24.29,19.39,0.56,149.43,122.98,6.1,1.71,1.47,1.43,1.43,2.71,2.23,10.71,5.82,45.0,26.63,4.44,4.0,3.02,0.0,0.0,0.0,0.0,35.0,25.2,4.0,3.02,0.44,15.99,12.02,11.67,0.87,0.82,2.0,0.71,0.0,0.0,0.0,0.0,0.0,0.52,15.99,12.02,11.67,0.87,0.82,2.0,0.71,0.0,0.0,0.0,0.0,0.0,2.03,15.99,12.02,11.67,0.87,0.82,2.0,0.71,0.0,0.0,0.0,0.0,0.0,0.52,2,0.0,0.0,71.0
Blaine Gabbert,FA,QB,0.0,2.15,13.79,7.43,25.62,13.46,0.58,132.9,67.88,4.94,0.26,0.26,1.92,0.96,0.74,0.34,5.41,2.4,28.13,14.3,4.04,1.38,0.66,0.0,0.0,0.0,0.0,31.03,15.85,1.38,0.66,0.43,7.23,4.22,4.2,4.92,2.87,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.64,7.23,4.22,4.2,4.92,2.87,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.97,7.23,4.22,4.2,4.92,2.87,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.64,3,0.0,0.0,71.0
Sam Ehlinger,IND,QB,3.0,1.97,16.41,4.1,25.9,6.47,0.16,146.92,36.73,1.45,0.77,0.19,0.77,0.19,3.59,0.9,4.67,1.19,23.23,5.88,1.62,1.38,0.35,0.0,0.0,0.26,0.06,30.56,7.67,1.38,0.35,0.4,9.99,2.51,1.95,1.23,2.83,1.72,0.26,0.0,0.0,0.0,0.0,0.0,1.73,9.99,2.51,1.95,1.23,2.83,1.72,0.26,0.0,0.0,0.0,0.0,0.0,1.91,9.99,2.51,1.95,1.23,2.83,1.72,0.26,0.0,0.0,0.0,0.0,0.0,1.73,3,0.0,0.0,71.0
Brian Hoyer,FA,QB,0.0,2.69,16.95,6.38,29.59,10.74,0.65,180.85,63.5,7.22,0.1,0.02,1.28,0.43,0.9,0.47,3.05,0.87,-2.74,-0.81,-0.72,0.1,0.02,0.0,0.0,0.0,0.0,32.64,11.61,0.1,0.02,0.5,6.13,2.13,2.7,1.62,2.36,2.69,0.0,0.0,0.0,0.0,0.0,0.0,1.65,6.13,2.13,2.7,1.62,2.36,2.69,0.0,0.0,0.0,0.0,0.0,0.0,1.66,6.13,2.13,2.7,1.62,2.36,2.69,0.0,0.0,0.0,0.0,0.0,0.0,1.65,3,0.0,0.0,71.0
Kyle Allen,PIT,QB,3.0,5.46,13.03,4.55,21.95,7.64,0.22,118.97,41.71,2.01,0.62,0.22,1.03,0.34,1.49,0.53,10.08,1.81,-3.87,0.48,0.48,1.9,0.41,0.0,0.0,0.36,0.14,32.03,9.45,1.9,0.41,0.73,5.08,1.98,2.35,2.01,1.89,5.46,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.08,1.98,2.35,2.01,1.89,5.46,0.0,0.0,0.0,0.0,0.0,0.0,1.61,5.08,1.98,2.35,2.01,1.89,5.46,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3,0.0,0.0,71.0
Josh Johnson,BAL,QB,2.0,1.5,10.33,3.21,15.83,5.21,0.53,114.67,34.92,5.42,0.83,0.21,0.33,0.08,0.5,0.12,3.17,2.04,7.17,3.67,1.77,0.58,0.46,0.0,0.0,0.0,0.0,19.0,7.25,0.58,0.46,0.34,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.28,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.5,8.65,2.6,2.43,2.1,1.75,1.17,0.0,0.17,0.0,0.17,0.06,0.06,1.28,3,0.0,0.0,71.0
Malik Willis,GB,QB,2.0,4.14,11.71,2.22,21.0,3.68,0.72,131.71,28.89,11.86,0.0,0.0,0.86,0.12,5.71,1.36,11.29,2.3,50.14,10.02,4.3,3.0,0.56,0.29,0.04,1.29,0.32,32.29,5.97,3.0,0.56,0.64,8.59,1.65,0.46,3.76,1.9,4.14,0.0,0.0,0.0,0.0,0.0,0.0,1.12,8.59,1.65,0.46,3.76,1.9,4.14,0.0,0.0,0.0,0.0,0.0,0.0,1.4,8.59,1.65,0.46,3.76,1.9,4.14,0.0,0.0,0.0,0.0,0.0,0.0,1.12,2,0.0,0.0,71.0
C.J. Beathard,JAC,QB,4.0,6.36,27.64,3.76,37.0,5.05,0.75,236.08,31.9,6.73,0.64,0.08,0.26,0.06,4.1,0.54,6.26,0.95,21.62,2.65,2.76,1.28,0.16,0.0,0.0,0.0,0.0,43.26,6.0,1.28,0.16,0.78,13.94,1.8,0.28,2.72,2.13,6.36,0.0,0.0,0.0,0.0,0.0,0.0,1.32,13.94,1.8,0.28,2.72,2.13,6.36,0.0,0.0,0.0,0.0,0.0,0.0,1.39,13.94,1.8,0.28,2.72,2.13,6.36,0.0,0.0,0.0,0.0,0.0,0.0,1.32,3,0.0,0.0,71.0
Jaren Hall,SEA,QB,3.0,3.0,13.0,4.33,20.0,6.67,0.65,168.0,56.0,8.4,0.0,0.0,1.0,0.33,4.0,1.33,6.0,2.0,14.0,4.67,2.33,2.0,0.67,0.0,0.0,2.0,0.67,26.0,8.67,2.0,0.67,0.56,3.1,1.03,0.1,2.82,1.31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.1,1.03,0.1,2.82,1.31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,3.1,1.03,0.1,2.82,1.31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,0.0,0.0,71.0
Clayton Tune,ARI,QB,3.0,8.0,12.0,1.5,21.0,2.62,0.57,62.0,7.75,2.95,0.0,0.0,2.0,0.25,7.0,0.88,8.0,1.0,30.0,3.75,3.75,3.0,0.38,1.0,0.12,1.0,0.12,29.0,3.62,3.0,0.38,0.88,9.5,1.19,0.15,2.11,1.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,9.5,1.19,0.15,2.11,1.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,9.5,1.19,0.15,2.11,1.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1,0.0,0.0,71.0
Skylar Thompson,MIA,QB,3.0,2.71,17.14,2.45,30.0,4.29,0.16,152.57,21.8,1.45,0.29,0.04,0.86,0.12,1.71,0.25,4.0,0.57,6.0,0.86,0.43,0.29,0.04,0.0,0.0,0.57,0.08,34.0,4.86,0.29,0.04,0.44,5.86,0.84,1.03,1.01,1.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.09,5.86,0.84,1.03,1.01,1.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.11,5.86,0.84,1.03,1.01,1.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,1.09,2,0.0,0.0,71.0
Brandon Allen,SF,QB,3.0,2.14,7.0,3.11,11.86,4.09,0.86,58.29,24.23,6.49,0.57,0.11,0.0,0.0,1.86,0.94,4.14,2.54,-1.0,-0.77,-0.28,1.0,0.77,0.0,0.0,0.0,0.0,16.0,6.63,1.0,0.77,0.41,4.51,1.36,0.63,1.21,0.9,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.45,4.51,1.36,0.63,1.21,0.9,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.83,4.51,1.36,0.63,1.21,0.9,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.45,3,0.0,0.0,71.0
