Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Tim Boyle,NYG,QB,2.0,2.49,16.92,5.19,29.23,11.15,0.33,156.03,54.87,4.08,0.77,0.19,2.82,1.67,0.1,0.01,3.13,1.58,1.13,-0.56,0.95,0.46,0.09,0.0,0.0,0.0,0.0,32.36,12.73,0.46,0.09,0.44,7.13,1.36,0.9,2.29,1.81,2.23,0.0,0.26,0.0,0.0,0.0,0.0,1.26,7.13,1.36,0.9,2.29,1.81,2.23,0.0,0.26,0.0,0.0,0.0,0.0,1.31,7.13,1.36,0.9,2.29,1.81,2.23,0.0,0.26,0.0,0.0,0.0,0.0,1.26,3,0.0,0.0,70.0
Nathan Peterman,ATL,QB,2.0,2.28,9.28,3.3,16.54,5.85,0.42,91.67,32.26,4.08,0.64,0.21,0.64,0.21,0.85,0.42,1.9,1.04,5.92,2.93,3.42,1.0,0.57,0.0,0.0,0.0,0.0,18.44,6.9,1.0,0.57,0.46,6.21,2.23,0.25,3.44,2.13,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.21,2.23,0.25,3.44,2.13,2.28,0.0,0.0,0.0,0.0,0.0,0.0,1.08,6.21,2.23,0.25,3.44,2.13,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3,0.0,0.0,70.0
Chase Daniel,FA,QB,0.0,2.59,8.1,2.46,12.1,3.67,0.5,60.41,17.88,3.41,0.74,0.24,0.21,0.05,0.95,0.29,1.36,0.78,3.69,0.75,3.13,0.1,0.03,0.0,0.0,0.0,0.0,13.46,4.44,0.1,0.03,0.5,6.85,2.13,0.95,2.83,2.57,2.59,0.0,0.0,0.0,0.0,0.0,0.0,1.05,6.85,2.13,0.95,2.83,2.57,2.59,0.0,0.0,0.0,0.0,0.0,0.0,1.07,6.85,2.13,0.95,2.83,2.57,2.59,0.0,0.0,0.0,0.0,0.0,0.0,1.05,3,0.0,0.0,70.0
C.J. Beathard,JAC,QB,4.0,3.69,11.77,2.51,18.23,3.8,0.73,111.62,23.29,7.05,0.62,0.1,0.64,0.16,1.56,0.31,3.44,0.87,0.82,0.09,0.35,0.1,0.02,0.0,0.0,0.31,0.05,21.67,4.67,0.1,0.02,0.61,5.75,1.09,0.93,1.05,1.24,3.59,0.0,0.1,0.0,0.0,0.0,0.0,0.93,5.75,1.09,0.93,1.05,1.24,3.59,0.0,0.1,0.0,0.0,0.0,0.0,0.94,5.75,1.09,0.93,1.05,1.24,3.59,0.0,0.1,0.0,0.0,0.0,0.0,0.93,3,0.0,0.0,70.0
Chad Henne,FA,QB,0.0,3.26,5.69,1.66,9.28,2.75,0.25,46.46,13.74,1.98,0.21,0.07,0.0,0.0,0.21,0.07,5.97,1.82,-3.41,-1.14,-0.67,1.0,0.31,0.1,0.03,0.0,0.0,15.26,4.57,1.0,0.31,0.58,2.96,0.91,0.49,1.42,0.8,3.15,0.1,0.0,0.0,0.0,0.0,0.0,0.57,2.96,0.91,0.49,1.42,0.8,3.15,0.1,0.0,0.0,0.0,0.0,0.0,0.72,2.96,0.91,0.49,1.42,0.8,3.15,0.1,0.0,0.0,0.0,0.0,0.0,0.57,3,0.0,0.0,70.0
Davis Webb,FA,QB,0.0,1.0,16.43,16.43,28.57,28.57,0.41,120.0,120.0,3.0,0.71,0.71,0.0,0.0,0.0,0.0,4.86,4.86,28.43,28.43,4.45,1.43,1.43,0.71,0.71,0.0,0.0,33.43,33.43,1.43,1.43,0.28,14.77,14.77,14.77,0.0,0.0,0.29,0.0,0.0,0.71,0.0,0.71,0.0,0.0,14.77,14.77,14.77,0.0,0.0,0.29,0.0,0.0,0.71,0.0,0.71,0.0,0.71,14.77,14.77,14.77,0.0,0.0,0.29,0.0,0.0,0.71,0.0,0.71,0.0,0.0,2,0.0,0.0,70.0
Chris Streveler,FA,QB,0.0,1.67,9.08,7.41,13.56,11.1,0.67,77.69,64.46,5.54,0.1,0.02,0.1,0.02,0.72,0.3,6.95,6.24,37.69,35.69,4.74,1.1,0.81,0.0,0.0,0.0,0.0,20.51,17.33,1.1,0.81,0.37,7.17,6.2,6.03,0.67,0.62,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.27,7.17,6.2,6.03,0.67,0.62,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.68,7.17,6.2,6.03,0.67,0.62,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.27,3,0.0,0.0,70.0
Brian Hoyer,FA,QB,0.0,2.03,7.05,5.21,9.13,6.87,0.81,95.26,48.69,9.8,0.26,0.05,0.1,0.1,0.85,0.85,2.92,0.67,-1.23,0.41,0.63,0.36,0.15,0.0,0.0,0.1,0.1,12.05,7.54,0.36,0.15,0.39,4.42,1.9,1.94,0.78,0.78,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.42,1.9,1.94,0.78,0.78,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.58,4.42,1.9,1.94,0.78,0.78,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0.0,0.0,70.0
Ian Book,PHI,QB,3.0,1.0,12.0,12.0,20.0,20.0,0.6,135.0,135.0,6.75,0.0,0.0,2.0,2.0,8.0,8.0,3.0,3.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,1.0,0.28,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,70.0
Blaine Gabbert,FA,QB,0.0,2.59,6.56,4.38,9.59,6.01,0.7,50.44,25.12,4.8,0.85,0.69,0.0,0.0,0.36,0.07,3.23,0.62,-0.15,0.11,-0.02,0.46,0.09,0.0,0.0,0.0,0.0,12.82,6.62,0.46,0.09,0.45,5.39,3.81,3.37,0.95,0.54,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.27,5.39,3.81,3.37,0.95,0.54,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.31,5.39,3.81,3.37,0.95,0.54,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0.27,3,0.0,0.0,70.0
Nate Sudfeld,FA,QB,0.0,1.86,0.69,0.69,1.66,1.66,0.06,4.41,4.41,0.37,0.0,0.0,0.14,0.14,1.14,0.71,4.59,2.43,-1.79,-0.07,0.14,1.0,0.57,0.0,0.0,0.14,0.14,6.24,4.09,1.0,0.57,0.42,-0.41,-0.24,-0.24,0.12,-0.46,1.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.41,-0.24,-0.24,0.12,-0.46,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.27,-0.41,-0.24,-0.24,0.12,-0.46,1.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,3,0.0,0.0,70.0
Matt Barkley,FA,QB,0.0,1.55,1.52,0.3,2.9,0.58,0.07,27.17,5.43,1.29,0.14,0.03,0.14,0.03,0.14,0.03,0.83,0.17,-0.83,-0.17,-0.14,0.14,0.03,0.0,0.0,0.0,0.0,3.72,0.74,0.14,0.03,0.34,1.42,0.28,0.01,0.56,0.33,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.42,0.28,0.01,0.56,0.33,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.42,0.28,0.01,0.56,0.33,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.15,3,0.0,0.0,70.0
Logan Woodside,CIN,QB,2.0,2.28,0.1,0.02,0.31,0.05,0.03,0.72,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.5,-0.51,-0.21,-0.11,0.36,0.08,0.0,0.0,0.0,0.0,2.56,0.56,0.36,0.08,0.43,-0.02,-0.02,-0.03,0.11,-0.07,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.02,-0.02,-0.03,0.11,-0.07,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.02,-0.02,-0.03,0.11,-0.07,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.02,3,0.0,0.0,70.0
Feleipe Franks,CAR,QB,2.0,5.29,0.0,0.0,0.29,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.05,0.0,0.0,1.57,0.29,1.71,0.29,0.57,0.29,0.05,0.0,0.0,0.0,0.0,1.86,0.33,0.29,0.05,0.74,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.11,-0.02,0.0,0.14,-0.04,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2,0.0,0.0,70.0
Davis Cheek,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,70.0
Kyle Trask,TB,QB,2.0,1.0,3.0,3.0,9.0,9.0,0.33,23.0,23.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.28,0.9,0.9,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,70.0
Jacob Eason,FA,QB,0.0,1.0,2.71,2.71,5.0,5.0,0.54,49.29,49.29,9.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.28,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,70.0
Matt Corral,FA,QB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,70.0
