Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Michael Vick,FA,QB,0.0,9.23,81.69,9.02,149.72,16.52,0.54,940.97,107.45,6.1,4.44,0.5,3.08,0.34,18.9,2.05,32.26,3.62,210.59,24.42,6.5,12.82,1.47,0.62,0.08,2.31,0.25,181.97,20.14,12.82,1.47,0.93,69.24,8.03,5.86,7.85,7.74,6.21,1.0,1.31,0.21,0.51,0.13,0.1,7.0,69.24,8.03,5.86,7.85,7.74,6.21,1.0,1.31,0.21,0.51,0.13,0.1,7.74,69.24,8.03,5.86,7.85,7.74,6.21,1.0,1.31,0.21,0.51,0.13,0.1,7.0,3,0.0,0.0,57.5
Christian Ponder,FA,QB,0.0,5.23,83.85,13.31,139.03,24.01,0.55,865.9,136.92,5.63,3.64,0.31,4.82,0.97,14.05,2.9,17.44,2.64,74.92,11.05,4.14,5.49,1.05,1.87,0.45,1.54,0.14,156.46,26.64,5.49,1.05,0.62,55.25,8.29,8.6,8.07,8.14,3.38,0.46,0.82,0.46,0.1,0.05,0.01,6.59,55.25,8.29,8.6,8.07,8.14,3.38,0.46,0.82,0.46,0.1,0.05,0.01,7.12,55.25,8.29,8.6,8.07,8.14,3.38,0.46,0.82,0.46,0.1,0.05,0.01,6.59,3,0.0,0.0,57.5
Matt Cassel,FA,QB,0.0,5.15,82.03,14.96,139.05,25.57,0.59,919.97,162.76,6.33,5.36,1.02,6.1,1.25,9.9,1.95,13.15,2.74,41.03,7.12,2.65,2.64,0.43,0.36,0.04,0.97,0.11,152.21,28.31,2.64,0.43,0.69,50.33,8.84,7.0,6.94,8.88,3.54,0.64,0.46,0.26,0.26,0.07,0.03,6.72,50.33,8.84,7.0,6.94,8.88,3.54,0.64,0.46,0.26,0.26,0.07,0.03,6.94,50.33,8.84,7.0,6.94,8.88,3.54,0.64,0.46,0.26,0.26,0.07,0.03,6.72,3,0.0,0.0,57.5
Brandon Weeden,FA,QB,0.0,6.79,82.0,9.63,147.77,17.35,0.57,985.26,117.47,7.07,5.67,0.77,5.33,0.66,10.44,1.19,9.69,1.34,22.03,2.04,1.25,2.28,0.27,0.0,0.0,0.62,0.07,157.46,18.69,2.28,0.27,0.79,52.84,6.57,7.39,4.58,7.2,5.67,0.1,0.56,0.46,0.0,0.05,0.0,6.49,52.84,6.57,7.39,4.58,7.2,5.67,0.1,0.56,0.46,0.0,0.05,0.0,6.62,52.84,6.57,7.39,4.58,7.2,5.67,0.1,0.56,0.46,0.0,0.05,0.0,6.49,3,0.0,0.0,57.5
Shaun Hill,FA,QB,0.0,6.13,93.97,11.35,148.13,17.64,0.48,1079.82,135.66,6.0,5.33,0.78,4.49,0.5,11.54,1.28,7.03,1.33,5.79,0.1,0.28,0.64,0.07,0.64,0.07,0.64,0.07,155.15,18.97,0.64,0.07,0.7,58.65,7.82,6.79,4.83,6.28,4.1,0.1,1.28,0.64,0.0,0.08,0.0,5.97,58.65,7.82,6.79,4.83,6.28,4.1,0.1,1.28,0.64,0.0,0.08,0.0,6.01,58.65,7.82,6.79,4.83,6.28,4.1,0.1,1.28,0.64,0.0,0.08,0.0,5.97,3,0.0,0.0,57.5
Colt McCoy,FA,QB,0.0,4.54,59.51,12.04,84.05,17.06,0.77,689.0,139.05,9.11,2.67,0.55,1.92,0.38,11.31,2.32,12.21,2.57,42.31,8.59,2.77,3.03,0.65,0.64,0.13,0.64,0.13,96.26,19.63,3.03,0.65,0.69,41.25,8.37,5.99,6.8,7.82,3.26,0.0,0.64,0.0,0.64,0.16,0.16,5.66,41.25,8.37,5.99,6.8,7.82,3.26,0.0,0.64,0.0,0.64,0.16,0.16,5.98,41.25,8.37,5.99,6.8,7.82,3.26,0.0,0.64,0.0,0.64,0.16,0.16,5.66,3,0.0,0.0,57.5
Ryan Lindley,FA,QB,0.0,3.41,51.07,14.98,103.76,30.66,0.49,588.21,178.78,5.81,1.72,0.58,4.41,1.31,6.83,2.0,0.55,0.09,0.97,0.16,0.24,0.14,0.02,0.0,0.0,0.28,0.05,104.31,30.75,0.14,0.02,0.59,21.09,6.74,5.96,6.06,6.96,2.55,0.86,0.0,0.0,0.0,0.0,0.0,4.75,21.09,6.74,5.96,6.06,6.96,2.55,0.86,0.0,0.0,0.0,0.0,0.0,4.76,21.09,6.74,5.96,6.06,6.96,2.55,0.86,0.0,0.0,0.0,0.0,0.0,4.75,3,0.0,0.0,57.5
Matt Schaub,FA,QB,0.0,11.26,95.26,8.15,154.0,13.25,0.54,1039.92,88.24,6.06,4.82,0.4,6.1,0.55,10.08,0.88,3.44,0.26,5.23,0.56,1.19,0.56,0.05,0.0,0.0,0.9,0.08,157.44,13.51,0.56,0.05,0.99,47.33,3.89,3.39,3.32,3.63,9.56,0.31,0.56,0.36,0.46,0.09,0.04,4.23,47.33,3.89,3.39,3.32,3.63,9.56,0.31,0.56,0.36,0.46,0.09,0.04,4.25,47.33,3.89,3.39,3.32,3.63,9.56,0.31,0.56,0.36,0.46,0.09,0.04,4.23,3,0.0,0.0,57.5
Derek Anderson,FA,QB,0.0,5.08,42.08,7.15,62.59,10.57,0.53,455.31,77.87,6.12,3.21,0.53,0.0,0.0,2.56,0.43,6.41,1.17,15.38,2.56,1.92,2.18,0.38,0.0,0.0,0.0,0.0,69.0,11.74,2.18,0.38,0.71,32.54,5.5,4.24,4.86,5.54,3.79,0.0,1.28,0.0,0.0,0.0,0.0,3.93,32.54,5.5,4.24,4.86,5.54,3.79,0.0,1.28,0.0,0.0,0.0,0.0,4.12,32.54,5.5,4.24,4.86,5.54,3.79,0.0,1.28,0.0,0.0,0.0,0.0,3.93,3,0.0,0.0,57.5
Ryan Mallett,FA,QB,0.0,3.14,35.48,11.82,65.21,21.69,0.51,347.17,115.53,5.18,1.72,0.58,1.86,0.61,0.86,0.28,6.28,2.0,-2.97,-0.89,-0.44,1.86,0.61,0.0,0.0,0.0,0.0,71.48,23.69,1.86,0.61,0.57,16.77,5.61,4.98,6.31,5.58,2.28,0.86,0.0,0.0,0.0,0.0,0.0,3.68,16.77,5.61,4.98,6.31,5.58,2.28,0.86,0.0,0.0,0.0,0.0,0.0,3.98,16.77,5.61,4.98,6.31,5.58,2.28,0.86,0.0,0.0,0.0,0.0,0.0,3.68,3,0.0,0.0,57.5
Jason Campbell,FA,QB,0.0,5.49,56.49,7.44,98.69,12.95,0.58,591.28,73.8,4.66,3.03,0.35,2.26,0.26,5.36,0.72,4.95,0.68,30.95,3.69,3.01,1.64,0.19,0.0,0.0,1.15,0.22,103.64,13.63,1.64,0.19,0.74,32.04,3.75,2.93,3.72,3.64,4.72,0.0,0.0,0.26,0.51,0.13,0.07,3.74,32.04,3.75,2.93,3.72,3.64,4.72,0.0,0.0,0.26,0.51,0.13,0.07,3.84,32.04,3.75,2.93,3.72,3.64,4.72,0.0,0.0,0.26,0.51,0.13,0.07,3.74,3,0.0,0.0,57.5
Matt Hasselbeck,FA,QB,0.0,4.15,35.18,7.17,53.95,10.91,0.65,366.49,76.87,7.8,2.0,0.41,0.77,0.15,2.72,0.5,6.97,1.62,-3.67,-1.45,-0.84,0.85,0.19,0.0,0.0,0.74,0.17,60.92,12.53,0.85,0.19,0.65,19.44,3.94,3.88,3.72,4.56,3.85,0.31,0.0,0.0,0.0,0.0,0.0,3.24,19.44,3.94,3.88,3.72,4.56,3.85,0.31,0.0,0.0,0.0,0.0,0.0,3.33,19.44,3.94,3.88,3.72,4.56,3.85,0.31,0.0,0.0,0.0,0.0,0.0,3.24,3,0.0,0.0,57.5
Matt McGloin,FA,QB,0.0,2.71,42.29,13.39,73.86,22.18,0.61,534.14,155.29,6.94,3.0,1.04,3.71,1.75,2.43,0.96,4.57,1.88,9.86,3.25,1.77,1.29,0.8,0.0,0.0,0.29,0.04,78.43,24.06,1.29,0.8,0.44,26.39,7.14,6.76,1.68,3.37,1.86,0.29,0.29,0.29,0.0,0.05,0.0,2.89,26.39,7.14,6.76,1.68,3.37,1.86,0.29,0.29,0.29,0.0,0.05,0.0,3.29,26.39,7.14,6.76,1.68,3.37,1.86,0.29,0.29,0.29,0.0,0.05,0.0,2.89,2,0.0,0.0,57.5
Kellen Clemens,FA,QB,0.0,4.05,37.15,4.01,64.28,7.32,0.4,439.38,48.1,5.24,2.05,0.21,1.9,0.23,6.03,0.86,6.1,0.69,16.92,1.9,0.97,1.13,0.15,0.0,0.0,1.03,0.1,70.38,8.01,1.13,0.15,0.57,22.14,2.32,2.51,1.68,2.61,3.54,0.26,0.26,0.0,0.0,0.0,0.0,2.59,22.14,2.32,2.51,1.68,2.61,3.54,0.26,0.26,0.0,0.0,0.0,0.0,2.67,22.14,2.32,2.51,1.68,2.61,3.54,0.26,0.26,0.0,0.0,0.0,0.0,2.59,3,0.0,0.0,57.5
Matt Flynn,FA,QB,0.0,6.59,37.44,5.44,62.46,9.1,0.54,406.21,59.36,5.2,2.05,0.29,1.92,0.27,7.44,1.07,11.95,1.79,9.74,1.29,0.06,1.41,0.2,0.0,0.0,2.18,0.31,74.41,10.88,1.41,0.2,0.81,17.23,2.51,2.4,2.97,2.25,5.82,0.51,0.0,0.0,0.26,0.04,0.04,2.53,17.23,2.51,2.4,2.97,2.25,5.82,0.51,0.0,0.0,0.26,0.04,0.04,2.64,17.23,2.51,2.4,2.97,2.25,5.82,0.51,0.0,0.0,0.26,0.04,0.04,2.53,3,0.0,0.0,57.5
Jimmy Clausen,FA,QB,0.0,4.0,26.0,6.5,48.0,12.0,0.54,223.0,55.75,4.65,2.0,0.5,1.0,0.25,3.0,0.75,3.0,0.75,9.0,2.25,3.0,1.0,0.25,0.0,0.0,0.0,0.0,51.0,12.75,1.0,0.25,0.65,15.8,3.95,0.65,6.77,4.01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.03,15.8,3.95,0.65,6.77,4.01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.16,15.8,3.95,0.65,6.77,4.01,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.03,1,0.0,0.0,57.5
Blaine Gabbert,FA,QB,0.0,2.44,29.31,7.17,55.05,14.69,0.46,318.15,82.52,5.53,1.82,0.82,2.41,0.66,5.33,1.25,4.79,1.59,17.15,6.52,4.44,1.13,0.23,0.0,0.0,0.31,0.03,59.85,16.28,1.13,0.23,0.42,16.68,5.87,5.47,1.49,2.29,2.13,0.1,0.1,0.1,0.0,0.01,0.0,1.96,16.68,5.87,5.47,1.49,2.29,2.13,0.1,0.1,0.1,0.0,0.01,0.0,2.08,16.68,5.87,5.47,1.49,2.29,2.13,0.1,0.1,0.1,0.0,0.01,0.0,1.96,3,0.0,0.0,57.5
Johnny Manziel,FA,QB,0.0,5.0,18.0,3.6,35.0,7.0,0.51,175.0,35.0,5.0,0.0,0.0,2.0,0.4,3.0,0.6,9.0,1.8,29.0,5.8,3.22,1.0,0.2,1.0,0.2,0.0,0.0,44.0,8.8,1.0,0.2,0.72,11.9,2.38,0.5,4.2,2.72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,11.9,2.38,0.5,4.2,2.72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,11.9,2.38,0.5,4.2,2.72,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1,0.0,0.0,57.5
Jimmy Garoppolo,LAR,QB,2.0,6.0,19.0,3.17,27.0,4.5,0.7,182.0,30.33,6.74,1.0,0.17,0.0,0.0,5.0,0.83,10.0,1.67,9.0,1.5,0.9,2.0,0.33,0.0,0.0,0.0,0.0,37.0,6.17,2.0,0.33,0.78,12.2,2.03,0.4,3.14,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,12.2,2.03,0.4,3.14,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,12.2,2.03,0.4,3.14,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,1,0.0,0.0,57.5
Chase Daniel,FA,QB,0.0,4.85,16.77,4.7,27.79,7.94,0.64,165.26,46.33,6.3,0.26,0.05,0.26,0.05,3.08,0.96,6.46,1.59,24.69,5.98,3.94,1.51,0.37,0.0,0.0,0.0,0.0,34.26,9.53,1.51,0.37,0.65,9.6,2.56,-0.03,5.09,2.74,4.59,0.0,0.26,0.0,0.0,0.0,0.0,1.24,9.6,2.56,-0.03,5.09,2.74,4.59,0.0,0.26,0.0,0.0,0.0,0.0,1.43,9.6,2.56,-0.03,5.09,2.74,4.59,0.0,0.26,0.0,0.0,0.0,0.0,1.24,3,0.0,0.0,57.5
Matt Simms,FA,QB,0.0,1.57,6.71,3.67,14.57,8.67,0.42,72.43,42.71,4.92,0.29,0.09,0.29,0.09,1.14,0.38,2.14,1.19,12.0,4.95,3.54,1.0,0.81,0.0,0.0,0.29,0.09,16.71,9.86,1.0,0.81,0.36,4.14,2.24,2.49,1.02,1.13,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.71,4.14,2.24,2.49,1.02,1.13,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.12,4.14,2.24,2.49,1.02,1.13,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.71,2,0.0,0.0,57.5
Tom Savage,FA,QB,0.0,2.0,10.0,5.0,19.0,9.5,0.53,127.0,63.5,6.68,0.0,0.0,1.0,0.5,1.0,0.5,6.0,3.0,-6.0,-3.0,-1.0,1.0,0.5,0.0,0.0,1.0,0.5,25.0,12.5,1.0,0.5,0.44,0.5,0.25,0.25,0.64,0.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.5,0.25,0.25,0.64,0.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.5,0.25,0.25,0.64,0.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1,0.0,0.0,57.5
Brock Osweiler,FA,QB,0.0,4.1,5.59,1.39,10.92,2.71,0.48,58.92,14.67,5.16,0.64,0.16,0.0,0.0,0.51,0.13,6.72,1.64,-0.82,-0.14,0.01,1.0,0.24,0.0,0.0,0.0,0.0,17.64,4.35,1.0,0.24,0.66,4.85,1.21,0.3,2.13,1.58,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.77,4.85,1.21,0.3,2.13,1.58,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.89,4.85,1.21,0.3,2.13,1.58,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.77,3,0.0,0.0,57.5
Josh Johnson,BAL,QB,1.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,5.0,2.5,14.29,7.14,2.04,1.43,0.71,0.0,0.0,0.29,0.29,5.0,2.5,1.43,0.71,0.39,0.86,0.14,0.14,0.71,1.17,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.86,0.14,0.14,0.71,1.17,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.86,0.14,0.14,0.71,1.17,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.44,3,0.0,0.0,57.5
Tyrod Taylor,NYJ,QB,2.0,2.13,2.0,0.33,4.26,0.85,0.11,18.87,2.79,0.74,0.0,0.0,0.36,0.1,0.31,0.04,6.05,3.45,21.97,4.62,2.1,1.79,0.5,0.1,0.01,0.0,0.0,10.31,4.3,1.79,0.5,0.41,3.01,0.51,0.27,0.72,1.2,2.03,0.0,0.1,0.0,0.0,0.0,0.0,0.52,3.01,0.51,0.27,0.72,1.2,2.03,0.0,0.1,0.0,0.0,0.0,0.0,0.77,3.01,0.51,0.27,0.72,1.2,2.03,0.0,0.1,0.0,0.0,0.0,0.0,0.52,3,0.0,0.0,57.5
Tarvaris Jackson,FA,QB,0.0,1.57,3.57,1.67,4.43,1.95,0.93,43.14,14.38,3.32,0.29,0.09,0.0,0.0,0.0,0.0,1.14,0.38,0.29,0.09,0.07,0.29,0.09,0.29,0.09,0.0,0.0,5.57,2.33,0.29,0.09,0.36,4.6,1.53,0.17,2.48,1.46,1.29,0.29,0.0,0.0,0.0,0.0,0.0,0.45,4.6,1.53,0.17,2.48,1.46,1.29,0.29,0.0,0.0,0.0,0.0,0.0,0.5,4.6,1.53,0.17,2.48,1.46,1.29,0.29,0.0,0.0,0.0,0.0,0.0,0.45,2,0.0,0.0,57.5
Connor Shaw,FA,QB,0.0,1.0,14.0,14.0,28.0,28.0,0.5,177.0,177.0,6.32,0.0,0.0,1.0,1.0,4.0,4.0,7.0,7.0,9.0,9.0,1.29,1.0,1.0,0.0,0.0,1.0,1.0,35.0,35.0,1.0,1.0,0.28,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Matt Moore,FA,QB,0.0,1.74,2.92,1.72,6.05,3.79,0.46,40.49,27.04,6.34,0.1,0.05,0.51,0.51,0.21,0.1,1.79,0.9,-1.59,-0.79,-0.7,0.1,0.05,0.0,0.0,0.0,0.0,7.85,4.69,0.1,0.05,0.4,0.81,0.16,0.16,1.09,0.82,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.81,0.16,0.16,1.09,0.82,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.81,0.16,0.16,1.09,0.82,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,0.0,0.0,57.5
Matt Barkley,FA,QB,0.0,1.57,8.57,2.86,14.71,5.38,0.17,85.71,28.57,1.75,0.0,0.0,1.14,0.38,0.86,0.29,2.71,2.33,-0.57,-0.19,-0.29,0.0,0.0,0.0,0.0,0.29,0.09,17.43,7.71,0.0,0.0,0.36,0.51,0.17,0.09,0.45,0.25,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.51,0.17,0.09,0.45,0.25,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.51,0.17,0.09,0.45,0.25,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2,0.0,0.0,57.5
Ryan Nassib,FA,QB,0.0,4.0,4.0,1.0,5.0,1.25,0.8,60.0,15.0,12.0,0.0,0.0,0.0,0.0,2.0,0.5,2.0,0.5,-3.0,-0.75,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.75,0.0,0.0,0.65,2.1,0.52,0.0,1.26,0.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2.1,0.52,0.0,1.26,0.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,2.1,0.52,0.0,1.26,0.81,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1,0.0,0.0,57.5
T.J. Yates,FA,QB,0.0,1.82,6.18,3.31,9.23,4.7,0.7,73.9,51.66,11.96,0.0,0.0,1.26,0.84,0.62,0.2,0.46,0.14,-0.1,-0.03,-0.05,0.1,0.03,0.1,0.03,0.1,0.03,9.69,4.84,0.1,0.03,0.39,0.86,0.52,0.33,0.51,0.19,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.86,0.52,0.33,0.51,0.19,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.86,0.52,0.33,0.51,0.19,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.16,3,0.0,0.0,57.5
Bruce Gradkowski,FA,QB,0.0,1.14,0.69,0.34,1.52,0.76,0.06,8.97,4.48,0.82,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2.0,-2.0,-1.86,-0.93,0.14,0.07,0.0,0.0,0.0,0.0,3.79,2.76,0.14,0.07,0.3,0.16,-0.01,-0.01,0.23,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16,-0.01,-0.01,0.23,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.16,-0.01,-0.01,0.23,0.24,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.12,3,0.0,0.0,57.5
Joe Webb III,FA,QB,0.0,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.82,1.86,0.19,-0.01,0.55,0.37,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.86,0.19,-0.01,0.55,0.37,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.86,0.19,-0.01,0.55,0.37,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.13,3,0.0,0.0,57.5
Jordan Palmer,FA,QB,0.0,1.0,1.0,1.0,3.0,3.0,0.33,7.0,7.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.28,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,57.5
Luke McCown,FA,QB,0.0,14.56,0.0,0.0,0.26,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.15,-1.33,-0.22,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.17,0.0,0.0,0.94,-0.13,-0.02,-0.02,0.04,-0.06,14.56,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.13,-0.02,-0.02,0.04,-0.06,14.56,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.13,-0.02,-0.02,0.04,-0.06,14.56,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,3,0.0,0.0,57.5
