Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Josh Allen,BUF,QB,1.0,16.96,382.13,22.54,583.85,34.43,0.65,4327.79,255.23,7.42,31.48,1.86,16.4,0.97,26.49,1.56,115.42,6.8,605.56,35.68,5.2,41.92,2.47,11.87,0.7,4.23,0.25,699.27,41.23,41.92,2.47,1.0,411.71,24.28,24.16,7.73,23.85,1.34,2.2,0.52,4.5,8.39,3.38,1.01,26.42,411.71,24.28,24.16,7.73,23.85,1.34,2.2,0.52,4.5,8.39,3.38,1.01,27.65,411.71,24.28,24.16,7.73,23.85,1.34,2.2,0.52,4.5,8.39,3.38,1.01,26.42,5,17.75,301.7,5.0
Jalen Hurts,PHI,QB,1.0,16.23,321.26,19.72,492.98,30.27,0.65,3638.76,223.95,7.4,21.39,1.31,11.76,0.71,34.6,2.13,153.49,9.48,650.92,40.48,4.28,64.88,4.0,13.54,0.83,3.85,0.23,646.47,39.74,64.88,4.0,1.0,359.68,22.18,23.76,7.8,21.82,2.82,0.24,1.29,3.97,7.92,3.14,1.09,25.21,359.68,22.18,23.76,7.8,21.82,2.82,0.24,1.29,3.97,7.92,3.14,1.09,27.21,359.68,22.18,23.76,7.8,21.82,2.82,0.24,1.29,3.97,7.92,3.14,1.09,25.21,4,21.95,373.1,2.0
Patrick Mahomes II,KC,QB,1.0,16.31,412.39,25.29,615.22,37.72,0.67,4531.31,277.48,7.35,31.87,1.95,13.09,0.81,26.66,1.64,70.15,4.32,377.38,23.17,5.41,26.07,1.6,1.26,0.08,2.32,0.15,685.37,42.04,26.07,1.6,1.0,338.47,20.69,20.05,6.46,21.26,1.76,2.71,4.14,3.51,4.18,1.57,0.43,22.29,338.47,20.69,20.05,6.46,21.26,1.76,2.71,4.14,3.51,4.18,1.57,0.43,23.09,338.47,20.69,20.05,6.46,21.26,1.76,2.71,4.14,3.51,4.18,1.57,0.43,22.29,5,13.17,223.89,14.0
Lamar Jackson,BAL,QB,1.0,14.58,272.81,18.64,414.15,28.4,0.65,3209.59,218.47,7.68,21.57,1.47,7.67,0.54,34.07,2.35,138.19,9.51,808.89,56.22,5.91,43.34,2.96,4.29,0.29,4.64,0.31,552.34,37.91,43.34,2.96,1.0,306.52,20.98,19.98,9.62,19.58,3.33,2.23,2.2,2.8,4.02,0.87,0.37,20.98,306.52,20.98,19.98,9.62,19.58,3.33,2.23,2.2,2.8,4.02,0.87,0.37,22.46,306.52,20.98,19.98,9.62,19.58,3.33,2.23,2.2,2.8,4.02,0.87,0.37,20.98,5,16.11,273.88,6.0
Justin Herbert,LAC,QB,1.0,14.46,359.62,24.59,542.61,37.19,0.66,3761.91,257.56,6.92,23.44,1.61,8.65,0.59,31.53,2.19,53.69,3.76,215.58,15.3,4.01,17.59,1.22,2.34,0.17,1.49,0.1,596.31,40.94,17.59,1.22,1.0,271.65,18.76,20.38,7.91,18.36,4.07,1.52,1.74,3.38,3.74,1.06,0.38,21.06,271.65,18.76,20.38,7.91,18.36,4.07,1.52,1.74,3.38,3.74,1.06,0.38,21.67,271.65,18.76,20.38,7.91,18.36,4.07,1.52,1.74,3.38,3.74,1.06,0.38,21.06,4,14.48,246.18,11.0
Dak Prescott,DAL,QB,1.0,15.2,363.09,23.92,527.81,34.88,0.68,3996.69,264.3,7.56,31.83,2.08,10.38,0.73,32.29,2.09,50.39,3.36,211.89,14.14,4.21,18.62,1.26,1.69,0.12,2.19,0.15,578.2,38.23,18.62,1.26,0.99,307.37,20.26,19.69,8.67,19.34,3.12,2.38,2.54,1.55,5.61,0.91,0.62,20.71,307.37,20.26,19.69,8.67,19.34,3.12,2.38,2.54,1.55,5.61,0.91,0.62,21.34,307.37,20.26,19.69,8.67,19.34,3.12,2.38,2.54,1.55,5.61,0.91,0.62,20.71,5,14.84,252.2,8.0
Kyler Murray,ARI,QB,1.0,9.65,219.75,22.61,330.46,34.12,0.66,2220.61,227.93,6.68,13.0,1.31,6.26,0.64,21.36,2.23,57.51,5.83,327.15,33.13,5.67,19.41,1.98,3.51,0.36,0.65,0.05,387.97,39.95,19.41,1.98,0.93,190.35,19.45,19.8,5.52,21.05,1.24,1.33,2.21,2.81,2.06,1.02,0.26,20.13,190.35,19.45,19.8,5.52,21.05,1.24,1.33,2.21,2.81,2.06,1.02,0.26,21.11,190.35,19.45,19.8,5.52,21.05,1.24,1.33,2.21,2.81,2.06,1.02,0.26,20.13,5,11.17,189.94,25.0
Justin Fields,PIT,QB,2.0,13.41,211.05,15.83,346.41,25.99,0.61,2408.97,180.64,6.95,15.33,1.14,9.62,0.71,46.0,3.42,127.9,9.47,757.31,55.53,5.83,46.49,3.42,4.82,0.35,3.59,0.28,474.31,35.45,46.49,3.42,1.0,246.03,18.21,16.56,8.97,17.2,5.05,1.64,0.72,1.67,4.33,0.85,0.5,18.49,246.03,18.21,16.56,8.97,17.2,5.05,1.64,0.72,1.67,4.33,0.85,0.5,20.2,246.03,18.21,16.56,8.97,17.2,5.05,1.64,0.72,1.67,4.33,0.85,0.5,18.49,3,14.37,244.3,13.0
C.J. Stroud,HOU,QB,1.0,15.0,319.0,21.27,499.0,33.27,0.64,4108.0,273.87,8.23,23.0,1.53,5.0,0.33,38.0,2.53,39.0,2.6,167.0,11.13,4.28,17.0,1.13,3.0,0.2,4.0,0.27,538.0,35.87,17.0,1.13,1.0,280.1,18.67,18.3,8.96,17.67,4.0,3.0,1.0,5.0,2.0,0.88,0.15,19.09,280.1,18.67,18.3,8.96,17.67,4.0,3.0,1.0,5.0,2.0,0.88,0.15,19.65,280.1,18.67,18.3,8.96,17.67,4.0,3.0,1.0,5.0,2.0,0.88,0.15,19.09,1,25.82,438.96,1.0
Russell Wilson,PIT,QB,1.0,14.94,295.45,19.76,455.61,30.47,0.65,3231.06,216.17,7.09,23.99,1.6,8.74,0.58,46.36,3.1,70.32,4.69,316.45,21.1,4.53,31.23,2.08,2.86,0.19,3.83,0.25,525.93,35.16,31.23,2.08,1.0,260.43,17.42,16.89,5.3,18.96,2.85,4.19,4.26,1.89,1.75,0.34,0.14,18.45,260.43,17.42,16.89,5.3,18.96,2.85,4.19,4.26,1.65,2.0,0.34,0.17,19.53,260.43,17.42,16.89,5.3,18.96,2.85,4.19,4.26,1.89,1.75,0.34,0.14,18.45,5,14.62,248.48,9.0
Kirk Cousins,ATL,QB,1.0,11.32,287.84,25.92,425.48,37.98,0.68,3139.24,281.8,7.43,22.86,2.1,7.73,0.66,26.09,2.24,20.37,1.78,56.76,4.42,2.46,7.82,0.71,0.63,0.04,3.6,0.38,445.86,39.76,7.82,0.71,0.93,213.51,19.03,19.25,6.81,19.31,3.01,0.97,2.84,2.29,2.21,0.64,0.27,18.97,213.51,19.03,19.25,6.81,19.31,3.01,0.97,3.09,2.04,2.21,0.61,0.27,19.29,213.51,19.03,19.25,6.81,19.31,3.01,0.97,2.84,2.29,2.21,0.64,0.27,18.97,5,11.95,203.1,21.0
Joe Burrow,CIN,QB,1.0,12.32,299.67,24.38,442.15,36.11,0.68,3097.04,246.75,6.86,21.97,1.71,8.23,0.65,31.16,2.51,43.21,3.4,135.2,10.46,3.03,7.47,0.7,1.55,0.1,1.71,0.13,485.36,39.51,7.47,0.7,0.97,224.59,17.51,17.16,8.39,16.86,3.47,1.73,1.67,2.4,3.04,0.78,0.32,18.37,224.59,17.51,17.16,8.39,16.86,3.47,1.73,1.42,2.65,3.04,0.85,0.32,18.77,224.59,17.51,17.16,8.39,16.86,3.47,1.73,1.67,2.4,3.04,0.78,0.32,18.37,4,11.96,203.33,20.0
Brock Purdy,SF,QB,1.0,14.0,252.57,17.37,365.71,25.22,0.68,3449.71,234.69,9.19,25.86,1.8,9.0,0.62,23.14,1.6,34.14,2.44,106.57,6.84,2.8,12.14,0.83,1.71,0.12,1.43,0.09,399.86,27.66,12.14,0.83,0.98,250.51,17.19,19.21,7.33,17.25,3.0,2.0,2.0,4.14,2.86,1.0,0.24,18.32,250.51,17.19,19.21,7.33,17.25,3.0,2.0,2.0,4.14,2.86,1.0,0.24,18.73,250.51,17.19,19.21,7.33,17.25,3.0,2.0,2.0,4.14,2.86,1.0,0.24,18.32,2,18.89,321.14,3.0
Trevor Lawrence,JAC,QB,1.0,16.36,373.23,22.82,573.03,35.04,0.65,4002.41,244.9,6.99,21.1,1.29,12.77,0.79,32.64,2.0,68.26,4.18,326.18,19.99,4.77,23.92,1.46,4.05,0.25,7.31,0.45,641.28,39.21,23.92,1.46,1.0,277.33,16.97,16.09,6.82,17.18,4.33,4.56,3.15,1.1,3.21,0.37,0.26,17.99,277.33,16.97,16.09,6.82,17.18,4.33,4.56,3.15,1.1,3.21,0.37,0.26,18.73,277.33,16.97,16.09,6.82,17.18,4.33,4.56,3.15,1.1,3.21,0.37,0.26,17.99,3,18.62,316.48,4.0
Jared Goff,DET,QB,1.0,16.63,392.0,23.58,587.54,35.35,0.67,4385.67,263.23,7.45,28.28,1.69,10.41,0.63,28.49,1.72,30.53,1.83,43.38,2.69,1.61,5.18,0.31,1.39,0.08,3.58,0.22,618.07,37.18,5.18,0.31,1.0,287.93,17.27,16.24,6.71,17.62,5.41,3.72,2.02,3.11,2.35,0.5,0.17,18.06,287.93,17.27,16.24,6.71,17.62,5.41,3.72,2.02,3.11,2.35,0.5,0.17,18.21,287.93,17.27,16.24,6.71,17.62,5.41,3.72,2.02,3.11,2.35,0.5,0.17,18.06,5,14.6,248.27,10.0
Matthew Stafford,LAR,QB,1.0,13.76,304.64,22.19,475.46,34.46,0.65,3597.87,258.26,7.49,22.31,1.56,10.81,0.79,30.07,2.29,20.43,1.47,50.89,3.44,2.36,4.46,0.32,0.25,0.03,0.98,0.1,495.89,35.94,4.46,0.32,0.98,230.11,16.3,15.31,4.45,18.38,4.37,3.3,2.39,2.74,0.95,0.36,0.07,17.34,230.11,16.3,15.31,4.45,18.38,4.47,3.2,2.39,2.74,0.95,0.36,0.07,17.5,230.11,16.3,15.31,4.45,18.38,4.37,3.3,2.39,2.74,0.95,0.36,0.07,17.34,5,11.5,195.44,24.0
Jake Browning,CIN,QB,2.0,9.0,171.0,19.0,243.0,27.0,0.7,1936.0,215.11,7.97,12.0,1.33,7.0,0.78,24.0,2.67,27.0,3.0,127.0,14.11,4.7,12.0,1.33,3.0,0.33,0.0,0.0,270.0,30.0,12.0,1.33,0.93,150.5,16.72,19.0,8.0,16.27,3.0,1.0,2.0,1.0,2.0,0.5,0.29,16.73,150.5,16.72,19.0,8.0,16.27,3.0,1.0,2.0,1.0,2.0,0.5,0.29,17.4,150.5,16.72,19.0,8.0,16.27,3.0,1.0,2.0,1.0,2.0,0.5,0.29,16.73,1,10.19,173.29,29.0
Tua Tagovailoa,MIA,QB,1.0,15.34,335.95,21.68,493.0,31.95,0.68,4054.05,261.96,8.19,26.02,1.69,11.77,0.75,25.79,1.68,33.02,2.18,79.71,5.4,2.44,5.86,0.4,0.41,0.03,3.46,0.21,526.02,34.13,5.86,0.4,1.0,258.33,16.83,15.61,7.05,16.98,6.08,2.69,2.89,1.58,2.11,0.32,0.17,17.05,258.33,16.83,15.61,7.05,16.98,6.08,2.69,2.89,1.82,1.86,0.32,0.14,17.22,258.33,16.83,15.61,7.05,16.98,6.08,2.69,2.89,1.58,2.11,0.32,0.17,17.05,4,15.07,256.22,7.0
Derek Carr,NO,QB,1.0,16.47,361.92,21.93,543.13,33.0,0.66,3890.41,236.25,7.16,24.64,1.5,10.11,0.62,30.7,1.86,31.09,1.88,65.91,4.09,2.22,6.44,0.4,0.12,0.01,2.66,0.16,574.23,34.88,6.44,0.4,1.0,248.51,15.11,16.32,6.45,15.54,6.36,2.91,3.74,2.19,1.27,0.27,0.08,16.7,248.51,15.11,16.32,6.45,15.54,6.36,2.91,3.74,2.19,1.27,0.27,0.08,16.9,248.51,15.11,16.32,6.45,15.54,6.36,2.91,3.74,2.19,1.27,0.27,0.08,16.7,5,12.23,207.96,18.0
Baker Mayfield,TB,QB,1.0,15.43,310.59,19.84,491.37,31.51,0.63,3459.87,220.83,6.99,22.4,1.4,9.72,0.64,38.76,2.55,51.59,3.28,142.0,9.08,2.8,13.47,0.85,1.0,0.07,2.79,0.18,542.96,34.79,13.47,0.85,1.0,235.92,14.94,15.54,5.56,15.91,6.25,2.18,4.33,1.95,0.73,0.21,0.05,16.38,235.92,14.94,15.54,5.56,15.91,6.25,2.18,4.33,1.95,0.73,0.21,0.05,16.81,235.92,14.94,15.54,5.56,15.91,6.25,2.18,4.33,1.95,0.73,0.21,0.05,16.38,5,12.06,205.09,19.0
Joshua Dobbs,SF,QB,2.0,9.47,190.07,19.4,303.63,31.42,0.63,1795.44,185.7,5.7,9.43,0.96,7.38,0.8,22.13,2.4,54.87,5.22,300.46,29.0,5.68,22.31,2.22,4.1,0.31,5.33,0.64,358.5,36.64,22.31,2.22,0.82,150.13,14.28,14.9,5.76,20.57,4.01,0.68,1.37,0.68,2.73,0.42,0.3,15.13,150.13,14.28,14.9,5.76,20.57,4.01,0.68,1.37,0.68,2.73,0.42,0.3,16.24,150.13,14.28,14.9,5.76,20.57,4.01,0.68,1.37,0.68,2.73,0.42,0.3,15.13,5,9.85,167.41,32.0
Geno Smith,SEA,QB,2.0,12.56,272.68,19.82,410.63,29.75,0.68,3011.72,217.93,7.29,18.18,1.32,7.42,0.51,29.05,2.34,36.44,2.73,170.23,11.93,4.17,11.07,0.81,0.93,0.09,2.66,0.2,447.06,32.47,11.07,0.81,0.89,205.19,14.97,14.75,6.06,15.31,4.48,2.27,1.52,3.53,0.76,0.49,0.05,15.0,205.19,14.97,14.75,6.06,15.31,4.48,2.27,1.52,3.53,0.76,0.49,0.05,15.41,205.19,14.97,14.75,6.06,15.31,4.48,2.27,1.52,3.53,0.76,0.49,0.05,15.0,5,11.58,196.86,23.0
Deshaun Watson,CLE,QB,1.0,6.44,115.47,17.51,187.03,28.69,0.61,1273.55,190.29,6.61,8.14,1.21,4.4,0.7,19.22,2.98,31.53,4.84,164.22,25.35,5.27,10.92,1.68,1.09,0.17,1.5,0.23,218.56,33.54,10.92,1.68,0.79,103.27,15.5,17.52,7.59,15.38,2.27,0.09,1.77,2.17,0.13,0.53,0.01,13.66,103.27,15.5,17.52,7.59,15.38,2.27,0.09,1.77,2.17,0.13,0.53,0.01,14.49,103.27,15.5,17.52,7.59,15.38,2.27,0.09,1.77,2.17,0.13,0.53,0.01,13.66,5,8.16,138.76,43.0
Jordan Love,GB,QB,1.0,12.54,245.74,15.54,382.9,24.24,0.64,2758.18,176.35,7.66,20.97,1.3,7.36,0.47,19.54,1.18,33.54,2.15,160.85,9.71,3.14,10.36,0.62,2.56,0.15,2.03,0.13,416.44,26.39,10.36,0.62,0.89,217.08,13.61,13.06,5.17,14.55,2.92,1.92,2.56,3.21,1.92,0.57,0.13,14.15,217.08,13.61,13.06,5.17,14.55,2.92,1.92,2.56,3.21,1.92,0.57,0.13,14.46,217.08,13.61,13.06,5.17,14.55,2.92,1.92,2.56,3.21,1.92,0.57,0.13,14.15,3,14.42,245.06,12.0
