Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Devlin Hodges,FA,QB,0.0,8.0,100.0,12.5,160.0,20.0,0.62,1063.0,132.88,6.64,5.0,0.62,8.0,1.0,15.0,1.88,21.0,2.62,68.0,8.5,3.24,5.0,0.62,0.0,0.0,1.0,0.12,181.0,22.62,5.0,0.62,0.88,59.4,7.42,8.65,4.43,8.38,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,59.4,7.42,8.65,4.43,8.38,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,59.4,7.42,8.65,4.43,8.38,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,1,2.45,41.66,45.0
Nick Foles,FA,QB,0.0,4.56,91.36,20.41,135.36,30.23,0.67,889.18,198.28,6.44,4.23,0.91,2.51,0.56,7.95,1.82,6.0,1.26,19.41,4.6,4.2,2.92,0.64,0.0,0.0,2.0,0.45,141.36,31.49,2.92,0.64,0.69,48.2,10.72,10.9,9.21,10.06,2.41,1.15,0.64,0.0,0.36,0.08,0.08,7.98,48.2,10.72,10.9,9.21,10.06,2.41,1.15,0.64,0.0,0.36,0.08,0.08,8.3,48.2,10.72,10.9,9.21,10.06,2.41,1.15,0.64,0.0,0.36,0.08,0.08,7.98,3,5.26,89.4,41.0
Ryan Finley,FA,QB,0.0,3.0,41.0,13.67,87.0,29.0,0.47,474.0,158.0,5.45,2.0,0.67,2.0,0.67,11.0,3.67,10.0,3.33,77.0,25.67,7.7,4.0,1.33,0.0,0.0,3.0,1.0,97.0,32.33,4.0,1.33,0.56,26.7,8.9,9.9,2.27,11.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,26.7,8.9,9.9,2.27,11.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33,26.7,8.9,9.9,2.27,11.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,1,0.0,0.0,71.0
Andrew Luck,FA,QB,0.0,5.29,122.86,7.68,182.57,11.41,0.19,1312.29,82.02,2.05,11.14,0.7,4.29,0.27,5.14,0.32,13.14,0.82,42.29,2.64,0.92,3.43,0.21,0.0,0.0,0.29,0.02,195.71,12.23,3.43,0.21,0.49,93.46,5.84,6.46,1.89,5.97,1.57,0.29,0.29,2.86,0.29,0.63,0.02,6.7,93.46,5.84,6.46,1.89,5.97,1.86,0.0,0.29,2.86,0.29,0.63,0.02,6.81,93.46,5.84,6.46,1.89,5.97,1.57,0.29,0.29,2.86,0.29,0.63,0.02,6.7,2,3.7,62.93,43.0
Brandon Allen,SF,QB,1.0,2.67,32.5,10.83,70.0,23.33,0.38,429.17,143.06,5.11,2.5,0.83,1.67,0.56,7.5,2.5,8.33,2.78,32.5,10.83,3.25,2.92,0.97,0.0,0.0,0.0,0.0,78.33,26.11,2.92,0.97,0.51,28.75,9.58,12.0,6.16,9.52,1.83,0.83,0.0,0.0,0.0,0.0,0.0,6.26,28.75,9.58,12.0,6.16,9.52,1.0,1.67,0.0,0.0,0.0,0.0,0.0,6.75,28.75,9.58,12.0,6.16,9.52,1.0,1.67,0.0,0.0,0.0,0.0,0.0,6.26,2,0.0,0.0,71.0
Alex Smith,FA,QB,0.0,4.74,87.54,7.59,135.9,11.86,0.23,973.54,83.54,2.53,5.23,0.43,1.79,0.16,9.23,0.8,16.67,1.46,79.49,6.74,1.66,5.79,0.51,0.36,0.03,0.36,0.03,152.56,13.33,5.79,0.51,0.53,65.63,5.55,5.23,1.86,6.05,2.38,1.18,0.46,0.21,0.51,0.09,0.05,5.86,65.63,5.55,5.23,1.86,6.05,2.38,1.18,0.46,0.21,0.51,0.09,0.05,6.12,65.63,5.55,5.23,1.86,6.05,2.38,1.18,0.46,0.21,0.51,0.09,0.05,5.86,3,6.85,116.45,37.0
Blake Bortles,FA,QB,0.0,7.54,95.26,6.97,158.26,11.62,0.54,1077.0,77.73,3.41,5.49,0.39,4.15,0.3,10.41,0.76,22.0,1.83,120.85,7.82,-0.69,9.13,0.67,0.46,0.03,1.33,0.1,180.26,13.45,9.13,0.67,0.78,69.51,4.89,4.29,3.55,4.49,5.23,0.1,0.82,0.82,0.56,0.14,0.04,5.1,69.51,4.89,4.29,3.55,4.49,5.23,0.1,0.82,0.82,0.56,0.14,0.04,5.43,69.51,4.89,4.29,3.55,4.49,5.23,0.1,0.82,0.82,0.56,0.14,0.04,5.1,3,6.78,115.22,38.0
Josh Rosen,FA,QB,0.0,8.29,103.43,11.34,190.14,21.0,0.54,1055.86,113.99,5.37,3.86,0.35,7.57,0.88,24.29,2.82,8.71,0.83,48.71,4.37,4.81,3.0,0.28,0.0,0.0,1.43,0.1,198.86,21.82,3.0,0.28,0.84,48.71,5.04,3.84,4.85,5.55,8.0,0.0,0.29,0.0,0.0,0.0,0.0,5.26,48.71,5.04,3.84,4.85,5.55,8.0,0.0,0.29,0.0,0.0,0.0,0.0,5.39,48.71,5.04,3.84,4.85,5.55,8.0,0.0,0.29,0.0,0.0,0.0,0.0,5.26,2,3.42,58.12,44.0
Matt Moore,FA,QB,0.0,5.72,61.62,11.16,95.97,17.46,0.64,686.86,124.37,7.18,4.0,0.72,0.69,0.17,8.55,1.56,4.72,0.82,0.38,0.16,0.24,1.0,0.18,0.0,0.0,0.0,0.0,100.69,18.28,1.0,0.18,0.76,42.16,7.5,5.25,8.09,7.35,3.72,1.14,0.86,0.0,0.0,0.0,0.0,5.15,42.16,7.5,5.25,8.09,7.35,3.72,1.14,0.86,0.0,0.0,0.0,0.0,5.24,42.16,7.5,5.25,8.09,7.35,3.72,1.14,0.86,0.0,0.0,0.0,0.0,5.15,3,0.0,0.0,71.0
Nick Mullens,MIN,QB,3.0,3.71,50.29,6.29,78.29,9.79,0.18,650.57,81.32,2.37,3.71,0.46,2.86,0.36,4.86,0.61,7.29,1.71,-6.71,-1.64,-0.97,0.29,0.03,0.0,0.0,0.0,0.0,85.57,11.5,0.29,0.03,0.57,35.07,4.3,4.62,1.88,4.35,2.29,0.29,0.57,0.57,0.0,0.09,0.0,4.31,35.07,4.3,4.62,1.88,4.35,2.29,0.29,0.57,0.57,0.0,0.09,0.0,4.33,35.07,4.3,4.62,1.88,4.35,2.29,0.29,0.57,0.57,0.0,0.09,0.0,4.31,2,0.0,0.0,71.0
C.J. Beathard,JAC,QB,1.0,2.9,38.77,6.16,66.31,10.51,0.21,467.69,74.46,2.55,2.46,0.4,2.41,0.39,6.56,1.05,7.54,1.19,31.64,4.94,1.47,2.46,0.39,0.56,0.09,0.97,0.16,73.85,11.7,2.46,0.39,0.47,28.34,4.51,5.24,2.85,4.39,1.72,0.21,0.62,0.26,0.1,0.07,0.02,4.1,28.34,4.51,5.24,2.85,4.39,1.72,0.21,0.62,0.26,0.1,0.07,0.02,4.29,28.34,4.51,5.24,2.85,4.39,1.72,0.21,0.62,0.26,0.1,0.07,0.02,4.1,3,0.0,0.0,71.0
Tyrod Taylor,NYJ,QB,2.0,7.69,40.31,4.81,68.72,8.8,0.62,429.51,52.1,5.63,2.59,0.3,0.92,0.16,8.05,1.15,19.13,2.4,80.33,11.5,2.97,4.85,0.64,0.67,0.09,0.21,0.01,87.85,11.2,4.85,0.64,0.83,37.29,4.66,3.84,4.78,4.61,6.26,0.36,0.41,0.46,0.21,0.12,0.02,3.71,37.29,4.66,3.84,4.78,4.61,6.26,0.36,0.41,0.46,0.21,0.12,0.02,4.03,37.29,4.66,3.84,4.78,4.61,6.26,0.36,0.41,0.46,0.21,0.12,0.02,3.71,3,0.0,0.0,71.0
Nathan Peterman,LV,QB,2.0,4.0,38.29,9.57,71.86,17.96,0.53,283.43,70.86,4.08,1.29,0.32,6.43,1.61,5.29,1.32,9.14,2.29,42.29,10.57,4.51,3.14,0.79,0.71,0.18,0.0,0.0,81.0,20.25,3.14,0.79,0.65,12.11,3.03,2.69,6.51,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,12.11,3.03,2.69,6.51,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,12.11,3.03,2.69,6.51,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,3,0.0,0.0,71.0
Brett Hundley,FA,QB,0.0,4.1,30.79,3.85,53.07,7.13,0.47,295.48,37.1,4.64,1.24,0.11,1.66,0.15,5.72,0.94,11.0,2.46,72.59,15.17,6.09,5.48,1.13,0.28,0.02,0.28,0.02,64.07,9.59,5.48,1.13,0.62,22.31,3.3,1.81,3.72,3.68,3.55,0.14,0.14,0.14,0.14,0.03,0.01,2.51,22.31,3.3,1.81,3.72,3.68,3.55,0.14,0.14,0.14,0.14,0.03,0.01,3.07,22.31,3.3,1.81,3.72,3.68,3.55,0.14,0.14,0.14,0.14,0.03,0.01,2.51,3,0.0,0.0,71.0
Luke Falk,FA,QB,0.0,3.0,47.0,15.67,73.0,24.33,0.64,416.0,138.67,5.7,0.0,0.0,3.0,1.0,16.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,73.0,24.33,0.0,0.0,0.56,11.6,3.87,2.9,3.65,4.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,11.6,3.87,2.9,3.65,4.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,11.6,3.87,2.9,3.65,4.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,1,0.0,0.0,71.0
Josh McCown,FA,QB,0.0,4.28,44.69,6.59,72.13,11.25,0.59,453.69,62.76,5.09,2.1,0.21,1.95,0.33,5.79,0.76,6.36,1.04,19.64,2.6,1.34,1.95,0.24,0.51,0.04,0.41,0.03,78.49,12.29,1.95,0.24,0.63,26.91,3.12,2.28,3.1,3.2,3.1,0.46,0.31,0.1,0.31,0.05,0.03,2.85,26.91,3.12,2.28,3.1,3.2,3.1,0.46,0.21,0.21,0.31,0.06,0.03,2.99,26.91,3.12,2.28,3.1,3.2,3.1,0.46,0.31,0.1,0.31,0.05,0.03,2.85,3,0.0,0.0,71.0
Brock Osweiler,FA,QB,0.0,3.05,38.82,5.78,63.28,9.46,0.22,431.33,64.27,2.45,2.05,0.31,1.54,0.23,5.38,0.79,3.49,0.53,11.95,1.86,1.14,0.56,0.09,0.1,0.02,0.36,0.05,66.77,9.99,0.56,0.09,0.47,24.4,3.65,2.54,3.15,3.48,2.33,0.1,0.26,0.0,0.36,0.06,0.06,2.93,24.4,3.65,2.54,3.15,3.48,2.33,0.1,0.26,0.0,0.36,0.06,0.06,2.97,24.4,3.65,2.54,3.15,3.48,2.33,0.1,0.26,0.0,0.36,0.06,0.06,2.93,3,0.0,0.0,71.0
