Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Brandon Allen,SF,QB,1.0,3.86,61.84,14.49,106.73,25.92,0.51,682.14,164.46,5.82,3.78,0.92,2.86,0.68,7.24,1.94,10.71,2.69,29.69,8.06,2.65,3.98,0.99,0.0,0.0,0.51,0.1,117.45,28.6,3.98,0.99,0.62,41.43,10.16,10.67,7.37,9.9,2.94,0.41,0.0,0.51,0.0,0.13,0.0,7.22,41.43,10.16,10.67,7.37,9.9,2.53,0.82,0.0,0.51,0.0,0.13,0.0,7.71,41.43,10.16,10.67,7.37,9.9,2.53,0.82,0.0,0.51,0.0,0.13,0.0,7.22,3,0.0,0.0,66.5
Mike Glennon,FA,QB,0.0,4.18,74.23,15.51,119.46,24.88,0.62,719.38,151.15,6.13,4.85,1.03,3.21,0.64,5.87,1.21,4.36,0.94,10.9,2.18,1.81,1.28,0.26,0.0,0.0,1.54,0.34,123.82,25.82,1.28,0.26,0.65,44.18,9.32,9.79,5.3,9.78,2.9,1.28,0.0,0.0,0.0,0.0,0.0,7.3,44.18,9.32,9.79,5.3,9.78,2.9,1.28,0.0,0.0,0.0,0.0,0.0,7.43,44.18,9.32,9.79,5.3,9.78,2.9,1.28,0.0,0.0,0.0,0.0,0.0,7.3,3,0.0,0.0,66.5
Taysom Hill,NO,QB,2.0,16.0,57.49,3.59,79.82,4.99,0.64,615.54,38.47,8.21,2.56,0.16,1.38,0.08,9.33,0.59,66.49,4.16,353.05,22.06,5.39,25.9,1.61,5.59,0.35,3.31,0.2,146.31,9.14,25.9,1.61,1.0,120.95,7.56,6.09,6.93,7.51,13.18,0.9,0.64,1.28,0.0,0.09,0.0,6.48,120.95,7.56,6.09,6.93,7.51,13.18,0.9,0.64,1.28,0.0,0.09,0.0,7.29,120.95,7.56,6.09,6.93,7.51,13.18,0.9,0.64,1.28,0.0,0.09,0.0,6.48,3,16.97,288.51,15.0
Jake Luton,LV,QB,2.0,3.0,60.0,20.0,110.0,36.67,0.55,624.0,208.0,5.67,2.0,0.67,6.0,2.0,7.0,2.33,1.0,0.33,13.0,4.33,13.0,1.0,0.33,1.0,0.33,0.0,0.0,111.0,37.0,1.0,0.33,0.56,34.3,11.43,9.8,10.35,10.44,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.58,34.3,11.43,9.8,10.35,10.44,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.75,34.3,11.43,9.8,10.35,10.44,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.58,1,0.0,0.0,66.5
Marcus Mariota,WAS,QB,1.0,3.87,58.64,16.05,92.92,26.23,0.61,712.62,207.46,7.88,3.56,0.98,1.97,0.77,10.72,1.22,18.49,7.12,126.1,63.75,8.22,9.08,5.5,0.85,0.66,0.21,0.01,111.41,33.35,9.08,5.5,0.5,57.46,21.65,21.45,3.43,4.16,1.85,0.36,0.0,1.56,0.1,0.8,0.01,3.99,57.46,21.65,21.45,3.43,4.16,1.85,0.36,0.0,1.56,0.1,0.8,0.01,6.74,57.46,21.65,21.45,3.43,4.16,1.85,0.36,0.0,1.56,0.1,0.8,0.01,3.99,3,0.0,0.0,66.5
Jalen Hurts,PHI,QB,1.0,15.0,77.0,5.13,148.0,9.87,0.52,1061.0,70.73,7.17,6.0,0.4,4.0,0.27,13.0,0.87,63.0,4.2,354.0,23.6,5.62,25.0,1.67,3.0,0.2,2.0,0.13,211.0,14.07,25.0,1.67,1.0,112.2,7.48,0.7,11.35,6.67,11.0,1.0,2.0,0.0,1.0,0.07,0.07,4.55,112.2,7.48,0.7,11.35,6.67,11.0,1.0,2.0,0.0,1.0,0.07,0.07,5.39,112.2,7.48,0.7,11.35,6.67,11.0,1.0,2.0,0.0,1.0,0.07,0.07,4.55,1,18.6,316.21,11.0
C.J. Beathard,JAC,QB,2.0,4.72,52.77,8.79,84.0,14.0,0.47,632.9,105.49,5.61,4.67,0.78,0.72,0.12,7.62,1.27,5.79,0.97,25.03,4.17,3.37,1.26,0.21,0.1,0.02,2.23,0.37,89.79,14.96,1.26,0.21,0.65,41.22,6.87,5.98,5.17,6.91,3.77,0.0,0.85,0.1,0.0,0.02,0.0,5.23,41.22,6.87,5.98,5.17,6.91,3.77,0.0,0.85,0.1,0.0,0.02,0.0,5.34,41.22,6.87,5.98,5.17,6.91,3.77,0.0,0.85,0.1,0.0,0.02,0.0,5.23,3,0.0,0.0,66.5
Jacoby Brissett,NE,QB,1.0,11.31,71.23,4.82,120.15,8.21,0.37,765.46,51.33,3.1,4.62,0.31,1.54,0.1,8.21,0.58,25.97,2.13,69.92,4.83,1.66,11.0,0.89,2.95,0.24,1.28,0.08,146.13,10.33,11.0,0.89,0.96,70.25,4.99,3.88,4.35,5.19,9.0,1.28,0.0,0.77,0.26,0.09,0.02,4.8,70.25,4.99,3.88,4.35,5.19,9.0,1.28,0.0,0.77,0.26,0.09,0.02,5.24,70.25,4.99,3.88,4.35,5.19,9.0,1.28,0.0,0.77,0.26,0.09,0.02,4.8,3,11.95,203.07,27.0
Case Keenum,HOU,QB,1.0,5.49,81.67,8.04,129.85,13.29,0.55,866.15,83.45,5.4,4.67,0.4,2.82,0.22,7.33,0.6,4.97,0.4,12.62,0.9,0.71,1.64,0.12,0.46,0.04,0.97,0.09,134.82,13.69,1.64,0.12,0.63,51.0,4.73,5.31,3.55,5.08,3.38,1.54,0.21,0.1,0.26,0.04,0.03,5.0,51.0,4.73,5.31,3.55,5.08,3.38,1.54,0.21,0.1,0.26,0.04,0.03,5.06,51.0,4.73,5.31,3.55,5.08,3.38,1.54,0.21,0.1,0.26,0.04,0.03,5.0,3,6.21,105.61,41.0
Mason Rudolph,TEN,QB,1.0,6.43,68.14,8.6,111.57,14.23,0.59,735.71,96.71,7.16,5.14,0.66,3.29,0.4,5.0,0.57,11.0,1.6,7.71,0.34,-0.04,2.43,0.31,0.0,0.0,0.0,0.0,122.57,15.83,2.43,0.31,0.79,47.44,6.12,3.33,7.56,6.44,4.86,0.86,0.71,0.0,0.0,0.0,0.0,4.87,47.44,6.12,3.33,7.56,6.44,4.86,0.86,0.71,0.0,0.0,0.0,0.0,5.03,47.44,6.12,3.33,7.56,6.44,4.86,0.86,0.71,0.0,0.0,0.0,0.0,4.87,2,0.0,0.0,66.5
Colt McCoy,FA,QB,0.0,3.38,33.74,9.88,54.77,15.88,0.63,309.82,88.46,5.51,0.95,0.26,1.21,0.39,5.36,1.78,7.31,2.04,17.74,5.87,3.29,1.95,0.59,0.0,0.0,0.64,0.16,62.08,17.92,1.95,0.59,0.59,16.39,4.67,5.2,5.07,5.04,3.28,0.1,0.0,0.0,0.0,0.0,0.0,3.53,16.39,4.67,5.2,5.07,5.04,3.28,0.1,0.0,0.0,0.0,0.0,0.0,3.82,16.39,4.67,5.2,5.07,5.04,3.28,0.1,0.0,0.0,0.0,0.0,0.0,3.53,3,0.0,0.0,66.5
Ryan Finley,FA,QB,0.0,4.43,23.86,6.33,47.71,12.86,0.51,252.57,68.57,5.21,1.29,0.33,2.0,0.48,9.57,2.33,10.71,2.52,69.14,16.76,6.49,4.0,0.95,0.71,0.14,0.86,0.29,58.43,15.38,4.0,0.95,0.67,22.77,5.57,3.26,6.29,6.35,3.71,0.71,0.0,0.0,0.0,0.0,0.0,3.32,22.77,5.57,3.26,6.29,6.35,3.71,0.71,0.0,0.0,0.0,0.0,0.0,3.8,22.77,5.57,3.26,6.29,6.35,3.71,0.71,0.0,0.0,0.0,0.0,0.0,3.32,2,0.0,0.0,66.5
David Blough,FA,QB,0.0,2.14,31.14,9.66,56.86,17.09,0.58,316.14,91.23,5.12,1.14,0.23,2.43,1.06,4.71,1.51,3.0,1.17,21.71,14.63,13.97,1.0,0.77,0.0,0.0,0.0,0.0,59.86,18.26,1.0,0.77,0.41,19.26,5.45,4.94,1.08,4.05,1.86,0.0,0.29,0.0,0.0,0.0,0.0,2.77,19.26,5.45,4.94,1.08,4.05,1.86,0.0,0.29,0.0,0.0,0.0,0.0,3.15,19.26,5.45,4.94,1.08,4.05,1.86,0.0,0.29,0.0,0.0,0.0,0.0,2.77,2,0.0,0.0,66.5
Chase Daniel,FA,QB,0.0,4.36,35.56,8.04,51.77,11.73,0.68,333.59,75.18,6.37,1.72,0.38,2.0,0.46,4.64,1.02,4.15,0.89,12.1,2.93,5.41,1.26,0.28,0.0,0.0,0.0,0.0,55.92,12.63,1.26,0.28,0.68,19.33,4.32,1.93,4.54,4.92,4.0,0.26,0.1,0.0,0.0,0.0,0.0,2.7,19.33,4.32,1.93,4.54,4.92,4.0,0.26,0.1,0.0,0.0,0.0,0.0,2.83,19.33,4.32,1.93,4.54,4.92,4.0,0.26,0.1,0.0,0.0,0.0,0.0,2.7,3,0.0,0.0,66.5
Will Grier,DAL,QB,2.0,2.0,28.0,14.0,52.0,26.0,0.54,228.0,114.0,4.38,0.0,0.0,4.0,2.0,6.0,3.0,7.0,3.5,22.0,11.0,3.14,2.0,1.0,0.0,0.0,1.0,0.5,59.0,29.5,2.0,1.0,0.44,5.4,2.7,2.7,7.07,2.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,5.4,2.7,2.7,7.07,2.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,5.4,2.7,2.7,7.07,2.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,2,0.0,0.0,66.5
Chad Henne,FA,QB,0.0,2.28,18.15,6.19,24.67,8.43,0.54,161.95,55.97,5.18,1.28,0.43,0.0,0.0,1.28,0.43,4.59,1.6,-0.97,-0.12,0.12,0.64,0.21,0.64,0.21,0.0,0.0,29.26,10.03,0.64,0.21,0.46,15.35,5.22,4.19,5.21,4.91,1.64,0.64,0.0,0.0,0.0,0.0,0.0,2.53,15.35,5.22,4.19,5.21,4.91,1.64,0.64,0.0,0.0,0.0,0.0,0.0,2.64,15.35,5.22,4.19,5.21,4.91,1.64,0.64,0.0,0.0,0.0,0.0,0.0,2.53,3,0.0,0.0,66.5
Tyrod Taylor,NYJ,QB,2.0,3.74,15.59,6.33,29.49,11.99,0.56,190.31,79.85,6.42,0.46,0.08,0.21,0.05,2.62,0.97,8.05,2.65,19.1,5.67,1.73,1.51,0.51,0.1,0.03,0.0,0.0,37.54,14.64,1.51,0.51,0.57,11.55,4.14,3.78,5.72,4.2,3.54,0.1,0.0,0.1,0.0,0.03,0.0,2.36,11.55,4.14,3.78,5.72,4.2,3.54,0.1,0.0,0.1,0.0,0.03,0.0,2.61,11.55,4.14,3.78,5.72,4.2,3.54,0.1,0.0,0.1,0.0,0.03,0.0,2.36,3,0.0,0.0,66.5
Garrett Gilbert,FA,QB,0.0,2.92,13.67,6.94,25.44,12.62,0.42,159.87,81.99,5.46,0.64,0.32,0.64,0.32,1.38,0.74,2.69,1.09,17.18,8.85,5.72,1.28,0.64,0.0,0.0,0.0,0.0,28.13,13.71,1.28,0.64,0.51,10.02,5.12,5.12,7.04,4.42,2.92,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.02,5.12,5.12,7.04,4.42,2.92,0.0,0.0,0.0,0.0,0.0,0.0,2.57,10.02,5.12,5.12,7.04,4.42,2.92,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3,0.0,0.0,66.5
Brett Rypien,MIN,QB,4.0,3.0,27.0,9.0,40.0,13.33,0.68,295.0,98.33,7.38,2.0,0.67,4.0,1.33,1.0,0.33,5.0,1.67,-5.0,-1.67,-1.0,1.0,0.33,0.0,0.0,0.0,0.0,45.0,15.0,1.0,0.33,0.56,15.3,5.1,1.1,7.9,4.98,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,15.3,5.1,1.1,7.9,4.98,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,15.3,5.1,1.1,7.9,4.98,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,1,0.0,0.0,66.5
Ben DiNucci,NO,QB,3.0,3.0,23.0,7.67,43.0,14.33,0.53,219.0,73.0,5.09,0.0,0.0,0.0,0.0,7.0,2.33,6.0,2.0,22.0,7.33,3.67,2.0,0.67,0.0,0.0,2.0,0.67,49.0,16.33,2.0,0.67,0.56,7.0,2.33,1.6,2.77,2.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,7.0,2.33,1.6,2.77,2.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,7.0,2.33,1.6,2.77,2.96,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,1,0.0,0.0,66.5
P.J. Walker,FA,QB,0.0,4.0,32.0,8.0,56.0,14.0,0.57,368.0,92.0,6.57,1.0,0.25,5.0,1.25,4.0,1.0,5.0,1.25,-2.0,-0.5,-0.4,1.0,0.25,0.0,0.0,0.0,0.0,61.0,15.25,1.0,0.25,0.65,13.5,3.38,0.65,5.82,3.56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,13.5,3.38,0.65,5.82,3.56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,13.5,3.38,0.65,5.82,3.56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1,0.0,0.0,66.5
Blaine Gabbert,FA,QB,0.0,4.55,16.17,2.99,27.72,5.19,0.57,209.62,41.61,8.56,2.28,0.5,0.55,0.07,1.55,0.3,8.59,2.04,13.79,3.45,1.53,2.0,0.47,0.0,0.0,0.0,0.0,36.31,7.23,2.0,0.47,0.68,17.74,3.86,0.73,7.06,3.92,4.55,0.0,0.0,0.0,0.0,0.0,0.0,1.84,17.74,3.86,0.73,7.06,3.92,4.55,0.0,0.0,0.0,0.0,0.0,0.0,2.07,17.74,3.86,0.73,7.06,3.92,4.55,0.0,0.0,0.0,0.0,0.0,0.0,1.84,3,0.0,0.0,66.5
Jarrett Stidham,DEN,QB,1.0,4.43,16.29,3.33,32.57,6.67,0.5,186.86,37.91,5.16,1.43,0.29,2.43,0.52,3.14,0.67,5.57,1.19,4.43,0.81,0.43,2.14,0.43,0.0,0.0,0.0,0.0,38.14,7.86,2.14,0.43,0.67,11.26,2.23,1.3,1.58,2.96,4.43,0.0,0.0,0.0,0.0,0.0,0.0,1.8,11.26,2.23,1.3,1.58,2.96,4.43,0.0,0.0,0.0,0.0,0.0,0.0,2.01,11.26,2.23,1.3,1.58,2.96,4.43,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2,0.0,0.0,66.5
John Wolford,JAC,QB,1.0,1.0,22.0,22.0,38.0,38.0,0.58,231.0,231.0,6.08,0.0,0.0,1.0,1.0,2.0,2.0,6.0,6.0,56.0,56.0,9.33,4.0,4.0,0.0,0.0,0.0,0.0,44.0,44.0,4.0,4.0,0.28,13.8,13.8,13.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.8,13.8,13.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,66.5
Trace McSorley,FA,QB,0.0,1.71,2.14,1.07,7.14,3.57,0.21,64.29,32.14,6.43,0.71,0.36,0.0,0.0,0.0,0.0,3.86,2.07,12.43,6.36,2.71,1.71,1.0,0.0,0.0,0.0,0.0,11.0,5.64,1.71,1.0,0.39,6.67,3.35,3.35,4.09,3.51,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.44,6.67,3.35,3.35,4.09,3.51,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.94,6.67,3.35,3.35,4.09,3.51,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.44,2,0.0,0.0,66.5
Matt Barkley,FA,QB,0.0,4.08,15.51,5.26,29.1,9.62,0.53,242.13,79.74,8.77,0.85,0.33,1.41,0.38,1.26,0.4,4.67,1.25,-5.08,-1.32,-1.22,0.64,0.13,0.0,0.0,0.26,0.08,33.77,10.86,0.64,0.13,0.63,10.66,3.84,2.87,3.28,2.51,3.97,0.1,0.0,0.0,0.0,0.0,0.0,1.41,10.66,3.84,2.87,3.28,2.51,3.97,0.1,0.0,0.0,0.0,0.0,0.0,1.48,10.66,3.84,2.87,3.28,2.51,3.97,0.1,0.0,0.0,0.0,0.0,0.0,1.41,3,0.0,0.0,66.5
Robert Griffin III,FA,QB,0.0,4.67,11.23,2.19,19.33,3.84,0.56,86.77,15.69,3.8,0.26,0.04,1.79,0.39,3.21,0.66,12.82,2.66,62.18,13.62,4.58,3.59,0.79,0.0,0.0,0.64,0.16,32.15,6.5,3.59,0.79,0.69,7.65,1.42,0.24,2.62,1.79,4.67,0.0,0.0,0.0,0.0,0.0,0.0,1.06,7.65,1.42,0.24,2.62,1.79,4.67,0.0,0.0,0.0,0.0,0.0,0.0,1.45,7.65,1.42,0.24,2.62,1.79,4.67,0.0,0.0,0.0,0.0,0.0,0.0,1.06,3,0.0,0.0,66.5
Tyler Huntley,MIA,QB,2.0,2.0,3.0,1.5,5.0,2.5,0.6,15.0,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,23.0,11.5,2.3,1.0,0.5,0.0,0.0,0.0,0.0,15.0,7.5,1.0,0.5,0.44,2.9,1.45,1.45,0.92,2.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,2.9,1.45,1.45,0.92,2.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2.9,1.45,1.45,0.92,2.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1,0.0,0.0,66.5
Chris Streveler,FA,QB,0.0,5.0,11.0,2.2,16.0,3.2,0.69,105.0,21.0,6.56,1.0,0.2,1.0,0.2,2.0,0.4,4.0,0.8,15.0,3.0,3.75,2.0,0.4,0.0,0.0,0.0,0.0,20.0,4.0,2.0,0.4,0.72,8.7,1.74,0.0,3.73,2.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,8.7,1.74,0.0,3.73,2.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,8.7,1.74,0.0,3.73,2.05,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1,0.0,0.0,66.5
Brian Hoyer,FA,QB,0.0,2.44,18.69,11.43,32.26,18.76,0.59,179.44,102.55,5.3,1.03,0.21,1.67,0.85,2.56,1.54,3.82,1.28,4.82,5.07,5.12,1.0,0.71,0.0,0.0,0.9,0.69,36.08,20.04,1.0,0.71,0.44,8.31,3.2,1.9,1.96,1.25,2.18,0.26,0.0,0.0,0.0,0.0,0.0,0.65,8.31,3.2,1.9,1.96,1.25,2.18,0.26,0.0,0.0,0.0,0.0,0.0,1.0,8.31,3.2,1.9,1.96,1.25,2.18,0.26,0.0,0.0,0.0,0.0,0.0,0.65,3,0.0,0.0,66.5
Tommy Stevens,FA,QB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,24.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.28,2.4,2.4,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,66.5
AJ McCarron,FA,QB,0.0,2.26,6.13,2.17,10.44,3.64,0.82,71.33,26.05,14.65,0.0,0.0,0.26,0.08,2.03,0.8,1.59,0.58,9.79,3.23,1.93,0.77,0.26,0.26,0.08,0.0,0.0,12.03,4.22,0.77,0.26,0.47,5.11,1.79,0.26,3.05,1.9,2.0,0.0,0.26,0.0,0.0,0.0,0.0,0.68,5.11,1.79,0.26,3.05,1.9,2.0,0.0,0.26,0.0,0.0,0.0,0.0,0.8,5.11,1.79,0.26,3.05,1.9,2.0,0.0,0.26,0.0,0.0,0.0,0.0,0.68,3,0.0,0.0,66.5
Taylor Heinicke,LAC,QB,2.0,1.0,8.57,8.57,13.57,13.57,0.45,97.86,97.86,5.15,0.71,0.71,0.0,0.0,0.71,0.71,2.14,2.14,15.71,15.71,5.24,1.43,1.43,0.0,0.0,0.0,0.0,15.71,15.71,1.43,1.43,0.28,8.36,8.36,8.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,8.36,8.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,8.36,8.36,8.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,66.5
Matt Schaub,FA,QB,0.0,2.74,13.33,2.0,17.9,2.69,0.27,150.77,21.93,2.51,0.77,0.11,0.26,0.04,0.51,0.07,2.79,2.07,-3.33,-2.67,-1.11,0.0,0.0,0.0,0.0,0.26,0.04,20.69,4.76,0.0,0.0,0.45,8.45,0.99,-0.26,2.03,1.22,2.49,0.0,0.0,0.26,0.0,0.04,0.0,0.69,8.45,0.99,-0.26,2.03,1.22,2.49,0.0,0.0,0.26,0.0,0.04,0.0,0.69,8.45,0.99,-0.26,2.03,1.22,2.49,0.0,0.0,0.26,0.0,0.04,0.0,0.69,3,0.0,0.0,66.5
Nathan Peterman,ATL,QB,2.0,1.0,3.0,3.0,5.0,5.0,0.6,25.0,25.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,9.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,0.28,1.9,1.9,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.9,1.9,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,66.5
Joshua Dobbs,SF,QB,2.0,1.41,3.18,2.69,4.44,3.45,0.56,5.69,2.16,0.62,0.0,0.0,0.1,0.02,0.0,0.0,1.69,1.36,13.95,13.05,6.69,0.85,0.68,0.0,0.0,0.0,0.0,6.13,4.82,0.85,0.68,0.33,1.44,1.36,1.34,0.05,0.04,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.44,1.36,1.34,0.05,0.04,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.44,1.36,1.34,0.05,0.04,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3,0.0,0.0,66.5
Nate Sudfeld,FA,QB,0.0,1.0,3.57,3.57,8.57,8.57,0.3,22.86,22.86,1.91,0.0,0.0,0.71,0.71,1.43,1.43,1.43,1.43,8.57,8.57,4.29,0.71,0.71,0.0,0.0,0.71,0.71,10.0,10.0,0.71,0.71,0.28,-0.36,-0.36,-0.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,-0.36,-0.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.36,-0.36,-0.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,66.5
Logan Woodside,CIN,QB,2.0,6.0,1.0,0.17,3.0,0.5,0.33,7.0,1.17,2.33,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.17,10.0,1.67,1.43,1.0,0.17,0.0,0.0,0.0,0.0,10.0,1.67,1.0,0.17,0.78,1.3,0.22,0.0,0.82,0.37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.3,0.22,0.0,0.82,0.37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.3,0.22,0.0,0.82,0.37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,0.0,0.0,66.5
Geno Smith,SEA,QB,1.0,1.25,3.19,3.14,4.16,3.96,0.64,26.28,25.88,5.28,0.0,0.0,0.0,0.0,0.84,0.79,2.06,1.66,-1.44,-1.54,-0.77,0.45,0.4,0.0,0.0,0.06,0.01,6.22,5.62,0.45,0.4,0.31,0.77,0.84,0.86,0.07,-0.03,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.84,0.86,0.07,-0.03,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.77,0.84,0.86,0.07,-0.03,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,66.5
John Lovett,FA,QB,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.38,6.0,0.75,2.0,1.0,0.12,0.0,0.0,0.0,0.0,3.0,0.38,1.0,0.12,0.88,0.6,0.08,0.0,0.21,0.18,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.08,0.0,0.21,0.18,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.6,0.08,0.0,0.21,0.18,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0.0,0.0,66.5
Tim Boyle,NYG,QB,2.0,6.57,0.86,0.29,1.14,0.38,0.21,4.29,1.43,1.07,0.0,0.0,0.0,0.0,0.71,0.09,10.71,1.63,-8.43,-1.47,-0.89,1.71,0.27,0.0,0.0,0.0,0.0,11.86,2.01,1.71,0.27,0.79,-0.67,-0.09,-0.16,0.23,-0.25,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.67,-0.09,-0.16,0.23,-0.25,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.67,-0.09,-0.16,0.23,-0.25,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2,0.0,0.0,66.5
Joe Webb III,FA,QB,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.13,0.01,0.0,0.03,0.02,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.01,0.0,0.03,0.02,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.01,0.0,0.03,0.02,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,3,0.0,0.0,66.5
