Player,TEAM,POS,DPCHT,G,pass_CMP,pass_CMP_mean,pass_ATT,pass_ATT_mean,pass_PCT,pass_YDS,pass_YDS_mean,pass_Y/A,pass_TD,pass_TD_mean,pass_INT,pass_INT_mean,pass_SACKS,pass_SACKS_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,FL,FL_mean,OPP,OPP_mean,FD,FD_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
C.J. Beathard,JAC,QB,3.0,3.1,10.97,1.46,14.72,1.98,0.26,93.08,12.08,2.01,0.26,0.03,0.1,0.03,1.64,0.22,2.46,0.36,8.56,1.02,1.02,0.51,0.06,0.0,0.0,0.0,0.0,17.18,2.34,0.51,0.06,0.47,5.51,0.69,0.08,1.06,0.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.51,5.51,0.69,0.08,1.06,0.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.54,5.51,0.69,0.08,1.06,0.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.51,8,0.0,0.0,74.5
Clayton Tune,ARI,QB,2.0,6.57,4.86,0.66,7.43,0.98,0.88,23.43,3.16,3.7,0.0,0.0,0.57,0.07,2.0,0.25,7.29,1.12,5.71,0.59,0.66,2.29,0.34,0.29,0.03,1.0,0.16,14.71,2.11,2.29,0.34,0.81,1.21,0.09,0.11,1.4,0.06,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.21,0.09,0.11,1.4,0.06,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.21,0.09,0.11,1.4,0.06,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2,0.0,0.0,74.5
Sean Clifford,GB,QB,3.0,2.0,1.0,0.5,1.0,0.5,1.0,37.0,18.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,-2.0,-1.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.44,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.65,0.65,0.92,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,0.0,0.0,74.5
Nathan Peterman,ATL,QB,3.0,2.29,4.0,1.33,7.14,2.38,0.16,39.71,13.24,1.59,0.29,0.09,0.29,0.09,1.0,0.45,2.0,0.91,-0.86,-0.76,-0.43,0.29,0.09,0.0,0.0,0.0,0.0,9.14,3.29,0.29,0.09,0.47,2.37,0.74,-0.14,1.73,0.63,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.31,2.37,0.74,-0.14,1.73,0.63,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2.37,0.74,-0.14,1.73,0.63,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.31,5,0.0,0.0,74.5
Jaren Hall,SEA,QB,3.0,1.57,3.71,1.24,5.71,1.91,0.19,48.0,16.0,2.4,0.0,0.0,0.29,0.09,1.14,0.38,1.71,0.57,4.0,1.33,0.67,0.57,0.19,0.0,0.0,0.57,0.19,7.43,2.48,0.57,0.19,0.36,0.89,0.29,0.03,0.81,0.37,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.89,0.29,0.03,0.81,0.37,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.89,0.29,0.03,0.81,0.37,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.23,2,0.0,0.0,74.5
Josh Johnson,BAL,QB,2.0,4.79,1.76,0.49,2.76,0.86,0.63,15.3,4.57,5.51,0.0,0.0,0.0,0.0,0.76,0.13,3.52,0.99,1.48,0.86,0.55,0.88,0.25,0.0,0.0,0.0,0.0,6.27,1.86,0.88,0.25,0.66,0.7,0.26,0.17,0.2,0.2,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.7,0.26,0.17,0.2,0.2,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.7,0.26,0.17,0.2,0.2,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.14,7,0.0,0.0,74.5
Kyle Trask,TB,QB,2.0,3.18,0.95,0.47,1.82,1.21,0.67,5.56,3.16,3.47,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.93,-2.82,-0.77,-0.77,0.64,0.16,0.0,0.0,0.0,0.0,5.28,2.14,0.64,0.16,0.56,-0.06,0.05,0.02,0.14,-0.12,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.06,0.05,0.02,0.14,-0.12,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.06,0.05,0.02,0.14,-0.12,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.03,3,0.0,0.0,74.5
Feleipe Franks,CAR,QB,3.0,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.0,0.0,0.96,1.03,0.07,0.0,0.27,0.16,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.03,0.07,0.0,0.27,0.16,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.06,1.03,0.07,0.0,0.27,0.16,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4,0.0,0.0,74.5
Jake Luton,LV,QB,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,74.5
Austin Reed,CHI,QB,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,74.5
Emory Jones,ATL,QB,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,74.5
Chris Oladokun,KC,QB,3.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.71,0.71,3.57,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.0,0.0,0.33,0.36,0.36,0.36,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.36,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,74.5
Logan Woodside,CIN,QB,3.0,1.0,2.14,2.14,2.86,2.86,0.54,19.29,19.29,4.82,0.0,0.0,0.71,0.71,0.71,0.71,0.71,0.71,4.29,4.29,4.29,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57,0.0,0.0,0.28,0.5,0.5,0.5,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5,0.5,0.5,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5,0.0,0.0,74.5
Malik Cunningham,BAL,QB,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,74.5
Jordan Travis,NYJ,QB,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,74.5
Sam Hartman,WAS,QB,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,74.5
