Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Matthew Wright,TEN,K,2.0,3.0,4.0,1.33,4.0,1.33,1.0,46.0,27.67,0.0,0.0,1.0,0.33,1.0,0.33,2.0,0.67,0.0,0.0,7.0,2.33,7.0,2.33,1.0,19.0,6.33,0.56,21.0,7.0,5.0,4.36,6.05,2.0,0.0,0.0,1.0,0.0,0.5,0.0,3.15,21.0,7.0,5.0,4.36,6.05,2.0,0.0,0.0,1.0,0.0,0.5,0.0,3.15,21.0,7.0,5.0,4.36,6.05,2.0,0.0,0.0,1.0,0.0,0.5,0.0,3.15,1,0.0,0.0,50.0
Sebastian Janikowski,FA,K,0.0,7.0,8.8,0.55,10.8,0.68,0.32,22.4,15.85,0.0,0.0,0.8,0.05,3.6,0.22,3.2,0.2,1.2,0.08,19.2,1.2,20.4,1.28,0.38,52.8,3.3,0.57,51.2,3.2,3.0,0.86,3.3,1.8,2.4,0.8,2.0,0.0,0.18,0.0,3.06,51.2,3.2,3.0,0.86,3.3,1.8,2.4,0.8,1.6,0.4,0.18,0.03,3.1,51.2,3.2,3.0,0.86,3.3,1.8,2.4,0.8,2.0,0.0,0.18,0.0,3.06,3,5.58,94.94,28.0
Caleb Sturgis,FA,K,0.0,3.0,3.6,0.6,5.2,0.87,0.28,19.6,12.8,0.0,0.0,1.6,0.27,0.8,0.13,1.2,0.2,0.0,0.0,3.6,0.6,6.0,1.0,0.24,21.6,3.6,0.48,15.6,2.6,2.8,1.28,2.43,1.4,0.8,0.4,0.4,0.0,0.08,0.0,2.0,15.6,2.6,2.8,1.28,2.43,1.4,0.8,0.4,0.4,0.0,0.08,0.0,2.0,15.6,2.6,2.8,1.28,2.43,1.4,0.8,0.4,0.4,0.0,0.08,0.0,2.0,3,0.0,0.0,50.0
Giorgio Tavecchio,FA,K,0.0,1.8,2.0,0.67,2.0,0.67,0.4,22.4,16.4,0.0,0.0,0.4,0.13,0.0,0.0,0.8,0.27,0.8,0.27,3.2,1.07,3.2,1.07,0.4,9.2,3.07,0.39,11.6,3.87,3.2,2.28,3.13,1.0,0.4,0.0,0.0,0.4,0.2,0.2,1.84,11.6,3.87,3.2,2.28,3.13,1.0,0.0,0.4,0.0,0.4,0.2,0.2,1.84,11.6,3.87,3.2,2.28,3.13,1.0,0.0,0.4,0.0,0.4,0.2,0.2,1.84,3,0.0,0.0,50.0
Greg Joseph,NYJ,K,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,9.0,3.0,1.0,9.0,3.0,0.56,9.0,3.0,4.0,2.65,2.94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,9.0,3.0,4.0,2.65,2.94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,9.0,3.0,4.0,2.65,2.94,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,2,0.0,0.0,50.0
Matt McCrane,FA,K,0.0,2.6,3.2,0.64,4.8,0.96,0.27,18.8,12.64,0.0,0.0,1.2,0.24,0.8,0.16,1.2,0.24,0.0,0.0,3.6,0.72,3.6,0.72,0.4,18.0,3.6,0.46,14.4,2.88,1.6,1.99,2.41,1.8,0.0,0.0,0.4,0.4,0.27,0.1,1.72,14.4,2.88,1.6,1.99,2.41,1.8,0.0,0.0,0.4,0.4,0.27,0.1,1.72,14.4,2.88,1.6,1.99,2.41,1.8,0.0,0.0,0.4,0.4,0.27,0.1,1.72,3,0.0,0.0,50.0
Ty Long,FA,K,0.0,16.0,2.8,0.18,3.6,0.22,0.31,20.4,4.32,0.0,0.0,0.0,0.0,0.8,0.05,1.6,0.1,0.4,0.02,3.6,0.22,3.6,0.22,0.4,14.4,0.9,1.0,12.72,0.79,0.0,2.27,0.62,14.8,0.4,0.4,0.0,0.4,0.03,0.03,0.41,12.72,0.79,0.0,2.27,0.62,14.8,0.4,0.4,0.0,0.4,0.03,0.03,0.41,12.72,0.79,0.0,2.27,0.62,14.8,0.4,0.4,0.0,0.4,0.03,0.03,0.41,2,0.0,0.0,50.0
Elliott Fry,FA,K,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.5,5.0,5.0,0.28,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,50.0
Brandon Wright,FA,K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.5,2.0,2.0,0.28,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,50.0
Jonathan Brown,FA,K,0.0,1.0,1.0,1.0,2.0,2.0,0.5,31.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,0.28,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,50.0
Michael Palardy,ARI,K,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,50.0
Taylor Russolino,FA,K,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.33,6.0,6.0,0.28,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,50.0
Tristan Vizcaino,FA,K,0.0,1.0,3.0,3.0,3.0,3.0,1.0,47.0,47.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,11.0,11.0,0.28,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0.0,0.0,50.0
