Player,TEAM,POS,DPCHT,G,FG,FG_mean,FGA,FGA_mean,FG_PCT,LG,LG_mean,FG_10_19,FG_10_19_mean,FG_20_29,FG_20_29_mean,FG_30_39,FG_30_39_mean,FG_40_49,FG_40_49_mean,FG_50,FG_50_mean,XP,XP_mean,XPA,XPA_mean,XP_PCT,OPP,OPP_mean,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Lirim Hajrullahu,FA,K,0.0,4.0,4.0,1.0,5.0,1.25,0.8,35.0,24.0,0.0,0.0,2.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,8.0,2.0,8.0,2.0,1.0,23.0,5.75,0.65,20.0,5.0,5.0,0.82,6.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,20.0,5.0,5.0,0.82,6.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,20.0,5.0,5.0,0.82,6.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,1,0.0,0.0,49.5
Cody Parkey,FA,K,0.0,6.05,6.63,0.56,7.58,0.62,0.48,25.26,14.69,0.0,0.0,1.58,0.1,1.26,0.09,3.58,0.32,0.21,0.05,16.05,2.59,18.47,3.67,0.75,41.21,5.54,0.59,39.95,4.68,4.26,2.39,2.84,3.0,0.95,0.32,1.47,0.32,0.23,0.02,2.64,39.95,4.68,4.26,2.39,2.84,3.11,0.84,0.32,1.26,0.53,0.23,0.09,2.7,39.95,4.68,4.26,2.39,2.84,3.11,0.84,0.32,1.47,0.32,0.23,0.02,2.64,3,0.0,0.0,49.5
Chris Blewitt,FA,K,0.0,2.0,2.0,1.0,5.0,2.5,0.4,52.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,2.0,1.0,2.0,1.0,1.0,17.0,8.5,0.44,11.0,5.5,5.5,0.71,7.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,11.0,5.5,5.5,0.71,7.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,11.0,5.5,5.5,0.71,7.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1,0.0,0.0,49.5
Stephen Hauschka,FA,K,0.0,7.0,8.8,0.55,12.4,1.9,0.32,20.4,12.5,0.0,0.0,2.0,0.12,2.8,0.18,3.2,0.2,0.4,0.02,13.2,1.95,14.0,2.0,0.98,51.2,7.7,0.57,42.4,3.78,3.6,1.66,2.25,4.2,0.4,1.2,0.4,0.8,0.09,0.06,2.35,42.4,3.78,3.6,1.66,2.25,3.8,0.8,1.2,0.4,0.8,0.09,0.06,2.35,42.4,3.78,3.6,1.66,2.25,3.4,1.2,1.2,0.4,0.8,0.09,0.06,2.35,3,6.5,110.58,23.0
Tristan Vizcaino,FA,K,0.0,4.0,4.8,1.8,5.4,1.9,0.92,46.4,29.1,0.0,0.0,1.8,0.3,2.0,1.0,1.0,0.5,0.0,0.0,6.8,1.8,9.8,2.3,0.8,26.0,8.0,0.58,22.2,7.7,7.2,2.16,2.63,2.4,0.0,1.2,0.4,0.0,0.4,0.0,1.86,22.2,7.7,7.2,2.16,2.63,2.4,0.6,0.0,1.0,0.0,0.52,0.0,1.98,22.2,7.7,7.2,2.16,2.63,2.4,0.6,0.6,0.4,0.0,0.4,0.0,1.86,2,0.0,0.0,49.5
Ryan Santoso,FA,K,0.0,3.69,2.77,0.69,3.46,0.87,0.55,24.23,14.54,0.0,0.0,2.08,0.52,0.69,0.17,0.0,0.0,0.0,0.0,4.15,1.04,5.54,1.38,0.52,15.92,3.98,0.62,12.46,3.12,3.12,1.44,3.24,3.0,0.69,0.0,0.0,0.0,0.0,0.0,1.9,12.46,3.12,3.12,1.44,3.24,3.0,0.69,0.0,0.0,0.0,0.0,0.0,1.9,12.46,3.12,3.12,1.44,3.24,3.0,0.69,0.0,0.0,0.0,0.0,0.0,1.9,3,0.0,0.0,49.5
Elliott Fry,FA,K,0.0,2.2,2.8,1.2,3.4,1.4,0.88,35.6,25.2,0.0,0.0,0.4,0.4,1.8,0.6,0.6,0.2,0.0,0.0,2.8,1.2,3.8,1.8,0.68,14.0,6.0,0.45,11.8,5.0,4.0,4.0,2.65,1.6,0.0,0.0,0.0,0.6,0.3,0.3,1.74,11.8,5.0,4.0,4.0,2.65,1.6,0.0,0.0,0.0,0.6,0.3,0.3,1.74,11.8,5.0,4.0,4.0,2.65,1.6,0.0,0.0,0.0,0.6,0.3,0.3,1.74,2,0.0,0.0,49.5
Ty Long,FA,K,0.0,15.53,1.47,0.09,1.89,0.12,0.16,10.74,2.28,0.0,0.0,0.0,0.0,0.42,0.03,0.84,0.05,0.21,0.01,1.89,0.12,1.89,0.12,0.21,7.58,0.47,1.0,6.69,0.42,0.0,1.2,0.33,14.89,0.21,0.21,0.0,0.21,0.01,0.01,0.22,6.69,0.42,0.0,1.2,0.33,14.89,0.21,0.21,0.0,0.21,0.01,0.01,0.22,6.69,0.42,0.0,1.2,0.33,14.89,0.21,0.21,0.0,0.21,0.01,0.01,0.22,3,0.0,0.0,49.5
Alex Kessman,FA,K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,49.5
Dominik Eberle,FA,K,0.0,1.0,2.0,2.0,3.0,3.0,0.67,51.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,14.0,14.0,0.28,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,0.0,49.5
Cameron Nizialek,FA,K,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,49.5
Chris Naggar,FA,K,0.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.5,5.0,5.0,0.28,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,49.5
JJ Molson,FA,K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,49.5
Michael Palardy,ARI,K,2.0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,49.5
