Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Duke Johnson Jr.,FA,RB,0.0,16.0,104.0,6.5,379.0,23.69,3.64,19.0,1.19,39.0,11.0,1.0,0.06,0.0,0.0,61.0,3.81,74.0,4.62,534.0,33.38,8.75,23.0,1.44,2.0,0.12,165.0,10.31,178.0,11.12,42.0,2.62,0.0,0.0,0.0,1.0,103.3,6.46,5.3,3.83,7.46,8.0,2.0,5.0,0.0,1.0,0.07,0.07,6.4,133.8,8.36,7.3,4.61,9.34,5.0,5.0,4.0,1.0,1.0,0.14,0.07,9.37,164.3,10.27,9.25,5.57,11.26,5.0,5.0,2.0,3.0,1.0,0.33,0.07,9.83,1,7.15,121.48,42.0
Bilal Powell,FA,RB,0.0,12.86,74.57,5.83,318.71,25.17,4.34,17.29,1.38,23.57,11.14,2.0,0.17,1.0,0.08,35.14,2.97,48.43,4.07,286.86,24.33,8.19,15.29,1.3,1.14,0.1,109.71,8.81,123.0,9.9,32.57,2.69,0.0,0.0,0.0,1.0,73.59,6.06,5.79,4.32,6.64,6.71,1.14,3.0,1.29,0.71,0.24,0.07,6.35,91.16,7.55,7.93,5.02,8.06,6.57,1.29,2.86,0.43,1.71,0.25,0.22,9.29,108.73,9.04,9.82,5.8,9.56,6.43,2.29,0.29,2.14,1.71,0.72,0.22,9.7,3,4.95,84.13,60.0
Jeremy Langford,FA,RB,0.0,16.0,148.0,9.25,537.0,33.56,3.63,28.0,1.75,23.0,8.25,1.0,0.06,6.0,0.38,22.0,1.38,42.0,2.62,279.0,17.44,12.68,9.0,0.56,1.0,0.06,170.0,10.62,190.0,11.88,37.0,2.31,0.0,0.0,0.0,1.0,125.6,7.85,6.6,8.19,7.49,6.0,3.0,4.0,1.0,2.0,0.23,0.14,7.32,136.6,8.54,7.85,9.0,8.07,6.0,5.0,2.0,1.0,2.0,0.23,0.14,9.2,147.6,9.22,8.2,9.83,8.78,7.0,5.0,2.0,0.0,2.0,0.14,0.14,8.36,1,8.7,147.89,32.0
LeGarrette Blount,FA,RB,0.0,13.71,151.86,11.45,668.29,50.14,4.41,34.71,2.61,42.71,15.81,2.0,0.15,5.86,0.44,6.57,0.48,8.14,0.59,45.43,3.35,8.35,3.0,0.22,0.57,0.05,158.43,11.94,160.0,12.05,37.71,2.83,0.57,0.03,0.0,1.0,108.8,8.19,5.63,7.92,7.84,5.43,3.57,1.43,0.71,2.57,0.36,0.25,7.35,112.09,8.43,5.98,8.01,8.16,7.0,2.57,0.86,0.71,2.57,0.36,0.25,9.03,115.37,8.67,6.23,8.13,8.62,8.0,1.57,1.0,0.86,2.29,0.35,0.23,7.85,3,8.09,137.48,36.0
Thomas Rawls,FA,RB,0.0,13.0,147.0,11.31,830.0,63.85,5.65,37.0,2.85,69.0,17.85,5.0,0.38,4.0,0.31,9.0,0.69,11.0,0.85,76.0,5.85,8.44,2.0,0.15,1.0,0.08,156.0,12.0,158.0,12.15,39.0,3.0,1.0,0.08,0.01,1.0,118.6,9.12,4.4,11.12,8.07,8.0,0.0,1.0,1.0,3.0,0.44,0.3,7.11,123.1,9.47,5.1,11.48,8.42,8.0,0.0,1.0,1.0,3.0,0.44,0.3,9.03,127.6,9.82,5.7,11.85,8.91,8.0,0.0,1.0,1.0,3.0,0.44,0.3,7.97,1,14.03,238.59,7.0
Darren Sproles,FA,RB,0.0,15.57,71.29,4.56,306.57,19.68,4.42,18.71,1.2,34.86,10.52,0.86,0.05,3.71,0.24,53.0,3.4,77.86,4.99,418.57,26.98,8.01,19.14,1.23,0.86,0.05,124.29,7.96,149.14,9.55,37.86,2.43,0.57,0.04,0.01,1.0,98.8,6.36,4.8,5.06,6.87,8.14,1.86,2.86,2.14,0.57,0.21,0.04,5.95,125.3,8.06,7.0,5.61,8.6,7.43,1.57,3.29,2.43,0.86,0.27,0.06,8.84,151.8,9.76,8.94,6.28,10.42,6.71,2.14,1.86,3.43,1.43,0.47,0.1,9.39,3,7.2,122.45,41.0
Fred Jackson,FA,RB,0.0,15.43,84.57,5.64,334.29,22.23,3.88,17.43,1.15,28.43,7.78,0.0,0.0,1.86,0.12,43.86,2.91,58.57,3.89,345.29,22.86,7.93,16.29,1.08,1.57,0.1,128.43,8.55,143.14,9.54,33.71,2.23,0.57,0.03,0.01,1.0,87.96,5.81,5.47,3.08,6.86,8.14,2.14,2.86,1.43,0.86,0.32,0.07,6.27,109.89,7.27,6.92,3.53,8.44,7.43,2.86,1.71,2.57,0.86,0.52,0.07,8.79,131.81,8.72,8.18,4.12,10.06,6.71,3.71,1.57,2.0,1.43,0.52,0.12,8.9,3,4.74,80.64,61.0
Matt Jones,FA,RB,0.0,13.0,144.0,11.08,490.0,37.69,3.4,30.0,2.31,39.0,12.38,2.0,0.15,3.0,0.23,19.0,1.46,25.0,1.92,304.0,23.38,16.0,10.0,0.77,1.0,0.08,163.0,12.54,169.0,13.0,40.0,3.08,4.0,0.31,0.02,1.0,95.4,7.34,5.1,8.22,7.0,7.0,2.0,2.0,0.0,2.0,0.18,0.18,6.62,104.9,8.07,5.9,8.58,7.72,7.0,2.0,2.0,0.0,2.0,0.18,0.18,8.77,114.4,8.8,6.4,8.97,8.57,7.0,2.0,2.0,0.0,2.0,0.18,0.18,7.77,1,10.66,181.16,21.0
Ahmad Bradshaw,FA,RB,0.0,6.71,49.29,7.48,196.57,29.1,3.56,9.57,1.51,25.29,11.78,1.57,0.23,0.86,0.15,17.57,2.37,22.57,3.06,128.29,16.67,6.77,8.86,1.14,3.43,0.46,66.86,9.85,71.86,10.53,18.43,2.66,0.57,0.06,0.01,0.8,57.06,8.12,6.99,6.26,8.27,2.71,0.86,0.57,1.29,1.29,0.83,0.26,6.65,65.84,9.31,7.99,6.69,9.48,2.71,0.57,0.86,1.0,1.57,0.83,0.31,8.75,74.63,10.49,9.03,7.16,10.85,2.71,0.57,0.57,1.29,1.57,1.07,0.31,8.33,3,3.52,59.92,74.0
Melvin Gordon III,FA,RB,0.0,14.0,184.0,13.14,641.0,45.79,3.48,33.0,2.36,27.0,14.0,6.0,0.43,0.0,0.0,33.0,2.36,37.0,2.64,192.0,13.71,5.82,8.0,0.57,0.0,0.0,217.0,15.5,221.0,15.79,41.0,2.93,4.0,0.29,0.02,1.0,75.3,5.38,5.0,2.17,7.16,8.0,3.0,3.0,0.0,0.0,0.0,0.0,6.44,91.8,6.56,5.9,2.92,8.21,8.0,2.0,4.0,0.0,0.0,0.0,0.0,8.69,108.3,7.74,7.15,3.84,9.31,7.0,2.0,4.0,1.0,0.0,0.08,0.0,8.27,1,5.7,96.85,55.0
Carlos Hyde,FA,RB,0.0,9.33,104.33,12.93,424.33,52.69,4.06,22.0,2.76,24.0,12.69,1.0,0.12,3.33,0.38,11.33,1.33,15.33,1.81,58.0,6.67,5.1,3.67,0.45,0.0,0.0,115.67,14.26,119.67,14.74,25.67,3.21,0.33,0.02,0.0,0.89,67.57,8.17,5.28,7.63,7.89,4.0,3.33,0.33,0.33,1.33,0.29,0.27,6.45,73.23,8.84,5.97,7.68,8.65,4.67,2.67,0.67,0.67,0.67,0.27,0.11,8.38,78.9,9.5,6.77,7.78,9.55,5.33,1.33,1.33,0.67,0.67,0.27,0.11,7.37,2,6.66,113.19,47.0
Isaiah Crowell,FA,RB,0.0,16.0,172.67,10.79,673.0,42.06,3.91,34.0,2.12,47.67,15.83,2.67,0.16,5.33,0.33,15.67,0.98,19.33,1.21,150.33,9.4,9.61,5.33,0.34,0.67,0.04,188.33,11.77,192.0,12.0,39.33,2.46,0.67,0.04,0.0,1.0,117.0,7.31,5.0,6.83,7.31,7.67,3.0,0.33,3.67,1.33,0.45,0.09,6.79,124.83,7.8,5.42,6.81,7.91,8.67,2.0,0.67,3.67,1.0,0.41,0.07,8.36,132.67,8.29,6.07,6.82,8.65,9.0,1.67,1.33,3.0,1.0,0.35,0.07,7.6,2,7.06,120.04,43.0
Javorius Allen,FA,RB,0.0,16.0,137.0,8.56,514.0,32.12,3.75,28.0,1.75,44.0,13.31,1.0,0.06,1.0,0.06,45.0,2.81,62.0,3.88,353.0,22.06,7.84,15.0,0.94,2.0,0.12,182.0,11.38,199.0,12.44,43.0,2.69,2.0,0.12,0.01,1.0,100.7,6.29,3.45,6.72,6.31,10.0,2.0,0.0,2.0,2.0,0.33,0.14,5.76,123.2,7.7,4.3,8.13,7.46,10.0,1.0,1.0,2.0,2.0,0.33,0.14,7.9,145.7,9.11,5.15,9.62,8.71,10.0,1.0,1.0,1.0,3.0,0.33,0.23,7.5,1,10.82,183.96,18.0
James Starks,FA,RB,0.0,15.57,121.57,7.78,509.0,32.83,4.23,25.57,1.66,54.71,13.99,2.0,0.12,2.14,0.14,31.14,1.97,40.43,2.55,276.71,17.48,8.71,10.71,0.68,1.86,0.12,152.71,9.75,162.0,10.33,36.29,2.33,1.71,0.11,0.01,1.0,99.14,6.37,4.34,6.35,6.42,10.0,0.86,2.14,0.43,2.14,0.2,0.16,5.81,114.71,7.35,5.21,6.76,7.39,10.14,0.71,2.0,0.57,2.14,0.22,0.16,7.74,130.29,8.33,6.23,7.23,8.48,9.57,0.86,2.43,0.57,2.14,0.22,0.16,7.41,3,8.38,142.46,34.0
Ameer Abdullah,LV,RB,1.0,16.0,143.0,8.94,597.0,37.31,4.17,27.0,1.69,36.0,13.38,3.0,0.19,2.0,0.12,25.0,1.56,38.0,2.38,183.0,11.44,7.32,11.0,0.69,1.0,0.06,168.0,10.5,181.0,11.31,38.0,2.38,2.0,0.12,0.01,1.0,92.0,5.75,4.7,4.19,6.49,10.0,2.0,2.0,1.0,1.0,0.14,0.07,5.89,104.5,6.53,5.5,4.56,7.31,9.0,4.0,1.0,1.0,1.0,0.14,0.07,7.73,117.0,7.31,6.4,4.99,8.24,10.0,2.0,2.0,1.0,1.0,0.14,0.07,7.27,1,6.67,113.39,46.0
Steven Jackson,FA,RB,0.0,7.14,88.71,11.49,308.14,34.22,2.92,16.57,2.16,26.86,10.03,0.57,0.04,3.14,0.47,11.0,1.06,15.29,1.38,81.0,10.81,14.37,3.71,0.52,0.14,0.01,99.71,12.55,104.0,12.87,20.29,2.68,0.0,0.0,0.0,0.68,58.63,7.4,6.74,6.12,7.69,2.29,1.14,0.71,2.43,0.57,0.86,0.05,5.7,64.13,7.93,7.41,6.41,8.27,2.57,1.0,1.0,2.0,0.57,0.79,0.05,7.41,69.63,8.46,8.02,6.73,8.98,2.86,0.71,1.71,1.29,0.57,0.2,0.05,6.25,3,4.38,74.5,65.0
Theo Riddick,FA,RB,0.0,15.14,31.57,2.04,94.14,6.04,2.89,4.29,0.28,12.71,3.64,0.0,0.0,0.14,0.01,56.0,3.59,72.0,4.64,492.29,31.61,8.56,22.43,1.44,2.86,0.19,87.57,5.63,103.57,6.68,26.71,1.72,0.57,0.03,0.01,1.0,75.5,4.89,3.74,3.55,5.74,8.71,2.14,2.57,1.71,0.0,0.13,0.0,4.63,103.5,6.69,5.73,4.2,7.65,7.57,1.86,3.14,2.0,0.57,0.21,0.05,7.21,131.5,8.48,7.37,5.0,9.57,5.43,3.43,2.0,3.14,1.14,0.42,0.09,8.05,3,4.74,80.56,62.0
Alfred Blue,FA,RB,0.0,16.0,178.33,11.15,641.33,40.08,3.58,31.67,1.98,42.67,9.92,1.0,0.06,2.0,0.12,15.0,0.94,16.67,1.04,110.33,6.89,7.36,3.67,0.23,1.0,0.06,193.33,12.09,195.0,12.19,35.33,2.21,0.67,0.04,0.01,1.0,91.83,5.74,3.83,5.62,6.02,9.67,1.33,1.67,1.67,1.67,0.27,0.12,5.66,99.33,6.21,4.32,5.91,6.51,9.67,1.0,2.67,1.0,1.67,0.2,0.12,7.08,106.83,6.68,4.82,6.26,7.11,9.67,2.0,1.67,1.0,1.67,0.2,0.12,6.41,2,6.01,102.18,52.0
Khiry Robinson,FA,RB,0.0,8.86,61.43,6.94,238.29,26.4,3.79,16.29,1.83,29.29,10.79,0.71,0.07,3.29,0.39,12.0,1.44,14.57,1.74,83.71,10.02,6.11,2.86,0.34,0.0,0.0,73.43,8.38,76.0,8.69,19.14,2.17,0.57,0.06,0.01,0.91,50.77,5.84,5.09,4.37,6.53,4.43,1.43,1.71,0.43,0.86,0.17,0.11,5.37,56.77,6.56,5.95,4.38,7.45,5.0,0.29,2.43,1.14,0.0,0.15,0.0,6.93,62.77,7.28,6.52,4.46,8.49,5.29,0.29,2.43,0.86,0.0,0.11,0.0,6.38,3,3.42,58.2,75.0
Joseph Randle,FA,RB,0.0,9.86,65.71,8.74,301.43,37.93,4.72,13.0,1.72,42.43,14.34,1.14,0.19,3.43,0.46,8.0,1.11,8.57,1.15,64.43,9.27,7.65,4.0,0.61,0.0,0.0,73.71,9.85,74.29,9.89,17.0,2.33,0.57,0.03,0.01,0.87,56.01,7.38,5.06,7.04,7.12,5.71,0.57,1.71,1.29,0.57,0.34,0.11,5.24,60.01,7.95,5.64,7.24,7.7,5.71,0.86,1.57,1.14,0.57,0.33,0.11,6.77,64.01,8.5,6.24,7.49,8.41,5.57,1.57,1.29,0.86,0.57,0.31,0.11,5.99,3,5.04,85.63,58.0
Tre Mason,FA,RB,0.0,12.67,109.67,8.82,393.0,31.86,3.26,19.0,1.54,39.67,12.99,1.67,0.14,2.0,0.16,17.33,1.36,22.67,1.8,108.0,8.62,6.34,5.33,0.43,0.33,0.03,127.0,10.18,132.33,10.61,24.33,1.97,1.0,0.08,0.01,1.0,62.1,5.03,3.98,4.78,5.26,8.33,1.67,1.33,1.0,0.33,0.17,0.03,4.99,70.77,5.72,4.88,4.98,6.06,8.33,1.67,1.33,1.0,0.33,0.17,0.03,6.66,79.43,6.4,5.55,5.36,6.91,9.0,0.33,2.33,0.67,0.33,0.11,0.03,6.22,2,4.24,72.05,66.0
Mike Gillislee,FA,RB,0.0,4.6,38.8,7.92,217.8,44.12,5.24,6.6,1.35,49.2,27.28,0.0,0.0,2.4,0.48,4.8,0.96,5.6,1.12,23.2,4.64,3.86,1.6,0.32,0.0,0.0,43.6,8.88,44.4,9.04,8.2,1.67,0.8,0.16,0.02,0.69,36.9,7.44,7.2,5.56,7.55,2.2,0.0,0.8,0.8,0.8,0.54,0.2,5.49,39.3,7.92,7.6,5.88,8.03,2.2,0.0,0.8,0.8,0.8,0.54,0.2,6.58,41.7,8.4,8.0,6.21,8.64,2.2,0.0,0.8,0.8,0.8,0.54,0.2,6.04,3,0.0,0.0,138.0
Antonio Andrews,FA,RB,0.0,10.67,95.33,6.81,346.67,24.76,2.43,18.67,1.33,25.33,8.91,2.0,0.14,2.0,0.14,14.67,1.17,20.0,1.55,119.67,9.2,7.36,5.67,0.46,0.0,0.0,110.0,7.97,115.33,8.36,24.33,1.8,0.67,0.05,0.01,0.88,61.03,4.43,4.67,3.33,4.92,4.67,2.0,1.33,2.67,0.0,0.27,0.0,4.96,68.37,5.01,5.67,3.67,5.58,5.33,0.67,2.67,2.0,0.0,0.18,0.0,6.42,75.7,5.59,6.4,4.07,6.3,5.33,0.67,3.33,1.33,0.0,0.11,0.0,6.01,2,3.15,53.53,78.0
C.J. Spiller,FA,RB,0.0,12.14,71.71,5.98,283.0,23.33,3.54,10.0,0.84,32.43,12.01,0.86,0.07,0.29,0.02,29.57,2.41,37.14,3.01,198.71,16.23,6.7,9.86,0.81,1.43,0.12,101.29,8.39,108.86,8.99,19.86,1.66,0.43,0.04,0.0,0.98,57.6,4.71,4.06,4.72,5.15,8.29,0.86,1.29,1.0,0.71,0.18,0.06,4.75,72.39,5.91,4.6,5.04,6.46,8.0,1.29,1.14,1.0,0.71,0.18,0.06,6.31,87.17,7.12,5.33,5.44,7.85,7.86,1.14,1.57,0.86,0.71,0.15,0.06,6.3,3,5.06,85.94,57.0
Dexter McCluster,FA,RB,0.0,12.43,44.0,3.75,179.29,15.55,3.59,5.57,0.47,30.43,8.61,0.57,0.05,0.57,0.05,32.71,2.65,45.57,3.66,277.86,22.4,8.34,13.71,1.09,1.14,0.09,76.71,6.4,89.57,7.41,19.29,1.56,1.43,0.12,0.02,1.0,54.29,4.51,3.66,3.53,5.28,8.29,1.86,1.43,0.86,0.0,0.08,0.0,4.42,70.64,5.84,5.0,4.2,6.64,8.0,0.43,3.14,0.86,0.0,0.08,0.0,6.28,87.0,7.16,6.61,4.93,8.05,7.0,1.29,2.71,1.29,0.14,0.15,0.01,6.81,3,3.78,64.34,69.0
Pierre Thomas,FA,RB,0.0,8.29,42.43,4.2,178.43,17.98,4.38,9.86,0.96,16.57,7.2,0.29,0.03,0.86,0.07,29.0,2.88,34.0,3.44,229.29,24.0,8.68,10.71,1.14,0.71,0.05,71.43,7.08,76.43,7.63,20.57,2.1,0.14,0.01,0.0,0.84,49.91,4.92,3.24,4.66,5.29,4.71,0.71,1.86,0.43,0.57,0.1,0.05,3.99,64.41,6.36,4.35,5.8,6.62,4.29,0.71,1.0,1.71,0.57,0.35,0.05,6.18,78.91,7.8,5.48,6.97,8.02,4.29,0.71,0.71,2.0,0.57,0.39,0.05,6.1,3,5.72,97.21,54.0
Jerick McKinnon,FA,RB,0.0,14.33,72.33,5.59,360.0,27.6,5.06,15.0,1.14,63.67,12.44,1.0,0.09,1.33,0.08,23.0,1.69,33.0,2.45,160.33,11.3,7.16,8.33,0.59,0.67,0.04,95.33,7.28,105.33,8.04,23.33,1.72,0.0,0.0,0.0,1.0,64.03,4.64,3.3,5.39,4.97,10.67,1.0,1.0,0.67,1.0,0.13,0.08,4.39,75.53,5.49,4.13,5.68,5.89,10.0,1.67,1.0,0.33,1.33,0.13,0.09,5.98,87.03,6.33,5.23,6.04,6.89,9.67,1.67,1.0,0.67,1.33,0.17,0.09,6.0,2,6.64,112.95,48.0
Spencer Ware,FA,RB,0.0,9.2,58.2,5.54,324.4,30.31,5.15,15.4,1.48,42.6,11.7,1.6,0.14,4.8,0.44,4.8,0.44,4.8,0.44,4.0,0.36,0.66,0.8,0.07,0.0,0.0,63.0,5.97,63.0,5.97,16.2,1.56,0.0,0.0,0.0,0.89,61.64,5.68,4.26,6.33,5.58,4.4,1.6,0.8,0.8,1.6,0.3,0.18,5.05,64.04,5.9,4.26,6.59,5.82,5.2,0.8,0.8,0.8,1.6,0.3,0.18,5.93,66.44,6.12,4.26,6.87,6.14,6.0,0.0,0.8,0.8,1.6,0.3,0.18,5.28,3,4.95,84.17,59.0
Branden Oliver,FA,RB,0.0,10.0,74.0,6.4,266.0,22.86,3.53,15.33,1.38,27.33,7.95,0.67,0.05,1.0,0.07,20.67,1.94,25.0,2.32,165.0,15.79,8.26,7.0,0.68,0.33,0.02,94.67,8.33,99.0,8.71,22.33,2.06,0.0,0.0,0.0,0.92,51.1,4.44,3.55,4.62,4.77,6.0,1.67,1.33,0.33,0.67,0.09,0.06,4.17,61.43,5.4,4.47,5.52,5.65,6.0,1.0,2.0,0.33,0.67,0.09,0.06,5.88,71.77,6.38,5.13,6.45,6.62,5.67,0.67,1.67,1.33,0.67,0.23,0.06,5.64,2,5.94,100.99,53.0
Charcandrick West,FA,RB,0.0,12.0,106.67,7.11,422.67,28.18,2.64,23.33,1.55,25.33,9.87,0.67,0.05,2.67,0.18,13.33,0.89,23.0,1.57,142.67,9.51,7.13,4.0,0.27,0.67,0.05,120.0,8.0,129.67,8.68,27.33,1.82,0.67,0.05,0.01,0.93,75.2,5.01,2.93,5.63,4.75,7.33,2.0,0.0,0.67,2.0,0.24,0.17,4.45,81.87,5.46,3.6,5.95,5.17,8.0,1.33,0.0,0.67,2.0,0.24,0.17,5.8,88.53,5.9,3.6,6.28,5.68,8.67,0.67,0.0,0.67,2.0,0.24,0.17,5.09,2,6.43,109.36,49.0
Reggie Bush,FA,RB,0.0,8.0,58.14,5.16,244.57,21.18,3.76,10.43,0.94,18.14,7.94,0.57,0.05,1.14,0.09,21.43,2.05,33.14,3.41,155.43,13.91,5.86,7.43,0.68,0.43,0.03,79.57,7.21,91.29,8.58,17.86,1.62,0.57,0.04,0.0,0.84,48.29,4.17,3.21,3.31,4.52,5.14,0.86,0.29,0.29,1.43,0.25,0.17,4.22,59.0,5.19,4.04,3.94,5.55,5.14,0.14,0.86,0.43,1.43,0.32,0.17,5.78,69.71,6.22,4.84,4.6,6.66,4.29,0.86,1.0,0.57,1.29,0.32,0.14,5.67,3,2.11,35.89,86.0
Terrance West,FA,RB,0.0,10.0,98.33,9.24,378.33,35.28,3.8,16.67,1.55,23.33,12.28,1.0,0.07,1.33,0.1,6.33,0.6,7.67,0.72,35.33,3.27,5.44,1.67,0.15,0.33,0.02,104.67,9.83,106.0,9.97,18.33,1.71,1.67,0.19,0.02,0.92,48.03,4.19,4.02,3.13,4.98,7.33,0.67,0.67,0.67,0.67,0.13,0.06,4.57,51.2,4.49,4.3,3.33,5.33,7.67,0.33,0.67,1.0,0.33,0.13,0.03,5.61,54.37,4.78,4.55,3.56,5.76,7.67,0.33,1.0,0.67,0.33,0.09,0.03,4.97,2,4.22,71.78,67.0
Jonas Gray,FA,RB,0.0,8.0,59.67,7.45,254.67,31.83,4.15,16.0,2.0,22.0,9.08,1.0,0.12,1.67,0.21,5.0,0.63,6.33,0.79,53.0,6.63,9.57,1.33,0.17,0.0,0.0,64.67,8.08,66.0,8.25,17.33,2.16,0.0,0.0,0.0,0.88,40.77,5.1,3.87,6.31,5.26,6.0,1.33,0.33,0.0,0.33,0.05,0.05,4.07,43.27,5.41,4.07,6.58,5.61,5.33,2.0,0.33,0.0,0.33,0.05,0.05,5.35,45.77,5.72,4.4,6.91,6.03,6.33,1.33,0.0,0.0,0.33,0.05,0.05,4.53,2,3.72,63.24,72.0
Zac Stacy,FA,RB,0.0,10.29,75.14,6.44,273.57,22.72,3.3,12.71,1.05,20.57,7.53,0.29,0.02,1.86,0.16,14.0,1.3,18.43,1.72,100.71,9.42,7.31,5.86,0.55,0.14,0.01,89.14,7.74,93.57,8.16,18.57,1.61,0.71,0.05,0.01,0.93,48.0,4.16,3.39,4.08,4.56,6.71,1.0,1.0,1.14,0.43,0.19,0.04,4.09,55.0,4.81,4.01,4.48,5.26,6.71,1.14,1.14,1.0,0.29,0.17,0.02,5.34,62.0,5.46,4.85,4.93,6.03,6.57,1.0,1.43,1.0,0.29,0.17,0.02,5.14,3,3.61,61.45,73.0
Lance Dunbar,FA,RB,0.0,8.14,15.43,1.71,88.0,13.72,9.35,3.14,0.36,36.14,10.95,0.0,0.0,0.0,0.0,18.14,3.43,20.43,3.79,193.29,35.53,10.5,8.57,1.51,0.0,0.0,33.57,5.14,35.86,5.5,11.71,1.87,0.14,0.02,0.0,0.79,27.84,4.89,4.17,2.32,6.37,5.43,2.0,0.14,0.57,0.0,0.19,0.0,3.52,36.91,6.61,5.97,3.68,7.61,5.71,1.14,0.71,0.57,0.0,0.19,0.0,5.32,45.99,8.33,7.66,5.14,9.01,5.71,1.14,0.14,0.57,0.57,0.57,0.19,5.6,3,0.0,0.0,138.0
James White,FA,RB,0.0,10.33,17.67,2.05,50.0,6.89,3.11,2.33,0.25,9.0,3.95,0.0,0.0,1.33,0.09,28.33,2.46,37.67,3.13,281.0,22.08,8.37,13.0,1.02,2.67,0.19,46.0,4.51,55.33,5.18,15.33,1.27,0.0,0.0,0.0,0.85,57.1,4.61,2.7,4.81,4.98,6.33,0.67,1.33,0.67,1.33,0.18,0.11,3.62,71.27,5.84,3.9,5.79,6.13,6.33,0.67,0.67,0.67,2.0,0.27,0.18,5.31,85.43,7.07,5.4,6.86,7.32,5.67,1.33,0.0,1.33,2.0,0.37,0.18,5.73,2,0.0,0.0,138.0
Denard Robinson,FA,RB,0.0,13.43,79.71,6.09,327.71,25.07,3.97,12.71,0.97,32.86,10.19,0.43,0.03,1.71,0.13,18.57,1.43,26.14,2.01,129.14,9.94,6.0,6.29,0.49,0.0,0.0,98.29,7.52,105.86,8.1,19.0,1.45,1.43,0.11,0.02,1.0,53.11,4.08,2.57,4.49,4.36,10.0,1.14,0.57,0.86,0.86,0.17,0.09,3.91,62.4,4.79,3.06,4.9,5.09,10.0,0.57,0.57,1.43,0.86,0.23,0.09,5.19,71.69,5.51,3.77,5.42,5.89,10.0,0.57,0.57,1.43,0.86,0.23,0.09,5.07,3,4.69,79.66,63.0
Matt Asiata,FA,RB,0.0,15.0,69.71,4.73,250.57,17.01,3.74,12.71,0.88,21.86,5.71,0.0,0.0,3.0,0.21,24.14,1.58,31.71,2.09,166.43,10.83,6.37,5.0,0.32,0.29,0.02,93.86,6.31,101.43,6.82,17.71,1.2,0.43,0.03,0.0,1.0,61.7,4.17,2.54,4.37,4.43,12.14,0.86,0.14,0.86,1.0,0.21,0.09,3.81,73.77,4.96,3.4,4.75,5.29,12.14,0.57,0.43,0.29,1.57,0.21,0.16,5.18,85.84,5.75,4.49,5.2,6.21,12.14,0.29,0.71,0.29,1.57,0.21,0.16,5.37,3,3.8,64.57,68.0
Mike Tolbert,FA,RB,0.0,13.71,60.43,4.44,220.14,15.15,3.47,15.86,1.06,24.0,7.84,0.86,0.05,1.29,0.08,17.57,1.31,22.57,1.71,140.86,10.46,8.08,7.14,0.52,2.0,0.13,78.0,5.75,83.0,6.15,23.0,1.58,0.0,0.0,0.0,0.97,55.81,3.79,2.79,3.37,4.48,10.14,1.43,0.71,1.29,0.14,0.1,0.01,3.59,64.6,4.45,3.68,3.63,5.25,10.14,1.57,0.57,1.29,0.14,0.1,0.01,5.02,73.39,5.11,4.66,3.94,6.08,9.57,2.43,0.86,0.86,0.0,0.06,0.0,4.86,3,2.29,38.96,83.0
Bishop Sankey,FA,RB,0.0,14.0,82.0,5.58,318.33,21.75,3.99,12.0,0.79,18.0,7.04,0.33,0.02,1.33,0.09,15.33,1.09,22.33,1.61,137.0,9.9,9.08,7.0,0.52,0.67,0.05,97.33,6.67,104.33,7.19,19.0,1.31,1.33,0.09,0.02,1.0,54.87,3.84,2.92,4.85,4.28,10.0,2.33,0.33,0.67,0.67,0.1,0.05,3.82,62.53,4.39,3.3,5.17,4.86,10.67,1.67,0.67,0.33,0.67,0.08,0.05,4.82,70.2,4.94,3.78,5.55,5.5,10.0,2.0,1.0,0.33,0.67,0.08,0.05,4.62,2,4.44,75.49,64.0
