Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Earnest Graham,FA,RB,0.0,7,37,5.29,206,29.43,5.57,6.0,0.86,34,12.43,0,0.0,0,0.0,26,3.71,31,4.43,163,23.29,6.27,8.0,1.14,0,0.0,63,9.0,68,9.71,14.0,2.0,0,0.0,0.0,0.84,36.9,5.27,3.9,3.91,6.05,4,2,0,1,0,0.17,0.0,4.33,49.9,7.13,6.6,4.34,8.09,2,3,1,1,0,0.17,0.0,6.92,62.9,8.99,8.9,5.19,10.03,2,2,1,2,0,0.4,0.0,7.56
Jackie Battle,FA,RB,0.0,15,149,9.93,597,39.8,4.01,27.0,1.8,34,13.0,0,0.0,2,0.13,9,0.6,13,0.87,68,4.53,7.56,2.0,0.13,0,0.0,158,10.53,162,10.8,29.0,1.93,0,0.0,0.0,1.0,78.5,5.23,4.9,4.41,5.83,8,3,2,2,0,0.15,0.0,5.58,83.0,5.53,5.4,4.53,6.21,9,3,1,2,0,0.15,0.0,6.9,87.5,5.83,5.6,4.67,6.69,10,2,2,1,0,0.07,0.0,6.09
Cadillac Williams,FA,RB,0.0,11,87,7.91,361,32.82,4.15,19.0,1.73,23,10.55,0,0.0,1,0.09,14,1.27,23,2.09,93,8.45,6.64,5.0,0.45,0,0.0,101,9.18,110,10.0,24.0,2.18,1,0.09,0.01,1.0,49.4,4.49,4.0,4.16,5.08,8,0,2,1,0,0.1,0.0,4.77,56.4,5.13,4.9,4.68,5.71,8,2,0,1,0,0.1,0.0,6.47,63.4,5.76,4.9,5.28,6.41,7,3,0,0,1,0.1,0.1,5.8
Toby Gerhart,FA,RB,0.0,16,109,6.81,531,33.19,4.87,24.0,1.5,67,13.88,0,0.0,1,0.06,23,1.44,28,1.75,190,11.88,8.26,8.0,0.5,3,0.19,132,8.25,137,8.56,32.0,2.0,0,0.0,0.0,1.0,96.1,6.01,2.55,6.33,6.12,9,1,1,3,2,0.45,0.14,5.06,107.6,6.72,2.8,7.08,6.75,9,2,1,1,3,0.33,0.23,6.39,119.1,7.44,3.25,7.91,7.48,9,2,1,1,3,0.33,0.23,5.86
Joseph Addai,FA,RB,0.0,12,118,9.83,433,36.08,3.67,16.0,1.33,16,10.17,0,0.0,1,0.08,15,1.25,22,1.83,93,7.75,6.2,5.0,0.42,0,0.0,133,11.08,140,11.67,21.0,1.75,0,0.0,0.0,1.0,58.6,4.88,3.4,3.99,5.58,8,2,1,1,0,0.09,0.0,4.88,66.1,5.51,4.15,4.25,6.28,8,2,1,1,0,0.09,0.0,6.34,73.6,6.13,4.9,4.56,7.07,8,2,0,2,0,0.2,0.0,6.22
Maurice Morris,FA,RB,0.0,13,80,6.15,316,24.31,3.95,12.0,0.92,31,9.69,0,0.0,1,0.08,26,2.0,35,2.69,230,17.69,8.85,9.0,0.69,1,0.08,106,8.15,115,8.85,21.0,1.62,0,0.0,0.0,1.0,66.6,5.12,3.2,4.58,5.65,8,2,0,3,0,0.3,0.0,4.81,79.6,6.12,3.9,5.48,6.55,9,1,0,3,0,0.3,0.0,6.25,92.6,7.12,4.7,6.49,7.52,9,1,0,2,1,0.3,0.08,6.27
Kendall Hunter,FA,RB,0.0,16,112,7.0,473,29.56,4.22,21.0,1.31,44,12.5,0,0.0,2,0.12,16,1.0,26,1.62,195,12.19,12.19,10.0,0.62,0,0.0,128,8.0,138,8.62,31.0,1.94,0,0.0,0.0,1.0,78.8,4.92,3.6,3.5,5.82,10,1,5,0,0,0.0,0.0,4.63,86.8,5.42,4.25,3.73,6.39,10,1,5,0,0,0.0,0.0,6.09,94.8,5.92,5.0,4.0,7.06,11,1,4,0,0,0.0,0.0,5.69
Kahlil Bell,FA,RB,0.0,10,79,7.9,337,33.7,4.27,14.0,1.4,26,9.5,0,0.0,0,0.0,19,1.9,23,2.3,133,13.3,7.0,4.0,0.4,1,0.1,98,9.8,102,10.2,18.0,1.8,1,0.1,0.01,0.96,51.0,5.1,2.9,6.43,5.17,6,2,0,0,2,0.25,0.25,4.72,60.5,6.05,2.9,7.45,6.0,6,0,2,0,2,0.25,0.25,5.94,70.0,7.0,2.9,8.52,6.9,6,0,2,0,2,0.25,0.25,5.39
Danny Woodhead,FA,RB,0.0,15,77,5.13,351,23.4,4.56,18.0,1.2,12,8.07,0,0.0,1,0.07,18,1.2,31,2.07,157,10.47,8.72,8.0,0.53,0,0.0,95,6.33,108,7.2,26.0,1.73,0,0.0,0.0,1.0,60.8,4.05,4.1,2.83,5.05,11,2,1,1,0,0.07,0.0,4.48,69.8,4.65,4.9,3.09,5.74,11,3,1,0,0,0.0,0.0,5.84,78.8,5.25,5.5,3.43,6.51,10,4,1,0,0,0.0,0.0,5.52
Isaac Redman,FA,RB,0.0,16,110,6.88,479,29.94,4.35,29.0,1.81,27,11.81,0,0.0,3,0.19,18,1.12,22,1.38,78,4.88,4.33,6.0,0.38,0,0.0,128,8.0,132,8.25,35.0,2.19,2,0.12,0.02,1.0,69.7,4.36,3.25,3.99,4.98,10,3,1,2,0,0.14,0.0,4.31,78.7,4.92,3.75,4.26,5.6,12,1,2,1,0,0.07,0.0,5.75,87.7,5.48,4.25,4.59,6.31,11,2,2,1,0,0.07,0.0,5.14
Marcel Reece,FA,RB,0.0,12,17,1.42,112,9.33,6.59,7.0,0.58,26,7.25,0,0.0,0,0.0,27,2.25,36,3.0,301,25.08,11.15,13.0,1.08,2,0.17,44,3.67,53,4.42,20.0,1.67,1,0.08,0.02,1.0,51.3,4.27,3.5,3.93,4.9,8,1,2,1,0,0.09,0.0,3.93,64.8,5.4,4.6,4.38,6.11,8,1,2,1,0,0.09,0.0,5.68,78.3,6.52,5.6,4.92,7.38,7,2,1,2,0,0.2,0.0,5.9
Javon Ringer,FA,RB,0.0,12,59,4.92,185,15.42,3.14,7.0,0.58,25,7.83,0,0.0,1,0.08,28,2.33,36,3.0,187,15.58,6.68,13.0,1.08,0,0.0,87,7.25,95,7.92,20.0,1.67,1,0.08,0.01,1.0,41.2,3.43,2.55,3.65,4.01,10,0,1,1,0,0.09,0.0,3.54,55.2,4.6,3.05,3.99,5.33,10,0,0,2,0,0.2,0.0,5.24,69.2,5.77,3.7,4.49,6.68,9,1,1,1,0,0.09,0.0,5.07
Lance Ball,FA,RB,0.0,16,96,6.0,402,25.12,4.19,25.0,1.56,34,11.0,0,0.0,1,0.06,16,1.0,31,1.94,148,9.25,9.25,8.0,0.5,1,0.06,112,7.0,127,7.94,33.0,2.06,2,0.12,0.02,1.0,63.0,3.94,2.6,3.75,4.57,12,2,1,1,0,0.07,0.0,3.76,71.0,4.44,3.05,3.98,5.14,12,2,1,1,0,0.07,0.0,5.2,79.0,4.94,3.8,4.29,5.78,12,3,0,1,0,0.07,0.0,4.72
Legedu Naanee,FA,RB,0.0,15,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,44,2.93,76,5.07,467,31.13,10.61,20.0,1.33,1,0.07,44,2.93,76,5.07,20.0,1.33,0,0.0,0.0,1.0,53.8,3.59,2.7,2.77,4.49,12,1,2,0,0,0.0,0.0,3.38,75.8,5.05,3.9,3.28,6.15,11,2,2,0,0,0.0,0.0,5.19,97.8,6.52,5.1,3.93,7.8,10,1,3,1,0,0.07,0.0,5.77
Ricky Williams,FA,RB,0.0,16,108,6.75,444,27.75,4.11,20.0,1.25,28,11.38,0,0.0,2,0.12,13,0.81,20,1.25,83,5.19,6.38,5.0,0.31,0,0.0,121,7.56,128,8.0,25.0,1.56,2,0.12,0.02,1.0,60.7,3.79,3.05,3.54,4.47,11,4,0,1,0,0.07,0.0,3.9,67.2,4.2,3.65,3.58,5.0,12,3,0,1,0,0.07,0.0,5.13,73.7,4.61,4.15,3.69,5.6,13,2,0,1,0,0.07,0.0,4.79
Montario Hardesty,FA,RB,0.0,10,88,8.8,266,26.6,3.02,6.0,0.6,19,6.5,0,0.0,0,0.0,14,1.4,21,2.1,122,12.2,8.71,8.0,0.8,0,0.0,102,10.2,109,10.9,14.0,1.4,0,0.0,0.0,0.96,38.8,3.88,2.55,4.29,4.36,6,2,1,1,0,0.11,0.0,3.86,45.8,4.58,3.05,4.95,5.03,6,1,2,1,0,0.11,0.0,5.02,52.8,5.28,3.55,5.67,5.77,6,1,2,1,0,0.11,0.0,4.79
Derrick Ward,FA,RB,0.0,5,45,9.0,154,30.8,3.42,11.0,2.2,15,9.4,0,0.0,2,0.4,0,0.0,1,0.2,0,0.0,0.0,0.0,0.0,0,0.0,45,9.0,46,9.2,11.0,2.2,0,0.0,0.0,0.72,27.4,5.48,5.0,4.19,6.18,2,1,2,0,0,0.0,0.0,3.89,27.4,5.48,5.0,4.19,6.27,3,0,2,0,0,0.0,0.0,5.01,27.4,5.48,5.0,4.19,6.45,3,1,1,0,0,0.0,0.0,3.97
Chris Ogbonnaya,FA,RB,0.0,13,76,5.85,340,26.15,4.47,13.0,1.0,40,10.92,0,0.0,1,0.08,23,1.77,31,2.38,165,12.69,7.17,7.0,0.54,0,0.0,99,7.62,107,8.23,20.0,1.54,1,0.08,0.01,1.0,54.5,4.19,2.1,5.52,4.42,9,2,1,0,1,0.08,0.08,3.66,66.0,5.08,2.6,5.93,5.33,9,1,2,0,1,0.08,0.08,4.99,77.5,5.96,3.1,6.46,6.3,8,1,3,0,1,0.08,0.08,4.81
Knowshon Moreno,FA,RB,0.0,7,37,5.29,179,25.57,4.84,5.0,0.71,24,9.29,0,0.0,0,0.0,11,1.57,15,2.14,101,14.43,9.18,3.0,0.43,1,0.14,48,6.86,52,7.43,8.0,1.14,1,0.14,0.02,0.84,32.0,4.57,3.8,3.3,5.48,4,2,1,0,0,0.0,0.0,3.73,37.5,5.36,4.8,3.46,6.43,5,1,1,0,0,0.0,0.0,4.95,43.0,6.14,5.7,3.67,7.48,5,1,1,0,0,0.0,0.0,5.03
Thomas Jones,FA,RB,0.0,16,153,9.56,478,29.88,3.12,19.0,1.19,26,10.31,0,0.0,0,0.0,5,0.31,7,0.44,43,2.69,8.6,1.0,0.06,0,0.0,158,9.88,160,10.0,20.0,1.25,0,0.0,0.0,1.0,52.1,3.26,3.65,2.18,4.33,13,2,1,0,0,0.0,0.0,4.19,54.6,3.41,3.75,2.36,4.5,14,2,0,0,0,0.0,0.0,4.93,57.1,3.57,3.85,2.57,4.75,14,2,0,0,0,0.0,0.0,4.44
Jamaal Charles,FA,RB,0.0,2,12,6.0,83,41.5,6.92,3.0,1.5,24,23.0,0,0.0,0,0.0,5,2.5,6,3.0,9,4.5,1.8,2.0,1.0,1,0.5,17,8.5,18,9.0,5.0,2.5,1,0.5,0.06,0.44,13.2,6.6,6.6,5.52,6.96,1,0,1,0,0,0.0,0.0,2.8,15.7,7.85,7.85,7.28,7.82,1,0,0,1,0,1.0,0.0,4.86,18.2,9.1,9.1,9.05,8.84,1,0,0,1,0,1.0,0.0,4.01
Bernard Scott,FA,RB,0.0,16,112,7.0,380,23.75,3.39,20.0,1.25,25,10.69,0,0.0,3,0.19,13,0.81,17,1.06,38,2.38,2.92,1.0,0.06,0,0.0,125,7.81,129,8.06,21.0,1.31,0,0.0,0.0,1.0,59.8,3.74,2.9,3.05,4.57,12,0,4,0,0,0.0,0.0,3.79,66.3,4.14,3.1,3.23,5.06,12,1,3,0,0,0.0,0.0,4.73,72.8,4.55,3.85,3.48,5.62,12,1,3,0,0,0.0,0.0,4.59
Sammy Morris,FA,RB,0.0,3,28,9.33,98,32.67,3.5,7.0,2.33,15,11.67,0,0.0,0,0.0,5,1.67,7,2.33,13,4.33,2.6,1.0,0.33,0,0.0,33,11.0,35,11.67,8.0,2.67,0,0.0,0.0,0.56,11.1,3.7,3.9,1.71,5.23,2,1,0,0,0,0.0,0.0,2.69,13.6,4.53,5.3,1.87,6.34,3,0,0,0,0,0.0,0.0,4.58,16.1,5.37,5.3,2.5,7.19,2,1,0,0,0,0.0,0.0,3.44
Jacquizz Rodgers,FA,RB,0.0,16,57,3.56,205,12.81,3.6,15.0,0.94,13,7.19,0,0.0,1,0.06,21,1.31,27,1.69,188,11.75,8.95,7.0,0.44,1,0.06,78,4.88,84,5.25,22.0,1.38,1,0.06,0.01,1.0,49.3,3.08,2.2,2.66,3.9,13,2,1,0,0,0.0,0.0,2.96,59.8,3.74,3.4,2.82,4.72,13,2,1,0,0,0.0,0.0,4.46,70.3,4.39,4.55,3.04,5.61,13,2,1,0,0,0.0,0.0,4.59
Kregg Lumpkin,FA,RB,0.0,16,31,1.94,105,6.56,3.39,5.0,0.31,19,4.38,0,0.0,0,0.0,41,2.56,53,3.31,291,18.19,7.1,13.0,0.81,0,0.0,72,4.5,84,5.25,18.0,1.12,0,0.0,0.0,1.0,39.6,2.48,1.75,2.14,3.3,12,4,0,0,0,0.0,0.0,2.55,60.1,3.76,3.0,3.08,4.64,12,3,1,0,0,0.0,0.0,4.14,80.6,5.04,4.25,4.07,5.98,10,2,4,0,0,0.0,0.0,4.62
LaRod Stephens-Howling,FA,RB,0.0,14,43,3.07,167,11.93,3.88,5.0,0.36,39,7.14,0,0.0,0,0.0,13,0.93,17,1.21,234,16.71,18.0,7.0,0.5,2,0.14,56,4.0,60,4.29,12.0,0.86,0,0.0,0.0,1.0,52.1,3.72,2.0,4.63,4.1,11,0,1,2,0,0.17,0.0,3.09,58.6,4.19,2.25,4.76,4.64,11,0,1,2,0,0.17,0.0,3.83,65.1,4.65,2.75,4.93,5.26,11,1,0,2,0,0.17,0.0,3.85
Ryan Torain,FA,RB,0.0,8,59,7.38,200,25.0,3.39,5.0,0.62,39,8.62,0,0.0,1,0.12,6,0.75,9,1.12,23,2.88,3.83,2.0,0.25,0,0.0,65,8.12,68,8.5,7.0,0.88,0,0.0,0.0,0.88,28.3,3.54,1.6,6.52,3.58,7,0,0,0,1,0.14,0.14,2.92,31.3,3.91,2.2,6.39,4.03,7,0,0,0,1,0.14,0.14,3.73,34.3,4.29,2.6,6.27,4.57,7,0,0,0,1,0.14,0.14,3.63
Jason Snelling,FA,RB,0.0,15,44,2.93,151,10.07,3.43,8.0,0.53,18,4.87,0,0.0,0,0.0,26,1.73,32,2.13,179,11.93,6.88,6.0,0.4,1,0.07,70,4.67,76,5.07,14.0,0.93,0,0.0,0.0,1.0,39.0,2.6,1.8,2.23,3.43,13,1,1,0,0,0.0,0.0,2.6,52.0,3.47,2.3,2.63,4.46,12,2,1,0,0,0.0,0.0,3.68,65.0,4.33,2.8,3.15,5.48,12,2,1,0,0,0.0,0.0,3.82
Brian Leonard,FA,RB,0.0,13,17,1.31,85,6.54,5.0,5.0,0.38,14,3.92,0,0.0,0,0.0,22,1.69,31,2.38,210,16.15,9.55,10.0,0.77,0,0.0,39,3.0,48,3.69,15.0,1.15,0,0.0,0.0,1.0,29.5,2.27,1.7,2.11,3.04,11,2,0,0,0,0.0,0.0,2.26,40.5,3.12,2.7,2.64,4.0,12,0,1,0,0,0.0,0.0,3.63,51.5,3.96,3.7,3.25,4.97,12,0,1,0,0,0.0,0.0,3.84
D.J. Ware,FA,RB,0.0,15,46,3.07,163,10.87,3.54,7.0,0.47,17,5.87,0,0.0,0,0.0,27,1.8,37,2.47,170,11.33,6.3,6.0,0.4,0,0.0,73,4.87,83,5.53,13.0,0.87,0,0.0,0.0,1.0,37.3,2.49,2.3,2.07,3.35,13,2,0,0,0,0.0,0.0,2.81,50.8,3.39,2.4,3.01,4.21,13,0,2,0,0,0.0,0.0,3.63,64.3,4.29,3.4,4.01,5.1,13,0,1,1,0,0.07,0.0,4.05
Deji Karim,FA,RB,0.0,12,63,5.25,130,10.83,2.06,9.0,0.75,14,5.92,0,0.0,0,0.0,14,1.17,19,1.58,120,10.0,8.57,4.0,0.33,0,0.0,77,6.42,82,6.83,13.0,1.08,0,0.0,0.0,1.0,25.0,2.08,2.2,2.01,2.82,11,1,0,0,0,0.0,0.0,2.69,32.0,2.67,2.45,2.48,3.48,11,0,1,0,0,0.0,0.0,3.6,39.0,3.25,2.45,3.02,4.15,11,0,1,0,0,0.0,0.0,3.32
Tashard Choice,FA,RB,0.0,13,57,4.38,152,11.69,2.67,10.0,0.77,14,7.0,0,0.0,1,0.08,19,1.46,30,2.31,124,9.54,6.53,2.0,0.15,0,0.0,76,5.85,87,6.69,12.0,0.92,2,0.15,0.03,1.0,29.6,2.28,1.4,2.62,2.89,10,3,0,0,0,0.0,0.0,2.39,39.1,3.01,2.4,3.02,3.73,10,3,0,0,0,0.0,0.0,3.58,48.6,3.74,2.9,3.48,4.61,10,2,1,0,0,0.0,0.0,3.67
Delone Carter,FA,RB,0.0,16,101,6.31,377,23.56,3.73,19.0,1.19,42,9.81,0,0.0,2,0.12,5,0.31,8,0.5,18,1.12,3.6,1.0,0.06,0,0.0,106,6.62,109,6.81,20.0,1.25,3,0.19,0.03,1.0,45.5,2.84,1.65,3.74,3.3,14,0,1,1,0,0.07,0.0,2.76,48.0,3.0,1.75,3.88,3.5,14,0,1,1,0,0.07,0.0,3.5,50.5,3.16,2.0,4.06,3.75,14,0,2,0,0,0.0,0.0,2.98
Justin Forsett,FA,RB,0.0,16,46,2.88,145,9.06,3.15,6.0,0.38,22,6.69,0,0.0,1,0.06,23,1.44,34,2.12,128,8.0,5.57,6.0,0.38,0,0.0,69,4.31,80,5.0,12.0,0.75,0,0.0,0.0,1.0,33.3,2.08,1.7,2.22,2.75,15,0,1,0,0,0.0,0.0,2.28,44.8,2.8,2.6,2.4,3.68,15,0,1,0,0,0.0,0.0,3.39,56.3,3.52,3.6,2.69,4.63,14,1,1,0,0,0.0,0.0,3.79
John Kuhn,FA,RB,0.0,16,30,1.88,78,4.88,2.6,9.0,0.56,12,2.31,0,0.0,4,0.25,15,0.94,18,1.12,77,4.81,5.13,5.0,0.31,2,0.12,45,2.81,48,3.0,14.0,0.88,0,0.0,0.0,1.0,51.5,3.22,1.3,3.06,3.93,10,5,1,0,0,0.0,0.0,2.39,59.0,3.69,2.05,3.22,4.51,10,6,0,0,0,0.0,0.0,3.36,66.5,4.16,2.8,3.4,5.16,10,6,0,0,0,0.0,0.0,3.48
Stevan Ridley,FA,RB,0.0,16,87,5.44,441,27.56,5.07,18.0,1.12,33,10.12,0,0.0,1,0.06,3,0.19,5,0.31,13,0.81,4.33,1.0,0.06,0,0.0,90,5.62,92,5.75,19.0,1.19,0,0.0,0.0,1.0,51.4,3.21,1.25,4.35,3.59,11,3,1,0,1,0.07,0.07,2.7,52.9,3.31,1.5,4.45,3.73,12,3,0,1,0,0.07,0.0,3.35,54.4,3.4,1.6,4.55,3.92,14,1,0,1,0,0.07,0.0,2.88
Curtis Brinkley,FA,RB,0.0,5,30,6.0,101,20.2,3.37,4.0,0.8,12,4.4,0,0.0,1,0.2,7,1.4,9,1.8,41,8.2,5.86,1.0,0.2,0,0.0,37,7.4,39,7.8,5.0,1.0,0,0.0,0.0,0.72,22.2,4.44,0.6,6.31,4.52,3,1,0,1,0,0.25,0.0,2.27,25.7,5.14,1.1,6.97,5.18,3,1,0,1,0,0.25,0.0,3.11,29.2,5.84,1.6,7.65,5.92,3,1,0,1,0,0.25,0.0,2.96
Chester Taylor,FA,RB,0.0,11,20,1.82,77,7.0,3.85,4.0,0.36,34,5.45,0,0.0,1,0.09,14,1.27,24,2.18,91,8.27,6.5,3.0,0.27,0,0.0,34,3.09,44,4.0,7.0,0.64,0,0.0,0.0,1.0,22.8,2.07,1.7,2.11,2.78,10,1,0,0,0,0.0,0.0,2.19,29.8,2.71,2.3,2.09,3.69,10,1,0,0,0,0.0,0.0,3.11,36.8,3.35,3.3,2.17,4.64,10,1,0,0,0,0.0,0.0,3.58
Mewelde Moore,FA,RB,0.0,12,22,1.83,157,13.08,7.14,6.0,0.5,21,8.5,0,0.0,0,0.0,11,0.92,14,1.17,104,8.67,9.45,4.0,0.33,1,0.08,33,2.75,36,3.0,10.0,0.83,2,0.17,0.06,1.0,28.1,2.34,1.4,2.79,2.93,11,0,1,0,0,0.0,0.0,2.03,33.6,2.8,2.0,2.97,3.49,11,0,1,0,0,0.0,0.0,2.91,39.1,3.26,2.8,3.23,4.1,11,0,1,0,0,0.0,0.0,3.06
Darrel Young,FA,RB,0.0,13,6,0.46,33,2.54,5.5,6.0,0.46,12,1.92,0,0.0,1,0.08,15,1.15,20,1.54,146,11.23,9.73,7.0,0.54,0,0.0,21,1.62,26,2.0,13.0,1.0,0,0.0,0.0,1.0,23.9,1.84,1.1,2.32,2.41,11,1,1,0,0,0.0,0.0,1.6,31.4,2.42,1.6,2.66,3.09,11,2,0,0,0,0.0,0.0,2.58,38.9,2.99,2.1,3.07,3.81,11,2,0,0,0,0.0,0.0,2.56
Mossis Madu,FA,RB,0.0,6,15,2.5,55,9.17,3.67,3.0,0.5,15,5.0,0,0.0,0,0.0,10,1.67,12,2.0,72,12.0,7.2,1.0,0.17,0,0.0,25,4.17,27,4.5,4.0,0.67,0,0.0,0.0,0.78,12.7,2.12,1.6,2.22,2.8,5,1,0,0,0,0.0,0.0,1.73,17.7,2.95,2.15,2.86,3.71,5,1,0,0,0,0.0,0.0,2.52,22.7,3.78,2.65,3.58,4.64,5,0,1,0,0,0.0,0.0,2.63
John Clay,FA,RB,0.0,2,10,5.0,41,20.5,4.1,1.0,0.5,10,8.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,10,5.0,10,5.0,1.0,0.5,0,0.0,0.0,0.44,10.1,5.05,5.05,2.76,6.33,1,1,0,0,0,0.0,0.0,2.23,10.1,5.05,5.05,2.76,6.42,1,1,0,0,0,0.0,0.0,2.5,10.1,5.05,5.05,2.76,6.6,1,1,0,0,0,0.0,0.0,2.28
Keiland Williams,FA,RB,0.0,15,58,3.87,195,13.0,3.36,10.0,0.67,18,6.27,0,0.0,2,0.13,8,0.53,8,0.53,62,4.13,7.75,3.0,0.2,0,0.0,66,4.4,66,4.4,13.0,0.87,1,0.07,0.02,1.0,35.7,2.38,0.7,3.66,2.78,12,1,1,1,0,0.07,0.0,1.93,39.7,2.65,0.7,4.1,3.04,12,1,1,1,0,0.07,0.0,2.47,43.7,2.91,0.7,4.56,3.36,12,2,0,1,0,0.07,0.0,2.16
Leon Washington,FA,RB,0.0,16,53,3.31,248,15.5,4.68,8.0,0.5,48,9.44,0,0.0,1,0.06,10,0.62,14,0.88,48,3.0,4.8,2.0,0.12,0,0.0,63,3.94,67,4.19,10.0,0.62,0,0.0,0.0,1.0,35.6,2.22,0.9,3.65,2.6,15,0,0,1,0,0.07,0.0,1.91,40.6,2.54,1.15,3.96,2.94,14,1,0,1,0,0.07,0.0,2.46,45.6,2.85,1.6,4.32,3.33,14,1,0,1,0,0.07,0.0,2.48
Jeremiah Johnson,FA,RB,0.0,8,14,1.75,77,9.62,5.5,4.0,0.5,25,8.0,0,0.0,0,0.0,7,0.88,9,1.12,62,7.75,8.86,3.0,0.38,0,0.0,21,2.62,23,2.88,7.0,0.88,0,0.0,0.0,0.88,13.9,1.74,1.85,1.51,2.53,8,0,0,0,0,0.0,0.0,1.8,17.4,2.17,1.9,1.89,3.03,8,0,0,0,0,0.0,0.0,2.44,20.9,2.61,2.05,2.32,3.57,8,0,0,0,0,0.0,0.0,2.24
Steve Slaton,FA,RB,0.0,6,24,4.0,84,14.0,3.5,3.0,0.5,28,8.83,0,0.0,1,0.17,3,0.5,4,0.67,3,0.5,1.0,1.0,0.17,0,0.0,27,4.5,28,4.67,4.0,0.67,0,0.0,0.0,0.78,14.7,2.45,1.3,2.9,3.03,4,2,0,0,0,0.0,0.0,1.72,16.2,2.7,1.55,2.9,3.39,5,1,0,0,0,0.0,0.0,2.24,17.7,2.95,1.9,2.94,3.8,6,0,0,0,0,0.0,0.0,2.15
Joe McKnight,FA,RB,0.0,15,43,2.87,134,8.93,3.12,8.0,0.53,11,2.73,0,0.0,0,0.0,13,0.87,18,1.2,139,9.27,10.69,7.0,0.47,0,0.0,56,3.73,61,4.07,15.0,1.0,2,0.13,0.04,1.0,23.3,1.55,0.1,2.84,1.93,14,0,1,0,0,0.0,0.0,1.22,29.8,1.99,0.6,3.63,2.36,14,0,0,1,0,0.07,0.0,2.19,36.3,2.42,1.1,4.43,2.81,13,1,0,1,0,0.07,0.0,2.07
Brandon Saine,FA,RB,0.0,8,18,2.25,69,8.62,3.83,1.0,0.12,10,4.5,0,0.0,0,0.0,10,1.25,12,1.5,69,8.62,6.9,1.0,0.12,0,0.0,28,3.5,30,3.75,2.0,0.25,0,0.0,0.0,0.88,13.8,1.72,1.35,1.9,2.37,8,0,0,0,0,0.0,0.0,1.65,18.8,2.35,1.6,2.67,3.01,6,2,0,0,0,0.0,0.0,2.09,23.8,2.98,1.85,3.45,3.68,6,2,0,0,0,0.0,0.0,2.29
Armando Allen,FA,RB,0.0,2,15,7.5,48,24.0,3.2,3.0,1.5,13,12.5,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0.0,0.0,0.0,0,0.0,15,7.5,16,8.0,3.0,1.5,0,0.0,0.0,0.44,4.8,2.4,2.4,2.26,3.16,2,0,0,0,0,0.0,0.0,1.34,4.8,2.4,2.4,2.26,3.2,2,0,0,0,0,0.0,0.0,2.09,4.8,2.4,2.4,2.26,3.3,2,0,0,0,0,0.0,0.0,1.36
Jed Collins,FA,RB,0.0,16,4,0.25,4,0.25,1.0,3.0,0.19,2,0.25,0,0.0,2,0.12,11,0.69,14,0.88,50,3.12,4.55,6.0,0.38,2,0.12,15,0.94,18,1.12,9.0,0.56,0,0.0,0.0,1.0,29.4,1.84,0.35,2.62,2.33,12,4,0,0,0,0.0,0.0,1.19,34.9,2.18,1.1,2.75,2.77,12,4,0,0,0,0.0,0.0,1.94,40.4,2.52,1.75,2.94,3.25,14,2,0,0,0,0.0,0.0,2.11
Le'Ron McClain,FA,RB,0.0,16,15,0.94,51,3.19,3.4,3.0,0.19,12,2.44,0,0.0,1,0.06,14,0.88,22,1.38,82,5.12,5.86,6.0,0.38,1,0.06,29,1.81,37,2.31,9.0,0.56,0,0.0,0.0,1.0,25.3,1.58,0.4,2.35,2.06,14,2,0,0,0,0.0,0.0,1.22,32.3,2.02,0.85,2.76,2.56,13,3,0,0,0,0.0,0.0,1.88,39.3,2.46,1.2,3.22,3.09,13,3,0,0,0,0.0,0.0,1.95
Jacob Hester,FA,RB,0.0,16,28,1.75,90,5.62,3.21,8.0,0.5,16,3.31,0,0.0,0,0.0,12,0.75,18,1.12,48,3.0,4.0,3.0,0.19,1,0.06,40,2.5,46,2.88,11.0,0.69,0,0.0,0.0,1.0,19.8,1.24,0.55,2.05,1.67,14,2,0,0,0,0.0,0.0,1.18,25.8,1.61,0.8,2.27,2.15,14,2,0,0,0,0.0,0.0,1.81,31.8,1.99,1.25,2.56,2.65,14,2,0,0,0,0.0,0.0,1.85
