Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Willis McGahee,FA,RB,0.0,11.86,162.14,13.71,595.57,50.26,3.5,35.71,3.06,26.57,12.25,0.29,0.03,2.86,0.25,13.71,1.24,18.57,1.66,81.86,7.75,4.46,4.29,0.4,0.14,0.01,175.86,14.95,180.71,15.37,40.0,3.46,2.14,0.19,0.01,0.99,82.31,7.04,5.57,5.59,7.25,6.57,1.29,0.86,2.0,1.14,0.4,0.14,7.19,89.17,7.66,6.64,5.74,7.94,6.57,1.29,1.0,2.0,1.0,0.36,0.13,9.57,96.03,8.28,7.46,5.97,8.74,7.0,0.86,1.0,2.0,1.0,0.46,0.13,8.53,3,6.78,115.29,41.0
Ben Tate,FA,RB,0.0,13.29,147.0,10.74,654.86,47.69,4.43,31.86,2.34,49.43,14.77,1.71,0.13,3.43,0.26,24.43,1.8,33.86,2.47,108.0,7.92,4.7,1.71,0.13,0.0,0.0,171.43,12.54,180.86,13.21,33.57,2.47,1.86,0.13,0.01,1.0,93.14,6.81,5.21,6.34,6.92,6.14,2.29,2.71,1.0,1.14,0.2,0.1,6.55,105.36,7.71,6.31,6.41,7.94,6.14,2.86,2.14,1.0,1.14,0.2,0.1,8.63,117.57,8.6,7.14,6.53,9.12,5.0,4.0,2.29,1.0,1.0,0.18,0.08,8.17,3,8.16,138.68,36.0
Shonn Greene,FA,RB,0.0,13.14,159.0,11.19,622.86,43.72,3.88,31.71,2.28,31.29,11.98,1.43,0.12,5.43,0.4,13.14,0.92,18.71,1.29,95.57,6.61,6.99,2.29,0.16,0.0,0.0,172.14,12.11,177.71,12.47,34.0,2.44,0.29,0.02,0.0,1.0,103.84,7.42,4.22,6.96,7.33,6.14,1.43,1.43,2.43,1.71,0.45,0.14,6.59,110.41,7.88,4.67,7.09,7.84,6.0,1.86,1.29,2.86,1.14,0.43,0.09,8.1,116.99,8.34,5.14,7.27,8.49,6.29,1.71,1.29,2.71,1.14,0.41,0.09,7.3,3,7.02,119.3,40.0
Mike Tolbert,FA,RB,0.0,15.86,90.43,5.72,328.57,20.83,3.59,28.14,1.78,22.0,9.14,1.14,0.07,6.0,0.38,30.86,1.96,40.71,2.59,243.57,15.48,7.87,12.71,0.8,1.43,0.09,121.29,7.68,131.14,8.31,40.86,2.58,0.14,0.01,0.0,1.0,101.5,6.43,4.47,5.41,6.82,8.86,1.0,3.43,1.14,1.43,0.22,0.1,5.75,116.93,7.42,5.7,5.59,7.88,8.43,2.0,3.0,1.0,1.43,0.19,0.1,7.94,132.36,8.39,6.99,5.86,9.07,7.71,3.71,1.86,1.71,0.86,0.22,0.06,7.61,3,4.87,82.85,60.0
Bilal Powell,FA,RB,0.0,13.43,133.86,9.46,526.14,35.31,3.63,26.71,1.79,28.29,11.13,1.14,0.07,1.71,0.12,25.57,1.7,43.0,2.84,196.43,13.07,7.67,10.0,0.65,0.0,0.0,159.43,11.16,176.86,12.3,36.71,2.44,0.0,0.0,0.0,0.92,83.23,5.59,4.59,3.82,6.42,6.57,3.14,1.71,1.14,0.86,0.16,0.06,5.74,96.01,6.44,6.05,4.05,7.36,6.29,3.43,1.14,2.29,0.29,0.21,0.02,7.92,108.8,7.29,7.23,4.37,8.41,5.43,4.29,1.14,2.29,0.29,0.21,0.02,7.57,3,5.14,87.46,55.0
Donald Brown,FA,RB,0.0,14.29,108.29,7.93,518.14,36.85,4.8,20.86,1.52,46.0,14.26,1.14,0.07,4.43,0.29,20.29,1.37,26.43,1.79,161.14,11.07,8.25,6.71,0.44,1.14,0.07,128.57,9.29,134.71,9.71,27.57,1.96,0.0,0.0,0.0,0.99,101.93,7.0,5.28,5.92,7.27,7.57,0.86,2.43,2.0,1.43,0.31,0.1,6.45,112.07,7.69,5.86,6.09,8.03,7.57,1.57,2.14,1.71,1.29,0.25,0.09,7.89,122.21,8.37,7.08,6.31,8.92,7.57,1.57,2.29,1.57,1.29,0.24,0.09,7.74,3,7.7,130.94,38.0
Jacquizz Rodgers,FA,RB,0.0,15.43,89.86,5.85,322.43,20.94,3.59,17.57,1.15,25.0,9.23,0.29,0.02,1.57,0.1,47.86,3.12,56.14,3.66,336.57,21.84,7.19,12.71,0.82,1.57,0.1,137.71,8.96,146.0,9.5,30.29,1.97,0.71,0.05,0.01,1.0,83.33,5.42,4.14,4.57,5.98,9.57,2.29,1.86,0.57,1.14,0.13,0.09,5.29,107.26,6.98,6.1,5.17,7.56,9.0,2.29,2.43,0.57,1.14,0.13,0.09,7.69,131.19,8.54,8.01,5.88,9.21,7.29,2.86,2.71,1.43,1.14,0.21,0.09,8.23,3,6.0,102.03,47.0
Peyton Hillis,FA,RB,0.0,9.14,89.0,10.13,313.29,35.34,3.49,17.0,1.87,24.0,10.64,0.57,0.08,1.86,0.23,13.43,1.6,20.86,2.51,91.14,11.05,6.83,4.14,0.52,0.0,0.0,102.43,11.73,109.86,12.64,21.14,2.39,1.29,0.14,0.01,0.9,49.01,5.73,5.26,4.43,6.32,4.43,2.29,1.43,0.71,0.29,0.16,0.04,5.45,55.73,6.53,5.97,4.91,7.1,5.0,1.57,1.57,0.71,0.29,0.16,0.04,7.19,62.44,7.33,6.56,5.43,7.99,5.57,1.0,1.57,0.29,0.71,0.16,0.11,6.61,3,3.24,55.01,72.0
James Starks,FA,RB,0.0,11.0,90.14,8.76,437.14,40.16,4.81,23.29,2.1,35.43,14.3,1.43,0.13,2.14,0.19,11.0,0.95,14.43,1.26,90.57,7.77,8.36,3.29,0.28,0.57,0.05,101.14,9.71,104.57,10.02,26.57,2.38,0.14,0.01,0.0,0.94,68.77,6.18,5.57,5.66,6.49,4.86,1.71,2.71,1.14,0.57,0.19,0.05,5.77,74.27,6.65,5.66,6.04,6.97,5.43,1.29,3.0,0.71,0.57,0.15,0.05,7.13,79.77,7.12,5.74,6.45,7.56,5.71,1.86,2.14,0.71,0.57,0.15,0.05,6.19,3,6.32,107.52,46.0
Jonathan Stewart,FA,RB,0.0,8.29,74.29,8.79,307.57,34.6,3.94,14.71,1.53,19.71,12.62,0.57,0.06,0.86,0.07,15.57,1.63,19.29,1.94,129.0,12.86,7.49,5.71,0.61,0.43,0.04,89.86,10.42,93.57,10.74,20.43,2.14,0.0,0.0,0.0,0.85,51.37,5.39,4.9,2.72,6.71,4.43,1.57,1.0,1.0,0.29,0.15,0.02,5.22,59.16,6.21,5.52,2.98,7.63,4.0,2.0,0.71,1.57,0.0,0.19,0.0,6.87,66.94,7.02,6.29,3.3,8.67,4.29,1.71,0.86,1.43,0.0,0.17,0.0,6.43,3,5.34,90.83,51.0
Chris Ivory,FA,RB,0.0,11.14,126.71,10.72,591.43,50.97,4.84,24.43,2.13,60.43,20.76,2.29,0.21,2.43,0.23,1.71,0.17,5.0,0.44,10.0,1.1,5.0,0.86,0.09,0.0,0.0,128.43,10.89,131.71,11.15,25.29,2.21,0.0,0.0,0.0,0.91,74.71,6.61,4.84,5.89,6.85,5.43,2.14,0.57,1.71,1.29,0.38,0.11,5.86,75.57,6.69,4.84,5.98,7.01,6.14,1.43,1.43,1.43,0.71,0.23,0.07,6.82,76.43,6.78,4.84,6.07,7.28,6.86,0.71,1.43,1.57,0.57,0.23,0.04,5.78,3,4.74,80.64,61.0
Montee Ball,FA,RB,0.0,16.0,120.0,7.5,559.0,34.94,4.66,35.0,2.19,45.0,11.69,2.0,0.12,4.0,0.25,20.0,1.25,27.0,1.69,145.0,9.06,7.25,10.0,0.62,0.0,0.0,140.0,8.75,147.0,9.19,45.0,2.81,3.0,0.19,0.02,1.0,88.4,5.52,3.45,5.19,5.91,11.0,0.0,2.0,2.0,1.0,0.23,0.07,5.06,98.4,6.15,3.65,5.63,6.54,10.0,1.0,2.0,2.0,1.0,0.23,0.07,6.79,108.4,6.78,4.1,6.15,7.25,10.0,2.0,2.0,1.0,1.0,0.14,0.07,5.74,1,9.06,154.09,32.0
Lamar Miller,FA,RB,0.0,15.0,135.0,8.68,556.0,35.95,4.31,21.33,1.39,42.0,13.19,1.33,0.09,1.67,0.11,19.33,1.23,26.33,1.69,128.33,8.23,6.86,5.33,0.36,0.0,0.0,154.33,9.92,161.33,10.37,26.67,1.74,0.67,0.04,0.0,1.0,77.1,4.99,4.03,4.07,5.64,9.0,1.33,1.67,3.0,0.0,0.25,0.0,5.22,86.77,5.61,4.9,4.24,6.35,8.33,3.0,0.67,3.0,0.0,0.25,0.0,6.72,96.43,6.22,5.47,4.46,7.16,8.33,3.67,0.33,2.67,0.0,0.22,0.0,6.36,2,4.91,83.48,58.0
Daniel Thomas,FA,RB,0.0,13.86,111.86,8.13,407.86,29.59,3.65,17.43,1.27,41.14,9.74,0.57,0.05,3.43,0.25,14.57,1.06,18.29,1.34,90.86,6.91,6.23,5.57,0.4,1.29,0.09,126.43,9.19,130.14,9.48,23.0,1.67,0.71,0.06,0.01,1.0,76.73,5.54,4.26,5.01,5.98,7.29,1.71,2.43,1.71,0.71,0.21,0.05,5.39,84.01,6.07,4.99,5.1,6.62,8.0,2.14,1.86,1.14,0.71,0.15,0.05,6.71,91.3,6.6,5.56,5.23,7.35,8.14,1.71,3.0,0.86,0.14,0.08,0.01,6.24,3,3.55,60.33,67.0
Dexter McCluster,FA,RB,0.0,15.43,24.29,1.53,96.57,6.05,2.67,5.71,0.36,12.86,3.34,0.0,0.0,0.14,0.01,51.71,3.36,78.29,5.09,468.0,30.47,9.01,24.86,1.62,1.57,0.1,76.0,4.9,102.57,6.63,30.57,1.98,1.0,0.06,0.01,1.0,64.74,4.2,3.76,4.01,4.78,11.0,2.14,0.57,1.57,0.14,0.13,0.01,4.26,90.6,5.88,5.19,4.9,6.46,9.14,2.43,1.86,1.86,0.14,0.15,0.01,6.53,116.46,7.55,6.65,5.86,8.18,8.0,2.57,2.57,1.29,1.0,0.17,0.07,6.93,3,5.51,93.64,50.0
Mark Ingram II,FA,RB,0.0,12.29,106.57,8.58,460.29,37.57,4.49,22.57,1.87,33.29,13.32,0.86,0.05,2.71,0.21,7.29,0.63,11.0,0.93,53.71,4.71,7.53,2.14,0.18,0.0,0.0,113.86,9.21,117.57,9.52,24.71,2.05,0.14,0.01,0.0,0.99,67.4,5.47,4.14,5.51,5.83,7.86,1.29,1.14,1.43,0.57,0.19,0.06,5.22,71.04,5.79,4.51,5.73,6.19,7.86,1.29,1.57,1.0,0.57,0.14,0.06,6.47,74.69,6.1,4.81,5.97,6.65,7.86,1.29,1.57,1.0,0.57,0.14,0.06,5.75,3,4.58,77.82,62.0
Bobby Rainey,FA,RB,0.0,15.0,150.0,10.0,566.0,37.73,3.77,23.0,1.53,80.0,15.53,0.0,0.0,5.0,0.33,15.0,1.0,19.0,1.27,46.0,3.07,3.07,3.0,0.2,1.0,0.07,165.0,11.0,169.0,11.27,26.0,1.73,1.0,0.07,0.01,1.0,95.2,6.35,3.0,9.38,5.86,10.0,1.0,1.0,1.0,2.0,0.25,0.15,5.2,102.7,6.85,3.5,9.69,6.35,10.0,2.0,0.0,1.0,2.0,0.25,0.15,6.46,110.2,7.35,4.0,10.0,6.96,10.0,2.0,1.0,0.0,2.0,0.15,0.15,5.92,1,9.53,161.94,29.0
LeGarrette Blount,FA,RB,0.0,14.86,125.43,8.24,595.86,38.86,4.54,26.57,1.73,44.57,12.99,1.14,0.07,5.29,0.35,3.57,0.24,7.0,0.48,43.43,2.91,12.84,1.43,0.1,0.0,0.0,129.0,8.49,132.43,8.72,28.0,1.83,1.57,0.1,0.01,1.0,92.5,6.04,4.09,6.7,5.95,8.57,1.86,1.71,1.14,1.57,0.23,0.12,5.35,94.29,6.17,4.38,6.7,6.15,9.14,1.57,1.71,0.86,1.57,0.21,0.12,6.42,96.07,6.29,4.66,6.72,6.46,9.71,1.0,2.43,0.29,1.43,0.14,0.1,5.64,3,8.15,138.52,37.0
Marcel Reece,FA,RB,0.0,15.43,45.57,2.9,218.0,13.96,4.96,10.14,0.65,44.57,5.96,0.0,0.0,1.14,0.07,37.0,2.39,56.86,3.66,373.86,24.26,10.23,14.71,0.96,1.71,0.11,82.57,5.3,102.43,6.56,24.86,1.61,0.14,0.01,0.0,1.0,76.56,4.94,2.57,5.6,5.19,9.43,2.14,2.0,0.71,1.14,0.13,0.08,4.05,95.06,6.13,4.1,6.07,6.4,9.43,2.14,0.86,1.86,1.14,0.24,0.08,6.08,113.56,7.33,5.53,6.61,7.71,9.0,1.71,1.57,2.0,1.14,0.25,0.08,6.38,3,6.72,114.2,43.0
Michael Bush,FA,RB,0.0,14.57,105.14,7.19,369.57,25.26,3.37,21.29,1.47,34.86,9.59,0.57,0.04,4.14,0.29,10.14,0.68,14.43,0.97,110.86,7.38,11.11,4.86,0.33,0.71,0.05,115.29,7.87,119.57,8.16,26.14,1.8,0.43,0.03,0.0,1.0,76.33,5.2,3.54,4.9,5.53,9.14,1.71,1.0,1.57,1.14,0.31,0.1,4.91,81.4,5.55,3.74,5.06,5.91,9.29,1.71,0.86,1.71,1.0,0.31,0.09,6.02,86.47,5.89,4.0,5.23,6.38,9.86,1.14,1.57,1.14,0.86,0.23,0.07,5.31,3,3.5,59.53,68.0
Brandon Jacobs,FA,RB,0.0,6.57,56.29,7.0,219.57,26.26,3.28,14.0,1.78,26.0,8.52,0.0,0.0,3.29,0.4,3.29,0.32,7.29,0.81,25.71,2.37,4.93,1.43,0.14,0.14,0.01,59.57,7.32,63.57,7.81,15.43,1.92,0.57,0.08,0.01,0.75,44.24,5.17,4.83,5.54,5.16,3.0,1.43,0.86,0.43,0.86,0.18,0.12,4.44,45.89,5.33,4.94,5.62,5.36,3.0,2.14,0.29,0.29,0.86,0.15,0.12,5.49,47.53,5.48,5.04,5.72,5.66,4.29,0.86,0.29,0.29,0.86,0.15,0.12,4.68,3,1.25,21.21,84.0
Bernard Pierce,FA,RB,0.0,16.0,137.33,8.58,468.0,29.25,3.56,20.33,1.27,44.67,12.75,2.0,0.12,1.67,0.1,15.67,0.98,20.33,1.27,85.0,5.31,5.7,3.33,0.21,0.0,0.0,153.0,9.56,157.67,9.85,23.67,1.48,0.0,0.0,0.0,1.0,65.3,4.08,2.93,3.5,4.82,12.67,1.0,0.67,1.67,0.0,0.12,0.0,4.25,73.13,4.57,3.43,3.69,5.4,12.0,1.67,0.67,1.67,0.0,0.12,0.0,5.42,80.97,5.06,3.78,3.95,6.04,12.0,2.0,1.33,0.67,0.0,0.05,0.0,4.98,2,2.17,36.85,78.0
Daryl Richardson,FA,RB,0.0,10.67,78.67,7.79,301.67,27.82,3.7,14.33,1.4,27.0,10.43,0.33,0.02,0.0,0.0,17.33,1.67,24.0,2.25,135.0,13.48,8.02,4.33,0.4,0.0,0.0,96.0,9.46,102.67,10.05,18.67,1.79,0.67,0.04,0.01,0.92,43.0,4.09,3.35,3.2,4.94,7.67,0.67,2.33,0.0,0.0,0.0,0.0,3.97,51.67,4.92,3.68,3.92,5.73,7.67,0.67,1.67,0.67,0.0,0.09,0.0,5.4,60.33,5.75,4.03,4.69,6.6,7.67,0.67,1.67,0.67,0.0,0.09,0.0,4.96,2,5.15,87.53,54.0
Roy Helu,FA,RB,0.0,12.14,57.57,3.85,248.57,16.07,3.42,14.71,0.94,18.0,7.07,1.14,0.07,2.57,0.16,26.71,2.24,34.43,2.72,210.43,16.86,7.57,7.14,0.53,0.14,0.01,84.29,6.08,92.0,6.57,21.86,1.47,0.29,0.02,0.0,0.87,61.61,4.28,3.17,4.72,4.61,9.29,0.29,0.57,1.14,0.86,0.18,0.06,3.81,74.97,5.4,4.39,5.06,5.84,8.71,0.86,0.57,1.0,1.0,0.18,0.08,5.39,88.33,6.52,5.51,5.46,7.14,8.14,1.29,0.86,0.86,1.0,0.15,0.08,5.46,3,6.78,115.24,42.0
Brandon Bolden,FA,RB,0.0,11.33,55.33,4.92,272.0,24.19,4.92,15.33,1.38,39.67,11.91,1.33,0.13,2.67,0.23,14.67,1.23,20.0,1.68,105.0,8.81,6.66,4.33,0.37,0.0,0.0,70.0,6.15,75.33,6.6,19.67,1.75,0.0,0.0,0.0,0.99,53.7,4.7,2.75,5.08,5.1,7.0,1.33,2.0,0.67,0.33,0.1,0.04,3.95,61.03,5.32,3.08,5.44,5.74,7.33,0.33,2.0,1.33,0.33,0.17,0.04,5.3,68.37,5.94,3.62,5.88,6.46,7.67,0.0,2.0,1.33,0.33,0.17,0.04,4.92,2,4.12,70.09,66.0
Mikel Leshoure,FA,RB,0.0,6.67,73.0,5.57,272.0,21.0,4.24,15.33,1.1,8.67,5.35,0.0,0.0,3.0,0.21,11.33,0.81,16.0,1.14,71.33,5.1,2.1,3.67,0.26,0.0,0.0,84.33,6.38,89.0,6.71,19.0,1.36,1.0,0.07,0.0,0.71,50.33,3.75,3.33,2.35,4.05,3.0,0.67,0.67,1.67,0.67,0.33,0.06,3.94,56.0,4.16,3.83,2.29,4.56,2.67,0.67,1.0,1.67,0.67,0.33,0.06,5.03,61.67,4.56,4.33,2.26,5.15,2.67,0.67,1.0,1.67,0.67,0.33,0.06,4.78,2,2.38,40.48,76.0
Chris Ogbonnaya,FA,RB,0.0,15.29,41.14,2.74,194.29,12.88,4.51,10.14,0.67,32.86,7.09,0.57,0.03,0.14,0.01,37.57,2.42,56.43,3.63,273.0,17.63,7.34,12.43,0.81,1.14,0.07,78.71,5.16,97.57,6.37,22.57,1.46,1.57,0.1,0.02,1.0,51.3,3.34,2.27,3.52,3.88,11.86,1.43,1.29,0.57,0.14,0.05,0.01,3.19,70.09,4.55,3.34,4.33,5.11,10.71,2.14,1.14,0.57,0.71,0.09,0.05,4.94,88.87,5.76,4.27,5.2,6.37,10.57,2.14,0.71,1.14,0.71,0.14,0.05,5.15,3,4.97,84.53,56.0
Ronnie Hillman,FA,RB,0.0,11.33,65.0,5.69,255.33,22.39,3.93,15.0,1.32,23.0,9.54,0.67,0.05,1.0,0.09,11.33,1.04,13.33,1.22,100.0,9.41,8.68,5.67,0.54,0.0,0.0,76.33,6.73,78.33,6.91,20.67,1.86,1.0,0.09,0.01,0.97,39.53,3.54,3.08,3.71,4.12,8.0,2.33,0.33,0.67,0.0,0.07,0.0,3.58,45.2,4.06,3.42,4.01,4.7,8.0,2.0,0.67,0.67,0.0,0.07,0.0,4.87,50.87,4.58,3.75,4.36,5.34,8.0,2.33,0.33,0.67,0.0,0.07,0.0,4.31,2,3.35,56.98,69.0
Jonathan Grimes,FA,RB,0.0,4.33,14.67,7.07,50.67,24.56,3.32,4.0,2.0,9.67,7.22,0.0,0.0,0.67,0.33,4.67,2.07,4.67,2.07,53.0,25.59,9.61,1.67,0.7,0.0,0.0,19.33,9.15,19.33,9.15,5.67,2.7,0.67,0.33,0.03,0.6,13.03,6.35,6.3,6.84,5.81,3.67,0.0,0.0,0.0,0.67,0.67,0.67,3.17,15.37,7.39,7.3,8.33,6.55,3.67,0.0,0.0,0.0,0.67,0.67,0.67,4.83,17.7,8.42,8.3,9.81,7.41,3.67,0.0,0.0,0.0,0.67,0.67,0.67,3.82,2,0.0,0.0,135.5
Mike James,FA,RB,0.0,8.0,60.0,7.5,295.0,36.88,4.92,14.0,1.75,24.0,10.0,2.0,0.25,0.0,0.0,10.0,1.25,11.0,1.38,43.0,5.38,4.3,1.0,0.12,0.0,0.0,70.0,8.75,71.0,8.88,15.0,1.88,0.0,0.0,0.0,0.88,37.9,4.74,2.4,6.92,4.72,5.0,2.0,0.0,0.0,1.0,0.14,0.14,3.64,42.9,5.36,2.4,7.33,5.34,5.0,2.0,0.0,0.0,1.0,0.14,0.14,4.8,47.9,5.99,2.65,7.79,6.04,5.0,1.0,1.0,0.0,1.0,0.14,0.14,4.2,1,5.68,96.61,49.0
Felix Jones,FA,RB,0.0,15.43,77.29,5.21,302.14,20.59,3.87,15.57,1.05,20.0,7.87,0.29,0.02,1.0,0.07,17.0,1.16,24.0,1.63,142.43,9.56,7.95,5.86,0.4,0.57,0.03,94.29,6.37,101.29,6.84,21.43,1.46,1.43,0.09,0.02,1.0,51.03,3.43,2.29,2.99,4.05,12.57,0.29,0.71,1.29,0.57,0.18,0.04,3.49,59.53,4.01,3.04,3.35,4.66,12.57,0.29,0.71,1.29,0.57,0.18,0.04,4.76,68.03,4.59,3.82,3.78,5.33,12.86,0.0,0.43,1.86,0.29,0.23,0.02,4.64,3,3.32,56.48,70.0
Vick Ballard,FA,RB,0.0,6.0,79.0,13.06,313.33,58.96,4.52,19.33,3.71,16.67,12.5,1.33,0.08,0.67,0.04,6.33,1.02,10.33,1.9,47.33,-0.17,-0.35,2.33,0.15,0.33,0.02,85.33,14.08,89.33,14.96,21.67,3.85,0.0,0.0,0.0,0.52,42.07,6.25,6.33,1.54,2.63,2.0,1.33,1.67,1.0,0.0,0.08,0.0,2.63,45.23,6.76,6.75,1.64,2.82,2.67,0.67,1.67,1.0,0.0,0.08,0.0,4.67,48.4,7.27,7.33,1.75,3.05,2.67,1.0,1.33,1.0,0.0,0.08,0.0,2.94,2,0.31,5.22,89.0
Kendall Hunter,FA,RB,0.0,14.57,81.14,5.66,378.14,26.65,4.7,18.43,1.3,39.43,13.66,1.71,0.12,2.57,0.18,6.0,0.45,9.43,0.69,52.43,3.76,7.36,2.86,0.2,0.0,0.0,87.14,6.1,90.57,6.34,21.29,1.5,0.86,0.06,0.01,1.0,56.77,3.98,2.83,3.61,4.67,10.57,0.71,2.43,0.86,0.0,0.07,0.0,3.73,59.77,4.2,2.92,3.66,4.99,10.57,2.14,1.29,0.57,0.0,0.04,0.0,4.6,62.77,4.43,3.11,3.75,5.39,10.71,2.14,1.71,0.0,0.0,0.0,0.0,4.04,3,2.79,47.4,75.0
Jason Snelling,FA,RB,0.0,14.71,36.57,2.53,133.29,9.26,3.62,7.14,0.5,15.43,4.2,0.0,0.0,0.57,0.04,29.14,1.98,34.0,2.32,207.0,14.15,7.11,9.71,0.67,2.14,0.15,65.71,4.52,70.57,4.85,16.86,1.16,0.29,0.02,0.01,1.0,49.74,3.45,1.61,4.04,3.9,11.57,0.43,1.0,1.14,0.57,0.15,0.05,2.95,64.31,4.44,2.53,4.52,4.97,11.43,0.57,1.0,1.14,0.57,0.15,0.05,4.33,78.89,5.43,3.69,5.07,6.1,11.14,0.86,1.57,0.57,0.57,0.1,0.05,4.59,3,3.24,55.09,71.0
Jonathan Dwyer,FA,RB,0.0,13.29,74.86,5.62,308.14,23.7,4.54,17.14,1.25,37.71,10.93,0.86,0.06,0.57,0.04,9.86,0.72,13.57,0.99,67.71,4.89,7.11,3.71,0.27,0.0,0.0,84.71,6.34,88.43,6.61,20.86,1.52,0.57,0.04,0.0,0.98,39.87,3.03,2.29,2.76,3.71,10.0,1.71,0.57,1.0,0.0,0.11,0.0,3.17,44.8,3.4,2.6,2.9,4.17,10.57,1.43,0.43,0.86,0.0,0.09,0.0,4.21,49.73,3.76,3.14,3.07,4.69,10.57,1.43,1.0,0.29,0.0,0.02,0.0,3.8,3,1.55,26.31,81.0
Bryce Brown,FA,RB,0.0,16.0,83.0,5.19,364.0,22.75,4.33,19.4,1.21,65.0,12.24,0.6,0.04,2.4,0.15,9.0,0.56,14.2,0.89,78.4,4.9,9.26,2.6,0.16,0.0,0.0,92.0,5.75,97.2,6.08,22.0,1.37,0.6,0.04,0.0,1.0,59.04,3.69,1.78,5.31,3.93,12.4,2.4,0.0,0.0,1.2,0.08,0.08,3.12,63.54,3.97,2.08,5.45,4.27,12.4,2.4,0.0,0.0,1.2,0.08,0.08,4.06,68.04,4.25,2.46,5.61,4.68,13.2,1.6,0.0,0.8,0.4,0.08,0.03,3.62,2,5.29,89.97,52.0
Toby Gerhart,FA,RB,0.0,14.86,50.43,3.33,285.86,19.31,6.15,13.71,0.92,39.29,9.02,1.43,0.1,1.57,0.11,16.43,1.09,22.57,1.51,121.71,8.06,7.26,5.43,0.35,0.43,0.03,66.86,4.43,73.0,4.84,19.14,1.28,1.14,0.07,0.02,1.0,50.47,3.39,1.56,4.03,3.83,11.29,0.71,1.57,1.0,0.29,0.11,0.02,2.81,58.69,3.94,2.16,4.16,4.5,11.29,0.86,1.57,0.71,0.43,0.09,0.03,3.95,66.9,4.49,2.78,4.34,5.23,11.29,0.86,2.14,0.14,0.43,0.05,0.03,3.79,3,4.2,71.4,65.0
David Wilson,FA,RB,0.0,8.67,53.0,7.35,216.67,26.93,3.89,12.33,1.69,29.33,11.45,1.0,0.06,2.0,0.22,2.67,0.35,7.0,0.99,16.67,1.77,5.5,1.33,0.17,0.33,0.02,55.67,7.7,60.0,8.33,13.67,1.86,1.67,0.29,0.03,0.81,34.0,3.72,2.85,4.77,4.08,5.67,1.0,1.33,0.33,0.33,0.05,0.02,2.93,35.33,3.89,2.85,4.93,4.3,5.67,2.0,0.33,0.33,0.33,0.05,0.02,3.93,36.67,4.07,2.93,5.1,4.58,5.67,2.0,0.33,0.33,0.33,0.05,0.02,3.12,2,2.26,38.34,77.0
Dennis Johnson,FA,RB,0.0,8.0,49.0,6.12,183.0,22.88,3.73,8.0,1.0,29.0,9.88,1.0,0.12,0.0,0.0,8.0,1.0,12.0,1.5,46.0,5.75,5.75,2.0,0.25,0.0,0.0,57.0,7.12,61.0,7.62,10.0,1.25,0.0,0.0,0.0,0.88,22.9,2.86,2.25,2.58,3.65,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.76,26.9,3.36,2.75,2.81,4.25,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.78,30.9,3.86,3.25,3.08,4.91,7.0,0.0,1.0,0.0,0.0,0.0,0.0,3.56,1,1.46,24.83,83.0
Isaac Redman,FA,RB,0.0,8.0,52.86,5.13,192.43,14.93,2.37,12.43,1.0,16.43,6.59,0.86,0.06,1.0,0.07,10.29,1.31,12.57,1.62,88.86,8.35,6.29,4.29,0.45,0.0,0.0,63.14,6.44,65.43,6.75,16.71,1.45,1.14,0.08,0.01,0.75,31.84,2.58,2.21,2.66,3.08,6.0,0.71,0.43,0.57,0.29,0.07,0.02,2.53,36.99,3.23,2.92,3.1,3.86,6.29,0.43,0.57,0.43,0.29,0.06,0.02,3.64,42.13,3.89,3.66,3.57,4.66,6.14,0.57,0.57,0.43,0.29,0.06,0.02,3.35,3,4.94,83.9,57.0
