Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Jeff Wilson Jr.,MIA,RB,2.0,10.0,34.8,4.16,137.2,16.51,3.92,9.8,1.09,23.6,6.29,0.8,0.07,3.2,0.29,4.8,0.62,7.0,0.86,46.8,5.74,10.7,2.2,0.27,0.8,0.07,39.6,4.78,41.8,5.03,12.0,1.36,0.4,0.07,0.01,0.96,41.6,4.27,1.35,5.47,4.54,7.2,0.0,1.0,1.8,0.0,0.22,0.0,2.9,44.0,4.58,1.9,5.71,4.86,7.2,0.0,1.0,1.8,0.0,0.22,0.0,3.9,46.4,4.89,2.45,5.97,5.25,7.2,0.8,0.2,1.8,0.0,0.22,0.0,3.57,2,0.0,0.0,151.5
Malcolm Brown,FA,RB,0.0,13.0,60.71,4.66,241.43,18.65,4.08,13.43,1.02,18.0,7.36,0.14,0.01,3.0,0.22,3.86,0.32,7.0,0.55,31.57,2.58,8.38,1.57,0.13,0.29,0.02,64.57,4.98,67.71,5.22,15.0,1.15,0.0,0.0,0.0,1.0,47.59,3.62,2.21,4.06,4.12,9.29,1.29,1.86,0.0,0.57,0.05,0.05,3.18,49.51,3.78,2.37,4.14,4.34,9.57,2.29,0.57,0.0,0.57,0.05,0.05,3.9,51.44,3.93,2.53,4.26,4.63,9.86,2.43,0.14,0.57,0.0,0.05,0.0,3.45,3,1.43,24.32,85.0
Darrel Williams,FA,RB,0.0,10.8,35.4,3.17,121.6,10.87,3.43,10.2,0.9,34.4,6.13,0.8,0.06,2.4,0.2,12.6,1.1,16.6,1.44,139.0,12.04,10.7,7.4,0.63,1.0,0.1,48.0,4.27,52.0,4.6,17.6,1.53,0.8,0.06,0.02,0.96,44.86,3.96,1.08,5.07,4.24,6.6,0.8,1.8,0.8,0.8,0.16,0.07,2.83,51.16,4.5,1.57,5.64,4.76,7.4,0.8,1.0,1.6,0.0,0.16,0.0,3.9,57.46,5.06,2.22,6.23,5.36,7.4,0.8,1.0,1.6,0.0,0.16,0.0,3.62,2,3.36,57.15,72.0
Spencer Ware,FA,RB,0.0,6.33,28.33,5.09,116.0,17.64,3.61,6.67,1.03,15.33,6.55,0.67,0.05,0.67,0.05,10.0,1.63,12.33,2.14,89.33,10.63,6.67,3.67,0.45,0.0,0.0,38.33,6.71,40.67,7.23,10.33,1.48,0.0,0.0,0.0,0.71,24.53,3.13,3.33,2.81,3.89,4.67,0.33,0.67,0.67,0.0,0.06,0.0,2.65,29.53,3.95,4.33,3.21,4.84,4.67,0.33,1.0,0.33,0.0,0.03,0.0,3.88,34.53,4.76,5.33,3.63,5.85,4.67,0.33,1.0,0.33,0.0,0.03,0.0,3.71,2,0.0,0.0,151.5
Wayne Gallman Jr.,FA,RB,0.0,11.86,47.0,3.85,181.14,14.87,3.76,8.14,0.69,18.57,6.28,0.86,0.08,1.43,0.13,15.14,1.27,22.29,1.86,111.29,9.64,7.93,4.86,0.41,0.71,0.07,62.14,5.12,69.29,5.71,13.0,1.1,1.0,0.09,0.02,0.98,40.1,3.48,1.5,5.19,3.79,9.57,0.14,1.43,0.14,0.57,0.07,0.06,2.83,47.67,4.12,1.93,5.91,4.4,9.57,0.0,1.43,0.29,0.57,0.09,0.06,3.81,55.24,4.76,2.39,6.67,5.08,9.57,0.43,0.86,0.43,0.57,0.11,0.06,3.72,3,2.69,45.75,77.0
Darren Sproles,FA,RB,0.0,5.57,20.14,3.71,80.71,14.9,3.98,4.0,0.76,16.29,7.43,0.0,0.0,0.29,0.05,8.71,1.62,14.0,2.62,69.86,13.38,6.82,2.71,0.53,0.57,0.09,28.86,5.33,34.14,6.33,6.71,1.29,0.14,0.05,0.01,0.75,21.06,3.78,2.73,3.64,4.32,4.0,0.14,1.14,0.0,0.29,0.06,0.06,2.67,25.41,4.59,3.56,4.07,5.2,3.86,0.57,0.86,0.0,0.29,0.06,0.06,3.81,29.77,5.4,4.06,4.57,6.15,3.57,0.86,0.86,0.0,0.29,0.06,0.06,3.59,3,0.0,0.0,151.5
Ty Montgomery II,FA,RB,0.0,14.0,40.14,3.31,151.57,12.69,3.7,5.86,0.52,18.43,6.56,0.0,0.0,0.71,0.08,17.86,1.42,25.57,2.04,143.29,11.47,7.71,4.86,0.41,0.14,0.02,58.0,4.74,65.71,5.35,10.71,0.93,0.29,0.02,0.01,0.98,34.06,2.93,2.26,2.94,3.4,11.57,1.71,0.29,0.14,0.29,0.09,0.05,2.83,42.99,3.64,2.84,3.53,4.14,11.43,1.71,0.43,0.14,0.29,0.09,0.05,3.8,51.91,4.36,3.31,4.19,4.9,11.43,1.71,0.29,0.29,0.29,0.14,0.05,3.84,3,1.19,20.19,90.0
Kalen Ballage,FA,RB,0.0,12.0,61.33,5.11,153.67,12.81,2.98,10.0,0.83,30.33,6.58,0.33,0.03,2.33,0.19,12.33,1.03,19.67,1.64,60.67,5.06,5.07,3.33,0.28,0.0,0.0,73.67,6.14,81.0,6.75,13.33,1.11,0.33,0.03,0.01,1.0,34.77,2.9,1.63,3.46,3.52,9.67,1.33,0.67,0.0,0.33,0.03,0.03,2.82,40.93,3.41,2.0,3.82,4.07,9.0,2.0,0.67,0.0,0.33,0.03,0.03,3.75,47.1,3.93,2.5,4.26,4.66,10.33,0.67,0.67,0.33,0.0,0.03,0.0,3.58,2,1.01,17.23,92.0
Mike Davis,FA,RB,0.0,12.0,49.14,4.37,196.57,16.79,3.0,9.86,0.84,19.86,6.64,0.86,0.08,1.14,0.08,15.86,1.34,19.14,1.61,92.43,8.24,4.84,4.29,0.38,0.29,0.02,65.0,5.71,68.29,5.98,14.14,1.21,0.0,0.0,0.0,0.97,37.47,3.07,1.88,2.86,3.5,9.71,0.43,0.71,0.86,0.29,0.1,0.02,2.69,45.4,3.74,2.14,3.6,4.2,9.14,1.0,0.29,1.29,0.29,0.17,0.02,3.71,53.33,4.41,2.44,4.4,4.93,9.0,1.14,0.29,1.29,0.29,0.17,0.02,3.48,3,2.51,42.74,78.0
Myles Gaskin,JAC,RB,1.0,7.0,36.0,5.14,133.0,19.0,3.69,7.0,1.0,27.0,9.0,1.0,0.14,1.0,0.14,7.0,1.0,12.0,1.71,51.0,7.29,7.29,2.0,0.29,0.0,0.0,43.0,6.14,48.0,6.86,9.0,1.29,0.0,0.0,0.0,0.84,24.4,3.49,1.7,4.41,3.88,5.0,1.0,0.0,1.0,0.0,0.17,0.0,2.63,27.9,3.99,2.2,4.56,4.47,5.0,1.0,0.0,1.0,0.0,0.17,0.0,3.63,31.4,4.49,2.7,4.71,5.13,5.0,1.0,1.0,0.0,0.0,0.0,0.0,3.19,1,0.66,11.28,98.0
J.D. McKissic,FA,RB,0.0,12.43,29.14,2.04,146.14,9.83,4.42,6.0,0.43,31.14,6.48,1.14,0.07,0.14,0.01,24.29,1.59,30.86,2.06,171.14,11.24,5.03,5.71,0.38,0.86,0.06,53.43,3.62,60.0,4.1,11.71,0.81,0.0,0.0,0.0,0.92,37.73,2.52,1.77,2.65,2.99,9.57,2.14,0.0,0.57,0.14,0.05,0.01,2.39,49.87,3.32,2.91,2.84,3.91,9.29,2.43,0.0,0.57,0.14,0.05,0.01,3.61,62.01,4.11,3.71,3.13,4.86,9.14,1.86,0.71,0.57,0.14,0.05,0.01,3.91,3,1.19,20.2,89.0
Kyle Juszczyk,SF,RB,3.0,13.43,5.0,0.36,17.0,1.18,3.04,1.71,0.12,8.57,1.25,0.0,0.0,0.0,0.0,24.71,1.83,31.43,2.3,274.14,20.38,11.28,12.43,0.93,1.0,0.07,29.71,2.19,36.43,2.66,14.14,1.05,0.86,0.05,0.02,1.0,33.4,2.5,1.83,2.71,3.15,11.0,1.57,0.86,0.0,0.0,0.0,0.0,2.26,45.76,3.41,2.84,3.35,4.13,10.71,1.29,1.43,0.0,0.0,0.0,0.0,3.58,58.11,4.32,3.75,4.09,5.13,10.71,1.43,1.0,0.29,0.0,0.02,0.0,3.85,3,0.0,0.0,151.5
Wendell Smallwood,FA,RB,0.0,14.29,44.14,3.23,175.14,12.69,3.83,9.86,0.71,17.71,5.81,0.29,0.04,1.0,0.07,15.0,1.07,20.0,1.44,117.0,8.39,7.54,5.71,0.42,0.57,0.03,59.14,4.31,64.14,4.67,15.57,1.13,0.29,0.02,0.0,0.98,38.64,2.75,1.64,3.11,3.15,12.29,0.57,0.14,1.0,0.29,0.11,0.02,2.49,46.14,3.29,2.33,3.39,3.77,12.29,0.43,0.29,1.0,0.29,0.11,0.02,3.57,53.64,3.83,3.13,3.72,4.43,12.29,0.43,0.29,1.29,0.0,0.11,0.0,3.55,3,1.87,31.82,82.0
Ty Johnson,BUF,RB,1.0,16.0,63.0,3.94,273.0,17.06,4.33,11.0,0.69,40.0,8.88,1.0,0.06,0.0,0.0,24.0,1.5,31.0,1.94,109.0,6.81,4.54,4.0,0.25,0.0,0.0,87.0,5.44,94.0,5.88,15.0,0.94,1.0,0.06,0.01,1.0,36.2,2.26,1.95,1.96,3.09,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2.6,48.2,3.01,2.2,2.21,4.05,14.0,2.0,0.0,0.0,0.0,0.0,0.0,3.55,60.2,3.76,3.45,2.62,4.98,15.0,1.0,0.0,0.0,0.0,0.0,0.0,3.96,1,3.1,52.72,75.0
Jordan Wilkins,FA,RB,0.0,14.67,54.0,3.68,316.67,21.62,5.88,13.0,0.89,54.33,11.04,1.67,0.11,1.67,0.11,10.0,0.67,13.0,0.88,57.0,3.82,5.86,1.33,0.09,0.0,0.0,64.0,4.34,67.0,4.56,14.33,0.97,0.67,0.04,0.01,1.0,46.03,3.16,1.77,3.79,3.66,10.33,2.0,1.67,0.67,0.0,0.05,0.0,2.7,51.03,3.49,2.25,3.9,4.07,11.0,2.33,0.67,0.67,0.0,0.05,0.0,3.55,56.03,3.83,2.78,4.06,4.55,11.0,3.0,0.0,0.67,0.0,0.05,0.0,3.46,2,3.86,65.65,66.0
Qadree Ollison,FA,RB,0.0,8.0,22.0,2.75,50.0,6.25,2.27,6.0,0.75,6.0,2.62,0.0,0.0,4.0,0.5,1.0,0.12,2.0,0.25,7.0,0.88,7.0,1.0,0.12,0.0,0.0,23.0,2.88,24.0,3.0,7.0,0.88,0.0,0.0,0.0,0.88,29.7,3.71,3.5,3.66,4.33,4.0,3.0,1.0,0.0,0.0,0.0,0.0,3.04,30.2,3.78,3.5,3.76,4.44,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.51,30.7,3.84,3.5,3.87,4.61,7.0,1.0,0.0,0.0,0.0,0.0,0.0,3.13,1,0.0,0.0,151.5
Samaje Perine,DEN,RB,1.0,8.67,63.67,4.71,222.33,16.83,3.82,8.67,0.73,17.33,6.6,0.0,0.0,0.33,0.02,9.33,0.86,10.67,1.03,64.0,4.46,3.87,3.67,0.32,0.33,0.02,73.0,5.57,74.33,5.75,12.33,1.05,0.67,0.04,0.0,0.81,31.3,2.3,1.9,2.54,2.69,5.67,2.0,0.0,0.67,0.33,0.08,0.02,2.4,35.97,2.72,2.57,2.92,3.17,5.67,2.0,0.0,0.67,0.33,0.08,0.02,3.33,40.63,3.15,2.92,3.34,3.69,6.0,1.67,0.0,0.67,0.33,0.08,0.02,3.11,3,1.02,17.33,91.0
Jon Hilliman,FA,RB,0.0,3.0,30.0,10.0,91.0,30.33,3.03,6.0,2.0,10.0,7.67,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.33,1.0,0.33,0.33,1.0,0.33,0.0,0.0,33.0,11.0,34.0,11.33,7.0,2.33,2.0,0.67,0.06,0.56,5.2,1.73,1.5,0.59,3.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,6.7,2.23,2.5,0.83,3.83,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,8.2,2.73,3.4,1.24,4.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1,0.0,0.0,151.5
Justice Hill,BAL,RB,3.0,16.0,58.0,3.62,225.0,14.06,3.88,10.0,0.62,18.0,7.62,0.0,0.0,2.0,0.12,8.0,0.5,15.0,0.94,70.0,4.38,8.75,5.0,0.31,0.0,0.0,66.0,4.12,73.0,4.56,15.0,0.94,0.0,0.0,0.0,1.0,41.5,2.59,1.45,3.42,3.08,14.0,0.0,0.0,2.0,0.0,0.14,0.0,2.46,45.5,2.84,1.7,3.74,3.35,14.0,0.0,1.0,1.0,0.0,0.07,0.0,3.04,49.5,3.09,1.95,4.08,3.67,14.0,0.0,1.0,1.0,0.0,0.07,0.0,2.8,1,3.35,57.01,73.0
John Kelly Jr.,BAL,RB,2.0,4.0,27.0,6.75,74.0,18.5,2.74,6.0,1.5,7.0,4.75,0.0,0.0,0.0,0.0,2.0,0.5,3.0,0.75,27.0,6.75,13.5,1.0,0.25,0.0,0.0,29.0,7.25,30.0,7.5,7.0,1.75,0.0,0.0,0.0,0.65,10.1,2.53,2.6,2.69,3.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,11.1,2.78,2.85,2.98,3.46,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.1,3.03,3.1,3.27,3.79,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,2,0.0,0.0,151.5
Kenneth Dixon,FA,RB,0.0,2.67,20.0,3.33,111.0,18.5,1.85,6.67,1.11,12.33,6.44,0.67,0.11,0.67,0.11,2.0,0.33,2.33,0.39,17.0,2.83,2.83,0.67,0.11,0.0,0.0,22.0,3.67,22.33,3.72,7.33,1.22,0.33,0.06,0.01,0.45,16.13,2.69,2.57,1.54,2.96,1.67,0.0,0.33,0.67,0.0,0.17,0.0,2.18,17.13,2.86,2.65,1.49,3.22,1.67,0.0,0.67,0.33,0.0,0.07,0.0,2.81,18.13,3.02,2.73,1.44,3.53,1.67,0.33,0.33,0.33,0.0,0.07,0.0,2.32,2,0.0,0.0,151.5
Chris Ivory,FA,RB,0.0,6.29,48.86,3.67,164.57,12.36,1.44,9.43,0.71,10.86,4.12,0.57,0.04,0.43,0.03,6.71,0.5,10.0,0.75,83.57,6.29,5.7,3.14,0.24,0.14,0.01,55.57,4.17,58.86,4.42,12.57,0.95,0.29,0.02,0.0,0.59,27.67,2.08,1.84,1.82,2.34,4.29,0.43,1.0,0.57,0.0,0.05,0.0,2.18,31.03,2.33,1.92,2.08,2.57,4.43,0.29,1.0,0.43,0.14,0.05,0.01,2.79,34.39,2.58,1.96,2.37,2.84,4.29,0.86,0.57,0.43,0.14,0.05,0.01,2.44,3,-0.59,-10.05,206.0
Alfred Morris,FA,RB,0.0,6.0,48.71,4.39,202.71,18.06,4.07,11.0,1.4,26.86,8.21,1.29,0.1,0.71,0.06,3.29,0.26,5.0,0.4,27.29,2.2,3.52,1.57,0.13,0.0,0.0,52.0,4.65,53.71,4.79,12.57,1.53,0.29,0.02,0.0,0.59,26.71,2.33,1.38,2.34,2.22,4.0,0.29,1.0,0.29,0.43,0.07,0.04,1.91,28.36,2.46,1.5,2.41,2.37,4.14,0.57,0.57,0.57,0.14,0.07,0.01,2.75,30.0,2.59,1.61,2.5,2.56,4.14,0.71,0.71,0.29,0.14,0.04,0.01,2.06,3,-0.04,-0.74,204.0
LeGarrette Blount,FA,RB,0.0,7.43,68.71,4.29,228.86,14.3,1.41,11.43,0.71,17.43,5.49,1.0,0.06,1.71,0.11,4.0,0.25,5.43,0.34,26.29,1.64,2.81,1.57,0.1,0.14,0.01,72.71,4.54,74.14,4.63,13.0,0.81,0.43,0.03,0.0,0.59,36.09,2.25,1.46,2.42,2.38,4.86,0.86,0.57,0.71,0.43,0.09,0.03,2.16,38.09,2.38,1.71,2.43,2.55,5.29,0.57,0.71,0.57,0.29,0.06,0.02,2.68,40.09,2.51,1.96,2.45,2.75,5.43,0.57,0.71,0.43,0.29,0.05,0.02,2.44,3,-0.52,-8.76,205.0
D'Onta Foreman,CLE,RB,2.0,4.0,30.67,7.27,108.33,10.23,1.3,5.0,1.1,14.33,6.2,0.33,0.03,0.67,0.07,3.33,1.53,4.0,1.6,46.33,21.43,13.94,2.0,0.8,0.67,0.67,34.0,8.8,34.67,8.87,7.0,1.9,0.33,0.03,0.0,0.51,22.8,7.5,7.08,1.96,1.76,2.33,0.33,1.0,0.0,0.33,0.04,0.04,1.55,24.47,8.27,7.75,2.12,1.86,2.67,0.0,1.0,0.0,0.33,0.04,0.04,2.54,26.13,9.03,8.42,2.28,1.98,2.67,0.0,1.0,0.0,0.33,0.04,0.04,1.63,3,0.0,0.0,151.5
Javorius Allen,FA,RB,0.0,12.0,28.64,2.06,99.91,7.17,3.46,7.82,0.57,20.27,3.57,0.0,0.0,1.64,0.13,11.27,0.78,14.73,1.03,64.91,4.56,8.06,3.45,0.23,0.55,0.04,39.91,2.85,43.36,3.09,11.27,0.81,0.18,0.01,0.0,1.0,29.21,2.14,0.95,3.22,2.45,9.55,0.55,1.36,0.27,0.27,0.04,0.02,1.75,34.85,2.53,1.4,3.41,2.86,9.45,1.36,0.45,0.45,0.27,0.06,0.02,2.53,40.48,2.92,1.85,3.64,3.31,9.45,1.09,0.55,0.55,0.36,0.08,0.03,2.51,3,0.22,3.66,99.0
Devontae Booker,FA,RB,0.0,15.57,22.14,1.54,100.14,6.87,4.65,4.71,0.32,14.0,3.19,0.43,0.03,0.43,0.03,18.57,1.23,25.14,1.65,150.43,9.97,8.81,5.0,0.34,0.0,0.0,40.71,2.77,47.29,3.2,9.71,0.66,0.43,0.03,0.0,1.0,26.77,1.8,1.14,1.65,2.35,14.29,0.57,0.57,0.14,0.0,0.01,0.0,1.73,36.06,2.41,1.57,2.08,3.03,13.86,1.0,0.43,0.29,0.0,0.03,0.0,2.53,45.34,3.02,2.03,2.56,3.74,13.57,0.86,0.86,0.29,0.0,0.03,0.0,2.66,3,1.25,21.23,88.0
Ameer Abdullah,LV,RB,2.0,14.0,37.0,2.54,144.86,9.77,3.62,5.71,0.39,13.71,4.5,0.43,0.03,0.57,0.04,13.0,0.88,18.14,1.22,81.43,5.6,6.95,5.0,0.34,0.71,0.04,50.0,3.41,55.14,3.76,10.71,0.73,1.0,0.07,0.09,0.99,28.34,1.91,1.11,2.16,2.32,11.71,0.71,1.29,0.14,0.14,0.02,0.01,1.79,34.84,2.35,1.4,2.5,2.85,11.86,0.57,1.29,0.14,0.14,0.02,0.01,2.48,41.34,2.79,1.71,2.92,3.4,11.86,0.71,1.29,0.0,0.14,0.01,0.01,2.45,3,0.81,13.83,95.0
Darwin Thompson,FA,RB,0.0,12.0,37.0,3.08,128.0,10.67,3.46,8.0,0.66,12.0,4.0,0.0,0.0,1.0,0.08,9.0,0.75,10.0,0.83,43.0,3.58,4.78,2.0,0.17,0.0,0.0,46.0,3.83,47.0,3.92,10.0,0.84,0.0,0.0,0.0,1.0,23.1,1.92,0.75,3.05,2.35,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.63,27.6,2.3,1.0,3.19,2.82,11.0,0.0,1.0,0.0,0.0,0.0,0.0,2.34,32.1,2.68,1.35,3.42,3.32,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2.26,1,2.02,34.31,81.0
Ryquell Armstead,FA,RB,0.0,16.0,35.0,2.19,108.0,6.75,3.09,5.0,0.31,16.0,3.62,0.0,0.0,0.0,0.0,14.0,0.88,24.0,1.5,144.0,9.0,10.29,9.0,0.56,2.0,0.12,49.0,3.06,59.0,3.69,14.0,0.88,0.0,0.0,0.0,1.0,37.2,2.33,0.45,4.4,2.59,13.0,1.0,0.0,2.0,0.0,0.14,0.0,1.78,44.2,2.76,0.5,5.09,3.01,13.0,0.0,2.0,1.0,0.0,0.07,0.0,2.3,51.2,3.2,0.5,5.83,3.47,13.0,0.0,2.0,0.0,1.0,0.07,0.07,2.14,1,3.83,65.06,67.0
Dare Ogunbowale,HOU,RB,2.0,10.0,6.29,0.39,9.71,0.61,0.89,1.71,0.11,6.86,0.82,0.0,0.0,1.14,0.07,20.0,1.25,26.29,1.65,163.43,10.22,4.67,8.0,0.5,0.0,0.0,26.29,1.65,32.57,2.03,9.71,0.61,0.57,0.03,0.01,0.76,23.03,1.44,1.11,1.33,1.89,8.86,0.57,0.57,0.0,0.0,0.0,0.0,1.4,33.03,2.06,1.83,1.49,2.66,8.86,0.57,0.57,0.0,0.0,0.0,0.0,2.3,43.03,2.69,2.54,1.74,3.43,8.29,1.14,0.57,0.0,0.0,0.0,0.0,2.59,3,0.0,0.0,151.5
Kerrith Whyte Jr.,FA,RB,0.0,6.0,24.0,4.0,122.0,20.33,5.08,5.0,0.83,21.0,9.0,1.0,0.17,0.0,0.0,1.0,0.17,1.0,0.17,9.0,1.5,9.0,1.0,0.17,0.0,0.0,25.0,4.17,25.0,4.17,6.0,1.0,0.0,0.0,0.0,0.78,13.1,2.18,1.6,2.05,2.95,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,13.6,2.27,1.6,2.19,3.05,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,14.1,2.35,1.6,2.34,3.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,1,0.0,0.0,151.5
Corey Clement,FA,RB,0.0,7.71,30.0,2.43,119.86,9.59,1.71,7.0,0.56,13.14,4.96,0.71,0.06,1.14,0.09,7.71,0.66,9.29,0.78,72.43,6.08,4.25,3.71,0.31,0.29,0.02,37.71,3.09,39.29,3.21,10.71,0.87,1.14,0.29,0.0,0.8,26.37,1.7,0.71,3.06,1.5,5.57,0.71,0.57,0.71,0.14,0.08,0.01,1.54,30.23,2.03,0.97,3.25,1.81,5.71,0.86,0.29,0.71,0.14,0.08,0.01,2.2,34.09,2.36,1.33,3.45,2.16,5.71,0.57,0.71,0.57,0.14,0.07,0.01,2.04,3,0.0,0.0,151.5
Josh Adams,FA,RB,0.0,7.33,45.33,4.28,178.33,13.31,2.42,8.33,0.7,16.33,6.87,1.33,0.08,1.0,0.06,2.33,0.15,4.33,0.27,19.33,1.21,2.76,1.0,0.06,0.0,0.0,47.67,4.43,49.67,4.55,9.33,0.76,0.33,0.02,0.0,0.71,25.77,1.83,1.5,1.96,2.23,5.33,0.33,1.0,0.67,0.0,0.05,0.0,1.76,26.93,1.9,1.5,2.05,2.32,5.33,1.0,0.33,0.67,0.0,0.05,0.0,2.18,28.1,1.97,1.5,2.15,2.44,5.33,1.0,0.33,0.67,0.0,0.05,0.0,1.84,2,1.3,22.11,87.0
Zach Zenner,FA,RB,0.0,6.86,19.43,2.5,78.29,9.74,1.26,4.29,0.54,10.86,4.2,0.29,0.03,1.0,0.13,3.14,0.44,4.71,0.66,26.86,3.81,7.71,2.0,0.3,0.0,0.0,22.57,2.94,24.14,3.16,6.29,0.83,0.0,0.0,0.0,0.82,16.51,2.1,1.17,2.59,2.3,5.57,0.43,0.29,0.29,0.29,0.09,0.04,1.64,18.09,2.33,1.39,2.8,2.58,5.57,0.43,0.57,0.0,0.29,0.04,0.04,2.17,19.66,2.55,1.6,3.02,2.89,5.71,0.29,0.57,0.29,0.0,0.04,0.0,1.89,3,0.0,0.0,151.5
C.J. Prosise,FA,RB,0.0,7.29,15.0,1.83,43.57,5.06,1.23,2.43,0.28,10.86,4.01,0.0,0.0,0.57,0.06,7.43,0.98,9.29,1.25,62.14,8.57,8.51,2.43,0.33,0.0,0.0,22.43,2.81,24.29,3.08,4.86,0.62,0.57,0.06,0.02,0.84,12.86,1.62,1.13,1.93,2.16,6.57,0.71,0.0,0.0,0.0,0.0,0.0,1.43,16.57,2.1,1.13,2.46,2.71,6.57,0.57,0.14,0.0,0.0,0.0,0.0,1.92,20.29,2.59,1.13,3.1,3.26,6.57,0.57,0.14,0.0,0.0,0.0,0.0,1.8,3,0.0,0.0,151.5
Jonathan Williams,FA,RB,0.0,6.0,26.0,3.22,117.5,13.06,2.4,7.0,0.89,24.5,4.33,0.5,0.06,0.5,0.06,3.0,0.45,3.0,0.45,30.0,3.44,6.4,1.5,0.16,0.0,0.0,29.0,3.66,29.0,3.66,8.5,1.06,0.0,0.0,0.0,0.75,17.75,1.98,0.0,3.66,1.98,5.0,0.0,0.0,0.5,0.5,0.14,0.06,1.29,19.25,2.2,0.0,4.03,2.28,5.0,0.0,0.0,0.5,0.5,0.14,0.06,1.9,20.75,2.43,0.0,4.4,2.58,5.0,0.0,0.0,0.5,0.5,0.14,0.06,1.46,2,0.0,0.0,151.5
Mike Boone,CAR,RB,2.0,13.33,36.33,2.5,197.67,13.33,5.14,6.67,0.46,46.0,6.33,2.33,0.17,2.0,0.13,2.67,0.21,3.67,0.29,11.67,0.75,3.95,0.67,0.04,0.0,0.0,39.0,2.71,40.0,2.79,7.33,0.5,0.0,0.0,0.0,0.96,32.93,2.16,0.08,4.72,2.32,12.0,0.0,0.0,0.0,1.33,0.09,0.09,1.47,34.27,2.26,0.17,4.86,2.46,12.0,0.0,0.0,0.0,1.33,0.09,0.09,1.8,35.6,2.36,0.25,5.03,2.65,12.0,0.0,0.0,0.67,0.67,0.09,0.05,1.59,2,0.0,0.0,151.5
Brandon Bolden,FA,RB,0.0,15.43,12.71,0.83,74.43,4.81,6.58,4.43,0.29,30.29,4.19,1.0,0.07,2.29,0.15,6.14,0.41,7.71,0.51,68.14,4.52,9.28,3.86,0.25,0.86,0.06,18.86,1.24,20.43,1.34,8.29,0.54,0.29,0.02,0.03,1.0,32.54,2.13,0.4,3.71,2.46,12.43,1.57,1.14,0.0,0.29,0.02,0.02,1.33,35.61,2.33,0.4,3.92,2.69,13.43,0.57,1.14,0.0,0.29,0.02,0.02,1.69,38.69,2.54,0.4,4.18,2.95,13.43,0.57,1.14,0.29,0.0,0.02,0.0,1.51,3,0.0,0.0,151.5
Darrell Henderson Jr.,FA,RB,0.0,13.0,39.0,3.0,147.0,11.31,3.77,10.0,0.77,22.0,5.31,1.0,0.08,0.0,0.0,4.0,0.31,6.0,0.46,37.0,2.85,9.25,1.0,0.08,0.0,0.0,43.0,3.31,45.0,3.46,11.0,0.85,0.0,0.0,0.0,1.0,18.4,1.42,0.0,2.3,1.86,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.09,20.4,1.57,0.0,2.6,2.02,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.58,22.4,1.72,0.0,2.91,2.22,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.24,1,0.87,14.72,94.0
