Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
C.J. Prosise,FA,RB,0.0,5,11,2.2,23,4.6,2.09,1.0,0.2,8,3.2,0,0.0,0,0.0,6,1.2,11,2.2,87,17.4,14.5,3.0,0.6,0,0.0,17,3.4,22,4.4,4.0,0.8,0,0.0,0.0,0.72,11.0,2.2,1.1,3.03,2.69,4,1,0,0,0,0.0,0.0,1.41,14.0,2.8,1.1,3.71,3.3,4,0,1,0,0,0.0,0.0,1.99,17.0,3.4,1.1,4.44,3.95,4,0,1,0,0,0.0,0.0,1.77
Byron Marshall,FA,RB,0.0,4,9,2.25,32,8.0,3.56,1.0,0.25,11,4.75,0,0.0,0,0.0,6,1.5,8,2.0,36,9.0,6.0,2.0,0.5,0,0.0,15,3.75,17,4.25,3.0,0.75,0,0.0,0.0,0.65,6.8,1.7,1.6,1.87,2.35,4,0,0,0,0,0.0,0.0,1.3,9.8,2.45,1.85,2.91,3.07,4,0,0,0,0,0.0,0.0,1.92,12.8,3.2,2.1,4.04,3.8,3,1,0,0,0,0.0,0.0,1.8
Tyler Ervin,FA,RB,0.0,4,4,1.0,12,3.0,3.0,1.0,0.25,6,2.5,0,0.0,0,0.0,8,2.0,11,2.75,38,9.5,4.75,1.0,0.25,0,0.0,12,3.0,15,3.75,2.0,0.5,0,0.0,0.0,0.65,5.0,1.25,1.2,1.11,1.97,4,0,0,0,0,0.0,0.0,1.06,9.0,2.25,2.2,2.02,3.09,4,0,0,0,0,0.0,0.0,1.86,13.0,3.25,3.2,2.93,4.19,4,0,0,0,0,0.0,0.0,2.16
Corey Grant,FA,RB,0.0,16,30,1.88,248,15.5,8.27,10.0,0.62,58,10.62,1,0.06,2,0.12,3,0.19,4,0.25,41,2.56,13.67,2.0,0.12,0,0.0,33,2.06,34,2.12,12.0,0.75,1,0.06,0.03,1.0,38.9,2.43,0.0,4.58,2.68,13,0,1,2,0,0.14,0.0,1.48,40.4,2.53,0.0,4.63,2.82,13,0,2,1,0,0.07,0.0,1.81,41.9,2.62,0.0,4.69,3.0,13,0,3,0,0,0.0,0.0,1.41
Cordarrelle Patterson,PIT,RB,1.0,16,13,0.81,121,7.56,9.31,3.0,0.19,47,6.62,0,0.0,2,0.12,31,1.94,42,2.62,309,19.31,9.97,13.0,0.81,0,0.0,44,2.75,55,3.44,16.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.34,15.5,0.97,0.5,0.85,1.65,16,0,0,0,0,0.0,0.0,1.71,31.0,1.94,1.0,1.69,2.86,16,0,0,0,0,0.0,0.0,1.89
Dwayne Washington,DEN,RB,2.0,5,20,4.0,44,8.8,2.2,1.0,0.2,6,3.8,0,0.0,0,0.0,2,0.4,2,0.4,14,2.8,7.0,1.0,0.2,0,0.0,22,4.4,22,4.4,2.0,0.4,0,0.0,0.0,0.72,5.8,1.16,1.0,0.79,1.99,5,0,0,0,0,0.0,0.0,1.18,6.8,1.36,1.5,0.88,2.3,5,0,0,0,0,0.0,0.0,1.61,7.8,1.56,2.0,1.03,2.61,5,0,0,0,0,0.0,0.0,1.65
James Conner,ARI,RB,1.0,14,32,2.29,144,10.29,4.5,4.0,0.29,23,7.64,1,0.07,0,0.0,0,0.0,1,0.07,0,0.0,0.0,0.0,0.0,0,0.0,32,2.29,33,2.36,4.0,0.29,0,0.0,0.0,1.0,14.4,1.03,1.15,0.72,1.8,14,0,0,0,0,0.0,0.0,1.42,14.4,1.03,1.15,0.72,1.83,14,0,0,0,0,0.0,0.0,1.57,14.4,1.03,1.15,0.72,1.88,14,0,0,0,0,0.0,0.0,1.45
Marcus Murphy,FA,RB,0.0,1,7,7.0,41,41.0,5.86,2.0,2.0,25,25.0,1,1.0,0,0.0,2,2.0,2,2.0,7,7.0,3.5,1.0,1.0,0,0.0,9,9.0,9,9.0,3.0,3.0,0,0.0,0.0,0.28,4.8,4.8,4.8,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,5.8,5.8,5.8,0.0,0.0,1,0,0,0,0,0.0,0.0,1.5,6.8,6.8,6.8,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Elijhaa Penny,FA,RB,0.0,16,31,1.94,124,7.75,4.0,7.0,0.44,14,2.81,0,0.0,2,0.12,4,0.25,6,0.38,38,2.38,9.5,2.0,0.12,0,0.0,35,2.19,37,2.31,9.0,0.56,0,0.0,0.0,1.0,28.2,1.76,0.0,2.97,2.17,14,1,1,0,0,0.0,0.0,1.1,30.2,1.89,0.0,3.03,2.34,14,1,1,0,0,0.0,0.0,1.45,32.2,2.01,0.0,3.12,2.55,15,0,1,0,0,0.0,0.0,1.25
C.J. Ham,MIN,RB,2.0,16,7,0.44,13,0.81,1.86,5.0,0.31,3,0.5,0,0.0,1,0.06,7,0.44,8,0.5,68,4.25,9.71,3.0,0.19,0,0.0,14,0.88,15,0.94,8.0,0.5,0,0.0,0.0,1.0,14.1,0.88,0.6,1.48,1.29,15,1,0,0,0,0.0,0.0,0.85,17.6,1.1,0.95,1.52,1.62,16,0,0,0,0,0.0,0.0,1.37,21.1,1.32,1.2,1.6,1.98,16,0,0,0,0,0.0,0.0,1.36
Kenjon Barner,FA,RB,0.0,13,16,1.23,57,4.38,3.56,3.0,0.23,18,3.54,0,0.0,1,0.08,5,0.38,8,0.62,56,4.31,11.2,1.0,0.08,0,0.0,21,1.62,24,1.85,4.0,0.31,0,0.0,0.0,1.0,17.3,1.33,0.4,2.35,1.74,12,0,1,0,0,0.0,0.0,1.04,19.8,1.52,0.4,2.49,1.99,12,0,1,0,0,0.0,0.0,1.29,22.3,1.72,0.4,2.66,2.26,12,1,0,0,0,0.0,0.0,1.25
De'Angelo Henderson Sr.,FA,RB,0.0,5,7,1.4,13,2.6,1.86,2.0,0.4,5,1.2,0,0.0,0,0.0,2,0.4,2,0.4,36,7.2,18.0,1.0,0.2,1,0.2,9,1.8,9,1.8,3.0,0.6,0,0.0,0.0,0.72,10.9,2.18,0.1,4.6,2.4,4,0,0,1,0,0.25,0.0,1.08,11.9,2.38,0.1,4.78,2.64,4,0,1,0,0,0.0,0.0,1.22,12.9,2.58,0.1,4.97,2.91,4,0,1,0,0,0.0,0.0,1.0
Jamize Olawale,FA,RB,0.0,12,9,0.75,43,3.58,4.78,5.0,0.42,11,2.92,0,0.0,1,0.08,6,0.5,7,0.58,33,2.75,5.5,1.0,0.08,0,0.0,15,1.25,16,1.33,6.0,0.5,0,0.0,0.0,1.0,13.6,1.13,0.0,1.87,1.57,11,1,0,0,0,0.0,0.0,0.76,16.6,1.38,0.0,2.04,1.89,12,0,0,0,0,0.0,0.0,1.14,19.6,1.63,0.0,2.29,2.24,12,0,0,0,0,0.0,0.0,1.03
Tommy Bohanon,FA,RB,0.0,16,5,0.31,5,0.31,1.0,2.0,0.12,3,0.25,0,0.0,2,0.12,6,0.38,11,0.69,43,2.69,7.17,3.0,0.19,1,0.06,11,0.69,16,1.0,5.0,0.31,0,0.0,0.0,1.0,22.8,1.42,0.0,3.25,1.71,14,1,0,1,0,0.07,0.0,0.88,25.8,1.61,0.0,3.3,1.96,14,1,0,1,0,0.07,0.0,1.13,28.8,1.8,0.0,3.37,2.24,15,0,1,0,0,0.0,0.0,1.0
Terron Ward,FA,RB,0.0,14,30,2.14,129,9.21,4.3,7.0,0.5,17,4.36,0,0.0,0,0.0,3,0.21,3,0.21,14,1.0,4.67,1.0,0.07,0,0.0,33,2.36,33,2.36,8.0,0.57,1,0.07,0.03,1.0,12.3,0.88,0.0,1.63,1.25,14,0,0,0,0,0.0,0.0,0.74,13.8,0.99,0.0,1.81,1.39,14,0,0,0,0,0.0,0.0,1.08,15.3,1.09,0.0,2.0,1.55,14,0,0,0,0,0.0,0.0,0.86
Mack Brown,FA,RB,0.0,4,8,2.0,29,7.25,3.62,1.0,0.25,11,3.5,0,0.0,0,0.0,1,0.25,1,0.25,11,2.75,11.0,1.0,0.25,0,0.0,9,2.25,9,2.25,2.0,0.5,0,0.0,0.0,0.65,4.0,1.0,0.65,1.29,1.52,4,0,0,0,0,0.0,0.0,0.71,4.5,1.12,0.9,1.35,1.71,4,0,0,0,0,0.0,0.0,1.07,5.0,1.25,1.15,1.45,1.92,4,0,0,0,0,0.0,0.0,0.94
Cameron Artis-Payne,FA,RB,0.0,13,18,1.38,95,7.31,5.28,5.0,0.38,43,5.31,0,0.0,1,0.08,1,0.08,1,0.08,2,0.15,2.0,0.0,0.0,0,0.0,19,1.46,19,1.46,5.0,0.38,0,0.0,0.0,1.0,15.7,1.21,0.0,3.52,1.42,12,0,0,1,0,0.08,0.0,0.83,16.2,1.25,0.0,3.52,1.49,12,0,0,1,0,0.08,0.0,1.05,16.7,1.28,0.0,3.52,1.58,12,0,1,0,0,0.0,0.0,0.78
Bobby Rainey,FA,RB,0.0,4,1,0.25,2,0.5,2.0,0.0,0.0,2,0.5,0,0.0,0,0.0,5,1.25,7,1.75,18,4.5,3.6,1.0,0.25,0,0.0,6,1.5,8,2.0,1.0,0.25,0,0.0,0.0,0.65,2.0,0.5,0.45,0.54,0.94,4,0,0,0,0,0.0,0.0,0.49,4.5,1.12,1.2,0.99,1.85,4,0,0,0,0,0.0,0.0,1.04,7.0,1.75,1.95,1.46,2.68,4,0,0,0,0,0.0,0.0,1.33
Anthony Sherman,FA,RB,0.0,16,14,0.88,40,2.5,2.86,5.0,0.31,9,0.56,0,0.0,1,0.06,6,0.38,8,0.5,47,2.94,7.83,3.0,0.19,0,0.0,20,1.25,22,1.38,8.0,0.5,0,0.0,0.0,1.0,14.7,0.92,0.0,3.01,1.13,15,0,0,1,0,0.07,0.0,0.68,17.7,1.11,0.0,3.38,1.34,15,0,0,1,0,0.07,0.0,1.01,20.7,1.29,0.0,3.76,1.57,15,0,0,1,0,0.07,0.0,0.86
Brian Hill,FA,RB,0.0,7,11,1.57,37,5.29,3.36,2.0,0.29,11,3.29,0,0.0,0,0.0,2,0.29,2,0.29,36,5.14,18.0,1.0,0.14,0,0.0,13,1.86,13,1.86,3.0,0.43,0,0.0,0.0,0.84,7.3,1.04,0.0,1.86,1.44,7,0,0,0,0,0.0,0.0,0.64,8.3,1.19,0.0,2.05,1.62,7,0,0,0,0,0.0,0.0,0.91,9.3,1.33,0.0,2.25,1.83,7,0,0,0,0,0.0,0.0,0.77
Fozzy Whittaker,FA,RB,0.0,12,7,0.58,18,1.5,2.57,2.0,0.17,8,1.42,0,0.0,0,0.0,5,0.42,6,0.5,47,3.92,9.4,1.0,0.08,1,0.08,12,1.0,13,1.08,3.0,0.25,0,0.0,0.0,1.0,12.5,1.04,0.05,2.67,1.32,11,0,1,0,0,0.0,0.0,0.65,15.0,1.25,0.05,3.1,1.54,11,0,1,0,0,0.0,0.0,0.87,17.5,1.46,0.05,3.53,1.79,11,0,1,0,0,0.0,0.0,0.85
Zach Zenner,FA,RB,0.0,8,14,1.75,26,3.25,1.86,2.0,0.25,14,3.75,0,0.0,1,0.12,0,0.0,1,0.12,0,0.0,0.0,0.0,0.0,0,0.0,14,1.75,15,1.88,2.0,0.25,0,0.0,0.0,0.88,8.6,1.08,0.2,2.45,1.39,7,1,0,0,0,0.0,0.0,0.73,8.6,1.08,0.2,2.45,1.41,7,1,0,0,0,0.0,0.0,0.86,8.6,1.08,0.2,2.45,1.45,8,0,0,0,0,0.0,0.0,0.75
Zach Line,FA,RB,0.0,12,7,0.58,28,2.33,4.0,5.0,0.42,9,1.92,0,0.0,0,0.0,2,0.17,5,0.42,8,0.67,4.0,1.0,0.08,1,0.08,9,0.75,12,1.0,6.0,0.5,0,0.0,0.0,1.0,9.6,0.8,0.0,1.94,1.1,11,1,0,0,0,0.0,0.0,0.54,10.6,0.88,0.0,2.09,1.2,11,1,0,0,0,0.0,0.0,0.83,11.6,0.97,0.0,2.25,1.33,11,1,0,0,0,0.0,0.0,0.63
Andy Janovich,FA,RB,0.0,16,6,0.38,12,0.75,2.0,3.0,0.19,4,0.81,0,0.0,1,0.06,4,0.25,6,0.38,35,2.19,8.75,2.0,0.12,0,0.0,10,0.62,12,0.75,5.0,0.31,0,0.0,0.0,1.0,10.7,0.67,0.0,1.58,0.96,15,1,0,0,0,0.0,0.0,0.46,12.7,0.79,0.0,1.72,1.13,16,0,0,0,0,0.0,0.0,0.69,14.7,0.92,0.0,1.91,1.32,16,0,0,0,0,0.0,0.0,0.6
Aaron Ripkowski,FA,RB,0.0,16,5,0.31,13,0.81,2.6,1.0,0.06,4,0.75,0,0.0,0,0.0,7,0.44,10,0.62,39,2.44,5.57,1.0,0.06,0,0.0,12,0.75,15,0.94,2.0,0.12,0,0.0,0.0,1.0,5.2,0.32,0.1,0.46,0.64,16,0,0,0,0,0.0,0.0,0.39,8.7,0.54,0.3,0.66,0.99,16,0,0,0,0,0.0,0.0,0.67,12.2,0.76,0.3,0.88,1.33,16,0,0,0,0,0.0,0.0,0.74
Fitzgerald Toussaint,FA,RB,0.0,6,6,1.0,25,4.17,4.17,1.0,0.17,7,1.67,0,0.0,0,0.0,2,0.33,3,0.5,9,1.5,4.5,1.0,0.17,0,0.0,8,1.33,9,1.5,2.0,0.33,0,0.0,0.0,0.78,3.4,0.57,0.0,1.25,0.87,6,0,0,0,0,0.0,0.0,0.39,4.4,0.73,0.0,1.65,1.06,6,0,0,0,0,0.0,0.0,0.62,5.4,0.9,0.0,2.06,1.27,6,0,0,0,0,0.0,0.0,0.51
Patrick Ricard,BAL,RB,2.0,16,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,0.25,4,0.25,12,0.75,3.0,2.0,0.12,2,0.12,4,0.25,4,0.25,2.0,0.12,0,0.0,0.0,1.0,13.2,0.82,0.0,2.2,1.09,14,2,0,0,0,0.0,0.0,0.46,15.2,0.95,0.0,2.35,1.26,14,2,0,0,0,0.0,0.0,0.59,17.2,1.08,0.0,2.52,1.44,15,1,0,0,0,0.0,0.0,0.6
Roosevelt Nix,FA,RB,0.0,16,3,0.19,0,0.0,0.0,1.0,0.06,1,0.06,0,0.0,1,0.06,2,0.12,3,0.19,6,0.38,3.0,1.0,0.06,1,0.06,5,0.31,6,0.38,2.0,0.12,0,0.0,0.0,1.0,12.6,0.79,0.0,2.08,1.06,14,2,0,0,0,0.0,0.0,0.46,13.6,0.85,0.0,2.16,1.15,15,1,0,0,0,0.0,0.0,0.56,14.6,0.91,0.0,2.25,1.25,16,0,0,0,0,0.0,0.0,0.54
Tre Madden,FA,RB,0.0,8,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,2,0.25,65,8.12,32.5,1.0,0.12,0,0.0,2,0.25,2,0.25,1.0,0.12,0,0.0,0.0,0.88,6.5,0.81,0.0,2.34,1.06,7,1,0,0,0,0.0,0.0,0.4,7.5,0.94,0.0,2.49,1.22,7,1,0,0,0,0.0,0.0,0.52,8.5,1.06,0.0,2.66,1.4,7,1,0,0,0,0.0,0.0,0.52
Brandon Bolden,FA,RB,0.0,16,13,0.81,67,4.19,5.15,3.0,0.19,20,2.12,1,0.06,0,0.0,1,0.06,4,0.25,7,0.44,7.0,1.0,0.06,0,0.0,14,0.88,17,1.06,4.0,0.25,0,0.0,0.0,1.0,7.4,0.46,0.0,1.38,0.69,15,1,0,0,0,0.0,0.0,0.38,7.9,0.49,0.0,1.5,0.73,16,0,0,0,0,0.0,0.0,0.52,8.4,0.52,0.0,1.62,0.78,16,0,0,0,0,0.0,0.0,0.42
Akeem Hunt,FA,RB,0.0,15,8,0.53,23,1.53,2.88,1.0,0.07,11,1.27,0,0.0,0,0.0,4,0.27,7,0.47,31,2.07,7.75,1.0,0.07,0,0.0,12,0.8,15,1.0,2.0,0.13,0,0.0,0.0,1.0,5.4,0.36,0.0,0.91,0.59,15,0,0,0,0,0.0,0.0,0.34,7.4,0.49,0.0,1.06,0.8,15,0,0,0,0,0.0,0.0,0.48,9.4,0.63,0.0,1.23,1.0,15,0,0,0,0,0.0,0.0,0.5
De'Veon Smith,FA,RB,0.0,5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,0.6,3,0.6,27,5.4,9.0,1.0,0.2,0,0.0,3,0.6,3,0.6,1.0,0.2,0,0.0,0.0,0.72,2.7,0.54,0.0,1.21,0.83,5,0,0,0,0,0.0,0.0,0.28,4.2,0.84,0.0,1.88,1.17,5,0,0,0,0,0.0,0.0,0.48,5.7,1.14,0.0,2.55,1.52,5,0,0,0,0,0.0,0.0,0.48
Derek Watt,FA,RB,0.0,16,6,0.38,24,1.5,4.0,2.0,0.12,17,1.5,0,0.0,0,0.0,2,0.12,3,0.19,35,2.19,17.5,2.0,0.12,0,0.0,8,0.5,9,0.56,4.0,0.25,0,0.0,0.0,1.0,5.9,0.37,0.0,0.77,0.63,16,0,0,0,0,0.0,0.0,0.31,6.9,0.43,0.0,0.91,0.72,16,0,0,0,0,0.0,0.0,0.47,7.9,0.49,0.0,1.06,0.82,16,0,0,0,0,0.0,0.0,0.38
James Develin,FA,RB,0.0,16,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,6,0.38,10,0.62,38,2.38,6.33,3.0,0.19,0,0.0,6,0.38,10,0.62,3.0,0.19,0,0.0,0.0,1.0,3.8,0.24,0.0,0.52,0.45,16,0,0,0,0,0.0,0.0,0.24,6.8,0.42,0.0,0.87,0.72,16,0,0,0,0,0.0,0.0,0.44,9.8,0.61,0.0,1.23,0.98,16,0,0,0,0,0.0,0.0,0.45
Trey Edmunds,FA,RB,0.0,16,9,0.56,48,3.0,5.33,1.0,0.06,41,2.56,0,0.0,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,0.56,9,0.56,1.0,0.06,0,0.0,0.0,1.0,10.8,0.68,0.0,2.7,0.85,15,0,0,1,0,0.07,0.0,0.49,10.8,0.68,0.0,2.7,0.86,15,0,1,0,0,0.0,0.0,0.43,10.8,0.68,0.0,2.7,0.89,15,0,1,0,0,0.0,0.0,0.41
Jalston Fowler,FA,RB,0.0,10,2,0.2,4,0.4,2.0,1.0,0.1,3,0.4,0,0.0,1,0.1,0,0.0,1,0.1,0,0.0,0.0,0.0,0.0,0,0.0,2,0.2,3,0.3,1.0,0.1,0,0.0,0.0,0.96,6.4,0.64,0.0,1.99,0.87,9,1,0,0,0,0.0,0.0,0.36,6.4,0.64,0.0,1.99,0.88,10,0,0,0,0,0.0,0.0,0.42,6.4,0.64,0.0,1.99,0.91,10,0,0,0,0,0.0,0.0,0.38
Patrick DiMarco,FA,RB,0.0,16,2,0.12,-2,-0.12,-1.0,0.0,0.0,0,0.0,0,0.0,0,0.0,7,0.44,10,0.62,28,1.75,4.0,2.0,0.12,0,0.0,9,0.56,12,0.75,2.0,0.12,0,0.0,0.0,1.0,2.6,0.16,0.0,0.6,0.3,16,0,0,0,0,0.0,0.0,0.19,6.1,0.38,0.0,0.96,0.63,16,0,0,0,0,0.0,0.0,0.39,9.6,0.6,0.0,1.34,0.94,16,0,0,0,0,0.0,0.0,0.45
Matt Dayes,FA,RB,0.0,16,5,0.31,13,0.81,2.6,1.0,0.06,4,0.56,0,0.0,0,0.0,4,0.25,5,0.31,29,1.81,7.25,1.0,0.06,0,0.0,9,0.56,10,0.62,2.0,0.12,0,0.0,0.0,1.0,4.2,0.26,0.0,0.53,0.5,16,0,0,0,0,0.0,0.0,0.26,6.2,0.39,0.0,0.8,0.67,16,0,0,0,0,0.0,0.0,0.39,8.2,0.51,0.0,1.08,0.85,16,0,0,0,0,0.0,0.0,0.4
LeShun Daniels,FA,RB,0.0,4,3,0.75,14,3.5,4.67,1.0,0.25,8,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0.75,3,0.75,1.0,0.25,0,0.0,0.0,0.65,1.4,0.35,0.1,0.57,0.65,4,0,0,0,0,0.0,0.0,0.24,1.4,0.35,0.1,0.57,0.66,4,0,0,0,0,0.0,0.0,0.37,1.4,0.35,0.1,0.57,0.68,4,0,0,0,0,0.0,0.0,0.25
Andre Williams,FA,RB,0.0,8,9,1.12,25,3.12,2.78,1.0,0.12,7,1.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,1.12,9,1.12,1.0,0.12,0,0.0,0.0,0.88,2.5,0.31,0.0,0.81,0.53,8,0,0,0,0,0.0,0.0,0.29,2.5,0.31,0.0,0.81,0.54,8,0,0,0,0,0.0,0.0,0.35,2.5,0.31,0.0,0.81,0.56,8,0,0,0,0,0.0,0.0,0.3
John Kuhn,FA,RB,0.0,2,1,0.5,2,1.0,2.0,1.0,0.5,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.5,1,0.5,1.0,0.5,0,0.0,0.0,0.44,0.2,0.1,0.1,0.14,0.26,2,0,0,0,0,0.0,0.0,0.09,0.2,0.1,0.1,0.14,0.27,2,0,0,0,0,0.0,0.0,0.34,0.2,0.1,0.1,0.14,0.27,2,0,0,0,0,0.0,0.0,0.09
Josh Ferguson,FA,RB,0.0,10,1,0.1,5,0.5,5.0,0.0,0.0,5,0.5,0,0.0,0,0.0,3,0.3,4,0.4,16,1.6,5.33,1.0,0.1,0,0.0,4,0.4,5,0.5,1.0,0.1,0,0.0,0.0,0.96,2.1,0.21,0.0,0.51,0.4,10,0,0,0,0,0.0,0.0,0.2,3.6,0.36,0.0,0.98,0.59,10,0,0,0,0,0.0,0.0,0.33,5.1,0.51,0.0,1.45,0.78,10,0,0,0,0,0.0,0.0,0.35
Matt Jones,FA,RB,0.0,5,5,1.0,14,2.8,2.8,1.0,0.2,5,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5,1.0,5,1.0,1.0,0.2,0,0.0,0.0,0.72,1.4,0.28,0.0,0.48,0.54,5,0,0,0,0,0.0,0.0,0.23,1.4,0.28,0.0,0.48,0.55,5,0,0,0,0,0.0,0.0,0.33,1.4,0.28,0.0,0.48,0.57,5,0,0,0,0,0.0,0.0,0.24
Keith Smith,FA,RB,0.0,16,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,0.31,5,0.31,26,1.62,5.2,2.0,0.12,0,0.0,5,0.31,5,0.31,2.0,0.12,0,0.0,0.0,1.0,2.6,0.16,0.0,0.38,0.34,16,0,0,0,0,0.0,0.0,0.17,5.1,0.32,0.0,0.65,0.58,16,0,0,0,0,0.0,0.0,0.33,7.6,0.48,0.0,0.94,0.81,16,0,0,0,0,0.0,0.0,0.36
Lawrence Thomas,FA,RB,0.0,14,2,0.14,1,0.07,0.5,0.0,0.0,1,0.07,0,0.0,0,0.0,6,0.43,7,0.5,43,3.07,7.17,1.0,0.07,0,0.0,8,0.57,9,0.64,1.0,0.07,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.06,3.0,0.21,0.0,0.32,0.47,14,0,0,0,0,0.0,0.0,0.29,6.0,0.43,0.0,0.65,0.81,14,0,0,0,0,0.0,0.0,0.39
Michael Burton,DEN,RB,3.0,16,4,0.25,9,0.56,2.25,2.0,0.12,7,0.56,0,0.0,0,0.0,2,0.12,4,0.25,8,0.5,4.0,1.0,0.06,0,0.0,6,0.38,8,0.5,3.0,0.19,0,0.0,0.0,1.0,1.7,0.11,0.0,0.26,0.24,16,0,0,0,0,0.0,0.0,0.15,2.7,0.17,0.0,0.37,0.36,16,0,0,0,0,0.0,0.0,0.29,3.7,0.23,0.0,0.51,0.46,16,0,0,0,0,0.0,0.0,0.23
Jay Prosch,FA,RB,0.0,16,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,0.25,4,0.25,31,1.94,7.75,1.0,0.06,0,0.0,4,0.25,4,0.25,1.0,0.06,0,0.0,0.0,1.0,3.1,0.19,0.0,0.49,0.37,16,0,0,0,0,0.0,0.0,0.17,5.1,0.32,0.0,0.66,0.58,16,0,0,0,0,0.0,0.0,0.29,7.1,0.44,0.0,0.86,0.78,16,0,0,0,0,0.0,0.0,0.34
Senorise Perry,FA,RB,0.0,16,8,0.5,30,1.88,3.75,2.0,0.12,12,1.06,0,0.0,0,0.0,1,0.06,1,0.06,3,0.19,3.0,0.0,0.0,0,0.0,9,0.56,9,0.56,2.0,0.12,0,0.0,0.0,1.0,3.3,0.21,0.0,0.6,0.38,16,0,0,0,0,0.0,0.0,0.21,3.8,0.24,0.0,0.66,0.43,16,0,0,0,0,0.0,0.0,0.29,4.3,0.27,0.0,0.73,0.49,16,0,0,0,0,0.0,0.0,0.25
Terrell Watson,FA,RB,0.0,10,5,0.5,8,0.8,1.6,3.0,0.3,3,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5,0.5,5,0.5,3.0,0.3,0,0.0,0.0,0.96,0.8,0.08,0.0,0.12,0.22,10,0,0,0,0,0.0,0.0,0.13,0.8,0.08,0.0,0.12,0.22,10,0,0,0,0,0.0,0.0,0.28,0.8,0.08,0.0,0.12,0.23,10,0,0,0,0,0.0,0.0,0.14
Derrick Coleman,FA,RB,0.0,16,2,0.12,8,0.5,4.0,0.0,0.0,5,0.31,0,0.0,0,0.0,2,0.12,7,0.44,20,1.25,10.0,1.0,0.06,0,0.0,4,0.25,9,0.56,1.0,0.06,0,0.0,0.0,1.0,2.8,0.18,0.0,0.38,0.36,16,0,0,0,0,0.0,0.0,0.2,3.8,0.24,0.0,0.53,0.46,16,0,0,0,0,0.0,0.0,0.27,4.8,0.3,0.0,0.69,0.55,16,0,0,0,0,0.0,0.0,0.28
Danny Vitale,FA,RB,0.0,15,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,0.2,5,0.33,19,1.27,6.33,1.0,0.07,0,0.0,3,0.2,5,0.33,1.0,0.07,0,0.0,0.0,1.0,1.9,0.13,0.0,0.32,0.27,15,0,0,0,0,0.0,0.0,0.14,3.4,0.23,0.0,0.51,0.44,15,0,0,0,0,0.0,0.0,0.24,4.9,0.33,0.0,0.7,0.6,15,0,0,0,0,0.0,0.0,0.27
Ryan Hewitt,FA,RB,0.0,13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,0.15,2,0.15,22,1.69,11.0,1.0,0.08,0,0.0,2,0.15,2,0.15,1.0,0.08,0,0.0,0.0,1.0,2.2,0.17,0.0,0.46,0.33,13,0,0,0,0,0.0,0.0,0.15,3.2,0.25,0.0,0.63,0.45,13,0,0,0,0,0.0,0.0,0.23,4.2,0.32,0.0,0.81,0.57,13,0,0,0,0,0.0,0.0,0.24
