Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Latavius Murray,FA,RB,0.0,15.71,169.57,10.85,683.43,43.72,4.05,32.57,2.1,40.86,13.96,4.71,0.3,7.43,0.48,21.57,1.39,25.86,1.67,147.71,9.57,6.77,6.43,0.42,0.0,0.0,191.14,12.24,195.43,12.52,39.0,2.52,0.14,0.01,0.0,1.0,128.54,8.26,5.41,7.4,8.07,8.29,1.29,1.14,1.71,3.29,0.5,0.29,7.58,139.33,8.96,6.29,7.54,8.83,8.43,1.0,1.29,2.14,2.86,0.5,0.23,9.43,150.11,9.64,7.17,7.74,9.73,7.86,1.57,2.0,1.43,2.86,0.45,0.23,8.81,3,7.39,125.63,40.0
Kenyan Drake,FA,RB,0.0,16.0,111.29,6.95,515.29,32.21,4.71,21.29,1.33,56.14,14.61,2.57,0.16,3.43,0.21,40.71,2.54,56.86,3.55,347.43,21.71,8.01,15.43,0.97,3.14,0.19,152.0,9.5,168.14,10.51,36.71,2.3,1.14,0.07,0.01,1.0,123.99,7.75,5.86,6.5,7.77,7.14,2.0,2.14,1.86,2.86,0.45,0.23,7.31,144.34,9.02,6.85,6.96,9.02,7.43,1.71,2.0,2.0,2.86,0.47,0.23,9.38,164.7,10.29,7.81,7.47,10.42,6.86,2.29,1.43,2.86,2.57,0.57,0.2,9.23,3,9.39,159.7,23.0
Chris Thompson,FA,RB,0.0,10.86,52.57,4.89,236.57,21.75,4.43,10.57,0.97,30.14,11.84,0.29,0.02,1.0,0.08,41.57,3.89,55.71,5.24,348.71,33.0,8.49,15.71,1.47,2.0,0.19,94.14,8.79,108.29,10.13,26.29,2.45,0.71,0.07,0.01,0.97,75.1,6.98,5.11,5.89,7.17,5.86,1.43,1.29,1.0,1.29,0.37,0.14,6.32,95.89,8.93,6.99,6.69,9.07,5.43,1.57,1.0,1.71,1.14,0.45,0.13,9.09,116.67,10.88,9.11,7.71,11.02,4.57,1.71,1.43,1.43,1.71,0.59,0.21,9.63,3,7.02,119.36,43.0
Devonta Freeman,FA,RB,0.0,7.43,96.43,10.03,440.14,46.72,4.72,23.86,2.12,34.71,19.39,2.43,0.66,3.57,0.24,20.86,2.65,26.71,3.54,169.71,17.17,6.37,8.86,0.85,0.57,0.04,117.29,12.67,123.14,13.57,32.71,2.97,0.43,0.03,0.0,0.68,84.99,8.01,6.94,3.7,9.92,2.14,0.57,1.71,0.57,2.43,0.4,0.27,6.84,95.41,9.33,8.24,4.08,11.25,1.43,1.29,1.57,1.0,2.14,0.45,0.23,9.04,105.84,10.65,9.71,4.51,12.79,1.57,1.29,1.43,1.0,2.14,0.45,0.23,8.41,3,9.74,165.64,21.0
Duke Johnson Jr.,FA,RB,0.0,16.0,56.71,3.54,265.43,16.59,4.79,15.0,0.93,21.71,9.22,0.86,0.05,1.29,0.08,55.57,3.47,72.57,4.54,516.57,32.28,9.28,26.57,1.66,2.57,0.16,112.29,7.02,129.29,8.08,41.57,2.59,0.71,0.04,0.0,1.0,102.2,6.39,5.46,4.83,7.01,8.14,2.14,3.14,1.71,0.86,0.23,0.06,6.15,129.99,8.12,6.89,5.66,8.7,8.0,1.0,2.43,3.14,1.43,0.52,0.11,9.02,157.77,9.86,8.34,6.55,10.49,7.57,1.43,2.0,3.57,1.43,0.64,0.11,9.09,3,7.87,133.86,34.0
Nyheim Hines,CLE,RB,2.0,16.0,85.0,5.31,314.0,19.62,3.69,17.0,1.06,18.0,7.62,0.0,0.0,2.0,0.12,63.0,3.94,81.0,5.06,425.0,26.56,6.75,29.0,1.81,2.0,0.12,148.0,9.25,166.0,10.38,46.0,2.88,0.0,0.0,0.0,1.0,97.9,6.12,5.1,4.28,6.87,9.0,3.0,3.0,0.0,1.0,0.07,0.07,6.01,129.4,8.09,6.9,5.14,8.79,7.0,4.0,4.0,0.0,1.0,0.07,0.07,8.94,160.9,10.06,8.4,6.18,10.75,7.0,4.0,1.0,3.0,1.0,0.33,0.07,9.2,1,7.34,124.84,41.0
Doug Martin,FA,RB,0.0,13.43,158.29,12.3,589.29,43.89,3.66,30.43,2.28,26.71,11.75,1.43,0.09,3.57,0.27,14.86,1.12,21.14,1.61,109.43,8.72,7.71,5.71,0.45,0.0,0.0,173.14,13.43,179.43,13.91,36.14,2.72,2.14,0.15,0.02,0.98,87.59,6.66,6.52,4.84,7.27,6.0,2.14,3.14,1.29,0.86,0.23,0.07,7.11,95.01,7.22,7.11,5.11,7.88,6.0,3.29,1.86,2.29,0.0,0.29,0.0,8.88,102.44,7.78,7.82,5.43,8.6,6.57,2.71,1.86,2.29,0.0,0.29,0.0,8.08,3,5.85,99.49,53.0
Bilal Powell,FA,RB,0.0,9.27,102.45,11.22,455.45,49.1,4.41,21.18,2.28,44.45,17.06,2.45,0.28,1.18,0.08,17.45,1.75,25.82,2.69,146.18,15.69,9.22,6.64,0.68,0.91,0.11,119.91,12.96,128.27,13.9,27.82,2.96,1.0,0.12,0.01,0.88,70.71,7.39,6.3,4.53,8.28,3.09,3.09,1.18,1.27,0.64,0.23,0.05,6.68,79.44,8.27,7.32,5.08,9.08,3.27,3.64,0.64,1.0,0.73,0.21,0.06,8.81,88.16,9.14,8.0,5.76,9.97,3.27,3.64,0.73,0.91,0.73,0.21,0.06,7.9,3,4.48,76.19,67.0
Kenneth Dixon,FA,RB,0.0,7.2,65.6,9.47,342.8,50.77,5.31,21.2,3.1,33.6,17.65,1.8,0.28,2.0,0.3,10.8,1.3,13.8,1.62,73.2,9.5,7.88,3.0,0.38,0.2,0.02,76.4,10.77,79.4,11.09,24.2,3.49,0.8,0.14,0.02,0.82,53.2,7.66,7.51,4.64,8.43,3.4,0.2,1.6,2.0,0.0,0.44,0.0,6.56,58.6,8.31,7.95,4.68,9.27,3.4,0.2,2.4,1.0,0.2,0.2,0.02,8.57,64.0,8.96,8.2,4.77,10.27,3.6,1.0,1.4,1.0,0.2,0.2,0.02,7.24,3,1.72,29.26,83.0
Theo Riddick,FA,RB,0.0,14.0,60.0,4.45,230.43,17.19,3.97,10.43,0.79,22.86,7.51,0.43,0.03,1.0,0.07,57.57,4.19,72.14,5.25,399.29,28.9,6.99,17.71,1.29,1.29,0.11,117.57,8.64,132.14,9.69,28.14,2.09,0.29,0.02,0.0,0.99,76.11,5.62,4.38,3.4,6.69,7.86,4.14,0.71,0.57,0.71,0.13,0.08,5.61,104.9,7.72,6.56,4.0,8.98,6.57,4.14,1.86,0.71,0.71,0.16,0.08,8.46,133.69,9.81,8.59,4.81,11.19,5.14,3.57,3.57,1.0,0.71,0.19,0.08,9.14,3,5.23,88.88,56.0
C.J. Anderson,FA,RB,0.0,11.86,124.0,10.1,580.43,47.84,5.18,28.57,2.38,41.71,12.46,3.29,0.26,2.57,0.24,13.14,1.08,20.0,1.67,105.71,8.74,8.11,4.0,0.35,1.0,0.09,137.14,11.19,144.0,11.77,32.57,2.73,0.29,0.02,0.0,0.98,90.04,7.63,5.0,7.95,7.38,5.86,1.43,1.43,0.86,2.29,0.44,0.25,6.64,96.61,8.18,5.29,8.4,7.9,6.43,0.71,1.71,1.14,1.86,0.36,0.19,8.21,103.19,8.72,5.57,8.87,8.55,6.71,1.57,0.57,1.14,1.86,0.36,0.19,7.2,3,6.7,113.85,47.0
Elijah McGuire,FA,RB,0.0,10.67,90.67,9.5,289.0,29.56,3.19,14.67,1.55,45.67,13.43,0.67,0.08,2.33,0.27,18.33,1.94,29.33,3.13,187.67,19.77,10.24,9.67,1.02,1.0,0.1,109.0,11.44,120.0,12.63,24.33,2.56,2.0,0.21,0.02,0.92,64.33,6.81,5.0,6.11,6.95,6.33,1.67,0.67,1.0,1.0,0.27,0.12,5.92,73.5,7.78,6.2,6.46,7.94,6.33,1.67,0.0,1.67,1.0,0.45,0.12,8.16,82.67,8.75,7.47,6.83,9.07,6.33,1.67,0.67,1.0,1.0,0.27,0.12,7.58,2,4.36,74.1,69.0
Royce Freeman,DAL,RB,2.0,14.0,130.0,9.29,521.0,37.21,4.01,30.0,2.14,24.0,12.07,2.0,0.14,5.0,0.36,14.0,1.0,20.0,1.43,72.0,5.14,5.14,2.0,0.14,0.0,0.0,144.0,10.29,150.0,10.71,32.0,2.29,1.0,0.07,0.01,1.0,87.3,6.24,5.9,4.12,7.07,7.0,1.0,4.0,2.0,0.0,0.17,0.0,6.48,94.3,6.74,6.65,4.53,7.56,7.0,2.0,3.0,2.0,0.0,0.17,0.0,8.12,101.3,7.24,7.4,5.15,8.09,7.0,4.0,2.0,1.0,0.0,0.08,0.0,7.38,1,4.91,83.54,62.0
Giovani Bernard,FA,RB,0.0,12.86,75.0,5.84,299.57,23.04,3.93,15.86,1.24,22.71,8.7,2.57,0.19,2.57,0.21,37.86,2.99,51.86,4.09,283.71,22.13,7.38,11.43,0.9,0.71,0.05,112.86,8.83,126.86,9.93,27.29,2.13,0.14,0.01,0.0,0.99,77.76,6.03,4.42,6.14,6.22,8.57,0.43,1.43,1.57,0.86,0.24,0.07,5.62,96.69,7.53,6.16,6.69,7.7,7.57,1.29,1.14,1.86,1.0,0.3,0.09,8.05,115.61,9.02,7.51,7.33,9.28,7.0,1.29,1.57,1.71,1.29,0.35,0.11,8.2,3,6.52,110.88,49.0
LeGarrette Blount,FA,RB,0.0,16.0,180.14,11.26,623.57,38.97,3.37,32.43,2.03,41.14,13.91,2.57,0.16,6.0,0.37,9.0,0.56,12.0,0.75,58.0,3.63,6.39,3.29,0.21,0.29,0.02,189.14,11.82,192.14,12.01,35.71,2.23,1.0,0.06,0.01,1.0,104.44,6.53,4.74,5.69,6.84,8.57,2.0,1.57,2.29,1.57,0.49,0.12,6.46,108.94,6.81,5.31,5.71,7.24,9.43,1.43,2.14,1.86,1.14,0.3,0.09,7.79,113.44,7.09,5.87,5.75,7.75,9.86,1.43,2.14,1.57,1.0,0.24,0.07,7.02,3,3.74,63.51,75.0
Rex Burkhead,FA,RB,0.0,9.71,61.43,6.56,230.86,23.9,3.7,13.57,1.39,18.14,8.59,0.29,0.03,1.71,0.16,19.0,2.01,24.57,2.64,168.14,17.91,8.99,7.14,0.73,1.43,0.15,80.43,8.57,86.0,9.19,20.71,2.12,0.71,0.08,0.01,0.92,57.33,5.93,5.29,4.32,6.63,5.57,1.43,1.43,0.57,0.71,0.2,0.08,5.59,66.83,6.93,6.75,4.52,7.78,5.57,1.57,0.71,1.14,0.71,0.44,0.08,7.78,76.33,7.93,8.21,4.84,9.02,4.71,3.0,0.14,1.14,0.71,0.44,0.08,7.73,3,3.95,67.09,71.0
Peyton Barber,FA,RB,0.0,15.86,172.43,10.81,650.43,40.79,3.82,31.43,1.97,32.0,11.94,2.29,0.14,3.86,0.24,16.71,1.05,22.86,1.43,89.14,5.59,5.46,3.57,0.22,0.57,0.03,189.14,11.86,195.29,12.24,35.0,2.19,0.86,0.05,0.0,1.0,98.81,6.19,4.74,5.02,6.65,8.14,3.29,0.57,3.0,0.86,0.33,0.06,6.27,107.17,6.72,5.11,5.32,7.2,8.14,3.86,0.0,3.0,0.86,0.33,0.06,7.74,115.53,7.24,5.6,5.68,7.87,9.29,2.71,0.29,2.71,0.86,0.31,0.06,7.07,3,4.46,75.84,68.0
Jalen Richard,FA,RB,0.0,16.0,59.29,3.71,296.71,18.55,4.94,11.14,0.7,42.71,9.52,2.29,0.14,1.0,0.06,50.71,3.17,62.14,3.88,447.71,27.98,8.77,18.0,1.13,0.57,0.03,110.0,6.88,121.43,7.59,29.14,1.82,2.0,0.12,0.02,1.0,79.87,4.99,4.54,3.69,5.87,9.14,3.14,2.43,1.0,0.29,0.09,0.02,5.08,105.23,6.58,6.45,4.25,7.55,8.0,3.71,2.86,1.14,0.29,0.11,0.02,7.44,130.59,8.16,8.27,4.97,9.23,7.71,1.14,4.57,2.29,0.29,0.2,0.02,8.04,3,6.95,118.2,45.0
Jamaal Williams,NO,RB,2.0,16.0,131.67,8.23,494.0,30.88,3.76,27.33,1.71,21.67,8.59,1.0,0.06,3.33,0.21,26.33,1.65,38.67,2.41,227.33,14.21,8.68,11.33,0.71,0.67,0.04,158.0,9.87,170.33,10.64,38.67,2.42,0.0,0.0,0.0,1.0,97.47,6.09,4.27,6.67,6.11,9.33,3.33,0.67,1.0,1.67,0.2,0.12,5.65,110.63,6.91,4.57,7.45,6.84,9.67,3.0,0.67,1.0,1.67,0.2,0.12,7.27,123.8,7.74,5.3,8.27,7.68,10.33,2.33,0.33,1.33,1.67,0.24,0.12,6.73,2,7.29,123.92,42.0
Spencer Ware,FA,RB,0.0,13.2,83.6,6.19,381.0,28.29,4.72,20.6,1.54,36.4,10.67,1.8,0.13,2.2,0.16,22.6,1.7,26.8,2.02,268.6,20.17,11.67,10.6,0.79,0.4,0.03,106.2,7.9,110.4,8.21,31.2,2.33,0.6,0.04,0.0,1.0,79.36,5.93,4.1,5.01,6.31,6.6,1.4,2.8,1.6,0.8,0.22,0.08,5.37,90.66,6.78,5.1,5.6,7.13,6.6,1.4,3.6,0.8,0.8,0.14,0.08,7.16,101.96,7.63,6.1,6.25,8.06,6.6,1.4,3.6,0.8,0.8,0.14,0.08,6.77,3,6.84,116.3,46.0
Darren Sproles,FA,RB,0.0,6.43,34.29,5.08,148.57,21.41,4.19,7.71,1.16,16.71,10.19,0.14,0.01,0.86,0.12,18.0,2.59,26.71,4.01,173.29,26.26,10.25,7.0,1.04,1.43,0.21,52.29,7.67,61.0,9.1,14.71,2.2,0.29,0.09,0.01,0.75,45.33,6.52,5.91,4.28,7.27,3.14,0.71,1.57,0.29,0.71,0.15,0.12,5.06,54.33,7.82,7.26,4.64,8.67,2.86,1.29,1.14,0.43,0.71,0.17,0.12,6.99,63.33,9.11,8.23,5.11,10.17,2.29,1.71,1.14,0.57,0.71,0.19,0.12,6.68,3,0.35,5.94,87.0
Ito Smith,FA,RB,0.0,14.0,90.0,6.43,315.0,22.5,3.5,18.0,1.29,18.0,8.86,0.0,0.0,4.0,0.29,27.0,1.93,32.0,2.29,152.0,10.86,5.63,9.0,0.64,0.0,0.0,117.0,8.36,122.0,8.71,27.0,1.93,0.0,0.0,0.0,1.0,70.7,5.05,4.2,3.69,5.89,8.0,3.0,2.0,1.0,0.0,0.08,0.0,5.01,84.2,6.01,5.25,3.77,7.06,9.0,3.0,1.0,1.0,0.0,0.08,0.0,6.87,97.7,6.98,6.5,3.94,8.35,9.0,3.0,2.0,0.0,0.0,0.0,0.0,6.81,1,3.9,66.23,72.0
Chris Ivory,FA,RB,0.0,13.0,114.43,8.86,391.86,30.42,3.42,21.86,1.7,27.71,10.56,1.14,0.09,1.29,0.1,16.29,1.26,24.0,1.86,193.71,15.0,12.72,7.57,0.59,0.29,0.02,130.71,10.12,138.43,10.72,29.43,2.28,1.0,0.08,0.01,1.0,65.99,5.12,4.41,4.27,5.75,8.29,0.86,2.43,1.43,0.0,0.13,0.0,5.31,74.13,5.75,4.71,4.88,6.34,8.57,0.57,2.29,1.29,0.29,0.15,0.02,6.86,82.27,6.38,4.93,5.54,7.02,8.29,1.71,1.57,1.0,0.43,0.13,0.04,6.07,3,4.28,72.7,70.0
Ty Montgomery II,FA,RB,0.0,11.86,54.71,5.07,250.71,22.36,4.57,12.29,1.09,28.43,9.86,0.29,0.02,1.86,0.18,27.14,2.34,39.71,3.4,233.43,19.82,8.65,9.0,0.78,0.29,0.03,81.86,7.41,94.43,8.47,21.29,1.87,0.71,0.06,0.01,0.97,59.84,5.4,4.24,5.05,5.75,7.14,2.57,0.86,0.57,0.71,0.21,0.1,4.96,73.41,6.57,5.4,5.74,6.88,6.86,2.57,1.0,0.57,0.86,0.22,0.12,6.8,86.99,7.74,6.56,6.57,8.07,6.57,2.86,0.71,0.86,0.86,0.34,0.12,6.84,3,4.97,84.49,61.0
Jeff Wilson Jr.,MIA,RB,1.0,6.0,66.0,11.0,266.0,44.33,4.03,13.0,2.17,18.0,11.83,0.0,0.0,0.0,0.0,12.0,2.0,15.0,2.5,98.0,16.33,8.17,5.0,0.83,0.0,0.0,78.0,13.0,81.0,13.5,18.0,3.0,2.0,0.33,0.03,0.78,32.4,5.4,3.95,4.15,6.11,4.0,0.0,1.0,1.0,0.0,0.2,0.0,4.41,38.4,6.4,4.7,5.39,6.88,4.0,0.0,1.0,1.0,0.0,0.2,0.0,6.39,44.4,7.4,5.45,6.74,7.74,4.0,0.0,1.0,1.0,0.0,0.2,0.0,5.39,1,7.75,131.7,35.0
Javorius Allen,FA,RB,0.0,13.71,68.43,4.57,236.57,15.65,3.17,16.86,1.12,21.29,5.9,0.0,0.0,2.86,0.19,33.57,2.31,42.29,2.9,185.57,12.73,5.47,11.14,0.77,1.71,0.11,102.0,6.87,110.71,7.46,28.0,1.89,0.57,0.04,0.01,0.98,68.5,4.63,2.99,4.27,5.08,8.29,1.71,2.0,0.86,0.86,0.14,0.07,4.23,85.29,5.78,4.41,4.88,6.23,8.0,2.0,1.43,1.43,0.86,0.19,0.07,6.27,102.07,6.93,5.81,5.62,7.44,8.0,1.14,1.71,1.71,1.14,0.25,0.09,6.47,3,3.73,63.39,76.0
Mike Davis,FA,RB,0.0,11.0,77.75,7.16,329.5,28.7,3.84,16.25,1.42,28.75,11.01,1.5,0.15,2.25,0.16,21.5,1.86,26.75,2.3,146.0,13.37,7.41,6.88,0.63,0.5,0.04,99.25,9.01,104.5,9.47,23.12,2.04,0.25,0.03,0.01,0.92,63.55,5.33,3.35,4.66,5.92,6.75,0.75,1.5,1.5,0.5,0.18,0.04,4.51,74.3,6.26,3.85,5.1,6.89,6.75,1.0,0.5,2.25,0.5,0.3,0.04,6.18,85.05,7.18,4.45,5.62,7.92,6.5,1.25,0.5,2.25,0.5,0.3,0.04,5.74,3,5.68,96.52,54.0
Keith Ford,FA,RB,0.0,2.0,21.0,10.5,79.0,39.5,3.76,4.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,3.0,1.5,5.0,2.5,21.0,10.5,7.0,1.0,0.5,0.0,0.0,24.0,12.0,26.0,13.0,5.0,2.5,0.0,0.0,0.0,0.44,10.0,5.0,5.0,0.42,10.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.23,11.5,5.75,5.75,0.07,18.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,13.0,6.5,6.5,0.28,15.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,1,0.0,0.0,132.0
Corey Clement,FA,RB,0.0,12.67,70.0,5.66,279.67,22.39,3.99,16.33,1.3,30.67,11.57,1.67,0.14,2.67,0.2,18.0,1.54,21.67,1.83,169.0,14.2,9.92,8.67,0.73,0.67,0.04,88.0,7.2,91.67,7.49,25.0,2.03,0.0,0.0,0.0,1.0,66.87,5.3,3.0,5.6,5.57,7.67,1.67,1.33,1.67,0.33,0.19,0.02,4.47,75.87,6.07,3.6,6.04,6.34,8.0,2.0,0.67,1.67,0.33,0.19,0.02,6.03,84.87,6.84,4.43,6.51,7.21,8.0,1.33,1.67,1.33,0.33,0.17,0.02,5.66,2,5.29,89.93,55.0
Wendell Smallwood,FA,RB,0.0,13.29,74.14,5.63,302.29,22.64,4.02,18.0,1.33,18.71,8.24,0.57,0.07,2.14,0.15,20.57,1.53,27.0,2.04,168.71,12.5,8.26,7.0,0.55,1.14,0.07,94.71,7.16,101.14,7.66,25.0,1.88,0.71,0.05,0.01,0.97,66.53,4.84,3.09,5.48,5.1,8.86,1.29,0.43,2.14,0.57,0.24,0.04,4.27,76.81,5.61,4.01,5.89,5.87,8.86,1.0,0.71,2.14,0.57,0.24,0.04,5.87,87.1,6.38,5.04,6.35,6.74,9.0,0.86,0.71,2.71,0.0,0.24,0.0,5.61,3,5.06,86.05,60.0
Devontae Booker,FA,RB,0.0,15.14,66.86,4.5,277.43,18.57,4.66,13.71,0.91,24.86,7.1,0.86,0.06,1.43,0.09,34.71,2.3,46.43,3.06,273.57,18.23,7.98,10.0,0.68,0.14,0.01,101.57,6.8,113.29,7.56,23.71,1.58,1.29,0.08,0.01,1.0,61.96,4.12,3.03,3.31,4.9,11.43,1.43,1.57,0.57,0.14,0.06,0.01,4.02,79.31,5.27,4.16,3.82,6.15,10.43,2.43,1.29,0.86,0.14,0.08,0.01,5.79,96.67,6.42,5.29,4.42,7.44,9.86,1.86,2.43,0.86,0.14,0.08,0.01,5.97,3,4.57,77.63,66.0
Alfred Blue,FA,RB,0.0,14.29,120.29,8.22,420.0,28.91,3.56,20.43,1.39,27.0,10.3,0.29,0.02,1.57,0.1,15.14,1.02,20.29,1.36,109.14,7.31,7.08,3.57,0.26,0.0,0.0,135.43,9.24,140.57,9.58,24.0,1.64,0.14,0.01,0.0,1.0,62.06,4.25,3.13,3.49,5.1,10.29,1.57,1.14,1.29,0.0,0.11,0.0,4.4,69.63,4.76,3.39,4.02,5.56,11.29,1.14,0.86,1.0,0.0,0.08,0.0,5.47,77.2,5.26,3.63,4.67,6.08,11.29,1.71,0.29,0.43,0.57,0.08,0.04,5.0,3,2.94,49.95,78.0
Alfred Morris,FA,RB,0.0,12.86,106.14,8.34,435.57,34.03,4.07,23.0,1.81,51.57,13.0,2.57,0.2,1.71,0.14,7.0,0.56,10.86,0.86,56.14,4.5,7.57,3.29,0.27,0.0,0.0,113.14,8.89,117.0,9.2,26.29,2.08,0.57,0.05,0.01,1.0,58.31,4.58,2.54,5.04,4.92,8.43,0.86,2.14,0.57,0.86,0.14,0.07,4.19,61.81,4.85,2.86,5.2,5.24,8.86,1.43,1.14,1.14,0.29,0.14,0.02,5.41,65.31,5.13,3.14,5.39,5.66,9.0,1.57,1.43,0.57,0.29,0.07,0.02,4.57,3,3.71,63.07,77.0
Rashaad Penny,FA,RB,0.0,14.0,85.0,6.07,419.0,29.93,4.93,18.0,1.29,38.0,11.93,4.0,0.29,2.0,0.14,9.0,0.64,12.0,0.86,75.0,5.36,8.33,3.0,0.21,0.0,0.0,94.0,6.71,97.0,6.93,21.0,1.5,0.0,0.0,0.0,1.0,61.4,4.39,3.65,4.94,4.75,11.0,1.0,0.0,2.0,0.0,0.17,0.0,4.28,65.9,4.71,4.15,4.97,5.16,10.0,2.0,0.0,2.0,0.0,0.17,0.0,5.39,70.4,5.03,4.5,5.1,5.64,10.0,2.0,1.0,1.0,0.0,0.08,0.0,4.86,1,4.76,80.85,64.0
Josh Adams,FA,RB,0.0,16.0,120.0,7.5,511.0,31.94,4.26,23.0,1.44,29.0,11.94,4.0,0.25,3.0,0.19,7.0,0.44,13.0,0.81,58.0,3.62,8.29,3.0,0.19,0.0,0.0,127.0,7.94,133.0,8.31,26.0,1.62,1.0,0.06,0.01,1.0,74.9,4.68,3.3,5.18,5.01,10.0,1.0,3.0,2.0,0.0,0.14,0.0,4.35,78.4,4.9,3.3,5.45,5.25,10.0,3.0,1.0,2.0,0.0,0.14,0.0,5.26,81.9,5.12,3.3,5.75,5.57,10.0,3.0,1.0,2.0,0.0,0.14,0.0,4.57,1,4.88,83.01,63.0
Kapri Bibbs,FA,RB,0.0,9.43,22.14,3.35,99.86,13.96,4.51,6.71,0.85,16.57,7.33,0.14,0.01,1.71,0.14,13.43,2.12,18.57,2.76,113.0,18.56,12.08,3.57,0.58,1.0,0.15,35.57,5.46,40.71,6.11,10.29,1.43,0.0,0.0,0.0,0.87,37.57,5.04,3.86,3.96,5.89,6.14,0.86,1.43,1.0,0.0,0.21,0.0,3.48,44.29,6.09,5.41,4.55,6.88,6.14,0.86,1.14,1.29,0.0,0.64,0.0,5.1,51.0,7.16,6.58,5.23,7.92,7.0,0.57,0.57,1.29,0.0,0.64,0.0,5.07,3,0.0,0.0,132.0
Jaylen Samuels,FA,RB,0.0,14.0,56.0,4.0,256.0,18.29,4.57,13.0,0.93,25.0,5.14,1.0,0.07,0.0,0.0,26.0,1.86,29.0,2.07,199.0,14.21,7.65,10.0,0.71,3.0,0.21,82.0,5.86,85.0,6.07,23.0,1.64,0.0,0.0,0.0,1.0,63.5,4.54,1.45,5.68,4.74,9.0,0.0,3.0,1.0,1.0,0.17,0.08,3.41,76.5,5.46,1.7,6.45,5.61,8.0,1.0,2.0,2.0,1.0,0.27,0.08,4.81,89.5,6.39,1.95,7.35,6.54,8.0,0.0,3.0,3.0,0.0,0.27,0.0,4.35,1,6.45,109.63,50.0
Jonathan Stewart,FA,RB,0.0,7.86,91.14,7.31,321.71,25.25,3.14,19.0,1.49,26.71,8.89,0.57,0.04,3.0,0.21,3.43,0.24,7.29,0.52,23.43,1.65,2.93,0.71,0.05,0.29,0.02,94.57,7.55,98.43,7.83,19.71,1.54,1.14,0.08,0.0,0.75,51.94,3.93,3.24,3.35,4.2,4.57,0.57,0.71,1.29,0.71,0.23,0.06,3.85,53.66,4.05,3.63,3.33,4.38,4.71,0.43,1.29,0.71,0.71,0.17,0.06,4.78,55.37,4.17,4.04,3.33,4.63,5.14,0.57,0.86,0.57,0.71,0.13,0.06,4.24,3,2.4,40.83,80.0
Zach Zenner,FA,RB,0.0,8.86,48.0,5.33,206.57,23.26,3.83,11.71,1.3,23.43,9.34,0.71,0.08,2.57,0.29,6.57,0.69,9.29,0.98,60.0,6.0,6.13,3.0,0.31,0.0,0.0,54.57,6.01,57.29,6.31,14.71,1.6,0.14,0.01,0.0,0.9,41.8,4.65,2.87,5.43,4.77,5.71,0.86,0.86,0.57,0.86,0.21,0.1,3.71,45.09,4.99,3.36,5.63,5.14,5.57,1.0,1.43,0.0,0.86,0.1,0.1,4.7,48.37,5.34,3.89,5.86,5.58,5.86,0.86,1.29,0.57,0.29,0.1,0.02,4.16,3,2.04,34.65,81.0
Wayne Gallman Jr.,FA,RB,0.0,14.33,71.0,5.11,276.0,20.03,3.73,11.0,0.8,14.0,7.05,0.67,0.05,0.67,0.05,20.67,1.49,30.67,2.21,123.67,8.9,6.13,6.0,0.43,0.33,0.03,91.67,6.6,101.67,7.32,17.0,1.23,1.0,0.07,0.02,1.0,43.97,3.17,2.3,2.72,3.93,11.67,0.33,2.0,0.33,0.0,0.03,0.0,3.26,54.3,3.92,2.97,3.09,4.74,11.67,0.0,2.0,0.67,0.0,0.06,0.0,4.51,64.63,4.67,3.77,3.57,5.59,11.67,1.0,0.67,1.0,0.0,0.1,0.0,4.6,2,2.88,48.9,79.0
