Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Rashad Jennings,FA,RB,0.0,10,101,10.1,283,28.3,2.8,16.0,1.6,21,8.9,1,0.1,2,0.2,19,1.9,26,2.6,130,13.0,6.84,5.0,0.5,0,0.0,120,12.0,127,12.7,21.0,2.1,1,0.1,0.01,0.96,53.3,5.33,3.35,5.37,5.66,6,1,2,0,1,0.11,0.11,5.0,62.8,6.28,3.6,6.5,6.44,6,0,2,1,1,0.25,0.11,6.61,72.3,7.23,3.85,7.69,7.32,6,0,2,1,1,0.25,0.11,5.99
Mike Tolbert,FA,RB,0.0,16,54,3.38,183,11.44,3.39,24.0,1.5,13,4.69,0,0.0,7,0.44,27,1.69,39,2.44,268,16.75,9.93,13.0,0.81,0,0.0,81,5.06,93,5.81,37.0,2.31,0,0.0,0.0,1.0,87.1,5.44,3.3,6.34,5.54,11,2,1,0,2,0.14,0.14,4.5,100.6,6.29,4.35,6.35,6.48,11,2,1,0,2,0.14,0.14,6.46,114.1,7.13,5.35,6.43,7.55,9,4,1,0,2,0.14,0.14,6.13
DuJuan Harris,FA,RB,0.0,4,34,8.5,157,39.25,4.62,8.0,2.0,21,14.25,1,0.25,2,0.5,2,0.5,2,0.5,17,4.25,8.5,1.0,0.25,0,0.0,36,9.0,36,9.0,9.0,2.25,0,0.0,0.0,0.65,29.4,7.35,8.8,3.1,8.94,1,0,3,0,0,0.0,0.0,5.18,30.4,7.6,9.0,3.28,9.24,1,0,3,0,0,0.0,0.0,6.43,31.4,7.85,9.0,3.53,9.65,1,2,1,0,0,0.0,0.0,5.42
Kendall Hunter,FA,RB,0.0,11,72,6.55,371,33.73,5.15,18.0,1.64,26,12.55,2,0.18,2,0.18,9,0.82,12,1.09,60,5.45,6.67,3.0,0.27,0,0.0,81,7.36,84,7.64,21.0,1.91,1,0.09,0.01,1.0,53.1,4.83,4.1,3.39,5.74,8,0,2,1,0,0.1,0.0,4.84,57.6,5.24,4.1,3.26,6.38,8,1,2,0,0,0.0,0.0,5.91,62.1,5.65,4.4,3.17,7.13,8,1,2,0,0,0.0,0.0,5.37
James Starks,FA,RB,0.0,6,71,11.83,255,42.5,3.59,12.0,2.0,22,11.17,1,0.17,1,0.17,4,0.67,6,1.0,31,5.17,7.75,1.0,0.17,0,0.0,75,12.5,77,12.83,13.0,2.17,0,0.0,0.0,0.78,34.6,5.77,4.8,4.89,6.26,3,1,1,1,0,0.2,0.0,4.68,36.6,6.1,4.8,5.21,6.61,3,1,1,1,0,0.2,0.0,5.87,38.6,6.43,4.8,5.53,7.07,4,1,0,1,0,0.2,0.0,4.93
Jacob Hester,FA,RB,0.0,3,17,5.67,81,27.0,4.76,5.0,1.67,18,9.67,0,0.0,2,0.67,1,0.33,1,0.33,7,2.33,7.0,1.0,0.33,0,0.0,18,6.0,18,6.0,6.0,2.0,0,0.0,0.0,0.56,20.8,6.93,6.6,0.95,11.36,0,2,1,0,0,0.0,0.0,4.34,21.3,7.1,6.7,0.78,12.36,0,3,0,0,0,0.0,0.0,5.59,21.8,7.27,7.2,0.7,13.37,1,2,0,0,0,0.0,0.0,4.93
LaRod Stephens-Howling,FA,RB,0.0,14,110,7.86,356,25.43,3.24,15.0,1.07,52,10.79,1,0.07,4,0.29,17,1.21,30,2.14,106,7.57,6.24,5.0,0.36,0,0.0,127,9.07,140,10.0,20.0,1.43,0,0.0,0.0,1.0,70.2,5.01,2.15,7.23,4.94,10,1,0,1,2,0.27,0.17,4.41,78.7,5.62,2.4,7.69,5.53,10,1,0,1,2,0.27,0.17,5.45,87.2,6.23,2.85,8.18,6.21,9,2,0,1,2,0.27,0.17,5.19
Beanie Wells,FA,RB,0.0,8,88,11.0,234,29.25,2.66,11.0,1.38,31,10.75,0,0.0,5,0.62,1,0.12,1,0.12,24,3.0,24.0,1.0,0.12,0,0.0,89,11.12,89,11.12,12.0,1.5,1,0.12,0.01,0.88,53.8,6.72,2.0,9.2,6.24,5,1,0,0,2,0.33,0.33,4.63,54.3,6.79,2.0,9.21,6.38,5,1,0,0,2,0.33,0.33,5.43,54.8,6.85,2.0,9.21,6.63,5,1,0,1,1,0.33,0.14,4.57
Dexter McCluster,FA,RB,0.0,16,12,0.75,70,4.38,5.83,4.0,0.25,19,3.75,0,0.0,0,0.0,52,3.25,76,4.75,452,28.25,8.69,24.0,1.5,1,0.06,64,4.0,88,5.5,28.0,1.75,2,0.12,0.03,1.0,54.2,3.39,2.5,3.37,4.04,13,1,1,1,0,0.07,0.0,3.26,80.2,5.01,4.0,4.25,5.71,11,2,2,1,0,0.07,0.0,5.4,106.2,6.64,5.5,5.19,7.41,9,3,2,1,1,0.14,0.07,6.0
Rashard Mendenhall,FA,RB,0.0,6,51,8.5,182,30.33,3.57,8.0,1.33,20,10.17,1,0.17,0,0.0,9,1.5,11,1.83,62,10.33,6.89,5.0,0.83,1,0.17,60,10.0,62,10.33,13.0,2.17,1,0.17,0.02,0.78,28.4,4.73,3.5,6.06,4.87,3,2,0,0,1,0.2,0.2,3.84,32.9,5.48,4.0,6.52,5.62,4,1,0,0,1,0.2,0.2,5.32,37.4,6.23,4.5,7.01,6.45,4,1,0,0,1,0.2,0.2,4.65
Shane Vereen,FA,RB,0.0,13,62,4.77,251,19.31,4.05,15.0,1.15,16,6.92,0,0.0,3,0.23,8,0.62,13,1.0,149,11.46,18.62,6.0,0.46,1,0.08,70,5.38,75,5.77,21.0,1.62,1,0.08,0.01,1.0,62.0,4.77,3.8,5.83,4.96,8,2,1,1,1,0.18,0.08,4.44,66.0,5.08,3.8,6.03,5.3,8,2,2,0,1,0.08,0.08,5.26,70.0,5.38,3.8,6.25,5.74,9,1,2,0,1,0.08,0.08,4.62
Daryl Richardson,FA,RB,0.0,16,98,6.12,475,29.69,4.85,19.0,1.19,53,15.06,1,0.06,0,0.0,24,1.5,36,2.25,163,10.19,6.79,7.0,0.44,0,0.0,122,7.62,134,8.38,26.0,1.62,2,0.12,0.02,1.0,61.8,3.86,2.95,3.08,4.71,11,2,3,0,0,0.0,0.0,3.9,73.8,4.61,3.35,3.39,5.57,11,2,3,0,0,0.0,0.0,5.22,85.8,5.36,3.9,3.78,6.48,11,2,3,0,0,0.0,0.0,4.99
Bryce Brown,FA,RB,0.0,16,115,7.19,564,35.25,4.9,33.0,2.06,65,15.19,3,0.19,4,0.25,13,0.81,19,1.19,56,3.5,4.31,3.0,0.19,0,0.0,128,8.0,134,8.38,36.0,2.25,3,0.19,0.02,1.0,80.0,5.0,1.5,8.97,4.67,14,0,0,0,2,0.14,0.14,3.69,86.5,5.41,2.0,9.6,5.03,14,0,0,0,2,0.14,0.14,5.16,93.0,5.81,2.5,10.24,5.48,14,0,0,0,2,0.14,0.14,4.41
Bernard Pierce,FA,RB,0.0,16,108,6.75,532,33.25,4.93,21.0,1.31,78,16.12,2,0.12,1,0.06,7,0.44,11,0.69,47,2.94,6.71,4.0,0.25,0,0.0,115,7.19,119,7.44,25.0,1.56,0,0.0,0.0,1.0,63.9,3.99,2.7,3.47,4.73,12,1,2,1,0,0.07,0.0,3.81,67.4,4.21,3.2,3.53,5.03,12,1,2,1,0,0.07,0.0,4.91,70.9,4.43,3.55,3.62,5.41,12,2,2,0,0,0.0,0.0,4.33
LaMichael James,FA,RB,0.0,4,27,6.75,125,31.25,4.63,8.0,2.0,26,15.5,1,0.25,0,0.0,3,0.75,5,1.25,29,7.25,9.67,3.0,0.75,0,0.0,30,7.5,32,8.0,11.0,2.75,0,0.0,0.0,0.65,15.4,3.85,3.8,1.0,6.22,4,0,0,0,0,0.0,0.0,3.11,16.9,4.22,4.4,0.9,7.1,4,0,0,0,0,0.0,0.0,4.87,18.4,4.6,4.9,1.04,7.68,4,0,0,0,0,0.0,0.0,3.78
Robert Turbin,FA,RB,0.0,16,80,5.0,354,22.12,4.42,15.0,0.94,26,10.12,2,0.12,0,0.0,19,1.19,23,1.44,181,11.31,9.53,8.0,0.5,0,0.0,99,6.19,103,6.44,23.0,1.44,0,0.0,0.0,1.0,53.5,3.34,2.9,2.81,4.17,12,3,0,1,0,0.07,0.0,3.57,63.0,3.94,3.4,2.99,4.9,12,3,1,0,0,0.0,0.0,4.68,72.5,4.53,3.9,3.24,5.69,11,4,1,0,0,0.0,0.0,4.48
Ben Tate,FA,RB,0.0,11,65,5.91,279,25.36,4.29,17.0,1.55,25,11.27,2,0.18,2,0.18,11,1.0,11,1.0,49,4.45,4.45,2.0,0.18,0,0.0,76,6.91,76,6.91,19.0,1.73,1,0.09,0.01,1.0,42.8,3.89,1.8,6.07,4.0,10,0,0,0,1,0.1,0.1,3.29,48.3,4.39,2.4,6.59,4.49,10,0,0,0,1,0.1,0.1,4.58,53.8,4.89,2.9,7.15,5.04,10,0,0,0,1,0.1,0.1,4.14
Jackie Battle,FA,RB,0.0,16,95,5.94,311,19.44,3.27,19.0,1.19,52,9.31,1,0.06,3,0.19,15,0.94,15,0.94,108,6.75,7.2,7.0,0.44,1,0.06,110,6.88,110,6.88,26.0,1.62,0,0.0,0.0,1.0,65.9,4.12,1.55,6.38,4.19,11,3,0,0,2,0.14,0.14,3.37,73.4,4.59,2.05,6.71,4.67,12,1,1,0,2,0.14,0.14,4.57,80.9,5.06,2.15,7.1,5.22,13,0,1,0,2,0.14,0.14,4.02
Chris Ivory,FA,RB,0.0,6,40,6.67,217,36.17,5.42,7.0,1.17,56,21.17,2,0.33,2,0.33,2,0.33,3,0.5,15,2.5,7.5,1.0,0.17,0,0.0,42,7.0,43,7.17,8.0,1.33,0,0.0,0.0,0.78,35.2,5.87,3.55,5.57,6.17,4,0,0,2,0,0.5,0.0,4.06,36.2,6.03,3.55,5.82,6.36,4,0,1,1,0,0.2,0.0,4.54,37.2,6.2,3.55,6.06,6.66,4,0,1,1,0,0.2,0.0,3.96
Ryan Williams,FA,RB,0.0,5,58,11.6,164,32.8,2.83,7.0,1.4,25,11.8,2,0.4,0,0.0,7,1.4,10,2.0,44,8.8,6.29,3.0,0.6,0,0.0,65,13.0,68,13.6,10.0,2.0,2,0.4,0.03,0.72,16.8,3.36,2.6,3.72,3.91,4,0,1,0,0,0.0,0.0,2.86,20.3,4.06,3.1,3.53,4.85,4,0,1,0,0,0.0,0.0,4.27,23.8,4.76,3.6,3.35,5.93,4,0,1,0,0,0.0,0.0,3.73
Ronnie Hillman,FA,RB,0.0,14,85,6.07,330,23.57,3.88,19.0,1.36,31,10.21,2,0.14,1,0.07,10,0.71,12,0.86,62,4.43,6.2,3.0,0.21,0,0.0,95,6.79,97,6.93,22.0,1.57,1,0.07,0.01,1.0,43.2,3.09,2.65,2.81,3.85,10,3,1,0,0,0.0,0.0,3.29,48.2,3.44,2.65,3.09,4.25,10,2,2,0,0,0.0,0.0,4.24,53.2,3.8,2.65,3.4,4.71,10,3,1,0,0,0.0,0.0,3.64
Peyton Hillis,FA,RB,0.0,13,85,6.54,309,23.77,3.64,19.0,1.46,18,8.08,0,0.0,1,0.08,10,0.77,14,1.08,62,4.77,6.2,2.0,0.15,0,0.0,95,7.31,99,7.62,21.0,1.62,2,0.15,0.02,1.0,39.1,3.01,2.1,3.49,3.55,10,1,2,0,0,0.0,0.0,3.02,44.1,3.39,2.6,3.64,4.02,10,1,2,0,0,0.0,0.0,4.22,49.1,3.78,3.1,3.83,4.55,10,1,2,0,0,0.0,0.0,3.82
Brandon Bolden,FA,RB,0.0,10,56,5.6,274,27.4,4.89,18.0,1.8,27,10.9,4,0.4,2,0.2,2,0.2,2,0.2,11,1.1,5.5,1.0,0.1,0,0.0,58,5.8,58,5.8,19.0,1.9,0,0.0,0.0,0.96,40.5,4.05,1.85,6.29,4.13,7,2,0,0,1,0.11,0.11,3.16,41.5,4.15,1.85,6.45,4.26,8,1,0,0,1,0.11,0.11,4.16,42.5,4.25,1.85,6.61,4.47,9,0,0,0,1,0.11,0.11,3.29
Mike Goodson,FA,RB,0.0,12,35,2.92,221,18.42,6.31,6.0,0.5,43,12.33,1,0.08,0,0.0,16,1.33,16,1.33,195,16.25,12.19,9.0,0.75,1,0.08,51,4.25,51,4.25,15.0,1.25,0,0.0,0.0,1.0,47.6,3.97,1.85,4.66,4.36,8,1,2,1,0,0.09,0.0,3.03,55.6,4.63,2.35,5.08,5.05,8,0,3,1,0,0.09,0.0,4.14,63.6,5.3,2.6,5.63,5.8,8,0,3,1,0,0.09,0.0,3.91
Shaun Draughn,FA,RB,0.0,16,59,3.69,233,14.56,3.95,16.0,1.0,25,6.56,1,0.06,2,0.12,24,1.5,30,1.88,158,9.88,6.58,5.0,0.31,0,0.0,83,5.19,89,5.56,21.0,1.31,1,0.06,0.01,1.0,49.1,3.07,1.75,3.23,3.7,13,0,3,0,0,0.0,0.0,2.74,61.1,3.82,2.6,3.46,4.58,12,1,3,0,0,0.0,0.0,4.09,73.1,4.57,3.6,3.79,5.52,12,2,2,0,0,0.0,0.0,4.2
Jeremy Stewart,FA,RB,0.0,4,25,6.25,101,25.25,4.04,3.0,0.75,14,8.0,0,0.0,0,0.0,8,2.0,8,2.0,62,15.5,7.75,2.0,0.5,0,0.0,33,8.25,33,8.25,5.0,1.25,0,0.0,0.0,0.65,16.3,4.08,3.9,1.84,5.65,3,1,0,0,0,0.0,0.0,3.01,20.3,5.08,4.4,3.09,6.27,3,0,1,0,0,0.0,0.0,3.92,24.3,6.08,4.9,4.4,7.07,3,0,1,0,0,0.0,0.0,3.63
William Powell,FA,RB,0.0,13,60,4.62,217,16.69,3.62,10.0,0.77,17,6.85,0,0.0,0,0.0,19,1.46,25,1.92,132,10.15,6.95,6.0,0.46,0,0.0,79,6.08,85,6.54,16.0,1.23,0,0.0,0.0,1.0,34.9,2.68,1.8,2.57,3.42,11,0,2,0,0,0.0,0.0,2.74,44.4,3.42,2.3,3.18,4.19,11,0,2,0,0,0.0,0.0,3.86,53.9,4.15,2.8,3.89,4.97,11,1,0,1,0,0.08,0.0,3.88
Ryan Grant,FA,RB,0.0,5,32,6.4,132,26.4,4.12,7.0,1.4,18,10.4,0,0.0,2,0.4,1,0.2,2,0.4,34,6.8,34.0,1.0,0.2,0,0.0,33,6.6,34,6.8,8.0,1.6,1,0.2,0.03,0.72,26.6,5.32,1.2,10.12,4.82,4,0,0,0,1,0.25,0.25,2.69,27.1,5.42,1.2,10.34,4.95,4,0,0,0,1,0.25,0.25,3.53,27.6,5.52,1.2,10.56,5.16,4,0,0,0,1,0.25,0.25,2.79
Toby Gerhart,FA,RB,0.0,16,50,3.12,169,10.56,3.38,10.0,0.62,22,5.62,1,0.06,1,0.06,20,1.25,27,1.69,155,9.69,7.75,9.0,0.56,0,0.0,70,4.38,77,4.81,19.0,1.19,2,0.12,0.03,1.0,34.4,2.15,1.6,2.3,2.82,15,0,1,0,0,0.0,0.0,2.25,44.4,2.78,2.35,2.32,3.68,15,0,1,0,0,0.0,0.0,3.49,54.4,3.4,3.3,2.41,4.6,15,0,1,0,0,0.0,0.0,3.64
David Wilson,FA,RB,0.0,16,71,4.44,358,22.38,5.04,17.0,1.06,52,11.56,3,0.19,4,0.25,4,0.25,9,0.56,34,2.12,8.5,2.0,0.12,1,0.06,75,4.69,80,5.0,19.0,1.19,1,0.06,0.01,1.0,67.2,4.2,0.75,6.62,4.23,11,1,2,1,1,0.14,0.07,2.78,69.2,4.32,0.75,6.66,4.41,11,2,1,1,1,0.14,0.07,3.44,71.2,4.45,1.0,6.7,4.66,11,2,1,1,1,0.14,0.07,3.05
Montario Hardesty,FA,RB,0.0,13,65,5.0,271,20.85,4.17,12.0,0.92,25,9.15,1,0.08,1,0.08,2,0.15,5,0.38,16,1.23,8.0,1.0,0.08,0,0.0,67,5.15,70,5.38,13.0,1.0,0,0.0,0.0,1.0,34.7,2.67,2.1,3.41,3.17,11,1,0,1,0,0.08,0.0,2.76,35.7,2.75,2.3,3.52,3.28,12,0,0,1,0,0.08,0.0,3.39,36.7,2.82,2.3,3.65,3.44,12,0,0,1,0,0.08,0.0,2.95
Delone Carter,FA,RB,0.0,10,32,3.2,122,12.2,3.81,11.0,1.1,20,5.4,1,0.1,3,0.3,1,0.1,2,0.2,13,1.3,13.0,1.0,0.1,0,0.0,33,3.3,34,3.4,12.0,1.2,0,0.0,0.0,0.96,31.5,3.15,2.2,3.27,3.78,7,1,2,0,0,0.0,0.0,2.64,32.0,3.2,2.2,3.34,3.87,7,3,0,0,0,0.0,0.0,3.27,32.5,3.25,2.2,3.42,4.03,7,3,0,0,0,0.0,0.0,2.73
Cedric Peerman,FA,RB,0.0,14,36,2.57,258,18.43,7.17,10.0,0.71,48,11.07,0,0.0,1,0.07,9,0.64,9,0.64,85,6.07,9.44,6.0,0.43,0,0.0,45,3.21,45,3.21,16.0,1.14,0,0.0,0.0,1.0,40.3,2.88,1.8,3.13,3.49,10,2,2,0,0,0.0,0.0,2.44,44.8,3.2,1.8,3.78,3.76,10,3,0,1,0,0.08,0.0,3.22,49.3,3.52,1.8,4.59,4.05,12,1,0,1,0,0.08,0.0,2.77
Lamar Miller,FA,RB,0.0,13,51,3.92,250,19.23,4.9,12.0,0.92,28,8.08,2,0.15,1,0.08,6,0.46,9,0.69,45,3.46,7.5,4.0,0.31,0,0.0,57,4.38,60,4.62,16.0,1.23,0,0.0,0.0,1.0,35.5,2.73,1.3,3.66,3.19,11,0,1,1,0,0.08,0.0,2.37,38.5,2.96,1.4,3.67,3.5,11,1,0,1,0,0.08,0.0,3.15,41.5,3.19,1.9,3.71,3.88,11,1,1,0,0,0.0,0.0,2.77
Justin Forsett,FA,RB,0.0,16,63,3.94,374,23.38,5.94,14.0,0.88,81,13.25,1,0.06,1,0.06,3,0.19,5,0.31,38,2.38,12.67,2.0,0.12,0,0.0,66,4.12,68,4.25,16.0,1.0,0,0.0,0.0,1.0,47.2,2.95,1.4,3.97,3.38,12,3,0,1,0,0.07,0.0,2.43,48.7,3.04,1.65,4.03,3.52,12,3,0,1,0,0.07,0.0,3.09,50.2,3.14,1.7,4.09,3.72,13,2,0,1,0,0.07,0.0,2.68
Brandon Jackson,FA,RB,0.0,2,8,4.0,54,27.0,6.75,2.0,1.0,25,12.5,1,0.5,0,0.0,2,1.0,4,2.0,20,10.0,10.0,2.0,1.0,0,0.0,10,5.0,12,6.0,4.0,2.0,0,0.0,0.0,0.44,7.4,3.7,3.7,2.4,4.8,1,1,0,0,0,0.0,0.0,1.77,8.4,4.2,4.2,1.7,6.02,2,0,0,0,0,0.0,0.0,3.07,9.4,4.7,4.7,0.99,7.94,2,0,0,0,0,0.0,0.0,2.5
Jason Snelling,FA,RB,0.0,16,18,1.12,63,3.94,3.5,3.0,0.19,11,2.12,0,0.0,0,0.0,31,1.94,35,2.19,203,12.69,6.55,9.0,0.56,1,0.06,49,3.06,53,3.31,12.0,0.75,1,0.06,0.02,1.0,30.6,1.91,1.15,2.11,2.56,14,1,1,0,0,0.0,0.0,1.82,46.1,2.88,2.0,2.48,3.76,14,1,1,0,0,0.0,0.0,3.01,61.6,3.85,3.3,2.93,4.96,13,2,1,0,0,0.0,0.0,3.64
Curtis Brinkley,FA,RB,0.0,9,39,4.33,115,12.78,2.95,8.0,0.89,13,5.11,0,0.0,0,0.0,12,1.33,15,1.67,77,8.56,6.42,3.0,0.33,0,0.0,51,5.67,54,6.0,11.0,1.22,0,0.0,0.0,0.93,19.2,2.13,1.0,2.6,2.71,7,2,0,0,0,0.0,0.0,1.93,25.2,2.8,1.0,3.4,3.38,7,1,1,0,0,0.0,0.0,2.79,31.2,3.47,1.0,4.21,4.08,6,2,1,0,0,0.0,0.0,2.44
Montell Owens,FA,RB,0.0,13,42,3.23,209,16.08,4.98,10.0,0.77,32,5.15,0,0.0,1,0.08,8,0.62,10,0.77,113,8.69,14.12,5.0,0.38,0,0.0,50,3.85,52,4.0,15.0,1.15,0,0.0,0.0,1.0,40.2,3.09,0.0,5.36,3.28,9,2,0,1,1,0.18,0.08,2.07,44.2,3.4,0.0,5.77,3.59,10,1,0,1,1,0.18,0.08,2.77,48.2,3.71,0.0,6.2,3.96,10,1,0,2,0,0.18,0.0,2.22
Kevin Smith,FA,RB,0.0,12,37,3.08,134,11.17,3.62,4.0,0.33,19,3.67,0,0.0,1,0.08,10,0.83,16,1.33,79,6.58,7.9,6.0,0.5,1,0.08,47,3.92,53,4.42,10.0,0.83,0,0.0,0.0,1.0,33.3,2.78,0.5,6.09,2.85,10,1,0,0,1,0.09,0.09,2.03,38.3,3.19,0.75,6.65,3.25,10,1,0,0,1,0.09,0.09,2.71,43.3,3.61,1.0,7.22,3.71,10,1,0,0,1,0.09,0.09,2.58
Lance Ball,FA,RB,0.0,15,42,2.8,158,10.53,3.76,10.0,0.67,22,5.13,1,0.07,1,0.07,7,0.47,11,0.73,61,4.07,8.71,4.0,0.27,1,0.07,49,3.27,53,3.53,14.0,0.93,1,0.07,0.02,1.0,31.9,2.13,0.7,3.65,2.48,13,0,1,1,0,0.07,0.0,1.73,35.4,2.36,1.2,3.76,2.77,13,0,1,1,0,0.07,0.0,2.51,38.9,2.59,1.4,3.91,3.11,13,0,2,0,0,0.0,0.0,2.16
Chris Ogbonnaya,FA,RB,0.0,15,8,0.53,30,2.0,3.75,1.0,0.07,9,2.13,0,0.0,0,0.0,24,1.6,32,2.13,187,12.47,7.79,10.0,0.67,0,0.0,32,2.13,40,2.67,11.0,0.73,1,0.07,0.03,1.0,19.7,1.31,0.8,1.81,1.83,13,2,0,0,0,0.0,0.0,1.32,31.7,2.11,1.8,2.58,2.73,13,1,1,0,0,0.0,0.0,2.44,43.7,2.91,2.3,3.4,3.62,13,1,1,0,0,0.0,0.0,2.63
Jamie Harper,FA,RB,0.0,7,19,2.71,30,4.29,1.58,4.0,0.57,13,4.29,0,0.0,3,0.43,1,0.14,1,0.14,8,1.14,8.0,0.0,0.0,0,0.0,20,2.86,20,2.86,4.0,0.57,0,0.0,0.0,0.84,21.8,3.11,1.1,4.8,3.4,5,1,0,1,0,0.17,0.0,1.93,22.3,3.19,1.6,4.76,3.53,5,1,0,1,0,0.17,0.0,2.43,22.8,3.26,1.9,4.74,3.72,6,0,1,0,0,0.0,0.0,2.12
Keith Toston,FA,RB,0.0,3,17,5.67,74,24.67,4.35,2.0,0.67,14,4.67,0,0.0,0,0.0,3,1.0,4,1.33,41,13.67,13.67,2.0,0.67,0,0.0,20,6.67,21,7.0,4.0,1.33,0,0.0,0.0,0.56,11.5,3.83,0.0,6.64,3.86,2,0,0,1,0,0.5,0.0,1.58,13.0,4.33,0.0,7.51,4.29,2,0,0,1,0,0.5,0.0,2.34,14.5,4.83,0.0,8.37,4.79,2,0,0,1,0,0.5,0.0,1.79
John Kuhn,FA,RB,0.0,14,23,1.64,63,4.5,2.74,4.0,0.29,9,3.21,0,0.0,1,0.07,15,1.07,18,1.29,148,10.57,9.87,7.0,0.5,0,0.0,38,2.71,41,2.93,11.0,0.79,0,0.0,0.0,1.0,27.1,1.94,0.75,2.49,2.49,12,1,1,0,0,0.0,0.0,1.59,34.6,2.47,1.0,2.94,3.09,12,2,0,0,0,0.0,0.0,2.32,42.1,3.01,1.25,3.46,3.72,12,1,1,0,0,0.0,0.0,2.28
Michael Robinson,FA,RB,0.0,16,12,0.75,49,3.06,4.08,10.0,0.62,29,3.12,1,0.06,0,0.0,13,0.81,15,0.94,126,7.88,9.69,8.0,0.5,2,0.12,25,1.56,27,1.69,18.0,1.12,0,0.0,0.0,1.0,29.5,1.84,0.7,2.73,2.32,14,1,1,0,0,0.0,0.0,1.38,36.0,2.25,1.05,3.09,2.78,14,1,1,0,0,0.0,0.0,2.26,42.5,2.66,1.55,3.46,3.28,14,1,1,0,0,0.0,0.0,2.1
Vonta Leach,FA,RB,0.0,16,9,0.56,32,2.0,3.56,3.0,0.19,6,1.62,0,0.0,1,0.06,21,1.31,24,1.5,143,8.94,6.81,7.0,0.44,0,0.0,30,1.88,33,2.06,10.0,0.62,0,0.0,0.0,1.0,23.5,1.47,0.75,1.85,2.03,15,1,0,0,0,0.0,0.0,1.32,34.0,2.12,1.45,2.14,2.87,14,2,0,0,0,0.0,0.0,2.25,44.5,2.78,2.2,2.53,3.72,14,2,0,0,0,0.0,0.0,2.57
Evan Royster,FA,RB,0.0,16,23,1.44,88,5.5,3.83,8.0,0.5,12,3.62,0,0.0,2,0.12,15,0.94,23,1.44,109,6.81,7.27,2.0,0.12,0,0.0,38,2.38,46,2.88,10.0,0.62,0,0.0,0.0,1.0,31.7,1.98,0.95,3.04,2.42,14,0,2,0,0,0.0,0.0,1.64,39.2,2.45,1.15,3.43,2.95,14,0,2,0,0,0.0,0.0,2.24,46.7,2.92,1.25,3.87,3.51,14,0,2,0,0,0.0,0.0,2.19
Tashard Choice,FA,RB,0.0,12,47,3.92,193,16.08,4.11,9.0,0.75,22,6.17,1,0.08,1,0.08,4,0.33,9,0.75,9,0.75,2.25,1.0,0.08,0,0.0,51,4.25,56,4.67,10.0,0.83,0,0.0,0.0,1.0,26.2,2.18,0.5,3.57,2.56,10,0,2,0,0,0.0,0.0,1.69,28.2,2.35,0.5,3.76,2.76,10,0,2,0,0,0.0,0.0,2.19,30.2,2.52,0.5,3.97,3.01,10,1,1,0,0,0.0,0.0,1.87
Brian Leonard,FA,RB,0.0,15,33,2.2,106,7.07,3.21,7.0,0.47,11,3.2,0,0.0,0,0.0,11,0.73,15,1.0,67,4.47,6.09,2.0,0.13,0,0.0,44,2.93,48,3.2,9.0,0.6,0,0.0,0.0,1.0,17.3,1.15,1.1,1.1,1.82,15,0,0,0,0,0.0,0.0,1.49,22.8,1.52,1.6,1.49,2.25,15,0,0,0,0,0.0,0.0,2.16,28.3,1.89,1.8,1.92,2.7,15,0,0,0,0,0.0,0.0,2.12
D.J. Ware,FA,RB,0.0,14,11,0.79,51,3.64,4.64,5.0,0.36,17,3.79,0,0.0,0,0.0,14,1.0,20,1.43,100,7.14,7.14,4.0,0.29,0,0.0,25,1.79,31,2.21,9.0,0.64,0,0.0,0.0,1.0,15.1,1.08,1.1,1.01,1.74,14,0,0,0,0,0.0,0.0,1.36,22.1,1.58,1.45,1.42,2.37,14,0,0,0,0,0.0,0.0,2.07,29.1,2.08,1.85,1.86,3.0,14,0,0,0,0,0.0,0.0,2.16
Richard Murphy,FA,RB,0.0,5,23,4.6,92,18.4,4.0,3.0,0.6,14,7.2,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0.0,0.0,0.0,0,0.0,23,4.6,24,4.8,3.0,0.6,0,0.0,0.0,0.72,9.2,1.84,2.0,1.1,2.9,5,0,0,0,0,0.0,0.0,1.76,9.2,1.84,2.0,1.1,2.94,5,0,0,0,0,0.0,0.0,2.07,9.2,1.84,2.0,1.1,3.03,5,0,0,0,0,0.0,0.0,1.8
