Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Damien Williams,FA,RB,0.0,15.43,29.71,1.94,100.0,6.53,3.42,6.0,0.39,21.29,5.07,0.57,0.04,1.71,0.11,22.14,1.44,30.14,1.96,209.57,13.69,9.39,9.29,0.61,2.14,0.14,51.86,3.38,59.86,3.9,15.29,1.0,0.86,0.06,0.02,1.0,52.39,3.44,3.17,3.39,4.03,11.43,1.29,2.0,0.71,0.0,0.05,0.0,3.34,63.46,4.16,4.07,3.68,4.87,11.0,2.29,1.43,0.71,0.0,0.05,0.0,4.53,74.53,4.88,4.9,4.02,5.79,11.0,2.29,1.43,0.57,0.14,0.05,0.01,4.75,3,1.7,28.9,85.0
Joique Bell,FA,RB,0.0,9.86,59.29,4.35,215.14,15.52,2.68,11.29,0.8,21.86,6.41,0.43,0.03,2.14,0.16,11.71,0.89,15.86,1.18,126.57,9.19,3.92,4.86,0.35,0.14,0.01,71.0,5.24,75.14,5.53,16.14,1.16,0.14,0.01,0.0,0.91,47.6,3.44,3.07,2.3,3.72,6.14,1.14,1.0,0.86,0.71,0.18,0.06,3.54,53.46,3.88,3.33,2.37,4.27,6.57,1.0,0.57,1.0,0.71,0.21,0.06,4.46,59.31,4.32,3.7,2.52,4.88,6.57,1.0,0.57,1.43,0.29,0.21,0.02,4.22,3,2.41,40.93,79.0
Lance Dunbar,FA,RB,0.0,10.86,10.71,1.01,51.0,7.03,6.28,2.71,0.25,20.57,5.53,0.0,0.0,0.57,0.05,17.71,2.36,23.43,2.9,162.14,22.65,9.0,7.0,0.96,0.0,0.0,28.43,3.37,34.14,3.91,9.71,1.21,0.0,0.0,0.0,0.9,24.74,3.23,2.92,2.0,4.3,9.0,1.57,0.0,0.29,0.0,0.09,0.0,2.67,33.6,4.41,4.36,2.8,5.34,9.71,0.57,0.29,0.29,0.0,0.09,0.0,4.09,42.46,5.6,5.77,3.72,6.46,9.71,0.57,0.0,0.29,0.29,0.29,0.09,4.49,3,0.0,0.0,136.0
Wendell Smallwood,FA,RB,0.0,13.0,77.0,5.92,312.0,24.0,4.05,20.0,1.54,19.0,8.92,0.0,0.0,1.0,0.08,6.0,0.46,13.0,1.0,55.0,4.23,9.17,1.0,0.08,0.0,0.0,83.0,6.38,90.0,6.92,21.0,1.62,1.0,0.08,0.01,1.0,40.7,3.13,1.9,4.32,3.51,10.0,1.0,1.0,1.0,0.0,0.08,0.0,2.97,43.7,3.36,1.9,4.54,3.77,10.0,1.0,1.0,1.0,0.0,0.08,0.0,3.88,46.7,3.59,1.9,4.81,4.09,11.0,0.0,1.0,1.0,0.0,0.08,0.0,3.2,1,3.59,61.06,71.0
Kyle Juszczyk,SF,RB,1.0,16.0,3.43,0.21,13.43,0.84,2.94,1.71,0.11,6.29,0.64,0.0,0.0,0.57,0.03,35.57,2.22,47.86,2.99,269.71,16.85,7.71,12.57,0.79,1.29,0.08,39.0,2.44,51.29,3.21,14.29,0.89,0.29,0.02,0.02,1.0,40.03,2.5,1.69,2.66,3.15,13.29,0.86,1.71,0.14,0.0,0.01,0.0,2.27,57.81,3.62,3.03,3.13,4.44,13.0,0.57,2.29,0.14,0.0,0.01,0.0,3.77,75.6,4.72,4.2,3.69,5.74,12.43,0.86,2.29,0.43,0.0,0.03,0.0,4.33,3,0.0,0.0,136.0
Andre Williams,FA,RB,0.0,6.77,54.85,13.81,188.08,61.95,4.13,10.0,4.66,23.23,12.31,0.15,0.01,0.85,0.05,1.69,0.1,5.0,1.47,12.15,0.76,2.71,0.62,0.04,0.0,0.0,56.54,13.92,59.85,15.28,10.62,4.7,0.0,0.0,0.0,0.56,25.72,6.63,6.37,1.19,1.49,4.77,0.46,1.0,0.46,0.08,0.06,0.01,1.37,26.56,6.68,6.41,1.21,1.56,5.23,0.0,1.23,0.23,0.08,0.03,0.01,3.73,27.41,6.73,6.43,1.24,1.66,5.23,0.92,0.38,0.15,0.08,0.02,0.01,1.42,3,-9.01,-153.09,183.0
Benny Cunningham Jr.,FA,RB,0.0,13.14,32.0,2.34,132.86,9.94,4.36,6.0,0.44,28.0,6.39,1.29,0.11,0.43,0.03,23.0,1.69,29.86,2.21,173.71,12.33,7.12,9.29,0.66,0.14,0.01,55.0,4.04,61.86,4.55,15.29,1.1,0.29,0.02,0.0,1.0,33.51,2.41,1.65,2.44,3.07,12.0,0.29,0.29,0.57,0.0,0.04,0.0,2.4,45.01,3.25,2.41,2.99,4.01,10.86,1.14,0.57,0.57,0.0,0.04,0.0,3.63,56.51,4.1,3.09,3.6,4.98,10.14,1.57,0.86,0.57,0.0,0.04,0.0,3.74,3,1.98,33.64,83.0
DuJuan Harris,FA,RB,0.0,9.0,37.71,5.75,142.0,22.0,3.77,6.43,0.96,26.0,9.87,0.57,0.14,0.0,0.0,7.29,1.11,9.43,1.53,95.0,13.6,12.87,3.86,0.6,0.57,0.06,45.0,6.86,47.14,7.29,10.29,1.56,1.43,0.19,0.03,0.88,24.27,3.53,2.14,5.4,3.64,7.14,0.71,0.29,0.0,0.86,0.16,0.16,2.69,27.91,4.09,2.21,6.37,4.08,7.29,0.57,0.29,0.0,0.86,0.16,0.16,3.62,31.56,4.64,2.29,7.35,4.58,7.29,0.86,0.0,0.0,0.86,0.16,0.16,3.02,3,0.0,0.0,136.0
Khiry Robinson,FA,RB,0.0,4.29,31.43,7.66,115.71,24.17,3.17,7.86,1.4,18.57,10.35,0.14,0.01,1.57,0.19,6.0,0.72,7.29,0.87,41.86,5.01,3.06,1.43,0.17,0.0,0.0,37.43,8.38,38.71,8.53,9.29,1.57,0.86,0.6,0.07,0.55,23.47,2.83,2.56,1.94,3.03,2.14,0.71,0.86,0.14,0.43,0.08,0.06,2.51,26.47,3.19,2.99,1.94,3.48,2.43,0.14,1.14,0.57,0.0,0.08,0.0,3.54,29.47,3.55,3.28,1.98,3.99,2.57,0.14,1.14,0.43,0.0,0.06,0.0,3.02,3,0.0,0.0,136.0
Jonathan Grimes,FA,RB,0.0,12.0,34.71,2.81,162.43,13.12,4.61,6.71,0.56,20.14,6.59,0.29,0.02,0.29,0.02,15.71,1.33,20.29,1.73,115.43,9.67,8.08,4.86,0.41,0.29,0.02,50.43,4.13,55.0,4.54,11.57,0.96,0.0,0.0,0.0,0.98,31.79,2.56,1.87,2.68,3.19,10.0,1.71,0.0,0.0,0.29,0.02,0.02,2.5,39.64,3.23,2.49,3.18,3.91,9.14,2.57,0.0,0.0,0.29,0.02,0.02,3.51,47.5,3.89,2.94,3.78,4.65,9.43,2.0,0.29,0.0,0.29,0.02,0.02,3.49,3,1.44,24.52,86.0
Dexter McCluster,FA,RB,0.0,8.57,23.14,2.12,90.43,7.94,2.13,2.71,0.23,16.0,4.53,0.29,0.03,0.29,0.03,16.57,1.74,23.14,2.48,123.0,12.19,6.42,6.0,0.6,0.43,0.04,39.71,3.86,46.29,4.6,8.71,0.83,0.71,0.06,0.01,0.87,24.77,2.31,1.86,1.83,2.95,6.86,0.71,0.71,0.29,0.0,0.03,0.0,2.31,33.06,3.19,2.86,2.36,3.96,6.86,0.0,1.43,0.29,0.0,0.03,0.0,3.45,41.34,4.05,3.99,2.93,4.97,6.43,0.43,1.14,0.57,0.0,0.06,0.0,3.86,3,0.0,0.0,136.0
Denard Robinson,FA,RB,0.0,13.0,61.86,4.75,241.43,18.57,3.76,8.43,0.65,19.86,6.6,0.14,0.01,0.86,0.07,11.0,0.85,15.86,1.22,77.14,5.93,7.19,3.71,0.29,0.0,0.0,72.86,5.6,77.71,5.98,12.14,0.93,0.57,0.04,0.0,1.0,35.86,2.76,1.29,3.32,3.15,10.71,1.14,0.29,0.43,0.43,0.09,0.04,2.54,41.36,3.18,1.53,3.6,3.61,10.71,0.86,0.29,0.71,0.43,0.11,0.04,3.31,46.86,3.61,1.89,3.95,4.11,10.71,0.86,0.29,0.71,0.43,0.11,0.04,3.19,3,2.15,36.58,82.0
C.J. Spiller,FA,RB,0.0,9.0,24.86,2.52,85.14,8.69,3.15,4.29,0.46,18.14,5.85,0.14,0.02,0.0,0.0,15.86,1.54,23.14,2.38,114.71,11.32,7.71,5.71,0.55,1.29,0.14,40.71,4.05,48.0,4.89,10.0,1.01,0.14,0.02,0.0,0.9,27.41,2.82,1.77,3.57,3.27,7.14,0.29,1.14,0.14,0.29,0.04,0.02,2.41,35.34,3.59,1.99,4.01,4.1,7.0,0.43,1.14,0.14,0.29,0.04,0.02,3.31,43.27,4.36,2.29,4.5,4.98,7.0,0.29,1.29,0.14,0.29,0.04,0.02,3.25,3,0.0,0.0,136.0
Antone Smith,FA,RB,0.0,4.0,9.55,2.67,49.27,13.11,5.99,1.45,0.33,12.18,6.27,0.0,0.0,0.18,0.02,5.55,1.57,7.91,2.32,76.18,20.69,10.88,2.27,0.65,0.27,0.03,15.09,4.24,17.45,4.99,3.73,0.98,0.82,0.25,0.05,0.63,13.64,3.15,2.82,1.46,4.63,3.55,0.0,0.09,0.36,0.0,0.06,0.0,2.21,16.41,3.94,3.96,1.67,5.66,3.55,0.0,0.09,0.36,0.0,0.06,0.0,3.2,19.18,4.72,5.1,1.96,6.66,3.55,0.09,0.09,0.27,0.0,0.04,0.0,3.18,3,0.0,0.0,136.0
Fozzy Whittaker,FA,RB,0.0,14.86,44.29,2.97,203.0,13.59,4.54,8.86,0.6,21.29,6.47,0.57,0.03,0.43,0.03,18.43,1.19,24.0,1.55,156.0,10.15,8.4,6.57,0.42,0.14,0.01,62.71,4.16,68.29,4.52,15.43,1.03,0.57,0.03,0.01,0.99,38.19,2.59,1.32,3.12,3.13,12.0,1.14,1.0,0.71,0.0,0.06,0.0,2.29,47.4,3.18,1.55,3.75,3.72,12.57,0.57,0.43,1.29,0.0,0.1,0.0,3.19,56.61,3.78,1.98,4.47,4.36,12.57,0.29,0.71,1.29,0.0,0.1,0.0,3.1,3,3.1,52.69,74.0
Javorius Allen,FA,RB,0.0,10.67,51.67,3.6,194.0,13.54,3.77,10.67,0.75,19.33,5.69,0.33,0.02,0.33,0.02,17.0,1.19,23.33,1.63,127.67,8.61,5.95,6.33,0.48,0.67,0.04,68.67,4.79,75.0,5.23,17.0,1.23,0.67,0.04,0.0,0.92,36.83,2.5,1.15,2.96,2.75,8.67,0.67,0.0,0.67,0.67,0.11,0.05,2.25,45.33,3.1,1.43,3.68,3.28,8.67,0.33,0.33,0.67,0.67,0.11,0.05,3.18,53.83,3.7,1.72,4.42,3.86,8.67,0.33,0.33,0.33,1.0,0.11,0.08,2.93,2,2.6,44.28,78.0
Byron Marshall,FA,RB,0.0,3.0,19.0,6.33,64.0,21.33,3.37,5.0,1.67,12.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.67,10.0,3.33,3.33,1.0,0.33,0.0,0.0,22.0,7.33,24.0,8.0,6.0,2.0,0.0,0.0,0.0,0.56,7.4,2.47,2.8,2.32,3.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,8.9,2.97,3.8,2.65,3.81,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,10.4,3.47,4.8,3.03,4.43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,1,0.0,0.0,136.0
Mike Tolbert,FA,RB,0.0,14.86,43.0,3.02,149.43,10.03,3.34,8.57,0.57,18.43,5.52,0.29,0.02,0.29,0.02,12.57,0.89,17.57,1.25,98.43,6.98,7.67,5.14,0.36,1.43,0.09,55.57,3.91,60.57,4.26,13.71,0.93,0.0,0.0,0.0,0.98,35.07,2.35,1.64,2.76,2.9,13.0,0.71,0.57,0.57,0.0,0.04,0.0,2.26,41.36,2.79,2.14,3.07,3.42,13.0,0.71,0.57,0.57,0.0,0.04,0.0,3.12,47.64,3.24,2.69,3.42,3.98,12.71,1.0,0.86,0.29,0.0,0.02,0.0,3.05,3,1.0,17.06,88.0
Rex Burkhead,FA,RB,0.0,15.0,44.71,2.85,201.57,12.79,3.37,13.57,0.86,11.71,4.04,0.0,0.0,1.29,0.08,13.57,0.89,17.14,1.14,116.71,7.63,8.56,6.14,0.4,0.29,0.02,58.29,3.76,61.86,4.0,19.71,1.26,0.86,0.05,0.03,0.99,39.54,2.56,1.04,4.61,2.74,12.86,1.43,0.14,0.0,0.57,0.04,0.04,2.01,46.33,3.01,1.33,4.89,3.24,12.86,1.0,0.57,0.0,0.57,0.04,0.04,2.95,53.11,3.46,1.61,5.23,3.79,12.86,1.0,0.57,0.0,0.57,0.04,0.04,2.65,3,4.14,70.33,66.0
Marcel Reece,FA,RB,0.0,8.71,7.0,0.68,22.43,1.5,1.61,1.29,0.08,5.0,1.03,0.0,0.0,0.0,0.0,16.71,1.64,21.86,1.98,156.43,18.08,11.93,6.29,0.63,1.0,0.07,23.71,2.32,28.86,2.66,7.57,0.71,0.14,0.01,0.0,0.8,24.74,2.63,2.06,2.37,3.53,7.71,0.29,0.0,0.71,0.0,0.05,0.0,2.07,33.1,3.44,2.73,2.86,4.44,7.86,0.14,0.0,0.71,0.0,0.05,0.0,2.95,41.46,4.26,3.37,3.41,5.37,7.57,0.29,0.14,0.29,0.43,0.05,0.03,3.17,3,0.0,0.0,136.0
Terron Ward,FA,RB,0.0,7.67,30.33,4.88,132.33,22.57,4.34,5.67,0.93,34.33,12.15,0.67,0.13,0.33,0.03,3.67,0.36,5.67,0.6,31.67,3.34,10.04,1.67,0.21,0.0,0.0,34.0,5.24,36.0,5.48,7.33,1.14,0.0,0.0,0.0,0.81,18.4,2.74,2.23,2.9,3.49,6.0,1.33,0.0,0.0,0.33,0.03,0.03,2.25,20.23,2.93,2.4,3.03,3.71,6.67,0.67,0.0,0.33,0.0,0.03,0.0,2.93,22.07,3.11,2.57,3.18,3.99,7.33,0.0,0.0,0.33,0.0,0.03,0.0,2.52,2,0.0,0.0,136.0
Antonio Andrews,FA,RB,0.0,13.71,42.0,2.99,157.14,11.15,5.33,8.57,0.61,16.0,4.14,0.86,0.06,0.86,0.06,6.29,0.5,8.57,0.66,51.29,3.94,3.15,2.43,0.2,0.0,0.0,48.29,3.49,50.57,3.65,11.0,0.8,0.29,0.02,0.0,0.95,27.01,1.95,2.0,1.64,2.22,11.14,0.86,0.57,1.14,0.0,0.11,0.0,2.18,30.16,2.2,2.43,1.79,2.5,11.43,0.29,1.14,0.86,0.0,0.08,0.0,2.82,33.3,2.45,2.74,1.96,2.82,11.43,0.29,1.43,0.57,0.0,0.05,0.0,2.63,3,0.0,0.0,136.0
Kenneth Farrow,FA,RB,0.0,13.0,60.0,4.62,192.0,14.77,3.2,10.0,0.77,11.0,4.92,0.0,0.0,0.0,0.0,13.0,1.0,16.0,1.23,70.0,5.38,5.38,2.0,0.15,0.0,0.0,73.0,5.62,76.0,5.85,12.0,0.92,1.0,0.08,0.01,1.0,24.2,1.86,1.3,2.42,2.41,11.0,1.0,1.0,0.0,0.0,0.0,0.0,2.07,30.7,2.36,1.3,3.36,2.86,11.0,1.0,1.0,0.0,0.0,0.0,0.0,2.71,37.2,2.86,1.3,4.3,3.35,11.0,0.0,1.0,1.0,0.0,0.08,0.0,2.56,1,2.78,47.29,77.0
Kerwynn Williams,FA,RB,0.0,8.82,22.82,3.09,162.36,20.19,7.72,7.18,0.89,43.73,9.92,1.45,0.15,1.64,0.18,1.27,0.17,2.36,0.31,8.27,1.12,6.32,0.27,0.05,0.0,0.0,24.09,3.26,25.18,3.41,7.45,0.94,0.18,0.03,0.01,0.91,26.52,3.13,0.89,4.91,3.39,6.91,0.09,0.18,1.64,0.0,0.22,0.0,2.02,27.15,3.21,0.94,4.92,3.53,6.91,0.09,0.18,1.64,0.0,0.22,0.0,2.56,27.79,3.29,0.98,4.93,3.72,7.0,0.0,1.82,0.0,0.0,0.0,0.0,1.91,3,0.0,0.0,136.0
Ka'Deem Carey,FA,RB,0.0,12.0,35.71,3.01,140.0,11.74,3.94,7.57,0.64,19.0,5.11,0.57,0.05,0.57,0.05,4.43,0.37,5.71,0.47,45.0,3.69,9.72,3.14,0.26,0.29,0.03,40.14,3.37,41.43,3.48,10.71,0.9,0.29,0.03,0.01,1.0,23.07,1.96,0.96,2.6,2.46,10.71,0.57,0.43,0.29,0.0,0.03,0.0,1.76,25.29,2.14,1.39,2.72,2.71,11.29,0.43,0.0,0.29,0.0,0.03,0.0,2.48,27.5,2.32,1.54,2.87,3.0,11.14,0.57,0.0,0.29,0.0,0.03,0.0,2.2,3,0.0,0.0,136.0
Alex Collins,FA,RB,0.0,11.0,31.0,2.82,125.0,11.36,4.03,8.0,0.73,26.0,5.27,1.0,0.09,1.0,0.09,11.0,1.0,11.0,1.0,84.0,7.64,7.64,6.0,0.55,0.0,0.0,42.0,3.82,42.0,3.82,14.0,1.27,1.0,0.09,0.02,1.0,24.9,2.26,0.2,2.71,2.85,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.6,30.4,2.76,0.2,3.2,3.38,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.45,35.9,3.26,0.2,3.76,3.95,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.04,1,0.0,0.0,136.0
Reggie Bush,FA,RB,0.0,10.43,20.0,1.97,48.71,5.33,1.42,3.0,0.32,9.14,3.55,0.14,0.01,0.86,0.07,10.86,1.06,16.57,1.74,93.0,8.33,9.61,5.57,0.49,0.0,0.0,30.86,3.03,36.57,3.71,8.57,0.81,0.0,0.0,0.0,0.92,20.46,1.87,0.93,2.64,2.27,9.29,0.29,0.57,0.0,0.29,0.03,0.03,1.64,25.89,2.4,1.2,3.07,2.83,9.29,0.0,0.86,0.0,0.29,0.03,0.03,2.36,31.31,2.93,1.46,3.54,3.43,8.86,0.43,0.86,0.0,0.29,0.03,0.03,2.28,3,0.0,0.0,136.0
Kenjon Barner,FA,RB,0.0,12.0,27.33,2.32,127.33,10.75,4.66,8.0,0.66,19.0,4.95,0.0,0.0,1.33,0.1,6.33,0.55,11.33,0.97,35.33,2.89,6.41,2.33,0.19,0.0,0.0,33.67,2.87,38.67,3.28,10.33,0.85,0.33,0.03,0.01,0.99,23.6,1.91,0.8,2.65,2.4,10.67,0.67,0.67,0.0,0.0,0.0,0.0,1.6,26.77,2.19,1.13,2.83,2.76,10.33,1.0,0.67,0.0,0.0,0.0,0.0,2.3,29.93,2.47,1.18,3.07,3.14,11.0,0.33,0.67,0.0,0.0,0.0,0.0,2.04,2,0.0,0.0,136.0
Jamize Olawale,FA,RB,0.0,15.43,16.86,1.11,58.29,3.93,2.89,5.43,0.36,15.14,2.9,0.0,0.0,1.43,0.09,10.14,0.66,12.0,0.78,156.29,9.98,13.99,4.57,0.3,0.86,0.05,27.0,1.77,28.86,1.89,10.0,0.66,0.0,0.0,0.0,1.0,35.17,2.26,0.9,3.37,2.67,12.29,1.71,0.86,0.57,0.0,0.04,0.0,1.67,40.24,2.59,1.17,3.68,3.03,12.29,2.0,0.57,0.57,0.0,0.04,0.0,2.25,45.31,2.92,1.46,4.02,3.44,13.0,1.86,0.0,0.57,0.0,0.04,0.0,2.2,3,0.0,0.0,136.0
Kenyan Drake,FA,RB,0.0,16.0,33.0,2.06,179.0,11.19,5.42,9.0,0.56,45.0,8.12,0.0,0.0,2.0,0.12,9.0,0.56,10.0,0.62,46.0,2.88,5.11,2.0,0.12,0.0,0.0,42.0,2.62,43.0,2.69,11.0,0.69,0.0,0.0,0.0,1.0,34.5,2.16,0.95,3.24,2.6,14.0,0.0,1.0,1.0,0.0,0.07,0.0,1.78,39.0,2.44,1.05,3.38,2.94,14.0,0.0,2.0,0.0,0.0,0.0,0.0,2.21,43.5,2.72,1.5,3.57,3.33,14.0,0.0,2.0,0.0,0.0,0.0,0.0,2.2,1,0.0,0.0,136.0
Akeem Hunt,FA,RB,0.0,7.67,19.0,2.48,104.67,13.65,5.52,4.67,0.62,21.0,9.45,0.67,0.1,0.0,0.0,4.0,0.54,6.0,0.81,32.33,4.27,8.61,1.33,0.18,0.0,0.0,23.0,3.02,25.0,3.29,6.0,0.79,0.0,0.0,0.0,0.87,13.7,1.79,1.43,1.93,2.46,6.67,1.0,0.0,0.0,0.0,0.0,0.0,1.64,15.7,2.06,1.6,2.19,2.78,7.67,0.0,0.0,0.0,0.0,0.0,0.0,2.2,17.7,2.33,1.77,2.47,3.13,7.67,0.0,0.0,0.0,0.0,0.0,0.0,1.98,2,0.0,0.0,136.0
Bobby Rainey,FA,RB,0.0,15.29,24.57,1.63,99.14,6.59,3.77,5.43,0.36,14.43,2.9,0.43,0.03,0.14,0.01,17.0,1.13,21.57,1.44,137.0,9.11,7.26,6.0,0.4,0.14,0.01,41.57,2.76,46.14,3.07,11.43,0.76,1.29,0.09,0.05,1.0,22.76,1.52,0.74,2.38,1.8,13.14,1.71,0.14,0.14,0.14,0.02,0.01,1.37,31.26,2.08,1.11,3.09,2.39,13.0,0.43,1.43,0.29,0.14,0.04,0.01,2.15,39.76,2.65,1.54,3.85,2.99,13.0,0.29,0.29,1.57,0.14,0.14,0.01,2.32,3,0.0,0.0,136.0
Peyton Barber,FA,RB,0.0,15.0,55.0,3.67,223.0,14.87,4.05,10.0,0.67,44.0,5.8,0.0,0.0,1.0,0.07,5.0,0.33,6.0,0.4,28.0,1.87,5.6,1.0,0.07,0.0,0.0,60.0,4.0,61.0,4.07,11.0,0.73,0.0,0.0,0.0,1.0,31.1,2.07,0.6,3.79,2.4,13.0,1.0,0.0,1.0,0.0,0.07,0.0,1.71,33.6,2.24,0.6,3.95,2.6,13.0,1.0,0.0,1.0,0.0,0.07,0.0,2.15,36.1,2.41,0.6,4.17,2.84,13.0,1.0,0.0,1.0,0.0,0.07,0.0,1.88,1,2.89,49.08,75.0
John Kuhn,FA,RB,0.0,16.0,16.29,1.01,41.29,2.58,2.57,8.29,0.52,5.29,1.83,0.0,0.0,3.0,0.19,11.43,0.72,14.86,0.93,59.29,3.71,5.99,3.86,0.24,0.57,0.03,27.71,1.73,31.14,1.95,12.14,0.76,0.0,0.0,0.0,1.0,31.49,1.96,0.63,3.73,2.26,13.57,1.86,0.0,0.0,0.57,0.04,0.04,1.45,37.2,2.32,0.95,3.84,2.69,13.57,1.86,0.0,0.0,0.57,0.04,0.04,2.13,42.91,2.68,1.39,4.0,3.15,14.57,0.86,0.0,0.0,0.57,0.04,0.04,2.12,3,0.0,0.0,136.0
Cordarrelle Patterson,PIT,RB,1.0,16.0,6.0,0.37,45.57,2.85,7.32,2.0,0.12,24.71,2.69,0.71,0.04,0.14,0.01,35.0,2.19,50.14,3.14,316.57,19.78,8.07,16.29,1.02,1.29,0.08,41.0,2.56,56.14,3.51,18.29,1.14,0.43,0.03,0.07,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,17.5,1.09,1.0,0.74,1.81,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,35.0,2.19,2.0,1.48,3.15,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,3,9.72,165.24,20.0
Lorenzo Taliaferro,FA,RB,0.0,4.43,14.0,2.17,55.14,7.69,1.65,3.0,0.38,6.43,2.6,0.29,0.02,0.86,0.14,4.29,1.14,4.57,1.16,30.29,5.92,5.6,1.71,0.42,0.0,0.0,18.29,3.31,18.57,3.33,4.71,0.8,0.14,0.01,0.0,0.62,13.4,2.17,0.94,2.77,2.43,3.57,0.14,0.0,0.43,0.29,0.19,0.03,1.33,15.54,2.74,1.09,3.45,3.07,3.71,0.0,0.0,0.57,0.14,0.19,0.01,1.89,17.69,3.31,1.23,4.14,3.72,3.71,0.0,0.14,0.43,0.14,0.17,0.01,1.66,3,0.0,0.0,136.0
Stevan Ridley,FA,RB,0.0,3.71,25.43,5.24,78.29,15.31,2.56,4.29,1.13,13.86,8.17,0.0,0.0,0.29,0.05,1.71,0.24,2.14,0.3,2.29,0.4,0.57,0.43,0.06,0.0,0.0,27.14,5.48,27.57,5.53,4.71,1.19,0.0,0.0,0.0,0.52,9.77,1.86,1.11,1.43,1.59,3.29,0.14,0.0,0.0,0.29,0.07,0.07,1.19,10.63,1.98,1.29,1.42,1.77,3.29,0.14,0.0,0.14,0.14,0.07,0.03,1.86,11.49,2.1,1.48,1.44,1.97,3.43,0.0,0.0,0.29,0.0,0.07,0.0,1.37,3,0.0,0.0,136.0
Knile Davis,FA,RB,0.0,12.57,37.43,2.71,102.71,7.06,2.12,6.43,0.46,13.14,3.45,0.29,0.02,1.14,0.07,5.71,0.44,8.43,0.65,42.14,3.1,7.6,2.29,0.18,0.14,0.01,43.14,3.15,45.86,3.35,8.71,0.64,0.29,0.02,0.0,1.0,21.63,1.48,0.36,2.02,1.79,11.43,0.29,0.14,0.29,0.43,0.06,0.03,1.31,24.49,1.7,0.44,2.28,2.06,11.43,0.43,0.14,0.14,0.43,0.05,0.03,1.76,27.34,1.92,0.54,2.58,2.36,11.71,0.14,0.14,0.29,0.29,0.05,0.02,1.58,3,0.0,0.0,136.0
Mike Davis,FA,RB,0.0,7.6,22.2,3.07,51.6,6.93,2.44,4.2,0.57,9.0,3.5,0.0,0.0,0.8,0.1,3.8,0.54,6.6,0.93,27.6,3.76,7.75,1.4,0.18,0.0,0.0,26.0,3.6,28.8,4.0,5.6,0.75,0.8,0.1,0.04,0.86,11.12,1.47,0.49,2.58,1.89,6.8,0.0,0.8,0.0,0.0,0.0,0.0,1.15,13.02,1.73,0.8,2.64,2.24,6.8,0.8,0.0,0.0,0.0,0.0,0.0,1.75,14.92,2.0,1.15,2.73,2.63,6.8,0.8,0.0,0.0,0.0,0.0,0.0,1.62,2,0.0,0.0,136.0
Orleans Darkwa,FA,RB,0.0,11.86,28.71,2.47,110.43,9.37,3.69,6.14,0.54,16.29,3.69,0.0,0.0,1.57,0.14,2.71,0.23,4.57,0.4,22.57,1.86,7.75,1.43,0.12,0.0,0.0,31.43,2.71,33.29,2.87,7.57,0.66,0.0,0.0,0.0,0.98,22.73,1.99,0.03,3.95,2.27,10.29,0.0,0.14,1.43,0.0,0.16,0.0,1.38,24.09,2.11,0.03,4.07,2.42,10.29,0.0,1.0,0.57,0.0,0.06,0.0,1.65,25.44,2.23,0.03,4.2,2.61,10.29,0.0,1.57,0.0,0.0,0.0,0.0,1.31,3,0.0,0.0,136.0
