Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Theo Riddick,FA,RB,0.0,14,40,2.86,171,12.21,4.28,8.0,0.57,19,5.14,0,0.0,0,0.0,61,4.36,74,5.29,384,27.43,6.3,16.0,1.14,0,0.0,101,7.21,114,8.14,24.0,1.71,0,0.0,0.0,1.0,55.5,3.96,3.6,1.72,5.59,9,5,0,0,0,0.0,0.0,4.49,86.0,6.14,6.3,2.37,8.11,7,5,2,0,0,0.0,0.0,7.43,116.5,8.32,8.25,3.33,10.38,5,5,4,0,0,0.0,0.0,8.27
Latavius Murray,FA,RB,0.0,16,140,8.75,578,36.12,4.13,23.0,1.44,38,12.31,6,0.38,6,0.38,22,1.38,26,1.62,141,8.81,6.41,7.0,0.44,0,0.0,162,10.12,166,10.38,30.0,1.88,0,0.0,0.0,1.0,109.9,6.87,3.55,7.08,6.8,10,1,1,2,2,0.33,0.14,5.79,120.9,7.56,4.5,7.32,7.52,10,1,1,2,2,0.33,0.14,7.39,131.9,8.24,5.3,7.65,8.35,9,2,2,0,3,0.23,0.23,7.1
Darren Sproles,FA,RB,0.0,6,29,4.83,120,20.0,4.14,6.0,1.0,17,10.83,0,0.0,1,0.17,15,2.5,23,3.83,160,26.67,10.67,6.0,1.0,2,0.33,44,7.33,52,8.67,12.0,2.0,0,0.0,0.0,0.78,46.0,7.67,6.4,5.16,8.21,3,0,2,0,1,0.2,0.2,5.67,53.5,8.92,7.15,5.17,9.68,3,1,1,0,1,0.2,0.2,7.36,61.0,10.17,7.9,5.27,11.31,2,2,1,0,1,0.2,0.2,7.11
Carlos Hyde,FA,RB,0.0,14,172,12.29,571,40.79,3.32,27.0,1.93,22,10.71,1,0.07,5,0.36,10,0.71,16,1.14,33,2.36,3.3,3.0,0.21,0,0.0,182,13.0,188,13.43,30.0,2.14,1,0.07,0.01,1.0,88.4,6.31,3.9,6.5,6.39,9,1,1,2,1,0.27,0.08,5.91,93.4,6.67,3.9,6.66,6.8,9,1,1,2,1,0.27,0.08,7.15,98.4,7.03,4.15,6.85,7.32,9,1,2,1,1,0.17,0.08,6.26
Chris Thompson,FA,RB,0.0,10,43,4.3,178,17.8,4.14,9.0,0.9,16,9.7,0,0.0,0,0.0,41,4.1,55,5.5,268,26.8,6.54,12.0,1.2,1,0.1,84,8.4,98,9.8,21.0,2.1,0,0.0,0.0,0.96,50.6,5.06,2.6,5.42,5.36,7,1,1,0,1,0.11,0.11,4.31,71.1,7.11,4.25,6.65,7.25,7,1,0,1,1,0.25,0.11,6.89,91.6,9.16,5.95,8.12,9.14,6,1,1,0,2,0.25,0.25,7.39
Jamaal Williams,NO,RB,2.0,16,121,7.56,463,28.94,3.83,25.0,1.56,20,9.19,1,0.06,3,0.19,27,1.69,41,2.56,210,13.12,7.78,11.0,0.69,0,0.0,148,9.25,162,10.12,36.0,2.25,0,0.0,0.0,1.0,87.3,5.46,4.2,5.74,5.69,10,4,0,1,1,0.14,0.07,5.26,100.8,6.3,4.65,6.48,6.46,10,4,0,1,1,0.14,0.07,6.87,114.3,7.14,5.75,7.26,7.33,11,3,0,1,1,0.14,0.07,6.53
Ito Smith,FA,RB,0.0,14,90,6.43,315,22.5,3.5,18.0,1.29,18,8.86,0,0.0,4,0.29,27,1.93,32,2.29,152,10.86,5.63,9.0,0.64,0,0.0,117,8.36,122,8.71,27.0,1.93,0,0.0,0.0,1.0,70.7,5.05,4.2,3.69,5.89,8,3,2,1,0,0.08,0.0,5.01,84.2,6.01,5.25,3.77,7.06,9,3,1,1,0,0.08,0.0,6.87,97.7,6.98,6.5,3.94,8.35,9,3,2,0,0,0.0,0.0,6.81
Wendell Smallwood,FA,RB,0.0,16,87,5.44,364,22.75,4.18,22.0,1.38,15,6.75,0,0.0,3,0.19,28,1.75,35,2.19,230,14.38,8.21,9.0,0.56,2,0.12,115,7.19,122,7.62,31.0,1.94,1,0.06,0.01,1.0,89.4,5.59,3.55,6.2,5.72,10,2,0,3,1,0.33,0.07,4.98,103.4,6.46,4.8,6.64,6.59,10,1,1,3,1,0.33,0.07,6.8,117.4,7.34,6.25,7.13,7.57,10,1,1,4,0,0.33,0.0,6.7
Duke Johnson Jr.,FA,RB,0.0,16,40,2.5,201,12.56,5.03,9.0,0.56,23,8.31,1,0.06,0,0.0,47,2.94,62,3.88,429,26.81,9.13,25.0,1.56,3,0.19,87,5.44,102,6.38,34.0,2.12,0,0.0,0.0,1.0,85.0,5.31,3.6,5.37,5.64,10,2,3,0,1,0.07,0.07,4.52,108.5,6.78,4.35,6.37,6.99,10,1,2,2,1,0.23,0.07,6.63,132.0,8.25,5.25,7.41,8.43,10,1,2,2,1,0.23,0.07,6.5
Giovani Bernard,FA,RB,0.0,12,56,4.67,211,17.58,3.77,14.0,1.17,23,7.08,2,0.17,3,0.25,35,2.92,48,4.0,218,18.17,6.23,8.0,0.67,0,0.0,91,7.58,104,8.67,22.0,1.83,0,0.0,0.0,1.0,60.9,5.08,2.85,6.4,5.15,10,0,0,1,1,0.2,0.09,4.46,78.4,6.53,4.35,6.86,6.61,9,1,0,1,1,0.2,0.09,6.56,95.9,7.99,5.4,7.38,8.17,8,1,1,1,1,0.2,0.09,6.68
Chris Ivory,FA,RB,0.0,13,115,8.85,385,29.62,3.35,25.0,1.92,21,9.62,2,0.15,1,0.08,13,1.0,21,1.62,205,15.77,15.77,7.0,0.54,0,0.0,128,9.85,136,10.46,32.0,2.46,0,0.0,0.0,1.0,65.0,5.0,4.3,4.23,5.63,8,1,3,1,0,0.08,0.0,5.13,71.5,5.5,4.3,4.7,6.12,8,1,3,1,0,0.08,0.0,6.56,78.0,6.0,4.3,5.19,6.7,8,2,2,1,0,0.08,0.0,5.56
Alfred Blue,FA,RB,0.0,16,150,9.38,499,31.19,3.33,25.0,1.56,17,10.62,0,0.0,2,0.12,20,1.25,27,1.69,154,9.62,7.7,4.0,0.25,0,0.0,170,10.62,177,11.06,29.0,1.81,0,0.0,0.0,1.0,77.3,4.83,4.1,2.87,6.0,11,2,2,1,0,0.07,0.0,5.24,87.3,5.46,4.4,3.46,6.55,12,2,1,1,0,0.07,0.0,6.49,97.3,6.08,4.5,4.24,7.14,12,3,0,0,1,0.07,0.07,5.95
Jeff Wilson Jr.,MIA,RB,1.0,6,66,11.0,266,44.33,4.03,13.0,2.17,18,11.83,0,0.0,0,0.0,12,2.0,15,2.5,98,16.33,8.17,5.0,0.83,0,0.0,78,13.0,81,13.5,18.0,3.0,2,0.33,0.03,0.78,32.4,5.4,3.95,4.15,6.11,4,0,1,1,0,0.2,0.0,4.41,38.4,6.4,4.7,5.39,6.88,4,0,1,1,0,0.2,0.0,6.39,44.4,7.4,5.45,6.74,7.74,4,0,1,1,0,0.2,0.0,5.39
Corey Clement,FA,RB,0.0,11,68,6.18,259,23.55,3.81,15.0,1.36,32,12.45,2,0.18,2,0.18,22,2.0,25,2.27,192,17.45,8.73,10.0,0.91,0,0.0,90,8.18,93,8.45,25.0,2.27,0,0.0,0.0,1.0,59.1,5.37,2.6,5.26,5.73,6,2,1,2,0,0.22,0.0,4.47,70.1,6.37,3.2,5.9,6.69,6,2,1,2,0,0.22,0.0,6.23,81.1,7.37,4.2,6.56,7.76,6,1,2,2,0,0.22,0.0,5.92
Zach Zenner,FA,RB,0.0,8,55,6.88,265,33.12,4.82,14.0,1.75,29,12.5,1,0.12,3,0.38,7,0.88,10,1.25,56,7.0,8.0,3.0,0.38,0,0.0,62,7.75,65,8.12,17.0,2.12,0,0.0,0.0,0.88,50.1,6.26,4.0,6.65,6.3,4,1,1,1,1,0.33,0.14,4.9,53.6,6.7,4.75,6.89,6.77,4,1,2,0,1,0.14,0.14,6.2,57.1,7.14,5.5,7.17,7.35,4,1,2,1,0,0.14,0.0,5.43
Rex Burkhead,FA,RB,0.0,8,57,7.12,186,23.25,3.26,11.0,1.38,12,8.12,0,0.0,0,0.0,14,1.75,20,2.5,131,16.38,9.36,4.0,0.5,1,0.12,71,8.88,77,9.62,15.0,1.88,1,0.12,0.01,0.88,35.7,4.46,4.2,2.8,5.57,5,2,1,0,0,0.0,0.0,4.31,42.7,5.34,5.45,2.97,6.66,5,2,1,0,0,0.0,0.0,6.07,49.7,6.21,6.7,3.26,7.79,4,4,0,0,0,0.0,0.0,5.98
Keith Ford,FA,RB,0.0,2,21,10.5,79,39.5,3.76,4.0,2.0,11,10.0,0,0.0,0,0.0,3,1.5,5,2.5,21,10.5,7.0,1.0,0.5,0,0.0,24,12.0,26,13.0,5.0,2.5,0,0.0,0.0,0.44,10.0,5.0,5.0,0.42,10.01,1,1,0,0,0,0.0,0.0,3.23,11.5,5.75,5.75,0.07,18.25,2,0,0,0,0,0.0,0.0,6.07,13.0,6.5,6.5,0.28,15.02,2,0,0,0,0,0.0,0.0,4.38
Alfred Morris,FA,RB,0.0,12,111,9.25,428,35.67,3.86,24.0,2.0,51,13.58,3,0.25,2,0.17,8,0.67,13,1.08,73,6.08,9.12,5.0,0.42,0,0.0,119,9.92,124,10.33,29.0,2.42,1,0.08,0.01,1.0,60.1,5.01,2.2,5.56,5.27,8,0,2,1,1,0.2,0.09,4.41,64.1,5.34,2.4,5.77,5.64,8,1,1,2,0,0.2,0.0,5.72,68.1,5.68,2.65,6.01,6.11,8,1,2,1,0,0.09,0.0,4.66
LeGarrette Blount,FA,RB,0.0,16,154,9.62,418,26.12,2.71,25.0,1.56,27,10.0,2,0.12,5,0.31,10,0.62,15,0.94,67,4.19,6.7,4.0,0.25,0,0.0,164,10.25,169,10.56,29.0,1.81,1,0.06,0.01,1.0,76.5,4.78,2.5,6.18,4.9,11,2,1,1,1,0.14,0.07,4.3,81.5,5.09,3.25,6.23,5.28,12,1,1,1,1,0.14,0.07,5.66,86.5,5.41,4.0,6.3,5.75,12,1,1,1,1,0.14,0.07,5.24
Spencer Ware,FA,RB,0.0,13,51,3.92,246,18.92,4.82,14.0,1.08,34,9.0,2,0.15,2,0.15,20,1.54,23,1.77,224,17.23,11.2,9.0,0.69,0,0.0,71,5.46,74,5.69,23.0,1.77,0,0.0,0.0,1.0,59.0,4.54,3.0,4.58,5.01,8,1,2,2,0,0.18,0.0,4.01,69.0,5.31,4.0,5.2,5.75,8,1,3,1,0,0.08,0.0,5.47,79.0,6.08,5.0,5.87,6.58,8,1,3,1,0,0.08,0.0,5.32
Javorius Allen,FA,RB,0.0,14,41,2.93,110,7.86,2.68,10.0,0.71,17,4.07,0,0.0,3,0.21,35,2.5,43,3.07,196,14.0,5.6,11.0,0.79,2,0.14,76,5.43,84,6.0,21.0,1.5,1,0.07,0.01,1.0,58.6,4.19,2.15,4.71,4.59,9,1,3,1,0,0.08,0.0,3.4,76.1,5.44,3.9,5.46,5.82,9,1,2,2,0,0.17,0.0,5.46,93.6,6.69,5.9,6.31,7.11,9,0,2,3,0,0.27,0.0,6.15
Rashaad Penny,FA,RB,0.0,14,85,6.07,419,29.93,4.93,18.0,1.29,38,11.93,4,0.29,2,0.14,9,0.64,12,0.86,75,5.36,8.33,3.0,0.21,0,0.0,94,6.71,97,6.93,21.0,1.5,0,0.0,0.0,1.0,61.4,4.39,3.65,4.94,4.75,11,1,0,2,0,0.17,0.0,4.28,65.9,4.71,4.15,4.97,5.16,10,2,0,2,0,0.17,0.0,5.39,70.4,5.03,4.5,5.1,5.64,10,2,1,1,0,0.08,0.0,4.86
C.J. Anderson,FA,RB,0.0,11,67,6.09,403,36.64,6.01,21.0,1.91,46,10.18,3,0.27,2,0.18,5,0.45,9,0.82,41,3.73,8.2,2.0,0.18,1,0.09,72,6.55,76,6.91,23.0,2.09,0,0.0,0.0,1.0,62.4,5.67,2.0,8.43,5.38,8,0,1,0,2,0.22,0.22,4.22,64.9,5.9,2.0,8.83,5.6,8,0,1,0,2,0.22,0.22,5.36,67.4,6.13,2.0,9.24,5.92,8,1,0,0,2,0.22,0.22,4.44
Josh Adams,FA,RB,0.0,16,120,7.5,511,31.94,4.26,23.0,1.44,29,11.94,4,0.25,3,0.19,7,0.44,13,0.81,58,3.62,8.29,3.0,0.19,0,0.0,127,7.94,133,8.31,26.0,1.62,1,0.06,0.01,1.0,74.9,4.68,3.3,5.18,5.01,10,1,3,2,0,0.14,0.0,4.35,78.4,4.9,3.3,5.45,5.25,10,3,1,2,0,0.14,0.0,5.26,81.9,5.12,3.3,5.75,5.57,10,3,1,2,0,0.14,0.0,4.57
Ty Montgomery II,FA,RB,0.0,13,41,3.15,188,14.46,4.59,10.0,0.77,16,8.46,0,0.0,1,0.08,25,1.92,40,3.08,235,18.08,9.4,7.0,0.54,0,0.0,66,5.08,81,6.23,17.0,1.31,1,0.08,0.02,1.0,46.3,3.56,3.8,3.1,4.33,8,4,1,0,0,0.0,0.0,3.88,58.8,4.52,4.3,3.74,5.33,8,4,1,0,0,0.0,0.0,5.13,71.3,5.48,4.8,4.47,6.36,8,4,1,0,0,0.0,0.0,5.09
Jaylen Samuels,FA,RB,0.0,14,56,4.0,256,18.29,4.57,13.0,0.93,25,5.14,1,0.07,0,0.0,26,1.86,29,2.07,199,14.21,7.65,10.0,0.71,3,0.21,82,5.86,85,6.07,23.0,1.64,0,0.0,0.0,1.0,63.5,4.54,1.45,5.68,4.74,9,0,3,1,1,0.17,0.08,3.41,76.5,5.46,1.7,6.45,5.61,8,1,2,2,1,0.27,0.08,4.81,89.5,6.39,1.95,7.35,6.54,8,0,3,3,0,0.27,0.0,4.35
Devontae Booker,FA,RB,0.0,16,34,2.12,183,11.44,5.38,11.0,0.69,26,5.62,1,0.06,1,0.06,38,2.38,51,3.19,275,17.19,7.24,9.0,0.56,0,0.0,72,4.5,85,5.31,20.0,1.25,1,0.06,0.01,1.0,49.8,3.11,2.3,2.7,3.92,13,2,1,0,0,0.0,0.0,3.02,68.8,4.3,3.3,3.26,5.24,12,3,1,0,0,0.0,0.0,4.57,87.8,5.49,4.3,3.91,6.58,11,3,2,0,0,0.0,0.0,4.88
Kapri Bibbs,FA,RB,0.0,12,21,1.75,103,8.58,4.9,8.0,0.67,15,5.5,0,0.0,3,0.25,16,1.33,23,1.92,115,9.58,7.19,4.0,0.33,1,0.08,37,3.08,44,3.67,12.0,1.0,0,0.0,0.0,1.0,45.8,3.82,1.6,4.39,4.26,8,1,2,1,0,0.09,0.0,2.84,53.8,4.48,2.6,4.83,4.95,8,1,2,1,0,0.09,0.0,4.01,61.8,5.15,3.6,5.34,5.71,9,1,1,1,0,0.09,0.0,4.22
Justin Jackson,FA,RB,0.0,13,50,3.85,206,15.85,4.12,14.0,1.08,20,4.69,1,0.08,2,0.15,15,1.15,19,1.46,135,10.38,9.0,5.0,0.38,0,0.0,65,5.0,69,5.31,19.0,1.46,0,0.0,0.0,1.0,46.1,3.55,1.2,5.15,3.8,10,1,0,2,0,0.18,0.0,2.77,53.6,4.12,1.7,5.6,4.39,10,1,0,2,0,0.18,0.0,3.94,61.1,4.7,2.2,6.18,5.02,10,0,1,2,0,0.18,0.0,3.66
Devonta Freeman,FA,RB,0.0,2,14,7.0,68,34.0,4.86,2.0,1.0,20,20.0,2,1.0,0,0.0,5,2.5,7,3.5,23,11.5,4.6,1.0,0.5,0,0.0,19,9.5,21,10.5,3.0,1.5,0,0.0,0.0,0.44,9.1,4.55,4.55,0.64,8.23,2,0,0,0,0,0.0,0.0,2.72,11.6,5.8,5.8,0.99,9.52,1,1,0,0,0,0.0,0.0,3.92,14.1,7.05,7.05,1.34,11.03,1,1,0,0,0,0.0,0.0,3.66
Jacquizz Rodgers,FA,RB,0.0,16,33,2.06,106,6.62,3.21,7.0,0.44,20,4.81,1,0.06,1,0.06,38,2.38,45,2.81,304,19.0,8.0,13.0,0.81,0,0.0,71,4.44,78,4.88,20.0,1.25,1,0.06,0.01,1.0,45.0,2.81,1.6,3.43,3.34,12,2,1,1,0,0.07,0.0,2.56,64.0,4.0,2.2,4.6,4.47,12,2,1,1,0,0.07,0.0,3.87,83.0,5.19,2.95,5.79,5.63,12,2,0,2,0,0.14,0.0,4.11
Damien Williams,FA,RB,0.0,16,50,3.12,256,16.0,5.12,15.0,0.94,25,5.31,3,0.19,4,0.25,23,1.44,24,1.5,160,10.0,6.96,9.0,0.56,2,0.12,73,4.56,74,4.62,24.0,1.5,1,0.06,0.01,1.0,75.6,4.73,0.05,7.94,4.55,12,0,0,2,2,0.33,0.14,2.91,87.1,5.44,0.05,9.0,5.15,12,0,1,1,2,0.23,0.14,3.78,98.6,6.16,0.05,10.06,5.83,12,0,1,1,2,0.23,0.14,3.31
Jordan Wilkins,FA,RB,0.0,16,60,3.75,336,21.0,5.6,15.0,0.94,53,10.25,1,0.06,1,0.06,16,1.0,17,1.06,85,5.31,5.31,2.0,0.12,0,0.0,76,4.75,77,4.81,17.0,1.06,2,0.12,0.03,1.0,44.1,2.76,1.8,2.81,3.44,11,4,1,0,0,0.0,0.0,2.58,52.1,3.26,2.75,2.96,4.06,13,3,0,0,0,0.0,0.0,3.74,60.1,3.76,3.65,3.2,4.73,13,3,0,0,0,0.0,0.0,3.83
Chase Edmonds,TB,RB,1.0,16,60,3.75,208,13.0,3.47,14.0,0.88,29,8.06,2,0.12,2,0.12,20,1.25,23,1.44,103,6.44,5.15,5.0,0.31,0,0.0,80,5.0,83,5.19,19.0,1.19,0,0.0,0.0,1.0,43.1,2.69,1.75,4.47,2.99,15,0,0,0,1,0.07,0.07,2.6,53.1,3.32,2.15,4.79,3.67,14,1,0,0,1,0.07,0.07,3.63,63.1,3.94,2.4,5.22,4.4,14,1,0,0,1,0.07,0.07,3.42
Marcus Murphy,FA,RB,0.0,11,52,4.73,250,22.73,4.81,7.0,0.64,30,8.73,1,0.09,0,0.0,11,1.0,19,1.73,26,2.36,2.36,2.0,0.18,0,0.0,63,5.73,71,6.45,9.0,0.82,0,0.0,0.0,1.0,27.6,2.51,1.8,2.57,3.2,9,2,0,0,0,0.0,0.0,2.65,33.1,3.01,2.3,2.94,3.76,9,1,1,0,0,0.0,0.0,3.48,38.6,3.51,2.9,3.46,4.34,10,0,1,0,0,0.0,0.0,3.54
Raheem Mostert,MIA,RB,2.0,9,34,3.78,261,29.0,7.68,13.0,1.44,52,13.33,2,0.22,1,0.11,6,0.67,7,0.78,25,2.78,4.17,1.0,0.11,0,0.0,40,4.44,41,4.56,14.0,1.56,1,0.11,0.02,0.93,32.6,3.62,0.8,5.44,3.83,6,0,2,1,0,0.12,0.0,2.3,35.6,3.96,1.3,5.58,4.21,6,1,1,1,0,0.12,0.0,3.4,38.6,4.29,1.8,5.8,4.66,6,1,1,1,0,0.12,0.0,2.97
Kyle Juszczyk,SF,RB,3.0,16,8,0.5,30,1.88,3.75,2.0,0.12,12,1.94,0,0.0,0,0.0,30,1.88,41,2.56,324,20.25,10.8,15.0,0.94,1,0.06,38,2.38,49,3.06,17.0,1.06,2,0.12,0.05,1.0,37.4,2.34,1.3,3.0,2.87,13,1,2,0,0,0.0,0.0,1.97,52.4,3.28,2.4,3.45,3.93,14,0,2,0,0,0.0,0.0,3.37,67.4,4.21,3.4,4.0,5.02,14,0,1,1,0,0.07,0.0,3.77
Malcolm Brown,FA,RB,0.0,12,43,3.58,212,17.67,4.93,10.0,0.83,19,6.58,0,0.0,0,0.0,5,0.42,7,0.58,52,4.33,10.4,2.0,0.17,1,0.08,48,4.0,50,4.17,12.0,1.0,0,0.0,0.0,1.0,34.4,2.87,1.9,2.85,3.56,9,3,0,0,0,0.0,0.0,2.6,36.9,3.08,1.95,2.96,3.84,9,3,0,0,0,0.0,0.0,3.23,39.4,3.28,2.2,3.11,4.17,10,2,0,0,0,0.0,0.0,2.96
John Kelly Jr.,BAL,RB,2.0,4,27,6.75,74,18.5,2.74,6.0,1.5,7,4.75,0,0.0,0,0.0,2,0.5,3,0.75,27,6.75,13.5,1.0,0.25,0,0.0,29,7.25,30,7.5,7.0,1.75,0,0.0,0.0,0.65,10.1,2.53,2.6,2.69,3.18,4,0,0,0,0,0.0,0.0,1.98,11.1,2.78,2.85,2.98,3.46,4,0,0,0,0,0.0,0.0,3.0,12.1,3.03,3.1,3.27,3.79,4,0,0,0,0,0.0,0.0,2.27
Wayne Gallman Jr.,FA,RB,0.0,15,51,3.4,176,11.73,3.45,7.0,0.47,9,4.73,0,0.0,1,0.07,14,0.93,22,1.47,89,5.93,6.36,5.0,0.33,0,0.0,65,4.33,73,4.87,12.0,0.8,1,0.07,0.02,1.0,30.5,2.03,1.3,2.4,2.64,14,0,1,0,0,0.0,0.0,2.06,37.5,2.5,1.8,2.54,3.24,14,0,1,0,0,0.0,0.0,2.9,44.5,2.97,2.5,2.77,3.88,14,1,0,0,0,0.0,0.0,3.04
Trenton Cannon,FA,RB,0.0,16,38,2.38,113,7.06,2.97,7.0,0.44,21,4.38,1,0.06,1,0.06,17,1.06,25,1.56,144,9.0,8.47,4.0,0.25,0,0.0,55,3.44,63,3.94,11.0,0.69,0,0.0,0.0,1.0,31.7,1.98,1.55,2.35,2.59,14,2,0,0,0,0.0,0.0,2.05,40.2,2.51,1.8,2.81,3.18,14,1,1,0,0,0.0,0.0,2.73,48.7,3.04,2.2,3.32,3.8,14,1,1,0,0,0.0,0.0,2.79
Kalen Ballage,FA,RB,0.0,12,36,3.0,191,15.92,5.31,10.0,0.83,75,9.58,1,0.08,1,0.08,9,0.75,11,0.92,56,4.67,6.22,2.0,0.17,0,0.0,45,3.75,47,3.92,12.0,1.0,1,0.08,0.02,1.0,28.7,2.39,0.4,5.17,2.56,11,0,0,0,1,0.09,0.09,1.83,33.2,2.77,0.5,5.29,2.99,11,0,0,0,1,0.09,0.09,2.54,37.7,3.14,1.0,5.44,3.47,11,0,0,1,0,0.09,0.0,2.3
Corey Grant,FA,RB,0.0,5,13,2.6,40,8.0,3.08,1.0,0.2,8,5.2,0,0.0,0,0.0,9,1.8,12,2.4,67,13.4,7.44,5.0,1.0,0,0.0,22,4.4,25,5.0,6.0,1.2,0,0.0,0.0,0.72,10.7,2.14,1.0,2.71,2.69,4,1,0,0,0,0.0,0.0,1.43,15.2,3.04,1.5,3.94,3.53,4,0,1,0,0,0.0,0.0,2.41,19.7,3.94,2.0,5.18,4.4,4,0,1,0,0,0.0,0.0,2.21
Cordarrelle Patterson,PIT,RB,1.0,15,42,2.8,228,15.2,5.43,15.0,1.0,27,7.87,2,0.13,1,0.07,21,1.4,28,1.87,247,16.47,11.76,11.0,0.73,3,0.2,63,4.2,70,4.67,26.0,1.73,1,0.07,0.02,1.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,0.0,0.0,0.47,10.5,0.7,0.5,0.53,1.34,15,0,0,0,0,0.0,0.0,2.07,21.0,1.4,1.0,1.06,2.33,15,0,0,0,0,0.0,0.0,1.8
Rod Smith,FA,RB,0.0,16,44,2.75,127,7.94,2.89,10.0,0.62,14,4.81,0,0.0,1,0.06,9,0.56,12,0.75,60,3.75,6.67,1.0,0.06,0,0.0,53,3.31,56,3.5,11.0,0.69,0,0.0,0.0,1.0,24.7,1.54,0.75,2.76,1.93,15,0,1,0,0,0.0,0.0,1.42,29.2,1.83,0.85,3.06,2.26,15,0,1,0,0,0.0,0.0,1.94,33.7,2.11,0.85,3.38,2.62,15,0,1,0,0,0.0,0.0,1.74
Taquan Mizzell,NYG,RB,1.0,9,9,1.0,16,1.78,1.78,1.0,0.11,7,1.56,0,0.0,0,0.0,8,0.89,10,1.11,78,8.67,9.75,4.0,0.44,1,0.11,17,1.89,19,2.11,5.0,0.56,0,0.0,0.0,0.93,15.4,1.71,0.5,2.86,2.12,8,0,1,0,0,0.0,0.0,1.17,19.4,2.16,1.0,3.22,2.63,8,0,1,0,0,0.0,0.0,1.82,23.4,2.6,1.5,3.6,3.18,8,0,1,0,0,0.0,0.0,1.93
James Develin,FA,RB,0.0,16,6,0.38,8,0.5,1.33,5.0,0.31,2,0.31,0,0.0,4,0.25,12,0.75,18,1.12,61,3.81,5.08,3.0,0.19,0,0.0,18,1.12,24,1.5,8.0,0.5,0,0.0,0.0,1.0,30.9,1.93,0.1,3.69,2.25,13,2,0,1,0,0.07,0.0,1.18,36.9,2.31,0.6,3.77,2.71,15,0,0,1,0,0.07,0.0,1.82,42.9,2.68,1.1,3.93,3.21,15,0,0,1,0,0.07,0.0,1.97
Cameron Artis-Payne,FA,RB,0.0,9,19,2.11,69,7.67,3.63,8.0,0.89,15,3.11,0,0.0,1,0.11,3,0.33,4,0.44,15,1.67,5.0,1.0,0.11,0,0.0,22,2.44,23,2.56,9.0,1.0,0,0.0,0.0,0.93,14.4,1.6,0.0,3.88,1.84,8,0,0,1,0,0.12,0.0,1.08,15.9,1.77,0.0,4.22,2.02,8,0,0,1,0,0.12,0.0,1.64,17.4,1.93,0.0,4.56,2.23,8,0,1,0,0,0.0,0.0,1.06
Darrel Williams,FA,RB,0.0,6,13,2.17,44,7.33,3.38,3.0,0.5,8,2.33,0,0.0,0,0.0,3,0.5,3,0.5,27,4.5,9.0,1.0,0.17,1,0.17,16,2.67,16,2.67,4.0,0.67,0,0.0,0.0,0.78,13.1,2.18,0.4,3.64,2.55,5,0,1,0,0,0.0,0.0,1.13,14.6,2.43,0.65,4.0,2.82,5,0,1,0,0,0.0,0.0,1.63,16.1,2.68,0.9,4.36,3.13,5,0,1,0,0,0.0,0.0,1.47
Stevan Ridley,FA,RB,0.0,10,29,2.9,80,8.0,2.76,3.0,0.3,12,4.6,0,0.0,1,0.1,3,0.3,4,0.4,18,1.8,6.0,1.0,0.1,0,0.0,32,3.2,33,3.3,4.0,0.4,2,0.2,0.06,0.96,11.8,1.18,0.75,2.21,1.56,9,1,0,0,0,0.0,0.0,1.21,13.3,1.33,1.0,2.12,1.8,9,1,0,0,0,0.0,0.0,1.6,14.8,1.48,1.45,2.09,2.07,10,0,0,0,0,0.0,0.0,1.68
Roc Thomas,FA,RB,0.0,5,8,1.6,30,6.0,3.75,2.0,0.4,23,6.6,1,0.2,0,0.0,2,0.4,4,0.8,21,4.2,10.5,1.0,0.2,0,0.0,10,2.0,12,2.4,3.0,0.6,0,0.0,0.0,0.72,5.1,1.02,1.4,1.04,1.63,5,0,0,0,0,0.0,0.0,1.05,6.1,1.22,1.9,1.16,1.92,5,0,0,0,0,0.0,0.0,1.58,7.1,1.42,2.3,1.33,2.23,5,0,0,0,0,0.0,0.0,1.48
