Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Tank Bigsby,JAC,RB,2.0,16,50,3.12,132,8.25,2.64,12.0,0.75,12,4.69,0,0.0,2,0.12,1,0.06,4,0.25,6,0.38,6.0,0.0,0.0,0,0.0,51,3.19,54,3.38,12.0,0.75,2,0.12,0.04,1.0,21.8,1.36,0.7,2.14,1.82,14,1,1,0,0,0.0,0.0,1.35,22.3,1.39,0.7,2.14,1.89,15,1,0,0,0,0.0,0.0,1.75,22.8,1.42,0.7,2.14,1.99,15,1,0,0,0,0.0,0.0,1.41
Craig Reynolds,DET,RB,3.0,15,41,2.73,179,11.93,4.37,11.0,0.73,19,4.33,0,0.0,1,0.07,5,0.33,5,0.33,47,3.13,9.4,2.0,0.13,0,0.0,46,3.07,46,3.07,13.0,0.87,2,0.13,0.04,1.0,24.6,1.64,0.0,3.38,1.95,13,1,0,1,0,0.07,0.0,1.19,27.1,1.81,0.0,3.5,2.16,13,1,0,1,0,0.07,0.0,1.7,29.6,1.97,0.0,3.64,2.41,13,1,1,0,0,0.0,0.0,1.27
Ke'Shawn Vaughn,SF,RB,3.0,5,24,4.8,42,8.4,1.75,4.0,0.8,9,5.8,0,0.0,0,0.0,2,0.4,5,1.0,2,0.4,1.0,0.0,0.0,0,0.0,26,5.2,29,5.8,4.0,0.8,0,0.0,0.0,0.72,4.4,0.88,0.8,0.65,1.58,5,0,0,0,0,0.0,0.0,1.11,5.4,1.08,0.9,0.86,1.84,5,0,0,0,0,0.0,0.0,1.61,6.4,1.28,0.9,1.09,2.11,5,0,0,0,0,0.0,0.0,1.29
Boston Scott,FA,RB,0.0,12,20,1.67,86,7.17,4.3,5.0,0.42,18,4.58,0,0.0,0,0.0,4,0.33,6,0.5,52,4.33,13.0,2.0,0.17,0,0.0,24,2.0,26,2.17,7.0,0.58,1,0.08,0.04,1.0,11.8,0.98,0.85,1.45,1.45,12,0,0,0,0,0.0,0.0,1.14,13.8,1.15,0.9,1.53,1.69,12,0,0,0,0,0.0,0.0,1.55,15.8,1.32,1.15,1.64,1.96,12,0,0,0,0,0.0,0.0,1.46
Trey Sermon,IND,RB,4.0,12,35,2.92,160,13.33,4.57,7.0,0.58,27,5.58,1,0.08,0,0.0,3,0.25,6,0.5,13,1.08,4.33,1.0,0.08,0,0.0,38,3.17,41,3.42,8.0,0.67,0,0.0,0.0,1.0,17.3,1.44,0.15,2.63,1.83,11,0,1,0,0,0.0,0.0,1.13,18.8,1.57,0.15,2.75,1.99,11,0,1,0,0,0.0,0.0,1.53,20.3,1.69,0.15,2.89,2.19,11,1,0,0,0,0.0,0.0,1.28
Damien Williams,FA,RB,0.0,3,11,3.67,43,14.33,3.91,1.0,0.33,9,6.0,0,0.0,0,0.0,2,0.67,2,0.67,12,4.0,6.0,1.0,0.33,0,0.0,13,4.33,13,4.33,2.0,0.67,0,0.0,0.0,0.56,5.5,1.83,0.9,2.25,2.42,3,0,0,0,0,0.0,0.0,0.98,6.5,2.17,1.4,2.44,2.84,3,0,0,0,0,0.0,0.0,1.52,7.5,2.5,1.9,2.65,3.3,3,0,0,0,0,0.0,0.0,1.4
Raheem Blackshear,CAR,RB,3.0,11,14,1.27,46,4.18,3.29,1.0,0.09,9,3.18,0,0.0,0,0.0,6,0.55,7,0.64,45,4.09,7.5,1.0,0.09,0,0.0,20,1.82,21,1.91,2.0,0.18,0,0.0,0.0,1.0,11.1,1.01,0.6,1.03,1.62,11,0,0,0,0,0.0,0.0,1.08,14.1,1.28,1.0,1.29,1.97,11,0,0,0,0,0.0,0.0,1.47,17.1,1.55,1.5,1.59,2.33,11,0,0,0,0,0.0,0.0,1.72
Leonard Fournette,FA,RB,0.0,2,12,6.0,40,20.0,3.33,2.0,1.0,9,7.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,6.0,12,6.0,2.0,1.0,0,0.0,0.0,0.44,4.0,2.0,2.0,0.0,2.0,2,0,0,0,0,0.0,0.0,0.97,4.0,2.0,2.0,0.0,2.0,2,0,0,0,0,0.0,0.0,1.47,4.0,2.0,2.0,0.0,2.0,2,0,0,0,0,0.0,0.0,0.97
Mike Boone,CAR,RB,4.0,9,5,0.56,23,2.56,4.6,2.0,0.22,11,2.56,0,0.0,0,0.0,7,0.78,9,1.0,40,4.44,5.71,2.0,0.22,0,0.0,12,1.33,14,1.56,4.0,0.44,0,0.0,0.0,0.93,6.3,0.7,0.5,0.66,1.26,9,0,0,0,0,0.0,0.0,0.79,9.8,1.09,1.0,1.1,1.74,9,0,0,0,0,0.0,0.0,1.38,13.3,1.48,1.1,1.61,2.21,9,0,0,0,0,0.0,0.0,1.37
Rashaad Penny,FA,RB,0.0,3,11,3.67,33,11.0,3.0,1.0,0.33,7,6.33,0,0.0,0,0.0,1,0.33,1,0.33,5,1.67,5.0,0.0,0.0,0,0.0,12,4.0,12,4.0,1.0,0.33,0,0.0,0.0,0.56,3.8,1.27,1.4,0.42,2.55,3,0,0,0,0,0.0,0.0,1.1,4.3,1.43,1.6,0.57,2.7,3,0,0,0,0,0.0,0.0,1.35,4.8,1.6,1.6,0.8,2.85,3,0,0,0,0,0.0,0.0,1.22
Kyle Juszczyk,SF,RB,7.0,17,5,0.29,6,0.35,1.2,2.0,0.12,3,0.41,0,0.0,0,0.0,14,0.82,17,1.0,119,7.0,8.5,8.0,0.47,2,0.12,19,1.12,22,1.29,10.0,0.59,0,0.0,0.0,1.0,24.5,1.44,0.0,2.81,1.8,15,0,2,0,0,0.0,0.0,0.85,31.5,1.85,0.0,3.34,2.24,15,0,2,0,0,0.0,0.0,1.32,38.5,2.26,0.0,3.89,2.72,15,0,1,1,0,0.06,0.0,1.3
Deon Jackson,FA,RB,0.0,2,14,7.0,16,8.0,1.14,1.0,0.5,7,4.5,0,0.0,0,0.0,5,2.5,6,3.0,14,7.0,2.8,1.0,0.5,0,0.0,19,9.5,20,10.0,2.0,1.0,2,1.0,0.11,0.44,-1.0,-0.5,-0.5,0.99,-0.81,2,0,0,0,0,0.0,0.0,0.21,1.5,0.75,0.75,0.78,1.31,2,0,0,0,0,0.0,0.0,1.31,4.0,2.0,2.0,2.55,2.67,2,0,0,0,0,0.0,0.0,1.27
Brandon Bolden,FA,RB,0.0,5,4,0.8,31,6.2,7.75,2.0,0.4,26,6.0,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4,0.8,4,0.8,2.0,0.4,0,0.0,0.0,0.72,11.1,2.22,0.6,3.6,2.6,4,0,1,0,0,0.0,0.0,0.98,11.1,2.22,0.6,3.6,2.64,4,0,1,0,0,0.0,0.0,1.19,11.1,2.22,0.6,3.6,2.71,4,1,0,0,0,0.0,0.0,1.01
Dare Ogunbowale,HOU,RB,3.0,10,8,0.8,35,3.5,4.38,2.0,0.2,17,3.0,0,0.0,0,0.0,2,0.2,7,0.7,18,1.8,9.0,1.0,0.1,0,0.0,10,1.0,15,1.5,3.0,0.3,0,0.0,0.0,0.96,8.3,0.83,0.5,1.0,1.34,10,0,0,0,0,0.0,0.0,0.86,9.3,0.93,0.5,1.07,1.5,10,0,0,0,0,0.0,0.0,1.07,10.3,1.03,0.5,1.18,1.67,10,0,0,0,0,0.0,0.0,0.98
J.K. Dobbins,LAC,RB,3.0,1,8,8.0,22,22.0,2.75,1.0,1.0,4,4.0,0,0.0,1,1.0,2,2.0,3,3.0,15,15.0,7.5,1.0,1.0,0,0.0,10,10.0,11,11.0,2.0,2.0,0,0.0,0.0,0.28,9.7,9.7,9.7,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,10.7,10.7,10.7,0.0,0.0,0,0,1,0,0,0.0,0.0,1.0,11.7,11.7,11.7,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0
Alec Ingold,MIA,RB,4.0,17,2,0.12,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,13,0.76,16,0.94,119,7.0,9.15,5.0,0.29,0,0.0,15,0.88,18,1.06,5.0,0.29,0,0.0,0.0,1.0,11.9,0.7,0.0,1.05,1.12,17,0,0,0,0,0.0,0.0,0.55,18.4,1.08,0.2,1.41,1.63,17,0,0,0,0,0.0,0.0,0.98,24.9,1.46,0.7,1.8,2.13,17,0,0,0,0,0.0,0.0,1.24
Trayveon Williams,CIN,RB,5.0,17,15,0.88,69,4.06,4.6,2.0,0.12,15,3.47,0,0.0,0,0.0,7,0.41,9,0.53,10,0.59,1.43,1.0,0.06,0,0.0,22,1.29,24,1.41,3.0,0.18,0,0.0,0.0,1.0,7.9,0.46,0.4,0.57,0.86,17,0,0,0,0,0.0,0.0,0.65,11.4,0.67,0.5,0.65,1.22,17,0,0,0,0,0.0,0.0,0.92,14.9,0.88,0.6,0.88,1.53,17,0,0,0,0,0.0,0.0,0.99
Sean Tucker,TB,RB,3.0,5,15,3.0,23,4.6,1.53,1.0,0.2,7,2.8,0,0.0,0,0.0,2,0.4,2,0.4,9,1.8,4.5,1.0,0.2,0,0.0,17,3.4,17,3.4,2.0,0.4,0,0.0,0.0,0.72,3.2,0.64,0.1,1.03,1.03,5,0,0,0,0,0.0,0.0,0.57,4.2,0.84,0.1,1.46,1.25,5,0,0,0,0,0.0,0.0,0.83,5.2,1.04,0.1,1.9,1.49,5,0,0,0,0,0.0,0.0,0.7
Andrew Beck,HOU,RB,4.0,15,5,0.33,3,0.2,0.6,2.0,0.13,2,0.2,0,0.0,1,0.07,11,0.73,13,0.87,55,3.67,5.0,4.0,0.27,2,0.13,16,1.07,18,1.2,6.0,0.4,1,0.07,0.06,1.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0,0.0,0.0,0.12,5.5,0.37,0.5,0.4,0.76,15,0,0,0,0,0.0,0.0,0.82,11.0,0.73,1.0,0.8,1.31,15,0,0,0,0,0.0,0.0,1.04
Zonovan Knight,NYJ,RB,3.0,2,3,1.5,13,6.5,4.33,1.0,0.5,8,4.0,0,0.0,0,0.0,1,0.5,1,0.5,8,4.0,8.0,0.0,0.0,0,0.0,4,2.0,4,2.0,1.0,0.5,0,0.0,0.0,0.44,2.1,1.05,1.05,0.35,2.2,2,0,0,0,0,0.0,0.0,0.66,2.6,1.3,1.3,0.0,1.3,2,0,0,0,0,0.0,0.0,0.8,3.1,1.55,1.55,0.35,3.39,2,0,0,0,0,0.0,0.0,0.96
Devine Ozigbo,FA,RB,0.0,2,3,1.5,5,2.5,1.67,1.0,0.5,4,2.0,0,0.0,0,0.0,1,0.5,1,0.5,8,4.0,8.0,0.0,0.0,0,0.0,4,2.0,4,2.0,1.0,0.5,0,0.0,0.0,0.44,1.3,0.65,0.65,0.92,1.07,2,0,0,0,0,0.0,0.0,0.39,1.8,0.9,0.9,1.27,1.39,2,0,0,0,0,0.0,0.0,0.74,2.3,1.15,1.15,1.63,1.72,2,0,0,0,0,0.0,0.0,0.6
Eric Gray,NYG,RB,2.0,14,17,1.21,48,3.43,2.82,2.0,0.14,12,1.71,0,0.0,0,0.0,6,0.43,7,0.5,22,1.57,3.67,1.0,0.07,0,0.0,23,1.64,24,1.71,3.0,0.21,0,0.0,0.0,1.0,7.0,0.5,0.0,0.97,0.81,14,0,0,0,0,0.0,0.0,0.5,10.0,0.71,0.0,1.22,1.11,14,0,0,0,0,0.0,0.0,0.72,13.0,0.93,0.0,1.56,1.4,14,0,0,0,0,0.0,0.0,0.73
Jashaun Corbin,FA,RB,0.0,3,1,0.33,1,0.33,1.0,1.0,0.33,1,0.33,0,0.0,0,0.0,3,1.0,3,1.0,12,4.0,4.0,1.0,0.33,0,0.0,4,1.33,4,1.33,2.0,0.67,0,0.0,0.0,0.56,1.3,0.43,0.0,0.75,0.75,3,0,0,0,0,0.0,0.0,0.24,2.8,0.93,0.0,1.62,1.35,3,0,0,0,0,0.0,0.0,0.71,4.3,1.43,0.0,2.48,1.92,3,0,0,0,0,0.0,0.0,0.5
Ty Montgomery II,FA,RB,0.0,13,3,0.23,9,0.69,3.0,1.0,0.08,7,0.69,0,0.0,0,0.0,5,0.38,12,0.92,40,3.08,8.0,3.0,0.23,0,0.0,8,0.62,15,1.15,4.0,0.31,0,0.0,0.0,1.0,4.9,0.38,0.0,0.63,0.68,13,0,0,0,0,0.0,0.0,0.39,7.4,0.57,0.0,0.93,0.95,13,0,0,0,0,0.0,0.0,0.65,9.9,0.76,0.0,1.25,1.21,13,0,0,0,0,0.0,0.0,0.6
Zach Evans,NYJ,RB,2.0,4,9,2.25,19,4.75,2.11,1.0,0.25,5,2.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9,2.25,9,2.25,1.0,0.25,0,0.0,0.0,0.65,1.9,0.48,0.45,0.43,0.95,4,0,0,0,0,0.0,0.0,0.51,1.9,0.48,0.45,0.43,0.96,4,0,0,0,0,0.0,0.0,0.64,1.9,0.48,0.45,0.43,0.99,4,0,0,0,0,0.0,0.0,0.52
Elijah Dotson,ATL,RB,3.0,4,4,1.0,6,1.5,1.5,1.0,0.25,2,0.5,0,0.0,0,0.0,2,0.5,2,0.5,13,3.25,6.5,1.0,0.25,0,0.0,6,1.5,6,1.5,2.0,0.5,0,0.0,0.0,0.65,1.9,0.48,0.0,0.95,0.78,4,0,0,0,0,0.0,0.0,0.3,2.9,0.72,0.0,1.45,1.08,4,0,0,0,0,0.0,0.0,0.63,3.9,0.98,0.0,1.95,1.39,4,0,0,0,0,0.0,0.0,0.46
Hunter Luepke,DAL,RB,4.0,17,6,0.35,19,1.12,3.17,5.0,0.29,9,1.0,0,0.0,1,0.06,3,0.18,4,0.24,18,1.06,6.0,1.0,0.06,0,0.0,9,0.53,10,0.59,6.0,0.35,0,0.0,0.0,1.0,9.7,0.57,0.0,1.6,0.82,16,1,0,0,0,0.0,0.0,0.39,11.2,0.66,0.0,1.64,0.95,16,1,0,0,0,0.0,0.0,0.62,12.7,0.75,0.0,1.7,1.1,17,0,0,0,0,0.0,0.0,0.5
Patrick Ricard,BAL,RB,4.0,17,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,0.29,7,0.41,52,3.06,10.4,3.0,0.18,1,0.06,5,0.29,7,0.41,3.0,0.18,0,0.0,0.0,1.0,11.2,0.66,0.0,1.68,0.93,16,1,0,0,0,0.0,0.0,0.41,13.7,0.81,0.0,1.9,1.12,16,1,0,0,0,0.0,0.0,0.58,16.2,0.95,0.0,2.13,1.33,16,1,0,0,0,0.0,0.0,0.57
Tyrion Davis-Price,PHI,RB,3.0,1,6,6.0,21,21.0,3.5,1.0,1.0,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6,6.0,6,6.0,1.0,1.0,0,0.0,0.0,0.28,2.1,2.1,2.1,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,2.1,2.1,2.1,0.0,0.0,1,0,0,0,0,0.0,0.0,0.5,2.1,2.1,2.1,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Jake Funk,FA,RB,0.0,1,2,2.0,10,10.0,5.0,0.0,0.0,7,7.0,0,0.0,0,0.0,1,1.0,1,1.0,12,12.0,12.0,1.0,1.0,0,0.0,3,3.0,3,3.0,1.0,1.0,0,0.0,0.0,0.28,2.2,2.2,2.2,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,2.7,2.7,2.7,0.0,0.0,1,0,0,0,0,0.0,0.0,0.5,3.2,3.2,3.2,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
James Robinson,FA,RB,0.0,1,1,1.0,2,2.0,2.0,1.0,1.0,2,2.0,0,0.0,0,0.0,1,1.0,1,1.0,-2,-2.0,-2.0,0.0,0.0,0,0.0,2,2.0,2,2.0,1.0,1.0,0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,1,0,0,0,0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0
Kenyan Drake,FA,RB,0.0,3,2,0.67,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,0.67,3,1.0,31,10.33,15.5,1.0,0.33,0,0.0,4,1.33,5,1.67,1.0,0.33,1,0.33,0.25,0.56,1.1,0.37,0.0,0.64,0.66,3,0,0,0,0,0.0,0.0,0.24,2.1,0.7,0.0,1.21,1.09,3,0,0,0,0,0.0,0.0,0.5,3.1,1.03,0.0,1.79,1.51,3,0,0,0,0,0.0,0.0,0.43
Michael Burton,DEN,RB,3.0,17,7,0.41,9,0.53,1.29,4.0,0.24,4,0.71,0,0.0,0,0.0,3,0.18,3,0.18,8,0.47,2.67,2.0,0.12,0,0.0,10,0.59,10,0.59,6.0,0.35,0,0.0,0.0,1.0,3.7,0.22,0.0,0.49,0.42,17,0,0,0,0,0.0,0.0,0.23,5.2,0.31,0.0,0.55,0.58,17,0,0,0,0,0.0,0.0,0.47,6.7,0.39,0.0,0.66,0.74,17,0,0,0,0,0.0,0.0,0.35
Nick Bawden,FA,RB,0.0,16,2,0.12,4,0.25,2.0,1.0,0.06,3,0.25,0,0.0,1,0.06,3,0.19,3,0.19,21,1.31,7.0,1.0,0.06,0,0.0,5,0.31,5,0.31,2.0,0.12,0,0.0,0.0,1.0,8.5,0.53,0.0,1.51,0.77,15,1,0,0,0,0.0,0.0,0.34,10.0,0.62,0.0,1.54,0.92,15,1,0,0,0,0.0,0.0,0.46,11.5,0.72,0.0,1.59,1.08,16,0,0,0,0,0.0,0.0,0.46
Anthony McFarland Jr.,FA,RB,0.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,0.67,2,0.67,11,3.67,5.5,1.0,0.33,0,0.0,2,0.67,2,0.67,1.0,0.33,0,0.0,0.0,0.56,1.1,0.37,0.0,0.64,0.66,3,0,0,0,0,0.0,0.0,0.19,2.1,0.7,0.0,1.21,1.09,3,0,0,0,0,0.0,0.0,0.45,3.1,1.03,0.0,1.79,1.51,3,0,0,0,0,0.0,0.0,0.37
Velus Jones Jr.,CAR,RB,5.0,14,8,0.57,51,3.64,6.38,4.0,0.29,17,3.43,0,0.0,0,0.0,4,0.29,7,0.5,20,1.43,5.0,1.0,0.07,0,0.0,12,0.86,15,1.07,5.0,0.36,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0,0.0,0.0,0.11,2.0,0.14,0.0,0.23,0.34,14,0,0,0,0,0.0,0.0,0.42,4.0,0.29,0.0,0.47,0.58,14,0,0,0,0,0.0,0.0,0.34
DeeJay Dallas,ARI,RB,8.0,17,10,0.59,36,2.12,3.6,2.0,0.12,8,2.06,0,0.0,0,0.0,6,0.35,9,0.53,26,1.53,4.33,1.0,0.06,0,0.0,16,0.94,19,1.12,3.0,0.18,2,0.12,0.12,1.0,2.2,0.13,0.0,0.79,0.22,17,0,0,0,0,0.0,0.0,0.2,5.2,0.31,0.0,0.84,0.52,17,0,0,0,0,0.0,0.0,0.41,8.2,0.48,0.0,0.95,0.82,17,0,0,0,0,0.0,0.0,0.44
Derrick Gore,FA,RB,0.0,5,3,0.6,26,5.2,8.67,1.0,0.2,23,5.2,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0.6,3,0.6,1.0,0.2,0,0.0,0.0,0.72,2.6,0.52,0.0,1.0,0.84,5,0,0,0,0,0.0,0.0,0.29,2.6,0.52,0.0,1.0,0.85,5,0,0,0,0,0.0,0.0,0.39,2.6,0.52,0.0,1.0,0.88,5,0,0,0,0,0.0,0.0,0.3
C.J. Ham,MIN,RB,4.0,17,1,0.06,7,0.41,7.0,0.0,0.0,7,0.41,0,0.0,0,0.0,7,0.41,9,0.53,25,1.47,3.57,1.0,0.06,0,0.0,8,0.47,10,0.59,1.0,0.06,0,0.0,0.0,1.0,3.2,0.19,0.0,0.29,0.41,17,0,0,0,0,0.0,0.0,0.22,6.7,0.39,0.0,0.59,0.74,17,0,0,0,0,0.0,0.0,0.38,10.2,0.6,0.0,0.93,1.03,17,0,0,0,0,0.0,0.0,0.47
Khari Blasingame,PHI,RB,4.0,16,8,0.5,26,1.62,3.25,2.0,0.12,6,0.38,0,0.0,0,0.0,3,0.19,6,0.38,2,0.12,0.67,1.0,0.06,0,0.0,11,0.69,14,0.88,3.0,0.19,0,0.0,0.0,1.0,2.8,0.18,0.0,0.66,0.31,16,0,0,0,0,0.0,0.0,0.21,4.3,0.27,0.0,0.67,0.49,16,0,0,0,0,0.0,0.0,0.38,5.8,0.36,0.0,0.74,0.66,16,0,0,0,0,0.0,0.0,0.35
Alex Armah Jr.,FA,RB,0.0,7,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,0.43,3,0.43,13,1.86,4.33,1.0,0.14,0,0.0,3,0.43,3,0.43,1.0,0.14,0,0.0,0.0,0.84,1.3,0.19,0.0,0.38,0.38,7,0,0,0,0,0.0,0.0,0.16,2.8,0.4,0.0,0.58,0.75,7,0,0,0,0,0.0,0.0,0.36,4.3,0.61,0.0,0.82,1.09,7,0,0,0,0,0.0,0.0,0.4
Keith Smith,FA,RB,0.0,13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,0.23,3,0.23,33,2.54,11.0,1.0,0.08,0,0.0,3,0.23,3,0.23,1.0,0.08,0,0.0,0.0,1.0,3.3,0.25,0.0,0.78,0.44,13,0,0,0,0,0.0,0.0,0.2,4.8,0.37,0.0,0.93,0.61,13,0,0,0,0,0.0,0.0,0.31,6.3,0.48,0.0,1.11,0.8,13,0,0,0,0,0.0,0.0,0.34
Jonathan Ward,PIT,RB,4.0,5,3,0.6,11,2.2,3.67,1.0,0.2,8,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3,0.6,3,0.6,1.0,0.2,0,0.0,0.0,0.72,1.1,0.22,0.0,0.49,0.42,5,0,0,0,0,0.0,0.0,0.17,1.1,0.22,0.0,0.49,0.43,5,0,0,0,0,0.0,0.0,0.27,1.1,0.22,0.0,0.49,0.44,5,0,0,0,0,0.0,0.0,0.17
Chris Evans,CIN,RB,6.0,7,2,0.29,12,1.71,6.0,1.0,0.14,7,1.0,0,0.0,0,0.0,1,0.14,1,0.14,-1,-0.14,-1.0,0.0,0.0,0,0.0,3,0.43,3,0.43,1.0,0.14,0,0.0,0.0,0.84,1.1,0.16,0.0,0.42,0.32,7,0,0,0,0,0.0,0.0,0.14,1.6,0.23,0.0,0.6,0.42,7,0,0,0,0,0.0,0.0,0.25,2.1,0.3,0.0,0.79,0.54,7,0,0,0,0,0.0,0.0,0.22
Kene Nwangwu,NYJ,RB,4.0,8,5,0.62,13,1.62,2.6,1.0,0.12,8,1.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5,0.62,5,0.62,1.0,0.12,0,0.0,0.0,0.88,1.3,0.16,0.0,0.32,0.35,8,0,0,0,0,0.0,0.0,0.18,1.3,0.16,0.0,0.32,0.35,8,0,0,0,0,0.0,0.0,0.24,1.3,0.16,0.0,0.32,0.37,8,0,0,0,0,0.0,0.0,0.18
Adam Prentice,NO,RB,6.0,13,2,0.15,12,0.92,6.0,1.0,0.08,7,0.92,0,0.0,0,0.0,2,0.15,3,0.23,12,0.92,6.0,1.0,0.08,0,0.0,4,0.31,5,0.38,2.0,0.15,1,0.08,0.25,1.0,0.4,0.03,0.0,0.5,0.06,13,0,0,0,0,0.0,0.0,0.06,1.4,0.11,0.0,0.56,0.2,13,0,0,0,0,0.0,0.0,0.2,2.4,0.18,0.0,0.67,0.34,13,0,0,0,0,0.0,0.0,0.18
Jakob Johnson,FA,RB,0.0,13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.08,2,0.15,12,0.92,12.0,1.0,0.08,0,0.0,1,0.08,2,0.15,1.0,0.08,0,0.0,0.0,1.0,1.2,0.09,0.0,0.33,0.2,13,0,0,0,0,0.0,0.0,0.09,1.7,0.13,0.0,0.47,0.26,13,0,0,0,0,0.0,0.0,0.16,2.2,0.17,0.0,0.61,0.32,13,0,0,0,0,0.0,0.0,0.14
Jakob Johnson,FA,RB,0.0,13,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.08,2,0.15,12,0.92,12.0,0.0,0.0,0,0.0,1,0.08,2,0.15,0.0,0.0,0,0.0,0.0,1.0,1.2,0.09,0.0,0.33,0.2,13,0,0,0,0,0.0,0.0,0.09,1.7,0.13,0.0,0.47,0.26,13,0,0,0,0,0.0,0.0,0.12,2.2,0.17,0.0,0.61,0.32,13,0,0,0,0,0.0,0.0,0.14
Reggie Gilliam,BUF,RB,3.0,16,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.06,1,0.06,3,0.19,3.0,0.0,0.0,0,0.0,1,0.06,1,0.06,0.0,0.0,0,0.0,0.0,1.0,0.3,0.02,0.0,0.08,0.06,16,0,0,0,0,0.0,0.0,0.03,0.8,0.05,0.0,0.2,0.12,16,0,0,0,0,0.0,0.0,0.06,1.3,0.08,0.0,0.32,0.18,16,0,0,0,0,0.0,0.0,0.08
JaMycal Hasty,NE,RB,4.0,2,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2,1.0,0.0,0.0,0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0.0,0.0,0.04
Jordan Mims,NO,RB,5.0,3,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.67,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.67,0.0,0.0,0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.04
