Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Nyheim Hines,CLE,RB,2.0,16,52,3.25,199,12.44,3.83,16.0,1.0,18,7.25,0,0.0,2,0.12,44,2.75,58,3.62,320,20.0,7.27,15.0,0.94,0,0.0,96,6.0,110,6.88,31.0,1.94,1,0.06,0.01,1.0,73.9,4.62,4.45,3.49,5.46,11,2,2,1,0,0.07,0.0,4.74,95.9,5.99,6.25,3.46,7.2,8,5,2,1,0,0.07,0.0,7.13,117.9,7.37,7.85,3.57,9.03,7,5,3,1,0,0.07,0.0,7.53
Boston Scott,FA,RB,0.0,11,61,5.55,245,22.27,4.02,17.0,1.55,25,8.82,1,0.09,5,0.45,24,2.18,26,2.36,204,18.55,8.5,10.0,0.91,0,0.0,85,7.73,87,7.91,27.0,2.45,1,0.09,0.01,1.0,72.9,6.63,3.0,9.89,6.04,8,1,0,0,2,0.22,0.22,4.98,84.9,7.72,4.2,10.68,6.99,8,0,1,0,2,0.22,0.22,7.07,96.9,8.81,4.6,11.6,8.04,7,1,1,0,2,0.22,0.22,6.43
Derrius Guice,FA,RB,0.0,5,42,8.4,245,49.0,5.83,9.0,1.8,60,21.6,3,0.6,2,0.4,7,1.4,9,1.8,79,15.8,11.29,2.0,0.4,1,0.2,49,9.8,51,10.2,11.0,2.2,0,0.0,0.0,0.72,50.4,10.08,4.2,9.56,9.26,3,0,0,1,1,0.67,0.25,5.38,53.9,10.78,5.3,9.69,10.0,3,0,0,1,1,0.67,0.25,7.01,57.4,11.48,6.8,9.85,10.92,3,0,0,1,1,0.67,0.25,6.61
DeAndre Washington,FA,RB,0.0,16,108,6.75,387,24.19,3.58,23.0,1.44,36,8.5,1,0.06,3,0.19,36,2.25,41,2.56,292,18.25,8.11,10.0,0.62,0,0.0,144,9.0,149,9.31,33.0,2.06,0,0.0,0.0,1.0,85.9,5.37,2.75,5.28,5.72,12,0,1,2,1,0.23,0.07,4.71,103.9,6.49,3.45,6.06,6.77,11,1,1,0,3,0.23,0.23,6.65,121.9,7.62,4.4,6.92,7.92,11,1,1,1,2,0.23,0.14,6.35
Jaylen Samuels,FA,RB,0.0,14,66,4.71,175,12.5,2.65,9.0,0.64,13,5.86,0,0.0,1,0.07,47,3.36,57,4.07,305,21.79,6.49,19.0,1.36,1,0.07,113,8.07,123,8.79,28.0,2.0,1,0.07,0.01,1.0,58.4,4.17,3.3,4.31,4.68,10,2,1,1,0,0.08,0.0,4.18,81.9,5.85,4.55,5.58,6.23,10,1,0,2,1,0.27,0.08,6.65,105.4,7.53,5.8,7.05,7.79,10,1,0,1,2,0.27,0.17,6.88
Gus Edwards,LAC,RB,2.0,16,133,8.31,711,44.44,5.35,46.0,2.88,63,16.94,5,0.31,2,0.12,7,0.44,7,0.44,45,2.81,6.43,2.0,0.12,0,0.0,140,8.75,140,8.75,48.0,3.0,1,0.06,0.01,1.0,85.6,5.35,3.55,4.22,6.03,9,4,1,1,1,0.14,0.07,4.99,89.1,5.57,3.8,4.26,6.35,11,3,1,0,1,0.07,0.07,6.62,92.6,5.79,4.05,4.31,6.77,11,3,1,1,0,0.07,0.0,5.3
Rashaad Penny,FA,RB,0.0,10,65,6.5,370,37.0,5.69,16.0,1.6,58,14.6,4,0.4,3,0.3,8,0.8,11,1.1,83,8.3,10.38,3.0,0.3,1,0.1,73,7.3,76,7.6,19.0,1.9,1,0.1,0.01,0.96,67.3,6.73,3.35,8.44,6.38,6,1,0,1,2,0.43,0.25,5.3,71.3,7.13,3.8,8.85,6.77,7,0,0,1,2,0.43,0.25,6.57,75.3,7.53,4.05,9.3,7.27,7,0,0,1,2,0.43,0.25,5.91
Frank Gore,FA,RB,0.0,16,166,10.38,599,37.44,3.61,30.0,1.88,41,12.38,4,0.25,2,0.12,13,0.81,16,1.0,100,6.25,7.69,5.0,0.31,0,0.0,179,11.19,182,11.38,35.0,2.19,0,0.0,0.0,1.0,81.9,5.12,3.8,4.67,5.62,10,3,0,3,0,0.23,0.0,5.21,88.4,5.52,4.2,4.92,6.07,10,3,1,2,0,0.14,0.0,6.53,94.9,5.93,4.5,5.22,6.61,11,2,1,2,0,0.14,0.0,5.78
Brian Hill,FA,RB,0.0,12,78,6.5,323,26.92,4.14,19.0,1.58,27,11.42,2,0.17,2,0.17,10,0.83,14,1.17,69,5.75,6.9,4.0,0.33,1,0.08,88,7.33,92,7.67,23.0,1.92,0,0.0,0.0,1.0,57.2,4.77,3.2,4.46,5.3,8,1,1,2,0,0.2,0.0,4.43,62.2,5.18,4.25,4.44,5.85,8,1,1,2,0,0.2,0.0,6.03,67.2,5.6,5.25,4.49,6.48,9,1,1,1,0,0.09,0.0,5.59
Alexander Mattison,LV,RB,1.0,13,100,7.69,462,35.54,4.62,19.0,1.46,35,15.46,4,0.31,1,0.08,10,0.77,12,0.92,82,6.31,8.2,3.0,0.23,0,0.0,110,8.46,112,8.62,22.0,1.69,1,0.08,0.01,1.0,58.4,4.49,4.9,3.2,5.43,8,4,0,1,0,0.08,0.0,5.11,63.4,4.88,4.9,3.46,5.85,9,2,2,0,0,0.0,0.0,6.01,68.4,5.26,4.9,3.81,6.35,9,2,2,0,0,0.0,0.0,5.36
Mark Walton,FA,RB,0.0,7,53,7.57,201,28.71,3.79,11.0,1.57,19,10.57,0,0.0,0,0.0,15,2.14,21,3.0,89,12.71,5.93,3.0,0.43,0,0.0,68,9.71,74,10.57,14.0,2.0,1,0.14,0.01,0.84,27.0,3.86,3.4,2.34,5.03,5,1,1,0,0,0.0,0.0,3.71,34.5,4.93,4.9,3.02,6.12,6,0,1,0,0,0.0,0.0,5.57,42.0,6.0,6.4,3.76,7.26,6,0,1,0,0,0.0,0.0,5.46
Tony Pollard,TEN,RB,1.0,15,86,5.73,455,30.33,5.29,21.0,1.4,44,10.47,4,0.27,2,0.13,15,1.0,20,1.33,107,7.13,7.13,4.0,0.27,1,0.07,101,6.73,106,7.07,25.0,1.67,1,0.07,0.01,1.0,74.2,4.95,2.5,6.93,4.92,11,1,0,1,2,0.25,0.15,4.2,81.7,5.45,2.8,7.45,5.4,11,1,0,1,2,0.25,0.15,5.35,89.2,5.95,2.8,7.99,5.96,11,1,0,1,2,0.25,0.15,4.74
Jalen Richard,FA,RB,0.0,16,39,2.44,145,9.06,3.72,10.0,0.62,13,6.19,0,0.0,0,0.0,36,2.25,43,2.69,323,20.19,8.97,15.0,0.94,0,0.0,75,4.69,82,5.12,25.0,1.56,0,0.0,0.0,1.0,46.8,2.92,2.9,2.04,3.95,14,2,0,0,0,0.0,0.0,3.25,64.8,4.05,4.3,2.57,5.24,13,3,0,0,0,0.0,0.0,5.11,82.8,5.18,5.4,3.18,6.53,12,3,1,0,0,0.0,0.0,5.28
Chase Edmonds,TB,RB,1.0,13,60,4.62,303,23.31,5.05,12.0,0.92,37,8.54,4,0.31,4,0.31,12,0.92,21,1.62,105,8.08,8.75,5.0,0.38,1,0.08,72,5.54,81,6.23,17.0,1.31,0,0.0,0.0,1.0,70.8,5.45,1.3,9.59,5.0,10,0,0,2,1,0.3,0.08,3.64,76.8,5.91,2.3,9.94,5.45,10,0,0,2,1,0.3,0.08,4.87,82.8,6.37,3.3,10.31,5.99,10,0,0,2,1,0.3,0.08,4.83
Darrel Williams,FA,RB,0.0,12,41,3.42,141,11.75,3.44,12.0,1.0,41,7.08,1,0.08,3,0.25,15,1.25,20,1.67,167,13.92,11.13,11.0,0.92,1,0.08,56,4.67,61,5.08,23.0,1.92,1,0.08,0.02,1.0,52.8,4.4,1.25,5.43,4.66,7,1,2,1,1,0.2,0.09,3.26,60.3,5.02,1.8,6.05,5.25,8,1,1,2,0,0.2,0.0,4.55,67.8,5.65,2.55,6.7,5.92,8,1,1,2,0,0.2,0.0,4.16
Ito Smith,FA,RB,0.0,7,22,3.14,106,15.14,4.82,10.0,1.43,28,10.71,1,0.14,1,0.14,11,1.57,14,2.0,87,12.43,7.91,2.0,0.29,0,0.0,33,4.71,36,5.14,12.0,1.71,0,0.0,0.0,0.84,25.3,3.61,4.0,3.4,4.3,5,1,1,0,0,0.0,0.0,3.21,30.8,4.4,4.5,4.21,5.03,5,0,2,0,0,0.0,0.0,4.48,36.3,5.19,5.0,5.11,5.81,5,0,2,0,0,0.0,0.0,4.05
J.D. McKissic,FA,RB,0.0,16,38,2.38,205,12.81,5.39,8.0,0.5,44,8.38,2,0.12,0,0.0,34,2.12,42,2.62,233,14.56,6.85,7.0,0.44,1,0.06,72,4.5,80,5.0,15.0,0.94,0,0.0,0.0,1.0,49.8,3.11,2.2,3.37,3.71,12,3,0,1,0,0.07,0.0,2.96,66.8,4.18,3.6,3.71,4.92,12,3,0,1,0,0.07,0.0,4.47,83.8,5.24,4.4,4.18,6.17,12,2,1,1,0,0.07,0.0,4.82
Giovani Bernard,FA,RB,0.0,16,53,3.31,170,10.62,3.21,10.0,0.62,25,8.06,1,0.06,0,0.0,30,1.88,43,2.69,234,14.62,7.8,7.0,0.44,0,0.0,83,5.19,96,6.0,17.0,1.06,1,0.06,0.01,1.0,38.4,2.4,2.15,1.96,3.28,15,1,0,0,0,0.0,0.0,2.77,53.4,3.34,3.65,2.14,4.52,15,1,0,0,0,0.0,0.0,4.4,68.4,4.28,5.0,2.4,5.79,15,1,0,0,0,0.0,0.0,4.92
Darrel Williams,FA,RB,0.0,12,41,3.42,141,11.75,3.44,12.0,1.0,41,7.08,1,0.08,3,0.25,15,1.25,20,1.67,167,13.92,11.13,7.0,0.58,1,0.08,56,4.67,61,5.08,19.0,1.58,1,0.08,0.02,1.0,52.8,4.4,1.25,5.43,4.66,7,1,2,1,1,0.2,0.09,3.26,60.3,5.02,1.8,6.05,5.25,8,1,1,2,0,0.2,0.0,4.38,67.8,5.65,2.55,6.7,5.92,8,1,1,2,0,0.2,0.0,4.16
Kalen Ballage,FA,RB,0.0,12,74,6.17,135,11.25,1.82,10.0,0.83,8,5.08,0,0.0,3,0.25,14,1.17,24,2.0,63,5.25,4.5,4.0,0.33,0,0.0,88,7.33,98,8.17,14.0,1.17,0,0.0,0.0,1.0,37.8,3.15,2.25,2.61,4.0,9,2,1,0,0,0.0,0.0,3.32,44.8,3.73,2.75,3.08,4.61,8,3,1,0,0,0.0,0.0,4.35,51.8,4.32,3.25,3.67,5.25,10,1,1,0,0,0.0,0.0,4.22
Benny Snell Jr.,FA,RB,0.0,13,108,8.31,426,32.77,3.94,19.0,1.46,23,9.54,3,0.23,2,0.15,3,0.23,4,0.31,23,1.77,7.67,1.0,0.08,0,0.0,111,8.54,112,8.62,20.0,1.54,1,0.08,0.01,1.0,54.9,4.22,1.4,5.45,4.46,9,0,2,2,0,0.18,0.0,3.45,56.4,4.34,1.4,5.6,4.62,9,0,2,2,0,0.18,0.0,4.28,57.9,4.45,1.4,5.75,4.85,9,1,1,2,0,0.18,0.0,3.6
T.J. Yeldon,FA,RB,0.0,6,17,2.83,63,10.5,3.71,5.0,0.83,12,5.5,0,0.0,0,0.0,13,2.17,15,2.5,124,20.67,9.54,6.0,1.0,0,0.0,30,5.0,32,5.33,11.0,1.83,1,0.17,0.03,0.78,16.7,2.78,2.85,2.59,3.54,5,1,0,0,0,0.0,0.0,2.42,23.2,3.87,4.35,3.42,4.65,5,1,0,0,0,0.0,0.0,4.15,29.7,4.95,5.85,4.28,5.8,5,0,1,0,0,0.0,0.0,4.07
Justin Jackson,FA,RB,0.0,7,29,4.14,200,28.57,6.9,9.0,1.29,40,15.71,3,0.43,0,0.0,9,1.29,11,1.57,22,3.14,2.44,6.0,0.86,0,0.0,38,5.43,40,5.71,15.0,2.14,0,0.0,0.0,0.84,22.2,3.17,2.5,2.2,4.2,5,2,0,0,0,0.0,0.0,2.72,26.7,3.81,2.7,2.33,5.05,5,2,0,0,0,0.0,0.0,4.14,31.2,4.46,3.7,2.65,5.89,6,1,0,0,0,0.0,0.0,3.69
Malcolm Brown,FA,RB,0.0,14,69,4.93,255,18.21,3.7,16.0,1.14,17,7.71,0,0.0,5,0.36,2,0.14,6,0.43,16,1.14,8.0,1.0,0.07,0,0.0,71,5.07,75,5.36,17.0,1.21,0,0.0,0.0,1.0,57.1,4.08,2.2,4.99,4.41,10,0,3,0,1,0.08,0.08,3.39,58.1,4.15,2.2,5.04,4.53,10,2,1,0,1,0.08,0.08,4.05,59.1,4.22,2.2,5.09,4.74,10,3,0,1,0,0.08,0.0,3.42
Dare Ogunbowale,HOU,RB,2.0,16,11,0.69,17,1.06,1.55,3.0,0.19,12,1.44,0,0.0,2,0.12,35,2.19,46,2.88,286,17.88,8.17,14.0,0.88,0,0.0,46,2.88,57,3.56,17.0,1.06,1,0.06,0.02,1.0,40.3,2.52,1.95,2.32,3.3,14,1,1,0,0,0.0,0.0,2.45,57.8,3.61,3.2,2.61,4.65,14,1,1,0,0,0.0,0.0,4.03,75.3,4.71,4.45,3.04,6.01,13,2,1,0,0,0.0,0.0,4.54
Patrick Laird,FA,RB,0.0,15,62,4.13,168,11.2,2.71,9.0,0.6,18,4.8,0,0.0,1,0.07,23,1.53,30,2.0,204,13.6,8.87,13.0,0.87,0,0.0,85,5.67,92,6.13,22.0,1.47,0,0.0,0.0,1.0,45.2,3.01,1.8,3.99,3.44,10,3,1,1,0,0.07,0.0,2.81,56.7,3.78,2.0,4.87,4.16,11,0,3,1,0,0.07,0.0,3.91,68.2,4.55,2.0,5.8,4.94,10,1,3,1,0,0.07,0.0,3.49
Dion Lewis,FA,RB,0.0,16,54,3.38,210,13.12,3.89,6.0,0.38,17,5.75,0,0.0,0,0.0,25,1.56,32,2.0,164,10.25,6.56,7.0,0.44,1,0.06,79,4.94,86,5.38,13.0,0.81,1,0.06,0.01,1.0,41.4,2.59,1.95,2.61,3.29,14,0,2,0,0,0.0,0.0,2.63,53.9,3.37,3.1,2.77,4.28,14,1,1,0,0,0.0,0.0,3.89,66.4,4.15,4.2,3.09,5.27,13,3,0,0,0,0.0,0.0,4.33
Justin Jackson,FA,RB,0.0,7,29,4.14,200,28.57,6.9,9.0,1.29,40,15.71,3,0.43,0,0.0,9,1.29,11,1.57,22,3.14,2.44,2.0,0.29,0,0.0,38,5.43,40,5.71,11.0,1.57,0,0.0,0.0,0.84,22.2,3.17,2.5,2.2,4.2,5,2,0,0,0,0.0,0.0,2.72,26.7,3.81,2.7,2.33,5.05,5,2,0,0,0,0.0,0.0,3.86,31.2,4.46,3.7,2.65,5.89,6,1,0,0,0,0.0,0.0,3.69
Myles Gaskin,JAC,RB,1.0,7,36,5.14,133,19.0,3.69,7.0,1.0,27,9.0,1,0.14,1,0.14,7,1.0,12,1.71,51,7.29,7.29,2.0,0.29,0,0.0,43,6.14,48,6.86,9.0,1.29,0,0.0,0.0,0.84,24.4,3.49,1.7,4.41,3.88,5,1,0,1,0,0.17,0.0,2.63,27.9,3.99,2.2,4.56,4.47,5,1,0,1,0,0.17,0.0,3.63,31.4,4.49,2.7,4.71,5.13,5,1,1,0,0,0.0,0.0,3.19
Ty Johnson,BUF,RB,1.0,16,63,3.94,273,17.06,4.33,11.0,0.69,40,8.88,1,0.06,0,0.0,24,1.5,31,1.94,109,6.81,4.54,4.0,0.25,0,0.0,87,5.44,94,5.88,15.0,0.94,1,0.06,0.01,1.0,36.2,2.26,1.95,1.96,3.09,14,2,0,0,0,0.0,0.0,2.6,48.2,3.01,2.2,2.21,4.05,14,2,0,0,0,0.0,0.0,3.55,60.2,3.76,3.45,2.62,4.98,15,1,0,0,0,0.0,0.0,3.96
Kyle Juszczyk,SF,RB,2.0,12,3,0.25,7,0.58,2.33,1.0,0.08,6,0.67,0,0.0,0,0.0,20,1.67,24,2.0,239,19.92,11.95,11.0,0.92,1,0.08,23,1.92,27,2.25,12.0,1.0,0,0.0,0.0,1.0,30.6,2.55,2.1,2.56,3.26,10,2,0,0,0,0.0,0.0,2.37,40.6,3.38,2.9,3.35,4.09,9,2,1,0,0,0.0,0.0,3.52,50.6,4.22,3.65,4.24,4.95,9,2,1,0,0,0.0,0.0,3.67
Qadree Ollison,FA,RB,0.0,8,22,2.75,50,6.25,2.27,6.0,0.75,6,2.62,0,0.0,4,0.5,1,0.12,2,0.25,7,0.88,7.0,1.0,0.12,0,0.0,23,2.88,24,3.0,7.0,0.88,0,0.0,0.0,0.88,29.7,3.71,3.5,3.66,4.33,4,3,1,0,0,0.0,0.0,3.04,30.2,3.78,3.5,3.76,4.44,6,1,1,0,0,0.0,0.0,3.51,30.7,3.84,3.5,3.87,4.61,7,1,0,0,0,0.0,0.0,3.13
Jonathan Williams,FA,RB,0.0,9,49,5.44,235,26.11,4.8,13.0,1.44,48,8.33,1,0.11,1,0.11,5,0.56,5,0.56,59,6.56,11.8,3.0,0.33,0,0.0,54,6.0,54,6.0,16.0,1.78,0,0.0,0.0,0.93,35.4,3.93,0.0,7.17,3.88,7,0,0,1,1,0.29,0.12,2.49,37.9,4.21,0.0,7.62,4.15,7,0,0,1,1,0.29,0.12,3.48,40.4,4.49,0.0,8.08,4.49,7,0,0,1,1,0.29,0.12,2.71
Jordan Wilkins,FA,RB,0.0,14,51,3.64,307,21.93,6.02,12.0,0.86,55,11.43,2,0.14,2,0.14,7,0.5,11,0.79,43,3.07,6.14,1.0,0.07,0,0.0,58,4.14,62,4.43,13.0,0.93,0,0.0,0.0,1.0,47.0,3.36,1.75,4.28,3.77,10,1,2,1,0,0.08,0.0,2.76,50.5,3.61,2.0,4.37,4.08,10,2,1,1,0,0.08,0.0,3.45,54.0,3.86,2.35,4.49,4.46,10,3,0,1,0,0.08,0.0,3.28
Jeff Wilson Jr.,MIA,RB,2.5,11,27,2.45,105,9.55,3.89,9.0,0.82,25,4.91,1,0.09,4,0.36,3,0.27,5,0.45,34,3.09,11.33,2.0,0.18,1,0.09,30,2.73,32,2.91,11.0,1.0,0,0.0,0.0,1.0,43.9,3.99,0.7,5.8,4.15,8,0,1,2,0,0.22,0.0,2.52,45.4,4.13,1.2,5.79,4.36,8,0,1,2,0,0.22,0.0,3.3,46.9,4.26,1.7,5.78,4.63,8,1,0,2,0,0.22,0.0,3.11
Wayne Gallman Jr.,FA,RB,0.0,10,29,2.9,110,11.0,3.79,6.0,0.6,22,5.7,1,0.1,2,0.2,11,1.1,16,1.6,102,10.2,9.27,4.0,0.4,1,0.1,40,4.0,45,4.5,10.0,1.0,1,0.1,0.02,0.96,37.2,3.72,0.9,7.05,3.69,8,0,1,0,1,0.11,0.11,2.5,42.7,4.27,1.15,8.02,4.15,8,0,1,0,1,0.11,0.11,3.28,48.2,4.82,1.35,8.99,4.69,8,0,1,0,1,0.11,0.11,3.06
Jeff Wilson Jr.,MIA,RB,2.5,11,27,2.45,105,9.55,3.89,9.0,0.82,25,4.91,1,0.09,4,0.36,3,0.27,5,0.45,34,3.09,11.33,1.0,0.09,1,0.09,30,2.73,32,2.91,10.0,0.91,0,0.0,0.0,1.0,43.9,3.99,0.7,5.8,4.15,8,0,1,2,0,0.22,0.0,2.52,45.4,4.13,1.2,5.79,4.36,8,0,1,2,0,0.22,0.0,3.26,46.9,4.26,1.7,5.78,4.63,8,1,0,2,0,0.22,0.0,3.11
Jon Hilliman,FA,RB,0.0,3,30,10.0,91,30.33,3.03,6.0,2.0,10,7.67,0,0.0,0,0.0,3,1.0,4,1.33,1,0.33,0.33,1.0,0.33,0,0.0,33,11.0,34,11.33,7.0,2.33,2,0.67,0.06,0.56,5.2,1.73,1.5,0.59,3.2,3,0,0,0,0,0.0,0.0,1.68,6.7,2.23,2.5,0.83,3.83,3,0,0,0,0,0.0,0.0,3.21,8.2,2.73,3.4,1.24,4.36,3,0,0,0,0,0.0,0.0,2.36
Spencer Ware,FA,RB,0.0,3,17,5.67,51,17.0,3.0,3.0,1.0,6,5.33,0,0.0,0,0.0,5,1.67,7,2.33,22,7.33,4.4,1.0,0.33,0,0.0,22,7.33,24,8.0,4.0,1.33,0,0.0,0.0,0.56,7.3,2.43,3.5,1.93,3.33,3,0,0,0,0,0.0,0.0,1.97,9.8,3.27,4.5,2.22,4.38,3,0,0,0,0,0.0,0.0,3.09,12.3,4.1,5.5,2.51,5.49,3,0,0,0,0,0.0,0.0,2.9
Justice Hill,BAL,RB,2.0,16,58,3.62,225,14.06,3.88,10.0,0.62,18,7.62,0,0.0,2,0.12,8,0.5,15,0.94,70,4.38,8.75,5.0,0.31,0,0.0,66,4.12,73,4.56,15.0,0.94,0,0.0,0.0,1.0,41.5,2.59,1.45,3.42,3.08,14,0,0,2,0,0.14,0.0,2.46,45.5,2.84,1.7,3.74,3.35,14,0,1,1,0,0.07,0.0,3.04,49.5,3.09,1.95,4.08,3.67,14,0,1,1,0,0.07,0.0,2.8
Bilal Powell,FA,RB,0.0,14,59,4.21,229,16.36,3.88,12.0,0.86,17,7.0,0,0.0,0,0.0,7,0.5,12,0.86,33,2.36,4.71,2.0,0.14,0,0.0,66,4.71,71,5.07,14.0,1.0,0,0.0,0.0,1.0,26.2,1.87,1.3,2.36,2.44,13,0,1,0,0,0.0,0.0,2.0,29.7,2.12,1.4,2.63,2.73,13,0,1,0,0,0.0,0.0,2.66,33.2,2.37,1.55,2.92,3.06,13,0,1,0,0,0.0,0.0,2.35
C.J. Prosise,FA,RB,0.0,9,23,2.56,72,8.0,3.13,4.0,0.44,17,6.22,0,0.0,1,0.11,10,1.11,12,1.33,76,8.44,7.6,3.0,0.33,0,0.0,33,3.67,35,3.89,7.0,0.78,1,0.11,0.03,0.93,18.8,2.09,1.7,2.1,2.8,8,1,0,0,0,0.0,0.0,2.03,23.8,2.64,1.7,2.53,3.43,8,1,0,0,0,0.0,0.0,2.65,28.8,3.2,1.7,3.14,4.05,8,1,0,0,0,0.0,0.0,2.49
Marshawn Lynch,FA,RB,0.0,2,12,6.0,34,17.0,2.83,2.0,1.0,15,7.5,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12,6.0,12,6.0,2.0,1.0,0,0.0,0.0,0.44,9.4,4.7,4.7,6.65,4.73,1,0,1,0,0,0.0,0.0,1.93,9.4,4.7,4.7,6.65,4.79,1,0,1,0,0,0.0,0.0,2.44,9.4,4.7,4.7,6.65,4.93,1,1,0,0,0,0.0,0.0,1.97
Darwin Thompson,FA,RB,0.0,12,37,3.08,128,10.67,3.46,9.0,0.75,12,4.0,0,0.0,1,0.08,9,0.75,10,0.83,43,3.58,4.78,2.0,0.17,0,0.0,46,3.83,47,3.92,11.0,0.92,0,0.0,0.0,1.0,23.1,1.92,0.75,3.05,2.35,11,0,1,0,0,0.0,0.0,1.63,27.6,2.3,1.0,3.19,2.82,11,0,1,0,0,0.0,0.0,2.38,32.1,2.68,1.35,3.42,3.32,10,1,1,0,0,0.0,0.0,2.26
Ryquell Armstead,FA,RB,0.0,16,35,2.19,108,6.75,3.09,5.0,0.31,16,3.62,0,0.0,0,0.0,14,0.88,24,1.5,144,9.0,10.29,9.0,0.56,2,0.12,49,3.06,59,3.69,14.0,0.88,0,0.0,0.0,1.0,37.2,2.33,0.45,4.4,2.59,13,1,0,2,0,0.14,0.0,1.78,44.2,2.76,0.5,5.09,3.01,13,0,2,1,0,0.07,0.0,2.3,51.2,3.2,0.5,5.83,3.47,13,0,2,0,1,0.07,0.07,2.14
Darwin Thompson,FA,RB,0.0,12,37,3.08,128,10.67,3.46,7.0,0.58,12,4.0,0,0.0,1,0.08,9,0.75,10,0.83,43,3.58,4.78,2.0,0.17,0,0.0,46,3.83,47,3.92,9.0,0.75,0,0.0,0.0,1.0,23.1,1.92,0.75,3.05,2.35,11,0,1,0,0,0.0,0.0,1.63,27.6,2.3,1.0,3.19,2.82,11,0,1,0,0,0.0,0.0,2.29,32.1,2.68,1.35,3.42,3.32,10,1,1,0,0,0.0,0.0,2.26
Kerrith Whyte Jr.,FA,RB,0.0,6,24,4.0,122,20.33,5.08,5.0,0.83,21,9.0,1,0.17,0,0.0,1,0.17,1,0.17,9,1.5,9.0,1.0,0.17,0,0.0,25,4.17,25,4.17,6.0,1.0,0,0.0,0.0,0.78,13.1,2.18,1.6,2.05,2.95,6,0,0,0,0,0.0,0.0,1.75,13.6,2.27,1.6,2.19,3.05,6,0,0,0,0,0.0,0.0,2.28,14.1,2.35,1.6,2.34,3.2,6,0,0,0,0,0.0,0.0,1.83
Mike Boone,CAR,RB,2.0,16,49,3.06,273,17.06,5.57,9.0,0.56,59,6.5,3,0.19,3,0.19,3,0.19,4,0.25,17,1.06,5.67,1.0,0.06,0,0.0,52,3.25,53,3.31,10.0,0.62,0,0.0,0.0,1.0,47.0,2.94,0.0,6.71,2.95,14,0,0,0,2,0.14,0.14,1.9,48.5,3.03,0.0,6.91,3.06,14,0,0,0,2,0.14,0.14,2.25,50.0,3.12,0.0,7.11,3.23,14,0,0,1,1,0.14,0.07,1.91
Brandon Bolden,FA,RB,0.0,15,15,1.0,68,4.53,4.53,5.0,0.33,21,4.2,1,0.07,3,0.2,9,0.6,11,0.73,111,7.4,12.33,6.0,0.4,1,0.07,24,1.6,26,1.73,11.0,0.73,0,0.0,0.0,1.0,41.9,2.79,0.7,3.87,3.22,11,2,2,0,0,0.0,0.0,1.74,46.4,3.09,0.7,4.14,3.55,12,1,2,0,0,0.0,0.0,2.24,50.9,3.39,0.7,4.48,3.93,12,1,2,0,0,0.0,0.0,2.03
Tra Carson,FA,RB,0.0,4,18,4.5,48,12.0,2.67,3.0,0.75,12,4.75,0,0.0,0,0.0,4,1.0,4,1.0,18,4.5,4.5,1.0,0.25,0,0.0,22,5.5,22,5.5,4.0,1.0,0,0.0,0.0,0.65,6.6,1.65,1.6,1.91,2.27,4,0,0,0,0,0.0,0.0,1.36,8.6,2.15,1.7,2.59,2.77,4,0,0,0,0,0.0,0.0,2.02,10.6,2.65,1.7,3.43,3.28,4,0,0,0,0,0.0,0.0,1.65
Darren Sproles,FA,RB,0.0,6,17,2.83,66,11.0,3.88,3.0,0.5,17,5.5,0,0.0,0,0.0,6,1.0,10,1.67,24,4.0,4.0,1.0,0.17,0,0.0,23,3.83,27,4.5,4.0,0.67,0,0.0,0.0,0.78,11.0,1.83,0.45,3.18,2.22,5,0,1,0,0,0.0,0.0,1.19,14.0,2.33,0.95,3.7,2.75,5,0,1,0,0,0.0,0.0,1.85,17.0,2.83,1.2,4.25,3.33,5,0,1,0,0,0.0,0.0,1.77
