Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Elijah McGuire,FA,RB,0.0,16.0,88.0,5.5,315.0,19.69,3.58,14.0,0.88,69.0,11.06,0.0,0.0,1.0,0.06,17.0,1.06,26.0,1.62,177.0,11.06,10.41,9.0,0.56,1.0,0.06,105.0,6.56,114.0,7.12,23.0,1.44,2.0,0.12,0.02,1.0,59.2,3.7,2.6,5.36,3.93,13.0,1.0,0.0,1.0,1.0,0.14,0.07,3.61,67.7,4.23,3.2,5.75,4.47,13.0,1.0,0.0,1.0,1.0,0.14,0.07,4.79,76.2,4.76,4.0,6.18,5.09,13.0,1.0,0.0,1.0,1.0,0.14,0.07,4.63,1,6.11,103.8,46.0
J.D. McKissic,FA,RB,0.0,9.0,31.0,2.69,125.33,10.25,3.38,5.33,0.41,20.67,6.41,0.0,0.0,0.67,0.05,23.33,2.41,31.33,3.03,182.67,18.97,7.88,8.33,0.95,1.33,0.1,54.33,5.1,62.33,5.72,13.67,1.36,0.0,0.0,0.0,0.76,42.8,3.85,3.0,3.01,3.59,6.33,2.0,0.0,0.0,0.67,0.05,0.05,3.03,54.47,5.05,4.93,3.01,4.63,5.0,3.33,0.0,0.0,0.67,0.05,0.05,4.75,66.13,6.25,6.87,3.09,5.73,4.33,3.33,0.67,0.0,0.67,0.05,0.05,5.16,2,2.4,40.83,79.0
Robert Turbin,FA,RB,0.0,9.14,33.71,3.8,105.57,11.01,2.88,12.29,1.38,12.29,6.07,0.29,0.03,2.71,0.25,13.57,1.45,17.71,1.85,86.43,9.07,5.99,4.57,0.49,0.29,0.02,47.29,5.25,51.43,5.66,16.86,1.87,0.0,0.0,0.0,0.87,37.2,3.58,2.68,3.0,4.35,6.43,1.43,0.86,0.14,0.29,0.04,0.02,3.09,43.99,4.31,3.7,2.99,5.33,6.14,2.0,0.71,0.0,0.29,0.02,0.02,4.71,50.77,5.03,4.16,3.14,6.34,7.0,1.14,0.71,0.0,0.29,0.02,0.02,4.28,3,0.0,0.0,134.0
Wendell Smallwood,FA,RB,0.0,9.67,57.0,5.89,220.0,22.5,3.82,12.67,1.26,23.67,10.23,1.33,0.17,1.0,0.11,10.67,1.23,16.33,1.83,87.0,10.0,8.34,4.33,0.53,0.0,0.0,67.67,7.13,73.33,7.72,17.0,1.79,0.33,0.03,0.0,0.92,36.03,3.85,2.47,4.51,4.26,7.33,0.33,1.0,1.0,0.0,0.12,0.0,3.32,41.37,4.47,2.97,4.89,4.91,7.33,1.0,0.33,1.0,0.0,0.12,0.0,4.63,46.7,5.09,3.43,5.31,5.64,7.67,0.67,0.33,1.0,0.0,0.12,0.0,4.16,2,2.85,48.49,75.0
Alfred Blue,FA,RB,0.0,12.57,95.29,7.36,369.43,28.41,3.85,17.0,1.28,40.43,9.85,0.71,0.05,1.14,0.09,9.57,0.75,12.0,0.94,57.86,4.6,6.4,2.86,0.24,0.14,0.01,104.86,8.11,107.29,8.3,19.86,1.53,0.43,0.03,0.0,1.0,49.59,3.84,2.16,4.57,4.23,9.43,1.0,0.14,1.71,0.29,0.2,0.02,3.67,54.37,4.21,2.41,4.98,4.6,10.29,0.0,1.0,1.0,0.29,0.11,0.02,4.58,59.16,4.58,2.84,5.43,5.05,10.29,0.14,0.86,1.0,0.29,0.11,0.02,4.17,3,3.9,66.35,68.0
Jacquizz Rodgers,FA,RB,0.0,12.71,75.43,6.37,305.29,25.89,3.84,15.0,1.31,34.14,8.58,0.57,0.06,1.14,0.09,9.0,0.72,11.29,0.94,71.71,5.73,8.28,3.14,0.23,0.0,0.0,84.43,7.09,86.71,7.31,18.14,1.54,0.0,0.0,0.0,0.95,44.56,3.72,2.61,4.0,4.11,10.14,0.0,0.29,2.0,0.29,0.27,0.03,3.65,49.06,4.08,2.87,4.2,4.5,10.14,0.29,0.57,1.71,0.0,0.23,0.0,4.57,53.56,4.44,3.16,4.44,4.97,10.14,0.29,1.14,1.14,0.0,0.19,0.0,4.05,3,2.77,47.01,76.0
Matt Jones,FA,RB,0.0,6.71,51.71,6.19,209.43,25.76,3.41,12.86,1.59,24.71,8.36,0.86,0.1,1.29,0.16,5.0,0.53,5.86,0.6,64.29,6.32,4.89,2.57,0.27,0.14,0.01,56.71,6.73,57.57,6.8,15.43,1.86,1.14,0.13,0.01,0.79,33.66,3.95,2.99,3.69,3.96,4.71,0.29,0.57,0.29,0.86,0.24,0.14,3.39,36.16,4.22,3.39,3.75,4.26,4.71,0.29,0.57,0.29,0.86,0.24,0.14,4.57,38.66,4.49,3.74,3.82,4.64,4.71,0.29,0.57,0.29,0.86,0.24,0.14,3.9,3,2.41,40.9,78.0
Mike Davis,FA,RB,0.0,6.89,42.56,6.74,135.33,21.63,2.92,7.22,1.13,19.67,9.94,0.89,0.15,0.44,0.05,8.78,1.41,11.67,1.85,73.56,11.79,8.19,3.44,0.55,0.0,0.0,51.33,8.15,54.22,8.59,10.67,1.67,0.44,0.05,0.02,0.82,22.67,3.56,3.01,2.41,4.69,4.67,1.33,0.89,0.0,0.0,0.0,0.0,3.14,27.06,4.26,3.53,2.56,5.57,4.67,1.78,0.0,0.44,0.0,0.09,0.0,4.51,31.44,4.97,4.24,2.76,6.49,4.22,2.22,0.0,0.44,0.0,0.09,0.0,4.19,3,1.83,31.13,82.0
Travaris Cadet,FA,RB,0.0,10.43,15.86,1.76,64.29,7.03,4.1,4.0,0.44,12.29,3.99,0.0,0.0,0.0,0.0,23.0,2.13,29.43,2.68,178.86,17.27,8.06,8.14,0.72,1.29,0.1,38.86,3.88,45.29,4.45,12.14,1.16,0.14,0.02,0.01,0.94,31.74,2.97,2.97,2.98,3.64,8.14,1.0,0.86,0.43,0.0,0.04,0.0,2.94,43.24,4.03,4.49,3.8,4.71,7.29,2.0,0.71,0.43,0.0,0.04,0.0,4.5,54.74,5.1,5.49,4.68,5.82,7.14,1.29,1.57,0.43,0.0,0.04,0.0,4.72,3,0.0,0.0,134.0
Chris Johnson,FA,RB,0.0,4.64,55.09,10.94,174.18,31.77,2.91,5.91,1.03,16.91,9.36,0.27,0.02,0.45,0.07,4.18,0.96,5.73,1.24,36.55,8.3,7.13,1.91,0.46,0.0,0.0,59.27,11.9,60.82,12.18,7.82,1.49,0.18,0.02,0.0,0.68,23.44,4.39,3.64,2.96,5.53,3.0,1.09,0.18,0.18,0.18,0.08,0.02,3.53,25.53,4.88,3.83,3.29,6.03,3.09,1.0,0.36,0.0,0.18,0.02,0.02,4.41,27.62,5.36,4.03,3.67,6.59,3.27,0.82,0.36,0.09,0.09,0.02,0.01,3.86,3,3.87,65.79,69.0
Peyton Barber,FA,RB,0.0,15.67,90.33,5.72,356.33,22.58,3.96,18.67,1.18,37.33,6.68,0.0,0.0,2.33,0.15,12.33,0.78,14.67,0.93,85.33,5.37,6.61,3.0,0.19,0.0,0.0,102.67,6.5,105.0,6.65,21.67,1.37,0.67,0.04,0.01,1.0,56.83,3.6,2.13,4.83,3.89,11.0,2.33,0.0,1.67,0.67,0.18,0.05,3.37,63.0,3.99,2.47,5.16,4.29,11.0,2.33,0.0,1.67,0.67,0.18,0.05,4.34,69.17,4.38,2.8,5.54,4.76,12.33,1.0,0.67,1.0,0.67,0.12,0.05,3.91,2,4.74,80.51,59.0
Kyle Juszczyk,SF,RB,3.0,14.86,5.71,0.39,24.43,1.68,4.0,3.14,0.22,10.0,1.58,0.0,0.0,0.29,0.02,35.29,2.37,46.0,3.09,301.86,20.47,8.63,13.29,0.9,1.14,0.08,41.0,2.77,51.71,3.48,16.43,1.11,1.14,0.08,0.03,1.0,39.49,2.65,1.86,2.68,3.34,11.86,1.0,2.0,0.0,0.0,0.0,0.0,2.43,57.13,3.84,3.44,3.12,4.73,11.71,0.86,2.29,0.0,0.0,0.0,0.0,4.17,74.77,5.03,4.74,3.67,6.12,11.43,1.57,1.71,0.14,0.0,0.01,0.0,4.7,3,0.0,0.0,134.0
C.J. Prosise,FA,RB,0.0,5.33,17.33,3.13,72.67,12.62,3.3,1.67,0.3,29.33,7.36,0.0,0.0,0.33,0.06,9.67,1.74,13.67,2.52,127.33,23.16,13.75,4.67,0.84,0.0,0.0,27.0,4.88,31.0,5.66,6.33,1.14,0.0,0.0,0.0,0.74,22.0,3.91,2.73,4.24,4.25,3.67,0.67,0.33,0.67,0.0,0.17,0.0,2.7,26.83,4.78,3.23,5.0,5.08,3.67,0.0,0.67,0.67,0.33,0.33,0.07,3.86,31.67,5.66,3.73,5.81,5.97,3.67,0.0,0.67,0.67,0.33,0.33,0.07,3.71,2,0.0,0.0,134.0
Mike Tolbert,FA,RB,0.0,13.71,56.57,4.32,210.29,16.08,3.66,9.14,0.68,22.43,7.61,0.71,0.05,0.71,0.05,13.43,1.01,17.29,1.29,87.14,6.37,6.46,3.43,0.24,0.71,0.04,70.0,5.33,73.86,5.6,12.57,0.92,0.57,0.05,0.01,1.0,37.17,2.76,2.01,2.93,3.38,12.29,0.29,0.29,0.86,0.0,0.07,0.0,2.82,43.89,3.26,2.68,3.06,4.02,12.29,0.29,0.29,0.86,0.0,0.07,0.0,3.8,50.6,3.76,3.26,3.25,4.72,12.14,0.43,1.0,0.14,0.0,0.01,0.0,3.76,3,1.66,28.27,84.0
Paul Perkins,FA,RB,0.0,12.0,64.67,5.15,212.0,16.31,2.82,9.33,0.7,16.67,6.02,0.67,0.05,0.0,0.0,10.33,0.84,14.67,1.18,84.67,6.64,7.43,2.67,0.2,0.0,0.0,75.0,5.99,79.33,6.33,12.0,0.91,0.0,0.0,0.0,1.0,29.67,2.3,2.15,1.66,3.14,10.67,0.33,1.0,0.0,0.0,0.0,0.0,2.75,34.83,2.72,2.38,1.96,3.66,11.0,0.33,0.67,0.0,0.0,0.0,0.0,3.51,40.0,3.14,2.63,2.3,4.22,10.67,0.67,0.67,0.0,0.0,0.0,0.0,3.37,2,1.38,23.39,85.0
Stevan Ridley,FA,RB,0.0,2.57,20.86,8.93,76.57,34.46,3.39,4.43,2.09,15.86,10.93,0.57,0.29,0.57,0.29,0.57,0.07,0.71,0.09,-0.29,-0.04,-0.07,0.14,0.02,0.0,0.0,21.43,9.0,21.57,9.02,4.57,2.11,0.0,0.0,0.0,0.46,11.06,5.16,5.04,4.75,4.85,2.0,0.0,0.0,0.57,0.0,0.57,0.0,2.4,11.34,5.19,5.07,4.76,4.96,2.0,0.0,0.0,0.57,0.0,0.57,0.0,3.5,11.63,5.23,5.11,4.79,5.15,2.0,0.0,0.0,0.57,0.0,0.57,0.0,2.5,3,0.0,0.0,134.0
Kerwynn Williams,FA,RB,0.0,12.22,64.33,4.63,274.89,21.44,6.04,12.67,0.98,36.78,8.99,1.78,0.14,1.44,0.13,5.11,0.36,7.78,0.54,45.78,3.15,7.69,2.78,0.19,0.0,0.0,69.44,4.99,72.11,5.18,15.44,1.16,0.11,0.02,0.0,0.96,40.51,3.23,1.06,4.28,3.66,8.56,1.33,1.33,1.0,0.0,0.13,0.0,2.49,43.07,3.41,1.22,4.33,3.91,9.0,0.89,1.33,1.0,0.0,0.13,0.0,3.22,45.62,3.59,1.47,4.39,4.21,9.0,2.22,1.0,0.0,0.0,0.0,0.0,2.7,3,0.83,14.17,88.0
D.J. Foster,FA,RB,0.0,5.67,6.33,1.35,20.67,4.47,3.26,1.0,0.2,5.67,2.86,0.0,0.0,0.0,0.0,11.67,1.73,19.33,2.89,89.33,12.89,5.88,5.33,0.76,0.0,0.0,18.0,3.08,25.67,4.24,6.33,0.97,0.0,0.0,0.0,0.75,11.0,1.74,1.77,0.57,3.37,5.67,0.0,0.0,0.0,0.0,0.0,0.0,1.96,16.83,2.6,2.87,0.78,4.6,5.67,0.0,0.0,0.0,0.0,0.0,0.0,3.19,22.67,3.47,3.63,1.11,5.67,5.67,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2,0.0,0.0,134.0
Benny Cunningham Jr.,FA,RB,0.0,13.43,16.43,1.24,65.43,5.06,3.75,2.71,0.21,19.43,3.27,0.57,0.05,0.0,0.0,19.71,1.46,26.0,1.93,198.86,14.39,9.86,8.29,0.6,1.14,0.08,36.14,2.71,42.43,3.17,11.0,0.81,0.57,0.04,0.02,1.0,32.14,2.36,1.26,2.97,2.9,11.43,0.71,0.57,0.71,0.0,0.06,0.0,2.06,42.0,3.08,2.11,3.45,3.71,11.14,0.86,1.29,0.14,0.0,0.01,0.0,3.06,51.86,3.81,2.53,3.99,4.55,10.86,1.14,0.71,0.71,0.0,0.06,0.0,3.23,3,0.0,0.0,134.0
Darren McFadden,FA,RB,0.0,3.71,41.57,4.99,179.29,16.87,0.54,8.86,0.94,14.0,7.34,0.86,0.13,0.43,0.03,6.57,0.64,9.0,0.95,51.71,4.55,2.79,2.0,0.2,0.0,0.0,48.14,5.63,50.57,5.94,10.86,1.14,0.43,0.03,0.0,0.46,25.1,2.27,2.61,1.33,2.82,1.86,0.14,0.71,0.86,0.14,0.11,0.01,2.3,28.39,2.59,2.81,1.38,3.22,1.86,0.29,0.57,0.86,0.14,0.11,0.01,3.06,31.67,2.91,2.91,1.49,3.64,1.71,0.57,0.57,0.71,0.14,0.09,0.01,2.64,3,0.0,0.0,134.0
Lance Dunbar,FA,RB,0.0,6.57,9.57,1.95,47.57,10.36,5.55,3.29,0.67,16.14,5.35,0.0,0.0,0.86,0.17,8.14,1.24,11.86,1.78,66.14,10.5,4.21,2.71,0.43,0.0,0.0,17.71,3.19,21.43,3.73,6.0,1.11,0.0,0.0,0.0,0.75,16.51,3.08,2.23,3.06,3.8,5.14,0.71,0.57,0.14,0.0,0.05,0.0,2.02,20.59,3.69,2.9,3.57,4.35,5.57,0.71,0.14,0.14,0.0,0.05,0.0,2.96,24.66,4.32,3.58,4.12,4.98,5.57,0.71,0.0,0.14,0.14,0.14,0.05,2.91,3,0.0,0.0,134.0
Antone Smith,FA,RB,0.0,3.4,8.2,2.7,39.8,12.98,5.96,1.0,0.3,8.6,5.78,0.0,0.0,0.0,0.0,4.8,1.6,7.2,2.4,61.6,20.54,10.26,2.0,0.67,0.0,0.0,13.0,4.3,15.4,5.1,3.0,0.97,0.8,0.26,0.05,0.59,8.54,2.82,2.56,0.99,4.44,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.85,10.94,3.62,3.76,1.19,5.49,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.84,13.34,4.42,4.96,1.47,6.52,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.85,3,0.0,0.0,134.0
Cameron Artis-Payne,FA,RB,0.0,9.29,27.0,5.14,121.57,21.63,4.74,5.14,0.82,33.0,7.76,0.14,0.02,1.29,0.26,1.57,0.24,1.57,0.24,12.57,2.32,5.94,0.86,0.18,0.0,0.0,28.57,5.38,28.57,5.38,6.0,0.99,0.0,0.0,0.0,0.85,21.13,3.93,2.01,5.59,3.85,7.71,0.43,0.14,0.71,0.29,0.21,0.14,2.21,21.91,4.05,2.16,5.63,4.02,7.86,0.29,0.14,0.71,0.29,0.21,0.14,2.79,22.7,4.16,2.3,5.67,4.26,8.14,0.0,0.71,0.14,0.29,0.17,0.14,2.33,3,0.0,0.0,134.0
Dwayne Washington,DEN,RB,2.0,7.33,43.33,5.17,117.67,13.23,2.45,4.33,0.44,13.33,5.34,0.33,0.03,0.33,0.03,4.67,0.54,6.33,0.68,30.0,3.59,6.73,2.33,0.27,0.0,0.0,48.0,5.71,49.67,5.85,6.67,0.71,0.0,0.0,0.0,0.81,16.77,1.85,1.62,1.2,2.78,6.67,0.67,0.0,0.0,0.0,0.0,0.0,2.04,19.1,2.12,2.03,1.29,3.18,7.0,0.33,0.0,0.0,0.0,0.0,0.0,2.66,21.43,2.39,2.62,1.45,3.59,7.0,0.33,0.0,0.0,0.0,0.0,0.0,2.65,2,0.0,0.0,134.0
Malcolm Brown,FA,RB,0.0,10.0,37.0,4.13,137.0,16.0,3.56,5.5,0.72,15.75,7.42,0.5,0.04,0.5,0.04,5.5,0.7,6.5,0.8,37.5,2.59,6.28,2.12,0.29,0.0,0.0,42.5,4.84,43.5,4.93,7.62,1.01,0.25,0.02,0.01,0.82,19.95,2.1,1.82,1.56,2.21,8.0,1.5,0.5,0.0,0.0,0.0,0.0,1.83,22.7,2.45,2.45,1.7,2.49,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.65,25.45,2.8,2.88,1.9,2.8,9.0,0.5,0.5,0.0,0.0,0.0,0.0,2.38,3,0.0,0.0,134.0
Zach Zenner,FA,RB,0.0,9.43,35.57,3.2,118.86,10.1,2.65,7.57,0.62,15.43,5.08,0.29,0.02,1.71,0.15,5.43,0.42,7.57,0.61,57.57,4.26,3.9,2.71,0.21,0.0,0.0,41.0,3.62,43.14,3.82,10.29,0.82,0.29,0.02,0.0,0.9,27.36,2.32,1.31,3.46,2.59,7.71,0.57,0.57,0.0,0.57,0.05,0.05,1.97,30.07,2.52,1.44,3.61,2.82,7.43,0.86,0.57,0.0,0.57,0.05,0.05,2.52,32.79,2.73,1.64,3.77,3.08,8.0,0.57,0.29,0.0,0.57,0.05,0.05,2.29,3,0.0,0.0,134.0
Branden Oliver,FA,RB,0.0,8.0,34.2,4.28,88.0,11.0,2.59,6.4,0.8,23.8,6.95,0.8,0.1,0.0,0.0,7.4,0.92,11.8,1.48,43.2,5.4,5.19,2.6,0.32,0.0,0.0,41.6,5.2,46.0,5.75,9.0,1.12,0.0,0.0,0.0,0.88,13.12,1.64,1.23,1.61,2.33,7.6,0.2,0.2,0.0,0.0,0.0,0.0,1.77,16.82,2.1,1.28,2.24,2.79,7.6,0.2,0.2,0.0,0.0,0.0,0.0,2.51,20.52,2.56,1.49,2.94,3.27,7.6,0.0,0.2,0.2,0.0,0.03,0.0,2.23,3,0.0,0.0,134.0
Byron Marshall,FA,RB,0.0,3.67,12.33,3.61,42.67,12.44,3.5,2.33,0.72,11.33,5.83,0.0,0.0,0.0,0.0,5.0,1.33,7.0,1.89,27.33,7.11,5.11,1.67,0.44,0.0,0.0,17.33,4.94,19.33,5.5,4.0,1.17,0.0,0.0,0.0,0.62,7.0,1.96,2.0,2.02,2.64,3.67,0.0,0.0,0.0,0.0,0.0,0.0,1.46,9.5,2.62,2.5,2.82,3.32,3.67,0.0,0.0,0.0,0.0,0.0,0.0,2.33,12.0,3.29,3.0,3.7,4.01,3.0,0.67,0.0,0.0,0.0,0.0,0.0,2.04,2,0.0,0.0,134.0
Rod Smith,FA,RB,0.0,11.0,24.67,1.65,103.67,6.93,2.15,6.78,0.45,20.33,3.32,0.0,0.0,1.78,0.12,9.0,0.64,10.89,0.76,92.22,6.3,7.17,4.33,0.31,0.44,0.03,33.67,2.28,35.56,2.41,11.11,0.76,0.0,0.0,0.0,0.93,32.92,2.21,0.8,3.39,2.22,8.78,0.44,0.89,0.44,0.44,0.07,0.03,1.58,37.42,2.53,1.02,3.77,2.55,8.78,0.44,1.33,0.0,0.44,0.03,0.03,2.13,41.92,2.85,1.24,4.17,2.9,8.78,0.89,0.89,0.0,0.44,0.03,0.03,1.97,3,0.0,0.0,134.0
Andre Williams,FA,RB,0.0,6.8,28.4,8.75,96.2,39.26,3.63,5.4,2.99,15.4,7.67,0.0,0.0,0.2,0.01,0.2,0.01,1.4,0.84,1.4,0.09,1.4,0.1,0.01,0.0,0.0,28.6,8.76,29.8,9.59,5.5,2.99,0.0,0.0,0.0,0.66,11.36,4.03,3.75,0.81,0.77,6.0,0.2,0.6,0.0,0.0,0.0,0.0,0.56,11.46,4.04,3.75,0.81,0.79,6.2,0.0,0.6,0.0,0.0,0.0,0.0,2.06,11.56,4.05,3.75,0.82,0.82,6.2,0.6,0.0,0.0,0.0,0.0,0.0,0.58,3,0.0,0.0,134.0
Terron Ward,FA,RB,0.0,11.29,30.14,3.31,130.43,14.94,4.32,6.43,0.68,24.43,7.7,0.29,0.06,0.14,0.01,3.29,0.28,4.14,0.38,21.57,2.0,6.97,1.29,0.13,0.0,0.0,33.43,3.59,34.29,3.7,7.71,0.81,0.57,0.04,0.02,0.92,14.91,1.68,0.96,2.17,2.21,10.57,0.57,0.0,0.0,0.14,0.01,0.01,1.39,16.56,1.82,1.03,2.33,2.38,10.86,0.29,0.0,0.14,0.0,0.01,0.0,1.87,18.2,1.96,1.1,2.51,2.59,11.14,0.0,0.0,0.14,0.0,0.01,0.0,1.57,3,0.0,0.0,134.0
Fozzy Whittaker,FA,RB,0.0,13.57,23.86,1.59,101.43,6.62,3.41,5.0,0.34,14.0,3.5,0.29,0.02,0.14,0.01,11.71,0.8,15.0,1.02,100.57,6.88,8.72,3.71,0.24,0.57,0.05,35.57,2.39,38.86,2.6,8.71,0.59,0.29,0.02,0.0,1.0,23.91,1.66,0.59,2.8,2.05,11.71,0.57,1.0,0.29,0.0,0.02,0.0,1.34,29.77,2.06,0.7,3.35,2.46,12.0,0.29,0.71,0.57,0.0,0.04,0.0,1.87,35.63,2.46,0.91,3.93,2.89,12.0,0.14,0.86,0.57,0.0,0.04,0.0,1.84,3,0.0,0.0,134.0
Cordarrelle Patterson,PIT,RB,1.0,16.0,9.71,0.61,83.57,5.22,8.15,2.43,0.15,34.43,4.72,0.29,0.02,1.14,0.07,32.86,2.05,44.29,2.77,307.43,19.21,8.9,14.14,0.88,0.57,0.03,42.57,2.66,54.0,3.38,16.57,1.03,0.14,0.01,0.04,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,16.43,1.03,0.71,0.8,1.72,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,32.86,2.05,1.43,1.59,2.99,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,3,0.0,0.0,134.0
Corey Grant,FA,RB,0.0,13.14,27.14,2.05,188.86,13.16,6.24,7.57,0.54,51.0,8.45,0.57,0.03,1.43,0.09,3.14,0.26,4.71,0.4,35.29,2.68,11.24,1.86,0.14,0.29,0.03,30.29,2.3,31.86,2.44,9.43,0.68,0.71,0.06,0.03,0.97,31.27,2.21,0.01,4.53,2.37,10.86,0.0,0.86,1.14,0.29,0.11,0.03,1.38,32.84,2.34,0.01,4.68,2.54,10.86,0.29,1.14,0.57,0.29,0.07,0.03,1.73,34.41,2.46,0.01,4.83,2.74,10.86,0.29,1.71,0.0,0.29,0.03,0.03,1.41,3,0.0,0.0,134.0
Jamize Olawale,FA,RB,0.0,13.43,13.43,0.98,53.71,4.01,4.17,5.57,0.42,13.86,3.12,0.0,0.0,1.29,0.09,8.14,0.59,9.57,0.7,95.71,6.48,9.88,2.71,0.19,0.29,0.02,21.57,1.57,23.0,1.67,8.29,0.61,0.0,0.0,0.0,1.0,24.37,1.72,0.45,2.61,2.15,11.43,1.29,0.43,0.29,0.0,0.02,0.0,1.23,28.44,2.01,0.59,2.85,2.5,12.0,0.86,0.29,0.29,0.0,0.02,0.0,1.73,32.51,2.31,0.73,3.15,2.89,12.29,0.86,0.0,0.29,0.0,0.02,0.0,1.64,3,0.0,0.0,134.0
Kenjon Barner,FA,RB,0.0,12.57,20.86,1.7,87.14,7.11,4.03,5.14,0.41,18.43,4.14,0.0,0.0,1.14,0.09,5.57,0.45,9.43,0.77,47.14,3.7,9.15,1.57,0.13,0.0,0.0,26.43,2.16,30.29,2.46,6.71,0.54,0.14,0.01,0.0,0.99,20.0,1.58,0.57,2.48,2.02,11.43,0.29,0.86,0.0,0.0,0.0,0.0,1.28,22.79,1.81,0.71,2.64,2.32,11.29,0.43,0.86,0.0,0.0,0.0,0.0,1.72,25.57,2.04,0.74,2.83,2.64,11.57,0.71,0.29,0.0,0.0,0.0,0.0,1.59,3,0.0,0.0,134.0
James Conner,ARI,RB,1.0,14.0,32.0,2.29,144.0,10.29,4.5,4.0,0.29,23.0,7.64,1.0,0.07,0.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.29,33.0,2.36,4.0,0.29,0.0,0.0,0.0,1.0,14.4,1.03,1.15,0.72,1.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,14.4,1.03,1.15,0.72,1.83,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,14.4,1.03,1.15,0.72,1.88,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,1,0.0,0.0,134.0
Elijhaa Penny,FA,RB,0.0,16.0,31.0,1.94,124.0,7.75,4.0,7.0,0.44,14.0,2.81,0.0,0.0,2.0,0.12,4.0,0.25,6.0,0.38,38.0,2.38,9.5,2.0,0.12,0.0,0.0,35.0,2.19,37.0,2.31,9.0,0.56,0.0,0.0,0.0,1.0,28.2,1.76,0.0,2.97,2.17,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,30.2,1.89,0.0,3.03,2.34,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.45,32.2,2.01,0.0,3.12,2.55,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.25,1,0.0,0.0,134.0
C.J. Ham,MIN,RB,2.0,16.0,7.0,0.44,13.0,0.81,1.86,5.0,0.31,3.0,0.5,0.0,0.0,1.0,0.06,7.0,0.44,8.0,0.5,68.0,4.25,9.71,3.0,0.19,0.0,0.0,14.0,0.88,15.0,0.94,8.0,0.5,0.0,0.0,0.0,1.0,14.1,0.88,0.6,1.48,1.29,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.85,17.6,1.1,0.95,1.52,1.62,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,21.1,1.32,1.2,1.6,1.98,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1,0.0,0.0,134.0
Tyler Ervin,FA,RB,0.0,6.67,3.0,0.69,9.0,2.08,3.0,0.67,0.17,5.0,1.75,0.0,0.0,0.0,0.0,6.33,1.42,9.0,1.97,31.33,6.83,5.17,1.0,0.19,0.0,0.0,9.33,2.11,12.0,2.67,1.67,0.36,0.67,0.06,0.17,0.77,2.7,0.78,0.8,1.05,1.23,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.69,5.87,1.49,1.47,1.7,2.04,6.67,0.0,0.0,0.0,0.0,0.0,0.0,1.26,9.03,2.2,2.13,2.36,2.84,6.67,0.0,0.0,0.0,0.0,0.0,0.0,1.48,2,0.0,0.0,134.0
