Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Frank Gore,FA,RB,0.0,15,187,12.47,653,43.53,3.49,32.0,2.13,17,10.4,0,0.0,2,0.13,16,1.07,19,1.27,89,5.93,5.56,3.0,0.2,0,0.0,203,13.53,206,13.73,35.0,2.33,1,0.07,0.0,1.0,84.2,5.61,5.9,3.71,6.53,6,6,1,2,0,0.15,0.0,6.55,92.2,6.15,6.0,4.05,7.09,8,3,2,2,0,0.15,0.0,7.98,100.2,6.68,6.3,4.44,7.76,9,2,3,1,0,0.07,0.0,7.1
Adrian Peterson,FA,RB,0.0,16,156,9.75,604,37.75,3.87,34.0,2.12,38,13.88,4,0.25,7,0.44,12,0.75,18,1.12,101,6.31,8.42,4.0,0.25,0,0.0,168,10.5,174,10.88,38.0,2.38,0,0.0,0.0,1.0,112.5,7.03,4.2,5.7,7.35,9,0,2,3,2,0.45,0.14,6.44,118.5,7.41,4.95,5.68,7.85,9,0,4,2,1,0.23,0.07,7.79,124.5,7.78,5.7,5.7,8.48,8,3,2,3,0,0.23,0.0,7.06
Duke Johnson Jr.,FA,RB,0.0,11,77,7.0,235,21.36,3.05,11.0,1.0,23,7.64,1,0.09,1,0.09,28,2.55,35,3.18,249,22.64,8.89,8.0,0.73,1,0.09,105,9.55,112,10.18,19.0,1.73,2,0.18,0.02,1.0,56.4,5.13,4.2,4.07,5.83,7,2,0,2,0,0.22,0.0,5.32,70.4,6.4,6.0,4.45,7.21,7,2,0,2,0,0.22,0.0,7.46,84.4,7.67,7.5,5.0,8.65,5,4,0,2,0,0.22,0.0,7.77
Le'Veon Bell,FA,RB,0.0,11,82,7.45,328,29.82,4.0,22.0,2.0,16,10.64,0,0.0,2,0.18,16,1.45,20,1.82,138,12.55,8.62,7.0,0.64,0,0.0,98,8.91,102,9.27,29.0,2.64,0,0.0,0.0,1.0,58.6,5.33,3.9,3.59,6.25,7,2,1,1,0,0.1,0.0,5.13,66.6,6.05,5.3,3.52,7.23,7,2,1,1,0,0.1,0.0,7.4,74.6,6.78,6.6,3.51,8.35,7,2,1,1,0,0.1,0.0,7.04
James White,FA,RB,0.0,14,35,2.5,121,8.64,3.46,6.0,0.43,10,4.43,0,0.0,2,0.14,49,3.5,62,4.43,375,26.79,7.65,20.0,1.43,1,0.07,84,6.0,97,6.93,26.0,1.86,0,0.0,0.0,1.0,67.6,4.83,4.45,3.86,5.56,8,3,2,1,0,0.08,0.0,4.8,92.1,6.58,5.95,4.32,7.47,7,2,4,1,0,0.08,0.0,7.1,116.6,8.33,7.45,4.98,9.4,7,2,2,3,0,0.27,0.0,7.78
Jerick McKinnon,FA,RB,0.0,16,81,5.06,319,19.94,3.94,16.0,1.0,55,9.19,1,0.06,5,0.31,33,2.06,46,2.88,253,15.81,7.67,12.0,0.75,1,0.06,114,7.12,127,7.94,28.0,1.75,0,0.0,0.0,1.0,93.2,5.82,3.2,5.8,6.06,10,0,2,4,0,0.33,0.0,4.91,109.7,6.86,4.45,6.41,7.05,10,0,2,3,1,0.33,0.07,6.78,126.2,7.89,5.4,7.1,8.14,10,0,1,4,1,0.45,0.07,6.84
Tony Pollard,TEN,RB,2.0,16,101,6.31,435,27.19,4.31,23.0,1.44,42,13.19,4,0.25,4,0.25,28,1.75,40,2.5,193,12.06,6.89,9.0,0.56,1,0.06,129,8.06,141,8.81,32.0,2.0,0,0.0,0.0,1.0,92.8,5.8,3.3,6.26,5.92,10,2,2,1,1,0.14,0.07,4.86,106.8,6.68,4.55,6.71,6.79,11,1,3,0,1,0.07,0.07,6.6,120.8,7.55,5.6,7.19,7.77,11,1,3,0,1,0.07,0.07,6.41
Phillip Lindsay,FA,RB,0.0,11,118,10.73,502,45.64,4.25,19.0,1.73,55,15.55,6,0.55,1,0.09,7,0.64,14,1.27,28,2.55,4.0,1.0,0.09,0,0.0,125,11.36,132,12.0,20.0,1.82,0,0.0,0.0,1.0,59.0,5.36,3.5,4.32,6.01,7,0,3,1,0,0.1,0.0,5.14,62.5,5.68,4.1,4.35,6.44,7,2,1,1,0,0.1,0.0,6.46,66.0,6.0,5.1,4.45,6.96,6,3,1,1,0,0.1,0.0,6.16
Malcolm Brown,FA,RB,0.0,16,101,6.31,419,26.19,4.15,28.0,1.75,19,9.19,0,0.0,5,0.31,23,1.44,33,2.06,162,10.12,7.04,9.0,0.56,0,0.0,124,7.75,134,8.38,37.0,2.31,1,0.06,0.01,1.0,86.1,5.38,2.75,6.47,5.45,11,2,0,1,2,0.23,0.14,4.61,97.6,6.1,3.5,6.71,6.21,11,2,1,0,2,0.14,0.14,6.26,109.1,6.82,4.15,7.0,7.06,11,1,2,0,2,0.14,0.14,5.71
Devonta Freeman,FA,RB,0.0,5,54,10.8,172,34.4,3.19,9.0,1.8,14,9.2,0,0.0,1,0.2,7,1.4,10,2.0,58,11.6,8.29,3.0,0.6,0,0.0,61,12.2,64,12.8,12.0,2.4,0,0.0,0.0,0.72,29.0,5.8,5.7,5.66,6.07,2,2,0,1,0,0.25,0.0,4.55,32.5,6.5,6.2,6.18,6.75,3,0,1,1,0,0.25,0.0,6.09,36.0,7.2,6.7,6.76,7.52,3,0,1,1,0,0.25,0.0,5.26
Justin Jackson,FA,RB,0.0,9,59,6.56,270,30.0,4.58,15.0,1.67,36,13.0,3,0.33,0,0.0,19,2.11,24,2.67,173,19.22,9.11,7.0,0.78,0,0.0,78,8.67,83,9.22,22.0,2.44,0,0.0,0.0,0.93,46.3,5.14,2.1,5.52,5.42,5,1,1,2,0,0.29,0.0,3.98,55.8,6.2,3.4,6.06,6.47,5,1,1,2,0,0.29,0.0,6.07,65.3,7.26,4.9,6.71,7.6,5,0,2,2,0,0.29,0.0,5.82
La'Mical Perine,FA,RB,0.0,10,64,6.4,232,23.2,3.62,18.0,1.8,20,9.5,1,0.1,2,0.2,11,1.1,15,1.5,63,6.3,5.73,4.0,0.4,0,0.0,75,7.5,79,7.9,22.0,2.2,0,0.0,0.0,0.96,41.5,4.15,3.45,3.6,4.86,8,0,1,1,0,0.11,0.0,4.12,47.0,4.7,4.45,3.76,5.53,8,0,1,1,0,0.11,0.0,5.86,52.5,5.25,5.35,3.97,6.27,8,1,0,1,0,0.11,0.0,5.39
Alexander Mattison,LV,RB,1.0,13,96,7.38,434,33.38,4.52,24.0,1.85,25,11.38,4,0.31,2,0.15,13,1.0,15,1.15,125,9.62,9.62,5.0,0.38,1,0.08,109,8.38,111,8.54,29.0,2.23,0,0.0,0.0,1.0,73.9,5.68,2.7,7.42,5.56,8,2,1,1,1,0.18,0.08,4.52,80.4,6.18,2.7,7.91,6.04,8,2,1,1,1,0.18,0.08,5.82,86.9,6.68,2.7,8.43,6.61,9,1,1,1,1,0.18,0.08,4.93
La'Mical Perine,FA,RB,0.0,10,64,6.4,232,23.2,3.62,18.0,1.8,20,9.5,1,0.1,2,0.2,11,1.1,15,1.5,63,6.3,5.73,3.0,0.3,0,0.0,75,7.5,79,7.9,21.0,2.1,0,0.0,0.0,0.96,41.5,4.15,3.45,3.6,4.86,8,0,1,1,0,0.11,0.0,4.12,47.0,4.7,4.45,3.76,5.53,8,0,1,1,0,0.11,0.0,5.81,52.5,5.25,5.35,3.97,6.27,8,1,0,1,0,0.11,0.0,5.39
Joshua Kelley,TEN,RB,1.0,14,111,7.93,354,25.29,3.19,20.0,1.43,33,10.79,3,0.21,2,0.14,23,1.64,23,1.64,148,10.57,6.43,9.0,0.64,0,0.0,134,9.57,134,9.57,29.0,2.07,2,0.14,0.01,1.0,58.2,4.16,2.85,4.12,4.71,9,2,1,2,0,0.17,0.0,4.2,69.7,4.98,3.6,4.22,5.69,9,2,3,0,0,0.0,0.0,5.71,81.2,5.8,4.55,4.48,6.72,9,1,4,0,0,0.0,0.0,5.46
Boston Scott,FA,RB,0.0,16,80,5.0,374,23.38,4.68,16.0,1.0,56,11.06,2,0.12,1,0.06,25,1.56,36,2.25,212,13.25,8.48,8.0,0.5,1,0.06,105,6.56,116,7.25,24.0,1.5,0,0.0,0.0,1.0,70.6,4.41,3.0,4.67,4.85,11,1,2,2,0,0.14,0.0,4.06,83.1,5.19,4.0,5.04,5.67,9,3,2,2,0,0.14,0.0,5.54,95.6,5.98,5.1,5.49,6.58,8,4,2,2,0,0.14,0.0,5.59
Brian Hill,FA,RB,0.0,16,100,6.25,465,29.06,4.65,18.0,1.12,62,14.12,3,0.19,1,0.06,25,1.56,30,1.88,199,12.44,7.96,7.0,0.44,0,0.0,125,7.81,130,8.12,25.0,1.56,1,0.06,0.01,1.0,70.4,4.4,2.45,4.08,5.0,10,4,0,2,0,0.14,0.0,3.98,82.9,5.18,3.4,4.24,5.91,11,3,0,2,0,0.14,0.0,5.51,95.4,5.96,4.4,4.46,6.91,11,3,0,2,0,0.14,0.0,5.53
Mark Ingram II,FA,RB,0.0,11,72,6.55,299,27.18,4.15,14.0,1.27,30,10.55,2,0.18,2,0.18,6,0.55,8,0.73,50,4.55,8.33,2.0,0.18,0,0.0,78,7.09,80,7.27,16.0,1.45,0,0.0,0.0,1.0,46.9,4.26,2.9,4.1,4.84,8,1,1,1,0,0.1,0.0,3.96,49.9,4.54,3.4,4.36,5.14,9,0,1,1,0,0.1,0.0,5.01,52.9,4.81,3.9,4.64,5.52,9,0,1,1,0,0.1,0.0,4.63
Devontae Booker,FA,RB,0.0,16,93,5.81,423,26.44,4.55,21.0,1.31,43,11.69,4,0.25,3,0.19,17,1.06,21,1.31,84,5.25,4.94,2.0,0.12,0,0.0,110,6.88,114,7.12,23.0,1.44,0,0.0,0.0,1.0,68.7,4.29,1.9,5.34,4.56,13,1,0,1,1,0.14,0.07,3.58,77.2,4.82,3.0,5.32,5.2,12,2,0,1,1,0.14,0.07,5.0,85.7,5.36,3.65,5.36,5.93,12,2,1,0,1,0.07,0.07,4.73
Reggie Bonnafon,FA,RB,0.0,2,12,6.0,69,34.5,5.75,4.0,2.0,22,17.5,1,0.5,0,0.0,2,1.0,2,1.0,18,9.0,9.0,2.0,1.0,1,0.5,14,7.0,14,7.0,6.0,3.0,0,0.0,0.0,0.44,14.7,7.35,7.35,8.13,7.03,1,0,0,1,0,1.0,0.0,3.29,15.7,7.85,7.85,8.84,7.45,1,0,0,1,0,1.0,0.0,4.96,16.7,8.35,8.35,9.55,8.0,1,0,0,1,0,1.0,0.0,3.64
Alex Collins,FA,RB,0.0,3,18,6.0,77,25.67,4.28,5.0,1.67,13,9.67,0,0.0,2,0.67,1,0.33,2,0.67,4,1.33,4.0,0.0,0.0,0,0.0,19,6.33,20,6.67,5.0,1.67,0,0.0,0.0,0.56,20.1,6.7,8.9,5.44,7.08,1,0,2,0,0,0.0,0.0,3.94,20.6,6.87,8.9,5.63,7.3,1,0,2,0,0,0.0,0.0,4.82,21.1,7.03,8.9,5.83,7.63,1,1,1,0,0,0.0,0.0,4.06
Jordan Howard,FA,RB,0.0,7,35,5.0,60,8.57,1.71,7.0,1.0,11,4.86,0,0.0,4,0.57,1,0.14,1,0.14,-3,-0.43,-3.0,0.0,0.0,0,0.0,36,5.14,36,5.14,7.0,1.0,0,0.0,0.0,0.84,29.7,4.24,6.1,3.26,5.1,3,3,1,0,0,0.0,0.0,4.18,30.2,4.31,6.1,3.15,5.3,4,3,0,0,0,0.0,0.0,4.75,30.7,4.39,6.1,3.05,5.59,6,1,0,0,0,0.0,0.0,4.34
Rodney Smith,FA,RB,0.0,7,41,5.86,156,22.29,3.8,14.0,2.0,13,9.29,0,0.0,1,0.14,9,1.29,11,1.57,59,8.43,6.56,1.0,0.14,0,0.0,50,7.14,52,7.43,15.0,2.14,0,0.0,0.0,0.84,27.5,3.93,2.9,3.06,4.8,6,0,1,0,0,0.0,0.0,3.2,32.0,4.57,3.4,3.19,5.6,6,0,1,0,0,0.0,0.0,4.7,36.5,5.21,4.4,3.41,6.46,5,1,1,0,0,0.0,0.0,4.26
Kyle Juszczyk,SF,RB,3.0,16,17,1.06,64,4.0,3.76,12.0,0.75,10,3.06,0,0.0,2,0.12,19,1.19,29,1.81,202,12.62,10.63,10.0,0.62,4,0.25,36,2.25,46,2.88,22.0,1.38,0,0.0,0.0,1.0,62.6,3.91,2.5,3.96,4.48,11,2,2,1,0,0.07,0.0,3.17,72.1,4.51,3.25,4.04,5.2,11,2,2,1,0,0.07,0.0,4.45,81.6,5.1,4.0,4.14,6.02,12,2,1,1,0,0.07,0.0,4.39
Alfred Morris,FA,RB,0.0,9,55,6.11,238,26.44,4.33,13.0,1.44,20,9.44,1,0.11,1,0.11,3,0.33,4,0.44,19,2.11,6.33,2.0,0.22,1,0.11,58,6.44,59,6.56,15.0,1.67,0,0.0,0.0,0.93,37.7,4.19,2.8,5.04,4.51,7,1,0,0,1,0.12,0.12,3.63,39.2,4.36,2.8,5.2,4.72,7,1,0,1,0,0.12,0.0,4.39,40.7,4.52,2.8,5.37,5.01,7,1,0,1,0,0.12,0.0,3.66
Benny Snell Jr.,FA,RB,0.0,16,111,6.94,368,23.0,3.32,25.0,1.56,30,8.0,3,0.19,4,0.25,10,0.62,14,0.88,61,3.81,6.1,3.0,0.19,0,0.0,121,7.56,125,7.81,28.0,1.75,1,0.06,0.01,1.0,64.9,4.06,1.3,5.19,4.34,10,2,2,1,1,0.14,0.07,3.32,69.9,4.37,1.65,5.5,4.67,11,2,2,0,1,0.07,0.07,4.37,74.9,4.68,1.65,5.85,5.07,11,2,2,0,1,0.07,0.07,3.66
Jordan Wilkins,FA,RB,0.0,15,84,5.6,308,20.53,3.67,17.0,1.13,22,7.33,1,0.07,1,0.07,12,0.8,16,1.07,105,7.0,8.75,3.0,0.2,0,0.0,96,6.4,100,6.67,20.0,1.33,0,0.0,0.0,1.0,49.3,3.29,2.8,4.84,3.58,13,1,0,0,1,0.07,0.07,3.42,55.3,3.69,2.8,5.01,4.03,13,1,0,0,1,0.07,0.07,4.27,61.3,4.09,3.8,5.21,4.56,13,1,0,0,1,0.07,0.07,4.21
Ty Johnson,BUF,RB,1.0,13,54,4.15,254,19.54,4.7,11.0,0.85,34,6.77,1,0.08,1,0.08,16,1.23,21,1.62,99,7.62,6.19,6.0,0.46,1,0.08,70,5.38,75,5.77,17.0,1.31,0,0.0,0.0,1.0,47.3,3.64,1.6,5.39,3.86,10,1,0,1,1,0.18,0.08,3.12,55.3,4.25,1.6,5.98,4.45,10,1,0,1,1,0.18,0.08,4.01,63.3,4.87,1.6,6.64,5.11,10,1,0,1,1,0.18,0.08,3.62
Kerryon Johnson,FA,RB,0.0,16,52,3.25,181,11.31,3.48,9.0,0.56,14,4.56,0,0.0,2,0.12,19,1.19,26,1.62,187,11.69,9.84,11.0,0.69,1,0.06,71,4.44,78,4.88,20.0,1.25,1,0.06,0.01,1.0,52.8,3.3,1.85,3.25,3.97,11,3,2,0,0,0.0,0.0,2.82,62.3,3.89,2.6,3.59,4.63,11,3,2,0,0,0.0,0.0,4.0,71.8,4.49,3.4,4.0,5.35,11,4,1,0,0,0.0,0.0,3.99
Ito Smith,FA,RB,0.0,14,63,4.5,268,19.14,4.25,8.0,0.57,24,7.36,1,0.07,1,0.07,17,1.21,26,1.86,75,5.36,4.41,9.0,0.64,0,0.0,80,5.71,89,6.36,17.0,1.21,0,0.0,0.0,1.0,40.3,2.88,2.25,3.46,3.41,13,0,0,1,0,0.08,0.0,3.01,48.8,3.49,2.55,3.93,4.05,13,0,0,1,0,0.08,0.0,3.99,57.3,4.09,3.55,4.44,4.75,13,0,0,1,0,0.08,0.0,4.06
Tarik Cohen,FA,RB,0.0,3,14,4.67,74,24.67,5.29,3.0,1.0,17,12.67,0,0.0,0,0.0,6,2.0,9,3.0,41,13.67,6.83,1.0,0.33,0,0.0,20,6.67,23,7.67,4.0,1.33,0,0.0,0.0,0.56,11.5,3.83,4.1,1.03,6.15,3,0,0,0,0,0.0,0.0,2.72,14.5,4.83,5.6,1.42,7.25,3,0,0,0,0,0.0,0.0,3.96,17.5,5.83,6.7,1.86,8.42,3,0,0,0,0,0.0,0.0,3.8
Chris Thompson,FA,RB,0.0,8,7,0.88,20,2.5,2.86,1.0,0.12,5,2.0,0,0.0,0,0.0,20,2.5,23,2.88,146,18.25,7.3,5.0,0.62,1,0.12,27,3.38,30,3.75,6.0,0.75,0,0.0,0.0,0.88,22.6,2.82,2.65,2.95,3.48,7,0,1,0,0,0.0,0.0,2.5,32.6,4.08,4.35,3.56,4.86,7,0,1,0,0,0.0,0.0,3.96,42.6,5.32,5.85,4.26,6.24,4,3,1,0,0,0.0,0.0,4.61
DeeJay Dallas,ARI,RB,2.0,12,34,2.83,108,9.0,3.18,9.0,0.75,13,3.92,0,0.0,2,0.17,17,1.42,20,1.67,111,9.25,6.53,5.0,0.42,1,0.08,51,4.25,54,4.5,14.0,1.17,0,0.0,0.0,1.0,39.9,3.33,1.45,5.33,3.53,10,0,1,0,1,0.09,0.09,2.69,48.4,4.03,2.45,5.98,4.22,10,0,1,0,1,0.09,0.09,3.95,56.9,4.74,3.45,6.66,4.97,10,0,1,0,1,0.09,0.09,4.07
Saquon Barkley,PHI,RB,1.0,2,19,9.5,34,17.0,1.79,1.0,0.5,18,12.5,0,0.0,0,0.0,6,3.0,9,4.5,60,30.0,10.0,3.0,1.5,0,0.0,25,12.5,28,14.0,4.0,2.0,0,0.0,0.0,0.44,9.4,4.7,4.7,2.69,5.93,1,1,0,0,0,0.0,0.0,2.5,12.4,6.2,6.2,4.81,6.85,1,0,1,0,0,0.0,0.0,3.93,15.4,7.7,7.7,6.93,8.0,1,0,1,0,0,0.0,0.0,3.39
Matt Breida,FA,RB,0.0,12,59,4.92,254,21.17,4.31,11.0,0.92,24,7.33,1,0.08,0,0.0,9,0.75,10,0.83,96,8.0,10.67,5.0,0.42,0,0.0,68,5.67,69,5.75,16.0,1.33,1,0.08,0.01,1.0,33.0,2.75,2.2,2.68,3.47,10,1,1,0,0,0.0,0.0,2.84,37.5,3.12,2.7,2.9,3.92,9,3,0,0,0,0.0,0.0,3.89,42.0,3.5,3.2,3.19,4.41,10,2,0,0,0,0.0,0.0,3.62
Peyton Barber,FA,RB,0.0,16,94,5.88,258,16.12,2.74,26.0,1.62,15,5.81,0,0.0,4,0.25,4,0.25,7,0.44,12,0.75,3.0,1.0,0.06,0,0.0,98,6.12,101,6.31,27.0,1.69,0,0.0,0.0,1.0,51.0,3.19,1.2,4.02,3.64,12,2,1,1,0,0.07,0.0,2.66,53.0,3.31,1.7,4.01,3.83,13,2,0,1,0,0.07,0.0,3.78,55.0,3.44,2.2,4.02,4.09,14,1,0,1,0,0.07,0.0,3.24
Ito Smith,FA,RB,0.0,14,63,4.5,268,19.14,4.25,8.0,0.57,24,7.36,1,0.07,1,0.07,17,1.21,26,1.86,75,5.36,4.41,3.0,0.21,0,0.0,80,5.71,89,6.36,11.0,0.79,0,0.0,0.0,1.0,40.3,2.88,2.25,3.46,3.41,13,0,0,1,0,0.08,0.0,3.01,48.8,3.49,2.55,3.93,4.05,13,0,0,1,0,0.08,0.0,3.78,57.3,4.09,3.55,4.44,4.75,13,0,0,1,0,0.08,0.0,4.06
Josh Adams,FA,RB,0.0,8,29,3.62,157,19.62,5.41,10.0,1.25,25,6.75,1,0.12,2,0.25,6,0.75,8,1.0,29,3.62,4.83,2.0,0.25,0,0.0,35,4.38,37,4.62,12.0,1.5,0,0.0,0.0,0.88,30.6,3.82,1.55,4.71,4.19,5,1,1,1,0,0.14,0.0,2.61,33.6,4.2,2.05,5.08,4.58,5,1,1,1,0,0.14,0.0,3.67,36.6,4.58,2.55,5.47,5.04,5,1,1,1,0,0.14,0.0,3.26
Jalen Richard,FA,RB,0.0,13,22,1.69,123,9.46,5.59,7.0,0.54,20,7.0,1,0.08,1,0.08,19,1.46,23,1.77,138,10.62,7.26,5.0,0.38,0,0.0,41,3.15,45,3.46,12.0,0.92,0,0.0,0.0,1.0,32.1,2.47,2.2,2.09,3.31,12,0,1,0,0,0.0,0.0,2.55,41.6,3.2,2.6,2.24,4.28,12,1,0,0,0,0.0,0.0,3.56,51.1,3.93,3.2,2.56,5.23,11,2,0,0,0,0.0,0.0,3.72
JaMycal Hasty,NE,RB,2.0,8,39,4.88,148,18.5,3.79,7.0,0.88,20,6.62,1,0.12,1,0.12,7,0.88,8,1.0,33,4.12,4.71,2.0,0.25,0,0.0,46,5.75,47,5.88,9.0,1.12,0,0.0,0.0,0.88,24.1,3.01,1.55,3.44,3.57,6,1,1,0,0,0.0,0.0,2.33,27.6,3.45,2.3,3.5,4.13,6,1,1,0,0,0.0,0.0,3.36,31.1,3.89,3.1,3.6,4.75,6,1,1,0,0,0.0,0.0,3.3
Darrel Williams,FA,RB,0.0,16,39,2.44,169,10.56,4.33,14.0,0.88,13,4.31,0,0.0,1,0.06,18,1.12,26,1.62,116,7.25,6.44,14.0,0.88,0,0.0,57,3.56,65,4.06,28.0,1.75,0,0.0,0.0,1.0,36.5,2.28,0.95,2.93,2.82,14,1,1,0,0,0.0,0.0,1.91,45.5,2.84,1.7,3.25,3.47,14,0,2,0,0,0.0,0.0,3.35,54.5,3.41,2.45,3.63,4.16,14,0,2,0,0,0.0,0.0,3.05
DeAndre Washington,FA,RB,0.0,4,31,7.75,91,22.75,2.94,2.0,0.5,16,7.25,0,0.0,0,0.0,5,1.25,10,2.5,30,7.5,6.0,2.0,0.5,0,0.0,36,9.0,41,10.25,4.0,1.0,0,0.0,0.0,0.65,12.1,3.03,2.95,3.0,3.71,3,1,0,0,0,0.0,0.0,2.39,14.6,3.65,3.7,3.45,4.39,3,1,0,0,0,0.0,0.0,3.26,17.1,4.28,4.45,3.9,5.13,2,2,0,0,0,0.0,0.0,3.14
AJ Dillon,GB,RB,2.0,11,46,4.18,242,22.0,5.26,11.0,1.0,30,9.73,2,0.18,2,0.18,2,0.18,2,0.18,21,1.91,10.5,1.0,0.09,0,0.0,48,4.36,48,4.36,12.0,1.09,0,0.0,0.0,1.0,38.3,3.48,1.4,7.21,3.43,10,0,0,0,1,0.1,0.1,2.64,39.3,3.57,1.4,7.36,3.55,10,0,0,0,1,0.1,0.1,3.24,40.3,3.66,1.4,7.51,3.73,10,0,0,0,1,0.1,0.1,2.76
Samaje Perine,KC,RB,2.5,16,63,3.94,301,18.81,4.78,16.0,1.0,46,7.94,1,0.06,3,0.19,11,0.69,12,0.75,66,4.12,6.0,4.0,0.25,0,0.0,74,4.62,75,4.69,20.0,1.25,0,0.0,0.0,1.0,54.7,3.42,0.65,6.52,3.46,13,1,1,0,1,0.07,0.07,2.3,60.2,3.76,0.9,6.99,3.79,14,0,1,0,1,0.07,0.07,3.16,65.7,4.11,1.3,7.47,4.19,14,0,1,0,1,0.07,0.07,2.85
T.J. Yeldon,FA,RB,0.0,3,10,3.33,70,23.33,7.0,5.0,1.67,34,14.33,1,0.33,0,0.0,1,0.33,4,1.33,22,7.33,22.0,1.0,0.33,1,0.33,11,3.67,14,4.67,6.0,2.0,0,0.0,0.0,0.56,15.2,5.07,1.8,7.27,4.98,2,0,0,1,0,0.5,0.0,2.1,15.7,5.23,1.8,7.56,5.17,2,0,0,1,0,0.5,0.0,3.14,16.2,5.4,1.8,7.85,5.44,2,0,0,1,0,0.5,0.0,2.2
Dion Lewis,FA,RB,0.0,16,29,1.81,115,7.19,3.97,8.0,0.5,19,5.62,0,0.0,2,0.12,19,1.19,30,1.88,127,7.94,6.68,8.0,0.5,1,0.06,48,3.0,59,3.69,16.0,1.0,2,0.12,0.04,1.0,38.2,2.39,1.6,3.06,2.91,13,2,0,1,0,0.07,0.0,2.27,47.7,2.98,1.85,3.46,3.58,14,1,0,1,0,0.07,0.0,3.13,57.2,3.58,2.4,3.9,4.29,14,1,0,1,0,0.07,0.0,3.14
Samaje Perine,KC,RB,2.5,16,63,3.94,301,18.81,4.78,16.0,1.0,46,7.94,1,0.06,3,0.19,11,0.69,12,0.75,66,4.12,6.0,3.0,0.19,0,0.0,74,4.62,75,4.69,19.0,1.19,0,0.0,0.0,1.0,54.7,3.42,0.65,6.52,3.46,13,1,1,0,1,0.07,0.07,2.3,60.2,3.76,0.9,6.99,3.79,14,0,1,0,1,0.07,0.07,3.12,65.7,4.11,1.3,7.47,4.19,14,0,1,0,1,0.07,0.07,2.85
Darrel Williams,FA,RB,0.0,16,39,2.44,169,10.56,4.33,14.0,0.88,13,4.31,0,0.0,1,0.06,18,1.12,26,1.62,116,7.25,6.44,6.0,0.38,0,0.0,57,3.56,65,4.06,20.0,1.25,0,0.0,0.0,1.0,36.5,2.28,0.95,2.93,2.82,14,1,1,0,0,0.0,0.0,1.91,45.5,2.84,1.7,3.25,3.47,14,0,2,0,0,0.0,0.0,3.1,54.5,3.41,2.45,3.63,4.16,14,0,2,0,0,0.0,0.0,3.05
Travis Homer,CHI,RB,2.0,9,25,2.78,88,9.78,3.52,2.0,0.22,12,6.44,0,0.0,0,0.0,9,1.0,10,1.11,90,10.0,10.0,4.0,0.44,1,0.11,34,3.78,35,3.89,6.0,0.67,0,0.0,0.0,0.93,23.8,2.64,1.9,2.79,3.31,7,1,1,0,0,0.0,0.0,2.29,28.3,3.14,1.9,3.14,3.87,7,1,1,0,0,0.0,0.0,2.83,32.8,3.64,2.1,3.58,4.46,7,1,1,0,0,0.0,0.0,2.79
Royce Freeman,LAR,RB,1.0,16,35,2.19,170,10.62,4.86,10.0,0.62,23,6.31,2,0.12,0,0.0,12,0.75,13,0.81,81,5.06,6.75,4.0,0.25,0,0.0,47,2.94,48,3.0,14.0,0.88,0,0.0,0.0,1.0,25.1,1.57,1.45,1.5,2.29,16,0,0,0,0,0.0,0.0,1.8,31.1,1.94,2.1,1.73,2.77,16,0,0,0,0,0.0,0.0,2.69,37.1,2.32,2.45,2.03,3.27,16,0,0,0,0,0.0,0.0,2.59
D'Onta Foreman,CLE,RB,3.0,6,22,3.67,95,15.83,4.32,6.0,1.0,15,6.5,0,0.0,0,0.0,1,0.17,1,0.17,5,0.83,5.0,1.0,0.17,1,0.17,23,3.83,23,3.83,7.0,1.17,0,0.0,0.0,0.78,16.0,2.67,1.95,3.13,3.24,5,0,1,0,0,0.0,0.0,1.93,16.5,2.75,1.95,3.31,3.34,5,0,1,0,0,0.0,0.0,2.54,17.0,2.83,1.95,3.49,3.49,5,1,0,0,0,0.0,0.0,2.0
Tyler Ervin,FA,RB,0.0,8,13,1.62,67,8.38,5.15,4.0,0.5,21,4.25,1,0.12,0,0.0,11,1.38,15,1.88,84,10.5,7.64,6.0,0.75,0,0.0,24,3.0,28,3.5,10.0,1.25,0,0.0,0.0,0.88,15.1,1.89,0.75,2.56,2.41,7,1,0,0,0,0.0,0.0,1.43,20.6,2.58,1.25,3.06,3.19,7,0,1,0,0,0.0,0.0,2.5,26.1,3.26,1.75,3.59,3.99,7,0,1,0,0,0.0,0.0,2.34
