Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Cam Akers,MIN,RB,2.0,16,104,6.5,444,27.75,4.27,21.0,1.31,58,14.69,2,0.12,2,0.12,14,0.88,18,1.12,68,4.25,4.86,4.0,0.25,3,0.19,118,7.38,122,7.62,25.0,1.56,1,0.06,0.01,1.0,79.2,4.95,5.0,3.69,5.77,8,3,5,0,0,0.0,0.0,5.07,86.2,5.39,5.25,3.99,6.24,9,3,4,0,0,0.0,0.0,6.14,93.2,5.82,5.5,4.32,6.81,9,3,4,0,0,0.0,0.0,5.69
Ray Davis,BUF,RB,2.0,17,113,6.65,442,26.0,3.91,25.0,1.47,23,9.47,2,0.12,3,0.18,17,1.0,19,1.12,189,11.12,11.12,8.0,0.47,3,0.18,130,7.65,132,7.76,33.0,1.94,0,0.0,0.0,1.0,99.1,5.83,2.9,5.56,6.13,10,0,3,4,0,0.31,0.0,4.78,107.6,6.33,3.3,5.91,6.64,10,0,3,4,0,0.31,0.0,6.11,116.1,6.83,3.8,6.27,7.27,10,1,2,4,0,0.31,0.0,5.59
Gus Edwards,LAC,RB,2.0,11,101,9.18,365,33.18,3.61,17.0,1.55,43,11.64,1,0.09,4,0.36,3,0.27,5,0.45,6,0.55,2.0,1.0,0.09,0,0.0,104,9.45,106,9.64,18.0,1.64,0,0.0,0.0,1.0,61.1,5.55,3.3,5.18,5.94,6,3,1,0,1,0.1,0.1,4.94,62.6,5.69,3.8,5.27,6.15,7,2,1,0,1,0.1,0.1,6.04,64.1,5.83,4.3,5.37,6.45,8,1,1,0,1,0.1,0.1,5.54
Miles Sanders,CAR,RB,2.0,11,55,5.0,205,18.64,3.73,12.0,1.09,26,8.09,1,0.09,2,0.18,24,2.18,30,2.73,148,13.45,6.17,5.0,0.45,1,0.09,79,7.18,85,7.73,17.0,1.55,0,0.0,0.0,1.0,53.3,4.85,2.8,6.74,4.86,9,0,1,0,1,0.1,0.1,4.11,65.3,5.94,4.0,7.05,5.96,7,2,1,0,1,0.1,0.1,5.81,77.3,7.03,5.3,7.48,7.16,7,1,2,0,1,0.1,0.1,6.03
Roschon Johnson,CHI,RB,2.0,13,55,4.23,150,11.54,2.73,17.0,1.31,9,4.77,0,0.0,6,0.46,16,1.23,20,1.54,104,8.0,6.5,6.0,0.46,0,0.0,71,5.46,75,5.77,23.0,1.77,0,0.0,0.0,1.0,61.4,4.72,3.3,4.56,5.22,7,3,2,1,0,0.08,0.0,4.1,69.4,5.34,4.4,4.51,6.0,7,3,2,1,0,0.08,0.0,5.74,77.4,5.95,6.6,4.61,6.84,6,4,2,1,0,0.08,0.0,6.07
Devin Singletary,NYG,RB,2.0,16,113,7.06,437,27.31,3.87,24.0,1.5,43,10.25,2,0.12,4,0.25,21,1.31,24,1.5,119,7.44,5.67,4.0,0.25,0,0.0,134,8.38,137,8.56,28.0,1.75,2,0.12,0.01,1.0,75.6,4.72,3.15,4.45,5.25,11,2,1,2,0,0.14,0.0,4.41,86.1,5.38,3.4,4.91,5.92,11,2,1,2,0,0.14,0.0,5.65,96.6,6.04,4.15,5.42,6.67,11,2,1,2,0,0.14,0.0,5.38
Sincere McCormick,LV,RB,2.0,4,39,9.75,183,45.75,4.69,10.0,2.5,29,17.5,1,0.25,0,0.0,6,1.5,7,1.75,29,7.25,4.83,2.0,0.5,0,0.0,45,11.25,46,11.5,12.0,3.0,0,0.0,0.0,0.65,21.2,5.3,4.9,2.96,6.53,2,1,1,0,0,0.0,0.0,3.71,24.2,6.05,5.5,3.21,7.4,2,1,1,0,0,0.0,0.0,5.59,27.2,6.8,6.5,3.52,8.36,2,1,1,0,0,0.0,0.0,4.6
Raheem Mostert,MIA,RB,2.0,13,85,6.54,278,21.38,3.27,13.0,1.0,21,9.23,1,0.08,2,0.15,19,1.46,23,1.77,161,12.38,8.47,10.0,0.77,0,0.0,104,8.0,108,8.31,23.0,1.77,2,0.15,0.02,1.0,51.9,3.99,3.0,4.33,4.47,10,1,1,1,0,0.08,0.0,3.93,61.4,4.72,3.6,4.45,5.32,10,1,1,1,0,0.08,0.0,5.4,70.9,5.45,5.1,4.61,6.27,9,2,1,1,0,0.08,0.0,5.5
Emanuel Wilson,GB,RB,3.0,17,103,6.06,502,29.53,4.87,27.0,1.59,21,11.82,1,0.06,4,0.24,11,0.65,14,0.82,48,2.82,4.36,3.0,0.18,1,0.06,114,6.71,117,6.88,30.0,1.76,0,0.0,0.0,1.0,85.0,5.0,2.7,4.76,5.47,10,2,2,3,0,0.21,0.0,4.23,90.5,5.32,2.7,4.95,5.84,10,2,2,3,0,0.21,0.0,5.27,96.0,5.65,2.7,5.16,6.31,10,3,2,2,0,0.13,0.0,4.47
Braelon Allen,NYJ,RB,2.0,17,92,5.41,334,19.65,3.63,22.0,1.29,20,7.53,1,0.06,2,0.12,19,1.12,27,1.59,148,8.71,7.79,8.0,0.47,1,0.06,111,6.53,119,7.0,30.0,1.76,0,0.0,0.0,1.0,66.2,3.89,2.6,4.43,4.33,13,1,2,0,1,0.06,0.06,3.65,75.7,4.45,3.3,4.73,4.94,13,1,2,0,1,0.06,0.06,5.05,85.2,5.01,3.8,5.08,5.63,13,1,2,0,1,0.06,0.06,4.65
Ty Johnson,BUF,RB,3.0,17,41,2.41,213,12.53,5.2,13.0,0.76,19,7.65,0,0.0,1,0.06,18,1.06,25,1.47,284,16.71,15.78,14.0,0.82,3,0.18,59,3.47,66,3.88,27.0,1.59,0,0.0,0.0,1.0,73.7,4.34,3.2,3.8,5.01,12,2,1,2,0,0.13,0.0,3.85,82.7,4.86,3.4,4.36,5.51,12,2,0,3,0,0.21,0.0,5.03,91.7,5.39,3.5,4.96,6.09,13,1,0,3,0,0.21,0.0,4.5
Isaac Guerendo,SF,RB,3.0,16,84,5.25,420,26.25,5.0,18.0,1.12,76,11.44,2,0.12,4,0.25,15,0.94,16,1.0,152,9.5,10.13,7.0,0.44,0,0.0,99,6.19,100,6.25,25.0,1.56,1,0.06,0.01,1.0,79.2,4.95,1.3,7.34,4.86,10,0,4,0,2,0.14,0.14,3.47,86.7,5.42,1.55,7.83,5.3,10,1,3,0,2,0.14,0.14,4.53,94.2,5.89,1.8,8.35,5.84,10,1,2,1,2,0.23,0.14,4.17
Kendre Miller,NO,RB,3.0,7,39,5.57,148,21.14,3.79,11.0,1.57,17,9.43,0,0.0,1,0.14,5,0.71,8,1.14,33,4.71,6.6,2.0,0.29,0,0.0,44,6.29,47,6.71,13.0,1.86,0,0.0,0.0,0.84,24.1,3.44,3.1,2.95,4.24,6,0,1,0,0,0.0,0.0,3.02,26.6,3.8,4.1,2.94,4.75,6,0,1,0,0,0.0,0.0,4.45,29.1,4.16,4.6,3.01,5.32,6,1,0,0,0,0.0,0.0,3.88
Samaje Perine,KC,RB,4.0,17,20,1.18,92,5.41,4.6,7.0,0.41,13,3.71,0,0.0,1,0.06,28,1.65,35,2.06,322,18.94,11.5,15.0,0.88,1,0.06,48,2.82,55,3.24,22.0,1.29,0,0.0,0.0,1.0,53.4,3.14,2.8,2.37,4.09,14,2,1,0,0,0.0,0.0,3.08,67.4,3.96,3.4,2.64,5.09,14,2,1,0,0,0.0,0.0,4.37,81.4,4.79,4.4,2.96,6.15,13,3,0,1,0,0.06,0.0,4.63
Audric Estime,DEN,RB,3.0,13,76,5.85,310,23.85,4.08,15.0,1.15,21,9.23,1,0.08,2,0.15,5,0.38,5,0.38,27,2.08,5.4,2.0,0.15,0,0.0,81,6.23,81,6.23,17.0,1.31,1,0.08,0.01,1.0,43.7,3.36,1.8,3.29,4.03,10,1,2,0,0,0.0,0.0,2.96,46.2,3.55,2.3,3.27,4.33,11,0,2,0,0,0.0,0.0,3.93,48.7,3.75,2.8,3.31,4.68,11,1,1,0,0,0.0,0.0,3.62
Zamir White,LV,RB,3.0,8,65,8.12,183,22.88,2.82,4.0,0.5,17,8.0,0,0.0,1,0.12,6,0.75,8,1.0,30,3.75,5.0,2.0,0.25,0,0.0,71,8.88,73,9.12,6.0,0.75,2,0.25,0.03,0.88,23.3,2.91,2.85,2.1,3.91,7,1,0,0,0,0.0,0.0,3.2,26.3,3.29,3.3,2.24,4.4,7,1,0,0,0,0.0,0.0,3.9,29.3,3.66,3.55,2.51,4.9,6,2,0,0,0,0.0,0.0,3.8
Trey Benson,ARI,RB,3.0,13,63,4.85,291,22.38,4.62,16.0,1.23,20,10.08,1,0.08,1,0.08,6,0.46,6,0.46,59,4.54,9.83,3.0,0.23,0,0.0,69,5.31,69,5.31,19.0,1.46,0,0.0,0.0,1.0,41.0,3.15,1.9,3.34,3.77,10,1,1,1,0,0.08,0.0,2.91,44.0,3.38,2.2,3.54,4.04,11,0,2,0,0,0.0,0.0,3.76,47.0,3.62,2.6,3.76,4.37,11,0,2,0,0,0.0,0.0,3.32
D'Onta Foreman,CLE,RB,4.0,11,71,6.45,232,21.09,3.27,10.0,0.91,25,7.18,1,0.09,0,0.0,6,0.55,8,0.73,54,4.91,9.0,1.0,0.09,0,0.0,77,7.0,79,7.18,11.0,1.0,1,0.09,0.01,1.0,26.6,2.42,2.6,2.6,3.08,8,3,0,0,0,0.0,0.0,2.99,29.6,2.69,2.6,2.81,3.4,10,1,0,0,0,0.0,0.0,3.62,32.6,2.96,2.6,3.04,3.78,9,2,0,0,0,0.0,0.0,3.27
Kenneth Gainwell,PHI,RB,2.0,17,75,4.41,290,17.06,3.87,12.0,0.71,20,8.24,1,0.06,1,0.06,16,0.94,22,1.29,116,6.82,7.25,5.0,0.29,0,0.0,91,5.35,97,5.71,17.0,1.0,1,0.06,0.01,1.0,44.6,2.62,1.9,2.52,3.36,13,3,1,0,0,0.0,0.0,2.68,52.6,3.09,2.2,2.65,3.97,14,3,0,0,0,0.0,0.0,3.54,60.6,3.56,2.3,2.85,4.62,14,3,0,0,0,0.0,0.0,3.34
Clyde Edwards-Helaire,NO,RB,2.0,2,13,6.5,46,23.0,3.54,2.0,1.0,12,10.5,0,0.0,0,0.0,3,1.5,5,2.5,24,12.0,8.0,1.0,0.5,0,0.0,16,8.0,18,9.0,3.0,1.5,0,0.0,0.0,0.44,7.0,3.5,3.5,0.71,6.16,2,0,0,0,0,0.0,0.0,2.11,8.5,4.25,4.25,0.35,9.02,2,0,0,0,0,0.0,0.0,3.5,10.0,5.0,5.0,0.0,5.0,2,0,0,0,0,0.0,0.0,2.17
Ezekiel Elliott,LAC,RB,3.0,15,74,4.93,226,15.07,3.05,14.0,0.93,11,5.87,0,0.0,3,0.2,12,0.8,15,1.0,69,4.6,5.75,3.0,0.2,0,0.0,86,5.73,89,5.93,17.0,1.13,1,0.07,0.01,1.0,45.5,3.03,1.7,3.39,3.61,12,1,2,0,0,0.0,0.0,2.72,51.5,3.43,1.7,3.6,4.08,12,1,2,0,0,0.0,0.0,3.47,57.5,3.83,2.2,3.85,4.61,13,0,2,0,0,0.0,0.0,3.32
Kimani Vidal,LAC,RB,4.0,10,43,4.3,155,15.5,3.6,7.0,0.7,19,8.2,0,0.0,0,0.0,5,0.5,9,0.9,62,6.2,12.4,2.0,0.2,1,0.1,48,4.8,52,5.2,9.0,0.9,0,0.0,0.0,0.96,27.7,2.77,2.1,3.07,3.38,9,0,0,1,0,0.11,0.0,2.76,30.2,3.02,2.4,3.36,3.65,9,0,0,1,0,0.11,0.0,3.43,32.7,3.27,2.4,3.66,3.98,9,0,1,0,0,0.0,0.0,2.97
Emari Demercado,ARI,RB,5.0,13,24,1.85,223,17.15,9.29,8.0,0.62,53,13.38,2,0.15,1,0.08,16,1.23,20,1.54,104,8.0,6.5,3.0,0.23,0,0.0,40,3.08,44,3.38,11.0,0.85,0,0.0,0.0,1.0,38.7,2.98,1.5,3.75,3.45,11,1,0,1,0,0.08,0.0,2.44,46.7,3.59,2.2,4.13,4.12,11,0,1,1,0,0.08,0.0,3.41,54.7,4.21,2.5,4.62,4.84,11,0,1,1,0,0.08,0.0,3.39
Sean Tucker,TB,RB,3.0,17,50,2.94,308,18.12,6.16,17.0,1.0,36,7.65,2,0.12,2,0.12,9,0.53,12,0.71,109,6.41,12.11,6.0,0.35,1,0.06,59,3.47,62,3.65,23.0,1.35,0,0.0,0.0,1.0,59.7,3.51,1.6,7.43,3.44,15,1,0,0,1,0.06,0.06,2.55,64.2,3.78,1.7,7.77,3.7,15,1,0,0,1,0.06,0.06,3.38,68.7,4.04,1.7,8.13,4.03,15,1,0,0,1,0.06,0.06,2.83
Jeremy McNichols,WAS,RB,4.0,17,55,3.24,261,15.35,4.75,15.0,0.88,28,7.71,2,0.12,4,0.24,9,0.53,12,0.71,27,1.59,3.0,1.0,0.06,0,0.0,64,3.76,67,3.94,16.0,0.94,0,0.0,0.0,1.0,54.8,3.22,1.0,5.04,3.47,14,1,1,0,1,0.06,0.06,2.36,59.3,3.49,2.0,5.12,3.8,13,2,1,0,1,0.06,0.06,3.36,63.8,3.75,2.0,5.25,4.18,13,2,1,0,1,0.06,0.06,3.04
Chris Brooks,GB,RB,4.0,13,36,2.77,183,14.08,5.08,12.0,0.92,23,7.23,1,0.08,1,0.08,11,0.85,13,1.0,69,5.31,6.27,2.0,0.15,0,0.0,47,3.62,49,3.77,14.0,1.08,0,0.0,0.0,1.0,31.2,2.4,1.7,2.51,3.08,11,1,1,0,0,0.0,0.0,2.29,36.7,2.82,2.2,2.69,3.61,11,1,1,0,0,0.0,0.0,3.24,42.2,3.25,2.7,2.95,4.17,11,2,0,0,0,0.0,0.0,3.13
Blake Corum,LAR,RB,2.0,15,58,3.87,207,13.8,3.57,12.0,0.8,12,6.0,0,0.0,0,0.0,7,0.47,8,0.53,58,3.87,8.29,5.0,0.33,0,0.0,65,4.33,66,4.4,17.0,1.13,0,0.0,0.0,1.0,26.5,1.77,1.8,1.39,2.63,15,0,0,0,0,0.0,0.0,2.21,30.0,2.0,2.3,1.5,2.96,15,0,0,0,0,0.0,0.0,3.11,33.5,2.23,2.8,1.67,3.31,15,0,0,0,0,0.0,0.0,2.88
Patrick Taylor Jr.,SF,RB,4.0,9,39,4.33,183,20.33,4.69,11.0,1.22,29,6.22,1,0.11,1,0.11,3,0.33,11,1.22,25,2.78,8.33,2.0,0.22,0,0.0,42,4.67,50,5.56,13.0,1.44,0,0.0,0.0,0.93,26.8,2.98,0.9,4.38,3.32,7,0,1,1,0,0.12,0.0,2.24,28.3,3.14,0.9,4.51,3.53,7,0,1,1,0,0.12,0.0,3.04,29.8,3.31,0.9,4.65,3.8,7,1,1,0,0,0.0,0.0,2.26
Trey Sermon,IND,RB,2.0,17,56,3.29,159,9.35,2.84,14.0,0.82,17,4.59,0,0.0,2,0.12,16,0.94,19,1.12,99,5.82,6.19,3.0,0.18,0,0.0,72,4.24,75,4.41,17.0,1.0,0,0.0,0.0,1.0,37.8,2.22,1.0,3.27,2.67,14,1,1,1,0,0.06,0.0,2.0,45.8,2.69,1.5,3.8,3.16,15,1,0,1,0,0.06,0.0,2.89,53.8,3.16,2.0,4.38,3.69,15,1,0,1,0,0.06,0.0,2.8
Chris Rodriguez Jr.,WAS,RB,3.0,8,35,4.38,173,21.62,4.94,10.0,1.25,25,7.5,1,0.12,2,0.25,1,0.12,1,0.12,12,1.5,12.0,1.0,0.12,0,0.0,36,4.5,36,4.5,11.0,1.38,0,0.0,0.0,0.88,30.5,3.81,0.45,5.68,3.99,5,1,1,1,0,0.14,0.0,2.14,31.0,3.88,0.45,5.74,4.1,6,0,1,1,0,0.14,0.0,2.86,31.5,3.94,0.45,5.81,4.27,6,0,1,1,0,0.14,0.0,2.24
Dameon Pierce,HOU,RB,2.0,11,40,3.64,293,26.64,7.32,7.0,0.64,92,15.82,2,0.18,2,0.18,2,0.18,4,0.36,2,0.18,1.0,0.0,0.0,0,0.0,42,3.82,44,4.0,7.0,0.64,0,0.0,0.0,1.0,41.5,3.77,0.4,7.7,3.66,9,0,0,1,1,0.22,0.1,2.45,42.5,3.86,0.4,7.74,3.79,9,0,0,1,1,0.22,0.1,2.82,43.5,3.95,0.4,7.79,3.99,9,0,0,1,1,0.22,0.1,2.58
D'Ernest Johnson,JAC,RB,3.0,13,32,2.46,143,11.0,4.47,7.0,0.54,22,6.08,1,0.08,0,0.0,12,0.92,19,1.46,96,7.38,8.0,3.0,0.23,0,0.0,44,3.38,51,3.92,10.0,0.77,0,0.0,0.0,1.0,23.9,1.84,1.1,2.0,2.5,12,1,0,0,0,0.0,0.0,1.83,29.9,2.3,2.0,2.4,3.03,12,0,1,0,0,0.0,0.0,2.79,35.9,2.76,2.6,2.83,3.59,12,0,1,0,0,0.0,0.0,2.87
Isaiah Davis,NYJ,RB,3.0,14,30,2.14,174,12.43,5.8,10.0,0.71,20,6.5,1,0.07,1,0.07,9,0.64,12,0.86,75,5.36,8.33,4.0,0.29,1,0.07,39,2.79,42,3.0,14.0,1.0,0,0.0,0.0,1.0,36.9,2.64,1.1,3.87,3.03,12,0,1,1,0,0.08,0.0,2.06,41.4,2.96,1.2,4.37,3.35,12,0,1,1,0,0.08,0.0,2.73,45.9,3.28,1.2,4.88,3.72,12,0,1,1,0,0.08,0.0,2.37
Jamaal Williams,NO,RB,5.0,14,48,3.43,164,11.71,3.42,11.0,0.79,14,5.86,0,0.0,1,0.07,9,0.64,11,0.79,57,4.07,6.33,3.0,0.21,0,0.0,57,4.07,59,4.21,14.0,1.0,0,0.0,0.0,1.0,28.1,2.01,1.2,2.83,2.5,13,0,0,1,0,0.08,0.0,2.01,32.6,2.33,1.45,2.92,2.92,13,0,1,0,0,0.0,0.0,2.67,37.1,2.65,1.7,3.05,3.38,13,0,1,0,0,0.0,0.0,2.45
Jordan Mims,NO,RB,4.0,9,20,2.22,70,7.78,3.5,2.0,0.22,9,4.67,0,0.0,0,0.0,12,1.33,18,2.0,71,7.89,5.92,4.0,0.44,0,0.0,32,3.56,38,4.22,6.0,0.67,0,0.0,0.0,0.93,14.1,1.57,1.4,1.38,2.33,9,0,0,0,0,0.0,0.0,1.77,20.1,2.23,1.9,2.09,3.04,8,1,0,0,0,0.0,0.0,2.56,26.1,2.9,2.4,2.88,3.75,8,1,0,0,0,0.0,0.0,2.67
Cordarrelle Patterson,PIT,RB,3.0,13,32,2.46,135,10.38,4.22,7.0,0.54,14,5.0,0,0.0,0,0.0,12,0.92,14,1.08,80,6.15,6.67,5.0,0.38,1,0.08,44,3.38,46,3.54,12.0,0.92,1,0.08,0.02,1.0,25.5,1.96,0.8,2.88,2.43,9,4,0,0,0,0.0,0.0,1.65,31.5,2.42,1.3,3.27,2.95,9,4,0,0,0,0.0,0.0,2.52,37.5,2.88,1.3,3.71,3.5,9,4,0,0,0,0.0,0.0,2.28
Dare Ogunbowale,HOU,RB,3.0,17,30,1.76,112,6.59,3.73,5.0,0.29,35,5.0,1,0.06,0,0.0,19,1.12,28,1.65,198,11.65,10.42,8.0,0.47,1,0.06,49,2.88,58,3.41,13.0,0.76,0,0.0,0.0,1.0,37.0,2.18,1.1,3.19,2.63,15,0,1,1,0,0.06,0.0,1.92,46.5,2.74,1.1,3.94,3.18,15,0,1,1,0,0.06,0.0,2.52,56.0,3.29,1.3,4.73,3.76,15,0,0,2,0,0.13,0.0,2.55
Kyle Juszczyk,SF,RB,5.0,17,5,0.29,26,1.53,5.2,1.0,0.06,14,1.59,0,0.0,1,0.06,19,1.12,31,1.82,200,11.76,10.53,8.0,0.47,2,0.12,24,1.41,36,2.12,9.0,0.53,1,0.06,0.04,1.0,38.6,2.27,1.2,3.31,2.72,14,1,1,1,0,0.06,0.0,1.87,48.1,2.83,1.7,3.63,3.36,14,1,2,0,0,0.0,0.0,2.5,57.6,3.39,2.2,3.98,4.04,14,1,2,0,0,0.0,0.0,2.71
Jaylen Wright,MIA,RB,3.0,15,68,4.53,249,16.6,3.66,11.0,0.73,20,8.67,1,0.07,0,0.0,3,0.2,6,0.4,8,0.53,2.67,1.0,0.07,0,0.0,71,4.73,74,4.93,12.0,0.8,1,0.07,0.01,1.0,23.7,1.58,0.8,2.24,2.09,14,0,1,0,0,0.0,0.0,1.65,25.2,1.68,1.1,2.23,2.25,14,0,1,0,0,0.0,0.0,2.23,26.7,1.78,1.6,2.26,2.45,14,1,0,0,0,0.0,0.0,2.11
Pierre Strong Jr.,CLE,RB,5.0,13,26,2.0,108,8.31,4.15,6.0,0.46,19,4.69,0,0.0,0,0.0,14,1.08,22,1.69,104,8.0,7.43,3.0,0.23,0,0.0,40,3.08,48,3.69,9.0,0.69,0,0.0,0.0,1.0,21.2,1.63,0.8,2.3,2.14,11,1,1,0,0,0.0,0.0,1.54,28.2,2.17,1.0,2.67,2.78,11,1,1,0,0,0.0,0.0,2.23,35.2,2.71,1.5,3.09,3.44,11,1,1,0,0,0.0,0.0,2.35
Tyler Badie,DEN,RB,4.0,3,11,3.67,86,28.67,7.82,4.0,1.33,43,19.67,1,0.33,0,0.0,3,1.0,3,1.0,-2,-0.67,-0.67,0.0,0.0,0,0.0,14,4.67,14,4.67,4.0,1.33,1,0.33,0.07,0.56,6.4,2.13,1.8,4.71,2.34,2,1,0,0,0,0.0,0.0,1.18,7.9,2.63,2.3,4.21,3.01,2,1,0,0,0,0.0,0.0,2.11,9.4,3.13,2.8,3.71,3.8,2,1,0,0,0,0.0,0.0,1.73
Ronnie Rivers,LAR,RB,3.0,7,22,3.14,99,14.14,4.5,6.0,0.86,12,5.57,0,0.0,0,0.0,5,0.71,6,0.86,34,4.86,6.8,1.0,0.14,0,0.0,27,3.86,28,4.0,7.0,1.0,0,0.0,0.0,0.84,13.3,1.9,0.9,2.95,2.34,6,0,1,0,0,0.0,0.0,1.42,15.8,2.26,0.9,3.62,2.68,6,0,1,0,0,0.0,0.0,2.03,18.3,2.61,1.0,4.32,3.05,6,0,1,0,0,0.0,0.0,1.69
Deuce Vaughn,DAL,RB,3.0,6,17,2.83,70,11.67,4.12,2.0,0.33,12,5.17,0,0.0,0,0.0,3,0.5,5,0.83,18,3.0,6.0,1.0,0.17,0,0.0,20,3.33,22,3.67,3.0,0.5,0,0.0,0.0,0.78,8.8,1.47,1.5,1.3,2.22,6,0,0,0,0,0.0,0.0,1.45,10.3,1.72,2.0,1.35,2.61,6,0,0,0,0,0.0,0.0,1.98,11.8,1.97,2.5,1.45,3.02,6,0,0,0,0,0.0,0.0,2.02
Khalil Herbert,CIN,RB,3.0,13,36,2.77,130,10.0,3.61,10.0,0.77,14,4.23,0,0.0,1,0.08,10,0.77,11,0.85,25,1.92,2.5,2.0,0.15,0,0.0,46,3.54,47,3.62,12.0,0.92,0,0.0,0.0,1.0,21.5,1.65,0.4,2.71,2.08,11,1,1,0,0,0.0,0.0,1.35,26.5,2.04,0.4,3.6,2.42,11,1,1,0,0,0.0,0.0,1.95,31.5,2.42,0.4,4.53,2.8,11,1,0,1,0,0.08,0.0,1.76
Kenny McIntosh,SEA,RB,3.0,12,31,2.58,172,14.33,5.55,8.0,0.67,25,6.5,1,0.08,0,0.0,3,0.25,4,0.33,22,1.83,7.33,1.0,0.08,0,0.0,34,2.83,35,2.92,9.0,0.75,0,0.0,0.0,1.0,19.4,1.62,0.7,2.02,2.19,11,1,0,0,0,0.0,0.0,1.45,20.9,1.74,0.7,2.19,2.34,12,0,0,0,0,0.0,0.0,1.88,22.4,1.87,0.7,2.39,2.53,11,1,0,0,0,0.0,0.0,1.58
Carson Steele,KC,RB,3.0,16,56,3.5,183,11.44,3.27,14.0,0.88,9,4.19,0,0.0,0,0.0,7,0.44,11,0.69,26,1.62,3.71,2.0,0.12,0,0.0,63,3.94,67,4.19,16.0,1.0,2,0.12,0.03,1.0,16.9,1.06,0.55,1.93,1.45,15,1,0,0,0,0.0,0.0,1.22,20.4,1.27,0.65,2.08,1.74,15,1,0,0,0,0.0,0.0,1.87,23.9,1.49,0.65,2.26,2.05,15,1,0,0,0,0.0,0.0,1.5
Ty Chandler,MIN,RB,3.0,15,56,3.73,182,12.13,3.25,9.0,0.6,25,4.53,1,0.07,0,0.0,6,0.4,6,0.4,42,2.8,7.0,2.0,0.13,0,0.0,62,4.13,62,4.13,11.0,0.73,0,0.0,0.0,1.0,22.4,1.49,0.4,2.3,1.96,14,0,1,0,0,0.0,0.0,1.36,25.4,1.69,0.4,2.53,2.2,14,1,0,0,0,0.0,0.0,1.82,28.4,1.89,0.4,2.82,2.46,13,2,0,0,0,0.0,0.0,1.56
Hassan Haskins,LAC,RB,5.0,15,34,2.27,89,5.93,2.62,13.0,0.87,12,2.47,0,0.0,2,0.13,3,0.2,3,0.2,49,3.27,16.33,2.0,0.13,1,0.07,37,2.47,37,2.47,15.0,1.0,1,0.07,0.03,1.0,29.8,1.99,0.2,3.66,2.32,12,1,2,0,0,0.0,0.0,1.25,31.3,2.09,0.2,3.84,2.44,12,1,2,0,0,0.0,0.0,1.8,32.8,2.19,0.2,4.04,2.6,12,2,1,0,0,0.0,0.0,1.37
Tyler Goodson,IND,RB,3.0,16,32,2.0,153,9.56,4.78,6.0,0.38,33,4.94,1,0.06,1,0.06,11,0.69,15,0.94,61,3.81,5.55,3.0,0.19,1,0.06,43,2.69,47,2.94,9.0,0.56,0,0.0,0.0,1.0,33.4,2.09,0.1,3.47,2.47,12,3,0,1,0,0.07,0.0,1.41,38.9,2.43,0.15,3.84,2.84,12,2,2,0,0,0.0,0.0,1.77,44.4,2.78,0.15,4.27,3.25,12,2,2,0,0,0.0,0.0,1.65
Terrell Jennings,NE,RB,3.0,2,13,6.5,33,16.5,2.54,2.0,1.0,7,6.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0.0,0.0,0.0,0,0.0,13,6.5,14,7.0,2.0,1.0,0,0.0,0.0,0.44,3.3,1.65,1.65,0.49,3.18,2,0,0,0,0,0.0,0.0,1.16,3.3,1.65,1.65,0.49,3.22,2,0,0,0,0,0.0,0.0,1.67,3.3,1.65,1.65,0.49,3.31,2,0,0,0,0,0.0,0.0,1.19
Hunter Luepke,DAL,RB,4.0,16,12,0.75,38,2.38,3.17,6.0,0.38,10,1.69,0,0.0,0,0.0,12,0.75,16,1.0,111,6.94,9.25,5.0,0.31,0,0.0,24,1.5,28,1.75,11.0,0.69,0,0.0,0.0,1.0,14.9,0.93,0.45,1.19,1.44,16,0,0,0,0,0.0,0.0,0.93,20.9,1.31,0.8,1.52,1.92,16,0,0,0,0,0.0,0.0,1.61,26.9,1.68,1.3,1.9,2.41,16,0,0,0,0,0.0,0.0,1.66
