Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Khiry Robinson,FA,RB,0.0,10,76,7.6,362,36.2,4.76,23.0,2.3,62,15.7,1,0.1,3,0.3,8,0.8,11,1.1,63,6.3,7.88,2.0,0.2,0,0.0,84,8.4,87,8.7,25.0,2.5,2,0.2,0.02,0.96,56.5,5.65,4.45,5.41,5.98,5,1,2,1,1,0.25,0.11,5.32,60.5,6.05,4.95,5.59,6.44,5,1,2,2,0,0.25,0.0,6.8,64.5,6.45,5.45,5.81,7.0,6,1,2,1,0,0.11,0.0,5.79
Toby Gerhart,FA,RB,0.0,14,101,7.21,326,23.29,3.23,23.0,1.64,23,9.07,1,0.07,2,0.14,20,1.43,24,1.71,186,13.29,9.3,10.0,0.71,0,0.0,121,8.64,125,8.93,33.0,2.36,1,0.07,0.01,1.0,61.2,4.37,4.25,3.4,5.2,8,4,1,1,0,0.08,0.0,4.78,71.2,5.09,5.5,3.64,6.03,7,5,1,1,0,0.08,0.0,6.79,81.2,5.8,6.6,3.94,6.94,7,5,1,1,0,0.08,0.0,6.41
Antone Smith,FA,RB,0.0,10,23,2.3,144,14.4,6.26,6.0,0.6,48,11.2,0,0.0,2,0.2,13,1.3,15,1.5,222,22.2,17.08,5.0,0.5,3,0.3,36,3.6,38,3.8,11.0,1.1,1,0.1,0.03,0.96,64.6,6.46,5.45,6.15,6.62,5,0,1,4,0,0.67,0.0,5.74,71.1,7.11,5.95,6.45,7.3,5,0,1,4,0,0.67,0.0,6.74,77.6,7.76,6.45,6.81,8.1,5,1,1,3,0,0.43,0.0,6.48
Bishop Sankey,FA,RB,0.0,16,152,9.5,569,35.56,3.74,26.0,1.62,22,10.81,1,0.06,2,0.12,18,1.12,23,1.44,133,8.31,7.39,5.0,0.31,0,0.0,170,10.62,175,10.94,31.0,1.94,2,0.12,0.01,1.0,78.2,4.89,4.75,3.32,5.85,8,5,1,2,0,0.14,0.0,5.53,87.2,5.45,4.9,3.62,6.47,10,3,2,1,0,0.07,0.0,6.7,96.2,6.01,5.35,3.98,7.17,10,2,3,1,0,0.07,0.0,6.2
Charles Sims,FA,RB,0.0,8,66,8.25,185,23.12,2.8,10.0,1.25,20,9.38,1,0.12,1,0.12,19,2.38,27,3.38,190,23.75,10.0,6.0,0.75,0,0.0,85,10.62,93,11.62,16.0,2.0,1,0.12,0.01,0.88,41.5,5.19,3.85,3.9,5.96,5,1,1,1,0,0.14,0.0,4.67,51.0,6.38,5.15,3.84,7.45,5,1,1,1,0,0.14,0.0,6.66,60.5,7.56,6.65,3.86,9.09,4,2,1,1,0,0.14,0.0,6.77
Alfred Blue,FA,RB,0.0,16,169,10.56,528,33.0,3.12,29.0,1.81,46,10.25,1,0.06,2,0.12,15,0.94,18,1.12,113,7.06,7.53,7.0,0.44,1,0.06,184,11.5,187,11.69,36.0,2.25,0,0.0,0.0,1.0,82.1,5.13,3.3,4.73,5.62,9,2,3,1,1,0.14,0.07,5.02,89.6,5.6,3.75,5.16,6.08,9,3,2,1,1,0.14,0.07,6.51,97.1,6.07,4.25,5.67,6.63,9,4,1,1,1,0.14,0.07,5.8
LeGarrette Blount,FA,RB,0.0,16,125,7.81,547,34.19,4.38,30.0,1.88,50,13.94,2,0.12,5,0.31,10,0.62,12,0.75,54,3.38,5.4,4.0,0.25,0,0.0,135,8.44,137,8.56,34.0,2.12,1,0.06,0.01,1.0,88.1,5.51,3.65,5.86,5.72,9,3,2,0,2,0.14,0.14,4.99,93.1,5.82,4.25,5.85,6.12,10,2,2,0,2,0.14,0.14,6.45,98.1,6.13,4.5,5.89,6.63,11,1,2,1,1,0.14,0.07,5.59
Knile Davis,FA,RB,0.0,16,134,8.38,463,28.94,3.46,23.0,1.44,48,10.06,2,0.12,6,0.38,16,1.0,25,1.56,147,9.19,9.19,6.0,0.38,1,0.06,150,9.38,159,9.94,29.0,1.81,2,0.12,0.01,1.0,99.0,6.19,1.7,7.91,5.96,10,0,1,2,3,0.45,0.23,4.9,107.0,6.69,2.25,8.28,6.45,10,1,1,1,3,0.33,0.23,6.1,115.0,7.19,3.0,8.71,7.05,10,1,1,2,2,0.33,0.14,5.62
Joe McKnight,FA,RB,0.0,2,1,0.5,3,1.5,3.0,0.0,0.0,3,1.5,0,0.0,0,0.0,6,3.0,7,3.5,64,32.0,10.67,5.0,2.5,2,1.0,7,3.5,8,4.0,5.0,2.5,0,0.0,0.0,0.44,18.7,9.35,9.35,13.22,7.92,1,0,0,0,1,1.0,1.0,4.11,21.7,10.85,10.85,15.34,8.97,1,0,0,0,1,1.0,1.0,5.82,24.7,12.35,12.35,17.47,10.18,1,0,0,0,1,1.0,1.0,5.05
Kerwynn Williams,FA,RB,0.0,5,53,10.6,246,49.2,4.64,11.0,2.2,19,9.8,0,0.0,0,0.0,2,0.4,6,1.2,11,2.2,5.5,1.0,0.2,0,0.0,55,11.0,59,11.8,12.0,2.4,0,0.0,0.0,0.72,25.7,5.14,6.7,4.66,5.65,2,1,2,0,0,0.0,0.0,4.41,26.7,5.34,6.7,4.86,5.89,2,1,2,0,0,0.0,0.0,5.68,27.7,5.54,6.7,5.1,6.21,3,0,2,0,0,0.0,0.0,4.58
Carlos Hyde,FA,RB,0.0,14,83,5.93,333,23.79,4.01,16.0,1.14,28,10.07,1,0.07,4,0.29,12,0.86,16,1.14,68,4.86,5.67,3.0,0.21,0,0.0,95,6.79,99,7.07,19.0,1.36,1,0.07,0.01,1.0,62.1,4.44,3.65,3.17,5.37,8,4,1,1,0,0.08,0.0,4.42,68.1,4.86,3.9,3.1,6.0,10,2,2,0,0,0.0,0.0,5.35,74.1,5.29,4.3,3.09,6.72,10,2,2,0,0,0.0,0.0,5.12
Donald Brown,FA,RB,0.0,13,85,6.54,223,17.15,2.62,11.0,0.85,16,7.15,0,0.0,0,0.0,29,2.23,41,3.15,211,16.23,7.28,7.0,0.54,0,0.0,114,8.77,126,9.69,18.0,1.38,0,0.0,0.0,1.0,43.4,3.34,3.0,2.55,4.27,10,2,1,0,0,0.0,0.0,3.88,57.9,4.45,3.7,3.31,5.41,9,3,1,0,0,0.0,0.0,5.3,72.4,5.57,4.7,4.11,6.59,9,1,2,1,0,0.08,0.0,5.6
Montee Ball,FA,RB,0.0,5,55,11.0,172,34.4,3.13,9.0,1.8,23,10.6,1,0.2,1,0.2,9,1.8,13,2.6,62,12.4,6.89,2.0,0.4,0,0.0,64,12.8,68,13.6,11.0,2.2,1,0.2,0.02,0.72,27.4,5.48,2.4,5.97,5.66,3,0,1,1,0,0.25,0.0,3.54,31.9,6.38,3.4,6.29,6.6,3,0,1,1,0,0.25,0.0,5.2,36.4,7.28,4.4,6.64,7.64,3,0,1,1,0,0.25,0.0,4.69
Theo Riddick,FA,RB,0.0,14,20,1.43,51,3.64,2.55,2.0,0.14,9,2.71,0,0.0,0,0.0,34,2.43,50,3.57,316,22.57,9.29,14.0,1.0,4,0.29,54,3.86,70,5.0,16.0,1.14,0,0.0,0.0,1.0,60.7,4.34,2.1,5.01,4.68,8,3,1,2,0,0.17,0.0,3.43,77.7,5.55,3.05,6.21,5.75,8,2,1,1,2,0.27,0.17,5.16,94.7,6.76,4.3,7.46,6.9,8,2,1,1,2,0.27,0.17,5.55
Zac Stacy,FA,RB,0.0,13,76,5.85,293,22.54,3.86,13.0,1.0,16,6.46,0,0.0,1,0.08,18,1.38,23,1.77,152,11.69,8.44,9.0,0.69,0,0.0,94,7.23,99,7.62,22.0,1.69,2,0.15,0.02,1.0,46.5,3.58,2.7,4.08,4.06,10,1,0,2,0,0.18,0.0,3.71,55.5,4.27,3.5,4.64,4.76,10,1,1,1,0,0.08,0.0,5.03,64.5,4.96,5.0,5.29,5.51,10,0,2,1,0,0.08,0.0,5.08
James Starks,FA,RB,0.0,16,85,5.31,333,20.81,3.92,16.0,1.0,41,10.38,2,0.12,2,0.12,18,1.12,29,1.81,140,8.75,7.78,6.0,0.38,0,0.0,103,6.44,114,7.12,22.0,1.38,0,0.0,0.0,1.0,59.3,3.71,2.75,4.21,4.18,14,0,0,1,1,0.14,0.07,3.77,68.3,4.27,3.7,4.47,4.8,14,0,1,0,1,0.07,0.07,4.99,77.3,4.83,4.25,4.8,5.5,14,0,1,0,1,0.07,0.07,4.8
DeAngelo Williams,FA,RB,0.0,6,62,10.33,219,36.5,3.53,6.0,1.0,17,9.33,0,0.0,0,0.0,5,0.83,6,1.0,44,7.33,8.8,2.0,0.33,0,0.0,67,11.17,68,11.33,8.0,1.33,1,0.17,0.01,0.78,24.3,4.05,3.6,1.83,5.63,5,0,1,0,0,0.0,0.0,3.78,26.8,4.47,4.3,1.75,6.36,5,1,0,0,0,0.0,0.0,4.89,29.3,4.88,5.3,1.87,7.04,5,1,0,0,0,0.0,0.0,4.75
Bryce Brown,FA,RB,0.0,7,36,5.14,126,18.0,3.5,6.0,0.86,14,8.29,0,0.0,0,0.0,16,2.29,25,3.57,176,25.14,11.0,8.0,1.14,0,0.0,52,7.43,61,8.71,14.0,2.0,1,0.14,0.02,0.84,28.2,4.03,2.5,2.9,4.99,4,2,1,0,0,0.0,0.0,3.23,36.2,5.17,3.5,4.24,5.9,4,1,2,0,0,0.0,0.0,4.87,44.2,6.31,4.5,5.66,6.9,5,0,0,2,0,0.4,0.0,4.95
Shonn Greene,FA,RB,0.0,13,94,7.23,392,30.15,4.17,18.0,1.38,52,11.54,1,0.08,2,0.15,1,0.08,3,0.23,13,1.0,13.0,1.0,0.08,0,0.0,95,7.31,97,7.46,19.0,1.46,1,0.08,0.01,1.0,50.5,3.88,3.6,3.7,4.52,8,1,4,0,0,0.0,0.0,4.0,51.0,3.92,3.6,3.73,4.62,8,3,2,0,0,0.0,0.0,4.76,51.5,3.96,3.6,3.77,4.79,8,5,0,0,0,0.0,0.0,4.1
Lorenzo Taliaferro,FA,RB,0.0,13,68,5.23,292,22.46,4.29,17.0,1.31,31,9.54,2,0.15,4,0.31,8,0.62,10,0.77,114,8.77,14.25,4.0,0.31,0,0.0,76,5.85,78,6.0,21.0,1.62,1,0.08,0.01,1.0,62.6,4.82,1.8,6.4,4.89,9,1,0,1,2,0.3,0.18,3.9,66.6,5.12,1.8,6.58,5.24,10,0,0,2,1,0.3,0.08,4.72,70.6,5.43,1.8,6.8,5.67,10,0,1,1,1,0.18,0.08,3.94
Daniel Thomas,FA,RB,0.0,12,44,3.67,168,14.0,3.82,9.0,0.75,15,7.08,0,0.0,2,0.17,13,1.08,19,1.58,121,10.08,9.31,8.0,0.67,0,0.0,57,4.75,63,5.25,17.0,1.42,1,0.08,0.02,1.0,40.9,3.41,2.75,2.98,4.19,9,2,1,0,0,0.0,0.0,3.3,47.4,3.95,3.75,3.06,4.89,8,3,1,0,0,0.0,0.0,4.69,53.9,4.49,4.55,3.21,5.65,9,2,1,0,0,0.0,0.0,4.61
Robert Turbin,FA,RB,0.0,16,74,4.62,310,19.38,4.19,16.0,1.0,17,8.0,0,0.0,0,0.0,16,1.0,20,1.25,186,11.62,11.62,9.0,0.56,2,0.12,90,5.62,94,5.88,25.0,1.56,1,0.06,0.01,1.0,59.6,3.72,2.9,3.22,4.49,13,1,1,1,0,0.07,0.0,3.64,67.6,4.22,3.0,3.49,5.06,13,1,1,1,0,0.07,0.0,4.69,75.6,4.72,3.4,3.83,5.69,12,2,1,1,0,0.07,0.0,4.32
Devonta Freeman,FA,RB,0.0,16,65,4.06,248,15.5,3.82,9.0,0.56,31,10.19,1,0.06,1,0.06,30,1.88,37,2.31,225,14.06,7.5,8.0,0.5,1,0.06,95,5.94,102,6.38,17.0,1.06,1,0.06,0.01,1.0,57.3,3.58,2.9,3.61,4.2,13,0,2,1,0,0.07,0.0,3.57,72.3,4.52,3.35,4.0,5.23,12,2,1,1,0,0.07,0.0,4.69,87.3,5.46,4.0,4.46,6.32,12,2,0,2,0,0.14,0.0,4.96
Jacquizz Rodgers,FA,RB,0.0,16,58,3.62,217,13.56,3.74,12.0,0.75,17,7.12,0,0.0,1,0.06,29,1.81,40,2.5,173,10.81,5.97,9.0,0.56,1,0.06,87,5.44,98,6.12,21.0,1.31,0,0.0,0.0,1.0,51.0,3.19,2.4,2.7,4.02,13,1,2,0,0,0.0,0.0,3.18,65.5,4.09,3.2,2.91,5.13,13,1,2,0,0,0.0,0.0,4.6,80.0,5.0,4.2,3.2,6.3,12,2,2,0,0,0.0,0.0,4.81
Knowshon Moreno,FA,RB,0.0,3,31,10.33,148,49.33,4.77,8.0,2.67,15,8.0,0,0.0,1,0.33,1,0.33,1,0.33,8,2.67,8.0,0.0,0.0,0,0.0,32,10.67,32,10.67,8.0,2.67,0,0.0,0.0,0.56,21.6,7.2,1.8,10.59,6.45,2,0,0,0,1,0.5,0.5,3.09,22.1,7.37,2.3,10.46,6.7,2,0,0,0,1,0.5,0.5,4.59,22.6,7.53,2.8,10.35,7.08,2,0,0,0,1,0.5,0.5,3.45
Bernard Pierce,FA,RB,0.0,13,93,7.15,366,28.15,3.94,20.0,1.54,28,12.0,4,0.31,2,0.15,2,0.15,6,0.46,13,1.0,6.5,1.0,0.08,0,0.0,95,7.31,99,7.62,21.0,1.62,1,0.08,0.01,1.0,47.9,3.68,3.1,3.56,4.33,10,0,3,0,0,0.0,0.0,3.73,48.9,3.76,3.1,3.64,4.46,10,1,2,0,0,0.0,0.0,4.59,49.9,3.84,3.1,3.72,4.66,10,2,1,0,0,0.0,0.0,3.86
Latavius Murray,FA,RB,0.0,15,82,5.47,424,28.27,5.17,18.0,1.2,90,13.13,3,0.2,2,0.13,17,1.13,23,1.53,143,9.53,8.41,3.0,0.2,0,0.0,99,6.6,105,7.0,21.0,1.4,0,0.0,0.0,1.0,68.7,4.58,1.1,6.56,4.62,9,1,3,1,1,0.15,0.07,3.29,77.2,5.15,1.6,6.84,5.21,9,1,2,2,1,0.25,0.07,4.55,85.7,5.71,2.1,7.19,5.88,9,1,2,2,1,0.25,0.07,4.31
Anthony Dixon,FA,RB,0.0,16,105,6.56,432,27.0,4.11,13.0,0.81,47,11.0,1,0.06,2,0.12,8,0.5,9,0.56,49,3.06,6.12,3.0,0.19,0,0.0,113,7.06,114,7.12,16.0,1.0,0,0.0,0.0,1.0,60.1,3.76,2.8,3.63,4.39,11,3,1,1,0,0.07,0.0,3.68,64.1,4.01,3.05,3.87,4.68,12,2,1,1,0,0.07,0.0,4.4,68.1,4.26,3.3,4.15,5.03,13,1,1,1,0,0.07,0.0,4.14
Dan Herron,FA,RB,0.0,16,78,4.88,351,21.94,4.5,17.0,1.06,49,8.0,0,0.0,1,0.06,21,1.31,26,1.62,173,10.81,8.24,7.0,0.44,0,0.0,99,6.19,104,6.5,24.0,1.5,2,0.12,0.02,1.0,54.4,3.4,1.9,4.01,3.88,11,1,3,1,0,0.07,0.0,3.06,64.9,4.06,2.15,4.64,4.53,11,2,2,1,0,0.07,0.0,4.16,75.4,4.71,2.4,5.32,5.23,11,1,3,1,0,0.07,0.0,3.79
Dexter McCluster,FA,RB,0.0,14,40,2.86,131,9.36,3.28,7.0,0.5,16,4.64,0,0.0,0,0.0,26,1.86,36,2.57,197,14.07,7.58,10.0,0.71,1,0.07,66,4.71,76,5.43,17.0,1.21,1,0.07,0.02,1.0,36.8,2.63,2.25,2.55,3.36,12,1,1,0,0,0.0,0.0,2.79,49.8,3.56,3.0,3.12,4.38,12,0,2,0,0,0.0,0.0,4.1,62.8,4.49,3.9,3.78,5.42,11,1,2,0,0,0.0,0.0,4.27
Stepfan Taylor,FA,RB,0.0,14,63,4.5,208,14.86,3.3,13.0,0.93,21,6.21,1,0.07,1,0.07,11,0.79,15,1.07,79,5.64,7.18,5.0,0.36,3,0.21,74,5.29,78,5.57,18.0,1.29,0,0.0,0.0,1.0,54.7,3.91,2.0,4.99,4.22,10,1,2,0,1,0.08,0.08,3.26,60.2,4.3,2.05,5.32,4.64,11,0,2,0,1,0.08,0.08,4.09,65.7,4.69,2.3,5.66,5.13,11,1,1,0,1,0.08,0.08,3.74
Marcel Reece,FA,RB,0.0,15,21,1.4,85,5.67,4.05,5.0,0.33,11,3.6,0,0.0,0,0.0,37,2.47,59,3.93,265,17.67,7.16,12.0,0.8,1,0.07,58,3.87,80,5.33,17.0,1.13,1,0.07,0.02,1.0,39.0,2.6,2.0,3.18,3.14,14,0,0,1,0,0.07,0.0,2.69,57.5,3.83,2.7,4.0,4.44,13,1,0,1,0,0.07,0.0,4.05,76.0,5.07,3.2,4.9,5.74,11,2,1,0,1,0.07,0.07,4.31
Jonathan Dwyer,FA,RB,0.0,2,16,8.0,51,25.5,3.19,3.0,1.5,20,13.5,1,0.5,1,0.5,2,1.0,3,1.5,8,4.0,4.0,1.0,0.5,0,0.0,18,9.0,19,9.5,4.0,2.0,0,0.0,0.0,0.44,11.9,5.95,5.95,4.45,6.61,1,0,1,0,0,0.0,0.0,2.64,12.9,6.45,6.45,3.75,7.59,1,0,1,0,0,0.0,0.0,3.9,13.9,6.95,6.95,3.04,8.87,1,1,0,0,0,0.0,0.0,3.22
Travaris Cadet,FA,RB,0.0,15,10,0.67,32,2.13,3.2,1.0,0.07,8,2.0,0,0.0,0,0.0,38,2.53,51,3.4,296,19.73,7.79,15.0,1.0,1,0.07,48,3.2,61,4.07,16.0,1.07,2,0.13,0.04,1.0,34.8,2.32,1.1,2.25,3.06,14,0,1,0,0,0.0,0.0,2.07,53.8,3.59,2.8,2.98,4.47,11,3,1,0,0,0.0,0.0,3.85,72.8,4.85,3.8,3.82,5.85,11,1,3,0,0,0.0,0.0,4.27
Jordan Todman,FA,RB,0.0,16,32,2.0,186,11.62,5.81,5.0,0.31,62,9.31,0,0.0,1,0.06,25,1.56,37,2.31,198,12.38,7.92,6.0,0.38,1,0.06,57,3.56,69,4.31,11.0,0.69,0,0.0,0.0,1.0,50.4,3.15,1.5,4.62,3.47,14,0,0,1,1,0.14,0.07,2.7,62.9,3.93,2.25,5.08,4.29,14,0,0,1,1,0.14,0.07,3.68,75.4,4.71,3.2,5.57,5.17,14,0,0,1,1,0.14,0.07,4.06
Juwan Thompson,FA,RB,0.0,15,54,3.6,272,18.13,5.04,17.0,1.13,47,9.6,1,0.07,3,0.2,4,0.27,7,0.47,25,1.67,6.25,1.0,0.07,0,0.0,58,3.87,61,4.07,18.0,1.2,0,0.0,0.0,1.0,47.7,3.18,1.4,4.01,3.63,12,0,2,1,0,0.07,0.0,2.52,49.7,3.31,1.7,4.02,3.83,12,2,0,1,0,0.07,0.0,3.32,51.7,3.45,2.2,4.04,4.1,12,2,0,1,0,0.07,0.0,3.02
Chris Thompson,FA,RB,0.0,2,3,1.5,12,6.0,4.0,1.0,0.5,7,3.5,0,0.0,0,0.0,6,3.0,7,3.5,27,13.5,4.5,2.0,1.0,1,0.5,9,4.5,10,5.0,3.0,1.5,0,0.0,0.0,0.44,9.9,4.95,4.95,6.29,5.05,1,0,1,0,0,0.0,0.0,1.99,12.9,6.45,6.45,6.29,6.67,1,0,1,0,0,0.0,0.0,3.29,15.9,7.95,7.95,6.29,8.46,1,0,1,0,0,0.0,0.0,3.12
Mike Tolbert,FA,RB,0.0,8,37,4.62,78,9.75,2.11,4.0,0.5,15,5.5,0,0.0,0,0.0,12,1.5,17,2.12,93,11.62,7.75,4.0,0.5,0,0.0,49,6.12,54,6.75,8.0,1.0,0,0.0,0.0,0.88,17.1,2.14,1.8,1.85,2.96,7,1,0,0,0,0.0,0.0,2.28,23.1,2.89,2.3,2.19,3.89,7,1,0,0,0,0.0,0.0,3.28,29.1,3.64,3.1,2.65,4.8,7,1,0,0,0,0.0,0.0,3.39
Damien Williams,FA,RB,0.0,16,36,2.25,122,7.62,3.39,6.0,0.38,19,3.94,0,0.0,0,0.0,21,1.31,27,1.69,187,11.69,8.9,13.0,0.81,1,0.06,57,3.56,63,3.94,19.0,1.19,0,0.0,0.0,1.0,36.9,2.31,1.1,3.4,2.74,14,1,0,1,0,0.07,0.0,2.02,47.4,2.96,1.9,4.14,3.4,13,2,0,1,0,0.07,0.0,3.2,57.9,3.62,2.2,4.9,4.1,13,2,0,0,1,0.07,0.07,3.1
Joseph Randle,FA,RB,0.0,16,51,3.19,343,21.44,6.73,12.0,0.75,65,15.06,0,0.0,3,0.19,4,0.25,5,0.31,23,1.44,5.75,1.0,0.06,0,0.0,55,3.44,56,3.5,13.0,0.81,2,0.12,0.04,1.0,50.6,3.16,1.7,4.16,3.58,13,0,1,2,0,0.14,0.0,2.65,52.6,3.29,1.75,4.21,3.76,13,1,0,2,0,0.14,0.0,3.15,54.6,3.41,1.85,4.27,4.0,13,1,1,1,0,0.07,0.0,2.78
Lance Dunbar,FA,RB,0.0,16,29,1.81,99,6.19,3.41,5.0,0.31,14,3.88,0,0.0,0,0.0,18,1.12,22,1.38,217,13.56,12.06,11.0,0.69,0,0.0,47,2.94,51,3.19,16.0,1.0,0,0.0,0.0,1.0,31.6,1.98,1.65,1.71,2.79,15,1,0,0,0,0.0,0.0,2.09,40.6,2.54,2.3,2.14,3.43,14,2,0,0,0,0.0,0.0,3.11,49.6,3.1,2.7,2.65,4.09,14,2,0,0,0,0.0,0.0,3.04
Fozzy Whittaker,FA,RB,0.0,10,32,3.2,145,14.5,4.53,8.0,0.8,17,7.6,0,0.0,1,0.1,5,0.5,6,0.6,60,6.0,12.0,2.0,0.2,1,0.1,37,3.7,38,3.8,10.0,1.0,0,0.0,0.0,0.96,32.5,3.25,1.45,3.92,3.73,8,0,1,1,0,0.11,0.0,2.51,35.0,3.5,1.45,4.24,3.99,8,0,1,1,0,0.11,0.0,3.11,37.5,3.75,1.45,4.59,4.32,8,0,1,1,0,0.11,0.0,2.74
Storm Johnson,FA,RB,0.0,6,29,4.83,86,14.33,2.97,5.0,0.83,20,8.5,1,0.17,2,0.33,1,0.17,1,0.17,-4,-0.67,-4.0,0.0,0.0,0,0.0,30,5.0,30,5.0,5.0,0.83,0,0.0,0.0,0.78,20.2,3.37,2.3,3.47,3.99,4,0,2,0,0,0.0,0.0,2.36,20.7,3.45,2.3,3.59,4.1,4,2,0,0,0,0.0,0.0,2.81,21.2,3.53,2.3,3.73,4.28,4,2,0,0,0,0.0,0.0,2.45
Bilal Powell,FA,RB,0.0,15,33,2.2,141,9.4,4.27,7.0,0.47,15,6.8,0,0.0,1,0.07,11,0.73,15,1.0,92,6.13,8.36,5.0,0.33,0,0.0,44,2.93,48,3.2,12.0,0.8,0,0.0,0.0,1.0,29.3,1.95,1.8,2.33,2.55,14,0,1,0,0,0.0,0.0,2.06,34.8,2.32,2.0,2.5,3.02,14,0,1,0,0,0.0,0.0,2.73,40.3,2.69,2.0,2.76,3.51,14,1,0,0,0,0.0,0.0,2.53
Danny Woodhead,FA,RB,0.0,3,15,5.0,38,12.67,2.53,2.0,0.67,13,6.33,0,0.0,0,0.0,5,1.67,6,2.0,34,11.33,6.8,4.0,1.33,0,0.0,20,6.67,21,7.0,6.0,2.0,0,0.0,0.0,0.56,7.2,2.4,1.1,3.16,2.91,2,1,0,0,0,0.0,0.0,1.28,9.7,3.23,1.6,4.2,3.7,2,1,0,0,0,0.0,0.0,2.57,12.2,4.07,2.1,5.23,4.53,2,0,1,0,0,0.0,0.0,1.87
Chris Polk,FA,RB,0.0,14,46,3.29,172,12.29,3.74,12.0,0.86,22,5.36,1,0.07,4,0.29,2,0.14,3,0.21,16,1.14,8.0,1.0,0.07,0,0.0,48,3.43,49,3.5,13.0,0.93,0,0.0,0.0,1.0,42.8,3.06,0.55,4.61,3.37,11,0,1,2,0,0.17,0.0,2.14,43.8,3.13,0.55,4.59,3.5,11,0,2,1,0,0.08,0.0,2.54,44.8,3.2,0.55,4.58,3.69,11,0,3,0,0,0.0,0.0,2.04
Peyton Hillis,FA,RB,0.0,9,26,2.89,115,12.78,4.42,4.0,0.44,16,6.11,0,0.0,0,0.0,10,1.11,16,1.78,87,9.67,8.7,2.0,0.22,0,0.0,36,4.0,42,4.67,6.0,0.67,0,0.0,0.0,0.93,20.2,2.24,0.9,2.56,2.87,8,1,0,0,0,0.0,0.0,1.83,25.2,2.8,1.4,3.37,3.38,7,1,1,0,0,0.0,0.0,2.54,30.2,3.36,1.9,4.21,3.95,7,1,1,0,0,0.0,0.0,2.6
Leon Washington,FA,RB,0.0,16,13,0.81,57,3.56,4.38,1.0,0.06,16,2.88,0,0.0,0,0.0,22,1.38,31,1.94,159,9.94,7.23,8.0,0.5,2,0.12,35,2.19,44,2.75,9.0,0.56,1,0.06,0.03,1.0,31.6,1.98,0.55,3.72,2.3,14,0,1,1,0,0.07,0.0,1.51,42.6,2.66,1.25,4.54,2.99,14,0,1,0,1,0.07,0.07,2.44,53.6,3.35,1.75,5.38,3.71,14,1,0,0,1,0.07,0.07,2.64
Christine Michael,FA,RB,0.0,10,34,3.4,175,17.5,5.15,11.0,1.1,45,9.9,0,0.0,0,0.0,1,0.1,2,0.2,12,1.2,12.0,0.0,0.0,0,0.0,35,3.5,36,3.6,11.0,1.1,0,0.0,0.0,0.96,18.7,1.87,1.4,2.18,2.49,9,1,0,0,0,0.0,0.0,1.85,19.2,1.92,1.4,2.19,2.58,9,1,0,0,0,0.0,0.0,2.43,19.7,1.97,1.4,2.22,2.72,10,0,0,0,0,0.0,0.0,1.94
Darrel Young,FA,RB,0.0,16,9,0.56,22,1.38,2.44,6.0,0.38,14,1.31,0,0.0,3,0.19,11,0.69,14,0.88,81,5.06,7.36,5.0,0.31,2,0.12,20,1.25,23,1.44,11.0,0.69,0,0.0,0.0,1.0,40.3,2.52,0.7,3.83,2.91,12,2,1,1,0,0.07,0.0,1.68,45.8,2.86,1.2,4.03,3.31,12,2,1,1,0,0.07,0.0,2.38,51.3,3.21,1.7,4.23,3.77,12,2,1,1,0,0.07,0.0,2.42
Cordarrelle Patterson,PIT,RB,1.0,16,10,0.62,117,7.31,11.7,4.0,0.25,67,5.69,1,0.06,1,0.06,33,2.06,67,4.19,384,24.0,11.64,20.0,1.25,1,0.06,43,2.69,77,4.81,24.0,1.5,1,0.06,0.02,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.48,16.5,1.03,1.0,0.81,1.78,16,0,0,0,0,0.0,0.0,2.34,33.0,2.06,2.0,1.61,3.08,16,0,0,0,0,0.0,0.0,2.52
Maurice Jones-Drew,FA,RB,0.0,12,43,3.58,96,8.0,2.23,2.0,0.17,13,4.92,0,0.0,0,0.0,11,0.92,16,1.33,71,5.92,6.45,3.0,0.25,0,0.0,54,4.5,59,4.92,5.0,0.42,0,0.0,0.0,1.0,16.7,1.39,0.75,1.48,2.04,12,0,0,0,0,0.0,0.0,1.61,22.2,1.85,1.35,1.86,2.59,12,0,0,0,0,0.0,0.0,2.28,27.7,2.31,2.1,2.28,3.16,11,1,0,0,0,0.0,0.0,2.6
