Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Ameer Abdullah,LV,RB,1.0,2,18,9.0,101,50.5,5.61,6.0,3.0,24,18.5,1,0.5,0,0.0,5,2.5,5,2.5,57,28.5,11.4,4.0,2.0,1,0.5,23,11.5,23,11.5,10.0,5.0,0,0.0,0.0,0.44,21.8,10.9,10.9,10.04,9.89,1,0,0,0,1,1.0,1.0,5.07,24.3,12.15,12.15,11.81,10.73,1,0,0,0,1,1.0,1.0,7.94,26.8,13.4,13.4,13.58,11.76,1,0,0,0,1,1.0,1.0,5.84
Tim Hightower,FA,RB,0.0,16,133,8.31,548,34.25,4.12,32.0,2.0,30,11.88,3,0.19,4,0.25,22,1.38,26,1.62,200,12.5,9.09,11.0,0.69,1,0.06,155,9.69,159,9.94,43.0,2.69,0,0.0,0.0,1.0,104.8,6.55,4.2,6.11,6.73,9,1,2,1,3,0.33,0.23,6.08,115.8,7.24,4.7,6.67,7.37,9,1,2,3,1,0.33,0.07,7.67,126.8,7.92,5.2,7.31,8.12,9,2,1,2,2,0.33,0.14,6.93
C.J. Prosise,FA,RB,0.0,6,30,5.0,172,28.67,5.73,3.0,0.5,72,15.67,0,0.0,1,0.17,17,2.83,19,3.17,208,34.67,12.24,8.0,1.33,0,0.0,47,7.83,49,8.17,11.0,1.83,0,0.0,0.0,0.78,44.0,7.33,6.0,6.67,7.37,3,0,1,2,0,0.5,0.0,5.29,52.5,8.75,7.5,7.58,8.63,3,0,0,2,1,1.0,0.2,7.6,61.0,10.17,9.0,8.55,10.02,3,0,0,2,1,1.0,0.2,7.59
Derrick Henry,BAL,RB,1.0,15,110,7.33,490,32.67,4.45,29.0,1.93,22,10.53,1,0.07,5,0.33,13,0.87,15,1.0,137,9.13,10.54,6.0,0.4,0,0.0,123,8.2,125,8.33,35.0,2.33,0,0.0,0.0,1.0,92.7,6.18,4.5,5.63,6.48,10,1,0,2,2,0.36,0.15,5.88,99.2,6.61,5.2,5.82,6.97,11,0,0,2,2,0.36,0.15,7.52,105.7,7.05,5.5,6.07,7.57,11,0,1,2,1,0.25,0.07,6.48
Danny Woodhead,FA,RB,0.0,2,19,9.5,116,58.0,6.11,6.0,3.0,23,22.0,2,1.0,0,0.0,6,3.0,8,4.0,35,17.5,5.83,2.0,1.0,1,0.5,25,12.5,27,13.5,8.0,4.0,0,0.0,0.0,0.44,21.1,10.55,10.55,10.54,9.46,1,0,0,0,1,1.0,1.0,5.02,24.1,12.05,12.05,11.95,10.61,1,0,0,0,1,1.0,1.0,7.49,27.1,13.55,13.55,13.36,11.94,1,0,0,0,1,1.0,1.0,5.99
Dion Lewis,FA,RB,0.0,7,64,9.14,283,40.43,4.42,14.0,2.0,15,11.29,0,0.0,0,0.0,17,2.43,24,3.43,94,13.43,5.53,4.0,0.57,0,0.0,81,11.57,88,12.57,18.0,2.57,0,0.0,0.0,0.84,37.7,5.39,5.2,2.59,6.85,3,3,1,0,0,0.0,0.0,5.09,46.2,6.6,6.2,2.68,8.44,2,4,1,0,0,0.0,0.0,7.24,54.7,7.81,7.8,2.91,10.08,2,3,2,0,0,0.0,0.0,7.04
Charles Sims,FA,RB,0.0,7,51,7.29,149,21.29,2.92,6.0,0.86,23,10.71,1,0.14,1,0.14,24,3.43,32,4.57,190,27.14,7.92,9.0,1.29,1,0.14,75,10.71,83,11.86,15.0,2.14,1,0.14,0.01,0.84,43.9,6.27,4.2,6.08,6.45,5,0,1,0,1,0.17,0.17,4.93,55.9,7.99,6.2,6.62,8.15,4,1,1,0,1,0.17,0.17,7.24,67.9,9.7,8.0,7.18,9.98,3,2,1,0,1,0.17,0.17,7.38
Robert Turbin,FA,RB,0.0,15,47,3.13,164,10.93,3.49,20.0,1.33,18,6.2,0,0.0,7,0.47,26,1.73,35,2.33,179,11.93,6.88,9.0,0.6,1,0.07,73,4.87,82,5.47,29.0,1.93,0,0.0,0.0,1.0,82.3,5.49,4.3,4.35,6.13,8,3,3,0,1,0.07,0.07,4.92,95.3,6.35,6.3,4.24,7.25,7,5,2,0,1,0.07,0.07,7.13,108.3,7.22,6.4,4.24,8.48,10,2,2,0,1,0.07,0.07,6.7
Justin Forsett,FA,RB,0.0,9,87,9.67,291,32.33,3.34,10.0,1.11,64,15.22,0,0.0,1,0.11,20,2.22,27,3.0,85,9.44,4.25,4.0,0.44,0,0.0,107,11.89,114,12.67,14.0,1.56,1,0.11,0.01,0.93,41.6,4.62,4.8,2.63,5.86,5,3,1,0,0,0.0,0.0,5.12,51.6,5.73,6.2,2.52,7.45,5,3,1,0,0,0.0,0.0,7.01,61.6,6.84,7.6,2.81,8.91,4,5,0,0,0,0.0,0.0,7.29
Jalen Richard,FA,RB,0.0,16,83,5.19,491,30.69,5.92,14.0,0.88,75,15.62,4,0.25,1,0.06,29,1.81,39,2.44,194,12.12,6.69,8.0,0.5,2,0.12,112,7.0,122,7.62,22.0,1.38,0,0.0,0.0,1.0,86.5,5.41,3.9,4.8,5.9,10,2,1,3,0,0.23,0.0,4.98,101.0,6.31,4.65,5.27,6.82,10,2,0,4,0,0.33,0.0,6.45,115.5,7.22,5.2,5.8,7.84,10,2,0,4,0,0.33,0.0,6.39
Zach Zenner,FA,RB,0.0,14,88,6.29,334,23.86,3.8,22.0,1.57,20,7.86,1,0.07,4,0.29,18,1.29,23,1.64,196,14.0,10.89,9.0,0.64,0,0.0,106,7.57,111,7.93,31.0,2.21,1,0.07,0.01,1.0,75.0,5.36,3.7,6.52,5.41,10,0,2,0,2,0.17,0.17,4.88,84.0,6.0,4.1,6.94,6.05,9,1,2,0,2,0.17,0.17,6.41,93.0,6.64,4.8,7.41,6.79,9,2,1,0,2,0.17,0.17,5.87
Paul Perkins,FA,RB,0.0,14,112,8.0,456,32.57,4.07,22.0,1.57,22,10.43,2,0.14,0,0.0,15,1.07,24,1.71,162,11.57,10.8,6.0,0.43,0,0.0,127,9.07,136,9.71,28.0,2.0,0,0.0,0.0,1.0,61.8,4.41,4.05,2.73,5.54,10,1,3,0,0,0.0,0.0,4.81,69.3,4.95,4.75,2.79,6.27,11,1,2,0,0,0.0,0.0,6.38,76.8,5.49,5.5,2.93,7.07,10,2,2,0,0,0.0,0.0,6.0
Jeremy Langford,FA,RB,0.0,12,62,5.17,200,16.67,3.23,12.0,1.0,23,8.08,1,0.08,4,0.33,19,1.58,27,2.25,142,11.83,7.47,7.0,0.58,0,0.0,81,6.75,89,7.42,19.0,1.58,2,0.17,0.02,1.0,54.2,4.52,3.6,4.08,5.13,8,1,2,1,0,0.09,0.0,4.36,63.7,5.31,5.1,4.35,6.02,8,1,2,1,0,0.09,0.0,6.11,73.2,6.1,6.6,4.69,6.98,7,3,1,1,0,0.09,0.0,6.3
Damien Williams,FA,RB,0.0,15,35,2.33,115,7.67,3.29,8.0,0.53,23,6.33,1,0.07,3,0.2,23,1.53,32,2.13,249,16.6,10.83,10.0,0.67,3,0.2,58,3.87,67,4.47,18.0,1.2,1,0.07,0.02,1.0,70.4,4.69,4.9,3.98,5.37,9,2,3,1,0,0.07,0.0,4.65,81.9,5.46,5.9,4.08,6.29,9,3,2,1,0,0.07,0.0,6.02,93.4,6.23,6.9,4.23,7.32,9,3,2,1,0,0.07,0.0,6.23
Shane Vereen,FA,RB,0.0,5,33,6.6,158,31.6,4.79,8.0,1.6,25,10.4,1,0.2,1,0.2,11,2.2,19,3.8,94,18.8,8.55,4.0,0.8,0,0.0,44,8.8,52,10.4,12.0,2.4,2,0.4,0.05,0.72,27.2,5.44,4.6,4.94,5.89,3,1,0,1,0,0.25,0.0,4.01,32.7,6.54,6.1,5.06,7.14,3,1,0,1,0,0.25,0.0,6.0,38.2,7.64,7.6,5.22,8.52,2,2,0,1,0,0.25,0.0,5.63
DeAndre Washington,FA,RB,0.0,14,87,6.21,467,33.36,5.37,19.0,1.36,30,14.36,6,0.43,2,0.14,17,1.21,23,1.64,115,8.21,6.76,4.0,0.29,0,0.0,104,7.43,110,7.86,23.0,1.64,1,0.07,0.01,1.0,68.2,4.87,3.45,5.75,5.08,9,4,0,0,1,0.08,0.08,4.41,76.7,5.48,4.05,5.85,5.77,10,3,0,0,1,0.08,0.08,5.75,85.2,6.09,4.7,6.03,6.54,11,1,1,0,1,0.08,0.08,5.5
Charcandrick West,FA,RB,0.0,15,88,5.87,293,19.53,3.33,14.0,0.93,28,7.6,2,0.13,1,0.07,28,1.87,34,2.27,188,12.53,6.71,10.0,0.67,2,0.13,116,7.73,122,8.13,24.0,1.6,0,0.0,0.0,1.0,66.1,4.41,2.3,5.87,4.57,10,4,0,0,1,0.07,0.07,3.76,80.1,5.34,4.3,6.36,5.5,10,3,1,0,1,0.07,0.07,5.73,94.1,6.27,4.8,6.96,6.51,9,4,1,0,1,0.07,0.07,5.54
Cameron Artis-Payne,FA,RB,0.0,3,36,12.0,144,48.0,4.0,5.0,1.67,14,10.33,0,0.0,2,0.67,1,0.33,1,0.33,11,3.67,11.0,1.0,0.33,0,0.0,37,12.33,37,12.33,6.0,2.0,0,0.0,0.0,0.56,27.5,9.17,5.8,10.08,8.31,1,1,0,0,1,0.5,0.5,4.49,28.0,9.33,6.3,10.0,8.59,1,1,0,0,1,0.5,0.5,5.66,28.5,9.5,6.8,9.93,9.02,2,0,0,0,1,0.5,0.5,4.87
Travaris Cadet,FA,RB,0.0,15,4,0.27,19,1.27,4.75,1.0,0.07,16,1.33,0,0.0,0,0.0,40,2.67,54,3.6,281,18.73,7.02,18.0,1.2,4,0.27,44,2.93,58,3.87,19.0,1.27,0,0.0,0.0,1.0,54.0,3.6,2.9,3.37,4.29,10,1,3,1,0,0.07,0.0,3.36,74.0,4.93,4.9,3.98,5.72,9,3,2,1,0,0.07,0.0,5.37,94.0,6.27,6.9,4.69,7.18,9,2,3,1,0,0.07,0.0,6.12
James Starks,FA,RB,0.0,9,63,7.0,145,16.11,2.3,9.0,1.0,11,5.78,0,0.0,0,0.0,19,2.11,25,2.78,134,14.89,7.05,4.0,0.44,2,0.22,82,9.11,88,9.78,13.0,1.44,0,0.0,0.0,0.93,39.9,4.43,1.9,4.77,4.84,5,2,1,1,0,0.12,0.0,3.56,49.4,5.49,2.4,5.66,5.83,5,1,1,2,0,0.29,0.0,5.01,58.9,6.54,2.9,6.57,6.89,5,1,1,2,0,0.29,0.0,4.87
Shaun Draughn,FA,RB,0.0,16,74,4.62,196,12.25,2.65,15.0,0.94,18,5.94,0,0.0,4,0.25,29,1.81,39,2.44,263,16.44,9.07,10.0,0.62,2,0.12,103,6.44,113,7.06,25.0,1.56,1,0.06,0.01,1.0,79.9,4.99,2.05,6.17,5.12,10,1,3,1,1,0.14,0.07,3.86,94.4,5.9,2.05,6.92,5.95,9,1,4,1,1,0.14,0.07,4.97,108.9,6.81,2.15,7.77,6.87,9,1,4,1,1,0.14,0.07,4.6
Alfred Blue,FA,RB,0.0,14,100,7.14,420,30.0,4.2,23.0,1.64,25,12.5,2,0.14,1,0.07,12,0.86,16,1.14,40,2.86,3.33,1.0,0.07,0,0.0,112,8.0,116,8.29,24.0,1.71,1,0.07,0.01,1.0,50.0,3.57,3.1,3.67,4.17,12,1,0,1,0,0.08,0.0,3.84,56.0,4.0,3.35,4.17,4.58,13,0,0,1,0,0.08,0.0,4.97,62.0,4.43,3.6,4.71,5.07,13,0,0,1,0,0.08,0.0,4.4
Dwayne Washington,DEN,RB,1.0,12,90,7.5,265,22.08,2.94,11.0,0.92,28,8.42,1,0.08,1,0.08,10,0.83,15,1.25,62,5.17,6.2,5.0,0.42,0,0.0,100,8.33,105,8.75,16.0,1.33,0,0.0,0.0,1.0,38.7,3.22,2.85,2.01,4.37,10,2,0,0,0,0.0,0.0,3.76,43.7,3.64,3.1,2.12,4.94,11,1,0,0,0,0.0,0.0,4.76,48.7,4.06,3.85,2.29,5.56,11,1,0,0,0,0.0,0.0,4.64
Rex Burkhead,FA,RB,0.0,16,74,4.62,344,21.5,4.65,23.0,1.44,17,6.44,0,0.0,2,0.12,17,1.06,20,1.25,145,9.06,8.53,8.0,0.5,0,0.0,91,5.69,94,5.88,31.0,1.94,1,0.06,0.01,1.0,58.9,3.68,1.5,6.51,3.72,13,2,0,0,1,0.07,0.07,2.86,67.4,4.21,1.75,6.87,4.26,13,1,1,0,1,0.07,0.07,4.15,75.9,4.74,2.0,7.28,4.87,13,1,1,0,1,0.07,0.07,3.52
Andre Williams,FA,RB,0.0,1,18,18.0,87,87.0,4.83,8.0,8.0,14,14.0,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,0.0,0.0,0.0,0,0.0,18,18.0,20,20.0,8.0,8.0,0,0.0,0.0,0.28,8.7,8.7,8.7,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,8.7,8.7,8.7,0.0,0.0,0,0,1,0,0,0.0,0.0,4.0,8.7,8.7,8.7,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0
Kyle Juszczyk,SF,RB,1.0,16,5,0.31,22,1.38,4.4,3.0,0.19,10,1.06,0,0.0,1,0.06,37,2.31,49,3.06,266,16.62,7.19,12.0,0.75,0,0.0,42,2.62,54,3.38,15.0,0.94,0,0.0,0.0,1.0,36.8,2.3,1.9,2.31,3.01,14,1,1,0,0,0.0,0.0,2.3,55.3,3.46,3.3,2.76,4.39,14,0,2,0,0,0.0,0.0,3.88,73.8,4.61,4.6,3.32,5.76,13,1,2,0,0,0.0,0.0,4.48
Wendell Smallwood,FA,RB,0.0,13,77,5.92,312,24.0,4.05,20.0,1.54,19,8.92,0,0.0,1,0.08,6,0.46,13,1.0,55,4.23,9.17,1.0,0.08,0,0.0,83,6.38,90,6.92,21.0,1.62,1,0.08,0.01,1.0,40.7,3.13,1.9,4.32,3.51,10,1,1,1,0,0.08,0.0,2.97,43.7,3.36,1.9,4.54,3.77,10,1,1,1,0,0.08,0.0,3.88,46.7,3.59,1.9,4.81,4.09,11,0,1,1,0,0.08,0.0,3.2
Darren McFadden,FA,RB,0.0,3,24,8.0,87,29.0,3.62,5.0,1.67,24,16.33,1,0.33,0,0.0,3,1.0,5,1.67,17,5.67,5.67,1.0,0.33,0,0.0,27,9.0,29,9.67,6.0,2.0,0,0.0,0.0,0.56,10.4,3.47,4.7,2.31,4.54,3,0,0,0,0,0.0,0.0,2.6,11.9,3.97,4.9,2.34,5.25,3,0,0,0,0,0.0,0.0,3.8,13.4,4.47,4.9,2.48,6.0,3,0,0,0,0,0.0,0.0,2.97
Fozzy Whittaker,FA,RB,0.0,16,57,3.56,265,16.56,4.65,10.0,0.62,25,7.12,1,0.06,0,0.0,25,1.56,33,2.06,226,14.12,9.04,10.0,0.62,0,0.0,82,5.12,90,5.62,20.0,1.25,1,0.06,0.01,1.0,47.1,2.94,1.45,3.35,3.52,12,2,1,1,0,0.07,0.0,2.64,59.6,3.72,1.7,4.29,4.24,13,1,0,2,0,0.14,0.0,3.75,72.1,4.51,2.2,5.34,5.0,13,0,1,2,0,0.14,0.0,3.63
Antone Smith,FA,RB,0.0,3,10,3.33,47,15.67,4.7,1.0,0.33,8,6.67,0,0.0,0,0.0,6,2.0,9,3.0,77,25.67,12.83,3.0,1.0,0,0.0,16,5.33,19,6.33,4.0,1.33,1,0.33,0.06,0.56,10.4,3.47,3.2,1.12,5.44,3,0,0,0,0,0.0,0.0,2.28,13.4,4.47,4.7,1.37,6.76,3,0,0,0,0,0.0,0.0,3.58,16.4,5.47,6.2,1.72,8.04,3,0,0,0,0,0.0,0.0,3.53
Alfred Morris,FA,RB,0.0,14,69,4.93,243,17.36,3.52,15.0,1.07,17,8.07,0,0.0,2,0.14,3,0.21,6,0.43,11,0.79,3.67,1.0,0.07,0,0.0,72,5.14,75,5.36,16.0,1.14,0,0.0,0.0,1.0,37.4,2.67,1.7,2.57,3.41,11,2,1,0,0,0.0,0.0,2.58,38.9,2.78,2.2,2.63,3.57,12,2,0,0,0,0.0,0.0,3.42,40.4,2.89,2.7,2.7,3.79,13,1,0,0,0,0.0,0.0,3.13
Antone Smith,FA,RB,0.0,3,10,3.33,47,15.67,4.7,1.0,0.33,8,6.67,0,0.0,0,0.0,6,2.0,9,3.0,77,25.67,12.83,2.0,0.67,0,0.0,16,5.33,19,6.33,3.0,1.0,1,0.33,0.06,0.56,10.4,3.47,3.2,1.12,5.44,3,0,0,0,0,0.0,0.0,2.28,13.4,4.47,4.7,1.37,6.76,3,0,0,0,0,0.0,0.0,3.41,16.4,5.47,6.2,1.72,8.04,3,0,0,0,0,0.0,0.0,3.53
Ronnie Hillman,FA,RB,0.0,8,41,5.12,131,16.38,3.2,7.0,0.88,17,9.0,0,0.0,0,0.0,7,0.88,15,1.88,93,11.62,13.29,3.0,0.38,0,0.0,48,6.0,56,7.0,10.0,1.25,0,0.0,0.0,0.88,22.4,2.8,1.65,3.32,3.35,6,1,1,0,0,0.0,0.0,2.39,25.9,3.24,2.15,3.74,3.81,6,1,1,0,0,0.0,0.0,3.35,29.4,3.68,2.15,4.19,4.33,6,1,1,0,0,0.0,0.0,2.91
Terron Ward,FA,RB,0.0,5,31,6.2,151,30.2,4.87,6.0,1.2,45,16.8,1,0.2,0,0.0,1,0.2,2,0.4,11,2.2,11.0,1.0,0.2,0,0.0,32,6.4,33,6.6,7.0,1.4,0,0.0,0.0,0.72,16.2,3.24,3.0,2.34,4.23,3,2,0,0,0,0.0,0.0,2.56,16.7,3.34,3.0,2.47,4.36,4,1,0,0,0,0.0,0.0,3.3,17.2,3.44,3.0,2.62,4.55,5,0,0,0,0,0.0,0.0,2.65
Byron Marshall,FA,RB,0.0,3,19,6.33,64,21.33,3.37,5.0,1.67,12,8.0,0,0.0,0,0.0,3,1.0,5,1.67,10,3.33,3.33,1.0,0.33,0,0.0,22,7.33,24,8.0,6.0,2.0,0,0.0,0.0,0.56,7.4,2.47,2.8,2.32,3.23,3,0,0,0,0,0.0,0.0,1.79,8.9,2.97,3.8,2.65,3.81,3,0,0,0,0,0.0,0.0,3.14,10.4,3.47,4.8,3.03,4.43,3,0,0,0,0,0.0,0.0,2.51
Andre Williams,FA,RB,0.0,1,18,18.0,87,87.0,4.83,6.0,6.0,14,14.0,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,0.0,0.0,0.0,0,0.0,18,18.0,20,20.0,6.0,6.0,0,0.0,0.0,0.28,8.7,8.7,8.7,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,8.7,8.7,8.7,0.0,0.0,0,0,1,0,0,0.0,0.0,3.0,8.7,8.7,8.7,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0
Jonathan Grimes,FA,RB,0.0,10,23,2.3,105,10.5,4.57,5.0,0.5,14,5.7,0,0.0,0,0.0,13,1.3,18,1.8,94,9.4,7.23,4.0,0.4,0,0.0,36,3.6,41,4.1,9.0,0.9,0,0.0,0.0,0.96,19.9,1.99,1.45,1.91,2.73,9,1,0,0,0,0.0,0.0,2.01,26.4,2.64,2.1,2.4,3.47,8,2,0,0,0,0.0,0.0,3.0,32.9,3.29,2.65,3.02,4.21,9,1,0,0,0,0.0,0.0,3.04
Adrian Peterson,FA,RB,0.0,3,37,12.33,72,24.0,1.95,3.0,1.0,13,9.0,0,0.0,0,0.0,3,1.0,6,2.0,8,2.67,2.67,1.0,0.33,0,0.0,40,13.33,43,14.33,4.0,1.33,1,0.33,0.02,0.56,6.0,2.0,2.6,1.49,2.92,3,0,0,0,0,0.0,0.0,2.03,7.5,2.5,3.1,1.49,3.7,3,0,0,0,0,0.0,0.0,2.98,9.0,3.0,3.1,1.65,4.46,3,0,0,0,0,0.0,0.0,2.49
Cordarrelle Patterson,PIT,RB,1.0,16,7,0.44,43,2.69,6.14,2.0,0.12,22,2.81,1,0.06,0,0.0,52,3.25,70,4.38,453,28.31,8.71,23.0,1.44,2,0.12,59,3.69,77,4.81,25.0,1.56,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.48,26.0,1.62,1.5,1.01,2.65,16,0,0,0,0,0.0,0.0,2.92,52.0,3.25,3.0,2.02,4.6,16,0,0,0,0,0.0,0.0,3.52
DuJuan Harris,FA,RB,0.0,10,38,3.8,138,13.8,3.63,6.0,0.6,19,6.7,0,0.0,0,0.0,8,0.8,9,0.9,115,11.5,14.38,4.0,0.4,1,0.1,46,4.6,47,4.7,10.0,1.0,2,0.2,0.04,0.96,27.3,2.73,1.1,5.78,2.84,8,1,0,0,1,0.11,0.11,2.27,31.3,3.13,1.1,6.57,3.2,8,1,0,0,1,0.11,0.11,2.91,35.3,3.53,1.1,7.36,3.61,8,1,0,0,1,0.11,0.11,2.57
Lance Dunbar,FA,RB,0.0,13,9,0.69,31,2.38,3.44,3.0,0.23,10,1.46,0,0.0,1,0.08,16,1.23,24,1.85,122,9.38,7.62,5.0,0.38,0,0.0,25,1.92,33,2.54,8.0,0.62,0,0.0,0.0,1.0,21.3,1.64,1.6,1.85,2.27,12,1,0,0,0,0.0,0.0,1.8,29.3,2.25,2.6,2.09,3.07,13,0,0,0,0,0.0,0.0,2.83,37.3,2.87,3.6,2.46,3.86,13,0,0,0,0,0.0,0.0,3.24
John Kuhn,FA,RB,0.0,16,18,1.12,37,2.31,2.06,12.0,0.75,4,1.81,0,0.0,4,0.25,16,1.0,20,1.25,70,4.38,4.38,5.0,0.31,1,0.06,34,2.12,38,2.38,17.0,1.06,0,0.0,0.0,1.0,40.7,2.54,0.85,4.96,2.75,13,2,0,0,1,0.07,0.07,1.86,48.7,3.04,1.35,5.09,3.32,13,2,0,0,1,0.07,0.07,2.82,56.7,3.54,2.1,5.26,3.94,14,1,0,0,1,0.07,0.07,2.84
Kenneth Farrow,FA,RB,0.0,13,60,4.62,192,14.77,3.2,10.0,0.77,11,4.92,0,0.0,0,0.0,13,1.0,16,1.23,70,5.38,5.38,2.0,0.15,0,0.0,73,5.62,76,5.85,12.0,0.92,1,0.08,0.01,1.0,24.2,1.86,1.3,2.42,2.41,11,1,1,0,0,0.0,0.0,2.07,30.7,2.36,1.3,3.36,2.86,11,1,1,0,0,0.0,0.0,2.71,37.2,2.86,1.3,4.3,3.35,11,0,1,1,0,0.08,0.0,2.56
Arian Foster,FA,RB,0.0,4,22,5.5,55,13.75,2.5,2.0,0.5,9,5.0,0,0.0,0,0.0,6,1.5,10,2.5,78,19.5,13.0,2.0,0.5,0,0.0,28,7.0,32,8.0,4.0,1.0,0,0.0,0.0,0.65,13.3,3.32,1.2,4.46,3.7,3,0,1,0,0,0.0,0.0,1.79,16.3,4.08,1.95,4.99,4.46,3,0,1,0,0,0.0,0.0,2.68,19.3,4.82,2.7,5.55,5.3,3,0,1,0,0,0.0,0.0,2.59
Benny Cunningham Jr.,FA,RB,0.0,11,21,1.91,101,9.18,4.81,4.0,0.36,24,6.27,2,0.18,0,0.0,16,1.45,21,1.91,91,8.27,5.69,5.0,0.45,0,0.0,37,3.36,42,3.82,9.0,0.82,0,0.0,0.0,1.0,19.2,1.75,0.9,1.75,2.45,11,0,0,0,0,0.0,0.0,1.72,27.2,2.47,1.4,2.36,3.27,10,1,0,0,0,0.0,0.0,2.66,35.2,3.2,1.9,3.02,4.09,9,2,0,0,0,0.0,0.0,2.78
Kenjon Barner,FA,RB,0.0,13,27,2.08,129,9.92,4.78,9.0,0.69,19,4.92,0,0.0,2,0.15,5,0.38,11,0.85,42,3.23,8.4,3.0,0.23,0,0.0,32,2.46,38,2.92,12.0,0.92,0,0.0,0.0,1.0,29.1,2.24,1.2,3.06,2.73,11,1,1,0,0,0.0,0.0,1.87,31.6,2.43,1.7,3.05,3.01,11,1,1,0,0,0.0,0.0,2.64,34.1,2.62,1.7,3.07,3.34,12,0,1,0,0,0.0,0.0,2.31
Chris Johnson,FA,RB,0.0,4,25,6.25,95,23.75,3.8,5.0,1.25,18,8.5,0,0.0,1,0.25,0,0.0,1,0.25,0,0.0,0.0,0.0,0.0,0,0.0,25,6.25,26,6.5,5.0,1.25,0,0.0,0.0,0.65,15.5,3.88,1.95,5.22,4.14,3,0,0,1,0,0.33,0.0,2.27,15.5,3.88,1.95,5.22,4.2,3,0,1,0,0,0.0,0.0,2.64,15.5,3.88,1.95,5.22,4.32,3,0,1,0,0,0.0,0.0,2.05
Jamize Olawale,FA,RB,0.0,16,17,1.06,47,2.94,2.76,5.0,0.31,17,2.5,0,0.0,2,0.12,12,0.75,14,0.88,227,14.19,18.92,5.0,0.31,1,0.06,29,1.81,31,1.94,10.0,0.62,0,0.0,0.0,1.0,45.4,2.84,0.9,4.19,3.2,12,2,1,1,0,0.07,0.0,1.93,51.4,3.21,1.3,4.55,3.6,12,2,1,1,0,0.07,0.0,2.56,57.4,3.59,1.8,4.92,4.06,13,2,0,1,0,0.07,0.0,2.63
Alex Collins,FA,RB,0.0,11,31,2.82,125,11.36,4.03,8.0,0.73,26,5.27,1,0.09,1,0.09,11,1.0,11,1.0,84,7.64,7.64,6.0,0.55,0,0.0,42,3.82,42,3.82,14.0,1.27,1,0.09,0.02,1.0,24.9,2.26,0.2,2.71,2.85,9,2,0,0,0,0.0,0.0,1.6,30.4,2.76,0.2,3.2,3.38,8,3,0,0,0,0.0,0.0,2.45,35.9,3.26,0.2,3.76,3.95,9,2,0,0,0,0.0,0.0,2.04
Corey Grant,FA,RB,0.0,11,32,2.91,164,14.91,5.12,6.0,0.55,57,6.91,0,0.0,1,0.09,4,0.36,7,0.64,35,3.18,8.75,2.0,0.18,1,0.09,36,3.27,39,3.55,8.0,0.73,0,0.0,0.0,1.0,31.9,2.9,0.0,6.03,2.99,9,0,1,0,1,0.1,0.1,1.82,33.9,3.08,0.0,6.35,3.18,9,1,0,0,1,0.1,0.1,2.26,35.9,3.26,0.0,6.67,3.42,9,1,0,0,1,0.1,0.1,2.0
Aaron Ripkowski,FA,RB,0.0,16,34,2.12,150,9.38,4.41,10.0,0.62,15,4.19,0,0.0,2,0.12,9,0.56,10,0.62,46,2.88,5.11,2.0,0.12,1,0.06,43,2.69,44,2.75,12.0,0.75,0,0.0,0.0,1.0,37.6,2.35,0.45,3.94,2.69,13,0,2,1,0,0.07,0.0,1.63,42.1,2.63,0.8,4.24,3.0,13,1,1,1,0,0.07,0.0,2.26,46.6,2.91,1.05,4.55,3.36,13,2,0,1,0,0.07,0.0,2.13
Andre Ellington,FA,RB,0.0,16,34,2.12,96,6.0,2.82,4.0,0.25,13,3.12,0,0.0,0,0.0,12,0.75,19,1.19,85,5.31,7.08,4.0,0.25,0,0.0,46,2.88,53,3.31,8.0,0.5,0,0.0,0.0,1.0,18.1,1.13,1.0,0.94,1.86,16,0,0,0,0,0.0,0.0,1.47,24.1,1.51,1.7,1.16,2.37,16,0,0,0,0,0.0,0.0,2.21,30.1,1.88,2.0,1.46,2.89,16,0,0,0,0,0.0,0.0,2.29
