Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Alexander Mattison,LV,RB,1.0,15.0,137.43,9.22,480.43,32.02,3.47,25.29,1.7,21.86,9.27,0.86,0.06,3.0,0.21,31.29,2.13,42.57,2.9,235.86,16.19,7.36,9.43,0.65,1.57,0.1,168.71,11.35,180.0,12.12,34.71,2.35,1.14,0.07,0.01,1.0,97.91,6.6,5.74,4.21,7.46,6.57,2.29,2.57,3.14,0.43,0.33,0.03,6.94,113.56,7.67,6.66,4.59,8.59,6.0,3.29,2.14,3.43,0.14,0.33,0.01,8.91,129.2,8.73,7.97,5.06,9.81,6.43,2.29,2.14,4.0,0.14,0.42,0.01,8.83,6,2.32,39.46,66.0
Zack Moss,CIN,RB,2.0,11.0,107.86,9.45,430.29,36.58,3.81,22.29,1.9,31.29,11.52,2.0,0.14,2.71,0.24,22.43,2.14,27.86,2.61,167.29,16.22,7.18,9.43,0.92,1.14,0.1,130.29,11.59,135.71,12.06,31.71,2.83,0.71,0.07,0.01,0.96,82.04,7.24,5.21,6.47,7.27,4.86,1.71,1.14,2.29,1.0,0.46,0.09,6.59,93.26,8.3,6.06,6.96,8.32,4.43,2.43,0.86,1.71,1.57,0.46,0.16,8.8,104.47,9.37,7.43,7.51,9.48,3.71,3.43,0.57,1.71,1.57,0.46,0.16,8.35,5,6.63,112.65,36.0
Jerome Ford,CLE,RB,2.0,14.71,118.86,7.76,556.86,36.86,4.46,23.86,1.59,58.71,19.24,4.29,0.29,2.86,0.19,33.71,2.25,42.57,2.81,219.71,14.54,5.55,10.29,0.67,1.43,0.08,152.57,10.01,161.43,10.58,34.14,2.26,0.29,0.02,0.0,1.0,103.37,6.78,5.54,5.05,7.04,6.71,2.29,2.0,1.43,2.29,0.35,0.19,6.75,120.23,7.91,6.66,5.44,8.18,5.29,3.14,2.29,2.0,2.0,0.39,0.16,8.79,137.09,9.03,7.86,5.92,9.43,5.0,3.14,2.29,2.29,2.0,0.43,0.16,8.68,3,6.74,114.51,35.0
Tyjae Spears,TEN,RB,2.0,13.67,89.33,6.63,359.0,26.22,3.98,20.67,1.52,23.0,10.85,1.67,0.11,3.33,0.26,37.33,2.69,46.67,3.32,277.67,20.0,7.45,11.67,0.83,1.0,0.07,126.67,9.31,136.0,9.95,32.33,2.36,0.0,0.0,0.0,1.0,89.67,6.64,4.6,6.13,6.82,6.67,2.67,2.0,0.67,1.67,0.2,0.15,6.04,108.33,7.99,6.1,6.65,8.16,6.67,2.33,2.33,0.67,1.67,0.2,0.15,8.35,127.0,9.33,7.53,7.22,9.63,5.33,3.0,2.0,1.67,1.67,0.32,0.15,8.47,2,7.51,127.7,30.0
Gus Edwards,LAC,RB,2.0,12.43,126.71,9.96,501.86,39.45,3.94,28.0,2.18,41.86,13.49,2.71,0.2,6.43,0.47,5.14,0.36,6.86,0.51,54.86,3.34,5.43,2.0,0.13,0.0,0.0,131.86,10.31,133.57,10.47,30.0,2.32,0.71,0.05,0.0,0.99,93.39,7.05,5.33,5.86,7.27,4.71,3.57,1.14,1.14,1.86,0.33,0.16,6.6,95.96,7.24,5.76,5.96,7.52,6.29,2.0,1.43,0.86,1.86,0.27,0.16,7.99,98.53,7.42,6.19,6.08,7.89,7.43,1.0,1.57,0.86,1.57,0.23,0.13,7.07,7,3.75,63.68,54.0
Tyler Allgeier,ATL,RB,2.0,16.86,161.43,9.61,711.0,42.37,4.44,43.29,2.57,29.43,13.85,3.71,0.23,3.29,0.2,14.86,0.88,16.43,0.97,125.29,7.44,8.17,4.0,0.24,0.43,0.03,176.29,10.49,177.86,10.58,47.29,2.82,0.0,0.0,0.0,1.0,107.91,6.42,5.11,4.98,6.92,8.29,3.71,1.57,2.14,1.14,0.27,0.07,6.3,115.34,6.86,5.19,5.1,7.45,9.29,3.29,1.14,2.14,1.0,0.25,0.06,7.92,122.77,7.31,6.17,5.27,8.11,10.71,1.86,1.71,1.57,1.0,0.21,0.06,7.11,3,5.22,88.66,43.0
Devin Singletary,NYG,RB,2.0,16.43,151.71,9.16,623.71,37.6,4.06,31.0,1.87,36.14,11.87,2.71,0.16,4.14,0.25,26.0,1.57,32.0,1.93,163.14,9.85,6.13,6.43,0.39,0.14,0.01,177.71,10.74,183.71,11.09,37.43,2.26,1.57,0.09,0.01,1.0,102.46,6.18,4.69,5.11,6.6,8.86,2.29,1.86,2.29,1.14,0.28,0.08,6.07,115.46,6.97,5.39,5.49,7.42,8.71,2.29,2.14,2.14,1.14,0.26,0.08,7.79,128.46,7.76,6.21,5.94,8.34,8.71,2.57,1.86,2.14,1.14,0.26,0.08,7.36,6,4.76,80.87,46.0
Antonio Gibson,NE,RB,2.0,16.43,108.43,6.61,461.14,28.02,4.25,22.0,1.34,33.14,11.26,2.43,0.15,1.29,0.08,33.43,2.07,41.71,2.58,279.29,17.23,8.53,14.29,0.88,0.86,0.05,141.86,8.68,150.14,9.19,36.29,2.22,0.57,0.03,0.01,1.0,85.76,5.26,4.49,3.31,6.28,8.86,3.43,2.71,1.43,0.0,0.11,0.0,5.37,102.47,6.3,5.9,3.56,7.48,7.71,4.29,2.86,1.43,0.14,0.13,0.01,7.56,119.19,7.33,7.33,3.91,8.74,7.14,4.29,3.71,1.0,0.29,0.11,0.02,7.52,5,3.29,55.9,59.0
Ezekiel Elliott,LAC,RB,3.0,15.57,127.86,8.11,437.72,27.74,3.28,24.86,1.58,15.0,8.14,0.71,0.05,4.29,0.28,23.86,1.48,30.43,1.88,142.0,8.76,5.81,5.71,0.36,0.57,0.03,151.71,9.58,158.29,9.99,30.57,1.94,0.86,0.06,0.01,1.0,85.4,5.41,5.16,4.0,6.08,9.0,1.14,3.0,1.71,0.71,0.3,0.05,5.86,97.33,6.15,5.57,4.33,6.86,8.71,1.57,2.86,1.86,0.57,0.3,0.04,7.29,109.26,6.89,6.07,4.74,7.72,9.0,1.29,2.86,1.86,0.57,0.3,0.04,6.87,6,1.72,29.2,71.0
Jordan Mason,SF,RB,2.0,13.14,105.0,8.51,546.57,44.32,5.28,26.29,2.11,37.0,15.28,5.57,0.46,2.71,0.21,7.14,0.58,9.14,0.74,60.86,4.89,7.68,3.14,0.26,0.0,0.0,112.14,9.09,114.14,9.25,29.43,2.37,0.57,0.05,0.01,1.0,75.89,6.08,4.92,5.84,6.15,6.86,1.43,2.86,0.29,1.71,0.21,0.19,5.86,79.46,6.36,5.09,5.99,6.49,7.43,2.0,1.71,0.86,1.14,0.21,0.11,7.15,83.03,6.65,5.52,6.14,6.93,7.57,2.71,0.86,0.86,1.14,0.21,0.11,6.32,3,5.3,90.15,42.0
Miles Sanders,CAR,RB,2.0,13.29,105.29,7.34,421.86,29.03,3.79,22.57,1.57,34.29,10.35,2.14,0.14,3.0,0.21,24.29,1.9,32.57,2.51,139.71,11.09,5.71,5.43,0.42,0.57,0.05,129.57,9.23,137.86,9.85,28.0,1.99,0.86,0.05,0.0,1.0,75.87,5.51,3.64,6.05,5.62,8.57,1.43,1.43,0.57,1.29,0.18,0.12,5.05,88.01,6.45,4.67,6.42,6.59,7.71,2.57,1.14,0.71,1.14,0.18,0.1,6.84,100.16,7.4,5.84,6.88,7.66,8.14,1.57,1.71,0.71,1.14,0.18,0.1,6.74,6,4.43,75.31,48.0
Cam Akers,MIN,RB,2.0,13.29,103.43,7.95,413.71,30.16,3.83,21.0,1.61,44.57,13.6,1.57,0.1,2.71,0.22,13.0,1.08,16.29,1.3,75.57,6.4,5.88,4.0,0.3,1.71,0.11,116.43,9.03,119.71,9.26,25.0,1.91,0.86,0.05,0.01,0.95,73.79,5.51,5.2,4.17,6.25,6.29,2.57,3.86,0.29,0.29,0.05,0.02,5.34,80.29,6.05,5.77,4.33,6.92,6.86,2.57,3.29,0.29,0.29,0.05,0.02,6.75,86.79,6.58,6.34,4.53,7.72,6.71,3.14,2.86,0.29,0.29,0.05,0.02,6.3,5,3.06,52.05,62.0
Justice Hill,BAL,RB,2.0,15.29,57.86,3.76,278.29,18.09,4.85,15.29,0.99,45.71,10.56,1.86,0.12,1.43,0.09,33.71,2.21,42.0,2.75,286.0,18.82,8.0,12.29,0.81,2.0,0.13,91.57,5.97,99.86,6.51,27.57,1.81,0.43,0.03,0.01,1.0,76.14,4.98,3.64,4.34,5.52,9.0,3.14,0.86,2.0,0.29,0.18,0.02,4.58,93.0,6.09,5.09,4.85,6.66,8.86,3.29,0.29,2.0,0.86,0.25,0.06,6.64,109.86,7.19,6.26,5.43,7.87,8.57,2.71,1.14,2.0,0.86,0.25,0.06,6.7,6,3.44,58.51,57.0
Ray Davis,BUF,RB,2.0,17.0,113.0,6.65,442.0,26.0,3.91,25.0,1.47,23.0,9.47,2.0,0.12,3.0,0.18,17.0,1.0,19.0,1.12,189.0,11.12,11.12,8.0,0.47,3.0,0.18,130.0,7.65,132.0,7.76,33.0,1.94,0.0,0.0,0.0,1.0,99.1,5.83,2.9,5.56,6.13,10.0,0.0,3.0,4.0,0.0,0.31,0.0,4.78,107.6,6.33,3.3,5.91,6.64,10.0,0.0,3.0,4.0,0.0,0.31,0.0,6.11,116.1,6.83,3.8,6.27,7.27,10.0,1.0,2.0,4.0,0.0,0.31,0.0,5.59,1,5.72,97.25,40.0
Tank Bigsby,JAC,RB,2.0,16.0,128.67,8.04,554.67,34.67,3.92,30.0,1.88,47.33,13.19,2.67,0.17,5.33,0.33,5.0,0.31,9.33,0.58,38.0,2.38,7.14,0.67,0.04,0.0,0.0,133.67,8.36,138.0,8.63,30.67,1.92,1.33,0.08,0.02,1.0,88.6,5.53,4.07,5.74,5.56,10.0,1.0,3.0,0.67,1.33,0.15,0.09,5.04,91.1,5.69,4.07,5.81,5.78,10.33,1.0,2.67,0.67,1.33,0.15,0.09,6.09,93.6,5.85,4.17,5.89,6.09,10.33,1.67,2.67,0.0,1.33,0.09,0.09,5.22,2,6.37,108.23,37.0
Jaleel McLaughlin,DEN,RB,2.0,16.33,100.67,6.2,467.33,28.71,4.72,22.0,1.35,26.67,11.0,2.0,0.12,1.0,0.06,26.33,1.61,30.0,1.83,104.0,6.3,3.83,3.67,0.22,2.0,0.12,127.0,7.8,130.67,8.03,25.67,1.58,0.67,0.04,0.01,1.0,73.8,4.52,3.7,3.76,5.27,10.33,2.33,2.33,1.0,0.33,0.09,0.02,4.55,86.97,5.32,4.43,3.91,6.24,10.67,2.0,2.33,1.0,0.33,0.09,0.02,6.01,100.13,6.13,5.67,4.18,7.27,10.33,3.33,2.0,0.33,0.33,0.04,0.02,6.06,2,4.96,84.3,44.0
Roschon Johnson,CHI,RB,2.0,13.67,63.67,4.62,217.33,15.52,3.27,16.67,1.23,15.67,6.8,0.67,0.04,4.67,0.35,22.0,1.58,26.67,1.92,139.0,9.98,6.38,6.0,0.44,0.0,0.0,85.67,6.2,90.33,6.54,22.67,1.67,0.0,0.0,0.0,1.0,63.63,4.66,3.27,4.19,5.27,7.67,3.0,1.67,1.33,0.0,0.1,0.0,4.21,74.63,5.45,4.67,4.42,6.16,7.67,2.67,2.0,1.33,0.0,0.1,0.0,5.96,85.63,6.24,6.47,4.77,7.11,6.67,3.67,2.0,1.33,0.0,0.1,0.0,6.23,2,2.95,50.16,64.0
D'Onta Foreman,CLE,RB,3.0,11.14,100.71,8.96,384.57,33.7,3.63,19.0,1.68,29.14,9.68,2.0,0.15,1.86,0.17,7.29,0.71,10.43,1.01,56.57,5.48,7.89,2.43,0.25,0.29,0.03,108.0,9.67,111.14,9.96,21.43,1.93,0.57,0.05,0.01,0.98,56.11,5.05,3.96,5.43,5.17,6.71,1.86,1.29,0.57,0.71,0.15,0.07,4.75,59.76,5.4,4.07,5.66,5.56,7.86,1.43,0.71,0.43,0.71,0.13,0.07,5.89,63.4,5.76,4.23,5.9,6.04,7.43,2.14,0.43,0.43,0.71,0.13,0.07,5.17,8,1.46,24.81,75.0
Michael Carter,ARI,RB,2.0,8.86,44.86,6.59,185.71,25.87,4.42,9.71,1.58,17.0,7.55,0.71,0.05,1.0,0.17,19.0,2.39,22.86,2.65,102.57,12.64,5.17,4.29,0.49,0.29,0.02,63.86,8.98,67.71,9.23,14.0,2.07,0.14,0.01,0.0,0.8,36.26,4.96,4.89,4.43,5.46,6.71,0.29,0.71,1.14,0.0,0.23,0.0,3.99,45.76,6.16,6.14,4.95,6.69,5.57,1.43,0.57,1.29,0.0,0.24,0.0,5.78,55.26,7.36,7.32,5.6,7.99,5.0,1.0,1.57,1.29,0.0,0.24,0.0,5.48,4,4.39,74.66,49.0
Dameon Pierce,HOU,RB,2.0,12.14,95.71,7.46,420.43,34.03,5.61,15.71,1.24,69.57,14.79,2.43,0.2,2.29,0.19,9.14,0.7,12.71,0.98,53.57,3.98,3.58,1.86,0.14,0.14,0.01,104.86,8.16,108.43,8.44,17.57,1.38,0.29,0.02,0.0,1.0,63.11,5.08,2.97,6.37,5.28,7.57,0.57,1.0,2.0,1.0,0.37,0.1,4.7,67.69,5.42,3.21,6.5,5.68,7.86,0.43,1.14,1.71,1.0,0.34,0.1,5.61,72.26,5.77,3.46,6.65,6.17,7.86,0.71,1.29,1.43,0.86,0.27,0.08,5.13,3,3.93,66.8,52.0
Sincere McCormick,LV,RB,2.0,4.0,39.0,9.75,183.0,45.75,4.69,10.0,2.5,29.0,17.5,1.0,0.25,0.0,0.0,6.0,1.5,7.0,1.75,29.0,7.25,4.83,2.0,0.5,0.0,0.0,45.0,11.25,46.0,11.5,12.0,3.0,0.0,0.0,0.0,0.65,21.2,5.3,4.9,2.96,6.53,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.71,24.2,6.05,5.5,3.21,7.4,2.0,1.0,1.0,0.0,0.0,0.0,0.0,5.59,27.2,6.8,6.5,3.52,8.36,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.6,1,0.0,0.0,126.5
Samaje Perine,KC,RB,3.0,16.86,40.14,2.41,176.86,10.61,4.5,10.71,0.64,18.43,5.07,0.43,0.03,1.14,0.07,35.71,2.12,43.29,2.57,355.0,21.03,10.25,16.71,0.99,1.14,0.07,75.86,4.53,83.43,4.99,27.43,1.63,0.57,0.03,0.01,1.0,65.76,3.92,3.04,3.28,4.71,12.71,1.71,1.57,0.43,0.43,0.06,0.03,3.72,83.61,4.98,3.98,3.57,5.95,12.29,2.14,1.57,0.43,0.43,0.06,0.03,5.41,101.47,6.05,5.06,3.93,7.25,11.43,2.86,0.86,1.29,0.43,0.12,0.03,5.63,6,2.95,50.17,63.0
Elijah Mitchell,SF,RB,3.0,9.0,65.0,7.55,280.34,35.63,4.57,14.33,1.85,24.33,12.52,0.33,0.07,2.0,0.25,5.0,0.57,6.67,0.75,11.67,1.31,2.33,1.67,0.19,0.0,0.0,70.0,8.11,71.67,8.3,16.0,2.03,0.0,0.0,0.0,0.91,41.2,5.22,3.5,5.17,5.57,6.67,0.33,0.33,1.33,0.33,0.23,0.08,4.18,43.7,5.51,3.5,5.27,5.94,6.33,0.67,0.33,1.33,0.33,0.23,0.08,5.33,46.2,5.79,3.63,5.41,6.4,6.33,0.67,0.33,1.67,0.0,0.23,0.0,4.43,4,-0.07,-1.18,172.0
Braelon Allen,NYJ,RB,2.0,17.0,92.0,5.41,334.0,19.65,3.63,22.0,1.29,20.0,7.53,1.0,0.06,2.0,0.12,19.0,1.12,27.0,1.59,148.0,8.71,7.79,8.0,0.47,1.0,0.06,111.0,6.53,119.0,7.0,30.0,1.76,0.0,0.0,0.0,1.0,66.2,3.89,2.6,4.43,4.33,13.0,1.0,2.0,0.0,1.0,0.06,0.06,3.65,75.7,4.45,3.3,4.73,4.94,13.0,1.0,2.0,0.0,1.0,0.06,0.06,5.05,85.2,5.01,3.8,5.08,5.63,13.0,1.0,2.0,0.0,1.0,0.06,0.06,4.65,1,4.65,78.99,47.0
Jamaal Williams,NO,RB,3.0,14.14,95.14,6.49,333.43,22.38,3.36,21.0,1.41,21.14,7.99,0.57,0.03,3.29,0.21,12.0,0.86,14.29,1.03,60.71,4.3,5.47,2.57,0.18,0.0,0.0,107.14,7.35,109.43,7.51,23.57,1.59,0.29,0.02,0.0,1.0,58.84,3.89,2.94,3.48,4.36,10.71,0.71,1.0,0.86,0.86,0.17,0.08,3.96,64.84,4.32,3.17,3.66,4.89,10.86,0.57,1.57,0.29,0.86,0.13,0.08,4.99,70.84,4.75,3.4,3.89,5.48,11.0,0.57,1.57,0.14,0.86,0.1,0.08,4.5,8,0.42,7.13,81.0
Khalil Herbert,CIN,RB,3.0,12.71,76.71,6.14,353.29,28.3,4.2,16.57,1.32,27.86,9.7,2.0,0.16,1.71,0.14,12.71,1.02,16.86,1.35,60.71,4.91,4.25,4.0,0.32,0.43,0.03,89.43,7.16,93.57,7.5,20.57,1.64,0.29,0.02,0.0,1.0,54.26,4.34,2.46,4.63,4.54,8.86,1.14,1.43,0.14,1.14,0.14,0.12,3.87,60.61,4.85,2.67,5.23,5.04,9.0,1.29,1.14,0.29,1.0,0.14,0.11,4.96,66.97,5.36,2.91,5.87,5.63,9.0,1.29,0.57,0.86,1.0,0.18,0.11,4.54,4,3.1,52.66,61.0
Ameer Abdullah,LV,RB,4.0,16.29,42.57,2.64,206.0,12.78,5.1,10.0,0.62,27.29,5.06,0.57,0.03,1.14,0.07,31.86,1.97,38.29,2.37,216.71,13.41,6.9,11.43,0.71,1.86,0.12,74.43,4.61,80.86,5.01,21.43,1.33,0.57,0.03,0.01,1.0,59.13,3.67,1.76,4.07,4.06,12.14,0.57,0.57,3.0,0.0,0.27,0.0,3.15,75.06,4.66,2.89,4.67,5.08,11.86,0.86,0.57,3.0,0.0,0.27,0.0,4.67,90.99,5.64,4.06,5.32,6.15,11.71,1.0,0.57,1.86,1.14,0.27,0.08,5.02,8,2.14,36.32,68.0
Isaac Guerendo,SF,RB,4.0,16.0,84.0,5.25,420.0,26.25,5.0,18.0,1.12,76.0,11.44,2.0,0.12,4.0,0.25,15.0,0.94,16.0,1.0,152.0,9.5,10.13,7.0,0.44,0.0,0.0,99.0,6.19,100.0,6.25,25.0,1.56,1.0,0.06,0.01,1.0,79.2,4.95,1.3,7.34,4.86,10.0,0.0,4.0,0.0,2.0,0.14,0.14,3.47,86.7,5.42,1.55,7.83,5.3,10.0,1.0,3.0,0.0,2.0,0.14,0.14,4.53,94.2,5.89,1.8,8.35,5.84,10.0,1.0,2.0,1.0,2.0,0.23,0.14,4.17,1,9.84,167.24,19.0
Clyde Edwards-Helaire,NO,RB,2.0,6.86,37.57,6.06,133.14,21.71,3.54,6.71,1.01,20.0,10.05,0.57,0.05,0.71,0.06,9.0,1.42,12.43,2.18,89.0,12.59,9.0,4.14,0.58,0.71,0.06,46.57,7.49,50.0,8.24,10.86,1.59,0.0,0.0,0.0,0.67,30.79,4.17,3.36,2.82,5.76,5.0,0.29,0.57,0.43,0.57,0.1,0.06,3.13,35.29,4.89,4.01,2.8,7.68,5.0,0.57,0.14,0.57,0.57,0.14,0.06,4.52,39.79,5.6,4.66,2.81,5.71,5.0,0.71,0.0,0.57,0.57,0.14,0.06,3.61,5,-1.07,-18.17,175.0
Kendre Miller,NO,RB,4.0,7.33,39.67,5.42,150.67,20.59,3.79,10.67,1.46,17.33,8.33,0.0,0.0,1.0,0.13,6.67,0.89,9.0,1.22,61.0,8.01,8.3,3.0,0.4,0.0,0.0,46.33,6.32,48.67,6.64,13.67,1.87,0.0,0.0,0.0,0.85,27.17,3.68,2.9,3.57,4.34,6.0,0.0,1.0,0.33,0.0,0.05,0.0,3.09,30.5,4.13,3.73,3.67,4.9,6.0,0.0,1.0,0.33,0.0,0.05,0.0,4.5,33.83,4.58,4.23,3.83,5.53,6.0,0.67,0.0,0.67,0.0,0.11,0.0,4.02,2,1.56,26.48,73.0
Kenneth Gainwell,PHI,RB,2.0,16.71,74.43,4.47,304.0,18.27,4.1,14.71,0.89,22.43,8.72,1.43,0.09,1.71,0.1,21.0,1.27,27.29,1.64,142.71,8.59,6.94,7.0,0.42,0.0,0.0,95.43,5.73,101.71,6.11,21.71,1.31,0.86,0.05,0.01,1.0,54.01,3.25,2.47,2.7,4.09,11.57,2.86,2.29,0.0,0.0,0.0,0.0,3.24,64.51,3.88,3.01,2.85,4.89,12.43,3.0,1.29,0.0,0.0,0.0,0.0,4.43,75.01,4.51,3.5,3.12,5.71,12.43,2.57,1.71,0.0,0.0,0.0,0.0,4.3,4,1.74,29.51,70.0
Royce Freeman,LAR,RB,2.0,9.0,65.0,7.4,251.67,27.13,3.71,13.67,1.5,19.0,6.77,0.67,0.06,1.33,0.12,2.67,0.46,4.0,0.65,19.67,2.99,10.5,1.33,0.19,0.0,0.0,67.67,7.86,69.0,8.05,15.0,1.69,0.33,0.07,0.01,0.91,34.47,3.61,2.33,4.02,4.1,6.0,0.33,1.33,1.33,0.0,0.15,0.0,3.22,35.8,3.83,2.77,4.1,4.42,6.33,1.33,0.67,0.67,0.0,0.07,0.0,4.21,37.13,4.07,3.27,4.2,4.8,6.33,1.33,0.67,0.67,0.0,0.07,0.0,3.68,6,1.47,24.97,74.0
Ty Johnson,BUF,RB,3.0,14.0,36.29,2.69,182.29,13.26,4.99,10.43,0.75,19.14,7.29,0.29,0.02,0.71,0.05,14.0,0.97,19.71,1.35,192.57,12.56,12.6,9.0,0.57,2.0,0.13,50.29,3.66,56.0,4.03,19.43,1.32,0.0,0.0,0.0,0.98,53.77,3.65,2.49,3.82,4.21,10.29,1.57,0.57,1.57,0.0,0.12,0.0,3.2,60.77,4.13,2.65,4.32,4.69,10.14,1.71,0.0,2.14,0.0,0.17,0.0,4.17,67.77,4.62,2.85,4.86,5.24,10.86,0.86,0.14,2.14,0.0,0.17,0.0,3.8,6,2.22,37.8,67.0
Emanuel Wilson,GB,RB,4.0,13.67,73.33,4.71,363.0,23.73,5.27,18.67,1.16,24.33,10.78,1.0,0.09,2.67,0.16,8.67,0.62,11.0,0.78,39.67,2.98,4.82,2.33,0.17,0.67,0.04,82.0,5.33,84.33,5.49,21.0,1.32,0.0,0.0,0.0,0.95,60.27,3.85,2.2,3.7,4.39,9.0,1.33,1.33,2.0,0.0,0.14,0.0,3.28,64.6,4.16,2.37,3.89,4.76,9.0,1.33,1.33,2.0,0.0,0.14,0.0,4.14,68.93,4.47,2.53,4.11,5.21,9.0,2.0,1.33,1.33,0.0,0.09,0.0,3.64,2,4.13,70.17,50.0
Keaton Mitchell,BAL,RB,3.0,5.0,25.67,4.74,152.0,23.86,4.14,7.67,1.24,24.67,11.36,2.33,0.33,0.67,0.1,3.67,0.6,4.33,0.69,49.67,9.1,22.11,2.33,0.4,0.0,0.0,29.33,5.33,30.0,5.43,10.0,1.64,0.0,0.0,0.0,0.71,24.17,3.87,3.27,3.53,4.26,2.67,1.0,0.67,0.33,0.33,0.13,0.06,3.0,26.0,4.17,3.6,3.7,4.61,3.33,0.33,0.67,0.33,0.33,0.13,0.06,4.04,27.83,4.46,3.93,3.87,5.06,3.33,0.33,0.67,0.33,0.33,0.13,0.06,3.47,2,0.0,0.0,126.5
Cordarrelle Patterson,PIT,RB,3.0,13.29,53.14,4.01,228.14,17.26,4.14,12.14,0.92,18.86,6.6,0.57,0.04,1.14,0.09,12.43,0.94,15.86,1.2,74.0,5.63,5.85,4.29,0.32,0.86,0.07,65.57,4.95,69.0,5.21,16.43,1.25,0.71,0.06,0.01,1.0,41.64,3.16,2.2,3.12,3.66,9.0,3.14,0.43,0.29,0.43,0.09,0.04,3.02,47.86,3.63,2.6,3.41,4.2,9.14,2.86,0.71,0.0,0.57,0.06,0.06,4.02,54.07,4.1,2.71,3.76,4.8,9.43,2.57,0.71,0.14,0.43,0.06,0.04,3.66,8,-1.15,-19.49,176.0
Audric Estime,DEN,RB,3.0,13.0,76.0,5.85,310.0,23.85,4.08,15.0,1.15,21.0,9.23,1.0,0.08,2.0,0.15,5.0,0.38,5.0,0.38,27.0,2.08,5.4,2.0,0.15,0.0,0.0,81.0,6.23,81.0,6.23,17.0,1.31,1.0,0.08,0.01,1.0,43.7,3.36,1.8,3.29,4.03,10.0,1.0,2.0,0.0,0.0,0.0,0.0,2.96,46.2,3.55,2.3,3.27,4.33,11.0,0.0,2.0,0.0,0.0,0.0,0.0,3.93,48.7,3.75,2.8,3.31,4.68,11.0,1.0,1.0,0.0,0.0,0.0,0.0,3.62,1,3.21,54.59,60.0
Dalvin Cook,DAL,RB,2.0,7.86,61.43,5.78,240.14,19.65,2.97,10.57,0.9,17.86,7.21,0.71,0.04,1.14,0.07,10.43,0.9,14.29,1.14,70.14,6.82,8.28,3.71,0.48,0.29,0.02,71.86,6.68,75.71,6.92,14.29,1.37,1.14,0.07,0.01,0.68,37.31,3.01,2.8,2.0,3.75,5.57,0.57,0.43,0.71,0.57,0.16,0.04,2.87,42.53,3.46,3.3,2.33,4.23,5.57,0.71,0.29,0.71,0.57,0.16,0.04,3.89,47.74,3.91,3.74,2.69,4.77,5.43,0.86,0.29,0.71,0.57,0.16,0.04,3.53,6,1.04,17.62,79.0
Trey Benson,ARI,RB,3.0,13.0,63.0,4.85,291.0,22.38,4.62,16.0,1.23,20.0,10.08,1.0,0.08,1.0,0.08,6.0,0.46,6.0,0.46,59.0,4.54,9.83,3.0,0.23,0.0,0.0,69.0,5.31,69.0,5.31,19.0,1.46,0.0,0.0,0.0,1.0,41.0,3.15,1.9,3.34,3.77,10.0,1.0,1.0,1.0,0.0,0.08,0.0,2.91,44.0,3.38,2.2,3.54,4.04,11.0,0.0,2.0,0.0,0.0,0.0,0.0,3.76,47.0,3.62,2.6,3.76,4.37,11.0,0.0,2.0,0.0,0.0,0.0,0.0,3.32,1,3.44,58.48,58.0
Chase Edmonds,TB,RB,3.0,13.0,55.33,4.26,199.0,15.31,3.59,8.0,0.62,23.33,9.26,1.67,0.13,0.67,0.05,14.67,1.13,19.33,1.49,106.33,8.18,7.13,5.67,0.43,0.33,0.03,70.0,5.39,74.67,5.75,13.67,1.05,0.0,0.0,0.0,1.0,36.53,2.81,2.23,2.58,3.53,10.0,2.33,0.33,0.33,0.0,0.03,0.0,2.91,43.87,3.38,2.43,3.05,4.13,10.0,1.0,1.67,0.33,0.0,0.03,0.0,3.76,51.2,3.94,2.97,3.58,4.78,10.0,1.0,1.67,0.33,0.0,0.03,0.0,3.71,7,-1.01,-17.18,174.0
