Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Ezekiel Elliott,LAC,RB,1.0,15.57,234.57,15.11,926.71,59.54,3.95,54.29,3.5,33.29,14.44,4.14,0.27,10.57,0.68,30.57,1.93,41.86,2.64,182.86,11.54,5.77,9.71,0.61,0.86,0.05,265.14,17.04,276.43,17.75,64.0,4.11,1.0,0.06,0.0,1.0,179.59,11.51,12.29,5.64,12.09,3.0,1.29,2.71,4.86,3.71,1.27,0.31,13.09,194.87,12.48,13.91,5.75,13.2,2.86,1.71,2.14,6.0,2.86,1.34,0.23,16.19,210.16,13.45,15.07,5.95,14.5,2.86,1.57,2.29,7.0,1.86,1.34,0.16,15.02,3,7.38,125.45,39.0
Breece Hall,NYJ,RB,1.0,7.0,80.0,11.43,463.0,66.14,5.79,20.0,2.86,62.0,26.0,3.0,0.43,4.0,0.57,19.0,2.71,31.0,4.43,218.0,31.14,11.47,8.0,1.14,1.0,0.14,99.0,14.14,111.0,15.86,28.0,4.0,1.0,0.14,0.01,0.84,96.1,13.73,13.2,6.82,13.72,1.0,0.0,1.0,3.0,2.0,2.5,0.4,12.26,105.6,15.09,13.2,6.24,15.63,0.0,1.0,0.0,4.0,2.0,6.0,0.4,15.73,115.1,16.44,15.2,5.84,17.82,0.0,0.0,2.0,3.0,2.0,2.5,0.4,14.3,1,3.56,60.48,66.0
Aaron Jones Sr.,MIN,RB,1.0,16.0,199.29,12.47,1026.57,64.17,5.12,48.86,3.05,47.86,19.26,5.71,0.36,3.57,0.24,55.29,3.45,68.71,4.3,388.14,24.35,7.05,19.29,1.21,4.86,0.3,254.57,15.92,268.0,16.77,68.14,4.26,2.0,0.12,0.01,1.0,189.19,11.91,9.51,7.97,11.44,4.57,0.43,3.57,2.29,5.14,0.89,0.47,11.52,216.83,13.63,12.16,8.29,13.15,3.43,1.29,3.57,2.57,5.14,0.95,0.47,15.45,244.47,15.36,14.26,8.68,15.08,2.57,1.57,3.14,3.57,5.14,1.22,0.47,15.12,3,15.25,259.23,6.0
Dameon Pierce,HOU,RB,2.0,13.0,220.0,16.92,939.0,72.23,4.27,54.0,4.15,75.0,23.0,7.0,0.54,4.0,0.31,30.0,2.31,39.0,3.0,165.0,12.69,5.5,7.0,0.54,1.0,0.08,250.0,19.23,259.0,19.92,61.0,4.69,2.0,0.15,0.01,1.0,136.4,10.49,11.1,5.7,10.97,3.0,0.0,3.0,4.0,3.0,1.17,0.3,12.31,151.4,11.65,11.8,6.03,12.17,3.0,1.0,2.0,4.0,3.0,1.17,0.3,15.42,166.4,12.8,12.5,6.44,13.54,3.0,1.0,3.0,4.0,2.0,0.86,0.18,13.54,1,10.57,179.69,19.0
Saquon Barkley,PHI,RB,1.0,13.43,217.57,15.2,924.0,61.39,3.84,43.29,2.84,53.14,18.7,6.0,0.38,6.29,0.39,45.14,3.3,61.0,4.52,276.86,21.72,6.65,9.86,0.83,0.57,0.04,262.71,18.5,278.57,19.72,53.14,3.67,0.29,0.02,0.0,0.92,161.8,10.98,10.7,6.02,11.25,3.57,1.29,0.86,2.86,4.86,1.79,0.59,12.15,184.37,12.63,12.67,6.78,12.77,2.71,1.71,1.29,3.14,4.57,1.79,0.49,15.24,206.94,14.27,14.26,7.62,14.49,2.43,2.0,1.29,2.57,5.14,1.79,0.62,14.73,3,12.24,208.14,14.0
Joe Mixon,HOU,RB,1.0,14.0,221.57,16.12,877.43,63.18,3.92,44.57,3.19,36.86,14.83,4.43,0.33,8.14,0.57,49.29,3.53,60.29,4.33,361.43,25.69,7.28,13.57,0.96,2.14,0.15,270.86,19.66,281.86,20.46,58.14,4.15,0.43,0.04,0.0,0.97,184.74,13.15,10.86,10.49,11.91,1.29,2.71,3.14,4.14,2.71,0.94,0.29,12.07,209.39,14.92,11.89,10.86,13.54,1.57,1.86,4.0,3.29,3.29,0.86,0.34,15.17,234.03,16.68,13.52,11.32,15.39,1.57,1.57,4.14,3.43,3.29,0.93,0.34,14.48,3,14.21,241.65,10.0
Kenneth Walker III,SEA,RB,1.0,15.0,228.0,15.2,1050.0,70.0,4.61,51.0,3.4,74.0,27.6,10.0,0.67,9.0,0.6,27.0,1.8,35.0,2.33,165.0,11.0,6.11,6.0,0.4,0.0,0.0,255.0,17.0,263.0,17.53,57.0,3.8,0.0,0.0,0.0,1.0,175.5,11.7,11.2,7.97,11.25,4.0,1.0,2.0,4.0,4.0,1.14,0.36,12.28,189.0,12.6,11.7,7.82,12.34,4.0,0.0,4.0,4.0,3.0,0.88,0.25,14.5,202.5,13.5,13.2,7.76,13.63,4.0,0.0,3.0,5.0,3.0,1.14,0.25,13.91,1,11.73,199.47,16.0
Leonard Fournette,FA,RB,0.0,15.0,173.29,11.49,666.14,44.46,3.85,38.14,2.54,33.14,11.59,2.43,0.17,4.86,0.34,66.57,4.41,78.14,5.2,461.86,30.51,6.9,24.71,1.64,2.29,0.15,239.86,15.9,251.43,16.69,62.86,4.18,0.0,0.0,0.0,1.0,155.09,10.37,8.31,7.25,10.18,3.86,3.0,1.71,3.29,3.14,0.77,0.27,10.23,188.37,12.57,10.99,7.93,12.24,2.57,2.86,3.29,2.86,3.43,0.79,0.32,14.25,221.66,14.78,13.01,8.7,14.46,2.57,1.29,4.29,2.86,4.0,0.89,0.37,14.02,3,10.54,179.23,20.0
D'Andre Swift,CHI,RB,1.0,13.57,116.0,8.61,560.43,41.41,4.95,24.43,1.81,52.57,16.4,2.71,0.2,5.43,0.4,51.71,3.83,70.43,5.2,402.43,29.74,7.82,17.0,1.25,2.57,0.18,167.71,12.44,186.43,13.81,41.43,3.07,0.57,0.04,0.0,1.0,144.29,10.65,9.77,6.8,10.65,3.86,1.57,3.14,1.43,3.57,0.65,0.37,10.7,170.14,12.56,12.03,7.09,12.6,2.29,2.71,2.71,2.29,3.57,0.82,0.37,14.06,196.0,14.48,13.89,7.46,14.75,2.0,2.43,2.71,2.86,3.57,0.93,0.37,14.23,3,9.95,169.11,23.0
David Montgomery,DET,RB,1.0,15.29,214.43,14.12,853.14,56.12,3.98,47.57,3.15,39.14,14.62,3.29,0.22,6.0,0.4,39.14,2.58,47.14,3.12,329.14,21.6,8.52,14.43,0.96,0.86,0.05,253.57,16.71,261.57,17.24,62.0,4.11,1.57,0.1,0.01,1.0,156.23,10.28,8.09,6.42,10.4,3.57,3.86,1.29,3.0,3.57,0.77,0.37,10.36,175.8,11.57,9.66,6.77,11.72,3.57,3.43,1.71,3.0,3.57,0.77,0.37,13.56,195.37,12.87,11.41,7.22,13.19,3.86,2.57,2.71,2.86,3.29,0.72,0.32,12.7,3,10.21,173.61,22.0
Antonio Gibson,NE,RB,2.0,15.14,183.14,12.01,721.86,47.43,3.91,42.57,2.79,24.86,12.62,2.43,0.16,5.29,0.35,43.43,2.87,54.29,3.59,321.0,21.22,7.36,15.0,0.99,2.0,0.13,226.57,14.89,237.43,15.61,57.57,3.78,1.43,0.09,0.0,1.0,145.71,9.6,8.46,5.21,10.26,3.86,3.14,2.43,3.29,2.43,0.68,0.25,10.05,167.43,11.04,9.96,5.62,11.75,3.71,3.43,2.14,3.29,2.57,0.65,0.23,13.13,189.14,12.47,11.26,6.11,13.37,3.71,3.14,2.43,2.86,3.0,0.65,0.25,12.45,3,7.9,134.32,36.0
Rhamondre Stevenson,NE,RB,1.0,15.33,184.33,11.93,895.33,57.62,4.82,43.67,2.84,39.67,16.34,5.0,0.3,5.0,0.33,50.67,3.1,64.67,3.95,321.67,19.92,7.0,9.67,0.59,0.67,0.04,235.0,15.02,249.0,15.88,53.33,3.43,1.0,0.07,0.0,1.0,153.7,9.86,7.95,7.01,9.81,4.0,2.0,3.0,2.33,4.0,0.7,0.35,9.86,179.03,11.41,9.53,7.38,11.37,4.67,1.33,3.0,1.67,4.67,0.7,0.43,12.92,204.37,12.96,11.6,7.88,13.07,5.0,1.0,1.0,3.0,5.33,1.33,0.53,13.2,2,13.59,230.96,12.0
Tony Pollard,TEN,RB,1.0,15.71,161.86,10.27,843.0,53.54,5.18,39.57,2.52,55.14,19.76,6.86,0.43,6.29,0.39,37.43,2.39,50.29,3.2,335.86,21.39,8.89,15.86,1.01,1.86,0.12,199.29,12.66,212.14,13.47,55.43,3.52,0.0,0.0,0.0,1.0,168.46,10.67,8.53,7.72,10.31,4.29,2.86,2.86,1.86,3.86,0.66,0.37,10.01,187.17,11.87,9.88,8.06,11.52,4.71,2.43,2.43,2.29,3.86,0.82,0.37,12.88,205.89,13.06,11.54,8.49,12.89,4.71,2.43,2.14,2.57,3.86,0.85,0.37,12.37,3,12.25,208.18,13.0
Miles Sanders,CAR,RB,1.0,14.86,210.57,13.92,1064.43,70.93,5.13,50.43,3.34,45.43,19.9,7.71,0.52,7.14,0.44,22.86,1.63,32.0,2.3,117.86,8.73,4.97,4.0,0.31,0.0,0.0,233.43,15.54,242.57,16.22,54.43,3.64,1.71,0.12,0.01,1.0,158.8,10.48,8.24,7.2,10.35,4.0,3.71,1.43,2.43,3.29,0.64,0.29,10.1,170.23,11.29,9.56,7.44,11.23,5.14,2.57,1.43,3.0,2.71,0.64,0.22,12.74,181.66,12.11,10.78,7.73,12.29,6.0,1.71,1.57,2.86,2.71,0.6,0.22,11.8,3,11.81,200.83,15.0
Travis Etienne Jr.,JAC,RB,1.0,17.0,220.0,12.94,1125.0,66.18,5.11,52.0,3.06,62.0,22.59,8.0,0.47,5.0,0.29,35.0,2.06,45.0,2.65,316.0,18.59,9.03,16.0,0.94,0.0,0.0,255.0,15.0,265.0,15.59,68.0,4.0,3.0,0.18,0.01,1.0,170.1,10.01,7.5,7.23,9.86,5.0,3.0,2.0,3.0,4.0,0.7,0.31,9.65,187.6,11.04,9.0,7.46,10.93,4.0,3.0,4.0,2.0,4.0,0.55,0.31,12.55,205.1,12.06,10.5,7.72,12.2,4.0,3.0,4.0,2.0,4.0,0.55,0.31,11.65,1,15.77,268.05,5.0
Jamaal Williams,NO,RB,2.0,15.43,210.43,13.38,853.0,54.2,4.05,53.29,3.4,42.43,15.22,2.71,0.17,10.86,0.66,18.71,1.29,22.14,1.51,120.29,8.31,6.29,5.57,0.38,0.14,0.01,229.14,14.68,232.57,14.89,58.86,3.78,1.14,0.07,0.01,1.0,162.76,10.23,8.64,6.41,10.31,3.86,3.43,2.57,1.71,3.86,0.6,0.35,10.12,172.11,10.88,9.14,6.82,10.96,5.0,2.43,2.29,1.86,3.86,0.62,0.35,12.49,181.47,11.53,9.44,7.31,11.78,5.71,2.29,2.43,1.14,3.86,0.49,0.35,10.94,3,9.47,160.94,26.0
Brian Robinson Jr.,WAS,RB,2.0,12.0,205.0,17.08,797.0,66.42,3.89,49.0,4.08,24.0,13.67,2.0,0.17,2.0,0.17,9.0,0.75,12.0,1.0,60.0,5.0,6.67,3.0,0.25,1.0,0.08,214.0,17.83,217.0,18.08,52.0,4.33,0.0,0.0,0.0,1.0,103.7,8.64,8.65,5.05,9.31,3.0,2.0,2.0,4.0,1.0,0.71,0.09,9.9,108.2,9.02,9.15,5.22,9.77,5.0,0.0,3.0,3.0,1.0,0.5,0.09,12.25,112.7,9.39,9.65,5.43,10.37,5.0,1.0,3.0,2.0,1.0,0.33,0.09,10.36,1,7.62,129.57,37.0
Tyler Allgeier,ATL,RB,1.0,16.0,210.0,13.12,1035.0,64.69,4.93,53.0,3.31,44.0,20.0,6.0,0.38,3.0,0.19,16.0,1.0,17.0,1.06,139.0,8.69,8.69,8.0,0.5,1.0,0.06,226.0,14.12,227.0,14.19,61.0,3.81,0.0,0.0,0.0,1.0,143.4,8.96,8.4,5.73,9.35,4.0,4.0,1.0,5.0,2.0,0.78,0.14,9.54,151.4,9.46,8.9,5.86,9.95,7.0,1.0,2.0,5.0,1.0,0.6,0.07,11.64,159.4,9.96,9.2,6.06,10.7,7.0,1.0,2.0,5.0,1.0,0.6,0.07,10.15,1,10.29,174.88,21.0
Cordarrelle Patterson,PIT,RB,2.0,14.29,135.14,9.63,606.86,43.65,4.43,32.29,2.34,35.86,13.51,2.86,0.21,6.43,0.47,29.86,2.04,41.0,2.81,245.14,16.32,7.23,11.86,0.79,1.43,0.09,165.0,11.67,176.14,12.45,44.14,3.13,0.57,0.05,0.01,1.0,128.57,9.13,8.69,5.81,9.15,5.14,1.71,2.57,2.29,2.57,0.58,0.24,9.32,143.5,10.16,9.39,6.23,10.24,5.71,0.57,3.43,1.43,3.14,0.54,0.32,11.64,158.43,11.18,9.91,6.71,11.43,5.71,0.57,3.71,1.71,2.57,0.47,0.24,10.62,3,8.61,146.38,32.0
James Robinson,FA,RB,0.0,12.29,144.0,11.51,614.86,48.65,4.18,32.0,2.53,51.86,16.56,4.14,0.34,5.0,0.39,22.14,1.7,29.71,2.28,141.71,10.69,5.7,7.57,0.59,1.57,0.13,166.14,13.21,173.71,13.79,39.57,3.12,0.71,0.05,0.0,1.0,113.94,9.0,6.6,7.07,8.92,5.0,0.86,1.14,2.43,2.86,0.8,0.31,8.79,125.01,9.85,7.78,7.48,9.76,5.43,0.43,1.14,2.57,2.71,0.8,0.28,11.13,136.09,10.7,8.99,7.94,10.76,5.14,0.57,1.29,2.57,2.71,0.8,0.28,10.45,3,8.24,140.13,34.0
Devin Singletary,NYG,RB,1.0,16.86,177.71,10.54,816.43,48.39,4.59,40.57,2.41,39.29,16.35,5.0,0.29,5.14,0.3,38.57,2.29,51.14,3.03,263.57,15.64,6.85,12.86,0.76,0.86,0.05,216.29,12.83,228.86,13.57,53.43,3.17,1.86,0.11,0.01,1.0,140.29,8.31,7.38,5.59,8.72,6.57,2.0,3.0,3.57,1.71,0.47,0.11,8.5,159.57,9.45,8.54,5.9,9.92,6.0,1.71,4.43,3.0,1.71,0.39,0.11,10.95,178.86,10.6,9.66,6.36,11.23,5.57,3.14,3.14,3.29,1.71,0.43,0.11,10.38,3,9.84,167.26,24.0
Melvin Gordon III,FA,RB,0.0,12.43,140.14,10.82,584.86,43.96,3.96,28.86,2.15,39.0,13.02,1.57,0.1,4.71,0.34,26.86,2.23,35.43,2.93,210.86,18.05,7.98,9.86,0.86,0.71,0.04,167.0,13.05,175.57,13.74,38.71,3.01,2.57,0.21,0.02,0.98,107.03,8.12,7.39,5.07,8.68,3.0,3.71,1.86,2.71,1.14,0.44,0.09,8.29,120.46,9.23,8.5,5.52,9.82,3.71,2.29,2.0,3.29,1.14,0.54,0.09,10.79,133.89,10.35,9.86,6.02,11.12,3.0,3.14,1.86,3.43,1.0,0.54,0.08,10.3,3,8.81,149.77,31.0
Clyde Edwards-Helaire,NO,RB,3.0,10.43,100.43,9.45,435.0,40.85,4.3,20.14,1.89,39.0,13.03,1.57,0.15,3.43,0.33,20.29,1.91,27.43,2.56,162.43,15.26,8.03,10.29,0.99,2.43,0.24,120.71,11.36,127.86,12.01,30.43,2.87,0.57,0.06,0.0,0.97,94.31,8.97,7.4,6.63,9.12,3.71,0.71,2.43,1.71,1.86,0.53,0.22,8.45,104.46,9.92,8.37,6.92,10.13,3.71,0.57,2.0,2.57,1.57,0.66,0.19,10.74,114.6,10.88,9.4,7.29,11.3,3.71,1.57,1.0,2.57,1.57,0.66,0.19,10.16,3,5.77,98.15,50.0
Damien Harris,FA,RB,0.0,12.0,137.86,11.31,628.14,51.57,4.53,33.14,2.67,41.29,15.59,4.0,0.31,6.29,0.47,15.57,1.3,19.86,1.67,100.57,8.3,6.84,4.0,0.34,0.0,0.0,153.43,12.61,157.71,12.99,37.14,3.01,0.57,0.04,0.0,0.99,109.44,8.73,7.7,5.43,9.19,3.29,2.29,2.57,2.29,1.57,0.51,0.16,8.75,117.23,9.38,8.59,5.46,10.0,3.29,2.29,3.14,2.71,0.57,0.39,0.04,10.7,125.01,10.03,9.57,5.53,10.99,3.71,2.43,2.86,2.43,0.57,0.33,0.04,9.93,3,6.8,115.61,41.0
Latavius Murray,FA,RB,0.0,14.14,152.57,10.8,671.14,47.5,4.38,40.57,2.87,48.0,13.62,4.14,0.29,5.71,0.41,21.57,1.52,27.43,1.94,122.0,8.6,6.03,4.0,0.28,0.14,0.01,174.14,12.32,180.0,12.74,44.57,3.15,0.0,0.0,0.0,1.0,115.6,8.18,6.47,5.67,8.57,4.86,3.14,2.43,2.0,1.71,0.39,0.14,7.93,126.39,8.94,7.6,5.61,9.52,4.86,2.86,3.0,1.71,1.71,0.36,0.14,10.31,137.17,9.7,8.63,5.6,10.63,5.43,2.0,3.86,1.14,1.71,0.27,0.14,9.5,3,6.14,104.33,47.0
Kareem Hunt,KC,RB,1.0,14.29,120.86,8.69,497.86,37.03,4.19,29.71,2.18,27.86,12.93,2.14,0.17,4.0,0.33,31.71,2.3,40.14,2.9,213.14,15.99,6.83,11.86,0.9,1.29,0.08,152.57,10.99,161.0,11.58,41.57,3.08,0.0,0.0,0.0,0.97,103.39,7.84,7.59,5.86,8.05,5.71,4.29,0.86,1.71,1.71,0.5,0.18,7.8,119.24,8.99,8.84,6.36,9.18,5.86,4.0,1.0,1.71,1.71,0.5,0.18,10.26,135.1,10.14,10.02,6.9,10.47,5.86,4.0,1.0,1.71,1.71,0.5,0.18,9.67,3,4.53,76.98,60.0
Elijah Mitchell,SF,RB,2.0,7.33,99.0,11.75,507.0,63.95,5.68,25.67,3.31,37.67,19.08,2.67,0.3,3.0,0.41,8.33,0.93,9.33,1.09,50.33,4.74,3.96,2.67,0.3,0.33,0.03,107.33,12.68,108.33,12.84,28.33,3.61,0.0,0.0,0.0,0.81,75.73,9.47,7.85,6.03,9.73,2.0,1.33,1.33,0.33,2.33,0.5,0.4,7.96,79.9,9.93,8.32,6.02,10.34,2.67,1.0,1.0,1.0,1.67,0.5,0.28,10.04,84.07,10.4,9.08,6.06,11.11,2.67,1.0,1.0,1.67,1.0,0.5,0.11,8.62,2,4.38,74.41,61.0
Darrell Henderson Jr.,FA,RB,0.0,11.29,102.29,8.86,447.43,38.49,4.27,24.86,2.11,27.14,11.67,1.29,0.11,3.86,0.34,20.29,1.82,27.43,2.44,131.29,11.53,6.58,6.29,0.55,1.0,0.08,122.57,10.68,129.71,11.3,31.14,2.66,0.0,0.0,0.0,0.98,87.01,7.52,7.16,5.12,8.01,4.57,2.14,0.86,2.71,1.0,0.59,0.09,7.81,97.16,8.42,8.23,5.22,9.07,5.43,0.71,2.0,2.14,1.0,0.51,0.09,9.89,107.3,9.33,9.56,5.46,10.24,5.14,1.14,1.86,2.14,1.0,0.51,0.09,9.53,3,5.42,92.11,53.0
