Player,TEAM,POS,DPCHT,G,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_LG,rush_LG_mean,rush_20,rush_20_mean,rush_TD,rush_TD_mean,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_TD,rec_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Jamaal Williams,NO,RB,3.0,14.29,115.86,8.12,485.0,34.05,4.19,26.71,1.87,30.0,10.82,1.0,0.07,1.86,0.13,32.71,2.3,38.71,2.71,237.14,16.67,7.31,12.43,0.88,2.0,0.14,148.57,10.42,154.57,10.83,39.14,2.75,0.0,0.0,0.0,1.0,97.93,6.88,5.47,5.13,7.4,6.86,2.29,2.29,1.86,1.0,0.25,0.08,6.66,114.29,8.03,6.99,5.79,8.49,7.14,2.57,1.14,2.43,1.0,0.33,0.08,9.16,130.64,9.19,8.52,6.58,9.67,6.71,3.0,1.43,2.14,1.0,0.29,0.08,8.83,3,6.04,102.73,49.0
Cam Akers,MIN,RB,2.0,12.0,145.0,12.08,625.0,52.08,4.31,26.0,2.17,61.0,18.67,4.0,0.33,2.0,0.17,11.0,0.92,14.0,1.17,123.0,10.25,11.18,4.0,0.33,1.0,0.08,156.0,13.0,159.0,13.25,30.0,2.5,1.0,0.08,0.01,1.0,90.8,7.57,6.15,5.87,7.85,4.0,4.0,1.0,2.0,1.0,0.33,0.09,7.47,96.3,8.02,6.4,6.06,8.37,6.0,3.0,0.0,2.0,1.0,0.33,0.09,9.02,101.8,8.48,6.8,6.3,9.02,6.0,2.0,1.0,2.0,1.0,0.33,0.09,8.19,1,7.21,122.51,35.0
Carlos Hyde,FA,RB,0.0,12.29,140.86,10.76,590.71,45.28,4.24,31.0,2.4,48.29,15.44,3.57,0.27,4.71,0.39,13.43,1.19,18.29,1.59,69.86,6.4,4.99,3.29,0.29,0.0,0.0,154.29,11.95,159.14,12.35,34.29,2.69,0.71,0.04,0.0,0.98,92.91,7.4,5.9,5.25,7.93,5.0,1.29,2.43,2.86,0.71,0.41,0.05,7.2,99.63,7.99,6.33,5.32,8.66,5.0,2.71,1.0,3.14,0.43,0.41,0.03,8.98,106.34,8.59,6.86,5.44,9.53,5.86,2.14,1.43,2.71,0.14,0.34,0.01,8.07,3,4.92,83.6,63.0
Zack Moss,CIN,RB,1.0,13.0,112.0,8.62,481.0,37.0,4.29,30.0,2.31,31.0,14.31,4.0,0.31,4.0,0.31,14.0,1.08,18.0,1.38,95.0,7.31,6.79,5.0,0.38,1.0,0.08,126.0,9.69,130.0,10.0,35.0,2.69,0.0,0.0,0.0,1.0,87.6,6.74,6.8,5.39,7.14,6.0,2.0,3.0,1.0,1.0,0.18,0.08,6.93,94.6,7.28,7.8,5.46,7.79,6.0,3.0,3.0,0.0,1.0,0.08,0.08,8.81,101.6,7.82,8.1,5.59,8.56,6.0,2.0,4.0,0.0,1.0,0.08,0.08,7.9,1,5.0,84.96,60.0
Gus Edwards,LAC,RB,3.0,15.29,139.86,9.3,718.86,47.84,5.15,44.14,2.91,44.71,15.72,6.57,0.43,4.29,0.28,7.43,0.47,9.71,0.61,89.43,5.67,11.45,3.0,0.19,0.0,0.0,147.29,9.77,149.57,9.91,47.14,3.1,0.86,0.05,0.01,1.0,105.11,6.93,6.27,4.7,7.59,6.0,4.29,2.29,1.71,1.0,0.23,0.07,6.93,108.83,7.16,6.54,4.8,7.92,6.57,4.71,1.71,1.29,1.0,0.18,0.07,8.66,112.54,7.4,6.9,4.92,8.36,7.29,4.57,1.14,2.29,0.0,0.18,0.0,7.34,3,6.03,102.52,50.0
Mike Davis,FA,RB,0.0,14.14,114.0,7.66,448.0,30.0,3.47,25.86,1.73,21.86,7.98,1.43,0.09,4.0,0.27,40.57,2.74,48.29,3.26,250.0,16.77,5.41,11.43,0.76,1.29,0.08,154.57,10.4,162.29,10.92,37.29,2.5,0.57,0.04,0.0,1.0,100.37,6.71,5.01,4.96,6.86,7.0,1.14,2.57,1.57,1.86,0.34,0.15,6.44,120.66,8.08,5.94,5.77,8.13,6.14,2.0,2.43,1.14,2.43,0.36,0.22,8.66,140.94,9.45,6.87,6.7,9.49,5.0,3.71,1.29,1.71,2.43,0.45,0.22,8.41,3,7.17,121.94,36.0
Latavius Murray,FA,RB,0.0,15.43,145.14,9.42,639.43,41.52,4.4,34.71,2.26,34.57,12.72,3.43,0.22,4.57,0.3,26.0,1.68,30.86,1.99,187.86,12.16,7.26,8.14,0.53,0.86,0.06,171.14,11.1,176.0,11.41,42.86,2.78,0.0,0.0,0.0,1.0,115.59,7.5,4.95,7.22,7.39,7.43,2.43,3.0,0.57,2.0,0.2,0.15,6.54,128.59,8.33,5.6,7.48,8.27,8.57,1.57,2.71,0.57,2.0,0.2,0.15,8.55,141.59,9.17,6.29,7.79,9.3,8.43,1.71,3.14,0.0,2.14,0.16,0.16,7.81,3,8.38,142.39,30.0
Rex Burkhead,FA,RB,0.0,10.57,65.0,6.27,269.43,25.62,4.13,17.0,1.62,21.43,9.35,0.29,0.02,2.57,0.24,24.0,2.27,32.57,3.08,208.14,19.44,8.68,9.71,0.92,1.86,0.19,89.0,8.55,97.57,9.35,26.71,2.54,0.43,0.04,0.0,0.96,73.47,6.99,4.71,6.75,7.01,6.71,0.86,0.43,1.43,1.14,0.33,0.14,6.0,85.47,8.12,5.78,7.53,8.05,6.43,1.14,0.43,1.43,1.14,0.33,0.14,8.07,97.47,9.26,6.7,8.35,9.21,5.71,2.0,0.0,1.43,1.43,0.37,0.17,7.68,3,6.14,104.37,47.0
Devonta Freeman,FA,RB,0.0,7.14,85.43,10.93,295.43,37.9,3.54,14.29,1.8,18.86,11.75,1.14,0.2,1.14,0.15,21.57,2.36,26.71,3.07,153.57,16.64,7.38,6.71,0.76,1.14,0.08,107.0,13.29,112.14,14.0,21.0,2.57,0.57,0.04,0.0,0.76,57.47,6.79,6.12,5.37,7.44,2.29,2.29,0.86,1.14,0.57,0.26,0.05,5.71,68.26,7.97,7.14,5.9,8.58,2.71,1.29,0.86,1.43,0.86,0.36,0.08,7.83,79.04,9.15,8.11,6.49,9.85,2.43,1.29,1.14,1.43,0.86,0.36,0.08,7.28,3,5.1,86.69,59.0
Duke Johnson Jr.,FA,RB,0.0,13.14,73.43,5.84,280.14,21.32,3.87,12.43,0.95,27.86,9.5,1.57,0.11,1.14,0.09,35.29,2.66,46.57,3.48,320.71,24.09,9.05,13.29,0.96,1.86,0.13,108.71,8.5,120.0,9.32,25.71,1.92,1.43,0.12,0.01,1.0,75.8,5.66,4.67,4.39,6.31,7.43,2.0,1.29,2.29,0.14,0.23,0.01,5.63,93.44,6.98,6.15,4.93,7.68,7.14,2.43,0.86,2.29,0.43,0.25,0.03,7.79,111.09,8.31,7.54,5.59,9.12,6.0,3.29,1.43,1.71,0.71,0.22,0.05,7.96,3,5.89,100.16,52.0
Chase Edmonds,TB,RB,1.0,15.14,81.14,5.32,372.29,24.52,4.58,18.0,1.18,33.0,10.84,3.71,0.25,2.0,0.14,36.57,2.33,47.57,3.06,274.43,17.58,7.57,14.14,0.9,2.57,0.17,117.71,7.66,128.71,8.38,32.14,2.08,0.0,0.0,0.0,1.0,92.1,6.05,4.34,6.07,6.36,9.0,0.57,2.86,2.29,0.43,0.23,0.03,5.46,110.39,7.21,5.68,6.54,7.54,8.86,0.71,1.71,2.29,1.57,0.35,0.11,7.75,128.67,8.38,7.0,7.05,8.83,8.29,1.29,1.71,2.29,1.57,0.35,0.11,7.75,3,6.22,105.79,45.0
Jordan Howard,FA,RB,0.0,9.14,89.71,8.49,317.86,28.25,2.77,19.57,1.84,18.0,8.74,1.0,0.07,5.29,0.58,6.29,0.54,8.43,0.72,38.71,3.02,1.29,1.86,0.15,0.29,0.03,96.0,9.03,98.14,9.21,21.43,1.99,0.14,0.01,0.0,0.9,68.8,6.75,7.17,5.17,7.13,3.14,2.57,1.43,1.29,0.71,0.28,0.08,6.49,71.94,7.02,7.39,5.19,7.5,3.71,2.71,0.57,1.43,0.71,0.3,0.08,7.74,75.09,7.3,7.61,5.25,8.0,4.86,1.86,0.71,1.29,0.43,0.21,0.04,6.88,3,2.83,48.12,83.0
Kerryon Johnson,FA,RB,0.0,12.86,78.86,7.58,310.14,30.01,3.78,16.0,1.56,23.86,8.77,1.14,0.12,2.43,0.22,18.29,1.49,24.71,2.02,173.57,14.26,10.2,9.86,0.8,1.0,0.08,97.14,9.07,103.57,9.6,25.86,2.36,1.0,0.08,0.01,0.96,66.94,6.1,5.58,3.93,6.86,7.14,2.14,1.86,1.43,0.29,0.38,0.04,5.95,76.09,6.84,6.36,4.2,7.69,7.14,2.14,2.29,1.0,0.29,0.23,0.04,7.65,85.23,7.59,7.0,4.54,8.64,7.0,2.86,1.57,1.14,0.29,0.27,0.04,7.11,3,2.83,48.12,82.0
J.D. McKissic,FA,RB,0.0,14.43,59.86,3.8,268.29,16.92,4.37,16.71,1.06,23.14,7.55,0.57,0.03,0.57,0.03,55.43,3.46,75.0,4.71,403.14,25.19,6.16,20.29,1.27,1.43,0.09,115.29,7.26,134.86,8.51,37.0,2.33,0.57,0.03,0.01,0.96,78.0,4.89,4.11,3.56,5.53,8.14,2.0,2.86,0.86,0.57,0.1,0.04,4.89,105.71,6.62,5.69,4.27,7.22,7.57,2.57,1.14,2.0,1.14,0.28,0.08,7.62,133.43,8.35,7.11,5.15,8.94,6.43,2.29,2.0,2.57,1.14,0.36,0.08,7.78,3,6.02,102.33,51.0
Frank Gore,FA,RB,0.0,15.14,176.57,11.68,647.43,42.94,3.69,30.43,2.01,27.0,11.83,1.86,0.12,1.71,0.11,14.57,0.97,17.71,1.17,97.14,6.44,6.85,4.29,0.28,0.14,0.01,191.14,12.64,194.29,12.85,34.71,2.29,0.57,0.04,0.0,1.0,84.46,5.59,5.31,3.98,6.41,7.0,5.0,0.71,2.43,0.0,0.19,0.0,6.23,91.74,6.08,5.53,4.28,6.93,8.29,3.14,1.86,1.86,0.0,0.14,0.0,7.6,99.03,6.56,5.82,4.62,7.56,9.57,1.86,2.57,1.14,0.0,0.08,0.0,6.75,3,3.6,61.23,74.0
Marlon Mack,FA,RB,0.0,6.29,100.71,9.65,456.29,47.93,5.64,27.43,3.11,35.29,19.02,3.57,0.27,3.57,0.27,8.14,2.2,10.29,2.37,55.29,20.04,8.25,1.57,0.65,0.14,0.01,108.86,11.85,111.0,12.02,29.0,3.75,0.29,0.02,0.0,0.59,74.01,8.53,8.1,3.2,5.22,0.86,1.29,1.43,1.14,1.57,0.39,0.16,5.44,78.09,9.63,9.16,3.21,5.52,0.86,1.57,1.14,1.71,1.0,0.39,0.1,7.45,82.16,10.73,10.2,3.24,5.92,0.86,2.43,0.43,1.57,1.0,0.36,0.1,5.78,3,7.17,121.82,37.0
Giovani Bernard,FA,RB,0.0,15.43,94.0,6.04,316.43,20.4,3.37,18.0,1.17,19.0,7.71,0.57,0.04,2.14,0.14,40.43,2.63,52.86,3.45,300.86,19.45,7.43,11.71,0.76,1.71,0.11,134.43,8.67,146.86,9.49,29.71,1.92,0.86,0.05,0.01,1.0,83.16,5.38,3.76,5.43,5.63,10.86,1.43,0.57,1.29,1.29,0.22,0.09,5.11,103.37,6.69,5.26,5.71,7.04,10.14,2.14,0.57,0.71,1.86,0.22,0.14,7.3,123.59,8.01,6.77,6.09,8.55,9.43,2.71,0.71,0.14,2.43,0.22,0.2,7.61,3,5.53,94.06,55.0
Damien Harris,FA,RB,0.0,7.33,92.67,9.8,464.67,48.07,4.36,20.33,2.17,31.67,14.03,2.67,0.27,1.33,0.13,3.33,0.33,4.67,0.47,34.67,3.47,6.93,2.67,0.27,0.0,0.0,96.0,10.13,97.33,10.27,23.0,2.43,0.0,0.0,0.0,0.79,57.93,5.95,5.73,2.93,6.92,2.67,1.33,1.33,1.33,0.67,0.29,0.07,6.16,59.6,6.12,6.03,2.87,7.25,2.67,1.33,2.67,0.67,0.0,0.07,0.0,7.28,61.27,6.29,6.2,2.82,7.7,3.33,0.67,2.67,0.67,0.0,0.07,0.0,6.3,2,4.51,76.7,66.0
Jeff Wilson Jr.,MIA,RB,2.0,10.89,75.33,6.98,342.89,31.39,4.29,19.22,1.75,28.22,8.61,1.78,0.15,4.89,0.42,8.44,0.82,16.33,1.51,85.11,8.11,10.49,4.78,0.45,1.78,0.15,83.78,7.8,91.67,8.5,24.0,2.2,1.11,0.11,0.01,0.98,80.58,7.16,3.93,7.79,6.8,6.22,0.44,1.0,1.44,1.78,0.44,0.22,5.77,84.8,7.58,4.57,8.1,7.22,6.22,0.44,1.44,1.0,1.78,0.34,0.22,7.19,89.02,7.99,5.21,8.42,7.74,6.22,1.33,0.56,1.0,1.78,0.34,0.22,6.54,3,4.97,84.49,61.0
Wayne Gallman Jr.,FA,RB,0.0,13.57,99.57,6.91,446.29,30.8,4.23,23.29,1.61,41.86,11.03,2.0,0.14,4.14,0.3,17.14,1.25,23.14,1.7,107.0,8.1,6.66,5.29,0.39,0.29,0.03,116.71,8.16,122.71,8.61,28.57,2.0,0.43,0.04,0.01,0.99,81.04,5.76,4.16,5.68,6.01,8.29,1.14,0.43,2.86,0.86,0.41,0.07,5.47,89.61,6.38,4.3,6.09,6.67,7.71,1.14,1.0,2.86,0.86,0.41,0.07,6.79,98.19,7.01,4.91,6.56,7.43,8.29,0.71,2.0,1.71,0.86,0.24,0.07,6.17,3,5.56,94.46,54.0
Jerick McKinnon,FA,RB,0.0,16.0,81.0,5.06,319.0,19.94,3.94,16.0,1.0,55.0,9.19,1.0,0.06,5.0,0.31,33.0,2.06,46.0,2.88,253.0,15.81,7.67,12.0,0.75,1.0,0.06,114.0,7.12,127.0,7.94,28.0,1.75,0.0,0.0,0.0,1.0,93.2,5.82,3.2,5.8,6.06,10.0,0.0,2.0,4.0,0.0,0.33,0.0,4.91,109.7,6.86,4.45,6.41,7.05,10.0,0.0,2.0,3.0,1.0,0.33,0.07,6.78,126.2,7.89,5.4,7.1,8.14,10.0,0.0,1.0,4.0,1.0,0.45,0.07,6.84,1,7.36,125.14,34.0
Tarik Cohen,FA,RB,0.0,8.57,40.43,4.7,166.57,21.86,4.61,8.86,1.02,19.71,11.38,1.0,0.06,0.43,0.03,36.14,3.19,47.86,4.38,257.29,22.43,7.01,9.86,0.77,1.57,0.1,76.57,7.88,88.29,9.08,18.71,1.79,0.43,0.03,0.0,0.75,54.1,5.16,5.04,2.5,6.79,5.29,0.71,1.43,0.71,0.43,0.11,0.03,4.58,72.17,6.75,7.02,3.03,8.49,4.43,1.0,1.86,0.71,0.57,0.13,0.05,6.72,90.24,8.35,8.74,3.7,10.21,3.57,1.29,1.43,1.71,0.57,0.24,0.05,7.09,3,0.16,2.8,94.0
Kalen Ballage,FA,RB,0.0,11.43,78.29,6.92,239.0,21.23,3.18,18.57,1.65,22.71,7.34,0.14,0.01,2.71,0.24,21.86,1.95,29.57,2.62,120.86,10.79,5.44,4.29,0.38,0.0,0.0,100.14,8.86,107.86,9.55,22.86,2.04,0.14,0.01,0.0,1.0,51.99,4.61,3.67,3.9,5.31,7.57,1.71,1.43,0.57,0.14,0.07,0.01,4.66,62.91,5.59,4.91,4.19,6.39,6.71,2.0,1.43,1.14,0.14,0.14,0.01,6.7,73.84,6.56,5.13,4.65,7.5,7.86,0.86,0.86,1.86,0.0,0.23,0.0,6.29,3,3.06,52.05,78.0
Darrell Henderson Jr.,FA,RB,0.0,14.33,105.0,7.13,465.0,31.5,4.27,30.0,2.04,34.0,10.84,2.33,0.16,3.33,0.22,12.0,0.82,18.0,1.22,118.33,8.02,9.71,5.67,0.38,0.67,0.05,117.0,7.95,123.0,8.35,35.67,2.42,0.0,0.0,0.0,1.0,82.33,5.55,4.13,5.25,5.71,8.0,2.33,1.33,0.67,2.0,0.24,0.17,5.29,88.33,5.96,4.2,5.54,6.14,9.33,1.0,1.33,0.67,2.0,0.24,0.17,6.69,94.33,6.37,4.53,5.85,6.67,9.33,1.67,0.67,0.67,2.0,0.24,0.17,5.83,2,6.17,104.81,46.0
Tony Pollard,TEN,RB,2.0,15.67,96.0,6.12,441.67,28.24,4.64,22.33,1.43,42.67,12.28,4.0,0.26,3.33,0.21,23.67,1.5,33.33,2.11,164.33,10.42,6.97,7.33,0.46,1.0,0.06,119.67,7.62,129.33,8.23,29.67,1.89,0.33,0.02,0.0,1.0,86.6,5.52,3.03,6.48,5.59,10.33,1.67,1.33,1.0,1.33,0.18,0.1,4.64,98.43,6.27,3.97,6.96,6.33,11.0,1.0,2.0,0.33,1.33,0.13,0.1,6.18,110.27,7.02,4.67,7.46,7.17,11.0,1.0,2.0,0.33,1.33,0.13,0.1,5.85,2,7.15,121.48,38.0
Chris Thompson,FA,RB,0.0,9.56,24.33,2.36,90.0,8.67,3.39,5.0,0.48,11.11,5.16,0.0,0.0,0.0,0.0,32.11,3.26,42.11,4.23,262.67,26.36,7.97,10.67,1.05,0.56,0.06,56.44,5.63,66.44,6.6,15.67,1.54,0.0,0.0,0.0,0.94,38.6,3.9,3.38,3.15,4.75,7.0,1.0,1.44,0.0,0.11,0.01,0.01,3.78,54.66,5.54,5.61,3.88,6.48,6.11,1.89,0.89,0.56,0.11,0.07,0.01,6.14,70.71,7.16,7.35,4.73,8.2,4.22,3.22,1.0,0.89,0.22,0.13,0.03,6.78,3,4.15,70.58,70.0
Boston Scott,FA,RB,0.0,14.33,73.67,5.18,331.0,23.01,4.46,16.33,1.18,45.67,10.31,1.67,0.11,2.33,0.19,24.67,1.77,32.67,2.29,209.33,15.02,8.49,8.67,0.64,0.67,0.04,98.33,6.95,106.33,7.47,25.0,1.82,0.33,0.03,0.0,1.0,71.37,5.15,3.0,6.41,5.25,10.0,1.0,1.33,1.33,0.67,0.17,0.07,4.37,83.7,6.03,4.07,6.92,6.11,8.67,2.0,1.67,1.33,0.67,0.17,0.07,6.05,96.03,6.92,4.93,7.53,7.07,7.67,3.0,1.67,1.33,0.67,0.17,0.07,5.87,2,6.73,114.39,40.0
Alexander Mattison,LV,RB,1.0,13.0,97.33,7.48,443.33,34.1,4.55,22.33,1.72,28.33,12.74,4.0,0.31,1.67,0.13,12.0,0.92,14.0,1.07,110.67,8.52,9.15,4.33,0.33,0.67,0.05,109.33,8.41,111.33,8.57,26.67,2.05,0.33,0.03,0.0,1.0,68.73,5.28,3.43,6.01,5.52,8.0,2.67,0.67,1.0,0.67,0.15,0.05,4.72,74.73,5.75,3.43,6.43,5.98,8.33,2.0,1.33,0.67,0.67,0.12,0.05,5.88,80.73,6.21,3.43,6.89,6.52,9.0,1.33,1.33,0.67,0.67,0.12,0.05,5.07,2,5.78,98.27,53.0
La'Mical Perine,FA,RB,0.0,10.0,64.0,6.4,232.0,23.2,3.62,18.0,1.8,20.0,9.5,1.0,0.1,2.0,0.2,11.0,1.1,15.0,1.5,63.0,6.3,5.73,3.5,0.35,0.0,0.0,75.0,7.5,79.0,7.9,21.5,2.15,0.0,0.0,0.0,0.96,41.5,4.15,3.45,3.6,4.86,8.0,0.0,1.0,1.0,0.0,0.11,0.0,4.12,47.0,4.7,4.45,3.76,5.53,8.0,0.0,1.0,1.0,0.0,0.11,0.0,5.84,52.5,5.25,5.35,3.97,6.27,8.0,1.0,0.0,1.0,0.0,0.11,0.0,5.39,1,2.87,48.71,80.0
Peyton Barber,FA,RB,0.0,16.0,131.14,8.2,406.14,25.38,2.97,27.29,1.7,17.43,8.03,0.57,0.04,4.71,0.3,9.71,0.61,15.0,0.94,52.86,3.3,4.43,2.29,0.14,0.43,0.03,140.86,8.8,146.14,9.13,29.57,1.85,0.43,0.03,0.0,1.0,76.47,4.78,3.04,4.46,5.26,10.0,2.57,1.57,1.43,0.43,0.14,0.03,4.46,81.33,5.08,3.67,4.5,5.65,10.86,2.71,0.57,1.43,0.43,0.14,0.03,5.79,86.19,5.39,4.33,4.56,6.13,11.57,2.29,0.29,1.71,0.14,0.14,0.01,5.3,3,1.3,22.11,91.0
Joshua Kelley,TEN,RB,1.0,14.0,111.0,7.93,354.0,25.29,3.19,20.0,1.43,33.0,10.79,3.0,0.21,2.0,0.14,23.0,1.64,23.0,1.64,148.0,10.57,6.43,9.0,0.64,0.0,0.0,134.0,9.57,134.0,9.57,29.0,2.07,2.0,0.14,0.01,1.0,58.2,4.16,2.85,4.12,4.71,9.0,2.0,1.0,2.0,0.0,0.17,0.0,4.2,69.7,4.98,3.6,4.22,5.69,9.0,2.0,3.0,0.0,0.0,0.0,0.0,5.71,81.2,5.8,4.55,4.48,6.72,9.0,1.0,4.0,0.0,0.0,0.0,0.0,5.46,1,4.49,76.36,67.0
Bilal Powell,FA,RB,0.0,10.5,69.5,7.82,286.0,32.68,4.08,14.0,1.58,27.5,11.57,1.0,0.14,0.0,0.0,9.0,1.04,15.0,1.72,71.5,9.04,7.36,3.25,0.39,0.5,0.07,78.5,8.86,84.5,9.54,17.25,1.96,0.5,0.07,0.0,0.92,37.75,4.46,3.9,2.94,5.37,7.5,1.5,1.0,0.5,0.0,0.08,0.0,4.15,42.25,4.97,4.3,3.4,5.86,7.5,2.0,0.5,0.5,0.0,0.08,0.0,5.45,46.75,5.49,4.53,3.92,6.4,7.5,2.0,0.5,0.5,0.0,0.08,0.0,4.74,3,0.22,3.75,92.0
Tevin Coleman,FA,RB,0.0,10.86,79.0,6.29,300.0,22.03,2.9,14.29,1.07,29.86,9.53,2.29,0.15,2.29,0.16,12.86,1.0,17.71,1.36,110.29,8.57,8.54,5.86,0.46,1.0,0.06,91.86,7.29,96.71,7.65,20.14,1.52,0.0,0.0,0.0,0.93,60.74,4.4,3.4,4.47,4.51,6.86,1.43,0.71,1.0,0.86,0.18,0.07,4.15,67.17,4.9,3.97,4.71,5.06,6.86,1.14,1.43,0.86,0.57,0.12,0.04,5.25,73.6,5.4,4.56,4.99,5.68,6.86,1.0,1.57,0.86,0.57,0.12,0.04,4.96,3,4.29,72.97,69.0
Malcolm Brown,FA,RB,0.0,14.86,83.57,5.53,342.57,22.69,4.13,22.0,1.44,18.43,8.39,0.0,0.0,4.29,0.28,14.43,0.92,21.57,1.38,104.57,6.73,7.79,5.71,0.36,0.14,0.01,98.0,6.45,105.14,6.92,27.71,1.81,0.57,0.03,0.01,1.0,70.43,4.65,2.47,5.53,4.88,10.43,1.57,0.86,0.57,1.43,0.15,0.1,3.97,77.64,5.11,2.91,5.7,5.39,10.43,2.14,0.86,0.0,1.43,0.1,0.1,5.2,84.86,5.57,3.31,5.9,5.98,10.57,1.71,1.14,0.29,1.14,0.1,0.08,4.66,3,4.97,84.47,62.0
Matt Breida,FA,RB,0.0,12.33,80.33,6.43,377.0,30.09,4.56,15.0,1.2,43.67,11.58,2.0,0.16,0.33,0.03,12.33,0.99,14.0,1.12,104.0,8.41,9.22,5.33,0.43,0.33,0.03,92.67,7.42,94.33,7.55,20.33,1.63,1.0,0.08,0.01,1.0,50.1,3.99,3.13,4.03,4.48,9.0,1.33,1.33,0.33,0.33,0.06,0.03,3.92,56.27,4.49,3.63,4.28,5.03,8.67,2.33,0.67,0.33,0.33,0.06,0.03,5.16,62.43,4.98,4.13,4.58,5.65,9.33,1.33,1.0,0.33,0.33,0.06,0.03,4.79,2,4.59,78.04,65.0
Brian Hill,FA,RB,0.0,14.0,82.29,5.71,380.43,26.54,4.96,16.43,1.16,51.71,12.5,2.71,0.2,1.14,0.08,17.29,1.14,21.43,1.44,134.71,8.88,7.81,5.14,0.35,0.29,0.02,99.57,6.86,103.71,7.15,21.57,1.51,0.71,0.05,0.01,0.99,58.66,4.09,2.31,4.04,4.63,9.29,2.57,0.43,1.71,0.0,0.14,0.0,3.67,67.3,4.66,3.16,4.14,5.31,9.86,2.0,0.43,1.71,0.0,0.14,0.0,5.04,75.94,5.23,4.01,4.28,6.08,10.14,2.14,0.29,1.43,0.0,0.11,0.0,4.9,3,3.67,62.47,72.0
Justin Jackson,FA,RB,0.0,8.56,44.67,5.18,231.78,27.79,5.56,12.22,1.44,36.0,13.28,2.78,0.35,0.22,0.02,14.11,1.64,17.67,2.05,101.67,11.09,6.13,5.44,0.64,0.0,0.0,58.78,6.82,62.33,7.23,17.67,2.07,0.0,0.0,0.0,0.9,35.57,4.09,2.18,4.0,4.7,5.56,1.44,0.44,1.11,0.0,0.15,0.0,3.29,42.62,4.91,2.9,4.35,5.61,5.56,1.44,0.44,1.11,0.0,0.15,0.0,4.91,49.68,5.73,4.07,4.85,6.55,6.0,0.44,1.0,1.11,0.0,0.15,0.0,4.63,3,2.5,42.43,85.0
LeSean McCoy,FA,RB,0.0,11.43,57.57,4.43,224.0,17.24,3.54,11.14,0.87,23.14,7.01,1.57,0.12,1.57,0.12,21.43,1.82,27.14,2.3,143.43,12.18,6.69,4.57,0.38,0.29,0.02,79.0,6.25,84.71,6.74,15.71,1.25,0.57,0.04,0.01,0.98,46.74,3.7,2.46,3.34,4.17,8.57,0.43,1.43,0.57,0.43,0.1,0.03,3.47,57.46,4.61,3.47,3.74,5.2,8.71,0.57,1.14,0.57,0.43,0.1,0.03,4.9,68.17,5.52,4.55,4.23,6.27,8.43,0.71,1.14,0.71,0.43,0.11,0.03,5.14,3,3.08,52.3,77.0
Jalen Richard,FA,RB,0.0,14.29,31.57,2.15,148.71,10.31,4.93,8.43,0.58,19.43,6.8,1.0,0.07,0.71,0.05,30.86,2.08,37.0,2.5,257.86,17.26,7.99,10.43,0.69,0.0,0.0,62.43,4.24,68.57,4.65,18.86,1.27,0.29,0.02,0.0,1.0,44.37,3.04,2.89,2.22,3.98,11.86,1.29,1.0,0.14,0.0,0.01,0.0,3.23,59.8,4.08,3.93,2.56,5.22,11.29,2.29,0.57,0.14,0.0,0.01,0.0,4.78,75.23,5.12,4.99,3.06,6.45,10.43,2.14,1.29,0.43,0.0,0.03,0.0,5.08,3,2.63,44.63,84.0
Royce Freeman,LAR,RB,1.0,16.0,67.33,4.21,278.67,17.41,4.49,14.0,0.87,24.0,7.6,1.67,0.1,1.0,0.06,22.33,1.4,25.33,1.58,139.33,8.71,6.48,6.0,0.37,0.33,0.02,89.67,5.61,92.67,5.79,20.0,1.25,0.0,0.0,0.0,1.0,49.8,3.11,3.1,2.22,3.94,13.0,1.0,1.67,0.33,0.0,0.02,0.0,3.43,60.97,3.81,3.85,2.46,4.77,12.67,1.0,1.67,0.67,0.0,0.05,0.0,4.72,72.13,4.51,4.58,2.8,5.64,13.0,0.67,1.67,0.67,0.0,0.05,0.0,4.73,2,2.34,39.82,86.0
