Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Dallas Goedert,PHI,TE,1.0,11.08,46.92,4.23,60.46,5.41,534.0,48.6,11.47,24.54,2.19,55.92,19.78,7.08,0.65,2.31,0.21,0.23,0.02,0.23,0.02,0.23,0.0,0.0,0.0,0.0,47.15,4.25,60.69,5.43,24.54,2.19,0.08,0.01,0.0,0.97,67.12,6.09,5.41,4.75,5.92,4.46,1.54,2.0,1.62,1.46,0.4,0.15,5.6,90.58,8.21,7.65,5.74,7.86,4.46,1.46,1.69,1.92,1.54,0.47,0.15,8.41,114.04,10.33,9.65,6.81,9.78,4.0,1.23,2.38,1.92,1.54,0.47,0.15,8.84,7,4.77,81.1,24.0
Zach Ertz,WAS,TE,1.0,14.15,55.54,3.94,78.23,5.65,527.15,35.92,9.12,30.0,2.0,32.0,14.54,5.0,0.3,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,3.94,78.23,5.65,30.0,2.0,0.0,0.0,0.0,0.96,88.1,5.88,5.36,4.24,5.84,5.85,0.92,2.15,3.77,1.46,0.56,0.1,5.65,115.87,7.85,7.66,4.87,7.82,5.92,0.69,2.23,3.77,1.54,0.6,0.11,8.32,143.64,9.82,9.88,5.61,9.77,5.69,1.15,1.54,4.15,1.62,0.69,0.12,9.01,8,6.31,107.33,11.0
Evan Engram,JAC,TE,1.0,11.46,64.46,5.49,84.85,7.31,533.85,44.62,8.14,25.15,2.09,27.23,15.66,4.23,0.32,1.92,0.15,0.15,0.01,1.0,0.06,0.5,0.08,0.0,0.0,0.0,64.62,5.5,85.0,7.32,25.23,2.1,1.15,0.1,0.02,0.95,64.25,5.32,4.39,3.67,5.52,4.38,2.38,2.08,1.69,0.92,0.3,0.06,4.91,96.48,8.06,7.35,4.55,8.2,3.62,1.69,2.69,2.31,1.15,0.4,0.09,8.24,128.72,10.81,10.32,5.57,10.79,2.92,1.38,3.15,1.92,2.08,0.51,0.2,9.51,8,5.58,94.84,17.0
Pat Freiermuth,PIT,TE,1.0,15.69,57.23,3.58,72.38,4.58,579.46,36.27,10.07,28.92,1.82,31.85,15.16,6.23,0.39,5.46,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,3.58,72.38,4.58,28.92,1.82,1.38,0.08,0.02,1.0,88.41,5.51,4.62,4.05,5.56,7.77,1.0,1.77,2.15,3.0,0.49,0.24,5.39,117.02,7.3,6.76,4.72,7.33,6.46,2.54,2.23,2.15,2.31,0.4,0.17,7.7,145.64,9.09,8.4,5.48,9.09,7.54,1.46,2.92,1.23,2.54,0.33,0.19,8.1,4,6.17,104.92,13.0
Hunter Henry,NE,TE,1.0,15.54,58.54,3.74,85.77,5.49,602.46,38.51,10.33,36.15,2.32,32.77,15.21,4.0,0.25,2.92,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.54,3.74,85.77,5.49,36.15,2.32,0.0,0.0,0.0,1.0,77.78,5.02,3.88,4.08,5.06,7.38,2.62,0.77,3.0,1.77,0.45,0.15,4.85,107.05,6.89,5.95,5.03,6.83,7.38,1.77,1.62,3.0,1.77,0.45,0.15,7.55,136.32,8.77,8.08,6.05,8.55,7.38,0.92,1.08,3.69,2.46,0.68,0.2,8.2,8,4.44,75.45,27.0
Cade Otton,TB,TE,1.0,14.85,54.92,3.75,80.69,5.52,550.46,37.73,9.99,28.0,1.92,39.38,16.38,6.54,0.45,3.85,0.27,0.69,0.05,-2.77,-0.2,-2.77,0.0,0.0,0.0,0.0,55.62,3.81,81.38,5.58,28.0,1.92,0.92,0.06,0.02,1.0,76.46,5.23,3.85,5.06,4.96,7.62,2.85,1.46,1.23,1.69,0.25,0.14,4.58,103.92,7.11,5.7,6.08,6.67,6.46,3.23,2.69,0.08,2.38,0.21,0.21,7.01,131.38,8.98,8.02,7.2,8.35,7.15,1.38,3.85,0.0,2.46,0.21,0.21,7.66,3,6.28,106.7,12.0
Dalton Kincaid,BUF,TE,1.0,13.75,51.25,3.67,79.0,5.75,504.25,36.36,9.94,24.5,1.78,34.5,16.96,5.0,0.36,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,3.67,79.0,5.75,24.5,1.78,0.25,0.02,0.0,1.0,61.92,4.49,3.56,2.99,4.88,7.25,3.5,0.25,2.25,0.5,0.25,0.04,4.32,87.55,6.32,5.61,3.42,6.89,7.0,2.75,1.0,2.5,0.5,0.28,0.04,6.87,113.18,8.16,7.74,3.99,8.85,7.0,1.75,2.0,1.75,1.25,0.28,0.11,7.7,2,5.6,95.15,16.0
Tucker Kraft,GB,TE,1.0,17.0,45.25,2.66,62.5,3.68,619.0,36.41,13.47,27.0,1.58,61.0,21.49,9.5,0.56,5.75,0.34,2.25,0.13,4.5,0.26,1.5,2.25,0.13,0.0,0.0,47.5,2.8,64.75,3.8,29.25,1.72,0.75,0.05,0.02,1.0,96.85,5.69,4.12,4.85,5.44,9.0,1.0,1.25,3.25,2.5,0.56,0.17,5.06,119.48,7.03,5.1,5.37,6.79,9.0,0.75,2.5,2.25,2.5,0.43,0.17,6.72,142.1,8.36,6.32,5.94,8.14,9.0,0.75,2.5,2.25,2.5,0.43,0.17,6.9,2,6.11,103.91,14.0
Dalton Schultz,HOU,TE,1.0,16.38,54.69,3.36,86.0,5.27,559.23,34.39,10.21,28.15,1.74,31.62,16.33,5.46,0.33,2.92,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.69,3.36,86.0,5.27,28.15,1.74,0.31,0.02,0.01,1.0,72.85,4.51,3.61,3.79,4.6,10.92,1.08,1.31,0.77,2.31,0.27,0.17,4.36,100.19,6.18,5.29,4.4,6.3,11.0,0.92,1.0,1.85,1.62,0.34,0.12,6.58,127.54,7.86,6.91,5.06,8.01,10.15,1.77,1.23,1.62,1.62,0.3,0.12,7.01,7,4.42,75.11,28.0
Juwan Johnson,NO,TE,2.0,16.0,46.38,2.89,64.31,4.05,503.38,31.3,10.81,25.92,1.63,31.31,16.27,7.77,0.49,3.54,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.38,2.89,64.31,4.05,25.92,1.63,0.0,0.0,0.0,1.0,71.57,4.49,3.63,3.85,4.6,8.62,2.54,0.77,2.54,1.54,0.35,0.12,4.29,94.76,5.94,5.49,4.51,6.05,8.69,2.46,1.46,2.62,0.77,0.28,0.07,6.28,117.95,7.38,7.47,5.24,7.49,8.0,3.15,0.77,3.62,0.46,0.35,0.04,6.87,5,5.15,87.47,19.0
Cole Kmet,CHI,TE,1.0,17.0,53.23,3.13,64.15,3.78,535.92,31.52,10.1,27.69,1.63,37.54,14.52,7.38,0.43,4.69,0.28,0.85,0.05,1.15,0.07,0.5,0.54,0.03,0.0,0.0,54.08,3.18,65.0,3.83,28.23,1.66,0.0,0.0,0.0,1.0,83.25,4.9,3.15,5.52,4.56,9.77,2.38,1.77,0.77,2.31,0.24,0.15,3.98,109.86,6.46,4.86,6.49,5.98,10.69,1.23,1.23,1.08,2.77,0.3,0.2,6.19,136.48,8.03,6.59,7.56,7.4,10.38,1.77,0.62,1.69,2.54,0.37,0.18,6.65,5,5.02,85.3,21.0
Kyle Pitts,ATL,TE,1.0,16.46,46.92,2.85,76.54,4.69,598.08,36.31,12.75,24.15,1.49,47.54,19.3,6.85,0.42,3.62,0.22,0.23,0.01,-0.92,-0.06,-0.92,0.0,0.0,0.0,0.0,47.15,2.86,76.77,4.7,24.15,1.49,0.0,0.0,0.0,1.0,81.41,4.94,3.0,4.83,4.79,8.77,1.46,2.31,2.46,1.46,0.32,0.1,4.11,104.87,6.37,4.86,5.43,6.2,8.77,2.15,0.92,3.62,1.0,0.4,0.06,6.19,128.33,7.79,6.62,6.12,7.62,8.77,1.46,2.38,2.85,1.0,0.31,0.06,6.62,4,4.77,81.09,25.0
Jake Ferguson,DAL,TE,1.0,14.46,58.69,4.01,84.77,5.79,531.0,35.98,8.97,22.31,1.49,30.23,16.09,6.23,0.43,1.31,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.69,4.01,84.77,5.79,22.31,1.49,1.38,0.1,0.02,1.0,58.18,3.89,2.8,3.18,4.13,8.92,1.38,1.77,1.69,0.69,0.22,0.05,3.68,87.52,5.9,4.65,3.93,6.17,8.23,1.0,1.46,3.08,0.69,0.36,0.05,6.15,116.87,7.91,6.29,4.76,8.15,7.62,1.0,1.38,4.0,0.46,0.45,0.03,6.92,3,5.12,87.06,20.0
Tyler Conklin,NYJ,TE,1.0,16.31,53.85,3.3,76.62,4.69,496.62,30.35,9.17,24.77,1.52,29.54,13.74,6.92,0.43,3.0,0.19,1.08,0.06,0.23,0.01,0.12,0.15,0.01,0.0,0.0,54.92,3.36,77.69,4.76,24.92,1.53,0.0,0.0,0.0,1.0,69.07,4.24,3.27,3.77,4.38,9.38,1.31,2.54,2.31,0.77,0.25,0.05,3.93,95.99,5.89,5.09,4.59,5.98,9.31,0.46,3.69,2.0,0.85,0.21,0.06,6.02,122.92,7.54,6.93,5.48,7.56,8.92,0.54,4.0,2.0,0.85,0.21,0.06,6.62,7,4.0,68.08,34.0
Mike Gesicki,CIN,TE,1.0,17.0,54.15,3.18,71.85,4.23,544.54,32.03,9.89,30.31,1.79,39.15,13.25,3.85,0.22,2.23,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15,3.18,71.85,4.23,30.31,1.79,0.69,0.04,0.01,1.0,66.45,3.91,2.72,4.64,3.79,11.31,2.15,0.92,1.85,0.77,0.18,0.05,3.34,93.53,5.5,4.25,5.48,5.28,11.31,0.77,1.92,1.54,1.46,0.23,0.09,5.55,120.61,7.09,5.66,6.44,6.76,10.85,1.46,1.0,1.54,2.15,0.31,0.15,5.96,7,3.9,66.38,35.0
Isaiah Likely,BAL,TE,2.0,16.08,38.77,2.42,54.0,3.38,453.77,28.27,11.82,22.85,1.42,49.0,15.96,4.46,0.28,5.54,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.77,2.42,54.0,3.38,22.85,1.42,0.69,0.04,0.01,1.0,77.22,4.81,2.67,5.05,4.59,9.23,1.92,1.0,1.69,2.23,0.32,0.16,3.86,96.61,6.02,3.72,5.92,5.7,9.23,2.85,0.15,1.62,2.23,0.31,0.16,5.43,115.99,7.23,4.78,6.85,6.82,9.23,2.15,1.77,0.69,2.23,0.22,0.16,5.48,3,5.41,91.95,18.0
Tyler Higbee,LAR,TE,1.0,6.77,21.92,2.92,32.77,4.37,207.62,25.83,8.8,11.92,1.71,21.38,12.74,1.69,0.11,2.08,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,2.92,32.77,4.37,11.92,1.71,0.0,0.0,0.0,0.7,33.22,5.62,6.05,4.65,5.47,3.38,0.62,1.46,0.31,1.0,0.39,0.37,3.87,44.18,7.08,6.8,5.38,6.87,3.31,0.62,1.08,1.38,0.38,0.44,0.03,5.2,55.15,8.54,7.66,6.19,8.26,3.0,1.31,0.38,1.62,0.46,0.48,0.03,5.08,8,7.13,121.16,9.0
Noah Fant,SEA,TE,1.0,14.92,44.46,3.03,59.08,4.03,479.08,32.54,10.95,22.85,1.56,37.85,15.11,4.0,0.26,1.0,0.07,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,44.46,3.03,59.08,4.03,22.85,1.56,0.0,0.0,0.0,1.0,53.91,3.66,2.64,2.88,4.01,9.0,2.08,2.92,0.15,0.77,0.07,0.06,3.23,76.14,5.17,3.86,3.45,5.6,9.31,1.77,2.92,0.15,0.77,0.07,0.06,5.15,98.37,6.7,5.34,4.08,7.18,9.38,1.92,1.31,1.62,0.69,0.2,0.06,5.75,6,4.08,69.28,33.0
Chig Okonkwo,TEN,TE,1.0,16.92,50.92,3.01,69.77,4.12,488.08,28.84,9.71,20.62,1.22,61.15,16.47,4.69,0.28,1.85,0.11,1.38,0.08,13.31,0.78,12.51,1.0,0.06,0.0,0.0,52.31,3.09,71.15,4.2,21.62,1.28,0.69,0.04,0.01,1.0,61.37,3.63,2.33,3.58,3.78,11.31,1.31,2.46,0.77,1.08,0.12,0.07,3.13,86.83,5.13,3.56,4.22,5.3,11.46,1.15,1.77,0.85,1.69,0.18,0.11,4.99,112.29,6.63,5.07,5.01,6.79,11.23,1.15,2.0,1.54,1.0,0.18,0.06,5.49,3,4.9,83.27,23.0
Theo Johnson,NYG,TE,1.0,12.0,29.0,2.42,43.0,3.58,331.0,27.58,11.41,16.0,1.33,35.0,15.42,4.0,0.33,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.42,43.0,3.58,16.0,1.33,0.0,0.0,0.0,1.0,39.1,3.26,3.25,3.07,3.52,9.0,2.0,0.0,0.0,1.0,0.09,0.09,3.32,53.6,4.47,4.75,3.71,4.76,9.0,1.0,1.0,1.0,0.0,0.09,0.0,4.95,68.1,5.68,6.25,4.45,5.97,8.0,1.0,2.0,1.0,0.0,0.09,0.0,5.37,1,4.15,70.52,30.0
Will Dissly,LAC,TE,1.0,15.23,41.15,2.72,52.31,3.47,399.54,26.47,9.78,20.0,1.33,27.85,13.12,4.0,0.26,1.85,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.15,2.72,52.31,3.47,20.0,1.33,0.0,0.0,0.0,1.0,51.03,3.38,2.08,3.54,3.49,11.23,1.46,0.0,1.54,1.0,0.21,0.07,2.94,71.61,4.74,3.52,4.14,4.87,11.23,1.46,0.0,1.85,0.69,0.21,0.05,4.7,92.18,6.11,4.75,4.82,6.24,10.54,2.15,0.0,1.15,1.38,0.21,0.1,5.15,7,2.84,48.22,56.0
Austin Hooper,NE,TE,2.0,17.0,40.08,2.36,52.62,3.09,417.69,24.57,10.32,22.23,1.31,33.0,13.99,4.08,0.24,2.23,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.08,2.36,52.62,3.09,22.23,1.31,0.69,0.04,0.01,1.0,53.77,3.16,2.62,2.96,3.41,13.23,0.85,1.46,0.69,0.77,0.09,0.05,2.92,73.81,4.34,4.02,3.41,4.68,12.92,1.15,1.46,0.69,0.77,0.09,0.05,4.65,93.85,5.52,5.73,3.9,5.95,12.92,1.77,0.77,0.77,0.77,0.1,0.05,5.19,8,3.64,61.92,40.0
Foster Moreau,NO,TE,3.0,16.31,29.54,1.81,39.69,2.43,362.77,22.09,12.04,18.46,1.13,36.23,14.16,5.62,0.34,3.85,0.23,0.0,0.0,0.15,0.01,0.0,0.0,0.0,0.0,0.0,29.54,1.81,39.69,2.43,18.46,1.13,0.08,0.01,0.0,1.0,59.22,3.58,3.17,3.3,3.76,10.23,2.23,0.92,2.15,0.77,0.23,0.05,3.37,73.98,4.49,4.19,3.79,4.72,10.85,1.85,1.38,2.23,0.0,0.16,0.0,4.58,88.75,5.39,5.19,4.33,5.68,11.54,2.46,0.08,2.23,0.0,0.16,0.0,4.8,6,4.1,69.71,32.0
Noah Gray,KC,TE,2.0,17.0,35.71,2.1,45.14,2.65,389.0,22.88,10.88,21.29,1.25,33.64,13.45,5.14,0.3,3.79,0.22,1.0,0.06,-2.21,-0.13,-2.21,0.07,0.0,0.14,0.01,36.71,2.16,46.14,2.71,21.36,1.25,0.0,0.0,0.0,1.0,62.25,3.66,2.34,4.18,3.65,12.79,0.29,1.64,1.0,1.29,0.16,0.08,3.0,80.11,4.71,3.55,4.57,4.77,12.14,1.29,2.07,0.21,1.29,0.1,0.08,4.48,97.96,5.76,4.87,5.03,5.89,12.5,0.93,2.29,0.0,1.29,0.08,0.08,4.81,4,4.94,84.01,22.0
Donald Parham Jr.,DEN,TE,1.0,12.0,22.75,1.86,33.75,2.7,246.25,20.69,11.17,17.75,1.38,24.0,10.88,2.0,0.19,3.25,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.75,1.86,33.75,2.7,17.75,1.38,0.0,0.0,0.0,0.95,44.12,3.6,1.95,3.85,3.69,7.75,0.25,1.0,1.5,1.5,0.3,0.13,2.9,55.5,4.53,3.01,4.41,4.65,7.75,0.5,0.75,2.25,0.75,0.3,0.06,4.26,66.87,5.47,4.07,5.02,5.6,7.75,0.5,0.75,3.0,0.0,0.3,0.0,4.24,5,2.56,43.45,62.0
Jordan Akins,CLE,TE,2.0,16.85,34.0,2.02,49.62,2.95,338.54,20.21,9.81,17.0,1.02,24.54,11.37,2.92,0.18,1.77,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.02,49.62,2.95,17.0,1.02,0.08,0.01,0.0,1.0,44.47,2.66,2.3,2.79,2.88,13.62,1.38,0.15,0.92,0.77,0.12,0.05,2.6,61.47,3.68,3.53,3.47,3.91,13.62,0.69,1.54,0.15,0.85,0.07,0.05,3.95,78.47,4.68,4.76,4.2,4.91,13.62,0.69,1.62,0.08,0.85,0.06,0.05,4.33,7,3.51,59.74,44.0
AJ Barner,SEA,TE,2.0,17.0,30.0,1.76,38.0,2.24,245.0,14.41,8.17,18.0,1.06,20.0,9.18,1.0,0.06,4.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.76,38.0,2.24,18.0,1.06,0.0,0.0,0.0,1.0,48.5,2.85,1.3,3.22,3.05,13.0,0.0,2.0,2.0,0.0,0.13,0.0,2.14,63.5,3.74,2.5,3.68,3.99,13.0,0.0,2.0,2.0,0.0,0.13,0.0,3.53,78.5,4.62,3.5,4.21,4.93,13.0,2.0,1.0,1.0,0.0,0.06,0.0,3.68,1,4.59,77.98,26.0
Tommy Tremble,CAR,TE,2.0,13.15,22.69,1.76,32.0,2.47,220.15,17.19,9.69,11.31,0.88,35.46,10.35,1.92,0.15,2.31,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.69,1.76,32.0,2.47,11.31,0.88,0.77,0.06,0.03,1.0,34.32,2.64,1.68,3.07,2.85,9.92,0.08,1.62,1.54,0.0,0.15,0.0,2.26,45.67,3.52,2.77,3.48,3.81,9.92,1.23,0.54,1.46,0.0,0.14,0.0,3.5,57.02,4.39,3.9,3.95,4.76,11.15,0.23,1.0,0.77,0.0,0.07,0.0,3.8,4,2.61,44.35,61.0
Tanner Hudson,CIN,TE,2.0,10.85,22.92,2.08,28.62,2.6,198.0,18.15,8.71,11.69,1.07,21.23,10.2,0.77,0.07,0.92,0.08,0.69,0.06,0.69,0.06,0.69,0.69,0.06,0.0,0.0,23.62,2.14,29.31,2.66,12.38,1.14,0.69,0.06,0.03,0.98,24.02,2.19,1.7,2.69,2.49,9.15,0.69,0.08,0.92,0.0,0.09,0.0,2.03,35.48,3.23,2.57,3.38,3.6,8.92,0.69,0.31,0.23,0.69,0.09,0.07,3.47,46.95,4.26,3.37,4.13,4.68,8.69,0.77,0.69,0.0,0.69,0.07,0.07,3.62,6,1.41,24.02,74.0
