Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Charles Clay,FA,TE,0.0,14.46,57.46,3.96,84.23,5.81,610.31,42.03,10.67,30.38,2.09,46.23,19.05,6.46,0.45,3.62,0.24,1.62,0.1,3.46,0.22,0.49,0.46,0.03,0.23,0.01,59.08,4.06,85.85,5.91,30.85,2.12,0.0,0.0,0.0,1.0,84.45,5.79,3.79,4.57,5.65,8.31,1.62,0.46,1.92,2.15,0.39,0.18,5.08,113.18,7.77,5.86,5.11,7.64,7.62,1.15,1.46,2.08,2.15,0.42,0.18,7.78,141.92,9.75,8.39,5.76,9.61,6.69,1.15,1.69,2.77,2.15,0.53,0.18,8.63,3,6.1,103.74,14.0
Owen Daniels,FA,TE,0.0,12.69,43.54,3.64,72.15,6.07,478.08,39.62,10.91,29.15,2.5,36.46,17.73,3.15,0.3,3.92,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54,3.64,72.15,6.07,29.15,2.5,0.0,0.0,0.0,0.94,71.35,6.08,4.45,4.77,5.87,6.15,2.54,1.23,0.15,2.62,0.28,0.26,4.93,93.12,7.9,6.58,5.27,7.7,6.92,0.77,2.15,0.23,2.62,0.3,0.26,7.66,114.88,9.72,8.23,5.83,9.57,6.15,1.46,1.46,1.69,1.92,0.44,0.19,7.74,3,6.05,102.82,16.0
Travis Kelce,KC,TE,1.0,12.25,50.25,3.14,65.25,4.08,646.5,40.41,9.65,33.75,2.11,25.5,16.5,9.75,0.61,3.75,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,3.14,65.25,4.08,33.75,2.11,2.25,0.14,0.03,0.82,82.65,5.17,5.32,2.93,5.26,4.0,1.5,1.5,3.75,1.5,0.59,0.11,5.41,107.78,6.74,6.45,3.38,6.84,4.0,1.5,1.5,3.75,1.5,0.59,0.11,7.55,132.9,8.31,7.57,3.89,8.41,3.25,2.25,1.5,3.75,1.5,0.59,0.11,7.57,2,8.41,142.97,4.0
Zach Ertz,WAS,TE,1.0,16.0,52.5,3.28,80.75,5.04,643.75,40.24,12.33,37.75,2.36,35.75,16.76,7.5,0.47,3.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,3.28,80.75,5.04,37.75,2.36,0.75,0.05,0.02,1.0,82.38,5.15,4.06,4.46,5.07,9.0,2.5,0.0,2.75,1.75,0.4,0.12,4.81,108.62,6.79,5.81,5.42,6.59,9.0,2.5,0.0,2.5,2.0,0.4,0.14,7.32,134.88,8.43,7.42,6.59,8.04,9.25,0.0,2.25,2.5,2.0,0.4,0.14,7.36,2,6.54,111.19,12.0
Jordan Cameron,FA,TE,0.0,11.46,36.62,3.0,63.54,5.36,522.54,44.7,15.75,20.77,1.69,70.46,26.92,4.0,0.34,3.08,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62,3.0,63.54,5.36,20.77,1.69,0.0,0.0,0.0,0.97,70.72,5.98,4.5,5.6,5.51,7.23,0.92,0.54,0.46,2.31,0.33,0.26,5.15,89.02,7.48,6.15,6.06,6.98,7.15,0.77,0.77,0.23,2.54,0.33,0.29,7.24,107.33,8.98,7.67,6.58,8.47,6.69,1.31,0.69,0.23,2.54,0.33,0.29,7.58,3,5.02,85.33,20.0
Jared Cook,FA,TE,0.0,15.77,51.15,3.25,93.92,5.95,634.0,40.2,12.39,31.85,2.02,56.38,19.77,4.38,0.28,3.54,0.23,0.69,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85,3.29,94.62,5.99,31.85,2.02,0.31,0.02,0.01,1.0,84.02,5.33,4.12,5.05,5.09,8.23,3.46,1.54,0.62,1.92,0.2,0.14,4.73,109.59,6.96,5.96,5.44,6.75,8.46,3.23,0.92,1.23,1.92,0.25,0.14,7.2,135.17,8.58,7.7,5.92,8.42,8.23,2.77,1.85,1.69,1.23,0.23,0.09,7.46,3,6.1,103.69,15.0
Jermaine Gresham,FA,TE,0.0,14.85,58.46,3.93,77.38,5.21,480.85,32.32,8.32,24.69,1.66,27.08,15.1,3.0,0.2,4.77,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.46,3.93,77.38,5.21,24.69,1.66,0.77,0.05,0.02,1.0,75.16,5.05,3.84,3.76,5.18,8.31,1.31,2.38,1.31,1.54,0.24,0.11,4.59,104.39,7.01,6.17,4.27,7.22,7.54,1.08,3.54,1.08,1.62,0.23,0.12,7.16,133.62,8.98,8.51,4.98,9.18,5.23,3.62,2.54,2.62,0.85,0.31,0.06,8.06,3,5.69,96.71,18.0
Jordan Reed,FA,TE,0.0,10.5,48.75,4.66,63.75,6.1,473.5,45.56,9.75,24.75,2.4,32.0,15.31,2.75,0.26,0.75,0.08,0.25,0.03,4.5,0.5,4.5,0.25,0.03,0.0,0.0,49.0,4.69,64.0,6.13,25.0,2.43,0.75,0.07,0.02,0.98,50.8,4.97,3.32,4.18,4.93,5.75,2.25,0.25,1.0,1.25,0.29,0.15,4.35,75.18,7.3,4.95,5.49,7.02,5.0,1.5,1.75,1.0,1.25,0.29,0.15,7.02,99.55,9.63,6.62,6.88,9.07,4.75,0.75,2.0,0.75,2.25,0.41,0.29,7.55,2,4.91,83.42,23.0
Dwayne Allen,FA,TE,0.0,10.46,23.77,1.99,40.15,3.44,318.15,28.15,14.94,19.15,1.66,36.08,18.26,2.92,0.43,6.0,0.67,0.23,0.01,0.38,0.02,0.13,0.15,0.01,0.0,0.0,24.0,2.01,40.38,3.46,19.31,1.67,0.0,0.0,0.0,0.83,67.85,6.84,7.73,3.69,4.83,3.46,0.85,1.85,2.92,1.38,0.61,0.12,5.39,79.74,7.84,8.34,4.25,5.67,3.54,0.85,1.62,3.77,0.69,0.62,0.06,6.68,91.62,8.84,9.25,4.83,6.53,3.54,1.77,0.69,4.46,0.0,0.62,0.0,6.43,3,4.53,76.93,24.0
Kyle Rudolph,FA,TE,0.0,9.31,27.62,2.97,41.38,4.4,270.08,29.17,9.78,14.38,1.51,25.31,12.29,2.92,0.32,2.77,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.62,2.97,41.38,4.4,14.38,1.51,0.0,0.0,0.0,0.92,43.78,4.63,4.95,3.73,4.74,4.23,1.62,2.15,0.69,0.62,0.22,0.07,4.29,57.58,6.11,6.68,4.56,6.16,4.23,0.92,2.38,1.15,0.62,0.24,0.07,6.26,71.39,7.6,8.41,5.5,7.55,4.23,1.62,1.69,1.15,0.62,0.24,0.07,6.65,3,3.15,53.59,37.0
Scott Chandler,FA,TE,0.0,15.92,48.08,3.02,72.85,4.58,539.15,33.88,11.19,28.15,1.77,36.54,17.44,8.08,0.51,3.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08,3.02,72.85,4.58,28.15,1.77,0.31,0.02,0.01,1.0,71.3,4.48,2.99,3.74,4.61,9.77,0.85,1.77,3.08,0.46,0.29,0.04,3.91,95.34,6.0,4.45,4.39,6.13,9.77,0.85,1.08,3.85,0.38,0.37,0.03,6.07,119.38,7.5,5.95,5.14,7.63,9.54,1.54,0.54,3.23,1.08,0.38,0.08,6.46,3,4.42,75.14,26.0
Mychal Rivera,FA,TE,0.0,16.0,53.0,3.31,89.25,5.58,502.25,31.4,9.59,28.0,1.75,34.0,14.44,4.75,0.3,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3.31,89.25,5.58,28.0,1.75,0.75,0.05,0.02,1.0,72.73,4.54,2.46,5.07,4.34,12.0,0.0,0.25,1.5,2.25,0.3,0.17,3.89,99.22,6.2,3.65,6.03,5.86,11.25,0.75,0.5,1.25,2.25,0.28,0.17,5.82,125.73,7.86,5.4,7.04,7.38,11.25,0.0,1.25,1.25,2.25,0.28,0.17,6.25,2,5.27,89.63,19.0
Vernon Davis,FA,TE,0.0,14.38,33.15,2.29,58.69,4.06,407.92,27.83,11.32,17.69,1.21,38.92,15.86,4.23,0.28,4.77,0.32,0.69,0.05,2.77,0.2,2.77,0.0,0.0,0.0,0.0,33.85,2.33,59.38,4.11,17.69,1.21,0.23,0.02,0.0,1.0,69.22,4.71,3.75,5.12,4.32,10.54,0.23,0.46,1.08,2.08,0.44,0.19,4.29,85.8,5.85,4.88,5.7,5.43,10.54,0.0,0.69,1.08,2.08,0.44,0.19,5.79,102.38,6.99,6.0,6.29,6.57,10.54,0.0,0.69,1.08,2.08,0.44,0.19,6.09,3,4.96,84.36,21.0
Larry Donnell,FA,TE,0.0,16.0,48.0,3.0,70.5,4.41,475.0,29.69,10.0,27.5,1.72,26.75,12.17,2.25,0.14,4.5,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,70.5,4.41,27.5,1.72,3.0,0.19,0.05,1.0,68.5,4.28,2.36,4.65,3.95,10.75,1.5,0.75,1.5,1.5,0.25,0.11,3.42,92.5,5.78,4.31,5.25,5.37,10.0,1.5,0.75,2.25,1.5,0.34,0.11,5.72,116.5,7.28,6.26,5.93,6.79,9.25,2.25,0.0,3.0,1.5,0.45,0.11,6.32,2,4.93,83.82,22.0
Marcedes Lewis,CHI,TE,1.0,9.31,22.23,2.33,38.23,4.04,267.0,27.96,12.03,12.77,1.34,55.08,17.84,2.08,0.19,2.62,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23,2.33,38.23,4.04,12.77,1.34,0.23,0.02,0.01,0.92,41.93,4.41,3.12,4.6,4.31,5.62,0.08,1.92,0.85,0.85,0.21,0.11,3.51,53.05,5.58,4.99,4.95,5.53,4.92,1.46,1.23,0.77,0.92,0.21,0.11,5.32,64.16,6.74,6.57,5.41,6.75,4.85,0.85,2.15,1.23,0.23,0.17,0.02,5.53,3,3.32,56.39,33.0
Dennis Pitta,FA,TE,0.0,4.23,20.38,5.14,29.38,7.2,177.0,41.81,8.2,9.62,2.39,25.46,17.74,1.77,0.49,0.77,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.38,5.14,29.38,7.2,9.62,2.39,0.0,0.0,0.0,0.61,22.32,4.73,3.54,3.93,4.8,2.46,0.31,0.08,1.15,0.23,0.47,0.02,2.9,32.51,7.3,5.44,5.59,7.04,2.46,0.08,0.23,1.23,0.23,0.48,0.02,5.12,42.7,9.87,7.35,7.3,9.2,2.38,0.15,0.0,0.69,1.0,0.64,0.37,5.26,3,2.33,39.56,52.0
Tim Wright,FA,TE,0.0,16.0,33.0,2.06,43.5,2.72,337.0,21.06,10.11,21.0,1.31,31.5,9.98,2.5,0.15,5.75,0.36,1.0,0.06,-1.0,-0.06,-1.0,0.0,0.0,0.0,0.0,34.0,2.13,44.5,2.78,21.0,1.31,0.0,0.0,0.0,1.0,68.1,4.26,1.86,5.31,4.02,10.5,0.75,1.25,0.75,2.75,0.29,0.21,3.26,84.6,5.29,2.8,6.31,4.94,10.5,1.5,0.25,1.25,2.5,0.32,0.19,4.68,101.1,6.32,3.74,7.35,5.87,11.75,0.25,0.25,1.0,2.75,0.32,0.21,4.79,2,4.34,73.84,27.0
Kelvin Benjamin,FA,TE,0.0,16.0,73.0,4.56,145.0,9.06,1008.0,63.0,13.81,51.0,3.19,51.0,24.62,9.0,0.56,9.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,4.56,145.0,9.06,51.0,3.19,1.0,0.06,0.01,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,36.5,2.28,2.25,1.24,3.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,73.0,4.56,4.5,2.48,5.56,13.0,3.0,0.0,0.0,0.0,0.0,0.0,4.93,1,6.14,104.41,13.0
Jace Amaro,FA,TE,0.0,14.0,38.0,2.71,53.0,3.79,345.0,24.64,9.08,20.0,1.43,43.0,12.29,3.0,0.21,2.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.71,53.0,3.79,20.0,1.43,0.0,0.0,0.0,1.0,46.5,3.32,2.1,3.58,3.45,9.0,3.0,1.0,0.0,1.0,0.08,0.08,2.81,65.5,4.68,3.55,4.82,4.67,9.0,3.0,1.0,0.0,1.0,0.08,0.08,4.59,84.5,6.04,5.05,6.1,5.87,9.0,2.0,2.0,0.0,1.0,0.08,0.08,4.96,1,4.51,76.59,25.0
Garrett Graham,FA,TE,0.0,11.77,25.92,2.15,43.0,3.55,282.38,23.42,10.86,14.15,1.17,30.0,11.7,2.69,0.22,2.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92,2.15,43.0,3.55,14.15,1.17,0.23,0.02,0.0,1.0,40.24,3.31,2.65,3.64,3.37,9.08,0.69,0.31,0.92,0.77,0.18,0.07,3.08,53.2,4.38,3.65,4.33,4.42,8.15,1.62,0.31,0.92,0.77,0.18,0.07,4.48,66.16,5.45,4.65,5.1,5.46,7.92,1.92,1.15,0.0,0.77,0.07,0.07,4.59,3,2.72,46.27,42.0
Anthony Fasano,FA,TE,0.0,13.69,25.77,1.94,37.85,2.84,228.15,17.16,8.89,14.54,1.09,21.54,9.99,1.69,0.12,3.85,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,1.94,37.85,2.84,14.54,1.09,0.0,0.0,0.0,0.98,46.05,3.44,2.14,3.62,3.57,9.77,0.08,1.15,2.62,0.08,0.25,0.01,2.83,58.93,4.41,3.46,4.06,4.59,9.77,0.23,1.23,2.38,0.08,0.21,0.01,4.26,71.82,5.38,4.5,4.57,5.62,9.77,1.0,1.85,1.0,0.08,0.09,0.01,4.37,3,2.89,49.08,41.0
Austin Seferian-Jenkins,FA,TE,0.0,9.0,21.0,2.33,38.0,4.22,221.0,24.56,10.52,12.0,1.33,30.0,14.67,2.0,0.22,2.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.33,38.0,4.22,12.0,1.33,1.0,0.11,0.05,0.93,32.1,3.57,2.6,3.05,3.86,5.0,2.0,1.0,1.0,0.0,0.12,0.0,2.94,42.6,4.73,3.1,3.76,5.03,5.0,1.0,2.0,1.0,0.0,0.12,0.0,4.23,53.1,5.9,3.6,4.48,6.2,5.0,1.0,2.0,1.0,0.0,0.12,0.0,4.18,1,1.9,32.24,64.0
Lance Kendricks,FA,TE,0.0,15.77,29.31,1.86,41.85,2.66,278.77,17.67,9.45,17.38,1.1,26.92,12.51,2.62,0.17,4.69,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31,1.86,41.85,2.66,17.38,1.1,0.0,0.0,0.0,1.0,56.18,3.56,2.15,3.35,3.76,10.69,0.85,1.69,2.46,0.08,0.19,0.01,2.89,70.84,4.49,2.85,3.72,4.78,10.77,1.54,1.62,1.77,0.08,0.13,0.01,4.06,85.49,5.42,3.74,4.16,5.8,11.69,0.62,2.38,1.0,0.08,0.08,0.01,4.19,3,3.38,57.52,32.0
Brent Celek,FA,TE,0.0,15.92,33.92,2.14,53.85,3.4,403.85,25.46,11.9,18.62,1.17,37.92,13.18,6.69,0.42,2.15,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92,2.14,53.85,3.4,18.62,1.17,1.0,0.06,0.03,1.0,51.31,3.23,2.02,3.46,3.35,11.15,1.69,1.15,0.92,1.0,0.16,0.07,2.78,68.27,4.3,2.72,4.09,4.44,11.08,2.46,0.38,1.69,0.31,0.16,0.02,4.03,85.23,5.37,3.63,4.78,5.53,11.77,1.08,1.31,1.0,0.77,0.14,0.05,4.25,3,3.55,60.41,30.0
Jordan Matthews,CAR,TE,1.0,16.0,67.0,4.19,103.0,6.44,872.0,54.5,13.01,42.0,2.62,44.0,22.94,11.0,0.69,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.19,103.0,6.44,42.0,2.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,33.5,2.09,2.0,1.19,2.97,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,67.0,4.19,4.0,2.37,5.16,14.0,2.0,0.0,0.0,0.0,0.0,0.0,4.31,1,5.89,100.1,17.0
Andrew Quarless,FA,TE,0.0,16.0,29.75,1.86,47.75,2.99,320.25,20.02,10.79,19.5,1.22,31.0,12.42,1.5,0.09,2.75,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,1.86,47.75,2.99,19.5,1.22,0.0,0.0,0.0,1.0,48.52,3.03,1.81,3.24,3.25,11.75,1.5,1.5,0.75,0.5,0.09,0.04,2.49,63.4,3.96,2.76,3.78,4.22,11.75,1.5,1.5,0.75,0.5,0.09,0.04,3.87,78.27,4.9,3.7,4.36,5.21,12.25,2.5,0.0,0.75,0.5,0.09,0.04,4.03,2,3.98,67.66,28.0
Eric Ebron,FA,TE,0.0,13.0,25.0,1.92,47.0,3.62,248.0,19.08,9.92,14.0,1.08,22.0,10.23,1.0,0.08,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.92,47.0,3.62,14.0,1.08,0.0,0.0,0.0,1.0,30.8,2.37,2.3,2.49,2.7,12.0,0.0,0.0,1.0,0.0,0.08,0.0,2.48,43.3,3.33,3.3,2.94,3.76,12.0,0.0,0.0,1.0,0.0,0.08,0.0,3.84,55.8,4.29,4.3,3.46,4.81,12.0,0.0,0.0,1.0,0.0,0.08,0.0,4.12,1,3.12,53.11,38.0
John Carlson,FA,TE,0.0,15.15,30.85,2.04,50.0,3.29,325.0,21.49,10.24,16.46,1.09,30.15,13.67,3.0,0.2,0.92,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85,2.04,50.0,3.29,16.46,1.09,0.23,0.02,0.01,1.0,38.96,2.57,1.7,2.3,3.02,13.08,0.92,0.92,0.0,0.23,0.02,0.02,2.27,54.38,3.59,2.72,2.63,4.25,13.77,0.23,0.92,0.0,0.23,0.02,0.02,3.72,69.81,4.61,3.96,3.03,5.48,13.77,0.0,1.15,0.0,0.23,0.02,0.02,4.16,3,3.54,60.19,31.0
Jeff Cumberland,FA,TE,0.0,15.69,24.15,1.54,45.62,2.91,290.46,18.65,11.92,13.15,0.84,33.23,11.91,3.77,0.24,3.23,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,1.54,45.62,2.91,13.15,0.84,0.0,0.0,0.0,1.0,48.43,3.11,1.65,3.99,3.14,11.46,1.0,0.23,2.69,0.31,0.24,0.02,2.54,60.51,3.88,2.56,4.48,3.93,11.46,1.0,1.23,1.77,0.23,0.14,0.02,3.53,72.58,4.65,3.38,5.01,4.74,11.46,0.77,1.46,2.0,0.0,0.14,0.0,3.73,3,2.96,50.33,40.0
