Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
Marvin Jones Jr.,FA,WR,0.0,15.84,71.63,4.54,112.32,7.09,866.95,55.1,12.11,44.95,2.86,39.11,20.9,14.68,0.93,6.63,0.44,0.42,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.05,4.57,112.74,7.12,44.95,2.86,0.0,0.0,0.0,1.0,126.48,8.12,5.93,6.64,8.02,9.47,1.53,1.0,0.95,2.89,0.33,0.26,7.03,162.3,10.39,7.78,7.55,10.24,9.0,2.32,0.21,1.47,2.84,0.38,0.23,10.11,198.12,12.66,9.93,8.52,12.47,8.74,2.32,0.47,1.47,2.84,0.38,0.23,10.43,3,7.96,135.37,35.0
Darnell Mooney,ATL,WR,1.0,16.6,73.0,4.38,123.2,7.39,885.4,53.01,11.95,42.6,2.55,59.6,23.65,10.8,0.64,4.0,0.24,5.2,0.31,27.2,1.63,5.2,1.6,0.1,0.6,0.04,78.2,4.7,128.4,7.71,44.2,2.65,0.0,0.0,0.0,1.0,119.66,7.17,5.68,4.83,7.67,10.4,0.8,1.0,3.2,1.2,0.39,0.08,6.67,156.16,9.36,8.26,5.45,10.01,9.2,2.0,0.6,3.0,1.8,0.42,0.13,10.07,192.66,11.56,10.78,6.24,12.29,9.0,2.2,1.0,3.2,1.2,0.39,0.08,10.57,2,6.97,118.41,44.0
Michael Pittman Jr.,IND,WR,1.0,15.4,68.8,4.34,101.8,6.43,850.4,53.67,12.41,41.2,2.58,52.2,22.17,9.2,0.58,4.0,0.24,4.2,0.27,36.8,2.35,8.75,1.0,0.07,0.0,0.0,73.0,4.61,106.0,6.7,42.2,2.65,0.0,0.0,0.0,1.0,113.92,7.13,5.86,4.89,7.55,8.6,1.8,0.6,3.2,1.2,0.4,0.08,6.61,148.32,9.3,8.3,5.64,9.79,8.6,1.2,1.6,2.8,1.2,0.36,0.08,9.77,182.72,11.47,10.58,6.47,12.02,8.0,1.8,1.6,3.4,0.6,0.36,0.04,10.19,2,8.87,150.8,29.0
Christian Kirk,JAC,WR,1.0,15.21,65.95,4.33,96.47,6.4,810.53,52.85,12.32,36.84,2.4,63.47,23.37,11.05,0.7,4.89,0.32,3.21,0.23,25.74,1.88,7.64,1.63,0.12,0.0,0.0,69.16,4.56,99.68,6.64,38.47,2.52,0.0,0.0,0.0,1.0,114.03,7.48,6.1,6.2,7.58,8.68,1.89,1.84,0.68,2.11,0.22,0.16,6.65,147.01,9.65,8.38,6.8,9.81,8.26,2.32,1.63,1.21,1.79,0.25,0.13,9.71,179.98,11.81,10.46,7.5,12.04,7.63,1.74,2.16,1.89,1.79,0.32,0.13,10.25,3,8.15,138.55,34.0
Cole Beasley,FA,WR,0.0,15.47,78.84,5.09,109.16,7.06,797.42,51.79,10.17,40.63,2.64,35.53,17.04,9.21,0.6,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.84,5.09,109.16,7.06,40.63,2.64,0.0,0.0,0.0,1.0,101.05,6.58,5.57,4.35,7.22,9.53,1.58,2.84,0.68,0.84,0.11,0.06,6.06,140.47,9.13,7.8,5.49,9.75,8.47,2.42,1.26,2.0,1.32,0.28,0.1,9.53,179.89,11.68,9.96,6.75,12.22,8.68,1.26,2.21,1.68,1.63,0.28,0.13,10.09,3,6.9,117.29,45.0
Michael Gallup,FA,WR,0.0,12.26,49.11,4.0,86.32,7.03,710.05,56.7,14.06,35.32,2.83,49.84,24.92,10.11,0.81,3.79,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.11,4.0,86.32,7.03,35.32,2.83,0.0,0.0,0.0,0.97,93.74,7.44,6.08,4.96,8.01,7.37,0.84,2.05,0.74,1.26,0.19,0.1,6.5,118.29,9.44,7.81,5.46,10.26,7.37,1.53,1.16,0.74,1.47,0.23,0.13,9.51,142.85,11.44,10.03,6.03,12.51,7.68,1.21,1.16,0.74,1.47,0.23,0.13,9.82,3,5.69,96.73,70.0
Julian Edelman,FA,WR,0.0,10.0,52.6,4.6,84.6,7.72,635.8,59.42,13.47,32.4,3.15,47.0,21.42,7.0,0.62,2.4,0.15,4.4,0.4,24.0,2.88,7.95,1.4,0.15,0.0,0.0,57.0,5.0,89.0,8.12,33.8,3.3,0.4,0.02,0.0,0.87,83.64,7.43,5.58,6.01,7.58,4.4,1.0,2.0,0.4,2.2,0.3,0.25,6.16,109.94,9.73,7.63,7.08,9.84,4.0,1.0,2.0,0.8,2.2,0.36,0.25,9.44,136.24,12.03,9.9,8.2,12.08,4.0,0.6,1.2,2.0,2.2,0.64,0.25,9.65,3,6.3,107.13,58.0
Jamison Crowder,WAS,WR,2.0,12.84,59.21,4.59,87.42,6.75,607.84,47.0,10.14,30.11,2.33,44.16,19.8,6.58,0.5,4.11,0.32,0.53,0.04,5.26,0.42,5.26,0.32,0.03,0.0,0.0,59.74,4.63,87.95,6.79,30.42,2.35,0.47,0.04,0.01,1.0,88.69,6.87,5.3,5.38,7.11,8.05,0.79,1.21,1.32,1.47,0.3,0.17,6.21,118.29,9.17,7.51,6.33,9.42,7.74,0.63,1.47,1.53,1.47,0.33,0.17,9.22,147.9,11.46,9.82,7.36,11.69,7.74,0.63,1.47,1.11,1.89,0.33,0.21,9.91,3,6.84,116.34,47.0
Corey Davis,FA,WR,0.0,11.84,45.68,3.86,71.53,6.15,670.32,56.53,14.58,33.32,2.78,56.79,23.24,10.79,0.93,3.89,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68,3.86,71.53,6.15,33.32,2.78,0.79,0.07,0.02,0.97,88.82,7.61,5.54,6.57,7.53,7.32,0.47,1.74,0.42,1.89,0.25,0.22,6.23,111.66,9.54,7.48,7.27,9.47,7.0,1.11,1.42,0.42,1.89,0.25,0.22,9.12,134.51,11.47,9.61,8.02,11.44,6.68,1.42,1.42,0.74,1.58,0.25,0.19,9.26,3,6.14,104.32,62.0
Russell Gage,SF,WR,2.0,14.58,64.32,4.47,94.53,6.55,706.84,49.44,10.89,38.58,2.66,38.26,17.24,5.68,0.41,3.37,0.24,1.47,0.09,5.37,0.33,2.05,0.53,0.03,0.0,0.0,65.79,4.56,96.0,6.64,39.11,2.7,1.16,0.08,0.02,1.0,90.88,6.34,5.22,5.12,6.65,9.68,0.42,1.63,2.05,0.79,0.28,0.06,5.84,123.04,8.58,7.37,6.29,8.82,9.0,0.89,0.84,2.58,1.26,0.41,0.11,9.11,155.2,10.82,9.32,7.54,10.95,8.68,1.0,1.74,1.42,1.74,0.31,0.16,9.36,3,7.21,122.53,40.0
DeVonta Smith,PHI,WR,2.0,17.0,64.0,3.76,104.0,6.12,916.0,53.88,14.31,43.0,2.53,46.0,24.47,16.0,0.94,5.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,3.76,104.0,6.12,43.0,2.53,1.0,0.06,0.02,1.0,121.6,7.15,5.4,5.74,7.35,11.0,1.0,0.0,3.0,2.0,0.42,0.13,6.39,153.6,9.04,6.9,6.4,9.3,11.0,1.0,0.0,3.0,2.0,0.42,0.13,9.04,185.6,10.92,8.4,7.11,11.26,11.0,0.0,1.0,3.0,2.0,0.42,0.13,9.16,1,10.07,171.19,19.0
Sterling Shepard,TB,WR,2.0,9.21,49.89,5.37,71.0,7.7,501.79,54.16,10.08,26.79,2.87,34.26,19.75,6.74,0.7,2.05,0.21,3.63,0.35,26.37,2.19,0.84,1.26,0.12,0.32,0.03,53.53,5.73,74.63,8.05,28.05,2.98,0.0,0.0,0.0,0.92,68.08,7.15,4.47,5.91,7.29,5.47,1.26,0.95,0.53,1.0,0.2,0.13,5.52,93.03,9.83,6.69,6.88,9.96,5.16,0.63,1.37,1.05,1.0,0.28,0.13,8.91,117.97,12.52,9.06,7.97,12.6,4.84,0.84,0.32,1.89,1.32,0.6,0.17,9.59,3,6.75,114.69,54.0
Kenny Golladay,FA,WR,0.0,11.58,37.53,3.37,70.53,6.12,604.05,54.63,15.86,28.79,2.61,48.0,21.94,8.26,0.71,2.95,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.53,3.37,70.53,6.12,28.79,2.61,0.21,0.01,0.0,0.91,77.67,7.06,7.61,4.56,7.52,7.53,0.21,1.63,1.16,1.05,0.35,0.09,6.31,96.43,8.75,9.54,5.42,9.22,7.74,0.0,1.37,1.42,1.05,0.33,0.09,8.91,115.19,10.43,11.28,6.31,10.93,7.74,0.0,1.37,1.42,1.05,0.33,0.09,8.85,3,3.89,66.09,99.0
Golden Tate,FA,WR,0.0,11.6,40.6,3.53,65.2,5.69,503.2,43.98,12.17,23.4,2.04,49.0,24.71,7.0,0.62,3.6,0.32,0.4,0.04,6.4,0.58,6.4,0.4,0.04,0.0,0.0,41.0,3.57,65.6,5.73,23.8,2.08,0.4,0.04,0.01,1.0,72.18,6.33,5.97,3.95,7.03,7.2,0.8,2.4,0.4,0.8,0.15,0.09,6.07,92.48,8.09,7.94,4.05,9.24,6.8,2.0,1.6,0.4,0.8,0.15,0.09,8.78,112.78,9.86,9.98,4.36,11.41,7.4,1.8,0.8,0.8,0.8,0.23,0.09,9.51,3,3.88,65.92,100.0
DJ Chark Jr.,LAC,WR,1.0,8.68,35.42,3.42,64.63,7.39,508.11,55.61,17.53,23.84,2.59,57.0,26.97,8.16,0.95,4.21,0.55,0.42,0.03,4.21,0.28,2.11,0.21,0.01,0.0,0.0,35.84,3.44,65.05,7.41,24.05,2.61,0.0,0.0,0.0,0.79,76.92,8.91,8.37,6.88,8.75,4.47,1.05,0.47,1.42,1.26,0.47,0.11,6.33,94.63,10.62,10.13,7.56,10.48,4.47,0.84,1.0,1.11,1.26,0.43,0.11,8.76,112.34,12.33,11.89,8.26,12.24,4.79,0.53,0.79,1.32,1.26,0.48,0.11,8.67,3,5.71,97.12,68.0
Emmanuel Sanders,FA,WR,0.0,14.63,53.05,3.61,80.42,5.49,708.74,48.32,13.59,33.74,2.3,51.32,21.6,9.26,0.63,4.53,0.31,1.26,0.09,18.47,1.32,11.13,1.26,0.09,0.0,0.0,54.32,3.7,81.68,5.58,35.0,2.39,0.0,0.0,0.0,1.0,101.44,6.92,5.88,5.84,7.14,8.63,2.11,1.47,0.84,1.58,0.2,0.12,6.19,127.96,8.72,7.43,6.68,8.93,8.95,2.11,1.16,0.84,1.58,0.2,0.12,8.72,154.49,10.53,8.96,7.61,10.72,8.74,2.16,1.32,1.0,1.42,0.2,0.11,8.83,3,6.52,110.84,56.0
Robbie Chosen,FA,WR,0.0,16.47,66.05,4.04,115.26,7.01,755.95,46.34,11.44,35.63,2.18,70.05,21.16,9.21,0.57,4.37,0.26,2.89,0.18,22.63,1.35,7.71,0.79,0.05,0.0,0.0,68.95,4.21,118.16,7.19,36.42,2.23,0.32,0.02,0.0,1.0,104.49,6.38,5.33,4.83,6.84,9.79,1.84,2.63,1.47,0.74,0.15,0.05,5.87,137.52,8.4,7.36,5.48,9.0,9.95,1.58,2.42,1.79,0.74,0.18,0.05,8.69,170.54,10.42,9.99,6.24,11.14,9.63,2.53,0.63,2.47,1.21,0.32,0.08,9.67,3,5.13,87.22,80.0
Odell Beckham Jr.,FA,WR,0.0,12.21,43.68,3.5,80.42,6.46,573.0,46.18,13.1,27.42,2.26,57.89,23.41,7.63,0.58,4.16,0.36,2.53,0.24,31.47,3.85,11.6,1.32,0.14,0.32,0.04,46.21,3.74,82.95,6.71,28.74,2.39,0.21,0.01,0.0,0.95,87.26,7.43,5.79,7.04,7.33,6.79,1.84,1.37,1.68,0.53,0.26,0.07,5.98,109.1,9.18,7.81,7.69,9.12,6.58,2.05,1.37,1.68,0.53,0.26,0.07,8.63,130.94,10.93,9.5,8.39,10.94,6.84,1.84,1.63,1.37,0.53,0.18,0.07,8.69,3,5.27,89.65,76.0
Jerry Jeudy,CLE,WR,2.0,12.4,43.6,3.58,78.8,6.18,622.6,49.42,13.96,28.8,2.3,60.8,23.96,9.8,0.77,1.2,0.08,1.2,0.12,1.8,0.18,0.9,0.0,0.0,0.0,0.0,44.8,3.7,80.0,6.3,28.8,2.3,0.0,0.0,0.0,0.98,70.44,5.46,5.16,3.89,6.27,10.0,1.2,0.0,0.4,0.8,0.09,0.06,5.3,92.24,7.25,7.53,4.7,8.14,9.4,1.8,0.4,0.0,0.8,0.06,0.06,8.06,114.04,9.04,9.57,5.57,10.0,9.0,2.6,0.0,0.0,0.8,0.06,0.06,8.43,2,5.22,88.72,78.0
Tim Patrick,DET,WR,3.0,14.0,44.58,3.06,71.74,5.0,627.89,43.09,14.02,31.84,2.22,48.11,20.9,9.79,0.67,4.26,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58,3.06,71.74,5.0,31.84,2.22,0.0,0.0,0.0,0.97,88.37,5.95,5.97,4.32,6.51,7.79,1.0,4.11,0.47,0.63,0.08,0.05,5.6,110.66,7.49,7.71,4.92,8.17,7.79,1.32,3.79,0.79,0.32,0.08,0.02,8.02,132.95,9.02,9.27,5.57,9.84,7.79,3.05,2.05,0.79,0.32,0.08,0.02,8.18,3,6.84,116.21,48.0
Laviska Shenault Jr.,FA,WR,0.0,15.2,61.0,4.02,91.6,6.01,611.4,40.36,10.03,31.2,2.07,49.2,19.03,7.0,0.47,2.0,0.14,13.8,0.93,61.0,4.14,4.26,3.6,0.24,0.0,0.0,74.8,4.94,105.4,6.94,34.8,2.32,0.6,0.04,0.01,1.0,78.04,5.23,4.47,3.59,6.0,12.2,0.8,1.4,0.4,0.4,0.07,0.03,5.01,108.54,7.24,6.75,4.08,8.31,11.6,1.4,1.8,0.0,0.4,0.03,0.03,7.96,139.04,9.25,8.88,4.68,10.58,11.6,1.4,1.8,0.0,0.4,0.03,0.03,8.56,2,3.39,57.59,106.0
Jakobi Meyers,LV,WR,1.0,15.16,63.42,4.15,93.89,6.14,716.0,47.12,11.75,35.16,2.31,36.89,19.0,11.05,0.73,0.95,0.06,1.11,0.07,7.11,0.47,5.68,0.32,0.02,0.0,0.0,64.53,4.23,95.0,6.21,35.47,2.33,0.79,0.05,0.01,1.0,82.89,5.45,4.68,3.58,6.29,11.0,1.32,1.74,0.79,0.32,0.09,0.03,5.16,114.6,7.52,6.61,4.56,8.45,11.0,0.53,2.53,0.79,0.32,0.09,0.03,7.96,146.31,9.6,8.8,5.6,10.57,10.05,1.47,2.05,0.79,0.79,0.12,0.06,8.6,3,5.26,89.49,77.0
Larry Fitzgerald,FA,WR,0.0,14.2,62.4,4.37,86.8,6.05,567.0,38.98,8.83,31.0,2.15,32.4,15.07,4.0,0.25,2.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,4.37,86.8,6.05,31.0,2.15,0.4,0.02,0.0,1.0,69.1,4.73,4.32,3.33,5.51,10.8,1.2,1.8,0.0,0.4,0.03,0.03,4.61,100.3,6.9,6.78,4.12,7.9,9.2,3.0,1.6,0.0,0.4,0.03,0.03,7.63,131.5,9.09,9.18,5.03,10.2,8.2,4.0,1.6,0.0,0.4,0.03,0.03,8.43,3,4.27,72.56,91.0
JuJu Smith-Schuster,KC,WR,3.0,9.95,46.58,4.07,68.42,6.41,439.74,38.31,9.55,22.84,1.92,37.16,17.68,6.05,0.47,3.47,0.23,1.42,0.28,4.26,0.85,1.42,0.47,0.09,0.47,0.09,48.0,4.36,69.84,6.69,23.32,2.01,0.53,0.04,0.01,0.87,67.66,5.83,4.75,4.97,6.15,5.58,0.74,1.11,2.0,0.53,0.26,0.04,4.94,90.95,7.87,7.07,5.82,8.23,5.26,0.74,1.42,1.68,0.84,0.26,0.06,7.58,114.24,9.9,9.21,6.71,10.31,4.95,0.63,1.21,2.21,0.95,0.39,0.07,8.21,3,6.78,115.34,51.0
William Fuller V,FA,WR,0.0,6.74,28.95,3.41,42.42,5.41,430.95,44.22,11.19,19.47,2.16,40.42,18.91,6.53,0.59,3.16,0.29,0.32,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.26,3.43,42.74,5.43,19.47,2.16,0.0,0.0,0.0,0.73,62.99,6.62,5.62,5.96,6.52,3.26,0.53,1.26,0.21,1.47,0.23,0.2,5.24,77.46,8.32,7.37,6.87,8.22,3.47,0.63,0.63,0.53,1.47,0.31,0.2,7.55,91.94,10.02,8.9,7.79,9.92,3.26,0.84,0.63,0.84,1.16,0.31,0.14,7.47,3,5.71,97.01,69.0
Randall Cobb,FA,WR,0.0,11.53,36.84,3.18,51.11,4.36,491.21,41.7,13.18,24.89,2.11,48.74,20.89,7.89,0.66,3.95,0.35,1.11,0.08,2.79,0.2,1.25,0.21,0.01,0.0,0.0,37.95,3.27,52.21,4.45,25.11,2.13,0.68,0.06,0.02,0.99,71.72,6.19,4.21,5.36,6.51,7.89,0.95,0.32,1.47,0.89,0.27,0.08,5.11,90.14,7.78,5.76,5.86,8.24,8.21,0.63,0.32,1.47,0.89,0.27,0.08,7.47,108.56,9.37,7.27,6.44,9.98,8.21,0.63,0.47,1.53,0.68,0.24,0.06,7.63,3,4.46,75.88,88.0
T.Y. Hilton,FA,WR,0.0,11.58,38.05,3.21,61.21,5.14,502.89,42.27,13.46,25.42,2.1,47.79,23.16,6.63,0.55,4.05,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.05,3.21,61.21,5.14,25.42,2.1,0.0,0.0,0.0,0.97,75.24,6.38,4.54,5.06,6.74,7.37,1.16,1.47,0.74,0.84,0.17,0.07,5.22,94.26,7.99,5.91,5.64,8.46,7.26,1.74,1.0,0.74,0.84,0.17,0.07,7.47,113.29,9.6,7.21,6.25,10.18,7.26,2.05,0.68,0.74,0.84,0.17,0.07,7.61,3,4.27,72.51,92.0
Allen Lazard,NYJ,WR,2.0,13.16,36.74,2.86,53.89,4.17,485.84,37.87,13.26,25.58,1.99,51.68,20.39,6.95,0.54,5.37,0.4,2.26,0.18,24.95,1.9,12.16,1.47,0.11,0.0,0.0,39.0,3.03,56.16,4.34,27.05,2.1,0.0,0.0,0.0,0.99,83.29,6.41,4.97,5.97,6.5,8.26,1.26,0.0,2.63,1.0,0.39,0.09,5.55,101.66,7.83,5.89,6.65,7.97,8.74,0.79,0.47,2.37,0.79,0.32,0.07,7.45,120.03,9.26,6.84,7.37,9.46,8.74,1.26,0.47,1.89,0.79,0.26,0.07,7.29,3,6.72,114.25,55.0
Rashod Bateman,BAL,WR,1.0,12.0,46.0,3.83,68.0,5.67,515.0,42.92,11.2,29.0,2.42,36.0,17.08,8.0,0.67,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.83,68.0,5.67,29.0,2.42,0.0,0.0,0.0,1.0,57.5,4.79,4.15,3.37,5.62,8.0,3.0,1.0,0.0,0.0,0.0,0.0,4.48,80.5,6.71,6.4,4.27,7.64,7.0,4.0,1.0,0.0,0.0,0.0,0.0,7.39,103.5,8.62,8.65,5.25,9.6,8.0,2.0,1.0,1.0,0.0,0.09,0.0,7.99,1,5.61,95.29,73.0
Kendrick Bourne,NE,WR,1.0,16.16,47.84,2.96,65.79,4.09,664.95,41.05,13.7,28.68,1.79,57.32,21.66,7.79,0.48,4.05,0.24,5.68,0.34,59.21,3.48,4.94,3.32,0.19,0.0,0.0,53.53,3.29,71.47,4.42,32.0,1.99,0.47,0.03,0.0,1.0,99.21,6.09,4.25,4.97,6.47,11.0,1.84,0.21,1.68,1.42,0.25,0.1,5.17,123.13,7.57,5.75,5.47,8.09,11.42,0.63,1.95,0.74,1.42,0.15,0.1,7.31,147.05,9.05,7.54,6.05,9.71,11.74,0.53,1.95,0.53,1.42,0.14,0.1,7.66,3,7.51,127.65,38.0
Gabe Davis,JAC,WR,3.0,15.4,35.0,2.27,62.6,4.07,569.0,36.94,16.26,28.2,1.83,51.8,20.48,11.8,0.77,6.4,0.42,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,2.3,63.0,4.1,28.2,1.83,0.0,0.0,0.0,1.0,95.3,6.18,4.88,5.49,6.42,9.0,2.4,1.8,1.2,1.0,0.17,0.07,5.26,112.8,7.32,6.38,6.03,7.65,9.4,2.6,1.6,1.2,0.6,0.13,0.04,7.18,130.3,8.46,7.58,6.62,8.89,10.4,2.2,1.8,0.4,0.6,0.07,0.04,7.16,2,6.99,118.85,42.0
Henry Ruggs III,FA,WR,0.0,9.4,24.8,2.86,38.8,4.41,462.2,54.11,18.68,14.8,1.77,65.4,31.0,8.6,1.02,2.0,0.23,5.4,0.53,29.2,2.88,5.37,1.8,0.18,0.0,0.0,30.2,3.39,44.2,4.94,16.6,1.95,0.8,0.06,0.02,0.9,59.54,6.97,4.32,5.5,7.21,6.8,0.6,0.0,0.4,1.6,0.31,0.27,5.1,71.94,8.4,5.82,5.75,8.86,6.8,0.6,0.4,0.6,1.0,0.27,0.13,7.02,84.34,9.83,7.32,6.03,10.55,6.8,0.6,0.4,1.0,0.6,0.27,0.1,7.13,2,4.12,70.04,93.0
Mecole Hardman Jr.,KC,WR,4.0,16.47,46.37,2.79,67.53,4.08,618.37,37.44,14.24,26.68,1.61,58.05,22.31,7.89,0.48,3.47,0.22,5.89,0.35,35.16,2.12,6.07,1.79,0.11,0.0,0.0,52.26,3.15,73.42,4.43,28.47,1.72,2.0,0.12,0.04,1.0,85.98,5.23,5.06,4.2,5.84,11.32,2.11,1.58,1.26,0.21,0.11,0.01,4.97,109.17,6.63,6.35,4.84,7.35,11.63,2.21,1.11,1.21,0.32,0.1,0.02,6.96,132.35,8.03,7.25,5.57,8.83,12.16,1.89,1.11,1.0,0.32,0.09,0.02,7.03,3,6.78,115.28,53.0
Nelson Agholor,BAL,WR,2.0,14.47,40.89,2.86,70.74,4.96,583.42,39.57,13.91,26.16,1.78,56.74,21.95,10.05,0.68,4.58,0.31,1.84,0.13,6.68,0.48,2.48,0.68,0.05,0.0,0.0,42.74,3.0,72.58,5.09,26.84,1.83,0.21,0.02,0.0,1.0,86.48,5.87,4.04,5.11,6.15,10.11,0.32,1.58,1.32,1.16,0.22,0.09,4.99,106.93,7.3,5.1,5.84,7.65,10.42,0.0,1.89,0.79,1.37,0.18,0.12,6.92,127.38,8.73,6.66,6.61,9.14,10.42,0.79,1.11,1.42,0.74,0.18,0.07,7.16,3,5.89,100.08,65.0
Sammy Watkins,FA,WR,0.0,11.32,35.42,3.11,59.53,5.2,461.26,40.38,13.23,22.89,2.04,49.21,19.22,6.0,0.52,1.74,0.15,0.74,0.06,3.47,0.28,2.21,0.21,0.01,0.0,0.0,36.16,3.17,60.26,5.26,23.11,2.05,1.0,0.09,0.03,0.99,55.0,4.8,4.49,5.08,5.12,9.32,0.53,0.95,0.32,0.21,0.05,0.02,4.41,72.71,6.35,6.35,5.87,6.73,8.79,1.53,0.47,0.32,0.21,0.05,0.02,6.81,90.42,7.91,8.06,6.72,8.32,8.89,1.68,0.21,0.32,0.21,0.05,0.02,7.09,3,2.75,46.74,116.0
Tre'Quan Smith,FA,WR,0.0,11.47,29.68,2.63,44.74,3.97,369.32,32.44,12.48,19.05,1.67,32.63,16.43,6.32,0.54,3.74,0.33,0.32,0.02,0.95,0.07,0.95,0.0,0.0,0.0,0.0,30.0,2.65,45.05,4.0,19.05,1.67,0.0,0.0,0.0,0.98,59.45,5.22,4.41,4.46,5.72,7.74,1.74,1.0,0.68,0.32,0.1,0.03,4.54,74.29,6.53,6.22,4.99,7.17,8.47,1.21,0.79,0.68,0.32,0.1,0.03,6.66,89.13,7.84,7.93,5.57,8.62,8.68,1.32,0.47,1.0,0.0,0.1,0.0,7.03,3,2.68,45.62,117.0
Kadarius Toney,FA,WR,0.0,9.0,39.0,4.33,57.0,6.33,420.0,46.67,10.77,21.0,2.33,38.0,13.89,5.0,0.56,0.0,0.0,3.0,0.33,6.0,0.67,2.0,1.0,0.11,0.0,0.0,42.0,4.67,60.0,6.67,22.0,2.44,0.0,0.0,0.0,0.93,43.4,4.82,3.4,6.01,4.9,7.0,1.0,0.0,0.0,1.0,0.12,0.12,4.01,62.9,6.99,5.1,7.31,6.96,7.0,1.0,0.0,0.0,1.0,0.12,0.12,6.62,82.4,9.16,6.8,8.66,8.99,7.0,1.0,0.0,0.0,1.0,0.12,0.12,6.79,1,3.75,63.83,102.0
Curtis Samuel,BUF,WR,2.0,10.47,38.53,2.9,57.0,4.28,413.53,28.72,8.07,21.79,1.67,27.89,12.9,5.47,0.36,2.21,0.14,18.84,1.49,95.74,6.96,4.28,5.11,0.4,0.84,0.05,57.37,4.39,75.84,5.77,26.89,2.07,0.0,0.0,0.0,0.87,69.24,4.75,3.81,3.2,5.2,6.47,0.63,0.95,1.26,1.16,0.23,0.09,4.43,88.51,6.2,4.92,3.82,6.79,6.47,0.32,1.05,1.79,0.84,0.25,0.06,6.5,107.77,7.65,6.07,4.51,8.36,6.47,0.32,1.68,1.47,0.53,0.19,0.04,6.41,3,5.62,95.57,72.0
Courtland Sutton,DEN,WR,1.0,11.74,43.58,3.51,74.42,6.25,622.53,57.1,16.54,27.74,2.26,55.0,31.6,8.68,1.12,2.21,0.14,0.63,0.04,3.58,0.22,1.19,0.21,0.01,0.0,0.0,44.21,3.55,75.05,6.29,27.95,2.28,0.0,0.0,0.0,0.77,77.42,6.63,5.39,3.72,4.74,8.0,0.63,0.42,0.84,1.84,0.23,0.13,4.11,99.21,8.39,7.15,4.35,6.05,7.74,0.89,0.42,0.84,1.84,0.23,0.13,6.29,121.0,10.15,8.57,5.0,7.36,7.74,0.89,0.42,0.84,1.84,0.23,0.13,6.05,3,6.3,107.04,59.0
Darius Slayton,NYG,WR,1.0,14.16,38.21,2.65,75.47,5.27,553.53,38.31,14.17,26.0,1.78,44.42,18.75,7.58,0.52,3.58,0.25,1.11,0.08,-6.47,-0.49,-6.32,0.0,0.0,0.0,0.0,39.32,2.73,76.58,5.35,26.0,1.78,0.79,0.06,0.03,1.0,74.6,5.18,3.08,5.39,5.33,10.16,1.53,1.0,0.53,0.95,0.13,0.08,4.16,93.71,6.51,4.77,6.07,6.7,10.16,2.05,0.47,0.74,0.74,0.13,0.06,6.25,112.81,7.84,6.25,6.81,8.08,11.16,0.74,1.0,0.53,0.74,0.1,0.06,6.48,3,3.69,62.77,105.0
