Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
CeeDee Lamb,DAL,WR,1.0,16.47,91.21,5.51,135.16,8.18,1188.58,71.92,13.08,58.47,3.54,44.89,26.28,21.47,1.3,7.21,0.44,9.68,0.59,63.53,3.89,6.62,3.53,0.22,0.21,0.01,100.89,6.1,144.84,8.76,62.0,3.75,0.21,0.01,0.0,1.0,171.0,10.35,8.9,6.81,10.19,6.32,2.05,1.21,3.16,3.74,0.77,0.3,9.68,216.61,13.1,12.04,7.58,12.94,6.11,1.47,1.32,3.84,3.74,0.95,0.3,14.04,262.21,15.86,15.06,8.42,15.7,5.89,1.37,1.21,4.26,3.74,1.02,0.3,14.53,3,11.34,192.73,13.0
Deebo Samuel Sr.,SF,WR,1.0,12.68,57.79,4.55,92.0,7.14,825.37,62.52,13.61,31.95,2.49,60.58,27.11,12.58,0.97,3.05,0.22,40.21,2.94,230.63,16.44,5.25,10.63,0.74,3.95,0.27,98.0,7.49,132.21,10.07,42.58,3.23,1.58,0.11,0.01,0.97,146.02,10.7,10.56,5.15,11.18,3.84,0.68,2.21,2.47,3.47,1.59,0.4,10.94,174.92,12.98,12.4,5.92,13.56,3.16,1.84,2.53,1.79,3.37,1.12,0.37,13.96,203.81,15.25,14.81,6.8,15.91,3.16,2.63,1.89,1.95,3.05,0.75,0.31,14.01,3,9.03,153.43,29.0
Antonio Brown,FA,WR,0.0,7.25,42.75,5.9,62.0,8.58,529.5,73.49,12.42,28.5,3.95,58.0,29.14,9.0,1.26,4.0,0.55,1.25,0.17,4.0,0.58,4.25,0.38,0.05,0.0,0.0,44.0,6.07,63.25,8.75,28.88,4.01,0.0,0.0,0.0,0.85,77.35,10.73,9.12,8.41,10.01,3.5,0.0,1.0,0.25,2.5,0.64,0.6,8.36,98.72,13.68,13.81,9.37,12.8,2.25,1.5,0.0,1.0,2.5,1.08,0.6,13.16,120.1,16.64,18.46,10.48,15.58,2.25,1.5,0.0,1.0,2.5,1.08,0.6,13.68,3,7.36,125.2,43.0
Jaylen Waddle,MIA,WR,2.0,16.6,86.6,5.25,126.2,7.63,1219.6,73.23,14.75,59.6,3.59,73.2,29.93,15.8,0.94,7.2,0.43,2.6,0.16,16.8,0.99,5.8,1.0,0.06,0.4,0.02,89.2,5.4,128.8,7.79,60.6,3.65,1.0,0.06,0.01,1.0,167.24,10.05,8.6,6.93,9.85,6.4,2.2,1.2,2.6,4.2,0.71,0.34,9.35,210.54,12.67,11.32,7.94,12.38,6.0,1.0,3.8,2.2,3.6,0.55,0.28,13.06,253.84,15.29,14.38,9.04,14.9,6.0,1.6,2.4,3.6,3.0,0.66,0.22,13.51,2,13.23,224.9,8.0
Amon-Ra St. Brown,DET,WR,1.0,16.0,102.0,6.37,139.25,8.7,1098.75,68.67,10.74,63.0,3.94,46.0,22.03,11.0,0.69,5.75,0.36,8.5,0.53,86.5,5.41,10.1,2.0,0.12,0.25,0.02,110.5,6.91,147.75,9.24,65.0,4.06,0.0,0.0,0.0,1.0,155.52,9.72,7.2,7.89,9.22,6.25,4.0,0.75,1.75,3.25,0.45,0.26,8.36,206.52,12.9,10.32,8.95,12.22,5.75,3.0,2.25,1.5,3.5,0.45,0.29,12.87,257.53,16.1,13.58,10.06,15.23,5.0,1.25,4.75,0.75,4.25,0.45,0.36,13.43,2,13.9,236.33,4.0
Mike Evans,TB,WR,3.0,15.53,74.58,4.81,119.11,7.69,1071.05,69.16,14.36,54.37,3.5,54.89,27.39,19.53,1.26,10.0,0.64,0.32,0.02,3.16,0.2,3.16,0.32,0.02,0.0,0.0,74.89,4.83,119.42,7.72,54.68,3.52,0.0,0.0,0.0,1.0,167.42,10.75,8.59,8.4,10.09,6.32,0.79,3.05,2.32,3.05,0.54,0.24,9.18,204.71,13.16,10.74,9.27,12.39,6.32,0.79,2.79,2.79,2.84,0.58,0.22,12.73,242.0,15.57,13.18,10.19,14.73,6.32,1.0,2.58,2.47,3.16,0.58,0.26,12.92,3,12.77,217.08,9.0
Tyler Lockett,SEA,WR,2.0,16.0,83.89,5.24,117.0,7.31,1082.26,67.64,13.13,48.63,3.04,50.63,27.14,15.68,0.98,8.89,0.55,0.63,0.04,2.84,0.18,1.42,0.32,0.02,0.0,0.0,84.53,5.28,117.63,7.35,48.95,3.05,0.95,0.06,0.01,1.0,160.62,10.04,9.02,7.47,9.72,6.21,1.95,1.58,3.42,2.84,0.65,0.22,9.24,202.56,12.66,11.09,8.29,12.32,6.21,1.58,1.95,3.11,3.16,0.65,0.26,12.67,244.51,15.28,13.47,9.23,14.9,5.32,1.53,3.37,2.63,3.16,0.57,0.26,13.05,3,12.49,212.29,10.0
DK Metcalf,SEA,WR,1.0,16.79,83.79,4.99,134.68,8.02,1076.11,64.31,12.89,50.68,3.03,65.16,25.59,12.26,0.74,8.74,0.52,0.32,0.02,1.89,0.11,1.89,0.0,0.0,0.0,0.0,84.11,5.01,135.0,8.04,50.68,3.03,1.16,0.07,0.01,1.0,157.91,9.44,8.12,6.32,9.44,7.21,1.16,1.68,3.37,3.37,0.69,0.26,8.91,199.8,11.93,11.19,7.01,11.99,6.74,1.47,1.68,3.84,3.05,0.72,0.23,12.65,241.69,14.43,14.13,7.82,14.53,6.21,1.74,2.26,3.53,3.05,0.67,0.23,13.29,3,9.91,168.44,21.0
Tee Higgins,CIN,WR,2.0,14.89,73.0,4.92,109.58,7.38,1029.26,69.46,14.09,49.0,3.3,59.11,25.48,14.95,1.01,6.47,0.44,1.05,0.07,5.89,0.37,1.18,0.21,0.01,0.0,0.0,74.05,4.99,110.63,7.44,49.21,3.31,0.53,0.03,0.01,1.0,142.88,9.63,8.8,6.53,9.59,5.95,0.74,2.58,2.37,3.26,0.64,0.29,9.16,179.38,12.09,11.16,7.57,11.94,5.16,1.53,3.37,1.58,3.26,0.5,0.29,12.58,215.88,14.55,13.6,8.67,14.3,4.68,2.11,3.26,1.58,3.26,0.5,0.29,12.84,3,10.92,185.62,14.0
Calvin Ridley,TEN,WR,1.0,9.0,54.6,6.12,88.4,10.05,718.2,70.36,11.54,35.6,3.65,38.4,22.45,11.0,0.97,4.8,0.48,2.0,0.13,0.4,0.03,0.08,0.4,0.03,0.0,0.0,56.6,6.25,90.4,10.19,36.0,3.68,0.4,0.03,0.0,0.83,100.66,9.92,9.72,4.58,10.87,2.4,1.6,1.2,2.2,1.6,0.61,0.14,8.64,127.96,12.98,12.28,5.08,14.4,1.8,2.2,1.2,2.2,1.6,0.61,0.14,12.48,155.26,16.04,15.38,5.73,17.85,1.8,1.0,2.8,1.8,1.6,0.5,0.14,12.69,3,9.48,161.13,23.0
Amari Cooper,BUF,WR,1.0,16.16,77.79,4.82,122.74,7.57,1057.16,65.19,13.61,54.47,3.36,53.53,25.84,16.0,0.99,7.84,0.48,1.26,0.08,2.95,0.19,0.49,0.21,0.01,0.0,0.0,79.05,4.89,124.0,7.65,54.68,3.37,0.0,0.0,0.0,1.0,153.01,9.45,7.77,6.75,9.32,6.37,2.63,1.89,1.84,3.42,0.49,0.28,8.52,191.91,11.85,10.52,7.76,11.64,6.37,2.0,3.05,1.32,3.42,0.42,0.28,12.16,230.8,14.26,12.98,8.86,13.95,7.16,0.74,2.95,1.11,4.21,0.51,0.37,12.55,3,10.06,170.97,19.0
Diontae Johnson,HOU,WR,1.0,16.26,93.05,5.75,153.32,9.45,978.74,60.44,10.49,49.42,3.05,43.21,22.63,9.84,0.61,4.0,0.26,5.53,0.33,31.74,1.95,6.09,1.32,0.08,0.0,0.0,98.58,6.08,158.84,9.79,50.74,3.13,0.84,0.05,0.01,1.0,125.89,7.82,7.8,3.82,8.92,8.68,1.79,3.26,1.16,1.37,0.25,0.1,8.09,172.42,10.69,10.36,4.58,12.03,6.95,2.16,3.95,1.63,1.58,0.32,0.13,12.02,218.94,13.56,12.76,5.48,15.04,5.63,3.47,2.84,2.53,1.79,0.44,0.15,12.78,3,7.0,119.03,49.0
Adam Thielen,CAR,WR,1.0,15.32,69.89,4.62,103.42,6.8,763.16,50.57,10.9,43.95,2.89,38.84,19.93,10.05,0.69,8.95,0.6,1.42,0.1,5.68,0.37,3.58,0.21,0.01,0.0,0.0,71.32,4.71,104.84,6.9,44.16,2.9,0.0,0.0,0.0,1.0,131.94,8.82,8.64,5.61,9.05,6.95,2.11,1.32,2.74,2.21,0.53,0.24,8.64,166.88,11.13,10.61,6.67,11.28,7.89,0.68,1.79,2.63,2.32,0.53,0.24,11.78,201.83,13.43,12.58,7.81,13.49,7.58,1.21,2.05,1.68,2.79,0.48,0.27,12.0,3,7.51,127.72,40.0
Terry McLaurin,WAS,WR,1.0,16.58,79.11,4.8,126.11,7.64,1132.05,68.44,14.35,52.11,3.15,53.47,28.85,15.89,0.96,4.79,0.29,4.05,0.24,23.84,1.46,8.91,1.68,0.1,0.0,0.0,83.16,5.04,130.16,7.88,53.79,3.25,0.21,0.01,0.0,1.0,143.91,8.69,7.56,5.19,9.23,7.47,2.79,1.11,3.05,2.16,0.48,0.16,8.27,183.46,11.09,9.78,5.91,11.74,7.16,2.89,1.58,2.79,2.16,0.43,0.16,11.74,223.01,13.49,12.47,6.72,14.22,6.37,2.79,2.0,2.37,3.05,0.51,0.24,12.35,3,9.93,168.73,20.0
DJ Moore,CHI,WR,2.0,16.58,73.11,4.41,132.21,7.97,1037.16,62.98,14.41,50.95,3.08,65.16,26.57,17.11,1.04,5.42,0.33,7.68,0.46,44.89,2.68,6.72,2.89,0.18,0.0,0.0,80.79,4.86,139.89,8.43,53.84,3.25,0.32,0.02,0.0,1.0,140.73,8.52,7.15,6.04,8.68,8.26,1.32,1.95,2.42,2.63,0.47,0.2,7.97,177.28,10.73,9.86,6.7,10.97,7.47,2.11,1.95,2.63,2.42,0.47,0.18,11.57,213.84,12.93,12.28,7.4,13.28,7.47,1.58,2.47,3.05,2.0,0.47,0.13,11.79,3,8.49,144.38,33.0
Chris Olave,NO,WR,1.0,15.0,72.0,4.8,119.0,7.93,1042.0,69.47,14.47,48.0,3.2,53.0,27.73,13.0,0.87,4.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,4.8,119.0,7.93,48.0,3.2,2.0,0.13,0.03,1.0,126.2,8.41,6.5,3.9,9.52,7.0,2.0,2.0,2.0,2.0,0.36,0.15,7.85,162.2,10.81,8.7,4.39,12.23,7.0,2.0,1.0,3.0,2.0,0.5,0.15,11.56,198.2,13.21,11.2,4.95,14.92,6.0,2.0,3.0,2.0,2.0,0.36,0.15,11.9,1,10.59,180.06,15.0
Mike Williams,PIT,WR,1.0,14.37,63.95,4.47,102.68,7.13,945.0,65.84,14.81,41.95,2.92,62.26,28.6,13.32,0.92,5.79,0.39,0.21,0.01,0.21,0.01,0.21,0.0,0.0,0.0,0.0,64.16,4.49,102.89,7.14,41.95,2.92,0.0,0.0,0.0,1.0,129.89,8.99,7.21,6.95,8.81,6.53,1.63,0.79,2.11,3.32,0.62,0.3,8.19,161.86,11.22,9.44,8.01,10.92,7.0,1.16,1.11,1.0,4.11,0.56,0.4,11.45,193.84,13.46,11.57,9.12,13.04,6.68,1.47,0.84,1.47,3.89,0.65,0.38,11.73,3,9.22,156.78,26.0
DeVonta Smith,PHI,WR,2.0,17.0,82.6,4.86,123.2,7.25,1084.0,63.76,13.28,51.4,3.02,45.4,23.38,17.2,1.01,6.2,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.6,4.86,123.2,7.25,51.4,3.02,1.0,0.06,0.01,1.0,144.4,8.49,6.96,6.35,8.5,7.4,2.8,1.2,3.0,2.6,0.5,0.18,7.72,185.7,10.92,9.66,7.11,10.93,7.4,1.0,2.4,3.6,2.6,0.59,0.18,11.37,227.0,13.36,12.36,7.96,13.37,7.4,0.0,3.4,3.6,2.6,0.59,0.18,11.91,2,11.64,197.87,12.0
Christian Kirk,JAC,WR,1.0,16.37,74.21,4.49,112.16,6.81,965.68,58.45,13.0,45.79,2.77,55.84,25.25,15.05,0.9,6.63,0.4,3.11,0.19,9.32,0.56,4.83,1.0,0.06,0.0,0.0,77.32,4.68,115.26,7.0,46.79,2.84,0.47,0.03,0.0,1.0,136.75,8.31,7.57,5.99,8.45,7.84,1.74,2.37,1.74,2.68,0.38,0.2,7.83,173.86,10.55,10.19,6.76,10.71,7.84,1.74,1.42,2.42,2.95,0.54,0.22,11.36,210.96,12.8,12.72,7.6,12.98,7.42,1.63,1.63,2.74,2.95,0.58,0.22,11.89,3,8.36,142.1,34.0
Brandon Aiyuk,SF,WR,2.0,15.95,67.26,4.27,100.74,6.42,899.11,56.75,13.45,43.0,2.75,49.47,23.46,15.21,0.95,6.42,0.4,3.79,0.25,32.47,2.31,9.22,1.42,0.1,0.42,0.04,71.05,4.52,104.53,6.67,44.42,2.85,0.79,0.05,0.01,1.0,133.26,8.48,7.61,4.99,9.02,7.47,1.74,2.16,2.95,1.63,0.48,0.12,8.01,166.89,10.62,10.37,5.84,11.17,6.53,2.53,2.79,2.74,1.37,0.42,0.1,11.33,200.53,12.75,13.11,6.78,13.3,6.53,2.74,2.37,2.42,1.89,0.51,0.15,11.97,3,9.33,158.58,25.0
Brandin Cooks,DAL,WR,2.0,14.37,72.47,4.99,111.42,7.7,900.68,62.08,12.43,38.68,2.66,49.26,26.31,14.16,0.99,4.58,0.31,1.58,0.11,9.95,0.67,4.97,0.79,0.06,0.0,0.0,74.05,5.1,113.0,7.82,39.47,2.72,0.0,0.0,0.0,1.0,118.54,8.15,7.68,5.44,8.49,7.0,2.16,1.32,2.47,1.42,0.38,0.11,7.85,154.77,10.64,10.25,6.12,11.11,6.79,1.58,2.11,2.16,1.74,0.38,0.13,11.31,191.01,13.14,12.43,6.88,13.72,6.26,2.42,1.37,2.37,1.95,0.48,0.16,11.98,3,8.92,151.64,30.0
Garrett Wilson,NYJ,WR,2.0,17.0,83.0,4.88,147.0,8.65,1103.0,64.88,13.29,56.0,3.29,60.0,26.18,13.0,0.76,4.0,0.24,4.0,0.24,4.0,0.24,1.0,1.0,0.06,0.0,0.0,87.0,5.12,151.0,8.88,57.0,3.35,1.0,0.06,0.01,1.0,132.7,7.81,6.0,6.77,7.69,9.0,1.0,3.0,1.0,3.0,0.31,0.21,7.03,174.2,10.25,9.0,7.63,10.09,8.0,1.0,2.0,3.0,3.0,0.55,0.21,11.11,215.7,12.69,12.0,8.57,12.5,8.0,1.0,2.0,3.0,3.0,0.55,0.21,11.59,1,9.39,159.56,24.0
Marquise Brown,KC,WR,2.0,14.11,72.68,5.2,117.84,8.42,816.05,58.0,11.3,35.95,2.57,52.47,22.86,11.74,0.82,5.0,0.34,1.0,0.07,2.26,0.15,2.26,0.5,0.03,0.0,0.0,73.68,5.28,118.84,8.49,36.45,2.61,0.32,0.02,0.0,1.0,111.2,7.83,6.5,5.39,8.18,7.47,1.37,1.63,2.0,1.63,0.35,0.13,7.33,147.54,10.43,9.28,6.26,10.79,6.68,2.16,1.32,1.68,2.26,0.39,0.22,10.93,183.88,13.03,12.03,7.27,13.37,5.89,2.84,1.42,1.89,2.05,0.39,0.2,11.74,3,8.11,137.85,36.0
Michael Pittman Jr.,IND,WR,1.0,15.68,83.11,5.22,120.37,7.56,885.74,55.63,10.96,45.84,2.87,40.74,20.55,8.63,0.54,4.0,0.25,3.63,0.23,33.58,2.13,9.34,1.47,0.09,0.0,0.0,86.74,5.45,124.0,7.79,47.32,2.96,0.47,0.03,0.0,1.0,115.62,7.23,6.19,4.69,7.78,8.32,1.89,1.74,2.63,1.11,0.32,0.07,6.85,157.17,9.84,8.94,5.62,10.42,7.37,2.53,1.79,2.42,1.58,0.35,0.11,10.57,198.72,12.44,11.39,6.65,13.0,6.58,2.84,1.79,3.21,1.26,0.4,0.09,11.14,3,8.84,150.34,32.0
Jahan Dotson,PHI,WR,3.0,12.0,35.0,2.92,61.0,5.08,523.0,43.58,14.94,26.0,2.17,61.0,24.42,10.0,0.83,7.0,0.58,2.0,0.17,-7.0,-0.58,-3.5,0.0,0.0,0.0,0.0,37.0,3.08,63.0,5.25,26.0,2.17,0.0,0.0,0.0,1.0,95.6,7.97,8.75,6.19,8.03,5.0,1.0,1.0,3.0,2.0,0.71,0.2,8.28,113.1,9.42,10.25,6.9,9.52,5.0,1.0,1.0,4.0,1.0,0.71,0.09,10.42,130.6,10.88,11.75,7.65,11.03,6.0,0.0,1.0,4.0,1.0,0.71,0.09,10.54,1,7.11,120.89,46.0
Jakobi Meyers,LV,WR,1.0,14.63,70.37,4.79,102.32,6.96,807.79,55.26,11.58,39.05,2.67,42.42,22.62,12.74,0.88,3.47,0.24,1.68,0.11,-0.47,-0.06,1.18,1.16,0.08,0.0,0.0,72.05,4.91,104.0,7.07,40.21,2.75,1.47,0.1,0.02,1.0,103.89,7.13,6.46,4.19,7.95,8.68,0.74,2.58,1.47,1.16,0.25,0.1,6.9,139.07,9.53,8.43,5.1,10.43,8.68,1.16,1.68,1.95,1.16,0.32,0.1,10.14,174.26,11.92,10.53,6.11,12.87,8.05,1.79,1.37,1.95,1.47,0.35,0.12,10.64,3,6.79,115.45,53.0
Jerry Jeudy,CLE,WR,1.0,13.63,54.68,4.0,88.84,6.41,788.11,56.71,14.22,34.58,2.5,63.74,26.85,11.79,0.85,3.47,0.23,2.53,0.19,19.89,1.36,5.21,1.89,0.13,0.0,0.0,57.21,4.19,91.37,6.6,36.47,2.63,0.0,0.0,0.0,0.99,102.06,7.21,6.32,5.41,7.52,8.11,1.58,0.47,1.63,1.84,0.37,0.15,6.75,129.41,9.21,9.22,6.22,9.55,8.26,0.95,1.16,1.42,1.84,0.35,0.15,9.99,156.75,11.2,11.95,7.1,11.57,7.58,1.84,0.95,1.89,1.37,0.35,0.1,10.5,3,7.06,120.0,47.0
Michael Thomas,FA,WR,0.0,4.23,23.38,5.45,32.15,7.49,253.15,58.71,10.77,16.69,4.1,21.92,17.25,2.92,0.68,2.08,0.69,0.31,0.04,0.31,0.04,0.31,0.0,0.0,0.0,0.0,23.69,5.49,32.46,7.54,16.69,4.1,0.0,0.0,0.0,0.65,37.81,10.03,10.22,5.55,10.32,1.92,0.31,0.62,0.69,0.69,1.38,0.35,6.34,49.5,12.76,13.07,6.01,13.28,1.92,0.0,0.31,1.31,0.69,1.51,0.35,9.99,61.19,15.48,15.92,6.5,16.34,1.92,0.0,0.31,1.31,0.69,1.51,0.35,9.43,3,4.86,82.7,89.0
