Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_FD,rec_FD_mean,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_FD,rush_FD_mean,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FD,FD_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score,YOE,proj_HALF_mean,proj_HALF,proj_RANK
DeSean Jackson,FA,WR,0.0,14.47,61.89,4.24,103.0,7.15,1121.74,76.6,18.29,41.84,2.86,73.84,36.38,5.63,0.37,6.11,0.4,3.47,0.24,2.47,0.13,0.55,0.47,0.03,0.0,0.0,65.37,4.49,106.47,7.39,42.32,2.9,0.0,0.0,0.0,1.0,149.05,10.1,10.25,7.09,9.83,7.0,0.53,0.53,2.21,4.21,0.83,0.41,10.1,180.0,12.23,12.37,7.71,12.0,6.21,1.32,0.32,2.63,4.0,0.87,0.38,13.27,210.95,14.35,14.79,8.4,14.19,5.58,1.63,1.58,2.16,3.53,0.64,0.33,13.43,3,8.63,146.66,27.0
Jeremy Maclin,FA,WR,0.0,15.69,80.08,5.09,136.54,8.69,1176.15,74.61,14.56,50.15,3.18,71.38,31.69,11.85,0.75,9.08,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.08,5.09,136.54,8.69,50.15,3.18,0.31,0.02,0.0,1.0,171.46,10.88,8.72,7.89,10.29,6.62,1.31,2.08,1.69,4.0,0.57,0.34,9.55,211.5,13.42,10.87,8.98,12.67,6.23,1.69,1.38,2.08,4.31,0.69,0.38,13.1,251.54,15.97,12.66,10.13,15.06,6.23,1.69,1.38,2.08,4.31,0.69,0.38,13.18,3,10.95,186.23,11.0
Andre Johnson,FA,WR,0.0,15.53,98.26,6.31,161.11,10.36,1224.11,78.36,12.3,61.63,3.95,48.79,23.8,13.32,0.86,3.84,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26,6.31,161.11,10.36,61.63,3.95,1.42,0.09,0.02,1.0,142.62,9.12,7.89,6.89,8.94,6.74,2.16,2.32,2.68,1.63,0.42,0.12,8.42,191.75,12.28,11.08,7.91,11.98,5.79,2.68,2.42,2.16,2.47,0.48,0.2,13.02,240.88,15.43,14.48,9.02,15.0,5.0,3.0,2.47,2.58,2.47,0.59,0.2,13.7,3,10.02,170.37,17.0
Roddy White,FA,WR,0.0,14.11,77.16,5.45,119.95,8.47,945.21,66.21,12.11,52.63,3.69,43.21,23.36,10.11,0.71,5.74,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.16,5.45,119.95,8.47,52.63,3.69,0.79,0.06,0.01,1.0,127.36,8.92,8.23,5.67,9.27,6.16,1.32,1.16,3.84,1.63,0.66,0.13,8.74,165.94,11.64,11.13,6.73,11.97,5.89,0.79,1.47,3.68,2.26,0.78,0.2,12.99,204.52,14.36,14.15,7.87,14.63,5.53,1.63,1.0,3.68,2.26,0.78,0.2,13.42,3,8.5,144.46,29.0
Eric Decker,FA,WR,0.0,15.53,80.42,5.17,123.11,7.92,1086.42,69.8,13.47,53.11,3.41,65.89,27.24,7.32,0.47,8.58,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42,5.17,123.11,7.92,53.11,3.41,0.32,0.02,0.0,1.0,159.48,10.21,8.61,7.91,9.7,6.26,1.21,2.58,2.16,3.32,0.57,0.3,9.11,199.69,12.8,11.34,8.92,12.14,6.26,1.53,2.26,2.16,3.32,0.57,0.3,12.89,239.91,15.39,13.96,10.0,14.61,6.0,1.79,1.74,2.68,3.32,0.69,0.3,13.3,3,10.46,177.81,15.0
Emmanuel Sanders,FA,WR,0.0,16.0,78.26,4.89,117.74,7.36,1030.53,64.41,13.07,50.89,3.18,47.89,27.4,8.89,0.56,6.37,0.4,4.32,0.27,29.58,1.85,11.34,1.74,0.11,0.0,0.0,82.58,5.16,122.05,7.63,52.63,3.29,0.42,0.03,0.01,1.0,144.96,9.06,7.85,5.16,9.42,6.42,2.95,2.37,2.05,2.21,0.44,0.18,8.38,184.09,11.51,10.57,5.79,11.98,6.42,2.47,1.58,1.89,3.63,0.72,0.39,12.54,223.22,13.95,13.51,6.54,14.52,6.63,2.74,1.74,1.74,3.16,0.66,0.31,12.95,3,9.17,155.93,24.0
T.Y. Hilton,FA,WR,0.0,15.32,75.26,4.91,124.58,8.12,1160.37,75.94,15.57,50.68,3.32,72.37,30.76,6.21,0.41,6.37,0.42,2.63,0.17,17.47,1.16,6.91,0.89,0.06,0.0,0.0,77.89,5.08,127.21,8.3,51.58,3.38,0.47,0.03,0.0,1.0,155.05,10.15,7.61,8.18,9.55,7.21,0.79,1.84,2.11,3.37,0.56,0.29,8.7,192.68,12.61,10.14,8.97,11.92,6.74,1.16,1.47,2.26,3.68,0.66,0.32,12.46,230.31,15.06,12.84,9.84,14.31,6.74,1.16,1.0,2.95,3.47,0.79,0.3,12.88,3,10.59,180.07,13.0
Julian Edelman,FA,WR,0.0,13.58,81.16,5.67,117.89,8.26,843.37,59.23,10.54,42.79,3.01,58.37,21.72,3.0,0.2,4.42,0.33,6.21,0.47,57.47,4.45,8.56,4.37,0.32,0.0,0.0,87.37,6.15,124.11,8.74,47.16,3.33,0.21,0.02,0.01,0.99,117.45,8.34,7.0,6.09,8.45,5.84,1.63,1.95,2.53,1.63,0.43,0.14,7.69,158.03,11.18,10.9,7.03,11.24,5.84,0.68,1.32,3.16,2.58,0.75,0.23,12.4,198.61,14.02,14.3,8.12,13.99,4.74,2.0,0.32,3.95,2.58,0.97,0.23,13.34,3,8.86,150.56,26.0
Vincent Jackson,FA,WR,0.0,16.0,72.95,4.56,148.74,9.3,1152.53,72.03,15.78,55.47,3.46,62.63,28.48,8.68,0.54,4.84,0.3,0.32,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.26,4.58,149.05,9.32,55.47,3.46,0.47,0.03,0.0,1.0,143.78,8.99,7.83,5.98,9.11,6.95,3.05,1.68,1.63,2.68,0.42,0.23,8.47,180.25,11.26,10.08,7.05,11.31,7.42,1.89,2.16,1.53,3.0,0.47,0.26,12.05,216.73,13.54,12.07,8.18,13.49,7.53,1.79,2.68,0.53,3.47,0.37,0.3,11.96,3,7.37,125.36,35.0
Anquan Boldin,FA,WR,0.0,15.79,79.84,5.05,126.37,8.0,1069.26,67.64,13.43,55.58,3.51,64.95,24.88,11.95,0.76,5.42,0.34,1.32,0.08,6.0,0.38,4.26,0.32,0.02,0.0,0.0,81.16,5.13,127.68,8.08,55.89,3.53,0.0,0.0,0.0,1.0,140.47,8.88,7.21,6.3,8.92,7.42,1.74,1.53,2.53,2.58,0.48,0.2,8.08,180.39,11.41,9.89,7.14,11.44,6.47,2.47,1.42,2.84,2.58,0.54,0.2,11.98,220.32,13.93,12.54,8.08,13.95,6.0,2.95,1.42,3.11,2.32,0.54,0.17,12.25,3,9.26,157.37,22.0
DeAndre Hopkins,TEN,WR,1.0,16.0,76.0,4.75,127.0,7.94,1210.0,75.62,15.92,57.0,3.56,76.0,30.88,9.0,0.56,6.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,4.75,127.0,7.94,57.0,3.56,1.0,0.06,0.01,1.0,155.0,9.69,8.1,8.37,9.06,6.0,4.0,1.0,3.0,2.0,0.45,0.14,8.39,193.0,12.06,10.1,9.09,11.37,5.0,4.0,2.0,3.0,2.0,0.45,0.14,11.9,231.0,14.44,12.5,9.84,13.74,5.0,4.0,2.0,3.0,2.0,0.45,0.14,12.02,1,12.57,213.66,5.0
Mike Wallace,FA,WR,0.0,15.79,68.26,4.32,124.05,7.86,878.0,55.61,12.87,43.74,2.77,58.95,24.76,4.47,0.28,8.0,0.5,3.89,0.25,19.47,1.22,5.66,1.32,0.08,0.0,0.0,72.16,4.57,127.95,8.11,45.05,2.85,0.68,0.04,0.01,1.0,136.38,8.64,8.13,5.64,8.96,6.37,1.47,3.26,2.16,2.53,0.42,0.19,8.41,170.51,10.8,10.18,6.34,11.2,5.95,2.05,2.79,2.68,2.32,0.46,0.17,11.56,204.64,12.96,12.64,7.11,13.44,6.16,0.95,4.37,2.47,1.84,0.37,0.14,11.88,3,6.67,113.32,43.0
Golden Tate,FA,WR,0.0,15.79,76.58,4.83,113.26,7.14,1058.89,66.78,14.02,46.53,2.93,70.58,30.14,6.32,0.4,4.95,0.32,3.95,0.25,28.21,1.78,7.51,1.0,0.06,0.0,0.0,80.53,5.08,117.21,7.39,47.53,3.0,0.21,0.01,0.0,1.0,139.01,8.79,7.1,6.18,8.88,8.37,0.32,2.79,1.11,3.21,0.37,0.26,7.92,177.29,11.2,9.87,6.85,11.34,7.58,1.32,2.11,1.79,3.0,0.43,0.23,11.55,215.58,13.61,12.07,7.61,13.81,6.89,2.0,1.47,2.37,3.05,0.55,0.24,12.02,3,9.46,160.87,20.0
Torrey Smith,FA,WR,0.0,16.0,54.05,3.38,110.0,6.88,899.53,56.22,16.57,41.47,2.59,59.84,27.85,8.74,0.55,8.16,0.51,0.63,0.04,1.89,0.12,0.63,0.21,0.01,0.0,0.0,54.68,3.42,110.63,6.91,41.68,2.61,0.0,0.0,0.0,1.0,139.72,8.73,8.84,6.38,8.76,6.26,2.0,1.95,3.42,2.37,0.64,0.18,8.65,166.75,10.42,10.71,7.11,10.49,7.11,0.84,2.74,2.95,2.37,0.54,0.18,11.31,193.77,12.11,12.56,7.88,12.23,7.32,1.42,2.42,2.95,1.89,0.45,0.14,11.32,3,5.9,100.26,53.0
Josh Gordon,FA,WR,0.0,10.16,49.37,4.89,92.47,9.29,832.79,76.42,15.34,36.21,3.49,60.11,29.21,7.68,0.65,3.89,0.27,1.58,0.11,27.79,1.99,5.56,1.26,0.09,0.0,0.0,50.95,5.01,94.05,9.4,37.47,3.58,0.21,0.01,0.0,0.87,109.01,9.43,7.49,6.34,9.26,4.37,1.32,0.0,1.95,2.53,0.98,0.29,7.99,133.69,11.87,9.46,7.43,11.59,4.37,0.79,0.74,1.95,2.32,0.96,0.27,11.24,158.37,14.32,11.59,8.57,13.92,4.37,0.32,1.53,1.63,2.32,0.74,0.27,10.9,3,9.28,157.71,21.0
Marques Colston,FA,WR,0.0,15.68,69.11,4.42,109.0,6.96,968.0,61.74,14.14,52.05,3.32,50.68,23.2,12.63,0.81,6.05,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11,4.42,109.0,6.96,52.05,3.32,0.89,0.05,0.01,1.0,131.33,8.37,7.27,5.38,8.79,6.79,3.47,2.16,1.79,1.47,0.27,0.12,7.62,165.88,10.58,9.56,6.12,11.07,6.26,4.0,1.68,1.95,1.79,0.32,0.15,11.2,200.43,12.79,11.42,6.92,13.35,7.21,3.05,1.68,1.95,1.79,0.32,0.15,11.19,3,8.6,146.26,28.0
Brandin Cooks,DAL,WR,1.0,10.0,53.0,5.3,69.0,6.9,550.0,55.0,10.38,25.0,2.5,50.0,22.8,0.0,0.0,3.0,0.3,7.0,0.7,73.0,7.3,10.43,4.0,0.4,1.0,0.1,60.0,6.0,76.0,7.6,29.0,2.9,0.0,0.0,0.0,0.96,86.3,8.63,6.3,6.53,8.58,5.0,2.0,0.0,1.0,2.0,0.43,0.25,7.29,112.8,11.28,9.7,7.06,11.33,5.0,0.0,2.0,1.0,2.0,0.43,0.25,11.11,139.3,13.93,12.95,7.72,14.08,5.0,0.0,2.0,1.0,2.0,0.43,0.25,11.97,1,9.7,164.95,18.0
Keenan Allen,CHI,WR,1.0,14.4,74.6,5.19,114.2,7.96,888.2,61.45,11.99,46.2,3.2,38.2,19.44,7.4,0.51,5.6,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,5.19,114.2,7.96,46.2,3.2,2.0,0.14,0.03,1.0,118.42,8.18,6.5,6.38,8.19,7.6,1.2,0.8,2.6,2.2,0.51,0.19,7.5,155.72,10.77,8.97,7.53,10.67,7.2,1.6,0.8,2.6,2.2,0.51,0.19,11.08,193.02,13.37,11.32,8.76,13.13,7.2,1.0,1.4,1.8,3.0,0.51,0.26,11.5,2,9.67,164.33,19.0
Wes Welker,FA,WR,0.0,14.11,71.11,4.99,102.21,7.16,750.53,52.41,10.27,42.0,2.95,41.32,20.38,5.89,0.41,5.37,0.39,0.42,0.03,4.21,0.26,2.11,0.42,0.03,0.0,0.0,71.53,5.01,102.63,7.19,42.42,2.97,0.53,0.04,0.01,1.0,106.63,7.53,7.03,4.31,8.16,7.21,1.68,1.84,1.68,1.68,0.44,0.15,7.45,142.18,10.02,9.44,5.08,10.76,6.05,1.84,2.63,1.68,1.89,0.48,0.18,11.0,177.74,12.51,12.04,5.94,13.32,6.05,1.95,2.53,1.68,1.89,0.48,0.18,11.58,3,7.09,120.57,39.0
Justin Blackmon,FA,WR,0.0,8.8,43.0,5.95,81.6,10.5,595.0,83.87,13.99,26.6,3.57,72.6,25.38,2.4,0.38,2.6,0.27,1.4,0.2,8.6,0.43,4.0,0.8,0.05,0.0,0.0,44.4,6.15,83.0,10.7,27.4,3.63,0.0,0.0,0.0,0.79,76.76,10.13,9.54,8.27,9.48,5.2,0.0,0.8,1.2,1.6,0.73,0.63,7.42,98.26,13.11,12.57,9.52,12.17,4.6,0.6,0.8,1.2,1.6,0.73,0.63,10.99,119.76,16.08,15.22,10.95,14.83,3.8,1.4,0.8,1.2,1.6,0.73,0.63,10.81,3,5.55,94.32,58.0
Terrelle Pryor Sr.,FA,WR,0.0,7.8,0.4,0.13,0.4,0.13,8.8,2.93,8.8,0.4,0.13,8.8,2.93,0.4,0.13,0.0,0.0,53.8,5.86,366.0,38.22,6.2,17.8,2.0,1.6,0.24,54.2,6.0,54.2,6.0,18.2,2.14,1.2,0.11,0.01,0.82,96.24,11.22,10.7,9.33,10.47,2.0,0.0,1.2,0.6,4.0,1.25,0.92,10.13,96.44,11.29,10.9,9.28,10.84,2.0,1.2,0.6,1.8,2.2,0.92,0.43,10.77,96.64,11.36,11.1,9.24,11.23,3.2,0.6,0.6,3.0,0.4,0.7,0.2,9.43,3,8.4,142.74,30.0
Martavis Bryant,WAS,WR,1.0,10.0,26.0,2.6,49.0,4.9,549.0,54.9,21.12,16.0,1.6,94.0,39.0,2.0,0.2,8.0,0.8,3.0,0.3,12.0,1.2,4.0,1.0,0.1,0.0,0.0,29.0,2.9,52.0,5.2,17.0,1.7,0.0,0.0,0.0,0.96,104.1,10.41,9.05,7.56,9.98,4.0,1.0,1.0,0.0,4.0,0.67,0.67,9.27,117.1,11.71,9.8,8.14,11.35,5.0,1.0,0.0,1.0,3.0,0.67,0.43,10.72,130.1,13.01,10.55,8.74,12.75,5.0,1.0,0.0,2.0,2.0,0.67,0.25,10.52,1,7.26,123.34,37.0
Reggie Wayne,FA,WR,0.0,12.68,64.63,5.13,114.32,8.85,813.11,65.12,12.64,43.16,3.49,55.89,23.5,9.0,0.73,2.63,0.22,0.53,0.06,0.53,0.16,0.53,0.0,0.0,0.0,0.0,65.16,5.19,114.84,8.9,43.16,3.49,0.68,0.05,0.01,0.95,96.42,7.85,6.31,5.17,8.27,6.05,1.21,2.58,2.16,0.68,0.32,0.05,6.73,128.73,10.41,8.95,5.82,10.98,5.84,1.11,2.21,2.53,1.0,0.41,0.1,10.64,161.05,12.98,11.53,6.54,13.69,5.84,0.68,2.21,2.74,1.21,0.52,0.12,10.99,3,6.27,106.64,47.0
Larry Fitzgerald,FA,WR,0.0,15.05,70.68,4.68,124.42,8.22,840.63,55.85,11.93,43.21,2.87,69.37,23.54,7.32,0.49,4.95,0.31,0.63,0.04,2.53,0.16,1.26,0.0,0.0,0.0,0.0,71.32,4.72,125.05,8.26,43.21,2.87,0.79,0.05,0.01,1.0,112.42,7.4,5.95,6.0,7.51,9.05,0.47,1.53,1.68,2.32,0.4,0.18,6.91,147.76,9.74,8.42,6.93,9.82,8.74,0.79,0.53,2.37,2.63,0.54,0.21,10.43,183.11,12.08,10.68,7.94,12.13,7.95,1.58,0.32,2.58,2.63,0.57,0.21,10.85,3,6.27,106.57,48.0
Pierre Garcon,FA,WR,0.0,14.74,77.16,5.17,121.0,8.09,914.53,62.15,12.03,39.58,2.68,68.42,25.33,6.68,0.47,3.84,0.27,1.05,0.08,7.89,0.57,3.95,0.53,0.04,0.0,0.0,78.21,5.25,122.05,8.17,40.11,2.72,0.32,0.02,0.0,0.99,114.66,7.86,5.89,5.91,7.98,8.47,1.42,1.16,1.0,2.68,0.4,0.27,7.09,153.24,10.45,8.38,6.77,10.6,7.32,2.26,1.47,1.21,2.47,0.4,0.23,10.43,191.82,13.03,10.8,7.7,13.22,6.37,2.58,1.16,2.37,2.26,0.49,0.2,11.15,3,7.99,135.88,31.0
Steve Smith,FA,WR,0.0,17.58,75.95,4.42,132.53,7.66,1014.47,58.2,13.22,47.21,2.74,65.68,25.34,6.11,0.35,4.95,0.3,0.63,0.03,5.68,0.23,1.89,0.21,0.01,0.0,0.0,76.58,4.45,133.16,7.68,47.42,2.74,0.68,0.04,0.01,1.0,130.33,7.54,6.43,5.38,7.94,9.89,1.74,2.63,1.68,1.63,0.26,0.12,7.0,168.31,9.75,8.54,6.0,10.28,9.79,1.63,2.11,2.42,1.63,0.31,0.12,10.21,206.28,11.96,10.77,6.68,12.63,9.58,2.05,1.11,3.21,1.63,0.42,0.12,10.77,3,7.19,122.3,38.0
